
[00:00:00.000 --> 00:00:01.640]  各位大兄姊妹 大家好
[00:07:46.240 --> 00:07:50.480]  拉結她是長得美貌盡秀
[00:07:50.480 --> 00:07:50.800]  OK
[00:07:50.800 --> 00:07:52.480]  那有什麼共同點
[00:07:52.480 --> 00:07:53.600]  就是漂亮
[00:07:53.600 --> 00:07:54.400]  OK
[00:07:54.400 --> 00:07:55.720]  第一個特點
[00:07:55.720 --> 00:07:57.120]  在井邊場景出現的女人
[00:07:57.120 --> 00:07:58.600]  第一個特點是漂亮
[00:07:58.600 --> 00:07:59.360]  OK
[00:07:59.360 --> 00:08:01.000]  是很漂亮
[00:08:01.000 --> 00:08:04.120]  就是無論是利伯加還是拉結
[00:08:04.120 --> 00:08:05.920]  好第二個特點
[00:08:05.920 --> 00:08:09.320]  就是在創世紀24章16節那裡說
[00:08:09.320 --> 00:08:11.000]  那女子容貌極其盡美
[00:08:11.000 --> 00:08:11.800]  還有什麼
[00:08:11.800 --> 00:08:16.200]  還是處女也未曾有人親近他
[00:08:16.200 --> 00:08:16.440]  OK
[00:08:16.440 --> 00:08:18.440]  這個是形容利伯加的
[00:08:18.440 --> 00:08:21.560]  然後在創世紀的29章26節那裡
[00:08:21.560 --> 00:08:24.160]  是形容拉結的
[00:08:24.160 --> 00:08:27.280]  那時候大家知道熟悉的故事就是
[00:08:27.280 --> 00:08:30.360]  就是拉班騙了雅各
[00:08:30.360 --> 00:08:33.120]  就是先被大家姐娶了
[00:08:33.120 --> 00:08:34.360]  然後不讓她
[00:08:34.360 --> 00:08:36.960]  就是要她再服侍她七年才讓她拉結
[00:08:36.960 --> 00:08:38.040]  記得這個故事
[00:08:38.040 --> 00:08:39.480]  那時候拉班就這麼說
[00:08:39.480 --> 00:08:41.720]  大女兒還沒有給人
[00:08:41.720 --> 00:08:43.240]  就將小女兒給人
[00:08:43.240 --> 00:08:44.600]  小女兒就是拉結
[00:08:44.600 --> 00:08:47.200]  在我們這個地方沒有這個規例的
[00:08:47.200 --> 00:08:49.240]  那這裡暗示什麼
[00:08:49.240 --> 00:08:51.400]  暗示拉結是處女
[00:08:51.400 --> 00:08:53.360]  就是暗示拉結是未曾給過人
[00:08:53.360 --> 00:08:54.640]  拉結是沒有出嫁過的
[00:08:54.640 --> 00:08:56.320]  拉結是還是貞潔的
[00:08:56.320 --> 00:08:56.800]  OK
[00:08:56.800 --> 00:09:00.200]  那所以在井邊場景的女人
[00:09:00.200 --> 00:09:03.440]  的第二個特點是什麼呢
[00:09:03.440 --> 00:09:04.200]  是什麼
[00:09:04.200 --> 00:09:04.800]  處女
[00:09:04.800 --> 00:09:06.080]  就是貞潔是不是
[00:09:06.080 --> 00:09:07.840]  第二個特點是貞潔
[00:09:07.840 --> 00:09:08.160]  OK
[00:09:08.160 --> 00:09:10.440]  那我們看看第三個特點
[00:09:10.440 --> 00:09:12.320]  在創世紀的24章那裡
[00:09:12.320 --> 00:09:13.880]  這裡又是形容利伯加的
[00:09:13.880 --> 00:09:15.560]  那就是阿伯拉罕的僕人
[00:09:15.560 --> 00:09:18.760]  就跑上前去認著利伯加說
[00:09:18.760 --> 00:09:22.760]  求你將平女的水給我喝一點
[00:09:22.760 --> 00:09:23.800]  女子就說
[00:09:23.800 --> 00:09:24.800]  我主請喝
[00:09:24.800 --> 00:09:26.600]  就急忙拿下平來
[00:09:26.600 --> 00:09:28.280]  托在手上
[00:09:28.280 --> 00:09:29.240]  給她喝
[00:09:29.240 --> 00:09:30.040]  OK
[00:09:30.040 --> 00:09:31.080]  接著就看看
[00:09:31.080 --> 00:09:33.600]  創世紀的29章12節
[00:09:33.600 --> 00:09:35.200]  這裡又是形容拉結
[00:09:35.200 --> 00:09:37.520]  那雅閣就跟拉結說
[00:09:37.520 --> 00:09:40.520]  自己是她父親的外甥
[00:09:40.520 --> 00:09:42.720]  是利伯加的兒子
[00:09:42.720 --> 00:09:45.600]  於是拉結就跑去告訴她的父親
[00:09:45.600 --> 00:09:46.760]  那這裡要解釋一點
[00:09:46.760 --> 00:09:47.320]  就是說
[00:09:47.320 --> 00:09:48.800]  這裡雅閣其實是跟拉結
[00:09:48.800 --> 00:09:50.640]  在交代自己的身世
[00:09:50.640 --> 00:09:52.240]  那就是跟拉結交代
[00:09:52.240 --> 00:09:55.120]  為什麼我要來找你爸爸拉班
[00:09:55.120 --> 00:09:57.600]  那於是拉結就很乖地走去
[00:09:57.600 --> 00:09:59.960]  跟她爸爸拉班說
[00:09:59.960 --> 00:10:01.120]  OK 明白我的意思吧
[00:10:01.120 --> 00:10:02.600]  大概的邏輯就是這樣
[00:10:02.600 --> 00:10:03.600]  那我想問
[00:10:03.600 --> 00:10:05.440]  在這兩段經文裡面
[00:10:05.440 --> 00:10:07.440]  第三個特點是什麼呢
[00:10:07.440 --> 00:10:08.640]  有沒有人能夠回答
[00:10:08.640 --> 00:10:11.560]  第三個特點
[00:10:11.560 --> 00:10:16.360]  是什麼
[00:10:16.360 --> 00:10:19.440]  是對男性的信服
[00:10:19.440 --> 00:10:21.360]  能否留意到是對男性的信服
[00:10:21.360 --> 00:10:21.960]  就是說
[00:10:21.960 --> 00:10:24.320]  雅閣的僕人說要點水
[00:10:24.320 --> 00:10:26.320]  接著利伯加又怎麼說
[00:10:26.320 --> 00:10:27.040]  我主請喝
[00:10:27.040 --> 00:10:28.320]  還要好好服侍我
[00:10:28.320 --> 00:10:30.760]  拿了瓶子用手托著給他喝
[00:10:30.760 --> 00:10:32.440]  OK 是對男性的信服
[00:10:32.440 --> 00:10:33.440]  而在下面
[00:10:33.440 --> 00:10:35.800]  雅閣一說給拉結聽之後
[00:10:35.800 --> 00:10:36.920]  拉結就二話不說
[00:10:36.920 --> 00:10:39.720]  立刻就回家找她父親
[00:10:39.720 --> 00:10:41.400]  將雅閣跟她說的話
[00:10:41.400 --> 00:10:42.680]  要說給她父親聽
[00:10:42.680 --> 00:10:44.240]  所以以至到之後
[00:10:44.240 --> 00:10:46.200]  雅閣就出來迎接雅閣
[00:10:46.200 --> 00:10:47.680]  所以是很乖很聽話
[00:10:47.680 --> 00:10:49.800]  是對男角色的信服
[00:10:49.800 --> 00:10:50.920]  對於男性的信服
[00:10:50.920 --> 00:10:53.200]  所以第三個特點是什麼
[00:10:53.200 --> 00:10:54.800]  第三個特點
[00:10:54.800 --> 00:10:57.000]  就是信服男性
[00:10:57.000 --> 00:10:59.360]  我想說的是什麼
[00:10:59.360 --> 00:11:00.840]  我想說的是
[00:11:00.840 --> 00:11:03.960]  在井邊長徑所出現的女人
[00:11:03.960 --> 00:11:06.280]  是一個好女人的形象
[00:11:06.280 --> 00:11:08.080]  是完美女性的形象
[00:11:08.080 --> 00:11:08.480]  為什麼呢
[00:11:08.480 --> 00:11:11.480]  是因為男主角將來要娶這個女人
[00:11:11.480 --> 00:11:13.120]  她是一個女主角
[00:11:13.120 --> 00:11:16.600]  就是一個完美女性的形象
[00:11:16.600 --> 00:11:21.600]  包括漂亮 精潔 和信服男性
[00:11:21.600 --> 00:11:23.400]  我想說這三點
[00:11:23.400 --> 00:11:27.600]  井邊長徑一個完美女性好女人的形象
[00:11:27.600 --> 00:11:29.240]  其實是相當符合
[00:11:29.240 --> 00:11:32.480]  當時古代社會對於女性的
[00:11:32.480 --> 00:11:35.040]  一個要求或者想像
[00:11:35.040 --> 00:11:37.480]  古代社會要求女性好女人
[00:11:37.480 --> 00:11:38.800]  定義是什麼
[00:11:38.800 --> 00:11:39.640]  就是漂亮
[00:11:39.640 --> 00:11:40.520]  漂亮是很重要
[00:11:40.520 --> 00:11:42.560]  我們每個時代都愛貌協會
[00:11:42.560 --> 00:11:43.480]  要漂亮
[00:11:43.480 --> 00:11:44.520]  還有什麼
[00:11:44.520 --> 00:11:45.200]  要精潔
[00:11:45.200 --> 00:11:46.600]  精潔很重要
[00:11:46.600 --> 00:11:48.960]  在古代精潔很重要
[00:11:48.960 --> 00:11:49.640]  第三是什麼
[00:11:49.640 --> 00:11:50.480]  在古代是什麼
[00:11:50.480 --> 00:11:52.640]  是一個男權主義的社會
[00:11:52.640 --> 00:11:54.400]  一個老婆最重要是什麼
[00:11:54.400 --> 00:11:55.560]  聽話
[00:11:55.560 --> 00:11:57.280]  老婆最重要是聽話
[00:11:57.280 --> 00:11:58.760]  要信服男性
[00:11:58.760 --> 00:12:02.640]  所以在井邊長徑所出現的這些女人
[00:12:02.640 --> 00:12:05.640]  其實是古代的人在想的
[00:12:05.640 --> 00:12:10.080]  古代社會所需要的一個好女人的一個典範
[00:12:10.080 --> 00:12:12.080]  好女人的形象
[00:12:12.080 --> 00:12:13.640]  我們就去看看
[00:12:13.640 --> 00:12:16.560]  究竟約翰是怎樣描述
[00:12:16.560 --> 00:12:19.840]  他自己的這個井旁的女人
[00:12:19.840 --> 00:12:23.120]  這個角色撒瑪利亞夫人的
[00:12:23.120 --> 00:12:24.720]  我想說的是三點
[00:12:24.720 --> 00:12:25.880]  對應剛才的三點
[00:12:25.880 --> 00:12:26.800]  第一
[00:12:26.800 --> 00:12:30.480]  約翰有沒有描述撒瑪利亞夫人的樣子
[00:12:30.480 --> 00:12:31.600]  是沒有的
[00:12:31.600 --> 00:12:35.440]  讀者是不知道撒瑪利亞夫人的樣子是漂亮還是不漂亮
[00:12:35.440 --> 00:12:37.040]  對於約翰來說
[00:12:37.040 --> 00:12:38.640]  他的樣子是不重要的
[00:12:38.640 --> 00:12:41.960]  約翰是沒有提及過撒瑪利亞夫人的外貌
[00:12:41.960 --> 00:12:43.840]  第二
[00:12:43.840 --> 00:12:46.720]  這個撒瑪利亞夫人是不是精潔的女人
[00:12:46.720 --> 00:12:47.920]  很明顯不是
[00:12:47.920 --> 00:12:49.800]  約翰還要告訴你她不精潔
[00:12:49.800 --> 00:12:52.440]  他還要很強調她是不精潔的
[00:12:52.440 --> 00:12:53.000]  為什麼
[00:12:53.000 --> 00:13:02.400]  因為他在四章十八節強調撒瑪利亞夫人
[00:13:02.400 --> 00:13:04.680]  曾經有五個丈夫
[00:13:04.680 --> 00:13:08.600]  而現在同居的男人不是她的丈夫
[00:13:08.600 --> 00:13:10.720]  他不單止不是處女
[00:13:10.720 --> 00:13:12.000]  而且是怎樣
[00:13:12.000 --> 00:13:13.400]  曾經有五個丈夫
[00:13:13.400 --> 00:13:15.040]  現在還要同居
[00:13:15.040 --> 00:13:16.680]  不要說古代
[00:13:16.680 --> 00:13:17.680]  你放在現代
[00:13:17.680 --> 00:13:19.040]  你也接受不了
[00:13:19.040 --> 00:13:20.600]  你知道華人教會
[00:13:20.600 --> 00:13:21.760]  你同居也不行
[00:13:21.760 --> 00:13:23.040]  真的不行
[00:13:23.040 --> 00:13:24.440]  同居也已經不行
[00:13:24.440 --> 00:13:25.120]  你不要說同居
[00:13:25.120 --> 00:13:26.800]  一起去旅行也不行
[00:13:26.800 --> 00:13:27.800]  在華人教會
[00:13:27.800 --> 00:13:28.760]  死定了
[00:13:28.760 --> 00:13:30.760]  我想說就是這樣
[00:13:30.760 --> 00:13:32.080]  教會就是這樣
[00:13:32.080 --> 00:13:33.280]  不過我先不說教會
[00:13:33.280 --> 00:13:34.360]  稍後反思再說
[00:13:34.360 --> 00:13:35.560]  稍後回到這裏
[00:13:35.560 --> 00:13:36.480]  對
[00:13:36.480 --> 00:13:38.000]  我回到這裏
[00:13:38.000 --> 00:13:38.920]  對
[00:13:38.920 --> 00:13:39.960]  這裏是說
[00:13:39.960 --> 00:13:42.960]  約翰要特意強調她不精潔
[00:13:42.960 --> 00:13:44.120]  她有五個
[00:13:44.120 --> 00:13:45.760]  曾經有五個男人
[00:13:45.760 --> 00:13:47.120]  現在還要同居
[00:13:47.120 --> 00:13:48.720]  那個不是她的丈夫
[00:13:48.720 --> 00:13:50.240]  你明白嗎
[00:13:50.240 --> 00:13:52.200]  四章十八節是這樣強調
[00:13:52.200 --> 00:13:53.680]  然後還要是甚麼呢
[00:13:53.680 --> 00:13:55.160]  她絕對不是井旁的女人
[00:13:55.160 --> 00:13:56.880]  這樣去信服男性
[00:13:56.880 --> 00:13:59.640]  因為這裏記載了兩次
[00:13:59.640 --> 00:14:02.720]  撒瑪利亞婦人拒絕耶穌的請求
[00:14:02.720 --> 00:14:05.200]  第一次是在四章九節那裏
[00:14:05.200 --> 00:14:07.840]  耶穌向她求水喝
[00:14:07.840 --> 00:14:08.560]  然後怎樣
[00:14:08.560 --> 00:14:10.160]  撒瑪利亞婦人有沒有給她
[00:14:10.160 --> 00:14:11.560]  沒有給她
[00:14:11.560 --> 00:14:13.440]  撒瑪利亞婦人沒有給耶穌水
[00:14:13.440 --> 00:14:15.000]  而是反問耶穌甚麼
[00:14:15.000 --> 00:14:16.400]  反問耶穌說
[00:14:16.400 --> 00:14:17.960]  你作為一個猶太人
[00:14:17.960 --> 00:14:20.520]  為甚麼要問我這個撒瑪利亞人要水
[00:14:20.520 --> 00:14:22.200]  我家裏很囂張的
[00:14:22.200 --> 00:14:23.440]  沒有給她水
[00:14:23.440 --> 00:14:25.040]  她不但要囂張耶穌
[00:14:25.040 --> 00:14:28.520]  你這個猶太人
[00:14:28.520 --> 00:14:33.960]  為甚麼要問我這個撒瑪利亞人要水
[00:14:33.960 --> 00:14:35.440]  然後第二次是甚麼呢
[00:14:35.440 --> 00:14:37.440]  第二次是
[00:14:37.440 --> 00:14:40.000]  對話去到一個段落的時候
[00:14:40.000 --> 00:14:41.040]  耶穌說
[00:14:41.040 --> 00:14:42.760]  你回去叫你的丈夫來
[00:14:42.760 --> 00:14:44.000]  就是剛才說的那一段
[00:14:44.000 --> 00:14:46.000]  她曾經有五個丈夫
[00:14:46.000 --> 00:14:47.760]  現在那個不是她的丈夫的那一段
[00:14:47.760 --> 00:14:48.640]  耶穌再叫她
[00:14:48.640 --> 00:14:50.840]  你回去叫你的丈夫來
[00:14:50.840 --> 00:14:53.040]  那撒瑪利亞婦人有沒有照做
[00:14:53.040 --> 00:14:54.400]  沒有照做
[00:14:54.400 --> 00:14:55.560]  而是說甚麼
[00:14:55.560 --> 00:14:57.160]  我現在沒有丈夫
[00:14:57.160 --> 00:14:58.520]  現在那個是跟我同居的
[00:14:58.520 --> 00:14:59.960]  不是我丈夫
