
[00:00:00.000 --> 00:00:03.600]  大家看到這個題目,不知道你有什麼感受
[00:10:40.440 --> 00:10:42.680]  但是Yad Vashem是什麼意思呢
[00:10:42.680 --> 00:10:43.960]  Yad就是手
[00:10:43.960 --> 00:10:45.120]  Vashem就是名字
[00:10:45.120 --> 00:10:48.920]  手就可以引申到紀念的意思
[00:10:48.920 --> 00:10:49.800]  名字的紀念
[00:10:49.800 --> 00:10:51.680]  其實這個地方
[00:10:51.680 --> 00:10:54.760]  看的時候原來是出於
[00:10:54.760 --> 00:10:56.800]  《以塞瓦書》五十六章
[00:10:56.800 --> 00:11:00.960]  第五節的經文的一個名字
[00:11:00.960 --> 00:11:01.880]  那裡說
[00:11:01.880 --> 00:11:03.000]  我就是神
[00:11:03.000 --> 00:11:03.800]  神自己說的
[00:11:03.800 --> 00:11:05.320]  我必使他們在我殿中
[00:11:05.320 --> 00:11:07.000]  在我牆內有紀念
[00:11:07.000 --> 00:11:07.840]  就是Yad
[00:11:07.840 --> 00:11:09.640]  有名號Shem
[00:11:09.640 --> 00:11:11.360]  那個法就是中間N
[00:11:11.360 --> 00:11:13.040]  比友誼裡的更美
[00:11:13.040 --> 00:11:14.920]  我必賜他們永遠的名
[00:11:14.920 --> 00:11:16.080]  不能剪除
[00:11:16.080 --> 00:11:18.320]  原來這個大陶煞紀念館
[00:11:18.320 --> 00:11:21.160]  這個館的名字是Yad Vashem
[00:11:21.160 --> 00:11:23.960]  就是一個說明字的紀念
[00:11:23.960 --> 00:11:27.400]  就是說原來每個人的名字
[00:11:27.400 --> 00:11:28.760]  都是這麼重要
[00:11:28.760 --> 00:11:31.200]  代表了真的有這個人
[00:11:31.200 --> 00:11:33.040]  以及每一個都是這麼寶貴的
[00:11:33.040 --> 00:11:35.280]  其實這個是紀念
[00:11:35.280 --> 00:11:39.320]  就是很恐怖的一件事情
[00:11:39.320 --> 00:11:40.520]  大家都知道
[00:11:40.520 --> 00:11:42.960]  在第二次世界大戰
[00:11:42.960 --> 00:11:47.360]  猶太人是面對六百萬人被屠殺
[00:11:47.360 --> 00:11:49.320]  而在那個館裡面
[00:11:49.320 --> 00:11:50.600]  裡面不准拍照的
[00:11:50.600 --> 00:11:52.840]  所以就有些網上圖片
[00:11:52.840 --> 00:11:55.320]  但是大家看到他的建築
[00:11:55.320 --> 00:11:57.400]  進去看
[00:11:57.400 --> 00:11:58.440]  收窄了
[00:11:58.440 --> 00:12:00.280]  去了一個很陰暗的感覺
[00:12:00.280 --> 00:12:01.960]  然後就跟大家
[00:12:01.960 --> 00:12:03.280]  這個圖
[00:12:03.280 --> 00:12:04.440]  他的設計
[00:12:04.440 --> 00:12:06.360]  就看那個的歷史
[00:12:06.360 --> 00:12:07.720]  一路這樣色色的
[00:12:07.720 --> 00:12:11.640]  中間就不斷穿過中間的位置
[00:12:11.640 --> 00:12:13.520]  他的設計很特別的
[00:12:13.520 --> 00:12:15.840]  在當中一路去看的時候
[00:12:15.840 --> 00:12:19.560]  就看到那件事是從什麼時候開始
[00:12:19.560 --> 00:12:21.640]  當初猶太人
[00:12:21.640 --> 00:12:23.040]  當然他是講猶太人
[00:12:23.040 --> 00:12:25.600]  尤其是在歐洲安居樂業
[00:12:25.600 --> 00:12:29.120]  也掌管很多經濟的命脈
[00:12:29.120 --> 00:12:29.720]  大家都知道
[00:12:29.720 --> 00:12:31.640]  現在猶太人也是
[00:12:31.640 --> 00:12:33.760]  但是那些家庭是怎麼樣
[00:12:33.760 --> 00:12:37.760]  慢慢的受到納粹的影響
[00:12:37.760 --> 00:12:39.080]  一步一步被屠殺
[00:12:39.080 --> 00:12:40.480]  是非常恐怖的
[00:12:40.480 --> 00:12:43.360]  我又不想弄一些煽情的圖片給大家看
[00:12:43.360 --> 00:12:45.520]  但是你會看到他這個建築物
[00:12:45.520 --> 00:12:47.680]  就是代表在那個苦難裡面
[00:12:47.680 --> 00:12:49.920]  其實真的很多人去到都說
[00:12:49.920 --> 00:12:52.280]  去看的時候都會流眼淚的
[00:12:52.280 --> 00:12:53.440]  就是你將心比己
[00:12:53.440 --> 00:12:55.360]  我們不要說什麼人
[00:12:55.360 --> 00:12:57.560]  有些人如果是我們這樣
[00:12:57.560 --> 00:13:00.800]  是這樣家人這樣被屠殺的
[00:13:00.800 --> 00:13:03.880]  我想大家都受不住的
[00:13:03.880 --> 00:13:08.000]  但是他在這個館裡面的設計就是
[00:13:08.000 --> 00:13:08.960]  一路看到
[00:13:08.960 --> 00:13:10.600]  你見到一扇光
[00:13:10.600 --> 00:13:13.720]  在苦難裡面是有盼望的
[00:13:13.720 --> 00:13:15.640]  到那個館最盡頭
[00:13:15.640 --> 00:13:17.880]  最後就有一個這樣的館
[00:13:17.880 --> 00:13:21.800]  就是有很多人的樣子
[00:13:21.800 --> 00:13:24.120]  其實他們是一路在做這個工作
[00:13:24.120 --> 00:13:26.800]  一路找回那六百多萬人
[00:13:26.800 --> 00:13:28.880]  有多少人有名有姓
[00:13:28.880 --> 00:13:30.160]  他的故事是怎麼樣
[00:13:30.160 --> 00:13:31.680]  他一路在做這個工作
[00:13:31.680 --> 00:13:34.200]  現在找到的是四百八十多萬人
[00:13:34.200 --> 00:13:35.840]  有名有姓的
[00:13:35.840 --> 00:13:38.080]  我不想講得很長
[00:13:38.080 --> 00:13:39.520]  但是從這裡看
[00:13:39.520 --> 00:13:41.800]  從剛才講的那個很簡單的歷史來看
[00:13:41.800 --> 00:13:45.400]  你會看到以色列人是不斷的面對
[00:13:45.400 --> 00:13:49.120]  不是說我有什麼個人的問題
[00:13:49.120 --> 00:13:51.040]  而是他整個國家
[00:13:51.040 --> 00:13:54.280]  是不斷去面對這些苦難的
[00:13:54.280 --> 00:13:56.040]  那麼另一個角度
[00:13:56.040 --> 00:14:00.080]  我要選幾樣東西給大家體會
[00:14:00.080 --> 00:14:02.920]  這裡就在聖經裡面講
[00:14:02.920 --> 00:14:05.200]  就叫做從旦到別時巴
[00:14:05.200 --> 00:14:08.480]  旦就是當時聖經最遠的城
[00:14:08.480 --> 00:14:10.560]  應該說是最北的城
[00:14:10.560 --> 00:14:12.920]  有機會再給大家看
[00:14:12.920 --> 00:14:14.200]  到別時巴
[00:14:14.200 --> 00:14:15.800]  就是最南的城
[00:14:15.800 --> 00:14:17.000]  那麼這裡是什麼呢
[00:14:17.000 --> 00:14:18.440]  大家應該猜到了
[00:14:18.440 --> 00:14:20.480]  就是南地的別時巴
[00:14:20.480 --> 00:14:22.600]  那麼我想給大家看的就是
[00:14:22.600 --> 00:14:26.000]  我想問澳洲乾不乾
[00:14:26.000 --> 00:14:29.440]  這幾天睡覺都很頭痛
[00:14:29.440 --> 00:14:30.880]  喝水乾
[00:14:30.880 --> 00:14:33.200]  以色列更乾
[00:14:33.200 --> 00:14:34.880]  澳洲曬不曬
[00:14:34.880 --> 00:14:37.360]  曬 以色列更曬
[00:14:37.360 --> 00:14:42.280]  那麼其實我們去看以色列的時候
[00:14:42.280 --> 00:14:44.160]  這裡其實你都看到有幾個雲
[00:14:44.160 --> 00:14:46.080]  但是大部分時間是沒有雲的
[00:14:46.080 --> 00:14:47.080]  完全沒有雲的
[00:14:47.080 --> 00:14:48.200]  但是那天還是很曬
[00:14:48.200 --> 00:14:48.960]  所以我記得
[00:14:48.960 --> 00:14:51.160]  這個別時巴的古城
[00:14:51.160 --> 00:14:52.840]  導遊很多時候
[00:14:52.840 --> 00:14:54.720]  或者那些講解告訴我們
[00:14:54.720 --> 00:14:58.080]  以色列人本身他面對這個以色列地
[00:14:58.080 --> 00:14:59.200]  當然我們聽聖經說
[00:14:59.200 --> 00:15:00.520]  流奶與蜜之地
[00:15:00.520 --> 00:15:00.960]  是不是
[00:15:00.960 --> 00:15:02.120]  就是流奶與蜜
[00:15:02.120 --> 00:15:05.440]  可以說是蜜蜂的蜜
[00:15:05.440 --> 00:15:06.240]  花蜜
[00:15:06.240 --> 00:15:07.680]  也可以說是草蜜
[00:15:07.680 --> 00:15:09.480]  那些草樹
[00:15:09.480 --> 00:15:10.480]  椰棗樹
[00:15:10.480 --> 00:15:11.080]  兩種
[00:15:11.080 --> 00:15:13.000]  流奶與蜜就是羊奶
[00:15:13.000 --> 00:15:14.720]  好像很開心
[00:15:14.720 --> 00:15:16.720]  但是其實
[00:15:16.720 --> 00:15:19.120]  我不可以說很笨
[00:15:19.120 --> 00:15:22.680]  實在那個地是很困難生活的
[00:15:22.680 --> 00:15:24.080]  所以那些導遊
[00:15:24.080 --> 00:15:25.800]  我不可以講到很多例子
[00:15:25.800 --> 00:15:26.560]  就是說
[00:15:26.560 --> 00:15:28.880]  其實以色列人生活在那個地方
[00:15:28.880 --> 00:15:31.240]  是要不斷憑信心的
[00:15:31.240 --> 00:15:32.600]  因為本身那個地土
[00:15:32.600 --> 00:15:34.040]  又不是好的地土
[00:15:34.040 --> 00:15:35.640]  很多地方都一般般的
[00:15:35.640 --> 00:15:37.120]  當然有它好的地方
[00:15:37.120 --> 00:15:39.960]  但是你說乾曬
[00:15:39.960 --> 00:15:41.240]  沒有水
[00:15:41.240 --> 00:15:42.840]  是一個很大的問題
[00:15:42.840 --> 00:15:45.160]  自古以來已經是這樣
[00:15:45.160 --> 00:15:46.720]  你看到這幅照片
[00:15:46.720 --> 00:15:48.880]  就已經是曬到一隻東西這樣
[00:15:48.880 --> 00:15:52.120]  我們去很多地方就是曬曬曬曬
[00:15:52.120 --> 00:15:57.880]  這個地方其實是有些淵源的
[00:15:57.880 --> 00:16:04.440]  不知道大家看過《盟誓之井》這個說法沒有
[00:16:04.440 --> 00:16:05.640]  如果你讀聖經
[00:16:05.640 --> 00:16:08.240]  又是跟菲律師人有些關係的
[00:16:08.240 --> 00:16:12.080]  菲律師人當時的一個領袖叫阿比米勒
[00:16:12.080 --> 00:16:14.840]  誰跟他立約
[00:16:14.840 --> 00:16:16.800]  就是以色列人始祖
[00:16:16.800 --> 00:16:17.960]  阿巴拉罕
[00:16:17.960 --> 00:16:19.480]  就在這個別時巴
[00:16:19.480 --> 00:16:20.080]  這個
[00:16:20.080 --> 00:16:21.560]  現在要看這個城
[00:16:21.560 --> 00:16:23.320]  就是所羅門王時代
[00:16:23.320 --> 00:16:25.160]  來做的這個城
[00:16:25.160 --> 00:16:27.280]  城外面就有個井
[00:16:27.280 --> 00:16:28.960]  他故意建在那裡
[00:16:28.960 --> 00:16:29.960]  就是《盟誓之井》
[00:16:29.960 --> 00:16:30.920]  其實這個就是
[00:16:30.920 --> 00:16:35.080]  阿巴拉罕跟阿比米勒立約的一個地方
[00:16:35.080 --> 00:16:36.280]  結盟的一個地方
[00:16:36.280 --> 00:16:37.760]  為什麼在這個井上
[00:16:37.760 --> 00:16:38.880]  因為大家爭井
[00:16:38.880 --> 00:16:39.880]  為什麼爭井
[00:16:39.880 --> 00:16:41.120]  沒有水
[00:16:41.120 --> 00:16:42.720]  所以你看到那個井
[00:16:42.720 --> 00:16:43.560]  你又看到
[00:16:43.560 --> 00:16:46.080]  原來背後有一個故事在那裡
[00:16:46.080 --> 00:16:48.720]  那個水源在南地
[00:16:48.720 --> 00:16:51.400]  或者我都沒有拿些照片給大家看
[00:16:51.400 --> 00:16:54.240]  就是有些地方是非常之乾旱的
[00:16:54.240 --> 00:16:55.880]  真是萬里無雲
[00:16:55.880 --> 00:16:57.520]  好曬這樣
[00:16:57.520 --> 00:17:00.560]  以色列人就是要面對這些處境
[00:17:00.560 --> 00:17:02.920]  但是
[00:17:02.920 --> 00:17:04.280]  可惜了
[00:17:04.280 --> 00:17:05.440]  一直以來
[00:17:05.440 --> 00:17:06.720]  他們都在解決問題
[00:17:06.720 --> 00:17:10.800]  這個所羅門建的地方
[00:17:10.800 --> 00:17:11.920]  因為那些
[00:17:11.920 --> 00:17:13.480]  比如必士巴差不多是
[00:17:13.480 --> 00:17:15.160]  你想想阿巴拉罕時代
[00:17:15.160 --> 00:17:18.440]  是非常早的一個聖經的城市
[00:17:18.440 --> 00:17:19.840]  很古老很古老
[00:17:19.840 --> 00:17:21.240]  一直這樣建
[00:17:21.240 --> 00:17:22.200]  拆
[00:17:22.200 --> 00:17:24.160]  到了這個遺跡
[00:17:24.160 --> 00:17:28.560]  都是近年去發掘出來的一個遺跡
[00:17:28.560 --> 00:17:31.520]  我看回幾年前網上的照片
[00:17:31.520 --> 00:17:33.320]  這個
[00:17:33.320 --> 00:17:36.040]  這個位置你猜是什麼來的
[00:17:36.040 --> 00:17:37.200]  那時候那些照片
[00:17:37.200 --> 00:17:39.560]  只是挖到
[00:17:39.560 --> 00:17:40.680]  小小樓梯而已
[00:17:40.680 --> 00:17:41.760]  看不到這裡
[00:17:41.760 --> 00:17:44.200]  其實現在已經挖出來了
[00:17:44.200 --> 00:17:45.280]  挖出來了就是
[00:17:45.280 --> 00:17:46.720]  原來這個是一個
[00:17:46.720 --> 00:17:49.720]  儲水和供水的設施
[00:17:49.720 --> 00:17:50.480]  裡面很大
[00:17:50.480 --> 00:17:52.680]  這裡只是其中一個廳
[00:17:52.680 --> 00:17:54.960]  非常之大的下面
[00:17:54.960 --> 00:17:57.360]  他們就是所羅門
[00:17:57.360 --> 00:17:58.520]  就是在這個必士巴
[00:17:58.520 --> 00:18:00.680]  或者是在很多不同地方
[00:18:00.680 --> 00:18:01.320]  其實
[00:18:01.320 --> 00:18:03.760]  以色列人只是解決水的問題
[00:18:03.760 --> 00:18:05.520]  已經用很多的功夫
[00:18:05.520 --> 00:18:07.040]  如果還沒說
[00:18:07.040 --> 00:18:08.160]  戴希律
[00:18:08.160 --> 00:18:10.480]  他在蓋薩尼亞
[00:18:10.480 --> 00:18:13.960]  就是那個海邊
[00:18:13.960 --> 00:18:16.840]  他是弄一條很大的
[00:18:16.840 --> 00:18:18.280]  運水的設施
[00:18:18.280 --> 00:18:20.960]  來運水過去海邊
[00:18:20.960 --> 00:18:21.800]  他很厲害
[00:18:21.800 --> 00:18:25.640]  用這些很多的智慧去解決水的問題
[00:18:25.640 --> 00:18:29.920]  這個就在另一個地方
[00:18:29.920 --> 00:18:31.080]  就是海邊
[00:18:31.080 --> 00:18:33.360]  就是台灣遊夫旁邊的約柏城
[00:18:33.360 --> 00:18:35.560]  即是彼得堅爾像的位置
[00:18:35.560 --> 00:18:37.720]  這一棵據聞應該是
[00:18:37.720 --> 00:18:39.560]  那些叫做啞髮
[00:18:39.560 --> 00:18:40.960]  即是啞髮樹
[00:18:40.960 --> 00:18:42.080]  即是橙樹
[00:18:42.080 --> 00:18:45.840]  啞髮的地方就是約柏的地方
[00:18:45.840 --> 00:18:47.440]  你看到這個有什麼特別呢
[00:18:47.440 --> 00:18:48.480]  這幅照片
[00:18:48.480 --> 00:18:49.640]  是我們拍的
[00:18:49.640 --> 00:18:50.880]  你看到有個影子
[00:18:50.880 --> 00:18:52.280]  是吊在懸空的
[00:18:52.280 --> 00:18:55.480]  我免得有些人在這裡自拍那些照片
[00:18:55.480 --> 00:18:56.560]  不給大家看了
[00:18:56.560 --> 00:18:58.760]  但是你看到懸空的
