
[00:00:00.000 --> 00:00:02.880]  今天跟大家分享這段經文
[00:02:34.600 --> 00:02:38.600]  你去參加讀經會、祈禱會什麼什麼
[00:02:38.600 --> 00:02:44.080]  你是有了這些活動
[00:02:44.080 --> 00:02:46.080]  聽清楚
[00:02:46.080 --> 00:02:47.760]  不是不對的
[00:02:47.760 --> 00:02:49.280]  非常好
[00:02:49.280 --> 00:02:53.880]  不過如果他只是留於這些活動
[00:02:55.280 --> 00:03:00.400]  而這些活動是沒有影響你的生命
[00:03:00.400 --> 00:03:01.600]  沒有影響你
[00:03:01.600 --> 00:03:03.760]  直接說是什麼叫影響你的生命
[00:03:03.760 --> 00:03:06.120]  是沒有改變你的人
[00:03:06.120 --> 00:03:12.360]  這只不過是你一個所謂信仰的生活
[00:03:12.360 --> 00:03:18.640]  跟你有其他的喜好
[00:03:18.640 --> 00:03:22.480]  你是歌迷會、影迷會等等
[00:03:22.480 --> 00:03:24.840]  羽毛球會、乒乓球會
[00:03:24.840 --> 00:03:26.000]  足球會
[00:03:26.000 --> 00:03:27.800]  奇藝會
[00:03:27.800 --> 00:03:29.000]  攝影學會
[00:03:29.000 --> 00:03:31.880]  你都會做很多跟那裡相關的事情
[00:03:31.880 --> 00:03:35.440]  那個有時候你發燒到一個地步
[00:03:35.440 --> 00:03:38.360]  看看你家裡的東西就知道了
[00:03:38.360 --> 00:03:39.120]  是不是?
[00:03:39.120 --> 00:03:40.640]  很多工具
[00:03:40.640 --> 00:03:42.040]  很多東西很齊備的
[00:03:42.040 --> 00:03:44.640]  總之你一看就知道
[00:03:44.640 --> 00:03:47.960]  這個是完全佔據了你的生活
[00:03:47.960 --> 00:03:49.960]  問題是
[00:03:49.960 --> 00:03:51.920]  如果這個只是你的生活呢?
[00:03:55.200 --> 00:03:56.440]  這個是不夠的
[00:03:56.440 --> 00:03:58.960]  基督教的信仰裡面是要求什麼呢?
[00:03:58.960 --> 00:04:01.800]  我們對信仰是有一個執著
[00:04:01.800 --> 00:04:05.800]  而這個執著是會影響你的生命
[00:04:05.800 --> 00:04:10.600]  它不只是令你有豐富的信仰生活
[00:04:10.600 --> 00:04:12.440]  我們經常說
[00:04:12.440 --> 00:04:16.080]  是要讓你有豐盛的信仰生命
[00:04:16.080 --> 00:04:19.360]  什麼是豐盛?
[00:04:19.360 --> 00:04:20.640]  我以前也說過
[00:04:20.640 --> 00:04:22.600]  信仰當中
[00:04:22.600 --> 00:04:24.320]  我們有一樣很重要的
[00:04:24.320 --> 00:04:28.040]  就是有很多的律例、典章、誡命
[00:04:28.040 --> 00:04:30.920]  這些律例、典章、誡命是幫助我們
[00:04:30.920 --> 00:04:33.640]  才真正成為我們的主人
[00:04:33.640 --> 00:04:35.680]  譬如這麼說
[00:04:35.680 --> 00:04:36.760]  待會再說多一點
[00:04:36.760 --> 00:04:37.640]  譬如這麼說
[00:04:37.640 --> 00:04:39.840]  要誠實
[00:04:39.840 --> 00:04:40.800]  不要說謊
[00:04:40.800 --> 00:04:41.920]  是不是?
[00:04:41.920 --> 00:04:43.600]  這是我們的信仰
[00:04:43.600 --> 00:04:45.240]  它會告訴你
[00:04:45.240 --> 00:04:46.320]  當你一件事的時候
[00:04:46.320 --> 00:04:47.400]  我怎麼說呢?
[00:04:47.400 --> 00:04:48.440]  你要想起
[00:04:48.440 --> 00:04:49.640]  聖經告訴我們
[00:04:49.640 --> 00:04:50.800]  我們要誠實
[00:04:50.800 --> 00:04:52.080]  不要說謊
[00:04:52.080 --> 00:04:53.240]  這些
[00:04:53.240 --> 00:04:55.160]  或者它告訴你不可停止聚會
[00:04:55.160 --> 00:04:57.480]  那你就要回教會
[00:04:57.480 --> 00:05:00.800]  有很多這些是給我們的指引的
[00:05:00.800 --> 00:05:02.760]  給我們一些的規範
[00:05:02.760 --> 00:05:04.520]  而這些指引的規範是
[00:05:04.520 --> 00:05:06.680]  是希望幫助我們
[00:05:06.680 --> 00:05:10.680]  在維繫一個信仰生活裡面
[00:05:10.680 --> 00:05:11.640]  最終
[00:05:11.640 --> 00:05:16.880]  能夠獲得一個真正的信仰生命
[00:05:16.880 --> 00:05:18.520]  就是這麼說
[00:05:18.520 --> 00:05:20.840]  如果你很喜歡踢球
[00:05:21.160 --> 00:05:23.560]  你只是看電視、看球賽
[00:05:23.560 --> 00:05:25.440]  你不會懂得踢球的
[00:05:25.440 --> 00:05:28.200]  一定是你透過很多的活動
[00:05:28.200 --> 00:05:30.040]  你自己親自上場
[00:05:30.040 --> 00:05:31.760]  你做很多研究
[00:05:31.760 --> 00:05:33.160]  我喜歡打乒乓球
[00:05:33.160 --> 00:05:34.480]  年紀大打得不好
[00:05:34.480 --> 00:05:36.280]  但是我都會有時候看看怎麼改良
[00:05:36.280 --> 00:05:37.560]  改不了是一件事
[00:05:37.560 --> 00:05:39.000]  我都會努力去嘗試
[00:05:39.000 --> 00:05:40.560]  有時行有時不行
[00:05:40.560 --> 00:05:41.560]  諸如此類
[00:05:41.560 --> 00:05:45.880]  本身那個活動
[00:05:45.880 --> 00:05:48.000]  或者那個生活本身
[00:05:48.000 --> 00:05:49.920]  是希望久而久之
[00:05:49.920 --> 00:05:53.040]  能夠內化、影響我們的生命
[00:05:53.040 --> 00:05:56.200]  不過那個活動本身不是我們的生命
[00:05:56.200 --> 00:06:00.240]  那個活動本身給不了我們信仰的生命
[00:06:00.240 --> 00:06:02.720]  那個是我們要去追尋的
[00:06:02.720 --> 00:06:08.560]  所以你單單參加這個宗教的活動
[00:06:08.560 --> 00:06:10.840]  只是有信仰的生活
[00:06:10.840 --> 00:06:15.480]  是一種
[00:06:15.480 --> 00:06:17.280]  什麼是...
[00:06:17.280 --> 00:06:22.240]  或者說怎樣才達致信仰的生命層次呢?
[00:06:22.240 --> 00:06:24.680]  就是某種程度上我們經常說
[00:06:24.680 --> 00:06:28.280]  你聽到崇拜
[00:06:28.280 --> 00:06:30.560]  是一件很危險的事情
[00:06:30.560 --> 00:06:32.880]  有時候學家說是很危險的事情
[00:06:32.880 --> 00:06:34.200]  什麼危險呢?
[00:06:34.200 --> 00:06:37.600]  大家這裡又沒有什麼特別的事情
[00:06:37.600 --> 00:06:38.640]  不會有火災
[00:06:38.640 --> 00:06:39.560]  火災都能走
[00:06:39.560 --> 00:06:41.800]  又不會有人上來打你
[00:06:41.800 --> 00:06:43.960]  內地會有的
[00:06:43.960 --> 00:06:45.560]  危險是因為
[00:06:45.560 --> 00:06:46.440]  其實他說
[00:06:46.440 --> 00:06:49.840]  是因為上帝要藉著祂的話語
[00:06:49.840 --> 00:06:51.760]  挑戰你、改變你
[00:06:51.760 --> 00:06:52.760]  多危險啊
[00:06:52.760 --> 00:06:56.760]  那你完全不參與
[00:06:56.760 --> 00:06:57.800]  那就有點危險了
[00:06:57.800 --> 00:06:59.800]  如果每一次你在上帝的面前
[00:06:59.800 --> 00:07:00.760]  你有一種危機感
[00:07:00.760 --> 00:07:01.880]  你有一種掙扎
[00:07:01.880 --> 00:07:02.760]  對嗎?
[00:07:02.760 --> 00:07:04.040]  你覺得宅心
[00:07:04.040 --> 00:07:04.760]  對嗎?
[00:07:04.760 --> 00:07:08.000]  這個是真正信仰能夠
[00:07:08.000 --> 00:07:11.840]  起碼觸碰到你的生命
[00:07:11.840 --> 00:07:14.080]  所以
[00:07:15.880 --> 00:07:17.080]  信仰的執著
[00:07:17.080 --> 00:07:18.240]  信仰的生命是
[00:07:18.240 --> 00:07:20.560]  你願意將你生活
[00:07:20.560 --> 00:07:21.680]  特別是物質的生活
[00:07:21.680 --> 00:07:26.080]  擺在一個較為次要的位置
[00:07:26.080 --> 00:07:28.800]  甚至願意放棄它
[00:07:28.800 --> 00:07:30.640]  而去改變自己
[00:07:30.640 --> 00:07:34.240]  達到上帝的期望
[00:07:34.240 --> 00:07:36.560]  這個就是信仰的生命
[00:07:36.560 --> 00:07:38.960]  我們舉個簡單的例子
[00:07:38.960 --> 00:07:41.400]  信仰的生活
[00:07:41.400 --> 00:07:43.920]  我們有很多信仰上的指引
[00:07:43.920 --> 00:07:46.320]  律例典章、十誡好等等
[00:07:46.320 --> 00:07:47.120]  各樣都好
[00:07:47.120 --> 00:07:49.680]  其實你做齊了
[00:07:49.680 --> 00:07:52.160]  你未必有信仰的生命
[00:07:52.160 --> 00:07:53.360]  法利蔡人
[00:07:53.360 --> 00:07:55.160]  他守了所有的誡命
[00:07:55.160 --> 00:07:56.360]  對嗎?
[00:07:56.360 --> 00:07:57.240]  他守了
[00:07:57.240 --> 00:07:59.240]  耶穌就責備他們
[00:07:59.240 --> 00:08:05.200]  他們有外在的生活
[00:08:05.200 --> 00:08:07.640]  裡面的生命沒有變化
[00:08:07.640 --> 00:08:09.400]  有一個少年的官
[00:08:09.400 --> 00:08:11.400]  晚上去找耶穌問他
[00:08:12.080 --> 00:08:14.360]  他說:夫子,我要怎樣才能得到永生?
[00:08:14.360 --> 00:08:15.720]  耶穌說:為什麼你要良善?
[00:08:15.720 --> 00:08:17.080]  夫子,為什麼你要稱我為良善?
[00:08:17.080 --> 00:08:18.040]  只有一個良善的
[00:08:18.040 --> 00:08:23.120]  他說:你在你從小到大的教導是什麼呢?
[00:08:23.120 --> 00:08:25.320]  於是他就說了
[00:08:25.320 --> 00:08:26.840]  然後耶穌就說
[00:08:26.840 --> 00:08:28.520]  那你就照著做吧
[00:08:28.520 --> 00:08:31.000]  他說:這一切我都做了
[00:08:31.000 --> 00:08:33.400]  所有這些要求
[00:08:33.400 --> 00:08:34.880]  他說:我都做了
[00:08:34.880 --> 00:08:37.080]  但是我仍然感覺不到
[00:08:37.080 --> 00:08:40.360]  生命裡的那份永生
[00:08:41.600 --> 00:08:43.600]  耶穌就說:OK
[00:08:43.600 --> 00:08:46.240]  你終於入門了
[00:08:46.240 --> 00:08:48.240]  你去變賣所有
[00:08:48.240 --> 00:08:49.920]  周濟窮人
[00:08:49.920 --> 00:08:51.920]  然後來跟從我
[00:08:51.920 --> 00:08:53.520]  頂見梅
[00:08:53.520 --> 00:08:57.200]  如果那是一句很簡單的道
[00:08:57.200 --> 00:08:58.880]  那一場是很簡單的道
[00:08:58.880 --> 00:08:59.920]  危險啊
[00:08:59.920 --> 00:09:01.080]  你明白嗎?
[00:09:01.080 --> 00:09:02.120]  多危險啊
[00:09:02.120 --> 00:09:04.000]  都說叫你不要問了
[00:09:04.000 --> 00:09:06.000]  一問,耶穌就說:OK
[00:09:06.000 --> 00:09:08.480]  你去賣了你所有
[00:09:08.480 --> 00:09:10.480]  來跟從我
[00:09:12.600 --> 00:09:14.600]  這個挑戰
[00:09:14.600 --> 00:09:16.600]  這個是
[00:09:16.600 --> 00:09:18.600]  一個生命
[00:09:18.600 --> 00:09:20.600]  基督徒
[00:09:20.600 --> 00:09:22.600]  我們有信仰
[00:09:22.600 --> 00:09:25.600]  我們不單單有信仰的生活
[00:09:25.600 --> 00:09:27.600]  我們要有信仰的生命
[00:09:27.600 --> 00:09:33.600]  很快說到第二點
[00:09:33.600 --> 00:09:35.600]  第二點是什麼呢?
[00:09:35.600 --> 00:09:38.600]  除了信仰之外
[00:09:38.600 --> 00:09:41.600]  基督徒不單單是要有信仰
[00:09:41.600 --> 00:09:42.600]  我剛才開始說
[00:09:42.600 --> 00:09:44.600]  基督徒是有信仰的人
[00:09:44.600 --> 00:09:47.600]  第二點我就要問
[00:09:47.600 --> 00:09:48.600]  那麼
[00:09:48.600 --> 00:09:51.600]  基督徒是有良心的人嗎?
[00:09:51.600 --> 00:09:57.600]  基督徒有信仰,大家不會反對
[00:09:57.600 --> 00:10:00.600]  基督徒有良心嗎?
[00:10:00.600 --> 00:10:02.600]  牧師問這些
[00:10:02.600 --> 00:10:04.600]  為什麼不問?
[00:10:04.600 --> 00:10:06.600]  不是這麼容易回答的
[00:10:06.600 --> 00:10:08.600]  你有良心嗎?
[00:10:08.600 --> 00:10:12.600]  信仰和良心有什麼關係?
[00:10:12.600 --> 00:10:15.600]  什麼是良心?
[00:10:15.600 --> 00:10:17.600]  什麼是良心?
[00:10:17.600 --> 00:10:21.600]  良心真的挺重要
[00:10:21.600 --> 00:10:23.600]  我今天問你有沒有良心
[00:10:23.600 --> 00:10:24.600]  我仍然能夠站在這裡
[00:10:24.600 --> 00:10:26.600]  我都覺得很安全
[00:10:26.600 --> 00:10:27.600]  真是感恩
[00:10:27.600 --> 00:10:28.600]  有人問
[00:10:28.600 --> 00:10:29.600]  你有沒有良心?
[00:10:29.600 --> 00:10:31.600]  良心在哪裡?
[00:10:31.600 --> 00:10:33.600]  就有危險
[00:10:33.600 --> 00:10:34.600]  大家都知道
[00:10:34.600 --> 00:10:36.600]  就有危險
[00:10:36.600 --> 00:10:37.600]  我今天問這麼多人
[00:10:37.600 --> 00:10:38.600]  你的良心在哪裡?
[00:10:38.600 --> 00:10:39.600]  有沒有良心?
[00:10:39.600 --> 00:10:40.600]  我還可以站在這裡
[00:10:40.600 --> 00:10:42.600]  大家不出聲
[00:10:42.600 --> 00:10:45.600]  不知道是幸運還是不幸運
[00:10:45.600 --> 00:10:47.600]  什麼是良心呢?
[00:10:47.600 --> 00:10:49.600]  孟子說
[00:10:49.600 --> 00:10:52.600]  這些就是人皆有之的心
[00:10:52.600 --> 00:10:54.600]  孟子說什麼呢?
[00:10:54.600 --> 00:10:56.600]  孟子在《告子篇》說
[00:10:56.600 --> 00:10:58.600]  惻隱之心人皆有之
[00:10:58.600 --> 00:10:59.600]  修護之心人皆有之
[00:10:59.600 --> 00:11:01.600]  恭敬之心人皆有之
[00:11:01.600 --> 00:11:03.600]  是非之心人皆有之
[00:11:03.600 --> 00:11:05.600]  惻隱之心就是人
[00:11:05.600 --> 00:11:06.600]  人也
[00:11:06.600 --> 00:11:07.600]  修護之心
[00:11:07.600 --> 00:11:08.600]  義也
[00:11:08.600 --> 00:11:09.600]  恭敬之心
[00:11:09.600 --> 00:11:10.600]  禮也
[00:11:10.600 --> 00:11:11.600]  是非之心
[00:11:11.600 --> 00:11:12.600]  智也
[00:11:12.600 --> 00:11:13.600]  仁義禮智
[00:11:13.600 --> 00:11:15.600]  非外削於我
[00:11:15.600 --> 00:11:16.600]  非外削我也
[00:11:16.600 --> 00:11:18.600]  我固有之也
[00:11:18.600 --> 00:11:20.600]  簡單翻譯是怎麼說的呢?
[00:11:20.600 --> 00:11:22.600]  他說
[00:11:22.600 --> 00:11:23.600]  同情心人都應該有的
[00:11:23.600 --> 00:11:24.600]  羞恥的心人都有的
[00:11:24.600 --> 00:11:25.600]  恭敬的心人都有的
[00:11:25.600 --> 00:11:27.600]  是非的心人都有的
[00:11:27.600 --> 00:11:29.600]  同情的心就是人
[00:11:29.600 --> 00:11:30.600]  羞恥的心就是義
[00:11:30.600 --> 00:11:31.600]  恭敬的心就是禮
[00:11:31.600 --> 00:11:32.600]  是非的心就是智
[00:11:32.600 --> 00:11:34.600]  可見仁義禮智
[00:11:34.600 --> 00:11:38.600]  不是外在加諸於利的
[00:11:38.600 --> 00:11:42.600]  而是你本來與生俱來就應該有的
[00:11:42.600 --> 00:11:46.600]  很明顯
[00:11:46.600 --> 00:11:49.600]  孟子是一個聖本善
[00:11:49.600 --> 00:11:50.600]  聖善論
[00:11:50.600 --> 00:11:52.600]  所以他說
[00:11:52.600 --> 00:11:53.600]  人人都應該有
[00:11:53.600 --> 00:11:54.600]  惻隱之心
[00:11:54.600 --> 00:11:55.600]  是非之心
[00:11:55.600 --> 00:11:56.600]  同情之心
[00:11:56.600 --> 00:11:57.600]  恭敬之心
[00:11:57.600 --> 00:11:59.600]  這些這樣的
[00:12:00.600 --> 00:12:02.600]  這不就是我們的良知嗎?
[00:12:02.600 --> 00:12:06.600]  這是我們的良知
[00:12:06.600 --> 00:12:08.600]  是我們與生俱來
[00:12:08.600 --> 00:12:11.600]  但是有時候都很陌生
[00:12:11.600 --> 00:12:13.600]  為什麼呢?
[00:12:13.600 --> 00:12:14.600]  因為
[00:12:14.600 --> 00:12:16.600]  有另外一個人的學生
[00:12:16.600 --> 00:12:18.600]  孫子就不同意這樣說
[00:12:18.600 --> 00:12:19.600]  孫子說
[00:12:19.600 --> 00:12:21.600]  人哪裡會善呢?
[00:12:21.600 --> 00:12:24.600]  他人性本惡
[00:12:24.600 --> 00:12:26.600]  他人性本來就惡的
[00:12:26.600 --> 00:12:27.600]  怎麼會善呢?
[00:12:29.600 --> 00:12:30.600]  孫子說
[00:12:30.600 --> 00:12:32.600]  人之性惡
[00:12:32.600 --> 00:12:34.600]  其善者偽也
[00:12:34.600 --> 00:12:39.600]  偽
[00:12:39.600 --> 00:12:41.600]  哪個偽呢?
[00:12:41.600 --> 00:12:43.600]  虛偽的偽
[00:12:43.600 --> 00:12:45.600]  其人哪一個偽
[00:12:45.600 --> 00:12:47.600]  他說
[00:12:47.600 --> 00:12:49.600]  其善者偽也
[00:12:49.600 --> 00:12:50.600]  意思是什麼呢?
[00:12:50.600 --> 00:12:52.600]  他不是說虛偽
[00:12:52.600 --> 00:12:53.600]  他說
[00:12:53.600 --> 00:12:55.600]  人的本性本來是邪惡的
[00:12:55.600 --> 00:12:57.600]  那些善良的行為
[00:12:57.600 --> 00:12:59.600]  我們看到的
[00:12:59.600 --> 00:13:01.600]  只不過是偽
[00:13:01.600 --> 00:13:03.600]  是人為的
[00:13:03.600 --> 00:13:05.600]  就是說
[00:13:05.600 --> 00:13:07.600]  他很努力的人去做出來
[00:13:07.600 --> 00:13:08.600]  孟子說
[00:13:08.600 --> 00:13:11.600]  是我們內在與生俱來
[00:13:11.600 --> 00:13:12.600]  孫子說
[00:13:12.600 --> 00:13:14.600]  人做的
[00:13:14.600 --> 00:13:16.600]  你自己做的
[00:13:16.600 --> 00:13:18.600]  哪個對呢?
[00:13:18.600 --> 00:13:22.600]  《聖經》怎麼說呢?
[00:13:22.600 --> 00:13:24.600]  《聖經》說
[00:13:24.600 --> 00:13:28.600]  我們就做是按照上帝的形象和樣式
[00:13:28.600 --> 00:13:30.600]  那是善還是惡呢?
[00:13:30.600 --> 00:13:32.600]  善啊
[00:13:32.600 --> 00:13:35.600]  但是你不要忘記
[00:13:35.600 --> 00:13:37.600]  《羅馬書》告訴我
[00:13:37.600 --> 00:13:40.600]  世人都規決了上帝的榮耀
[00:13:40.600 --> 00:13:42.600]  是善還是惡呢?
[00:13:42.600 --> 00:13:43.600]  惡啊
[00:13:43.600 --> 00:13:47.600]  原本是善
[00:13:47.600 --> 00:13:48.600]  但是問題就是說
[00:13:48.600 --> 00:13:50.600]  善那段時間真的很短啊
[00:13:50.600 --> 00:13:53.600]  自從亞當亞娃犯罪之後
[00:13:53.600 --> 00:13:55.600]  有個神學家說過
[00:13:55.600 --> 00:13:56.600]  善是什麼?
[00:13:56.600 --> 00:13:57.600]  惡是什麼?
[00:13:57.600 --> 00:14:00.600]  善就是上帝的完美
[00:14:00.600 --> 00:14:01.600]  惡是什麼?
[00:14:01.600 --> 00:14:03.600]  什麼是惡?
[00:14:03.600 --> 00:14:06.600]  惡就是完美的虧損
[00:14:06.600 --> 00:14:10.600]  你原本是完美的
[00:14:10.600 --> 00:14:12.600]  你像上帝一樣
[00:14:12.600 --> 00:14:17.600]  按照那個形象和樣式去塑造我們
[00:14:17.600 --> 00:14:21.600]  不過虧損
[00:14:23.600 --> 00:14:24.600]  不完美
[00:14:24.600 --> 00:14:26.600]  這就是惡
[00:14:26.600 --> 00:14:35.600]  良心
[00:14:35.600 --> 00:14:37.600]  今天我們讀的聖經裏面
[00:14:37.600 --> 00:14:39.600]  我不知道你有沒有留意到
[00:14:39.600 --> 00:14:42.600]  不過待會有機會我們慢慢看下去
[00:14:42.600 --> 00:14:44.600]  我們要講到一個
[00:14:44.600 --> 00:14:46.600]  人原本受造的時候
[00:14:46.600 --> 00:14:50.600]  我們是有一切上帝的榮美
[00:14:50.600 --> 00:14:55.600]  有萬子所說的善良、惻隱等等
[00:14:55.600 --> 00:14:57.600]  是非等等
[00:14:57.600 --> 00:15:05.600]  在舊約裏面沒有直接用良心這個字
[00:15:05.600 --> 00:15:07.600]  舊約的聖經裏面
[00:15:07.600 --> 00:15:08.600]  通常你讀到
[00:15:08.600 --> 00:15:10.600]  多數是講人的心
[00:15:10.600 --> 00:15:12.600]  或者我們裏面的光
[00:15:12.600 --> 00:15:15.600]  甚至有時候是講我們裏面的靈
[00:15:15.600 --> 00:15:17.600]  其實有某個程度
[00:15:17.600 --> 00:15:21.600]  就是指我們這一種
[00:15:21.600 --> 00:15:24.600]  在上帝造我們的時候所有
[00:15:24.600 --> 00:15:27.600]  中文聖經裏面
[00:15:27.600 --> 00:15:29.600]  唯一一個舊約裏面有提到
[00:15:29.600 --> 00:15:32.600]  中文聖經裏面有提到良心這個字
[00:15:32.600 --> 00:15:35.600]  唯一一段
[00:15:35.600 --> 00:15:39.600]  撒慕爾記上25章第30節
[00:15:39.600 --> 00:15:43.600]  前面詳細不讀了
[00:15:43.600 --> 00:15:49.600]  那時我主必不知心裡不安,覺得良心有虧
[00:15:49.600 --> 00:15:54.600]  覺得良心有虧其實原文是沒有這個字的
[00:15:54.600 --> 00:15:56.600]  良心有虧是形容什麼呢?
[00:15:56.600 --> 00:16:02.600]  是形容前面那個心裡不安的心
[00:16:02.600 --> 00:16:05.600]  你為什麼心裡不安呢?
[00:16:05.600 --> 00:16:06.600]  翻譯的時候就說
[00:16:06.600 --> 00:16:09.600]  是因為他良心有虧
[00:16:11.600 --> 00:16:14.600]  如果按這個心裡不安的心
[00:16:14.600 --> 00:16:16.600]  在舊約裏面就好多了
[00:16:16.600 --> 00:16:19.600]  今天我們不詳細講
[00:16:19.600 --> 00:16:24.600]  新約
[00:16:24.600 --> 00:16:26.600]  今天我們讀聖經讀新約
[00:16:26.600 --> 00:16:28.600]  特別想講這一段
[00:16:28.600 --> 00:16:33.600]  新約提到良心這個字
[00:16:33.600 --> 00:16:37.600]  總共有31處的地方
[00:16:39.600 --> 00:16:42.600]  新約少過舊約很多
[00:16:42.600 --> 00:16:46.600]  不過新約有31處的地方提到良心
[00:16:46.600 --> 00:16:49.600]  舊約很多時候我們跟律例典章
[00:16:49.600 --> 00:16:51.600]  跟很多行事為人去生活
[00:16:51.600 --> 00:16:54.600]  你看看生命記
[00:16:54.600 --> 00:16:57.600]  有很多倫理的道德在裏面
[00:16:57.600 --> 00:17:01.600]  但是來到新約的時候
[00:17:01.600 --> 00:17:02.600]  似乎
[00:17:02.600 --> 00:17:03.600]  譬如耶穌就說
[00:17:03.600 --> 00:17:05.600]  一切的律法
[00:17:06.600 --> 00:17:09.600]  就歸納為兩大點
[00:17:09.600 --> 00:17:11.600]  愛上帝愛人
[00:17:11.600 --> 00:17:14.600]  愛上帝愛人是很簡單
[00:17:14.600 --> 00:17:15.600]  不過
[00:17:15.600 --> 00:17:17.600]  由於他只是這麼簡單
[00:17:17.600 --> 00:17:18.600]  這麼籠統
[00:17:18.600 --> 00:17:23.600]  你就很難去拿捏
[00:17:23.600 --> 00:17:25.600]  因此
[00:17:25.600 --> 00:17:27.600]  在新約裏面
[00:17:27.600 --> 00:17:32.600]  很多時候不再講什麼規條
[00:17:32.600 --> 00:17:33.600]  律法
[00:17:33.600 --> 00:17:36.600]  當規條律法講不到的時候
[00:17:36.600 --> 00:17:38.600]  新約也有講
[00:17:38.600 --> 00:17:40.600]  良心
[00:17:40.600 --> 00:17:44.600]  新約裏面有31處
[00:17:44.600 --> 00:17:47.600]  除了一次在約翰福音
[00:17:47.600 --> 00:17:50.600]  三次在彼得前書
[00:17:50.600 --> 00:17:52.600]  其他27處
[00:17:52.600 --> 00:17:55.600]  暫且包括希伯來書
[00:17:55.600 --> 00:17:57.600]  總共有27處
[00:17:57.600 --> 00:17:59.600]  是保羅講的
[00:18:02.600 --> 00:18:05.600]  保羅是在羅馬書講恩訓清儀
[00:18:05.600 --> 00:18:09.600]  但是保羅在新約書信裏面
[00:18:09.600 --> 00:18:11.600]  如果算上希伯來書
[00:18:11.600 --> 00:18:13.600]  他有27處的地方
[00:18:13.600 --> 00:18:16.600]  提到良心的問題
[00:18:16.600 --> 00:18:21.600]  看節目有興趣
[00:18:21.600 --> 00:18:22.600]  我不知道有沒有給他們
[00:18:22.600 --> 00:18:23.600]  但可能沒有
