
[00:00:00.000 --> 00:00:02.000]  各位兄姊妹,早安!
[00:03:03.500 --> 00:03:05.500]  那個破爛了的城牆
[00:03:05.500 --> 00:03:07.500]  很快就建好了
[00:03:07.500 --> 00:03:11.500]  52天就可以將這個城牆帶他去重建
[00:03:11.500 --> 00:03:14.500]  今天我們就會看第七章
[00:03:14.500 --> 00:03:16.500]  當城牆重建的時候
[00:03:16.500 --> 00:03:18.500]  有一樣很重要的做是什麼呢
[00:03:18.500 --> 00:03:21.500]  他要人來帶他去看守城門
[00:03:21.500 --> 00:03:26.500]  但是哪一個人能夠擔這個重任呢
[00:03:26.500 --> 00:03:28.500]  我們會來帶他去看
[00:03:28.500 --> 00:03:30.500]  尼希米記第七章的第一節
[00:03:30.500 --> 00:03:32.500]  我們先讀第七章的第一節
[00:03:32.500 --> 00:03:33.500]  我們一起來讀出
[00:03:33.500 --> 00:03:37.500]  城牆修園,我安了門前
[00:03:37.500 --> 00:03:42.500]  守門的,歌唱的,和利美人都已派定
[00:03:42.500 --> 00:03:46.500]  他安排了三種人來帶他去看守城門
[00:03:46.500 --> 00:03:50.500]  就是守門的,歌唱的,和利美人
[00:03:50.500 --> 00:03:53.500]  如果你看回聖經的時候
[00:03:53.500 --> 00:03:57.500]  原來過去聖經一直的次序是剛好調轉的
[00:03:57.500 --> 00:03:59.500]  就是先講利美人
[00:03:59.500 --> 00:04:00.500]  後來講歌唱
[00:04:00.500 --> 00:04:02.500]  接著是講守門的
[00:04:02.500 --> 00:04:05.500]  我在筆記裡面已經列出所有經文
[00:04:05.500 --> 00:04:06.500]  大家可以看
[00:04:06.500 --> 00:04:08.500]  但是這次很特別
[00:04:08.500 --> 00:04:12.500]  他會將守門放在第一個位置裡面
[00:04:12.500 --> 00:04:16.500]  就是說他非常重視這件事
[00:04:16.500 --> 00:04:18.500]  因為城牆建好了
[00:04:18.500 --> 00:04:22.500]  敵人是不容易在這些破口攻進來
[00:04:22.500 --> 00:04:26.500]  所以城門口就是一個最重要的位置
[00:04:26.500 --> 00:04:30.500]  所以他們安了城門
[00:04:30.500 --> 00:04:32.500]  也安了門之後
[00:04:32.500 --> 00:04:34.500]  就有人來帶他去守住
[00:04:34.500 --> 00:04:36.500]  但是你很奇怪
[00:04:36.500 --> 00:04:40.500]  為什麼會有利美人和唱歌的人
[00:04:40.500 --> 00:04:42.500]  都要守門口呢?
[00:04:42.500 --> 00:04:44.500]  其實很簡單
[00:04:44.500 --> 00:04:46.500]  就是不夠人
[00:04:46.500 --> 00:04:48.500]  不夠人來輪班
[00:04:48.500 --> 00:04:50.500]  所以那些唱歌的人
[00:04:50.500 --> 00:04:51.500]  唱歌的人不是歌星
[00:04:51.500 --> 00:04:53.500]  是在聖殿裡面唱歌的人
[00:04:53.500 --> 00:04:55.500]  就是詩歌班
[00:04:55.500 --> 00:04:58.500]  還有利美人就是服侍神的人
[00:04:58.500 --> 00:05:01.500]  都要來守門
[00:05:01.500 --> 00:05:03.500]  這是很自然的一件事
[00:05:03.500 --> 00:05:05.500]  因為不夠人自然就要做
[00:05:05.500 --> 00:05:08.500]  就好像保羅去傳道的時候
[00:05:08.500 --> 00:05:10.500]  曾經有一段時間
[00:05:10.500 --> 00:05:13.500]  他都要自己織帳篷來維生
[00:05:13.500 --> 00:05:16.500]  我就想起我剛出來做傳道人的時候
[00:05:16.500 --> 00:05:18.500]  我第一間教會都是開荒的
[00:05:18.500 --> 00:05:20.500]  我去到元朗
[00:05:20.500 --> 00:05:22.500]  什麼人都沒有
[00:05:22.500 --> 00:05:24.500]  只有我一個人打單拋去
[00:05:24.500 --> 00:05:26.500]  房署給了我們一個地方
[00:05:26.500 --> 00:05:28.500]  但是沒有水沒有電
[00:05:28.500 --> 00:05:30.500]  我要去公廁那裡
[00:05:30.500 --> 00:05:32.500]  流眼水
[00:05:32.500 --> 00:05:34.500]  然後擦地板
[00:05:34.500 --> 00:05:36.500]  真的那些是紙皮石
[00:05:36.500 --> 00:05:38.500]  跪下來去擦
[00:05:38.500 --> 00:05:41.500]  擦完之後你的膝蓋全部有落印
[00:05:41.500 --> 00:05:43.500]  沒有人就要這樣做
[00:05:43.500 --> 00:05:45.500]  大家有沒有看到
[00:05:45.500 --> 00:05:47.500]  那些花插得很漂亮
[00:05:47.500 --> 00:05:50.500]  我們有些閩恩堂元老都知道
[00:05:50.500 --> 00:05:52.500]  當年開閩恩堂的時候
[00:05:52.500 --> 00:05:53.500]  也是什麼人都沒有
[00:05:53.500 --> 00:05:55.500]  你知不知道我要負責什麼的
[00:05:55.500 --> 00:05:57.500]  我要負責插花的
[00:05:57.500 --> 00:05:59.500]  那時候大家很清晰
[00:05:59.500 --> 00:06:01.500]  插花是很清楚的
[00:06:01.500 --> 00:06:03.500]  我當然是買九枝花的
[00:06:03.500 --> 00:06:05.500]  三三三這樣排在那裡
[00:06:05.500 --> 00:06:07.500]  有些人說牧師怎麼這麼工整
[00:06:07.500 --> 00:06:09.500]  於是我又有變化
[00:06:09.500 --> 00:06:11.500]  將它打開一點
[00:06:11.500 --> 00:06:13.500]  三三三
[00:06:13.500 --> 00:06:15.500]  那時候我有份插花的
[00:06:15.500 --> 00:06:17.500]  有份拖地的
[00:06:17.500 --> 00:06:20.500]  當我們開祖堂崇拜的時候
[00:06:20.500 --> 00:06:22.500]  開祖堂崇拜
[00:06:22.500 --> 00:06:24.500]  我們在童工裡面都試過有個探討
[00:06:24.500 --> 00:06:26.500]  就是怕人手不夠
[00:06:26.500 --> 00:06:28.500]  所以我們從2005年開始
[00:06:28.500 --> 00:06:30.500]  我提出要有祖堂
[00:06:30.500 --> 00:06:32.500]  到2008年才開到
[00:06:32.500 --> 00:06:34.500]  到2007年的時候
[00:06:34.500 --> 00:06:36.500]  我都忍不住了
[00:06:36.500 --> 00:06:38.500]  童工仍然覺得是好的
[00:06:38.500 --> 00:06:40.500]  不過人手不夠
[00:06:40.500 --> 00:06:42.500]  那為什麼人手不夠
[00:06:42.500 --> 00:06:44.500]  因為我們這個是培靈性的崇拜
[00:06:44.500 --> 00:06:46.500]  沒有人手不要緊
[00:06:46.500 --> 00:06:48.500]  我們有些程序表放在櫃台就可以了
[00:06:48.500 --> 00:06:50.500]  那些人自己進來不一定要有私事
[00:06:50.500 --> 00:06:52.500]  自己拿
[00:06:52.500 --> 00:06:54.500]  因為我去西班牙的時候
[00:06:54.500 --> 00:06:56.500]  那些教會沒有人服侍的
[00:06:56.500 --> 00:06:58.500]  全部放了程序表
[00:06:58.500 --> 00:07:00.500]  那些人自己拿的
[00:07:00.500 --> 00:07:02.500]  收奉獻的時候
[00:07:02.500 --> 00:07:04.500]  不一定要有編排
[00:07:04.500 --> 00:07:06.500]  組織人手
[00:07:06.500 --> 00:07:08.500]  那誰帶敬拜呀
[00:07:08.500 --> 00:07:12.500]  我說我都可以
[00:07:12.500 --> 00:07:14.500]  接著一群童工就說
[00:07:14.500 --> 00:07:16.500]  牧師你帶敬拜
[00:07:16.500 --> 00:07:18.500]  因為大家知道我唱歌是很有創意的
[00:07:18.500 --> 00:07:20.500]  對不對
[00:07:20.500 --> 00:07:22.500]  接著我跟他們說
[00:07:22.500 --> 00:07:24.500]  我指著林紹珊姑娘
[00:07:24.500 --> 00:07:26.500]  林紹珊姑娘是在我教會長大的
[00:07:26.500 --> 00:07:28.500]  我們問回頭十年
[00:07:28.500 --> 00:07:30.500]  我在富善年代
[00:07:30.500 --> 00:07:32.500]  是沒有帶敬拜的
[00:07:32.500 --> 00:07:34.500]  我唱培靈詩選
[00:07:34.500 --> 00:07:36.500]  那些回應詩我可以的
[00:07:36.500 --> 00:07:38.500]  我帶那首歌
[00:07:38.500 --> 00:07:40.500]  你明不明白那個道理
[00:07:40.500 --> 00:07:42.500]  當你沒有人的時候
[00:07:42.500 --> 00:07:44.500]  很多事情你都要做
[00:07:44.500 --> 00:07:46.500]  絕對不會說
[00:07:46.500 --> 00:07:48.500]  我是神職人員我不會去做這些事情
[00:07:48.500 --> 00:07:50.500]  所以你看到
[00:07:50.500 --> 00:07:52.500]  原來那個安門山之後
[00:07:52.500 --> 00:07:54.500]  安了城門
[00:07:54.500 --> 00:07:56.500]  是守門的
[00:07:56.500 --> 00:07:58.500]  是歌唱的
[00:07:58.500 --> 00:08:00.500]  他們都要來參與侍奉
[00:08:00.500 --> 00:08:02.500]  這個很積極
[00:08:02.500 --> 00:08:04.500]  接著他就委派一個人
[00:08:04.500 --> 00:08:06.500]  做官長管理他們
[00:08:06.500 --> 00:08:08.500]  尼西米就指派了
[00:08:08.500 --> 00:08:10.500]  哈拿尼來管理耶路撒冷
[00:08:10.500 --> 00:08:12.500]  我們一齊去讀
[00:08:12.500 --> 00:08:14.500]  尼西米記第七章第二節
[00:08:14.500 --> 00:08:16.500]  第七章第二節
[00:08:16.500 --> 00:08:18.500]  我們一齊讀出
[00:08:18.500 --> 00:08:20.500]  我就派我的弟兄哈拿尼
[00:08:20.500 --> 00:08:22.500]  和仍留的宰官
[00:08:22.500 --> 00:08:24.500]  哈拿尼亞
[00:08:24.500 --> 00:08:26.500]  管理耶路撒冷
[00:08:26.500 --> 00:08:28.500]  因為哈拿尼亞是忠臣的
[00:08:28.500 --> 00:08:30.500]  有敬畏神
[00:08:30.500 --> 00:08:32.500]  果於眾人
[00:08:32.500 --> 00:08:34.500]  他派了一個人叫
[00:08:34.500 --> 00:08:36.500]  哈拿尼來管理
[00:08:36.500 --> 00:08:38.500]  耶路撒冷
[00:08:38.500 --> 00:08:40.500]  但這次經文的直譯是這樣的
[00:08:40.500 --> 00:08:42.500]  我只派哈拿尼
[00:08:42.500 --> 00:08:44.500]  我的弟弟
[00:08:44.500 --> 00:08:46.500]  就是哈拿尼亞
[00:08:46.500 --> 00:08:48.500]  耶路撒冷仍留的
[00:08:48.500 --> 00:08:50.500]  宰官因為他是一個
[00:08:50.500 --> 00:08:52.500]  正直的人
[00:08:52.500 --> 00:08:54.500]  他有敬畏神超過很多人
[00:08:54.500 --> 00:08:56.500]  原來哈拿尼
[00:08:56.500 --> 00:08:58.500]  就是尼西米的弟弟
[00:08:58.500 --> 00:09:00.500]  在尼西米第一章第二節
[00:09:00.500 --> 00:09:02.500]  有記載這個人
[00:09:02.500 --> 00:09:04.500]  就是從這個地方探哥哥
[00:09:04.500 --> 00:09:06.500]  講到耶路撒冷的苦況
[00:09:06.500 --> 00:09:08.500]  於是引導到
[00:09:08.500 --> 00:09:10.500]  尼西米回到自己的故鄉
[00:09:10.500 --> 00:09:12.500]  去建立
[00:09:12.500 --> 00:09:14.500]  這個城牆
[00:09:14.500 --> 00:09:16.500]  而他委派
[00:09:16.500 --> 00:09:18.500]  自己的親弟弟
[00:09:18.500 --> 00:09:20.500]  去做什麼呢?
[00:09:20.500 --> 00:09:22.500]  這個官長
[00:09:22.500 --> 00:09:24.500]  哈拿尼也叫哈拿尼亞
[00:09:24.500 --> 00:09:26.500]  其實是同一個人
[00:09:26.500 --> 00:09:28.500]  很簡單舉個例
[00:09:28.500 --> 00:09:30.500]  現在在九龍灣塘
[00:09:30.500 --> 00:09:32.500]  有一位弟兄
[00:09:32.500 --> 00:09:34.500]  他做了堂委
[00:09:34.500 --> 00:09:36.500]  我們熟悉的人就叫阿B
[00:09:36.500 --> 00:09:38.500]  阿B
[00:09:38.500 --> 00:09:40.500]  但原來認識他的人就叫阿Ben
[00:09:40.500 --> 00:09:42.500]  原來叫阿Ben
[00:09:42.500 --> 00:09:44.500]  但原來阿Ben的全名叫什麼呢?
[00:09:44.500 --> 00:09:46.500]  是Benjamin
[00:09:46.500 --> 00:09:48.500]  即是變亞文
[00:09:48.500 --> 00:09:50.500]  一直都是這樣
[00:09:50.500 --> 00:09:52.500]  有些叫阿B
[00:09:52.500 --> 00:09:54.500]  有些叫阿Ben
[00:09:54.500 --> 00:09:56.500]  所以哈拿尼和哈拿尼亞是同一個人
[00:09:56.500 --> 00:09:58.500]  哈拿尼亞是一個全名
[00:09:58.500 --> 00:10:00.500]  他本身就是
[00:10:00.500 --> 00:10:02.500]  營樓裏面的一個官宰
[00:10:02.500 --> 00:10:04.500]  原來他在
[00:10:04.500 --> 00:10:06.500]  波斯王朝裏面的時候
[00:10:06.500 --> 00:10:08.500]  已經做官
[00:10:08.500 --> 00:10:10.500]  你絕對不要想著是群大關係
[00:10:10.500 --> 00:10:12.500]  因為尼西米是走政
[00:10:12.500 --> 00:10:14.500]  於是波斯王朝找他做官絕對不是
[00:10:14.500 --> 00:10:16.500]  即是說他能夠在一個
[00:10:16.500 --> 00:10:18.500]  外邦人裏面
[00:10:18.500 --> 00:10:20.500]  做一個官的時候
[00:10:20.500 --> 00:10:22.500]  顯明這個人有一定的質素
[00:10:22.500 --> 00:10:24.500]  絕對的不是一個
[00:10:24.500 --> 00:10:26.500]  即是泛泛之輩
[00:10:26.500 --> 00:10:28.500]  是一個很高貴的氣質
[00:10:28.500 --> 00:10:30.500]  尼西米來得是
[00:10:30.500 --> 00:10:32.500]  邀請自己的弟弟
[00:10:32.500 --> 00:10:34.500]  來得是去做這個
[00:10:34.500 --> 00:10:36.500]  守住耶路撒冷城門
[00:10:36.500 --> 00:10:38.500]  這個職位的時候
[00:10:38.500 --> 00:10:40.500]  其實是絕對不容易
[00:10:40.500 --> 00:10:42.500]  一定會引起人來批評
[00:10:42.500 --> 00:10:44.500]  如果我們熟悉
[00:10:44.500 --> 00:10:46.500]  一直有聽我講道理都知道
[00:10:46.500 --> 00:10:48.500]  其實尼西米是很偉大的
[00:10:48.500 --> 00:10:50.500]  他回去做了
[00:10:50.500 --> 00:10:52.500]  12年的行政長官
[00:10:52.500 --> 00:10:54.500]  但是完全沒有
[00:10:54.500 --> 00:10:56.500]  拿俸祿沒有收人工
[00:10:56.500 --> 00:10:58.500]  連他的團隊
[00:10:58.500 --> 00:11:00.500]  連他的兄弟那些跟著他來
[00:11:00.500 --> 00:11:02.500]  做事的那些人都沒有人工出的
[00:11:02.500 --> 00:11:04.500]  因為當時的子民
[00:11:04.500 --> 00:11:06.500]  是很窮困
[00:11:06.500 --> 00:11:08.500]  所以沒有什麼私利
[00:11:08.500 --> 00:11:10.500]  你帶他去出
[00:11:10.500 --> 00:11:12.500]  但是無可否認就是人要批評你的時候
[00:11:12.500 --> 00:11:14.500]  仍然有很多東西要批評
[00:11:14.500 --> 00:11:16.500]  但是尼西米冒這個險
[00:11:16.500 --> 00:11:18.500]  叫他弟弟來去做
[00:11:18.500 --> 00:11:20.500]  為什麼呢?
[00:11:20.500 --> 00:11:22.500]  因為很清楚在品格
[00:11:22.500 --> 00:11:24.500]  在靈性上面
[00:11:24.500 --> 00:11:26.500]  他都是超越了
[00:11:26.500 --> 00:11:28.500]  其他人很突出的表演
[00:11:28.500 --> 00:11:30.500]  他是一個忠信的人
[00:11:30.500 --> 00:11:32.500]  忠信直譯就是
[00:11:32.500 --> 00:11:34.500]  他正直、廉政
[00:11:34.500 --> 00:11:36.500]  很重要
[00:11:36.500 --> 00:11:38.500]  因為他是把守住城門的
[00:11:38.500 --> 00:11:40.500]  他放人進來的
[00:11:40.500 --> 00:11:42.500]  或者不讓那些人出去
[00:11:42.500 --> 00:11:44.500]  這個位置很重要
[00:11:44.500 --> 00:11:46.500]  大家知道如果你熟悉國內的
[00:11:46.500 --> 00:11:48.500]  政情
[00:11:48.500 --> 00:11:50.500]  那時候很多人出錢
[00:11:50.500 --> 00:11:52.500]  要做什麼呢?
[00:11:52.500 --> 00:11:54.500]  要走下來羅湖
[00:11:54.500 --> 00:11:56.500]  你帶他去做官員
[00:11:56.500 --> 00:11:58.500]  為什麼呢?
[00:11:58.500 --> 00:12:00.500]  因為那個是一個特別的
[00:12:00.500 --> 00:12:02.500]  游水位
[00:12:02.500 --> 00:12:04.500]  你想想有多少人
[00:12:04.500 --> 00:12:06.500]  天天這樣來過關
[00:12:06.500 --> 00:12:08.500]  帶些東西過去
[00:12:08.500 --> 00:12:10.500]  我剛剛從澳洲回來
[00:12:10.500 --> 00:12:12.500]  星島有一篇
[00:12:12.500 --> 00:12:14.500]  一整篇是怎樣呢?
[00:12:14.500 --> 00:12:16.500]  原來有些走私客
[00:12:16.500 --> 00:12:18.500]  竟然可以有羅湖那些人
[00:12:18.500 --> 00:12:20.500]  什麼時候帶他去交更
[00:12:20.500 --> 00:12:22.500]  不單是羅湖
[00:12:22.500 --> 00:12:24.500]  深圳口岸總之全部那些海關人員
[00:12:24.500 --> 00:12:26.500]  交更時間表是有的
[00:12:26.500 --> 00:12:28.500]  他就知道哪一間的人
[00:12:28.500 --> 00:12:30.500]  嚴一點哪一間的人鬆一點
[00:12:30.500 --> 00:12:32.500]  特別是在交更的時候
[00:12:32.500 --> 00:12:34.500]  是最容易衝關的
[00:12:34.500 --> 00:12:36.500]  所以有時候你看到他們站在羅湖橋那裡
[00:12:36.500 --> 00:12:38.500]  不過關的
[00:12:38.500 --> 00:12:40.500]  是徒令
[00:12:40.500 --> 00:12:42.500]  原來那些官員
[00:12:42.500 --> 00:12:44.500]  他守住閘口的時候
[00:12:44.500 --> 00:12:46.500]  如果是一個不忠信的人
[00:12:46.500 --> 00:12:48.500]  他是受賄的時候
[00:12:48.500 --> 00:12:50.500]  很容易可以放一些人走
[00:12:50.500 --> 00:12:52.500]  很容易
[00:12:52.500 --> 00:12:54.500]  來謀取私利
[00:12:54.500 --> 00:12:56.500]  所以看到這是一個很重要的位置
[00:12:56.500 --> 00:12:58.500]  所以黎希米
[00:12:58.500 --> 00:13:00.500]  要來揀選哈那尼的時候
[00:13:00.500 --> 00:13:02.500]  就因為是一個正直的人
[00:13:02.500 --> 00:13:04.500]  是一個廉潔的人
[00:13:04.500 --> 00:13:06.500]  但為什麼他會這麼廉潔呢?
[00:13:06.500 --> 00:13:08.500]  就是因為有一個很重要的心態
[00:13:08.500 --> 00:13:10.500]  就是他敬畏神
[00:13:10.500 --> 00:13:12.500]  敬畏神的時候
[00:13:12.500 --> 00:13:14.500]  知道神是洞悉一切
[00:13:14.500 --> 00:13:16.500]  如果人犯罪的時候
[00:13:16.500 --> 00:13:18.500]  還刻意犯罪的時候
[00:13:18.500 --> 00:13:20.500]  他要面對神的審判
[00:13:20.500 --> 00:13:22.500]  這件事是絕對不能夠自己承擔得到
[00:13:22.500 --> 00:13:24.500]  就是因為敬畏神的緣故
[00:13:24.500 --> 00:13:26.500]  於是就驅使了他
[00:13:26.500 --> 00:13:28.500]  有一個好的道德情操
[00:13:28.500 --> 00:13:30.500]  有這個高尚的人格
[00:13:30.500 --> 00:13:32.500]  他不敢隨便的去犯罪
[00:13:34.500 --> 00:13:36.500]  這個也是我們今天需要具備的心態
[00:13:36.500 --> 00:13:40.500]  不要忘記當日
[00:13:40.500 --> 00:13:42.500]  摩西要揀一些人來管理子民的時候
[00:13:42.500 --> 00:13:46.500]  十夫長
[00:13:46.500 --> 00:13:48.500]  管十個家庭
[00:13:48.500 --> 00:13:50.500]  其實很小的
[00:13:50.500 --> 00:13:52.500]  那個條件是什麼呢?
[00:13:52.500 --> 00:13:54.500]  我們再讀出埃及記十八章的二十一節
[00:13:54.500 --> 00:13:56.500]  我們一起來讀
[00:13:56.500 --> 00:13:58.500]  並要從百姓中揀選有才能的人
[00:13:58.500 --> 00:14:00.500]  就是敬畏神
[00:14:00.500 --> 00:14:02.500]  誠實無礙
[00:14:02.500 --> 00:14:04.500]  不易之才的人
[00:14:04.500 --> 00:14:06.500]  派他們作千夫長
[00:14:06.500 --> 00:14:08.500]  百夫長
[00:14:08.500 --> 00:14:10.500]  五十夫長
[00:14:10.500 --> 00:14:12.500]  十夫長管理百姓
[00:14:12.500 --> 00:14:14.500]  你留意到
[00:14:14.500 --> 00:14:16.500]  十夫長其實是很低微的職位
[00:14:16.500 --> 00:14:18.500]  但仍然是要
[00:14:18.500 --> 00:14:20.500]  敬畏神
[00:14:20.500 --> 00:14:22.500]  這是很重要的原則
[00:14:22.500 --> 00:14:24.500]  於是他就能夠誠實無忘
[00:14:24.500 --> 00:14:26.500]  不易之才
[00:14:26.500 --> 00:14:28.500]  所以尼熙米
[00:14:28.500 --> 00:14:30.500]  他不避嫌
[00:14:30.500 --> 00:14:32.500]  因為他的弟弟
[00:14:32.500 --> 00:14:34.500]  是超乎了其他人
[00:14:34.500 --> 00:14:36.500]  他那種廉潔
[00:14:36.500 --> 00:14:38.500]  敬畏神
[00:14:38.500 --> 00:14:40.500]  所以委他一個重任
[00:14:40.500 --> 00:14:42.500]  就是守住耶路撒冷的城門
[00:14:42.500 --> 00:14:44.500]  免得
[00:14:44.500 --> 00:14:46.500]  一些人會
[00:14:46.500 --> 00:14:48.500]  謀私
[00:14:48.500 --> 00:14:50.500]  還要警醒的配合
[00:14:50.500 --> 00:14:52.500]  尼熙米要求人民
[00:14:52.500 --> 00:14:54.500]  要在太陽
[00:14:54.500 --> 00:14:56.500]  出來的時候
[00:14:56.500 --> 00:14:58.500]  才可以開門
[00:14:58.500 --> 00:15:00.500]  不可以24小時通關
[00:15:00.500 --> 00:15:02.500]  而且也要有人
[00:15:02.500 --> 00:15:04.500]  看守之下
[00:15:04.500 --> 00:15:06.500]  才讓尼泰去開門
[00:15:06.500 --> 00:15:08.500]  但關門也是
[00:15:08.500 --> 00:15:10.500]  關了門仍然要有人留守
[00:15:10.500 --> 00:15:12.500]  要好好地管理
[00:15:12.500 --> 00:15:14.500]  進出的時間
[00:15:14.500 --> 00:15:16.500]  絕對不能夠鬆懈
[00:15:16.500 --> 00:15:18.500]  免得那些
[00:15:18.500 --> 00:15:20.500]  心心不忿的敵人
[00:15:20.500 --> 00:15:22.500]  會潛入尼泰去搗亂
[00:15:22.500 --> 00:15:24.500]  傷害子民
[00:15:24.500 --> 00:15:26.500]  所以警醒是很重要
[00:15:26.500 --> 00:15:28.500]  護城的責任
[00:15:28.500 --> 00:15:30.500]  原來不單單是
[00:15:30.500 --> 00:15:32.500]  尼熙米的團隊
[00:15:32.500 --> 00:15:34.500]  原來是每一個子民
[00:15:34.500 --> 00:15:36.500]  他都要承擔這個責任
[00:15:36.500 --> 00:15:38.500]  因為人手不足的緣故
[00:15:38.500 --> 00:15:40.500]  所以尼熙米
[00:15:40.500 --> 00:15:42.500]  他也要全城的居民
[00:15:42.500 --> 00:15:44.500]  去守衛自己的家園
[00:15:44.500 --> 00:15:46.500]  我們一起來讀
[00:15:46.500 --> 00:15:48.500]  第七章第三到第四節
[00:15:48.500 --> 00:15:50.500]  第三到第四節
[00:15:50.500 --> 00:15:52.500]  我們一起來讀
[00:15:52.500 --> 00:15:54.500]  也當派耶路撒冷的居民
[00:15:54.500 --> 00:15:56.500]  各按班次
[00:15:56.500 --> 00:15:58.500]  看守自己房屋對面之處
[00:15:58.500 --> 00:16:00.500]  城市廣大
[00:16:00.500 --> 00:16:02.500]  其中的民卻稀少
[00:16:02.500 --> 00:16:04.500]  房屋還沒有建造
[00:16:04.500 --> 00:16:06.500]  不單單守住城門
