
[00:00:00.000 --> 00:00:03.000]  一年很快就要過去了 是不是
[00:04:20.000 --> 00:04:23.000]  足球賽也好籃球賽也好
[00:04:23.000 --> 00:04:28.000]  這些球賽都是要團隊的是不是
[00:04:28.000 --> 00:04:32.000]  所以不是靠一個人是要有一個團隊
[00:04:32.000 --> 00:04:35.000]  這一個團隊的彼此的默契彼此的配搭
[00:04:35.000 --> 00:04:42.000]  所以他們贏得了2022年世界盃足球賽
[00:04:42.000 --> 00:04:43.000]  親愛的球子們
[00:04:43.000 --> 00:04:48.000]  保羅這福音工作他不是一個人單打獨鬥的
[00:04:48.000 --> 00:04:51.000]  你看這一個圖這一個圖上面裡面
[00:04:51.000 --> 00:04:53.000]  很多的名字是不是
[00:04:53.000 --> 00:04:57.000]  有一些是出現在我們今天的這個經文裡面的
[00:04:57.000 --> 00:05:00.000]  有一些可能是沒有在這個經文裡面的
[00:05:00.000 --> 00:05:03.000]  但是你可以看見保羅他的步道團
[00:05:03.000 --> 00:05:07.000]  他的宣教團他是一個團隊的
[00:05:07.000 --> 00:05:09.000]  保羅不是單打獨鬥的
[00:05:09.000 --> 00:05:15.000]  親愛的球子們跟你旁邊說不要單打獨鬥
[00:05:15.000 --> 00:05:17.000]  我們來看看這個團隊
[00:05:17.000 --> 00:05:21.000]  第一個這個團隊是一個同心作工的團隊
[00:05:21.000 --> 00:05:26.000]  首先我們來看他這裡講到耶穌
[00:05:26.000 --> 00:05:32.000]  耶穌十一節耶穌又稱為猶世都也問你們安耶穌
[00:05:32.000 --> 00:05:37.000]  耶穌其實就是耶穌
[00:05:37.000 --> 00:05:42.000]  就跟我們那個耶穌的是同性同樣的耶穌
[00:05:42.000 --> 00:05:45.000]  這個地方把它翻成耶穌
[00:05:45.000 --> 00:05:49.000]  那這個耶穌呢
[00:05:49.000 --> 00:05:54.000]  他說他是跟保羅一同做工的
[00:05:54.000 --> 00:05:57.000]  十一節說保羅他在這裡講說
[00:05:57.000 --> 00:06:01.000]  只有這三個人是為神的國與我一同做工的
[00:06:01.000 --> 00:06:04.000]  他說在奉歌裡的人中間
[00:06:04.000 --> 00:06:08.000]  奉歌裡的就是那些猶太教裡面
[00:06:08.000 --> 00:06:12.000]  男孩子生下來第八天都要送歌裡對不對
[00:06:12.000 --> 00:06:14.000]  所以這個奉歌裡就是指的說
[00:06:14.000 --> 00:06:16.000]  那些原本是猶太教的
[00:06:16.000 --> 00:06:18.000]  後來他們信了耶穌的這些基督徒
[00:06:18.000 --> 00:06:22.000]  他說這些基督徒這些猶太教的基督徒當中
[00:06:22.000 --> 00:06:28.000]  只有這三個人是為神的國與我一同做工的
[00:06:28.000 --> 00:06:33.000]  保羅特別提到說跟他是一同做工的
[00:06:33.000 --> 00:06:36.000]  然後他又提到亞里達古
[00:06:36.000 --> 00:06:39.000]  亞里達古在哪裡打鼓
[00:06:39.000 --> 00:06:41.000]  第十節有沒有
[00:06:41.000 --> 00:06:46.000]  第十節他說與我一同做間的亞里達古
[00:06:46.000 --> 00:06:48.000]  所以亞里達古不僅跟他一同做工
[00:06:48.000 --> 00:06:51.000]  一起做工做到一個地步到哪裡去了
[00:06:51.000 --> 00:06:55.000]  到監牢去打鼓了
[00:06:55.000 --> 00:06:56.000]  不簡單喔
[00:06:56.000 --> 00:06:59.000]  所以保羅在這裡點名的這些人當中
[00:06:59.000 --> 00:07:02.000]  讓我們看見保羅這個團隊
[00:07:02.000 --> 00:07:05.000]  他們是一同的
[00:07:05.000 --> 00:07:11.000]  一同的together
[00:07:11.000 --> 00:07:16.000]  今天的這個團隊很重要的
[00:07:16.000 --> 00:07:19.000]  首先要能夠一同
[00:07:19.000 --> 00:07:21.000]  一同表示一起
[00:07:21.000 --> 00:07:24.000]  一同也表示同心
[00:07:24.000 --> 00:07:29.000]  教會如果不同心教會就很難傳福音了是不是
[00:07:29.000 --> 00:07:36.000]  每一天彼此鬥都鬥不完了
[00:07:36.000 --> 00:07:40.000]  所以其實北美的教會很不容易
[00:07:40.000 --> 00:07:43.000]  據說我們要實際去做調查
[00:07:43.000 --> 00:07:48.000]  據說北美的華人教會有一半都是分裂出來的
[00:07:48.000 --> 00:07:52.000]  所以這個叫做分裂傳福音
[00:07:52.000 --> 00:07:55.000]  分裂增長不是分裂傳福音
[00:07:55.000 --> 00:07:57.000]  不是因為傳福音增長
[00:07:57.000 --> 00:08:01.000]  是因為分裂而增長
[00:08:01.000 --> 00:08:06.000]  這就是為教會要同心才會親旺福音是不是
[00:08:06.000 --> 00:08:12.000]  保羅提到一些菲利比書是同心親旺福音的教會
[00:08:12.000 --> 00:08:20.000]  跟你旁邊說我們要建立一個同心親旺福音的教會
[00:08:20.000 --> 00:08:22.000]  所以小組也是如此團體也是如此
[00:08:22.000 --> 00:08:24.000]  我們在這裡聚會每個禮拜聚會
[00:08:24.000 --> 00:08:30.000]  禮拜五晚上聚會禮拜六聚會聚會的目的是什麼
[00:08:30.000 --> 00:08:32.000]  我們的目的是什麼
[00:08:32.000 --> 00:08:37.000]  我們一起同心傳揚福音
[00:08:37.000 --> 00:08:40.000]  夫妻之間也是如此
[00:08:40.000 --> 00:08:43.000]  夫妻就是一個團隊是不是
[00:08:43.000 --> 00:08:45.000]  家庭就是一個團隊
[00:08:45.000 --> 00:08:55.000]  請問夫妻之間每一天你們花多少時間溝通
[00:08:55.000 --> 00:08:58.000]  我記得曾經我們做過曾經提過
[00:08:58.000 --> 00:09:00.000]  美國曾經做過一個調查
[00:09:00.000 --> 00:09:04.000]  我最近這一禮拜我又再去搜尋
[00:09:04.000 --> 00:09:10.000]  我發現這個數據不太一樣
[00:09:10.000 --> 00:09:18.000]  到目前我還沒有一個比較一致的數據
[00:09:18.000 --> 00:09:21.000]  我最早以前曾經看過一個文章裡面講說
[00:09:21.000 --> 00:09:33.000]  大概一天平均夫妻溝通的時間是27秒
[00:09:33.000 --> 00:09:42.000]  27秒大概就是早上起來
[00:09:42.000 --> 00:09:45.000]  那一定是男人才會這樣子
[00:09:45.000 --> 00:09:47.000]  然後呢拜拜是不是
[00:09:47.000 --> 00:09:49.000]  吃飯了
[00:09:49.000 --> 00:09:52.000]  晚上下了班之後大家見面
[00:09:52.000 --> 00:09:53.000]  我來了怎麼樣
[00:09:53.000 --> 00:09:55.000]  吃飯了嗎
[00:09:55.000 --> 00:09:57.000]  吃飯了吃完飯之後怎麼樣
[00:09:57.000 --> 00:10:00.000]  晚安拜拜睡覺
[00:10:00.000 --> 00:10:03.000]  大概27秒就只能這樣子是不是
[00:10:03.000 --> 00:10:06.000]  那麼另外我最近看到一個說是
[00:10:06.000 --> 00:10:11.000]  平均是每一天四分鐘
[00:10:11.000 --> 00:10:15.000]  這個也不太像樣四分鐘
[00:10:15.000 --> 00:10:17.000]  現在說什麼
[00:10:17.000 --> 00:10:23.000]  如果兩個人沒有花時間在一起
[00:10:23.000 --> 00:10:26.000]  關係會好嗎
[00:10:26.000 --> 00:10:28.000]  不會
[00:10:28.000 --> 00:10:34.000]  在中國有六千萬的所謂的留守兒童
[00:10:34.000 --> 00:10:37.000]  就算一個家庭兩個孩子
[00:10:37.000 --> 00:10:43.000]  六千萬是多少概念多少的家庭
[00:10:43.000 --> 00:10:46.000]  三千萬對不對
[00:10:46.000 --> 00:10:48.000]  換句話說有三千萬的家庭
[00:10:48.000 --> 00:10:50.000]  什麼叫留守家庭
[00:10:50.000 --> 00:10:55.000]  就是說爸爸媽媽不在家
[00:10:55.000 --> 00:10:59.000]  孩子交給祖父母或外祖父母
[00:10:59.000 --> 00:11:05.000]  交給親戚去帶這個叫做留守兒童
[00:11:05.000 --> 00:11:08.000]  父母親為什麼不在家
[00:11:08.000 --> 00:11:11.000]  去打工去了
[00:11:11.000 --> 00:11:13.000]  可能先生在上海工作
[00:11:13.000 --> 00:11:15.000]  太太在北京工作
[00:11:15.000 --> 00:11:18.000]  可能兩個人都在深圳
[00:11:18.000 --> 00:11:20.000]  但是不同公司
[00:11:20.000 --> 00:11:23.000]  不同的工廠了解意思吧
[00:11:23.000 --> 00:11:26.000]  這樣子的家庭在中國很多
[00:11:26.000 --> 00:11:30.000]  所以到了一個結果呢
[00:11:30.000 --> 00:11:35.000]  夫妻分這個叫什麼
[00:11:35.000 --> 00:11:41.000]  分久了就分了
[00:11:41.000 --> 00:11:43.000]  所以這是一個問題
[00:11:43.000 --> 00:11:45.000]  不要說是中國如此了
[00:11:45.000 --> 00:11:48.000]  今天因著這個移民的關係
[00:11:48.000 --> 00:11:50.000]  我們是移民對不對
[00:11:50.000 --> 00:11:54.000]  也形成了很多從早期台灣香港來的
[00:11:54.000 --> 00:11:58.000]  那個叫做內在美是不是
[00:11:58.000 --> 00:12:03.000]  現在國內來的這個也越來越多內在美了
[00:12:03.000 --> 00:12:06.000]  先生在中國
[00:12:06.000 --> 00:12:10.000]  這個太太在美國
[00:12:10.000 --> 00:12:12.000]  夫妻長期的分開
[00:12:12.000 --> 00:12:20.000]  這個叫大燕家庭燕
[00:12:20.000 --> 00:12:21.000]  切聽準備
[00:12:21.000 --> 00:12:23.000]  所以今天這個社會
[00:12:23.000 --> 00:12:27.000]  你會發現不管是什麼樣子的因素
[00:12:27.000 --> 00:12:29.000]  各式各樣的原因造成的
[00:12:29.000 --> 00:12:32.000]  很多時候夫妻之間沒有辦法在一起
[00:12:32.000 --> 00:12:35.000]  沒有辦法在一起
[00:12:35.000 --> 00:12:38.000]  一個團隊如果連在一起都沒有在一起
[00:12:38.000 --> 00:12:40.000]  怎麼團隊你懂我意思嗎
[00:12:40.000 --> 00:12:47.000]  所以難怪家庭會破碎
[00:12:47.000 --> 00:12:50.000]  那對於我們已經在一起的家庭呢
[00:12:50.000 --> 00:12:53.000]  夫妻在一起小孩子在一起的
[00:12:53.000 --> 00:12:55.000]  你真是要珍惜啊
[00:12:55.000 --> 00:12:59.000]  跟旁邊說珍惜啊
[00:12:59.000 --> 00:13:02.000]  珍惜啊
[00:13:02.000 --> 00:13:07.000]  不要同床
[00:13:07.000 --> 00:13:11.000]  在同一個房子下面
[00:13:11.000 --> 00:13:16.000]  但是呢其實心卻是分開的
[00:13:16.000 --> 00:13:18.000]  這是仇敵的工作
[00:13:18.000 --> 00:13:19.000]  切聽準備
[00:13:19.000 --> 00:13:22.000]  誰要我們建立一個堅強的團隊
[00:13:22.000 --> 00:13:24.000]  誰要我們家庭成為一個團隊
[00:13:24.000 --> 00:13:25.000]  成為一個夢幻團隊
[00:13:25.000 --> 00:13:27.000]  成為一個天國的團隊
[00:13:27.000 --> 00:13:31.000]  誰要我們的小組成為一個天國的夢幻團隊
[00:13:31.000 --> 00:13:34.000]  所以要花時間在一起
[00:13:34.000 --> 00:13:37.000]  要花時間在一起溝通花時間在一起
[00:13:37.000 --> 00:13:40.000]  一起來服侍
[00:13:40.000 --> 00:13:41.000]  這裡告訴我們說
[00:13:41.000 --> 00:13:44.000]  所以我們是一體的一同的
[00:13:44.000 --> 00:13:46.000]  然後我們再看看
[00:13:46.000 --> 00:13:47.000]  保羅在這裡提到說
[00:13:47.000 --> 00:13:50.000]  他說他兩次提到他的同工
[00:13:50.000 --> 00:13:52.000]  第一個就是推機鼓
[00:13:52.000 --> 00:13:54.000]  推機鼓你看
[00:13:54.000 --> 00:13:58.000]  推機鼓他提出他是中心的職室
[00:13:58.000 --> 00:14:01.000]  在菲律賓一夫所說第六章二十一節
[00:14:01.000 --> 00:14:03.000]  他又提到這個推機鼓的時候
[00:14:03.000 --> 00:14:06.000]  又說中心侍奉主的兄弟推機鼓
[00:14:06.000 --> 00:14:07.000]  有沒有
[00:14:07.000 --> 00:14:11.000]  格洛西蘇第一章第七節第八節講到
[00:14:11.000 --> 00:14:13.000]  阿利西姆的時候
[00:14:13.000 --> 00:14:15.000]  第九節講到阿利西姆
[00:14:15.000 --> 00:14:18.000]  也提到他是中心的弟兄
[00:14:18.000 --> 00:14:20.000]  然後
[00:14:20.000 --> 00:14:24.000]  格洛西蘇第一章第七到八節講到以巴夫
[00:14:24.000 --> 00:14:27.000]  以巴夫也是我們今天第四章這邊有提到
[00:14:27.000 --> 00:14:34.000]  以巴夫他也是基督中心的職室
[00:14:34.000 --> 00:14:39.000]  所以你看見中心是一個團隊很重要的事情
[00:14:39.000 --> 00:14:41.000]  那你會相對來講
[00:14:41.000 --> 00:14:43.000]  今天這一個世代
[00:14:43.000 --> 00:14:48.000]  不忠也是一個最嚴重的問題是嗎
[00:14:48.000 --> 00:14:51.000]  家庭裡面的不忠
[00:14:51.000 --> 00:14:59.000]  是今天婚姻破裂的第一個number one的原因
[00:14:59.000 --> 00:15:01.000]  那麼整個美國的社會
[00:15:01.000 --> 00:15:05.000]  你會發現
[00:15:05.000 --> 00:15:07.000]  工作
[00:15:07.000 --> 00:15:09.000]  工作老闆要求你
[00:15:09.000 --> 00:15:12.000]  你要忠於我們公司
[00:15:12.000 --> 00:15:14.000]  從你進來那一天
[00:15:14.000 --> 00:15:18.000]  一直到你離開這個世界
[00:15:18.000 --> 00:15:21.000]  你要忠心在這個公司嗎
[00:15:21.000 --> 00:15:24.000]  有沒有
[00:15:24.000 --> 00:15:26.000]  沒有
[00:15:26.000 --> 00:15:28.000]  突然有一天你接到一個通知告訴你
[00:15:28.000 --> 00:15:30.000]  公司告訴你說你被lay off了
[00:15:30.000 --> 00:15:31.000]  明天就走人
[00:15:31.000 --> 00:15:32.000]  趕快書包
[00:15:32.000 --> 00:15:34.000]  趕快辦公室收一收
[00:15:34.000 --> 00:15:35.000]  趕快走人是不是
[00:15:35.000 --> 00:15:38.000]  在美國這個是很普遍的事情
[00:15:38.000 --> 00:15:40.000]  連帶的影響所及
[00:15:40.000 --> 00:15:41.000]  什麼叫忠心
[00:15:41.000 --> 00:15:43.000]  我記得早期我聽說的日本人
[00:15:43.000 --> 00:15:46.000]  他們非常忠於他們的公司
[00:15:46.000 --> 00:15:48.000]  日本人上班了下了班
[00:15:48.000 --> 00:15:51.000]  還是跟公司同事在一起去喝酒的
[00:15:51.000 --> 00:15:55.000]  他們好像就是以公司為家的
[00:15:55.000 --> 00:16:00.000]  這種情形在美國社會你很難看到了是吧
[00:16:00.000 --> 00:16:02.000]  切忠之輩
[00:16:02.000 --> 00:16:11.000]  忠心是神給得勝者所要求的一個品格
[00:16:11.000 --> 00:16:14.000]  你看現在啟示論裡面提到
[00:16:14.000 --> 00:16:16.000]  我們起來練這段的神經好不好
[00:16:16.000 --> 00:16:18.000]  啟示錄第二章第四節來
[00:16:18.000 --> 00:16:19.000]  預備請
[00:16:19.000 --> 00:16:22.000]  你勿要受的苦
[00:16:22.000 --> 00:16:23.000]  你不用怕
[00:16:23.000 --> 00:16:27.000]  你勿要致死忠心
[00:16:27.000 --> 00:16:31.000]  我賜給你那生命的冠冕
[00:16:31.000 --> 00:16:34.000]  這是
[00:16:34.000 --> 00:16:38.000]  這是在啟示錄裡面提到的
[00:16:38.000 --> 00:16:43.000]  提到的在七個教會當中
[00:16:43.000 --> 00:16:46.000]  每一個教會都有得勝者
[00:16:46.000 --> 00:16:48.000]  那麼今天在這裡他就提到說
[00:16:48.000 --> 00:16:54.000]  他說你勿要致死忠心
[00:16:54.000 --> 00:16:56.000]  我就賜給你那生命的冠冕
[00:16:56.000 --> 00:16:59.000]  冠冕就代表做王
[00:16:59.000 --> 00:17:01.000]  冠冕就代表獎賞
[00:17:01.000 --> 00:17:03.000]  所以也就是得勝者
[00:17:03.000 --> 00:17:06.000]  將來神要從他的兒女
[00:17:06.000 --> 00:17:08.000]  也就是基督徒中間
[00:17:08.000 --> 00:17:13.000]  會有一些人要跟他一起做王
[00:17:13.000 --> 00:17:15.000]  記得這件事情
[00:17:15.000 --> 00:17:18.000]  特別我們剛剛信主的弟兄姊妹
[00:17:18.000 --> 00:17:22.000]  信了耶穌不要就停在那地方
[00:17:22.000 --> 00:17:23.000]  要繼續的追求
[00:17:23.000 --> 00:17:26.000]  追求做什麼
[00:17:26.000 --> 00:17:27.000]  追求做什麼
[00:17:27.000 --> 00:17:32.000]  追求得勝
[00:17:32.000 --> 00:17:36.000]  如果你沒有一個得勝者的一個目標
[00:17:36.000 --> 00:17:37.000]  你就會變成是一個
[00:17:37.000 --> 00:17:40.000]  只是做做禮拜的基督徒
[00:17:40.000 --> 00:17:43.000]  這就是為什麼今天很多的教會
[00:17:43.000 --> 00:17:45.000]  基督徒不能夠成長原因
[00:17:45.000 --> 00:17:48.000]  因為他的目標的平生無大志
[00:17:48.000 --> 00:17:53.000]  只希望能夠聚聚會
[00:17:53.000 --> 00:17:54.000]  跟你旁邊說
[00:17:54.000 --> 00:17:59.000]  你要追求做得勝者
[00:17:59.000 --> 00:18:01.000]  有一天到天上去了
[00:18:01.000 --> 00:18:03.000]  請問在這裡我再問一下
[00:18:03.000 --> 00:18:08.000]  有一天你有把握到天上去了請舉手
[00:18:08.000 --> 00:18:09.000]  確定
[00:18:09.000 --> 00:18:11.000]  請放下請告訴我說
[00:18:11.000 --> 00:18:15.000]  有一天到天上去了
[00:18:15.000 --> 00:18:19.000]  你會坐在耶穌的旁邊
[00:18:19.000 --> 00:18:21.000]  以這個位置來講
[00:18:21.000 --> 00:18:24.000]  你會坐在哪裡
[00:18:24.000 --> 00:18:31.000]  你會坐上面
[00:18:31.000 --> 00:18:34.000]  還是你會站在最後一排
[00:18:34.000 --> 00:18:36.000]  因為你平常足足聚會
[00:18:36.000 --> 00:18:40.000]  你都喜歡站在最後面
[00:18:40.000 --> 00:18:41.000]  所以當你要進門的時候
[00:18:41.000 --> 00:18:43.000]  天使說
[00:18:43.000 --> 00:18:46.000]  你的位置幫你選好了
[00:18:46.000 --> 00:18:50.000]  最後一排
[00:18:50.000 --> 00:18:54.000]  因為我們不是開玩笑的
[00:18:54.000 --> 00:19:01.000]  將來的獎賞根據我們在地上的形式為人
[00:19:01.000 --> 00:19:02.000]  我曾經跟基督徒分享說
[00:19:02.000 --> 00:19:03.000]  有人跟我講說
[00:19:03.000 --> 00:19:06.000]  牧師這樣好像是很功利
[00:19:06.000 --> 00:19:09.000]  你什麼時候變這麼屬靈
[00:19:09.000 --> 00:19:11.000]  我來教會完全不功利
[00:19:11.000 --> 00:19:17.000]  我就是因為愛主
[00:19:17.000 --> 00:19:22.000]  但是愛主跟主要給我們獎賞不衝突
[00:19:22.000 --> 00:19:24.000]  是不是
[00:19:24.000 --> 00:19:27.000]  你的小孩很愛你的
[00:19:27.000 --> 00:19:30.000]  他凡事都是真是替你著想
[00:19:30.000 --> 00:19:31.000]  順服你的
[00:19:31.000 --> 00:19:33.000]  這樣孩子你會不會覺得
[00:19:33.000 --> 00:19:35.000]  你會想給他更多
[00:19:35.000 --> 00:19:36.000]  會不會
[00:19:36.000 --> 00:19:37.000]  沒有
[00:19:37.000 --> 00:19:39.000]  我一視同仁
[00:19:39.000 --> 00:19:40.000]  那個調皮搗蛋的
[00:19:40.000 --> 00:19:43.000]  我也是給他一樣的聖誕禮物
[00:19:43.000 --> 00:19:45.000]  每個人iPhone一支
[00:19:45.000 --> 00:19:47.000]  都是Pro
[00:19:47.000 --> 00:19:49.000]  現在是多少
[00:19:49.000 --> 00:19:52.000]  15
[00:19:52.000 --> 00:19:53.000]  沒有
[00:19:53.000 --> 00:19:54.000]  神是公平的
[00:19:54.000 --> 00:19:56.000]  是公義的對不對
[00:19:56.000 --> 00:19:57.000]  所以呢
[00:19:57.000 --> 00:19:58.000]  乘涼
[00:19:58.000 --> 00:19:59.000]  好
[00:19:59.000 --> 00:20:07.000]  在地上中心給你十座城
[00:20:07.000 --> 00:20:11.000]  Ever
[00:20:11.000 --> 00:20:14.000]  你要多少座城
[00:20:14.000 --> 00:20:15.000]  你不要
[00:20:15.000 --> 00:20:18.000]  你沒有
[00:20:18.000 --> 00:20:20.000]  現在有什麼
[00:20:20.000 --> 00:20:28.000]  上帝將來主在這個天上給我們的獎賞根據什麼呢
[00:20:28.000 --> 00:20:31.000]  就是根據你忠不忠心
[00:20:31.000 --> 00:20:35.000]  其中一個很重要的根據就是根據我們忠不忠心
[00:20:35.000 --> 00:20:37.000]  所求於管家的保祿說
[00:20:37.000 --> 00:20:43.000]  所求於管家的就是要他有忠心
[00:20:43.000 --> 00:20:45.000]  你我都是管家
[00:20:45.000 --> 00:20:47.000]  保祿在講管家的意思就是說
[00:20:47.000 --> 00:20:51.000]  這個家神把這個金錢交給你
[00:20:51.000 --> 00:20:52.000]  神把你的兒女交給你
[00:20:52.000 --> 00:20:54.000]  神把你的家庭交給你
[00:20:54.000 --> 00:20:56.000]  神把你的妻子交給你
[00:20:56.000 --> 00:20:58.000]  神把你的工作交給你
[00:20:58.000 --> 00:20:59.000]  這些交給你
[00:20:59.000 --> 00:21:01.000]  你要做一個好的管家
[00:21:01.000 --> 00:21:08.000]  要做一個忠心的管家
[00:21:08.000 --> 00:21:11.000]  所以一個對家庭不忠的人
[00:21:11.000 --> 00:21:13.000]  他不可能在天堂做得勝者
[00:21:13.000 --> 00:21:16.000]  你懂我意思嗎
[00:21:16.000 --> 00:21:21.000]  一個在教會裡面常常周遊列國
[00:21:21.000 --> 00:21:23.000]  做尋回信徒的
[00:21:23.000 --> 00:21:27.000]  他不可能在天堂裡面做得勝者
[00:21:27.000 --> 00:21:30.000]  所以我常常提醒弟兄姊妹
[00:21:30.000 --> 00:21:33.000]  你不要跑來跑去
[00:21:33.000 --> 00:21:35.000]  你要定在一個教會
[00:21:35.000 --> 00:21:39.000]  沒有一個教會是完全的
[00:21:39.000 --> 00:21:42.000]  沒有一個教會是完美的
[00:21:42.000 --> 00:21:51.000]  如果有這麼一個教會你去之後他就不完美了
[00:21:51.000 --> 00:21:55.000]  要尾聲
[00:21:55.000 --> 00:21:58.000]  一個忠心的人要尾聲
[00:21:58.000 --> 00:22:00.000]  在神的家裡面要尾聲
[00:22:00.000 --> 00:22:02.000]  這裡告訴我們說在哪裡呢
[00:22:02.000 --> 00:22:05.000]  在神的家要尾聲
[00:22:05.000 --> 00:22:09.000]  希伯來書第三章第一節那邊提到摩西
[00:22:09.000 --> 00:22:16.000]  摩西在神的全家敬忠
[00:22:16.000 --> 00:22:19.000]  這個神的全家就是指的教會
[00:22:19.000 --> 00:22:26.000]  因為教會就是永生神的家
[00:22:26.000 --> 00:22:28.000]  弟兄姊妹你說
[00:22:28.000 --> 00:22:30.000]  你看現在疫情之後
[00:22:30.000 --> 00:22:34.000]  養成了多少不尾聲的基督徒
[00:22:34.000 --> 00:22:42.000]  手上拿個遙控器
[00:22:42.000 --> 00:22:47.000]  現在去聽聽劉投穆斯講到
[00:22:47.000 --> 00:22:51.000]  今天劉穆斯講的主題不是我所喜歡的
[00:22:51.000 --> 00:22:56.000]  現在到台灣去聽趙茂松穆斯講到
[00:22:56.000 --> 00:22:59.000]  好了 右轉一下
[00:22:59.000 --> 00:23:04.000]  現在聽喬爾斯汀講到
[00:23:04.000 --> 00:23:06.000]  弟兄姊妹
[00:23:06.000 --> 00:23:08.000]  坐在家裡面拿遙控器的基督徒
[00:23:08.000 --> 00:23:12.000]  他永遠不可能成為得勝者
[00:23:12.000 --> 00:23:14.000]  你聽了再多好的道
