
[00:00:00.000 --> 00:00:06.160]  各位聽眾,今天特別和大家分享登山補訓
[00:04:46.020 --> 00:04:48.580]  然後就把鍋蓋蓋起來
[00:04:48.580 --> 00:04:52.060]  然後就拿去給孔子吃
[00:04:52.060 --> 00:04:55.920]  子貢在那個時候
[00:04:55.920 --> 00:05:00.140]  在顏回走了之後,馬上跟孔子說了一些話
[00:05:00.140 --> 00:05:02.360]  他就說,夫子
[00:05:02.360 --> 00:05:07.440]  你信不信
[00:05:07.440 --> 00:05:09.700]  一個人窮
[00:05:09.700 --> 00:05:11.940]  就會自斷呢?
[00:05:11.940 --> 00:05:14.500]  人窮就會自斷呢?
[00:05:16.380 --> 00:05:18.580]  孔子就說,有可能的
[00:05:18.580 --> 00:05:20.460]  然後他就說
[00:05:20.460 --> 00:05:24.260]  我剛才看到一些東西
[00:05:24.260 --> 00:05:28.180]  我看到顏回煮完飯
[00:05:28.180 --> 00:05:31.660]  開了鍋蓋,拿了一盤飯
[00:05:31.660 --> 00:05:34.420]  自己先吃,然後給你
[00:05:34.420 --> 00:05:37.080]  孔子聽完
[00:05:37.080 --> 00:05:39.700]  他的心裡面
[00:05:39.700 --> 00:05:42.780]  就,不是說很相信
[00:05:43.520 --> 00:05:46.340]  但是又想,真的看看
[00:05:46.340 --> 00:05:49.040]  最後他就叫了顏回來,他就跟我說
[00:05:49.040 --> 00:05:52.780]  我突然想起,其實我需要先祭天
[00:05:52.780 --> 00:05:55.420]  然後才祭人,就是我才吃的
[00:05:55.420 --> 00:05:58.440]  我要給一些乾淨的飯祭天
[00:05:58.440 --> 00:06:00.420]  然後我就會吃
[00:06:00.420 --> 00:06:04.540]  顏回一聽見之後,他馬上跟孔子說
[00:06:04.540 --> 00:06:06.440]  夫子,不行的
[00:06:06.440 --> 00:06:10.380]  因為這個鍋子,剛才是有些炭灰
[00:06:10.380 --> 00:06:13.160]  掉進了飯裡
[00:06:13.520 --> 00:06:16.220]  我看見有些炭灰掉進了飯裡
[00:06:16.220 --> 00:06:18.320]  棄之可惜
[00:06:18.320 --> 00:06:20.940]  但是,如果我這樣給你吃
[00:06:20.940 --> 00:06:22.400]  我對你很不敬
[00:06:22.400 --> 00:06:25.320]  所以他就拿著那些炭灰的部份
[00:06:25.320 --> 00:06:26.720]  我塞進了嘴裡
[00:06:26.720 --> 00:06:29.880]  這些不是乾淨的飯
[00:06:29.880 --> 00:06:33.320]  夫子請你不要祭天
[00:06:33.320 --> 00:06:36.240]  吃可以
[00:06:36.240 --> 00:06:38.680]  孔子聽完之後
[00:06:38.680 --> 00:06:41.520]  在眾弟子面前
[00:06:41.520 --> 00:06:43.280]  他說了這句話
[00:06:44.420 --> 00:06:47.000]  他說很多時候我們相信我們的眼睛
[00:06:47.000 --> 00:06:49.680]  能夠看完所有的事
[00:06:49.680 --> 00:06:53.920]  但是實際上我們是否看得那麼清楚呢?未必的
[00:06:53.920 --> 00:06:56.720]  不要以為我們的眼睛可以看完
[00:06:56.720 --> 00:06:59.920]  第二,很多時候我們相信我們的心
[00:06:59.920 --> 00:07:03.680]  我們明白了我們所想的事
[00:07:03.680 --> 00:07:07.700]  但是我們心所想的,是否真的那麼清楚呢?
[00:07:07.700 --> 00:07:09.420]  都未必的
[00:07:09.880 --> 00:07:13.560]  然後用回顏回這件事來跟他講
[00:07:13.560 --> 00:07:16.600]  他說,顏回這樣做
[00:07:16.600 --> 00:07:20.160]  我切身處地,如果是我,我會不會這樣呢?
[00:07:20.160 --> 00:07:22.680]  然後他說,如果是我
[00:07:22.680 --> 00:07:25.900]  我都會將那些炭灰的部份拿走
[00:07:25.900 --> 00:07:26.900]  我吃掉它
[00:07:26.900 --> 00:07:28.560]  不會浪費
[00:07:28.560 --> 00:07:33.400]  然後才將那些沒有炭灰的部份給其他人吃
[00:07:33.400 --> 00:07:35.400]  我都會這樣做
[00:07:35.400 --> 00:07:38.620]  這件事本身讓我們看得見
[00:07:38.620 --> 00:07:41.960]  原來古、金、中、外
[00:07:41.960 --> 00:07:45.040]  到處有同樣的事物會產生
[00:07:45.040 --> 00:07:46.840]  一會兒我會跟大家分享
[00:07:46.840 --> 00:07:50.560]  林肯也是有同樣的一些問題
[00:07:50.560 --> 00:07:54.440]  跟大家來看到這些事件
[00:07:54.440 --> 00:07:58.700]  就讓我們看見耶穌基督在二千年前
[00:07:58.700 --> 00:08:01.040]  來講到這一段聖經的時候
[00:08:01.040 --> 00:08:05.480]  不要以為只是那一瞬間耶穌的門徒
[00:08:05.480 --> 00:08:09.120]  或者當時的處境才會有這些事
[00:08:09.120 --> 00:08:10.760]  我們可以看得見
[00:08:10.760 --> 00:08:13.760]  這個教訓雖然已經有二千年
[00:08:13.760 --> 00:08:16.000]  但是一直到現在為止
[00:08:16.000 --> 00:08:18.480]  這個現象未停過
[00:08:18.480 --> 00:08:21.600]  第二,聖經裡面教導的真理
[00:08:21.600 --> 00:08:24.080]  由頭到尾沒有改過
[00:08:24.080 --> 00:08:25.320]  而到現在
[00:08:25.320 --> 00:08:27.440]  如果你跟我懂得去應用
[00:08:27.440 --> 00:08:29.080]  肯去應用的時候
[00:08:29.080 --> 00:08:31.760]  我相信對你、對我
[00:08:31.760 --> 00:08:35.360]  和人的關係肯定有幫助
[00:08:35.360 --> 00:08:38.240]  我們首先去看一看這一段聖經
[00:08:38.240 --> 00:08:42.360]  《馬太福音》七章一到六節
[00:08:42.360 --> 00:08:43.720]  大家找到的時候
[00:08:43.720 --> 00:08:46.360]  我和大家輪流讀這一段聖經
[00:08:46.360 --> 00:08:48.360]  我讀一節,大家讀一節
[00:08:48.360 --> 00:08:51.720]  我讀單數節,請大家讀雙數節
[00:08:51.720 --> 00:08:58.400]  「你們不要論斷人,免得你們被論斷
[00:08:58.400 --> 00:09:03.240]  因為你們怎樣論斷人,也必怎樣被論斷」
[00:09:06.360 --> 00:09:13.080]  「為什麼看見你弟兄眼中有刺
[00:09:13.080 --> 00:09:16.080]  卻不想自己眼中有良目呢?」
[00:09:16.080 --> 00:09:18.480]  你自己眼中有良目
[00:09:18.480 --> 00:09:20.480]  怎能對你弟兄說
[00:09:20.480 --> 00:09:23.480]  用我去掉你眼中的刺呢?
[00:09:23.480 --> 00:09:25.480]  你只是假冒為善的人
[00:09:25.480 --> 00:09:28.280]  先去掉你眼中的良目
[00:09:28.280 --> 00:09:30.480]  然後才看得清楚
[00:09:30.480 --> 00:09:32.880]  去掉你弟兄眼中的刺
[00:09:32.880 --> 00:09:36.280]  「不要把聖物吸走也不願」
[00:09:36.280 --> 00:09:43.280]  「轉過來咬你們」
[00:09:43.280 --> 00:09:45.280]  在這段聖經當中
[00:09:45.280 --> 00:09:50.880]  耶穌基督很清楚跟我們說
[00:09:50.880 --> 00:09:52.880]  不要論斷
[00:09:52.880 --> 00:09:54.280]  但我請大家留意
[00:09:54.280 --> 00:09:56.280]  祂不是說不要誹謗
[00:09:56.280 --> 00:10:00.280]  誹謗是論斷再進一步
[00:10:01.280 --> 00:10:02.880]  二者的分別是甚麼呢?
[00:10:02.880 --> 00:10:04.880]  論斷可以在私底下
[00:10:04.880 --> 00:10:07.280]  甚至論斷可以在你的心裏面
[00:10:07.280 --> 00:10:10.880]  論斷,你只是跟你的老友聊天
[00:10:10.880 --> 00:10:13.880]  一聊天,就開始說別人的事
[00:10:13.880 --> 00:10:15.880]  背後去說
[00:10:15.880 --> 00:10:17.880]  但一去到誹謗的時間
[00:10:17.880 --> 00:10:20.280]  你就很想將這些事傳出去
[00:10:20.280 --> 00:10:22.880]  這已經構成一個誹謗
[00:10:22.880 --> 00:10:25.480]  二者有很多相同的地方
[00:10:25.480 --> 00:10:27.480]  不是完全一樣的
[00:10:27.480 --> 00:10:28.680]  各位親愛的弟兄姊妹
[00:10:28.680 --> 00:10:34.680]  今日的法律是制止傳播出去的影響
[00:10:34.680 --> 00:10:39.280]  但今日的法律不會制止人心裏面的議論
[00:10:39.280 --> 00:10:43.280]  不會制止人私下對某些人的評論
[00:10:43.280 --> 00:10:47.280]  更加不會想去改變一些人的態度
[00:10:47.280 --> 00:10:49.280]  留意看到聖經的時候
[00:10:49.280 --> 00:10:54.280]  祂是直接針對我們裏面的態度來說
[00:10:54.280 --> 00:10:56.280]  耶穌基督對我們說
[00:10:56.280 --> 00:10:59.280]  你不要論斷人
[00:10:59.280 --> 00:11:00.280]  為什麼?
[00:11:00.280 --> 00:11:03.280]  因為如果你論斷人的時候
[00:11:03.280 --> 00:11:05.280]  你們都會被論斷
[00:11:05.280 --> 00:11:07.280]  所以祂說你們不要論斷人
[00:11:07.280 --> 00:11:09.280]  免得你們被論斷
[00:11:09.280 --> 00:11:11.280]  即是說如果你論斷
[00:11:11.280 --> 00:11:13.280]  就會被論斷
[00:11:13.280 --> 00:11:15.280]  我想問問大家
[00:11:15.280 --> 00:11:20.280]  有多少人相信被論斷的人
[00:11:20.280 --> 00:11:23.280]  是心有不忿的?
[00:11:23.280 --> 00:11:25.280]  可不可以舉手?
[00:11:25.280 --> 00:11:27.280]  我再問多一次
[00:11:27.280 --> 00:11:29.280]  如果你被人論斷
[00:11:29.280 --> 00:11:34.280]  你被人在那裏說大炮精
[00:11:34.280 --> 00:11:36.280]  不斷地講衰你
[00:11:36.280 --> 00:11:38.280]  甚至將一些事情誇大
[00:11:38.280 --> 00:11:40.280]  將一些事情列造
[00:11:40.280 --> 00:11:41.280]  來講你的時候
[00:11:41.280 --> 00:11:44.280]  有多少人都會受不了
[00:11:44.280 --> 00:11:46.280]  有機會你會反擊的
[00:11:46.280 --> 00:11:47.280]  有多少人都會這樣
[00:11:47.280 --> 00:11:49.280]  可不可以舉手?
[00:11:49.280 --> 00:11:52.280]  人的常情就是這樣
[00:11:52.280 --> 00:11:54.280]  你論斷人嗎?
[00:11:54.280 --> 00:11:57.280]  人家一有機會就會論斷你
[00:11:57.280 --> 00:11:59.280]  你論斷人越多
[00:11:59.280 --> 00:12:02.280]  就越多人會論斷你
[00:12:02.280 --> 00:12:03.280]  同意嗎?
[00:12:03.280 --> 00:12:05.280]  而帶來的結果是什麼呢?
[00:12:05.280 --> 00:12:07.280]  帶來的結果
[00:12:07.280 --> 00:12:09.280]  就是你自己吃虧
[00:12:09.280 --> 00:12:11.280]  你自己不開心
[00:12:11.280 --> 00:12:13.280]  你到處樹敵
[00:12:13.280 --> 00:12:15.280]  然後你就會到處
[00:12:15.280 --> 00:12:19.280]  可能都會有些人針對你
[00:12:19.280 --> 00:12:23.280]  心裏面有一個心魔
[00:12:23.280 --> 00:12:25.280]  好像有一個人
[00:12:25.280 --> 00:12:29.280]  他有一段時間
[00:12:29.280 --> 00:12:31.280]  就經常講隔離淪舍
[00:12:31.280 --> 00:12:33.280]  這個人是他自己跟我說的
[00:12:33.280 --> 00:12:36.280]  講隔離淪舍
[00:12:36.280 --> 00:12:38.280]  這裏不好那裏不好
[00:12:38.280 --> 00:12:40.280]  很差
[00:12:40.280 --> 00:12:42.280]  誰知有一天突然回來的時候
[00:12:42.280 --> 00:12:45.280]  隔離淪舍的狗本來是擺尾的
[00:12:45.280 --> 00:12:46.280]  但有一天回去的時候
[00:12:46.280 --> 00:12:48.280]  狗不擺尾
[00:12:48.280 --> 00:12:51.280]  很兇地看著他
[00:12:51.280 --> 00:12:53.280]  然後他就說
[00:12:53.280 --> 00:12:56.280]  連狗都這樣看我
[00:12:56.280 --> 00:12:59.280]  你這個人物似主人形
[00:12:59.280 --> 00:13:02.280]  這個主人肯定不知道說了什麼
[00:13:02.280 --> 00:13:05.280]  令到你的狗這樣對我
[00:13:05.280 --> 00:13:07.280]  他跟我說的時候
[00:13:07.280 --> 00:13:08.280]  我說
[00:13:08.280 --> 00:13:12.280]  狗不會聽人說話的
[00:13:12.280 --> 00:13:14.280]  為什麼你要這樣想呢?
[00:13:14.280 --> 00:13:16.280]  然後他就把這件事說了出來
[00:13:16.280 --> 00:13:17.280]  說完之後
[00:13:17.280 --> 00:13:18.280]  我心裏說
[00:13:18.280 --> 00:13:21.280]  你的心有心魔
[00:13:21.280 --> 00:13:24.280]  實際上當你說人的時候
[00:13:24.280 --> 00:13:26.280]  人家還沒說你
[00:13:26.280 --> 00:13:28.280]  你已經懷疑人家在說你
[00:13:28.280 --> 00:13:30.280]  因為這樣
[00:13:30.280 --> 00:13:33.280]  其實直接影響的是我們自己
[00:13:33.280 --> 00:13:36.280]  你睡覺未必睡得好
[00:13:36.280 --> 00:13:37.280]  你出街
[00:13:37.280 --> 00:13:40.280]  常常會認住有人針對你
[00:13:40.280 --> 00:13:42.280]  你做任何的事
[00:13:42.280 --> 00:13:44.280]  特別是一些不完美的事
[00:13:44.280 --> 00:13:47.280]  你很怕被人拍了照
[00:13:47.280 --> 00:13:49.280]  人家把你鋪出來
[00:13:49.280 --> 00:13:51.280]  到處去傳你
[00:13:51.280 --> 00:13:53.280]  這樣的生活
[00:13:53.280 --> 00:13:55.280]  開不開心
[00:13:55.280 --> 00:13:56.280]  快不快樂
[00:13:56.280 --> 00:13:57.280]  弟兄姊妹
[00:13:57.280 --> 00:14:01.280]  這個是值得你和我去想的
[00:14:01.280 --> 00:14:04.280]  林肯
[00:14:04.280 --> 00:14:07.280]  在他競選國會議員
[00:14:07.280 --> 00:14:08.280]  一段時間
[00:14:08.280 --> 00:14:10.280]  還在做建築律師那段時間
[00:14:10.280 --> 00:14:12.280]  特別厲害
[00:14:12.280 --> 00:14:15.280]  就是為了打倒對手
[00:14:15.280 --> 00:14:17.280]  所以他有一個
[00:14:17.280 --> 00:14:18.280]  我叫做屎橋
[00:14:18.280 --> 00:14:20.280]  這個是屎橋
[00:14:20.280 --> 00:14:22.280]  就是今天很多政客都會用的
[00:14:22.280 --> 00:14:24.280]  這個橋是什麼呢
[00:14:24.280 --> 00:14:26.280]  去攻擊對方
[00:14:26.280 --> 00:14:29.280]  有一點點的東西捉住
[00:14:29.280 --> 00:14:30.280]  但是就把它誇大
[00:14:30.280 --> 00:14:32.280]  然後加上自己的幻想力
[00:14:32.280 --> 00:14:37.280]  然後就把它說出來
[00:14:37.280 --> 00:14:38.280]  這樣說
[00:14:38.280 --> 00:14:39.280]  他甚至寫很多東西
[00:14:39.280 --> 00:14:42.280]  故意放在當眾的地方
[00:14:42.280 --> 00:14:43.280]  街上那些
[00:14:43.280 --> 00:14:44.280]  又不著名
[00:14:44.280 --> 00:14:46.280]  然後去說這些人
[00:14:46.280 --> 00:14:49.280]  怎麼壞怎麼壞
[00:14:49.280 --> 00:14:52.280]  沒想到
[00:14:52.280 --> 00:14:54.280]  當他建築律師
[00:14:54.280 --> 00:14:56.280]  完結之後
[00:14:56.280 --> 00:15:00.280]  他收到一封信
[00:15:00.280 --> 00:15:04.280]  這一封信是一個政敵跟他說
[00:15:04.280 --> 00:15:06.280]  我忍無可忍
[00:15:06.280 --> 00:15:07.280]  我已經預了一個時間
[00:15:07.280 --> 00:15:09.280]  我要和你決鬥
[00:15:09.280 --> 00:15:11.280]  那時候是有決鬥的
[00:15:11.280 --> 00:15:13.280]  大家知道什麼叫決鬥嗎
[00:15:13.280 --> 00:15:15.280]  鬥快拿槍出來打他
[00:15:15.280 --> 00:15:17.280]  這個就是決鬥
[00:15:17.280 --> 00:15:20.280]  當時西部牛仔片那些成員都有的
[00:15:20.280 --> 00:15:23.280]  這個政敵
[00:15:23.280 --> 00:15:25.280]  他忍無可忍的情形下
[00:15:25.280 --> 00:15:27.280]  他不再忍了
[00:15:27.280 --> 00:15:30.280]  他要公開了結這件事
[00:15:30.280 --> 00:15:31.280]  要和他決鬥
[00:15:31.280 --> 00:15:32.280]  是因為這樣的事
[00:15:32.280 --> 00:15:36.280]  是令到他自己本身困擾了很久
[00:15:36.280 --> 00:15:39.280]  終於在他回應的時間
[00:15:39.280 --> 00:15:42.280]  他和這個人道歉
[00:15:42.280 --> 00:15:44.280]  我為了要得到國會議員
[00:15:44.280 --> 00:15:45.280]  這些位置
[00:15:45.280 --> 00:15:49.280]  所以我過去用了這些不合意的方式
[00:15:49.280 --> 00:15:51.280]  來做這些事
[00:15:51.280 --> 00:15:54.280]  你的憤怒
[00:15:54.280 --> 00:15:57.280]  教導了我一件事
[00:15:57.280 --> 00:15:58.280]  就是說
[00:15:58.280 --> 00:16:01.280]  但求達到目的不擇手段
[00:16:01.280 --> 00:16:04.280]  不是君子應該有的行徑
[00:16:04.280 --> 00:16:06.280]  從那個時候開始
[00:16:06.280 --> 00:16:09.280]  林肯說他立志
[00:16:09.280 --> 00:16:11.280]  不再論斷人
[00:16:11.280 --> 00:16:13.280]  不再誹謗人
[00:16:13.280 --> 00:16:17.280]  而是只是做好他自己的本分
[00:16:17.280 --> 00:16:20.280]  他就做了一個這樣的立志
[00:16:20.280 --> 00:16:21.280]  我想我看到的時候
[00:16:21.280 --> 00:16:22.280]  我心裏想
[00:16:22.280 --> 00:16:23.280]  是喔
[00:16:23.280 --> 00:16:25.280]  原來有很多時候
[00:16:25.280 --> 00:16:26.280]  當我們去論斷人
[00:16:26.280 --> 00:16:27.280]  攻擊人的時候
[00:16:27.280 --> 00:16:29.280]  有意無意之間
[00:16:29.280 --> 00:16:31.280]  你會踩到很多人
[00:16:31.280 --> 00:16:32.280]  人家會踩到你
[00:16:32.280 --> 00:16:33.280]  而第二件事
[00:16:33.280 --> 00:16:35.280]  你的心魔都會告訴你
[00:16:35.280 --> 00:16:38.280]  你活得不快樂
[00:16:38.280 --> 00:16:41.280]  兄弟姐妹,在這段時間
[00:16:41.280 --> 00:16:44.280]  耶穌就清清楚楚告訴我們
[00:16:44.280 --> 00:16:46.280]  你們不要論斷人
[00:16:46.280 --> 00:16:48.280]  免得你們被論斷
[00:16:48.280 --> 00:16:51.280]  然後第二節更進一步
[00:16:51.280 --> 00:16:52.280]  怎樣更進一步呢?
[00:16:52.280 --> 00:16:54.280]  就是論斷人的人
[00:16:54.280 --> 00:16:57.280]  是怎樣被論斷呢?
[00:16:57.280 --> 00:16:59.280]  我們一起讀第二節
[00:16:59.280 --> 00:17:01.280]  因為你們怎樣論斷人
[00:17:01.280 --> 00:17:04.280]  也必怎樣被論斷
[00:17:04.280 --> 00:17:07.280]  你們用什麼氣量量級人
[00:17:07.280 --> 00:17:10.280]  也必用什麼量氣量級你們
[00:17:10.280 --> 00:17:11.280]  在這句聖經裏面
[00:17:11.280 --> 00:17:15.280]  是講出論斷人者
[00:17:15.280 --> 00:17:17.280]  怎樣被論斷呢?
[00:17:17.280 --> 00:17:20.280]  第一,方法
[00:17:20.280 --> 00:17:25.280]  方法你們怎樣論斷人
[00:17:25.280 --> 00:17:28.280]  人家亦都會怎樣論斷你
[00:17:28.280 --> 00:17:30.280]  你的方法用電郵
[00:17:30.280 --> 00:17:32.280]  人家的方法電郵
[00:17:32.280 --> 00:17:33.280]  你的方法上網
[00:17:33.280 --> 00:17:34.280]  人家的方法上網
[00:17:34.280 --> 00:17:36.280]  你的方法Facebook
[00:17:36.280 --> 00:17:38.280]  人家的方法Facebook
[00:17:38.280 --> 00:17:39.280]  你的方法登報
[00:17:39.280 --> 00:17:40.280]  人家就登報
[00:17:40.280 --> 00:17:41.280]  你去賣新聞
[00:17:41.280 --> 00:17:43.280]  人家就賣新聞
[00:17:43.280 --> 00:17:47.280]  而且有可能比你更多
[00:17:47.280 --> 00:17:48.280]  你用什麼方法
[00:17:48.280 --> 00:17:51.280]  人家就用什麼方法
[00:17:51.280 --> 00:17:52.280]  這是第一件事
[00:17:52.280 --> 00:17:54.280]  而第二件事呢
[00:17:54.280 --> 00:17:56.280]  就是程度
[00:17:56.280 --> 00:17:58.280]  論斷的程度
[00:17:58.280 --> 00:17:59.280]  聖經裏面講到
[00:17:59.280 --> 00:18:04.280]  你們用什麼量氣量級人
[00:18:04.280 --> 00:18:07.280]  也必用什麼量氣量級你們
[00:18:07.280 --> 00:18:09.280]  你的程度
[00:18:09.280 --> 00:18:11.280]  人家都會照捉
[00:18:11.280 --> 00:18:14.280]  你論斷得我這麼重要嗎
[00:18:14.280 --> 00:18:17.280]  我就要論斷得你更加重要
[00:18:17.280 --> 00:18:20.280]  都要這麼重要
[00:18:20.280 --> 00:18:22.280]  你說我
[00:18:22.280 --> 00:18:24.280]  爸爸媽媽
[00:18:24.280 --> 00:18:26.280]  我太太我兒子我女兒嗎
[00:18:26.280 --> 00:18:29.280]  我要將你六代
[00:18:29.280 --> 00:18:30.280]  我都要罵你
[00:18:30.280 --> 00:18:32.280]  我都要把你趕出來
[00:18:32.280 --> 00:18:34.280]  總之你牽連什麼
[00:18:34.280 --> 00:18:35.280]  我就牽連什麼
[00:18:35.280 --> 00:18:36.280]  你用什麼方法
[00:18:36.280 --> 00:18:38.280]  我就用什麼方法
[00:18:38.280 --> 00:18:39.280]  你去到幾多
[00:18:39.280 --> 00:18:40.280]  我就去到幾多
[00:18:40.280 --> 00:18:41.280]  你去到幾盡
[00:18:41.280 --> 00:18:42.280]  我就去到幾盡
[00:18:42.280 --> 00:18:44.280]  這個叫報復
[00:18:44.280 --> 00:18:45.280]  各位聽眾
[00:18:45.280 --> 00:18:47.280]  人的常情就是這樣
[00:18:47.280 --> 00:18:48.280]  如果你這樣對待人的時候
[00:18:48.280 --> 00:18:50.280]  人家就是這樣對待你
[00:18:50.280 --> 00:18:54.280]  甚至更多
[00:18:54.280 --> 00:18:56.280]  難怪
[00:18:56.280 --> 00:18:58.280]  猶太社會裏面
[00:18:58.280 --> 00:19:01.280]  有個拉比叫Hillel
