
[00:00:00.000 --> 00:00:03.500]  我哋多謝師班為我哋獻出咁美好嘅詩歌
[00:07:21.500 --> 00:07:23.500]  第二個問題就係
[00:07:23.500 --> 00:07:29.500]  點樣能夠真正從心底發出向神嘅敬拜呢
[00:07:29.500 --> 00:07:32.500]  我哋睇第五至第七節
[00:07:53.500 --> 00:08:01.500]  我哋睇見同埋經歷神嘅作為
[00:08:01.500 --> 00:08:03.500]  同埋佢嘅權能嘅時候
[00:08:03.500 --> 00:08:07.500]  我哋就會向佢發出敬拜讚美
[00:08:07.500 --> 00:08:12.500]  記唔記得神用洪水毀滅咗世界嘅時候
[00:08:12.500 --> 00:08:15.500]  佢拯救咗羅亞一家
[00:08:15.500 --> 00:08:18.500]  當洪水退去嘅時候
[00:08:18.500 --> 00:08:21.500]  羅亞一家走出方舟之後
[00:08:21.500 --> 00:08:24.500]  第一件事佢做咩嘢呢
[00:08:24.500 --> 00:08:29.500]  就係捉一座壇獻祭敬拜神
[00:08:29.500 --> 00:08:33.500]  喺《創世紀》十二章亦都記載阿伯拉罕
[00:08:33.500 --> 00:08:35.500]  佢遇見神
[00:08:35.500 --> 00:08:37.500]  神向佢顯現
[00:08:37.500 --> 00:08:39.500]  應許佢 祝福佢
[00:08:39.500 --> 00:08:41.500]  話佢會成為大國
[00:08:41.500 --> 00:08:44.500]  將來佢會祝福萬國萬物
[00:08:44.500 --> 00:08:48.500]  之後阿伯拉罕就喺摩尼像樹嗰度
[00:08:48.500 --> 00:08:52.500]  捉一座壇去敬拜神
[00:08:52.500 --> 00:08:56.500]  詩篇六十六篇第六節所提到嘅
[00:08:56.500 --> 00:08:59.500]  係以色列人一齊去經歷
[00:08:59.500 --> 00:09:02.500]  神偉大作為嘅事件
[00:09:02.500 --> 00:09:07.500]  就係《出埃及記》所記載嘅過洪海呢件事
[00:09:07.500 --> 00:09:11.500]  同埋《約書亞記》所記載嘅過約旦河事件
[00:09:11.500 --> 00:09:13.500]  呢兩件事件裏面
[00:09:13.500 --> 00:09:16.500]  神將海水同河水分開
[00:09:16.500 --> 00:09:21.500]  使以色列人可以走在河和海嘅乾地裏面
[00:09:21.500 --> 00:09:24.500]  呢個係一個好偉大嘅神蹟
[00:09:24.500 --> 00:09:28.500]  以色列人常常都紀念呢一樣嘢
[00:09:28.500 --> 00:09:30.500]  弟兄姊妹
[00:09:30.500 --> 00:09:32.500]  宏觀嚟講
[00:09:32.500 --> 00:09:34.500]  我哋有冇為教會裏面
[00:09:34.500 --> 00:09:36.500]  同埋世界裏面
[00:09:36.500 --> 00:09:38.500]  我哋睇到神嘅作為
[00:09:38.500 --> 00:09:41.500]  而去讚美佢呢
[00:09:41.500 --> 00:09:43.500]  喺教會裏面
[00:09:43.500 --> 00:09:45.500]  當我哋睇到教會有增長
[00:09:45.500 --> 00:09:49.500]  或者報道會有好多人信主
[00:09:49.500 --> 00:09:54.500]  我哋有冇去讚美神
[00:09:54.500 --> 00:09:58.500]  當我聽到近年
[00:09:58.500 --> 00:10:01.500]  喺伊朗有好多人信主
[00:10:01.500 --> 00:10:04.500]  其實穆斯林信主真係好難
[00:10:04.500 --> 00:10:07.500]  但係神就係好奇妙嘅工作
[00:10:07.500 --> 00:10:09.500]  好多嘅伊朗人信主
[00:10:09.500 --> 00:10:14.500]  喺伊朗係唔可以有地上嘅教會
[00:10:14.500 --> 00:10:17.500]  伊朗嘅信徒係受逼迫
[00:10:17.500 --> 00:10:19.500]  佢哋只有地下教會
[00:10:19.500 --> 00:10:22.500]  但係越逼迫佢哋就越多人信主
[00:10:22.500 --> 00:10:24.500]  我啱啱去完土耳其
[00:10:24.500 --> 00:10:28.500]  我聽到一班嘅伊朗人
[00:10:28.500 --> 00:10:30.500]  佢哋飛咗去土耳其
[00:10:30.500 --> 00:10:31.500]  喺嗰度受浸
[00:10:31.500 --> 00:10:33.500]  真係幾奇妙
[00:10:33.500 --> 00:10:37.500]  好多穆斯林喺夢裏面見到耶穌
[00:10:37.500 --> 00:10:41.500]  以至到佢哋係會去轉向
[00:10:41.500 --> 00:10:43.500]  歸向基督教
[00:10:43.500 --> 00:10:45.500]  好奇妙嘅
[00:10:45.500 --> 00:10:48.500]  我哋好少聽到我哋會發夢見到耶穌
[00:10:48.500 --> 00:10:52.500]  但係神真係特別向佢哋施恩
[00:10:52.500 --> 00:10:54.500]  因為佢哋信主好難
[00:10:54.500 --> 00:10:58.500]  所以我哋真係要讚美神嘅作為
[00:10:58.500 --> 00:11:00.500]  最後最重要嘅當然係
[00:11:00.500 --> 00:11:03.500]  我哋常常要敬拜讚美神
[00:11:03.500 --> 00:11:07.500]  因為佢差演佢嘅愛子耶穌基督
[00:11:07.500 --> 00:11:09.500]  釘在十字架上
[00:11:09.500 --> 00:11:12.500]  拯救我哋嘅罪
[00:11:12.500 --> 00:11:14.500]  你喺個人方面
[00:11:14.500 --> 00:11:16.500]  喺你嘅日常生活裏面
[00:11:16.500 --> 00:11:20.500]  亦都有冇常常去經歷神嘅作為呢
[00:11:20.500 --> 00:11:23.500]  當我哋越經歷神嘅作為
[00:11:23.500 --> 00:11:26.500]  我哋就越能夠從心底裏面
[00:11:26.500 --> 00:11:29.500]  向神發出敬拜讚美
[00:11:29.500 --> 00:11:31.500]  記得六年前
[00:11:31.500 --> 00:11:36.500]  我爸爸喺加拿大離開世界之後
[00:11:36.500 --> 00:11:39.500]  當時我係放緊安息年假
[00:11:39.500 --> 00:11:42.500]  我就去咗加拿大有一段比較長嘅時間
[00:11:42.500 --> 00:11:44.500]  去陪我媽媽
[00:11:44.500 --> 00:11:48.500]  幫助佢去處理父親嘅後事
[00:11:48.500 --> 00:11:54.500]  咁媽媽係要去銀行取消保險箱
[00:11:54.500 --> 00:11:57.500]  交返保險箱嘅鎖匙
[00:11:57.500 --> 00:12:01.500]  點知佢搵遍全屋都搵唔到
[00:12:01.500 --> 00:12:03.500]  可能佢真係好耐冇去
[00:12:03.500 --> 00:12:05.500]  咁點算呢
[00:12:05.500 --> 00:12:08.500]  一個星期之後就要交鎖匙
[00:12:08.500 --> 00:12:11.500]  如果交唔出就要罰錢
[00:12:11.500 --> 00:12:14.500]  咁我媽咪就梗係唔奮氣
[00:12:14.500 --> 00:12:16.500]  就有啲埋怨
[00:12:16.500 --> 00:12:21.500]  其實我媽咪唔係一個好虔誠嘅基督徒
[00:12:21.500 --> 00:12:24.500]  我好想佢學習去經歷
[00:12:24.500 --> 00:12:27.500]  上帝嘅看顧
[00:12:27.500 --> 00:12:29.500]  於是我就同媽咪講
[00:12:29.500 --> 00:12:33.500]  媽咪不如我哋為呢件事祈禱
[00:12:33.500 --> 00:12:36.500]  神會幫助我哋
[00:12:36.500 --> 00:12:41.500]  咁媽咪就用一啲好奇特嘅眼光望住我
[00:12:41.500 --> 00:12:45.500]  然後話 咩呢啲嘢都可以祈禱
[00:12:45.500 --> 00:12:48.500]  咁之後一日一日過去
[00:12:48.500 --> 00:12:50.500]  仲未搵到
[00:12:50.500 --> 00:12:53.500]  咁我就話繼續祈禱
[00:12:53.500 --> 00:12:55.500]  咁佢就有啲唔耐煩
[00:12:55.500 --> 00:12:58.500]  佢話祈禱真係有用嘅咩
[00:12:58.500 --> 00:13:00.500]  我冇回答佢
[00:13:00.500 --> 00:13:03.500]  一個星期好快過去
[00:13:03.500 --> 00:13:06.500]  第二日就要交鎖匙
[00:13:06.500 --> 00:13:08.500]  就喺嗰日
[00:13:08.500 --> 00:13:10.500]  第二日要交鎖匙之前嗰日
[00:13:10.500 --> 00:13:14.500]  唔知點解佢自己會攞咗自己嘅手袋
[00:13:14.500 --> 00:13:17.500]  打開一個佢從來都唔會打開嘅暗格
[00:13:17.500 --> 00:13:21.500]  嗰條鎖匙就喺嗰度
[00:13:21.500 --> 00:13:25.500]  我睇見佢個樣真係好驚訝
[00:13:25.500 --> 00:13:30.500]  神嘅作為係咪好奇妙
[00:13:30.500 --> 00:13:33.500]  咁我哋就一齊去禱告
[00:13:33.500 --> 00:13:36.500]  我哋去讚美神
[00:13:36.500 --> 00:13:38.500]  弟子妹
[00:13:38.500 --> 00:13:41.500]  我哋都會感到我哋每個星期返崇拜
[00:13:41.500 --> 00:13:43.500]  係好緊要嘅
[00:13:43.500 --> 00:13:45.500]  我哋嘅教導
[00:13:45.500 --> 00:13:47.500]  得到嘅教導係
[00:13:47.500 --> 00:13:49.500]  嗰個星期如果你返唔到團契
[00:13:49.500 --> 00:13:50.500]  返唔到主日學
[00:13:50.500 --> 00:13:54.500]  都一定要返崇拜
[00:13:54.500 --> 00:13:56.500]  但係返崇拜
[00:13:56.500 --> 00:14:00.500]  我哋唔會同牧者去交差
[00:14:00.500 --> 00:14:02.500]  可能有啲團友見到你話
[00:14:02.500 --> 00:14:06.500]  點解最近咁少見你返團契
[00:14:06.500 --> 00:14:10.500]  你話我有返崇拜
[00:14:10.500 --> 00:14:13.500]  我哋返崇拜係為咗乜嘢
[00:14:13.500 --> 00:14:14.500]  唔係交差
[00:14:14.500 --> 00:14:16.500]  唔係單單聽道
[00:14:16.500 --> 00:14:19.500]  我哋係返嚟敬拜神
[00:14:19.500 --> 00:14:21.500]  如果你喺日常生活裏面
[00:14:21.500 --> 00:14:23.500]  你冇經歷神嘅作為
[00:14:23.500 --> 00:14:25.500]  你冇親近神
[00:14:25.500 --> 00:14:27.500]  你返崇拜
[00:14:27.500 --> 00:14:31.500]  又點會有美好嘅敬拜呢
[00:14:31.500 --> 00:14:33.500]  第三個問題
[00:14:33.500 --> 00:14:36.500]  就係喺乜嘢嘅環境之下要敬拜神呢
[00:14:36.500 --> 00:14:39.500]  我哋睇第九至十二節
[00:14:39.500 --> 00:14:40.500]  第九節
[00:14:40.500 --> 00:14:41.500]  呢度話
[00:14:41.500 --> 00:14:44.500]  祂保存我哋嘅性命
[00:14:44.500 --> 00:14:48.500]  不使我哋嘅腳動搖
[00:14:48.500 --> 00:14:51.500]  似乎以色列人嘅性命係受到威脅
[00:14:51.500 --> 00:14:55.500]  但係神卻係拯救同埋保守咗佢哋
[00:14:55.500 --> 00:14:56.500]  所以第八節
[00:14:56.500 --> 00:15:03.500]  詩人係呼籲人向神去獻出讚美
[00:15:03.500 --> 00:15:05.500]  當我哋經歷神幫助我哋
[00:15:05.500 --> 00:15:07.500]  保守我哋
[00:15:07.500 --> 00:15:11.500]  我哋都好容易去敬拜讚美神
[00:15:11.500 --> 00:15:13.500]  嗰啲拜菩薩嗰啲
[00:15:13.500 --> 00:15:17.500]  如果佢哋係得償所願嘅時候
[00:15:17.500 --> 00:15:20.500]  佢哋都會去廟度還神
[00:15:20.500 --> 00:15:24.500]  但係我哋睇第十至十二節
[00:15:24.500 --> 00:15:26.500]  神呀,祢撕裂了我哋
[00:15:26.500 --> 00:15:28.500]  熬裂了我哋
[00:15:28.500 --> 00:15:31.500]  如同熬裂銀紙一般
[00:15:31.500 --> 00:15:33.500]  祢使我哋進入網羅
[00:15:33.500 --> 00:15:37.500]  把重擔放在我哋嘅背上
[00:15:37.500 --> 00:15:40.500]  祢使人駕車砸我哋嘅頭
[00:15:40.500 --> 00:15:42.500]  我哋經過水火
[00:15:42.500 --> 00:15:47.500]  祢卻把我哋令到封城之地
[00:15:47.500 --> 00:15:51.500]  睇嚟呢一個試煉都幾犀利
[00:15:51.500 --> 00:15:54.500]  使人用一啲圖像去形容
[00:15:54.500 --> 00:15:57.500]  佢哋曾經經過嘅試煉
[00:15:57.500 --> 00:16:02.500]  神好似帶佢哋行入一個陷阱一樣
[00:16:02.500 --> 00:16:09.500]  呢對重擔係形容一個大鎖綁喺佢嘅背部一樣
[00:16:09.500 --> 00:16:14.500]  如果一個好重嘅鐵嘅大鎖綁喺一個人嘅背部
[00:16:14.500 --> 00:16:16.500]  係咪好辛苦呀
[00:16:16.500 --> 00:16:19.500]  祢使人用車砸我嘅頭
[00:16:19.500 --> 00:16:22.500]  就係好似打仗
[00:16:22.500 --> 00:16:24.500]  我哋打敗仗啦
[00:16:24.500 --> 00:16:26.500]  得勝嗰一方嘅軍隊
[00:16:26.500 --> 00:16:28.500]  就會用啲車呀馬呀
[00:16:28.500 --> 00:16:30.500]  嚟踐踏我哋
[00:16:30.500 --> 00:16:32.500]  係好大嘅羞辱
[00:16:32.500 --> 00:16:33.500]  經過水火
[00:16:33.500 --> 00:16:38.500]  就係經過各種嘅困難同埋危險
[00:16:38.500 --> 00:16:44.500]  但其實水火亦都可以用嚟煉症同埋潔症
[00:16:44.500 --> 00:16:47.500]  佢又把我領到封城之地
[00:16:47.500 --> 00:16:50.500]  呂鎮忠亦本亦做寬闊之地
[00:16:50.500 --> 00:16:53.500]  意思即係我哋能夠得到釋放
[00:16:53.500 --> 00:16:56.500]  困擾得到紓解
[00:16:56.500 --> 00:17:01.500]  以色列人都經歷過唔少好犀利嘅試煉
[00:17:01.500 --> 00:17:03.500]  如果你讀舊約就知道
[00:17:03.500 --> 00:17:05.500]  但經過呢啲痛苦
[00:17:05.500 --> 00:17:09.500]  佢哋嘅心靈就得著甦醒
[00:17:09.500 --> 00:17:13.500]  最終佢哋能夠去認識神
[00:17:13.500 --> 00:17:14.500]  稟姐妹
[00:17:14.500 --> 00:17:18.500]  當你經歷好大嘅試煉嘅時候
[00:17:18.500 --> 00:17:21.500]  你能唔能夠去敬拜神
[00:17:21.500 --> 00:17:23.500]  有一對夫婦
[00:17:23.500 --> 00:17:26.500]  叫做馬田同埋加西亞
[00:17:26.500 --> 00:17:28.500]  佢哋係美國人
[00:17:28.500 --> 00:17:32.500]  佢哋曾經喺菲律賓做宣教士
[00:17:32.500 --> 00:17:35.500]  馬田係揸小型飛機
[00:17:35.500 --> 00:17:39.500]  替啲宣教士嚟到運送物資
[00:17:39.500 --> 00:17:42.500]  同埋載啲病人去附近嘅醫療站
[00:17:42.500 --> 00:17:45.500]  做接受治療
[00:17:45.500 --> 00:17:49.500]  馬田同加西亞喺2001年嘅5月
[00:17:49.500 --> 00:17:51.500]  被當地嘅穆斯林恐怖份子
[00:17:51.500 --> 00:17:55.500]  嚟到腦去做人質
[00:17:55.500 --> 00:17:58.500]  佢哋被囚禁咗376天
[00:17:58.500 --> 00:18:03.500]  之後馬田喺當地嘅政府軍
[00:18:03.500 --> 00:18:06.500]  同埋恐怖份子一場嘅槍戰裏面
[00:18:06.500 --> 00:18:09.500]  不幸中彈身亡
[00:18:09.500 --> 00:18:11.500]  而加西亞就冇乜事
[00:18:11.500 --> 00:18:13.500]  只係受咗輕傷
[00:18:13.500 --> 00:18:16.500]  後來重獲自由
[00:18:16.500 --> 00:18:19.500]  呢個係一個悲劇
[00:18:19.500 --> 00:18:22.500]  加西亞佢返到美國之後
[00:18:22.500 --> 00:18:24.500]  佢寫咗兩本書
[00:18:24.500 --> 00:18:27.500]  佢描述當時佢做人質嘅時候
[00:18:27.500 --> 00:18:31.500]  佢哋係感到好沮喪
[00:18:31.500 --> 00:18:33.500]  喺佢哋情緒好低落嘅時候
[00:18:33.500 --> 00:18:36.500]  佢哋就想起一啲不變嘅事實
[00:18:36.500 --> 00:18:39.500]  就係神話語嘅英許
[00:18:39.500 --> 00:18:41.500]  例如《羅馬書八章三十一節》
[00:18:41.500 --> 00:18:42.500]  呢度講到
[00:18:42.500 --> 00:18:44.500]  神若幫助我們
[00:18:44.500 --> 00:18:47.500]  誰能抵擋我們呢?
[00:18:47.500 --> 00:18:49.500]  《耶利米斯三十一章三節》
[00:18:49.500 --> 00:18:50.500]  呢度講到
[00:18:50.500 --> 00:18:52.500]  我以永遠的愛愛你
[00:18:52.500 --> 00:18:56.500]  因此我以慈愛吸引你
[00:18:56.500 --> 00:19:00.500]  加西亞形容佢哋被囚禁嘅時候
[00:19:00.500 --> 00:19:02.500]  佢哋都會不斷問一個問題
[00:19:02.500 --> 00:19:07.500]  就係點解呢啲嘢會發生喺佢哋身上
[00:19:07.500 --> 00:19:09.500]  但係當加西亞被釋放
[00:19:09.500 --> 00:19:12.500]  而佢嘅丈夫被殺嘅時候
[00:19:12.500 --> 00:19:16.500]  佢更加去問點解
[00:19:16.500 --> 00:19:19.500]  佢感到馬田係一個好堅強嘅人
[00:19:19.500 --> 00:19:21.500]  點解神要留低佢
[00:19:21.500 --> 00:19:24.500]  而唔係佢嘅丈夫呢?
[00:19:24.500 --> 00:19:27.500]  佢覺得佢自己係一個好軟弱嘅小女人
[00:19:27.500 --> 00:19:31.500]  點解要留低佢條命呢?
[00:19:31.500 --> 00:19:34.500]  後來過咗一段時候
[00:19:34.500 --> 00:19:36.500]  佢先至有勇氣問神
[00:19:36.500 --> 00:19:39.500]  這些遭遇
[00:19:39.500 --> 00:19:40.500]  這一切嘅遭遇
[00:19:40.500 --> 00:19:43.500]  是為了什麼?
[00:19:43.500 --> 00:19:46.500]  後來加西亞返到美國之後
[00:19:46.500 --> 00:19:50.500]  佢創立咗一個支持宣教士嘅機構
[00:19:50.500 --> 00:19:53.500]  亦都透過小型飛機做宣教服務
[00:19:53.500 --> 00:19:56.500]  亦都對穆斯林係好多嘅關顧
[00:19:56.500 --> 00:19:59.500]  透過呢個咁痛苦嘅經歷
[00:19:59.500 --> 00:20:01.500]  佢鼓勵咗好多嘅信徒
