
[00:00:00.000 --> 00:00:02.720]  新年裏面我們都會拜年
[00:05:47.880 --> 00:05:49.120]  耶穌是在做講道
[00:05:49.120 --> 00:05:51.560]  好像開一個什麼陪靈會一樣
[00:05:51.560 --> 00:05:54.480]  而當耶穌真的要去醫病、趕鬼
[00:05:54.480 --> 00:05:55.880]  有些工作要做的時候
[00:05:55.880 --> 00:05:57.880]  多數在戶外
[00:05:57.880 --> 00:06:00.240]  因為室內地方太小
[00:06:00.240 --> 00:06:02.840]  如果真的有些人聞風而至
[00:06:02.840 --> 00:06:04.440]  我們上次提到
[00:06:04.440 --> 00:06:07.440]  有些人聽到耶穌的名聲
[00:06:07.440 --> 00:06:09.040]  他們就會來找耶穌
[00:06:09.040 --> 00:06:11.720]  在馬克福音的一章三十三到三十四節
[00:06:11.720 --> 00:06:12.760]  就是這麼說的
[00:06:12.760 --> 00:06:14.760]  當他們來到耶穌面前的時候
[00:06:14.760 --> 00:06:18.280]  是集中在門口外面的地方
[00:06:18.280 --> 00:06:20.920]  他們很難進到房間裡面
[00:06:20.920 --> 00:06:22.120]  因為太小
[00:06:22.120 --> 00:06:25.600]  所以人們要請求耶穌的醫治
[00:06:25.600 --> 00:06:27.160]  需要耶穌的幫助
[00:06:27.160 --> 00:06:29.040]  都是在一個戶外地方
[00:06:29.040 --> 00:06:32.600]  所以通常這個模式就是這樣
[00:06:32.600 --> 00:06:33.720]  到了房間裡面
[00:06:33.720 --> 00:06:35.400]  最重要的目的是什麼?
[00:06:35.400 --> 00:06:37.080]  聽耶穌講道
[00:06:37.080 --> 00:06:39.880]  所以我們相信這位太子
[00:06:39.880 --> 00:06:42.080]  其實來見耶穌
[00:06:42.080 --> 00:06:44.160]  他最主要的關注目的
[00:06:44.160 --> 00:06:47.520]  我相信他也是很想來聽耶穌的講道
[00:06:47.520 --> 00:06:50.400]  如果他真的想耶穌醫病
[00:06:50.400 --> 00:06:52.400]  他不用這麼辛苦
[00:06:52.400 --> 00:06:54.000]  也不用做這麼多事情
[00:06:54.000 --> 00:06:55.520]  他只要在門口
[00:06:55.520 --> 00:06:57.240]  等那個培靈會散了
[00:06:57.240 --> 00:06:58.400]  耶穌出來
[00:06:58.400 --> 00:06:59.760]  看到那些人
[00:06:59.760 --> 00:07:01.800]  那些需要醫治、趕鬼的
[00:07:01.800 --> 00:07:03.120]  就會派到門口
[00:07:03.120 --> 00:07:05.960]  耶穌就可以來做這方面的工作
[00:07:05.960 --> 00:07:06.600]  所以
[00:07:06.600 --> 00:07:07.760]  太子給我們提醒
[00:07:07.760 --> 00:07:09.880]  他來見耶穌的目的
[00:07:09.880 --> 00:07:13.280]  他真的不是以得醫治
[00:07:13.280 --> 00:07:15.880]  為他自己期望
[00:07:15.880 --> 00:07:19.160]  其實有時候我們人生也是這樣
[00:07:19.160 --> 00:07:22.160]  太子是一個面對很多他自己
[00:07:22.160 --> 00:07:25.080]  特別是身體疾病的艱難
[00:07:25.080 --> 00:07:27.880]  但是有時候我們的人生會不會就是
[00:07:27.880 --> 00:07:31.320]  被這些我生命裡面一些的艱難
[00:07:31.320 --> 00:07:34.080]  來取得我的注意力呢?
[00:07:34.080 --> 00:07:35.400]  我的眼睛
[00:07:35.400 --> 00:07:38.720]  我看到的只是我生命裡面的艱難
[00:07:38.720 --> 00:07:41.880]  以致我忽略了原來有些更重要
[00:07:41.880 --> 00:07:44.480]  甚至是我更需要的東西
[00:07:44.480 --> 00:07:48.520]  所以太子就是他沒有看自己的病
[00:07:48.520 --> 00:07:51.200]  雖然他全身不能動
[00:07:51.200 --> 00:07:53.200]  他不覺得這是他的艱難
[00:07:53.200 --> 00:07:55.840]  他也不覺得得醫就是他最重要的
[00:07:55.840 --> 00:07:57.000]  他反而覺得
[00:07:57.000 --> 00:08:00.320]  他曾經有些人可能傳一些消息給他知道
[00:08:00.320 --> 00:08:02.880]  有一位很有權柄的教師
[00:08:02.880 --> 00:08:05.080]  比民事更厲害的
[00:08:05.080 --> 00:08:08.440]  就是我們之前在第一章提過
[00:08:08.440 --> 00:08:10.880]  眾人都很稀奇耶穌的教導
[00:08:10.880 --> 00:08:14.680]  他更加想親身來到耶穌面前
[00:08:14.680 --> 00:08:16.520]  去聽耶穌的教導
[00:08:16.520 --> 00:08:18.560]  這是他沒有將自己的艱難
[00:08:18.560 --> 00:08:20.200]  他也聽到耶穌醫病的
[00:08:20.200 --> 00:08:23.600]  但是他的目光或他所看見的
[00:08:23.600 --> 00:08:26.080]  不是要求得醫治
[00:08:26.080 --> 00:08:30.760]  他反而很想得到聽耶穌的教導
[00:08:30.760 --> 00:08:33.680]  其實這個有時候是我們的人生
[00:08:33.680 --> 00:08:35.320]  我們有時候也會將我們的眼睛
[00:08:35.320 --> 00:08:37.240]  放在一些艱難裡面
[00:08:37.240 --> 00:08:42.520]  多於放在一些更加重要的事情上
[00:08:42.520 --> 00:08:45.600]  最近我看了一部舊的電影
[00:08:45.600 --> 00:08:48.880]  不知道大家有沒有看過
[00:08:48.880 --> 00:08:51.920]  戲名叫做《歲月神偷》
[00:08:51.920 --> 00:08:57.080]  講到有一個五、六十年代的家庭
[00:08:57.080 --> 00:08:58.680]  都在香港
[00:08:58.680 --> 00:09:03.400]  他們的爸爸是做鞋匠
[00:09:03.400 --> 00:09:04.800]  就是做鞋的
[00:09:04.800 --> 00:09:06.880]  然後開了一間小店
[00:09:06.880 --> 00:09:08.120]  有兩個兒子
[00:09:08.120 --> 00:09:10.640]  都能夠進名校讀書
[00:09:10.640 --> 00:09:13.360]  但是爸爸的生活也挺艱苦的
[00:09:13.360 --> 00:09:16.720]  在當時的年代
[00:09:16.720 --> 00:09:18.120]  香港的環境
[00:09:18.120 --> 00:09:24.480]  有一次爸爸跟他太太的媽媽的對話
[00:09:24.480 --> 00:09:25.680]  我覺得挺有意思
[00:09:25.680 --> 00:09:26.880]  因為他是做鞋匠
[00:09:26.880 --> 00:09:29.360]  大家都知道鞋字怎麼寫
[00:09:29.360 --> 00:09:32.640]  旁邊的那一部手就是甲字
[00:09:32.640 --> 00:09:34.440]  皮甲的甲
[00:09:34.440 --> 00:09:36.960]  甲字他又看到是什麼呢?
[00:09:36.960 --> 00:09:39.280]  丈夫或爸爸看到的
[00:09:39.280 --> 00:09:41.400]  是一個「難」字的意思
[00:09:41.400 --> 00:09:43.440]  跟「艱難」的「難」字的意思
[00:09:43.440 --> 00:09:46.560]  所以當他經常對著鞋子
[00:09:46.560 --> 00:09:48.560]  他只看到這一邊的甲字
[00:09:48.560 --> 00:09:51.680]  他又看為一個艱難的「難」字
[00:09:51.680 --> 00:09:53.520]  所以有一次他就跟太太說
[00:09:53.520 --> 00:09:55.360]  人生就好像我做鞋一樣
[00:09:55.360 --> 00:09:58.280]  這一邊真的很艱難
[00:09:58.280 --> 00:10:01.640]  他只看甲帶來的艱難
[00:10:01.640 --> 00:10:04.680]  但結果他的太太怎麼跟他說呢?
[00:10:04.680 --> 00:10:08.360]  他又看另外鞋子那一邊是什麼呢?
[00:10:08.360 --> 00:10:11.400]  兩個土字疊在一起
[00:10:11.400 --> 00:10:16.480]  他又說鞋子另一邊再加一個「人」字
[00:10:16.480 --> 00:10:18.120]  「佳」字
[00:10:18.120 --> 00:10:19.720]  他就看到人生裡面
[00:10:19.720 --> 00:10:21.520]  可能真的也會有艱難
[00:10:21.520 --> 00:10:22.960]  實際上也有
[00:10:22.960 --> 00:10:25.800]  但不要單單看見艱難的部分
[00:10:25.800 --> 00:10:27.160]  還要看什麼呢?
[00:10:27.160 --> 00:10:30.200]  其實也是有好的一部分
[00:10:30.200 --> 00:10:31.320]  人生也是這樣
[00:10:31.320 --> 00:10:34.320]  我們不會是永遠最好的
[00:10:34.320 --> 00:10:36.760]  其實我們人生有艱難也有好的
[00:10:36.760 --> 00:10:40.480]  但只要我們目光不要只看見艱難
[00:10:40.480 --> 00:10:43.240]  不要好像這個「坦」字很有智慧
[00:10:43.240 --> 00:10:45.360]  他不只是看他自己的病
[00:10:45.360 --> 00:10:47.320]  他不是看他自己生命裡面的艱難
[00:10:47.320 --> 00:10:48.320]  他反而看見
[00:10:48.320 --> 00:10:51.120]  有些生命裡面好的東西很重要
[00:10:51.120 --> 00:10:52.960]  也是很需要的東西
[00:10:52.960 --> 00:10:55.080]  他就來到耶穌的面前
[00:10:55.080 --> 00:10:58.920]  很想聽耶穌的教導
[00:10:58.920 --> 00:11:02.000]  這個我相信也是我們需要學習
[00:11:02.000 --> 00:11:04.120]  這是一個全人的健康
[00:11:04.120 --> 00:11:07.360]  我們不要單單看某一部分
[00:11:07.360 --> 00:11:10.920]  我們需要看一些可能經歷艱難裡面
[00:11:10.920 --> 00:11:15.000]  仍然看見一些美好的事情
[00:11:15.000 --> 00:11:18.560]  所以有時候如果你說要健康不健康呢
[00:11:18.560 --> 00:11:22.040]  我不知道大家覺得這個「坦」字健不健康
[00:11:22.040 --> 00:11:23.960]  或者你會想一下
[00:11:23.960 --> 00:11:27.480]  你會不會給這個「坦」字健康呢?
[00:11:27.480 --> 00:11:29.640]  可能你也說我們跟他差不多
[00:11:29.640 --> 00:11:32.440]  因為「坦」字來到耶穌面前聽道
[00:11:32.440 --> 00:11:34.640]  你也回來教會崇拜
[00:11:34.640 --> 00:11:37.040]  又回來教會聽道
[00:11:37.040 --> 00:11:38.240]  領受神的話
[00:11:38.240 --> 00:11:39.920]  可能我們也差不多
[00:11:39.920 --> 00:11:42.440]  但可能在人的眼中看這個「坦」字
[00:11:42.440 --> 00:11:46.800]  身體有殘缺、有病患
[00:11:46.800 --> 00:11:48.760]  可能覺得他不健康
[00:11:48.760 --> 00:11:52.240]  但我又很相信他跟我們都很健康
[00:11:52.240 --> 00:11:55.040]  因為我們可以回到神的面前
[00:11:55.040 --> 00:11:57.880]  領受神的話
[00:11:57.880 --> 00:12:03.200]  所以健康其實不只是單單看這個人有沒有病
[00:12:03.200 --> 00:12:04.760]  所以我們反而要問一下
[00:12:04.760 --> 00:12:07.920]  我們其實也應該做一下健康檢查
[00:12:07.920 --> 00:12:11.760]  這段經文有些下面讀下去
[00:12:11.760 --> 00:12:14.080]  二章十六、十七節是這樣說的
[00:12:14.080 --> 00:12:17.480]  可能我們也曾經讀過這段經文
[00:12:17.480 --> 00:12:19.760]  是當這些文士、法利賽人
[00:12:19.760 --> 00:12:23.800]  他們見到耶穌跟一些瑞利一起吃飯的時候
[00:12:23.800 --> 00:12:26.440]  他們對耶穌有一些批評
[00:12:26.440 --> 00:12:28.600]  但耶穌怎樣回應他們呢?
[00:12:28.600 --> 00:12:31.200]  在耶穌這樣對他們說什麼呢?
[00:12:31.200 --> 00:12:35.200]  「健康的人用不著醫生」
[00:12:35.200 --> 00:12:37.560]  有病的人才要醫生
[00:12:37.560 --> 00:12:43.280]  但耶穌說「我來本不是召義人,而是召罪人」
[00:12:43.280 --> 00:12:45.000]  其實這句話是在說什麼?
[00:12:45.000 --> 00:12:47.600]  在說那些法利賽人或很多人
[00:12:47.600 --> 00:12:49.280]  都覺得自己很健康
[00:12:49.280 --> 00:12:50.760]  說我沒有病、沒有痛
[00:12:50.760 --> 00:12:55.840]  今天可能如果你們看我身體健康
[00:12:55.840 --> 00:12:59.280]  沒有流感打擊到我
[00:12:59.280 --> 00:13:01.320]  我也算健康
[00:13:01.320 --> 00:13:03.360]  所以不需要掛心
[00:13:03.360 --> 00:13:06.720]  但耶穌說是不是真的健康呢?
[00:13:06.720 --> 00:13:09.640]  到底我們的健康是看什麼呢?
[00:13:09.640 --> 00:13:11.840]  我們其實也可能需要有一個
[00:13:11.840 --> 00:13:15.680]  更加好的健康檢查來幫助我們
[00:13:15.680 --> 00:13:18.360]  我們到底有一個怎樣的健康
[00:13:18.360 --> 00:13:21.160]  健康是不是真的沒有病、沒有痛呢?
[00:13:21.160 --> 00:13:26.640]  如果大家有機會聽過一些健康的報告調查
[00:13:26.640 --> 00:13:27.880]  或是你有認識
[00:13:27.880 --> 00:13:32.720]  我們有一個叫做「世界衛生組織」
[00:13:32.720 --> 00:13:36.680]  「世界衛生組織」對健康有一個定義
[00:13:36.680 --> 00:13:38.680]  健康定義其實很簡單
[00:13:38.680 --> 00:13:39.880]  「世界衛生組織」
[00:13:39.880 --> 00:13:45.360]  叫做「身體、心理、精神、狀態和社交人際關係」
[00:13:45.360 --> 00:13:51.720]  達到一個完全或者叫做良好、安寧的狀態
[00:13:51.720 --> 00:13:53.000]  就是健康了
[00:13:53.000 --> 00:13:57.000]  所以這個「寧」不是「世界衛生組織」的健康定義
[00:13:57.000 --> 00:13:58.280]  是我自己加了進去的
[00:13:58.280 --> 00:14:00.160]  所以「世界衛生組織」的定義
[00:14:00.160 --> 00:14:02.200]  健康是前面的三個
[00:14:02.200 --> 00:14:05.720]  當然不單單是沒有病、沒有痛那些
[00:14:05.720 --> 00:14:08.680]  其實應該是在這個身心社裡面
[00:14:08.680 --> 00:14:12.120]  有一個健康、安寧的狀態才是健康
[00:14:12.120 --> 00:14:14.480]  大致上是這樣
[00:14:14.480 --> 00:14:16.480]  我不知道大家如果是這樣
[00:14:16.480 --> 00:14:20.320]  你自己覺得你自己是到底健康還是不健康
[00:14:20.320 --> 00:14:24.200]  有時候我覺得縱然是有病患
[00:14:24.200 --> 00:14:27.240]  但是甚至可能我們現在現代人比較多
[00:14:27.240 --> 00:14:31.320]  一些叫做長期病患的機會
[00:14:31.320 --> 00:14:34.360]  但是如果我們乖乖地聽醫生講的
[00:14:34.360 --> 00:14:35.920]  就是吃一下藥
[00:14:35.920 --> 00:14:38.200]  又調節一下自己的生活習慣
[00:14:38.200 --> 00:14:41.760]  我相信其實我們都可以達到一個叫做
[00:14:41.760 --> 00:14:46.080]  良好、安寧狀態的狀況
[00:14:46.080 --> 00:14:48.840]  縱然是有些疾病
[00:14:48.840 --> 00:14:53.080]  但是這個是有關身心社的健康
[00:14:53.080 --> 00:14:54.880]  但是我又相信作為基督徒
[00:14:54.880 --> 00:14:56.680]  在我們的信仰經歷
[00:14:56.680 --> 00:15:00.240]  我們更加需要有一個叫做心靈的健康
[00:15:00.240 --> 00:15:02.800]  這個心靈健康其實正正也是
[00:15:02.800 --> 00:15:05.000]  影響著我們整個人的
[00:15:05.000 --> 00:15:07.200]  我叫做全人的健康
[00:15:07.200 --> 00:15:10.240]  同樣在太子他的經歷裡面都是
[00:15:10.240 --> 00:15:14.520]  太子很體會他雖然身體真的有長期病患
[00:15:14.520 --> 00:15:17.520]  但是他更加關注知道他的需要就是
[00:15:17.520 --> 00:15:19.320]  來到耶穌面前
[00:15:19.320 --> 00:15:21.480]  心靈的需要
[00:15:21.480 --> 00:15:24.120]  要聆聽耶穌的教導
[00:15:24.120 --> 00:15:26.040]  要得著神的話
[00:15:26.040 --> 00:15:29.680]  所以這個是太子讓我們能夠學習的地方
[00:15:29.680 --> 00:15:31.400]  當然另外一個我很想提醒就是
[00:15:31.400 --> 00:15:33.080]  當我們講到健康的時候
[00:15:33.080 --> 00:15:35.080]  我們很快有時候就會想一下
[00:15:35.080 --> 00:15:39.640]  到底其實我們會不會多做一些健康檢查呢?
[00:15:39.640 --> 00:15:43.640]  剛才也提到健康的人不需要醫生
[00:15:43.640 --> 00:15:45.320]  但是有時候人也不太知道自己
[00:15:45.320 --> 00:15:48.240]  到底健康狀態是怎樣
[00:15:48.240 --> 00:15:54.080]  我們就應該時不時都會鼓勵人去做健康檢查
[00:15:54.080 --> 00:15:55.800]  當然這個健康檢查
[00:15:55.800 --> 00:15:59.760]  一般來說都是叫做身體的健康檢查
[00:15:59.760 --> 00:16:01.760]  不知道大家多久做一次?
[00:16:01.760 --> 00:16:04.640]  大家通常有沒有這個習慣?
[00:16:04.640 --> 00:16:07.160]  可能以往我們年輕的時候也沒有什麼習慣
[00:16:07.160 --> 00:16:11.440]  我年紀大的時候也開始要定期做健康檢查
[00:16:11.440 --> 00:16:16.000]  當然這個醫生也有幫助
[00:16:16.000 --> 00:16:17.680]  但是更加有幫助的是其他東西
[00:16:17.680 --> 00:16:19.280]  我們遲一點要請教醫生
[00:16:19.280 --> 00:16:20.360]  但至少我們也會問
[00:16:20.360 --> 00:16:25.320]  大家會不會關心一下自己身體做健康檢查
[00:16:25.320 --> 00:16:27.840]  可能我們一般都是一兩年
[00:16:27.840 --> 00:16:29.640]  或者兩三年做一次
[00:16:29.640 --> 00:16:31.440]  但是最近我問一下
[00:16:31.440 --> 00:16:34.440]  有個人回應說四個月就做一次健康檢查
[00:16:34.440 --> 00:16:35.920]  這麼厲害的
[00:16:35.920 --> 00:16:38.440]  當然有時候健康檢查是很詳細、很簡單的
[00:16:38.440 --> 00:16:40.600]  還有他自己說是被迫的
[00:16:40.600 --> 00:16:42.400]  因為醫院要跟蹤他的病情
[00:16:42.400 --> 00:16:46.320]  所以他四個月就要回去做一次健康檢查
[00:16:46.320 --> 00:16:50.080]  當然我們鼓勵早一點做健康檢查
[00:16:50.080 --> 00:16:52.520]  可以有些預防的作用
[00:16:52.520 --> 00:16:55.200]  但是這個身體的健康檢查
[00:16:55.200 --> 00:16:57.200]  對我們來說
[00:16:57.200 --> 00:16:59.680]  我們帶著一個怎樣的準備
[00:16:59.680 --> 00:17:01.080]  或者我們怎樣去做
[00:17:01.080 --> 00:17:03.080]  其實都會有影響的
[00:17:03.080 --> 00:17:04.280]  所以我們一般來說
[00:17:04.280 --> 00:17:06.840]  我們有可能就是連檢
[00:17:06.840 --> 00:17:10.040]  就是一兩年去檢查一次
[00:17:10.040 --> 00:17:12.360]  但是我認識的偉弟兄
[00:17:12.360 --> 00:17:15.760]  他有一次跟我說他準備做健康檢查
[00:17:15.760 --> 00:17:20.240]  他一兩年做一次他都算做得OK的
[00:17:20.240 --> 00:17:21.760]  但是他告訴我
[00:17:21.760 --> 00:17:25.360]  我兩三個星期之後就要做健康檢查
[00:17:25.360 --> 00:17:28.920]  他就說我這兩三個星期就會多吃麥皮
[00:17:28.920 --> 00:17:30.440]  多吃水果
[00:17:30.440 --> 00:17:31.600]  多吃菜
[00:17:31.600 --> 00:17:33.440]  少去吃自助餐
[00:17:33.440 --> 00:17:35.440]  大致上就說他的生活習慣
[00:17:35.440 --> 00:17:38.120]  這兩三個星期就要調整一下
[00:17:38.120 --> 00:17:40.600]  我不知道大家有沒有試過這樣的經驗
[00:17:40.600 --> 00:17:42.880]  你去做身體健康檢查的時候
