
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,今日題目是回轉人生
[00:03:04.000 --> 00:03:07.000]  人家簡單報道一件事情
[00:03:07.000 --> 00:03:11.000]  但是耶穌就說到關於罪的問題
[00:03:11.000 --> 00:03:14.000]  關於罪
[00:03:14.000 --> 00:03:16.000]  為什麼呢
[00:03:16.000 --> 00:03:20.000]  因為當時一般的猶太人認為
[00:03:20.000 --> 00:03:22.000]  當有些壞事來到
[00:03:22.000 --> 00:03:24.000]  有些禍患來到的時候
[00:03:24.000 --> 00:03:25.000]  為什麼呢
[00:03:25.000 --> 00:03:27.000]  因為罪
[00:03:27.000 --> 00:03:30.000]  為什麼有些人特別經歷一些禍患
[00:03:30.000 --> 00:03:32.000]  多過其他人呢
[00:03:32.000 --> 00:03:34.000]  就是因為這班人更加有罪
[00:03:34.000 --> 00:03:36.000]  做得更加多的壞事
[00:03:36.000 --> 00:03:37.000]  陰質的事
[00:03:37.000 --> 00:03:41.000]  所以他們就面對著這樣的結果
[00:03:43.000 --> 00:03:46.000]  耶穌基督很想藉著這段經文裡面
[00:03:46.000 --> 00:03:47.000]  這段說話
[00:03:47.000 --> 00:03:51.000]  要扭轉他們一些內心裡面錯誤的思想
[00:03:51.000 --> 00:03:53.000]  什麼呢
[00:03:53.000 --> 00:03:58.000]  罪不是直接造成這些災難的原因
[00:03:58.000 --> 00:04:02.000]  罪不是這些災難直接的原因
[00:04:02.000 --> 00:04:06.000]  不是因為這一班人更加有罪
[00:04:06.000 --> 00:04:09.000]  他們現在才要面對這些災難
[00:04:10.000 --> 00:04:13.000]  其實罪我們人人都有罪
[00:04:13.000 --> 00:04:14.000]  如果我們不悔改
[00:04:14.000 --> 00:04:17.000]  我們不迴轉回到耶穌基督的時候
[00:04:17.000 --> 00:04:19.000]  我們是第三節
[00:04:19.000 --> 00:04:20.000]  我告訴你們
[00:04:20.000 --> 00:04:21.000]  不是的
[00:04:21.000 --> 00:04:25.000]  你們若不悔改都要如此滅亡
[00:04:25.000 --> 00:04:26.000]  第五節
[00:04:26.000 --> 00:04:28.000]  我告訴你們
[00:04:28.000 --> 00:04:29.000]  不是的
[00:04:29.000 --> 00:04:33.000]  你們若不悔改都要如此滅亡
[00:04:33.000 --> 00:04:37.000]  所以當時耶穌是對著一班猶太人去說
[00:04:37.000 --> 00:04:40.000]  不只是那班加利利的人
[00:04:40.000 --> 00:04:42.000]  因為罪的緣故而這樣受害
[00:04:42.000 --> 00:04:43.000]  而是我們每一個人
[00:04:43.000 --> 00:04:45.000]  特別你們作為猶太人
[00:04:45.000 --> 00:04:46.000]  一樣都是
[00:04:46.000 --> 00:04:47.000]  如果我們有罪
[00:04:47.000 --> 00:04:48.000]  我們不迴轉
[00:04:48.000 --> 00:04:50.000]  我們不悔改的時候
[00:04:50.000 --> 00:04:52.000]  我們都難免會被滅亡
[00:04:52.000 --> 00:04:54.000]  進入永死
[00:04:54.000 --> 00:04:57.000]  當時很多猶太人的眼光
[00:04:57.000 --> 00:04:59.000]  我們看福音書都知道
[00:04:59.000 --> 00:05:01.000]  猶太人或者有些法尼塞人
[00:05:01.000 --> 00:05:04.000]  是很喜歡只看到其他人
[00:05:04.000 --> 00:05:05.000]  他做得不好
[00:05:05.000 --> 00:05:07.000]  其他人有什麼錯處
[00:05:07.000 --> 00:05:08.000]  有什麼罪
[00:05:08.000 --> 00:05:11.000]  很多法尼塞人猶太人
[00:05:11.000 --> 00:05:13.000]  他們看不到自己
[00:05:13.000 --> 00:05:16.000]  特別當時猶太人有一種優越感
[00:05:16.000 --> 00:05:20.000]  猶太人認為自己是被神揀選的族類
[00:05:20.000 --> 00:05:26.000]  所以他們特別有神看著他們
[00:05:26.000 --> 00:05:30.000]  很多猶太人在當時
[00:05:30.000 --> 00:05:31.000]  他們的心很硬
[00:05:31.000 --> 00:05:34.000]  甚至有一個尼塞亞
[00:05:34.000 --> 00:05:36.000]  神安排了尼塞亞救世主耶穌基督
[00:05:36.000 --> 00:05:37.000]  來這個世界上
[00:05:37.000 --> 00:05:39.000]  要為他們的罪寫在十字架上
[00:05:39.000 --> 00:05:41.000]  但他們來到這個世界上
[00:05:41.000 --> 00:05:42.000]  見到耶穌基督的時候
[00:05:42.000 --> 00:05:45.000]  他們因為內心那種罪
[00:05:45.000 --> 00:05:46.000]  那種剛硬
[00:05:46.000 --> 00:05:49.000]  他們有很多的默謀
[00:05:49.000 --> 00:05:52.000]  很多陰謀政治的野心
[00:05:52.000 --> 00:05:55.000]  要迫害耶穌
[00:05:55.000 --> 00:05:58.000]  結果猶太人這個民族
[00:05:58.000 --> 00:06:01.000]  他們也是面對著很多的痛苦
[00:06:02.000 --> 00:06:06.000]  在這裡耶穌就用一個無花果的比喻
[00:06:06.000 --> 00:06:08.000]  無花果樹的比喻
[00:06:08.000 --> 00:06:10.000]  表達到我們迴轉
[00:06:10.000 --> 00:06:12.000]  猶太人要悔改
[00:06:12.000 --> 00:06:14.000]  要迴轉歸向神
[00:06:14.000 --> 00:06:16.000]  今天我們每一個弟兄姊妹
[00:06:16.000 --> 00:06:18.000]  我們的人生都要迴轉
[00:06:18.000 --> 00:06:19.000]  我們要試一下
[00:06:19.000 --> 00:06:22.000]  有時可能我們在這個世上生活了太久
[00:06:22.000 --> 00:06:24.000]  在這個塵網裏生活了太久
[00:06:24.000 --> 00:06:26.000]  有時這個世界的價值觀
[00:06:26.000 --> 00:06:29.000]  有時走在這條世界的路的時候
[00:06:29.000 --> 00:06:32.000]  我們很容易就好像跟著世界的方法去走
[00:06:32.000 --> 00:06:35.000]  甚至我們不覺得有什麼問題
[00:06:35.000 --> 00:06:39.000]  今天我們試一下回到神那裏
[00:06:39.000 --> 00:06:44.000]  從神的角度去回望你自己的人生
[00:06:44.000 --> 00:06:46.000]  你過去的人生
[00:06:46.000 --> 00:06:50.000]  現在將來會是怎樣
[00:06:50.000 --> 00:06:53.000]  神要怎樣帶領你
[00:06:53.000 --> 00:06:56.000]  從自己向神那裏
[00:06:56.000 --> 00:06:58.000]  走前面要走的路
[00:06:58.000 --> 00:07:00.000]  要你過一個真真正正
[00:07:00.000 --> 00:07:04.000]  開心豐盛有意義的人生
[00:07:04.000 --> 00:07:06.000]  首先第一件事
[00:07:06.000 --> 00:07:08.000]  我們要看看十三章第六節
[00:07:08.000 --> 00:07:10.000]  我們一起再讀
[00:07:10.000 --> 00:07:11.000]  預備一二三
[00:07:11.000 --> 00:07:26.000]  好得意
[00:07:26.000 --> 00:07:28.000]  這裏我們看回聖經當時的背景
[00:07:28.000 --> 00:07:30.000]  在巴勒斯坦地
[00:07:30.000 --> 00:07:33.000]  葡萄園種葡萄
[00:07:33.000 --> 00:07:36.000]  有它自己特別的方法
[00:07:36.000 --> 00:07:38.000]  特別的管理方式
[00:07:38.000 --> 00:07:39.000]  特別種的方法
[00:07:39.000 --> 00:07:40.000]  我不懂
[00:07:40.000 --> 00:07:41.000]  我的gardening很差
[00:07:41.000 --> 00:07:43.000]  所以我也不太喜歡gardening
[00:07:43.000 --> 00:07:45.000]  可能在座的弟兄姊妹
[00:07:45.000 --> 00:07:47.000]  很喜歡花園的會認識多一點
[00:07:47.000 --> 00:07:50.000]  當時他們種葡萄的時候
[00:07:50.000 --> 00:07:53.000]  是可以種得很漂亮
[00:07:53.000 --> 00:07:57.000]  還有一些很有價值的葡萄樹
[00:07:57.000 --> 00:07:59.000]  可以種得出來
[00:07:59.000 --> 00:08:01.000]  但是很得意
[00:08:01.000 --> 00:08:04.000]  在當時另外的無花果樹
[00:08:04.000 --> 00:08:05.000]  在當時那一帶
[00:08:05.000 --> 00:08:07.000]  也是很多的
[00:08:07.000 --> 00:08:09.000]  甚至我們見到
[00:08:09.000 --> 00:08:11.000]  在一些文獻記載著
[00:08:11.000 --> 00:08:13.000]  以前的無花果樹
[00:08:13.000 --> 00:08:14.000]  其實很cheap
[00:08:14.000 --> 00:08:16.000]  好像很賤
[00:08:16.000 --> 00:08:18.000]  好像我們現在的花園草地
[00:08:18.000 --> 00:08:19.000]  你不想有野草長出來
[00:08:19.000 --> 00:08:20.000]  不用弄它
[00:08:20.000 --> 00:08:22.000]  它自己也有很多野草長出來
[00:08:23.000 --> 00:08:25.000]  到處都是
[00:08:25.000 --> 00:08:26.000]  到處都有
[00:08:26.000 --> 00:08:30.000]  但是留意這段經文說什麼
[00:08:30.000 --> 00:08:32.000]  一節很簡單的經文
[00:08:32.000 --> 00:08:34.000]  在一個葡萄園裏面
[00:08:34.000 --> 00:08:36.000]  無端端
[00:08:36.000 --> 00:08:38.000]  記住葡萄園很矜貴
[00:08:38.000 --> 00:08:41.000]  無端端種了一棵
[00:08:41.000 --> 00:08:44.000]  比較平凡的無花果樹
[00:08:44.000 --> 00:08:46.000]  在一個葡萄園裏面
[00:08:46.000 --> 00:08:50.000]  所以你見到這個無花果樹
[00:08:50.000 --> 00:08:52.000]  不是野生出來的
[00:08:52.000 --> 00:08:53.000]  不是野生出來的
[00:08:53.000 --> 00:08:54.000]  是意外
[00:08:54.000 --> 00:09:00.000]  是特意有人在那裏種它出來
[00:09:00.000 --> 00:09:03.000]  種了出來不單止
[00:09:03.000 --> 00:09:07.000]  原本一棵很平凡的無花果樹
[00:09:07.000 --> 00:09:10.000]  在整個葡萄園裏面
[00:09:10.000 --> 00:09:12.000]  就變成獨一無二
[00:09:12.000 --> 00:09:16.000]  這棵無花果樹
[00:09:16.000 --> 00:09:18.000]  更加有主人的愛心
[00:09:18.000 --> 00:09:20.000]  在三年裏面
[00:09:20.000 --> 00:09:22.000]  得到悉心的栽培
[00:09:22.000 --> 00:09:24.000]  三年裏面
[00:09:24.000 --> 00:09:26.000]  有悉心的照顧
[00:09:26.000 --> 00:09:29.000]  其實耶穌想說什麼呢
[00:09:29.000 --> 00:09:31.000]  這個比喻裏面
[00:09:31.000 --> 00:09:34.000]  耶穌很想給當時的猶太人知道
[00:09:34.000 --> 00:09:36.000]  他們的生命
[00:09:36.000 --> 00:09:38.000]  他們出來不是偶然
[00:09:38.000 --> 00:09:41.000]  他們是神悉心地
[00:09:41.000 --> 00:09:43.000]  揀選他們出來
[00:09:43.000 --> 00:09:45.000]  栽培他們出來
[00:09:45.000 --> 00:09:49.000]  神是他們生命的開始
[00:09:50.000 --> 00:09:52.000]  當我們看回聖經舊約
[00:09:52.000 --> 00:09:53.000]  一直看下來
[00:09:53.000 --> 00:09:55.000]  其實以色列這個民族有什麼特別
[00:09:55.000 --> 00:09:58.000]  他們和我們一樣
[00:09:58.000 --> 00:10:00.000]  有時會自己驕傲
[00:10:00.000 --> 00:10:01.000]  會軟弱
[00:10:01.000 --> 00:10:02.000]  會犯罪
[00:10:02.000 --> 00:10:03.000]  會離棄神
[00:10:03.000 --> 00:10:05.000]  亦都需要向神去呼求拯救
[00:10:05.000 --> 00:10:07.000]  雖然這個民族
[00:10:07.000 --> 00:10:10.000]  沒有什麼特別大的厲害的地方
[00:10:10.000 --> 00:10:13.000]  但是神都是這樣揀選他們
[00:10:13.000 --> 00:10:18.000]  神一直對他們不離不棄
[00:10:18.000 --> 00:10:19.000]  用慈情哀索
[00:10:19.000 --> 00:10:21.000]  無論在什麼朝代裏
[00:10:21.000 --> 00:10:22.000]  人們怎樣離棄神
[00:10:22.000 --> 00:10:25.000]  神都是這樣帶領他們回來
[00:10:25.000 --> 00:10:27.000]  延續那個應許
[00:10:27.000 --> 00:10:31.000]  弟兄姊妹
[00:10:31.000 --> 00:10:32.000]  你的人生
[00:10:32.000 --> 00:10:34.000]  你有沒有想過
[00:10:34.000 --> 00:10:35.000]  你的人生
[00:10:35.000 --> 00:10:36.000]  你的出世
[00:10:36.000 --> 00:10:38.000]  不是偶然的
[00:10:38.000 --> 00:10:41.000]  你在這個家庭裏長大
[00:10:41.000 --> 00:10:43.000]  亦都不是偶然的
[00:10:43.000 --> 00:10:47.000]  有時我都會想想
[00:10:47.000 --> 00:10:48.000]  自己小時候的人生
[00:10:48.000 --> 00:10:50.000]  神是怎樣帶大我的呢
[00:10:50.000 --> 00:10:52.000]  我會覺得很奇妙
[00:10:52.000 --> 00:10:54.000]  我自己在小時候出生的時候
[00:10:54.000 --> 00:10:57.000]  我都不是在一些很有錢的家庭裏長大
[00:10:57.000 --> 00:11:01.000]  甚至當我是小學和中學時期
[00:11:01.000 --> 00:11:03.000]  和我一起去玩
[00:11:03.000 --> 00:11:04.000]  那些地方一起玩
[00:11:04.000 --> 00:11:05.000]  那些小朋友
[00:11:05.000 --> 00:11:06.000]  很多都學壞了
[00:11:06.000 --> 00:11:09.000]  有些進入了黑社會
[00:11:09.000 --> 00:11:11.000]  有些女孩子很小
[00:11:11.000 --> 00:11:13.000]  十幾歲已經出來做初技
[00:11:13.000 --> 00:11:15.000]  但是神
[00:11:15.000 --> 00:11:17.000]  很奇妙在那段時間
[00:11:17.000 --> 00:11:20.000]  帶領我進入一間基督教的中學裏
[00:11:20.000 --> 00:11:22.000]  在那個中學裏
[00:11:22.000 --> 00:11:24.000]  又有老師帶領我去信耶穌
[00:11:24.000 --> 00:11:26.000]  幫助我去成長
[00:11:26.000 --> 00:11:29.000]  到我去讀大學的時候
[00:11:29.000 --> 00:11:31.000]  我又有機會
[00:11:31.000 --> 00:11:33.000]  被一些很熱心的基督徒
[00:11:33.000 --> 00:11:35.000]  帶著我
[00:11:35.000 --> 00:11:37.000]  在校園裏一起參加團契
[00:11:37.000 --> 00:11:39.000]  一起在校園裏傳福音
[00:11:39.000 --> 00:11:41.000]  以前真是一個星期
[00:11:41.000 --> 00:11:44.000]  要在校園裏出動兩次
[00:11:44.000 --> 00:11:46.000]  和身邊的人去傳福音
[00:11:46.000 --> 00:11:48.000]  神就在這樣的環境裏
[00:11:48.000 --> 00:11:50.000]  塗造我的生命
[00:11:50.000 --> 00:11:53.000]  到我大學畢業的時候
[00:11:53.000 --> 00:11:56.000]  神也帶領我去服侍
[00:11:56.000 --> 00:11:59.000]  有機會服侍一些新移民
[00:11:59.000 --> 00:12:02.000]  也有機會服侍一些戒毒的人
[00:12:02.000 --> 00:12:03.000]  和他們的家人
[00:12:03.000 --> 00:12:05.000]  在這個歷程裏給我經歷到
[00:12:05.000 --> 00:12:07.000]  幫助人很好
[00:12:07.000 --> 00:12:09.000]  但是能夠幫助別人
[00:12:09.000 --> 00:12:11.000]  帶領別人去神面前認識福音
[00:12:11.000 --> 00:12:13.000]  真正幫助他們的生命
[00:12:13.000 --> 00:12:15.000]  幫助他們的家庭更加重要
[00:12:16.000 --> 00:12:18.000]  我看到神在我的人生裏
[00:12:18.000 --> 00:12:20.000]  一路一路地帶領我
[00:12:20.000 --> 00:12:21.000]  其實我是誰呢
[00:12:21.000 --> 00:12:23.000]  我也是一個很平凡的人
[00:12:23.000 --> 00:12:25.000]  但是神就是這樣用祂的慈情愛俗
[00:12:25.000 --> 00:12:27.000]  帶領我
[00:12:27.000 --> 00:12:29.000]  弟兄姊妹
[00:12:29.000 --> 00:12:31.000]  你的人生
[00:12:31.000 --> 00:12:33.000]  由你出生
[00:12:33.000 --> 00:12:36.000]  你少年的時候
[00:12:36.000 --> 00:12:38.000]  神怎樣帶領你
[00:12:38.000 --> 00:12:39.000]  直到現在
[00:12:39.000 --> 00:12:41.000]  信耶穌
[00:12:41.000 --> 00:12:44.000]  祂對你人生裏
[00:12:44.000 --> 00:12:50.000]  祂的栽培是怎樣的
[00:12:50.000 --> 00:12:53.000]  我們過往發生的事情
[00:12:53.000 --> 00:12:55.000]  無論你覺得開心或者不開心
[00:12:55.000 --> 00:12:58.000]  神都會使用這些經驗
[00:12:58.000 --> 00:12:59.000]  神就是使用這些經驗
[00:12:59.000 --> 00:13:02.000]  塑造今天獨特的你
[00:13:02.000 --> 00:13:05.000]  你是獨一無二的
[00:13:05.000 --> 00:13:06.000]  在神裏
[00:13:06.000 --> 00:13:08.000]  神過往已經放了很多時間
[00:13:08.000 --> 00:13:12.000]  很多心機去栽培你
[00:13:12.000 --> 00:13:14.000]  在這個世界上沒有其他人能夠取代你
[00:13:14.000 --> 00:13:16.000]  你就是你
[00:13:16.000 --> 00:13:18.000]  你經歷過的
[00:13:18.000 --> 00:13:20.000]  甚至你的經歷今天都很寶貴
[00:13:20.000 --> 00:13:21.000]  神都會使用你的經歷
[00:13:21.000 --> 00:13:25.000]  成為你身邊其他人的激勵
[00:13:25.000 --> 00:13:27.000]  其他人的幫助
[00:13:27.000 --> 00:13:28.000]  在這個世界裏
[00:13:28.000 --> 00:13:31.000]  神偏偏要揀選你
[00:13:31.000 --> 00:13:32.000]  神要來愛你
[00:13:32.000 --> 00:13:34.000]  要你得罪這個救恩
[00:13:34.000 --> 00:13:35.000]  為甚麼
[00:13:35.000 --> 00:13:39.000]  因為祂很想你和祂一起得罪這個榮耀
[00:13:39.000 --> 00:13:41.000]  得罪這個豐盛的人生
[00:13:41.000 --> 00:13:43.000]  所以你想想
[00:13:43.000 --> 00:13:47.000]  今天神帶著你坐在這裏
[00:13:47.000 --> 00:13:51.000]  可能我們會說
[00:13:51.000 --> 00:13:53.000]  這是人生的機遇
[00:13:53.000 --> 00:13:55.000]  你相不相信
[00:13:55.000 --> 00:13:57.000]  在神的一個永恆裏
[00:13:57.000 --> 00:13:59.000]  有祂的計劃
[00:13:59.000 --> 00:14:01.000]  你今天坐在這裏
[00:14:01.000 --> 00:14:03.000]  不是偶然的
[00:14:03.000 --> 00:14:04.000]  不是碰巧的
[00:14:04.000 --> 00:14:08.000]  神在你身上
[00:14:08.000 --> 00:14:10.000]  一定有一個獨特奇妙的計劃
[00:14:10.000 --> 00:14:13.000]  你有沒有想過
[00:14:13.000 --> 00:14:15.000]  究竟這個計劃是一個怎樣的計劃
[00:14:15.000 --> 00:14:18.000]  你現在在做甚麼
[00:14:18.000 --> 00:14:21.000]  是在回應神對你的愛
[00:14:21.000 --> 00:14:24.000]  神對你人生裏的計劃
[00:14:24.000 --> 00:14:27.000]  可能過往我們很努力
[00:14:27.000 --> 00:14:29.000]  我相信在座很多大英姐妹
[00:14:29.000 --> 00:14:30.000]  你很努力
[00:14:30.000 --> 00:14:31.000]  很努力讀書
[00:14:31.000 --> 00:14:32.000]  很努力工作
[00:14:32.000 --> 00:14:34.000]  很努力照顧自己的家人
[00:14:34.000 --> 00:14:37.000]  很努力在這個社會裏生活
[00:14:37.000 --> 00:14:40.000]  你的目標
[00:14:40.000 --> 00:14:41.000]  你的方向
[00:14:41.000 --> 00:14:44.000]  有沒有很努力對準我們十誡上的耶穌
[00:14:44.000 --> 00:14:49.000]  神要你怎樣走你這條人生的路
[00:14:49.000 --> 00:14:51.000]  這個才是最重點
[00:14:51.000 --> 00:14:53.000]  你走的方向
[00:14:53.000 --> 00:14:55.000]  走的路
[00:14:55.000 --> 00:14:56.000]  以前走的
[00:14:56.000 --> 00:14:58.000]  現在走的
[00:14:58.000 --> 00:15:01.000]  在神裏面怎麼看呢
[00:15:01.000 --> 00:15:04.000]  神很悉心栽培你
[00:15:04.000 --> 00:15:06.000]  要你過這個豐盛的生命
[00:15:06.000 --> 00:15:07.000]  第二點
[00:15:07.000 --> 00:15:10.000]  我們看看第六節和第七節
[00:15:10.000 --> 00:15:11.000]  第六節剛才已經讀了
[00:15:11.000 --> 00:15:12.000]  第七節
[00:15:12.000 --> 00:15:13.000]  我們一起再讀
[00:15:13.000 --> 00:15:15.000]  預備一二三
[00:15:15.000 --> 00:15:33.000]  三年時間其實也不是很長
[00:15:33.000 --> 00:15:37.000]  三年又三年三年又三年才更加長
[00:15:37.000 --> 00:15:40.000]  其實神給了我們很多三年
[00:15:40.000 --> 00:15:44.000]  玄主給了三年時間
[00:15:44.000 --> 00:15:46.000]  叫玄丁很努力地
[00:15:46.000 --> 00:15:50.000]  很細心地照顧這棵無花果樹
[00:15:50.000 --> 00:15:51.000]  你想想
[00:15:51.000 --> 00:15:53.000]  他不會對這棵樹沒有期望
[00:15:53.000 --> 00:15:54.000]  沒有期望就不用理他
[00:15:54.000 --> 00:15:59.000]  由得他自然生長自然死
[00:15:59.000 --> 00:16:03.000]  玄主對這棵無花果樹有什麼期望
[00:16:03.000 --> 00:16:07.000]  就是希望他再回來這棵無花果樹前
[00:16:07.000 --> 00:16:12.000]  見到它結果子
[00:16:12.000 --> 00:16:13.000]  在當時來說
[00:16:13.000 --> 00:16:15.000]  一般無花果樹種植
[00:16:15.000 --> 00:16:18.000]  三年就可以見到果子
[00:16:18.000 --> 00:16:20.000]  所以玄主這樣期望
[00:16:20.000 --> 00:16:23.000]  有果子是不是很正常的事
[00:16:23.000 --> 00:16:24.000]  如果他不期望有果子
[00:16:24.000 --> 00:16:28.000]  這個人才是不正常
[00:16:28.000 --> 00:16:30.000]  在座當中的弟兄姊妹
[00:16:30.000 --> 00:16:33.000]  或者我們做父母的弟兄姊妹
[00:16:33.000 --> 00:16:35.000]  你對你的子女也有很多期望
[00:16:35.000 --> 00:16:36.000]  可能你會說
[00:16:36.000 --> 00:16:38.000]  我都不期望他長大了
[00:16:38.000 --> 00:16:42.000]  會賺很多錢養我報答我
[00:16:42.000 --> 00:16:45.000]  但你也期望他健健康康地成長
[00:16:45.000 --> 00:16:47.000]  走一條好走的路
[00:16:47.000 --> 00:16:52.000]  走一條正確的路
[00:16:52.000 --> 00:16:57.000]  當時猶太人他們經歷了很多憂患
[00:16:57.000 --> 00:16:58.000]  有時當我們想想
[00:16:58.000 --> 00:17:01.000]  猶太人他們當時沒有了自己的國家
[00:17:01.000 --> 00:17:05.000]  沒有了自己的皇帝去統治他們
[00:17:05.000 --> 00:17:06.000]  在新約的時候
[00:17:06.000 --> 00:17:10.000]  他們被羅馬帝國統治著
[00:17:10.000 --> 00:17:13.000]  但其實神一直都沒有離開過他們
[00:17:13.000 --> 00:17:16.000]  我們由舊約看回到新約
[00:17:16.000 --> 00:17:18.000]  神一直都預言
[00:17:18.000 --> 00:17:20.000]  尼塞亞要來拯救他們
[00:17:20.000 --> 00:17:25.000]  整個的民族
[00:17:25.000 --> 00:17:30.000]  但是猶太人一直都很心眼
[00:17:30.000 --> 00:17:33.000]  直到耶穌基督來到這個世界上
[00:17:33.000 --> 00:17:35.000]  他們能夠親眼看到
[00:17:35.000 --> 00:17:38.000]  親身摸到經歷了很多的事情
[00:17:38.000 --> 00:17:40.000]  耶穌在地上也行了很多神蹟
[00:17:40.000 --> 00:17:43.000]  也有很多的教導
[00:17:43.000 --> 00:17:45.000]  神是做什麼的?
[00:17:45.000 --> 00:17:50.000]  神是很想這一班人能夠回轉
[00:17:50.000 --> 00:17:54.000]  回到真正獨一創造天地的主身邊
[00:17:54.000 --> 00:17:56.000]  希望他們能夠得救
[00:17:56.000 --> 00:18:01.000]  也希望他們的生命能夠結出很多的果子
[00:18:01.000 --> 00:18:02.000]  弟兄姊妹
[00:18:02.000 --> 00:18:07.000]  剛才我們說神對你的生命有很多栽培
[00:18:07.000 --> 00:18:13.000]  同樣神也對你的人生有期望
[00:18:13.000 --> 00:18:15.000]  我們人生有時很害怕
[00:18:15.000 --> 00:18:16.000]  很大壓力
[00:18:16.000 --> 00:18:19.000]  不要期望我那麼多
[00:18:19.000 --> 00:18:22.000]  給我一點自由
[00:18:22.000 --> 00:18:24.000]  神是愛你
[00:18:24.000 --> 00:18:29.000]  對你生命有期望
[00:18:29.000 --> 00:18:34.000]  你今天結出一些什麼的果子呢?
[00:18:34.000 --> 00:18:37.000]  聖靈的果子就是人愛喜樂和平
[00:18:37.000 --> 00:18:38.000]  忍耐恩慈良善
[00:18:38.000 --> 00:18:40.000]  信實溫柔節制
[00:18:40.000 --> 00:18:42.000]  這些事是沒有律法禁止
[00:18:42.000 --> 00:18:48.000]  這些果子也是在散發我們基督的香氣
[00:18:48.000 --> 00:18:55.000]  今天在我們生命上有多少這些果子呢?
[00:18:55.000 --> 00:18:59.000]  今天我們作為一個屬靈的帶領的人
[00:18:59.000 --> 00:19:02.000]  無論在你的家庭裡
[00:19:02.000 --> 00:19:06.000]  你有沒有一個屬靈的爸爸
[00:19:06.000 --> 00:19:12.000]  作一個屬靈榜樣的媽媽
[00:19:12.000 --> 00:19:13.000]  或者你是子女的
[00:19:13.000 --> 00:19:17.000]  你有沒有作一個屬神的子女
