
[00:00:00.000 --> 00:00:05.000]  如果同一段經文要講兩篇有少少不同的信息
[00:04:30.000 --> 00:04:34.000]  是成為很多的一些誤導者的朋友
[00:04:34.000 --> 00:04:36.000]  和我們基督徒弟兄姊妹一起
[00:04:36.000 --> 00:04:38.000]  來認識上帝
[00:04:38.000 --> 00:04:41.000]  所以我們今晚嘗試
[00:04:41.000 --> 00:04:43.000]  和大家來看這個題目
[00:04:43.000 --> 00:04:45.000]  人生的意義的時候
[00:04:45.000 --> 00:04:47.000]  我們真的很需要
[00:04:47.000 --> 00:04:52.000]  去在我們的主耶穌身上
[00:04:52.000 --> 00:04:55.000]  來找到這條鎖匙
[00:04:55.000 --> 00:04:58.000]  有一個很著名的基督教作家
[00:04:58.000 --> 00:05:00.000]  就是Max Lucado
[00:05:00.000 --> 00:05:02.000]  他曾經說過一句話
[00:05:02.000 --> 00:05:05.000]  Philosophers can debate the meaning of life
[00:05:05.000 --> 00:05:10.000]  but you need a lord who can declare the meaning of life
[00:05:10.000 --> 00:05:11.000]  是真的
[00:05:11.000 --> 00:05:13.000]  你在學術界裡面
[00:05:13.000 --> 00:05:16.000]  你可以找到很多的著作
[00:05:16.000 --> 00:05:19.000]  都是在說人生究竟的意義是什麼
[00:05:19.000 --> 00:05:23.000]  有很多可能有些很哲理性的探討
[00:05:23.000 --> 00:05:25.000]  甚至討論
[00:05:25.000 --> 00:05:27.000]  但這些對我們有什麼益處呢
[00:05:27.000 --> 00:05:29.000]  可能你一輩子都在討論
[00:05:29.000 --> 00:05:31.000]  什麼叫人生意義
[00:05:31.000 --> 00:05:33.000]  但到最後你都找不到答案
[00:05:33.000 --> 00:05:37.000]  直到你需要遇到我們這位主耶穌
[00:05:37.000 --> 00:05:42.000]  因為主耶穌就是真正的生命的約時
[00:05:42.000 --> 00:05:44.000]  祂說祂是世界的光
[00:05:44.000 --> 00:05:47.000]  凡跟從祂的就不在黑暗裡走
[00:05:47.000 --> 00:05:49.000]  祂必要得罪生命的光
[00:05:49.000 --> 00:05:52.000]  主耶穌說祂是生命的糧
[00:05:52.000 --> 00:05:56.000]  凡來到祂面前就不會來去飢餓
[00:05:56.000 --> 00:06:00.000]  祂也是我們生命裡的活水的泉源
[00:06:00.000 --> 00:06:04.000]  如果我們願意來到主耶穌祂自己的面前
[00:06:04.000 --> 00:06:07.000]  你會發覺祂成為我們心靈裡
[00:06:07.000 --> 00:06:11.000]  真正那份的富足和平安
[00:06:11.000 --> 00:06:14.000]  這件事正正是我們今天來看看
[00:06:14.000 --> 00:06:16.000]  主耶穌祂出來前
[00:06:16.000 --> 00:06:17.000]  傳道以先
[00:06:17.000 --> 00:06:23.000]  祂要接受魔鬼的試探
[00:06:23.000 --> 00:06:25.000]  我們來看看這個過程裡
[00:06:25.000 --> 00:06:27.000]  讓我們來思想
[00:06:27.000 --> 00:06:30.000]  究竟這個對我來反思
[00:06:30.000 --> 00:06:32.000]  究竟我們人生有什麼意義呢?
[00:06:32.000 --> 00:06:37.000]  我發覺是起到一個很重要的啟發性作用
[00:06:37.000 --> 00:06:39.000]  我們先讀一讀這段經文
[00:06:39.000 --> 00:06:42.000]  《馬太福音》四章一至十一節
[00:06:42.000 --> 00:06:44.000]  我們一起讀
[00:06:44.000 --> 00:06:48.000]  當時耶穌被聖靈引渡曠野
[00:06:48.000 --> 00:06:50.000]  受魔鬼的試探
[00:06:50.000 --> 00:06:52.000]  他禁食四十晝夜
[00:06:52.000 --> 00:06:54.000]  後來就餓了
[00:06:54.000 --> 00:06:56.000]  那試探人的進前來
[00:06:56.000 --> 00:07:00.000]  對他說:你若是神的兒子
[00:07:00.000 --> 00:07:03.000]  可以吩咐這些石頭變成食物
[00:07:03.000 --> 00:07:05.000]  耶穌卻回答說
[00:07:05.000 --> 00:07:07.000]  經上記著說
[00:07:07.000 --> 00:07:10.000]  人活著不是單靠食物
[00:07:10.000 --> 00:07:13.000]  乃是靠神口裡所出的一切話
[00:07:13.000 --> 00:07:16.000]  魔鬼就帶他進了聖城
[00:07:16.000 --> 00:07:19.000]  叫他站在墊頂上
[00:07:19.000 --> 00:07:22.000]  對他說:你若是神的兒子
[00:07:22.000 --> 00:07:24.000]  可以跳下去
[00:07:24.000 --> 00:07:26.000]  因為經上記著
[00:07:26.000 --> 00:07:29.000]  主要為你吩咐他的使者
[00:07:29.000 --> 00:07:31.000]  用手托著你
[00:07:31.000 --> 00:07:34.000]  免得你的腳碰在石頭上
[00:07:34.000 --> 00:07:36.000]  耶穌對他說
[00:07:36.000 --> 00:07:38.000]  經上又記著說
[00:07:38.000 --> 00:07:40.000]  不可試探主你的神
[00:07:40.000 --> 00:07:45.000]  魔鬼又帶他上了一座最高的山
[00:07:45.000 --> 00:07:47.000]  將世上的萬國
[00:07:47.000 --> 00:07:50.000]  與萬國的榮華都指給他看
[00:07:50.000 --> 00:07:53.000]  對他說:你若俯伏拜我
[00:07:53.000 --> 00:07:56.000]  我就擺著一切都賜給你
[00:07:56.000 --> 00:07:59.000]  耶穌說:撒旦,退去吧
[00:07:59.000 --> 00:08:01.000]  因為經上記著說
[00:08:01.000 --> 00:08:03.000]  剛派主你的神
[00:08:03.000 --> 00:08:05.000]  單要侍奉他
[00:08:05.000 --> 00:08:08.000]  於是魔鬼來了耶穌
[00:08:08.000 --> 00:08:11.000]  有天使來侍候他
[00:08:11.000 --> 00:08:15.000]  這段經文是一段很重要的經文
[00:08:15.000 --> 00:08:19.000]  因為是整個耶穌出來公開傳道
[00:08:19.000 --> 00:08:23.000]  以先緊接著他在約旦河
[00:08:23.000 --> 00:08:26.000]  領受了洗禮之後發生的
[00:08:26.000 --> 00:08:29.000]  我們要先了解這段經文的背景
[00:08:29.000 --> 00:08:32.000]  第一節提到
[00:08:32.000 --> 00:08:36.000]  耶穌是被聖靈引導到曠野
[00:08:36.000 --> 00:08:39.000]  耶穌被聖靈引導到曠野
[00:08:39.000 --> 00:08:43.000]  換言之不是耶穌想去就去
[00:08:43.000 --> 00:08:45.000]  而是在聖靈的引導下
[00:08:45.000 --> 00:08:49.000]  耶穌被帶領到曠野的地方
[00:08:49.000 --> 00:08:50.000]  這位聖靈是誰呢?
[00:08:50.000 --> 00:08:54.000]  是那位聖靈感恩耶穌出世的那個
[00:08:54.000 --> 00:08:57.000]  這個聖靈亦都是在前文
[00:08:57.000 --> 00:08:58.000]  在洗禮那裡
[00:08:58.000 --> 00:09:00.000]  三章十六到十七節
[00:09:00.000 --> 00:09:02.000]  耶穌受了洗
[00:09:02.000 --> 00:09:05.000]  下一張slide我們會看到
[00:09:05.000 --> 00:09:08.000]  在水裡一上來
[00:09:08.000 --> 00:09:10.000]  天忽然就為他開了
[00:09:10.000 --> 00:09:12.000]  他看見神的靈
[00:09:12.000 --> 00:09:15.000]  彷彿甲子降下落在他的身上
[00:09:15.000 --> 00:09:16.000]  從天上有聲音說
[00:09:16.000 --> 00:09:19.000]  這是我的愛子我所喜悅的
[00:09:19.000 --> 00:09:22.000]  聖靈降臨在主的身上
[00:09:22.000 --> 00:09:26.000]  亦都是引證著這位天父
[00:09:26.000 --> 00:09:30.000]  他來為他的愛子作見證
[00:09:30.000 --> 00:09:32.000]  向世人宣告
[00:09:32.000 --> 00:09:35.000]  這個是我的愛子
[00:09:35.000 --> 00:09:39.000]  是上帝父神所喜悅的
[00:09:39.000 --> 00:09:44.000]  同時間我們看見他被引到曠野的時候
[00:09:44.000 --> 00:09:45.000]  發生什麼事呢?
[00:09:45.000 --> 00:09:50.000]  就是他要面對一個很真實的試探
[00:09:50.000 --> 00:09:53.000]  他要面對的是一個魔鬼
[00:09:53.000 --> 00:09:55.000]  魔鬼有些人
[00:09:55.000 --> 00:09:56.000]  今天有些人說
[00:09:56.000 --> 00:09:58.000]  我又不信神又不信有鬼
[00:09:58.000 --> 00:10:01.000]  你有沒有聽過有些人這樣說
[00:10:01.000 --> 00:10:02.000]  什麼都不信
[00:10:02.000 --> 00:10:03.000]  那他信什麼?
[00:10:03.000 --> 00:10:05.000]  我只信自己
[00:10:05.000 --> 00:10:06.000]  有些人好像說笑
[00:10:06.000 --> 00:10:09.000]  我只是信睡覺
[00:10:09.000 --> 00:10:13.000]  但是你如果和一些未信的朋友
[00:10:13.000 --> 00:10:15.000]  你真的和他說的話
[00:10:15.000 --> 00:10:17.000]  你就真的要讓他知道
[00:10:17.000 --> 00:10:21.000]  如果你真的看到這個世界
[00:10:21.000 --> 00:10:23.000]  有很多奇異的事情
[00:10:23.000 --> 00:10:27.000]  你沒有可能去否定
[00:10:27.000 --> 00:10:30.000]  是有神但也有鬼的存在
[00:10:30.000 --> 00:10:31.000]  是真的
[00:10:31.000 --> 00:10:33.000]  有神有鬼
[00:10:33.000 --> 00:10:35.000]  這些鬼是什麼呢?
[00:10:35.000 --> 00:10:40.000]  這些鬼就不像我們看粵語的殘片
[00:10:40.000 --> 00:10:43.000]  說什麼游來野鬼
[00:10:43.000 --> 00:10:46.000]  或者說撞鬼
[00:10:46.000 --> 00:10:49.000]  這些鬼在聖經裡面
[00:10:49.000 --> 00:10:52.000]  全部都是墮落的天使
[00:10:52.000 --> 00:10:56.000]  而這些墮落的天使的頭就是這個
[00:10:56.000 --> 00:10:57.000]  魔鬼
[00:10:57.000 --> 00:11:01.000]  他是極其的奸狡
[00:11:01.000 --> 00:11:04.000]  而且他要迷惑全世界的人
[00:11:04.000 --> 00:11:06.000]  做一件什麼事呢?
[00:11:06.000 --> 00:11:08.000]  就是不要去敬拜上帝
[00:11:08.000 --> 00:11:11.000]  不要去聽神的話
[00:11:11.000 --> 00:11:13.000]  魔鬼由始至終的目的
[00:11:13.000 --> 00:11:16.000]  他就是因為驕傲的緣故
[00:11:16.000 --> 00:11:18.000]  他要與上帝同等
[00:11:18.000 --> 00:11:21.000]  但是他後來被上帝廢了他
[00:11:21.000 --> 00:11:22.000]  不能做天使長
[00:11:22.000 --> 00:11:25.000]  他來到這個地上的時候
[00:11:25.000 --> 00:11:27.000]  他就連同那些墮落的天使
[00:11:27.000 --> 00:11:30.000]  就成為很多邪靈
[00:11:30.000 --> 00:11:34.000]  他就是在不同的地方都要迷惑人
[00:11:34.000 --> 00:11:36.000]  你拜這個神明
[00:11:36.000 --> 00:11:37.000]  拜那個神明
[00:11:37.000 --> 00:11:38.000]  你拜那些偶像
[00:11:38.000 --> 00:11:39.000]  OK
[00:11:39.000 --> 00:11:41.000]  你總之不要拜耶和華
[00:11:41.000 --> 00:11:44.000]  不要拜這個創造宇宙萬物的真神
[00:11:44.000 --> 00:11:47.000]  當人被他迷惑的時候
[00:11:47.000 --> 00:11:51.000]  就會來到去偏行幾路
[00:11:51.000 --> 00:11:52.000]  就不聽上帝的話
[00:11:52.000 --> 00:11:57.000]  這樣他的人生就充滿了很多什麼呢?
[00:11:57.000 --> 00:11:58.000]  就是迷惑
[00:11:58.000 --> 00:11:59.000]  他會失落
[00:11:59.000 --> 00:12:03.000]  他不知道究竟他為什麼的原因
[00:12:03.000 --> 00:12:05.000]  他要生存
[00:12:05.000 --> 00:12:07.000]  他為什麼的目標
[00:12:07.000 --> 00:12:08.000]  他來到去努力
[00:12:08.000 --> 00:12:10.000]  所以在聖經裡面
[00:12:10.000 --> 00:12:12.000]  特別是開場白這裡
[00:12:12.000 --> 00:12:14.000]  介紹了聖靈
[00:12:14.000 --> 00:12:15.000]  又有講魔鬼
[00:12:15.000 --> 00:12:17.000]  但還有一樣東西
[00:12:17.000 --> 00:12:22.000]  是聖靈引導耶穌去到曠野
[00:12:22.000 --> 00:12:25.000]  接受魔鬼的什麼?
[00:12:25.000 --> 00:12:26.000]  試探
[00:12:26.000 --> 00:12:28.000]  請大家留意
[00:12:28.000 --> 00:12:30.000]  這個神的兒子
[00:12:30.000 --> 00:12:31.000]  都要面對
[00:12:31.000 --> 00:12:32.000]  接受這個試探
[00:12:32.000 --> 00:12:33.000]  是的
[00:12:33.000 --> 00:12:34.000]  這個試探
[00:12:34.000 --> 00:12:35.000]  其實在原文
[00:12:35.000 --> 00:12:38.000]  希臘文叫 Parismos
[00:12:38.000 --> 00:12:39.000]  這個字
[00:12:39.000 --> 00:12:42.000]  其實是可以有兩種翻譯的意義的
[00:12:42.000 --> 00:12:44.000]  可以翻譯做試煉
[00:12:44.000 --> 00:12:46.000]  或者是試探
[00:12:46.000 --> 00:12:47.000]  試煉的意思就是說
[00:12:47.000 --> 00:12:49.000]  這是一個考驗
[00:12:49.000 --> 00:12:52.000]  這個其實是上帝給我們一個機會
[00:12:52.000 --> 00:12:55.000]  在這個受考驗的情況下
[00:12:55.000 --> 00:12:57.000]  我仍然要聽上帝的話
[00:12:57.000 --> 00:13:00.000]  我仍然要信服天父的心意
[00:13:00.000 --> 00:13:03.000]  以致我的信心更加來成長
[00:13:03.000 --> 00:13:10.000]  以致我的品格更加來得著磨練和造就
[00:13:10.000 --> 00:13:12.000]  但相反
[00:13:12.000 --> 00:13:14.000]  魔鬼就不是這樣
[00:13:14.000 --> 00:13:18.000]  魔鬼是想我們在同一個受考驗的情況下
[00:13:18.000 --> 00:13:20.000]  他想讓我們踩香蕉皮
[00:13:20.000 --> 00:13:22.000]  想我們滑倒
[00:13:22.000 --> 00:13:24.000]  想我們跌倒
[00:13:24.000 --> 00:13:26.000]  想我們不再聽上帝的話
[00:13:26.000 --> 00:13:28.000]  去信服天父的心意
[00:13:28.000 --> 00:13:31.000]  這個是截然不同的一個結果
[00:13:31.000 --> 00:13:32.000]  但這兩樣東西
[00:13:32.000 --> 00:13:35.000]  你可以在同一件事裡面
[00:13:35.000 --> 00:13:37.000]  從一個角度是一個考驗
[00:13:37.000 --> 00:13:39.000]  但從另一個角度就是一個試探
[00:13:39.000 --> 00:13:42.000]  在乎你怎樣去回應
[00:13:42.000 --> 00:13:47.000]  就好像一個銀幣是有兩面的
[00:13:47.000 --> 00:13:49.000]  是可以是兩面的
[00:13:49.000 --> 00:13:53.000]  所以我們看這個情況
[00:13:53.000 --> 00:13:56.000]  聖經說我們不可以試探神
[00:13:56.000 --> 00:13:59.000]  神也不會試探人
[00:13:59.000 --> 00:14:00.000]  有些人會問
[00:14:00.000 --> 00:14:05.000]  這段經文為何聖靈會引導耶穌去給魔鬼試探呢
[00:14:05.000 --> 00:14:08.000]  我們說你要了解這件事
[00:14:08.000 --> 00:14:12.000]  因為試探本身是可以從兩個角度去看
[00:14:12.000 --> 00:14:16.000]  在一個這樣的試探很明顯的情況下
[00:14:16.000 --> 00:14:18.000]  大家剛才讀了那段經文
[00:14:18.000 --> 00:14:23.000]  究竟耶穌有沒有勝過這些試探呢
[00:14:23.000 --> 00:14:24.000]  有啊
[00:14:24.000 --> 00:14:28.000]  你可以說主耶穌是完全得勝的
[00:14:28.000 --> 00:14:29.000]  這個試探
[00:14:29.000 --> 00:14:31.000]  在整個的結局裡面
[00:14:31.000 --> 00:14:34.000]  我們可以看見主其實是更加表明
[00:14:34.000 --> 00:14:36.000]  祂是忠心於天父
[00:14:36.000 --> 00:14:39.000]  是神所喜愛的那個兒子
[00:14:39.000 --> 00:14:42.000]  祂是神的兒子這個身份非常重要
[00:14:42.000 --> 00:14:45.000]  在我們接下來再仔細看這三個試探
[00:14:45.000 --> 00:14:49.000]  我們可以逐一分析去看
[00:14:49.000 --> 00:14:51.000]  這是耶穌的身份
[00:14:51.000 --> 00:14:53.000]  也是耶穌的生命
[00:14:53.000 --> 00:14:57.000]  使命的工作
[00:14:57.000 --> 00:15:01.000]  和祂的身份是非常之有密切的關係
[00:15:01.000 --> 00:15:03.000]  另外我們也看到
[00:15:03.000 --> 00:15:06.000]  在第二節講到主耶穌
[00:15:06.000 --> 00:15:10.000]  祂用了四十晝夜的時間去做一件事
[00:15:10.000 --> 00:15:11.000]  是什麼呢
[00:15:11.000 --> 00:15:12.000]  禁食
[00:15:12.000 --> 00:15:14.000]  禁食就是祂要專心去祈禱
[00:15:14.000 --> 00:15:16.000]  去與神親近
[00:15:16.000 --> 00:15:18.000]  有很多人都會覺得
[00:15:18.000 --> 00:15:20.000]  耶穌出來傳道以先
[00:15:20.000 --> 00:15:24.000]  那祂就先加油吧
[00:15:24.000 --> 00:15:27.000]  這是一個屬靈的準備
[00:15:27.000 --> 00:15:29.000]  如果你只是看到這件事
[00:15:29.000 --> 00:15:30.000]  但是沒有看到
[00:15:30.000 --> 00:15:32.000]  耶穌在這個曠野
[00:15:32.000 --> 00:15:35.000]  其實是有父神所定的心意
[00:15:35.000 --> 00:15:38.000]  父神是願意將耶穌
[00:15:38.000 --> 00:15:41.000]  是一個無罪的神的羔羊
[00:15:41.000 --> 00:15:43.000]  神的獨生愛子
[00:15:43.000 --> 00:15:48.000]  擺在一個曠野的處境下
[00:15:48.000 --> 00:15:50.000]  去接受這個惡者
[00:15:50.000 --> 00:15:53.000]  魔鬼的試探
[00:15:53.000 --> 00:15:58.000]  你看這是天父的一個什麼目的呢
[00:15:58.000 --> 00:16:01.000]  原來他的目的很重要
[00:16:01.000 --> 00:16:04.000]  他是相信他的兒子耶穌
[00:16:04.000 --> 00:16:06.000]  是能夠得勝那受敵的
[00:16:06.000 --> 00:16:08.000]  耶穌勝過這個魔鬼的試探
[00:16:08.000 --> 00:16:10.000]  帶來給我們看見有三重的
[00:16:10.000 --> 00:16:12.000]  一個重要的目的
[00:16:12.000 --> 00:16:14.000]  第一就是耶穌
[00:16:14.000 --> 00:16:18.000]  他是超越了亞當的經歷
[00:16:18.000 --> 00:16:19.000]  亞當在伊甸園
[00:16:19.000 --> 00:16:21.000]  他是不聽上帝的說話
[00:16:21.000 --> 00:16:23.000]  聽了老婆的話
[00:16:23.000 --> 00:16:24.000]  吃了禁果
[00:16:24.000 --> 00:16:26.000]  結果罪就進入了這個世界
[00:16:26.000 --> 00:16:30.000]  但耶穌他就是那個末後的亞當
[00:16:30.000 --> 00:16:33.000]  他是那個真正能夠給我們看見
[00:16:33.000 --> 00:16:39.000]  他能夠可以不聽魔鬼的說話
[00:16:39.000 --> 00:16:41.000]  不被他引誘
[00:16:41.000 --> 00:16:44.000]  他是願意仍然是忠心的
[00:16:44.000 --> 00:16:48.000]  去跟隨和聽從父神的指令
[00:16:48.000 --> 00:16:53.000]  第二他是超越了摩西和以色列文的經歷
[00:16:53.000 --> 00:16:55.000]  四十個晝夜的禁食
[00:16:55.000 --> 00:16:59.000]  和以色列文在曠野有足足四十年的漂流
[00:16:59.000 --> 00:17:05.000]  很多聖經學者都相信這是一個預表
[00:17:05.000 --> 00:17:07.000]  彼此舊約和新約
[00:17:07.000 --> 00:17:11.000]  是要我們去認識到這位主耶穌
[00:17:11.000 --> 00:17:13.000]  他是超越摩西
[00:17:13.000 --> 00:17:16.000]  他是那個慈悲忠信的大祭司
[00:17:16.000 --> 00:17:19.000]  他也超越了這群以色列文
[00:17:19.000 --> 00:17:23.000]  他們在一個艱苦的曠野的處境下
[00:17:23.000 --> 00:17:25.000]  他們失敗了
[00:17:25.000 --> 00:17:28.000]  他們沒有信服天父的心意
[00:17:28.000 --> 00:17:33.000]  但耶穌是勝過那惡者一切的試探
[00:17:33.000 --> 00:17:38.000]  所以耶穌是新的摩西
[00:17:38.000 --> 00:17:42.000]  他可以和我們一起唱新的歌
[00:17:42.000 --> 00:17:45.000]  是一個得勝的舊恩的海歌
[00:17:45.000 --> 00:17:49.000]  他也是真正的神的兒子
[00:17:49.000 --> 00:17:54.000]  以色列文在舊約可以被稱為作神的兒子
[00:17:54.000 --> 00:17:56.000]  因為他是神所揀選的一個民族
[00:17:56.000 --> 00:17:58.000]  但可惜他們失敗
[00:17:58.000 --> 00:18:03.000]  所以最後第三個目的就是讓我們看見
[00:18:03.000 --> 00:18:06.000]  透過這一個試探的經歷
[00:18:06.000 --> 00:18:11.000]  讓我們看到耶穌確確實實的身份是誰
[00:18:11.000 --> 00:18:14.000]  他就是神的兒子
[00:18:14.000 --> 00:18:16.000]  他有獨特的身份
[00:18:16.000 --> 00:18:18.000]  也帶來他的使命
[00:18:18.000 --> 00:18:23.000]  耶穌的使命就是不要聽魔鬼的吩咐
[00:18:23.000 --> 00:18:27.000]  他單單是侍奉上帝
[00:18:27.000 --> 00:18:30.000]  他單單是聽從天父的心意
[00:18:30.000 --> 00:18:33.000]  我們逐一來看看這三個試探
[00:18:33.000 --> 00:18:36.000]  這個對我們人生的意義有什麼啟迪呢
[00:18:36.000 --> 00:18:37.000]  首先第一
[00:18:37.000 --> 00:18:43.000]  我們要明白這三個試探都有相同的一個共通點
[00:18:43.000 --> 00:18:45.000]  三個試探裏面
[00:18:45.000 --> 00:18:49.000]  魔鬼都是要藉著去挑戰耶穌
[00:18:49.000 --> 00:18:50.000]  你是神的兒子
[00:18:50.000 --> 00:18:52.000]  若果你是神的兒子
[00:18:52.000 --> 00:18:54.000]  下一張slide你會看到
[00:18:54.000 --> 00:18:58.000]  就是不要信服上帝的意思
[00:18:58.000 --> 00:18:59.000]  如果你是神的兒子
[00:18:59.000 --> 00:19:01.000]  你又這樣做呢
[00:19:01.000 --> 00:19:05.000]  這樣做跟天父的原意是不相同的
[00:19:05.000 --> 00:19:07.000]  你試著留意
[00:19:07.000 --> 00:19:11.000]  為什麼我們做神的兒子就要聽父神的意思呢
[00:19:11.000 --> 00:19:13.000]  這個其實是很簡單的一個
[00:19:13.000 --> 00:19:16.000]  我們可以思想到
[00:19:16.000 --> 00:19:20.000]  今天如果你是某某人的兒女
[00:19:20.000 --> 00:19:23.000]  你的爸爸愛你的話
[00:19:23.000 --> 00:19:26.000]  你感受到嗎
[00:19:26.000 --> 00:19:29.000]  你去聽爸爸的說話
[00:19:29.000 --> 00:19:31.000]  你去回應爸爸的愛
[00:19:31.000 --> 00:19:35.000]  其實是一個很自然的事
[00:19:35.000 --> 00:19:38.000]  如果用我們人間的一個關係
[00:19:38.000 --> 00:19:40.000]  我們可以嘗試了解
[00:19:40.000 --> 00:19:46.000]  當然主耶穌和天父那種是獨一無二
[00:19:46.000 --> 00:19:48.000]  這種這麼親密的關係
[00:19:48.000 --> 00:19:50.000]  以色列民失敗
