
[00:00:00.000 --> 00:00:05.400]  在網上一起崇拜的「大英姊妹」平安
[00:03:08.160 --> 00:03:11.000]  就是羊的代表
[00:03:11.000 --> 00:03:14.040]  第一節耶和華是我的牧者
[00:03:14.040 --> 00:03:15.240]  我必不自缺佛
[00:03:15.240 --> 00:03:18.240]  他使我躺我在青草地上
[00:03:18.480 --> 00:03:20.600]  令我在河安潔的水邊
[00:03:20.600 --> 00:03:22.640]  他使我的靈魂蘇醒
[00:03:22.640 --> 00:03:25.280]  為自己的名引導我走異路
[00:03:25.280 --> 00:03:28.240]  我們稱這種羊為
[00:03:28.240 --> 00:03:31.000]  青草地溪水旁羊
[00:03:31.000 --> 00:03:34.400]  這些青草地溪水旁羊
[00:03:34.400 --> 00:03:36.320]  給我們的印象是生活得
[00:03:36.320 --> 00:03:38.040]  無憂無慮
[00:03:38.040 --> 00:03:40.480]  遊然自得
[00:03:40.480 --> 00:03:43.200]  好像
[00:03:43.200 --> 00:03:44.960]  麥兜
[00:03:44.960 --> 00:03:46.640]  媽媽跟他說
[00:03:46.640 --> 00:03:47.680]  那個
[00:03:49.480 --> 00:03:53.200]  那個馬爾代夫的形容
[00:03:53.200 --> 00:03:56.720]  夜林樹影
[00:03:56.720 --> 00:03:58.320]  水清沙幼
[00:03:58.320 --> 00:04:01.160]  不過現在改為青草地溪水旁
[00:04:01.160 --> 00:04:06.120]  這種圖像
[00:04:06.120 --> 00:04:09.800]  其實都很呼應我們看的福音單章上
[00:04:09.800 --> 00:04:11.120]  所說的話
[00:04:11.120 --> 00:04:13.560]  福音單章上通常都是這樣說
[00:04:13.560 --> 00:04:14.960]  他說你信主耶穌
[00:04:14.960 --> 00:04:18.040]  就能夠使你擁有新的生命
[00:04:18.600 --> 00:04:19.920]  有了好的生命
[00:04:19.920 --> 00:04:21.440]  就有健康的身體
[00:04:21.440 --> 00:04:23.000]  就有快樂的心靈
[00:04:23.000 --> 00:04:25.320]  深處的平安
[00:04:25.320 --> 00:04:27.160]  和和諧的人際關係
[00:04:27.160 --> 00:04:29.400]  又能夠幫助那個人
[00:04:29.400 --> 00:04:31.400]  擁有他所擁有的
[00:04:31.400 --> 00:04:32.520]  到時
[00:04:32.520 --> 00:04:34.080]  他賺多少錢
[00:04:34.080 --> 00:04:35.520]  其實都是次要的
[00:04:35.520 --> 00:04:39.160]  因為賺錢本來就是想為尋求保障
[00:04:39.160 --> 00:04:40.360]  謀求幸福
[00:04:40.360 --> 00:04:43.120]  而這個生命已經有了
[00:04:43.120 --> 00:04:45.000]  真正的健康
[00:04:45.000 --> 00:04:45.720]  快樂
[00:04:45.720 --> 00:04:46.280]  平安
[00:04:46.280 --> 00:04:48.000]  和美滿的人生
[00:04:49.160 --> 00:04:51.760]  青草地溪水旁的羊這一幅圖像
[00:04:51.760 --> 00:04:53.440]  和健康快樂
[00:04:53.440 --> 00:04:56.320]  平安美滿人生這一幅圖像
[00:04:56.320 --> 00:04:58.280]  其實都是互相呼應的
[00:04:58.280 --> 00:05:00.960]  亦都是我們所羨慕的
[00:05:00.960 --> 00:05:03.760]  在上主的羊群裏面
[00:05:03.760 --> 00:05:05.920]  你是不是一隻這樣的羊呢?
[00:05:05.920 --> 00:05:08.800]  或者你有沒有經驗過
[00:05:08.800 --> 00:05:10.840]  這樣的狀態呢?
[00:05:10.840 --> 00:05:15.320]  如果詩篇二十三篇
[00:05:15.320 --> 00:05:18.560]  繪畫出的是一個青草地溪水旁的羊
[00:05:18.560 --> 00:05:20.720]  那麼約翰福音的比喻
[00:05:20.720 --> 00:05:23.200]  又繪畫出一隻怎樣的羊呢?
[00:05:23.200 --> 00:05:29.160]  約翰福音第十章第九節這樣說
[00:05:29.160 --> 00:05:32.280]  「我就是門犯從我進來的必然得救
[00:05:32.280 --> 00:05:34.120]  並且出入得草吃」
[00:05:34.120 --> 00:05:35.560]  很明顯是比喻
[00:05:35.560 --> 00:05:37.040]  因為我們不會吃草的
[00:05:37.040 --> 00:05:38.840]  第十節道冊內
[00:05:38.840 --> 00:05:42.840]  「無非要偷攝、殺害、毀壞我來寮
[00:05:42.840 --> 00:05:45.800]  是要叫羊得生命,並且得的更豐盛」
[00:05:45.800 --> 00:05:52.080]  我們暫時稱這隻羊為豐盛生命羊
[00:05:52.080 --> 00:05:55.760]  豐盛生命羊的形象又是怎樣的呢?
[00:05:55.760 --> 00:05:58.720]  牠可能是
[00:05:58.720 --> 00:06:00.080]  如果要你繪畫出來
[00:06:00.080 --> 00:06:02.040]  牠可能是肥肥白白的
[00:06:02.040 --> 00:06:04.880]  牠可能是精神飽滿的
[00:06:04.880 --> 00:06:07.840]  牠可能是健壯有力的
[00:06:07.840 --> 00:06:10.800]  如果換了人呢?
[00:06:11.800 --> 00:06:13.200]  會有一個怎樣的人呢?
[00:06:13.200 --> 00:06:15.760]  福音單章指出
[00:06:15.760 --> 00:06:19.120]  豐盛生命的人有四個可以量度的指標
[00:06:19.120 --> 00:06:20.200]  第一個
[00:06:20.200 --> 00:06:24.120]  豐盛生命的人是跟神有美好的關係的
[00:06:24.120 --> 00:06:25.760]  第二個
[00:06:25.760 --> 00:06:29.000]  豐盛生命的人是跟人有美好的關係的
[00:06:29.000 --> 00:06:30.360]  第三個
[00:06:30.360 --> 00:06:33.840]  豐盛生命的人是跟世界物質有美好的關係的
[00:06:33.840 --> 00:06:35.480]  第四個
[00:06:35.480 --> 00:06:38.600]  豐盛生命的人跟自己都有美好的關係
[00:06:41.360 --> 00:06:42.960]  在上主的羊群裏面
[00:06:42.960 --> 00:06:46.080]  你是不是一隻這樣的羊呢?
[00:06:46.080 --> 00:06:51.880]  又或者你有沒有經驗過這種狀態呢?
[00:06:51.880 --> 00:06:57.040]  《仕途行傳》這段經文
[00:06:57.040 --> 00:07:00.040]  明明都沒有提及羊
[00:07:00.040 --> 00:07:02.800]  剛才大家都聽過是嗎?
[00:07:02.800 --> 00:07:03.560]  你再看一下
[00:07:03.560 --> 00:07:04.600]  都沒有羊這個字
[00:07:04.600 --> 00:07:06.200]  但是呢
[00:07:06.200 --> 00:07:11.240]  如果你將經文所描繪的情況
[00:07:11.440 --> 00:07:12.720]  變成圖畫的話
[00:07:12.720 --> 00:07:15.440]  那又是一幅什麼圖畫呢?
[00:07:15.440 --> 00:07:17.920]  大家又來想像一下
[00:07:17.920 --> 00:07:20.080]  第四十四節它說
[00:07:20.080 --> 00:07:23.040]  信的人都在一處繁物公用
[00:07:23.040 --> 00:07:25.600]  並且賣了田產家業
[00:07:25.600 --> 00:07:27.880]  照各人所需用的分給各人
[00:07:27.880 --> 00:07:31.920]  他們天天同心合意行徹地在店裏
[00:07:31.920 --> 00:07:33.480]  且在家中抹餅
[00:07:33.480 --> 00:07:35.920]  存著歡喜誠實的心用飯
[00:07:35.920 --> 00:07:37.160]  讚美上帝
[00:07:37.160 --> 00:07:40.520]  哇!這是什麼圖畫呢?
[00:07:42.360 --> 00:07:46.840]  「大家各盡所能,各取所需」
[00:07:46.840 --> 00:07:52.920]  「有的就拿出來,沒有的亦不會不救」
[00:07:52.920 --> 00:07:57.440]  「互通有無,愉快共享」
[00:07:57.440 --> 00:07:59.240]  這是什麼狀態呢?
[00:07:59.240 --> 00:08:06.360]  這是人類一直渴望的烏托邦的狀態
[00:08:06.360 --> 00:08:10.720]  彷如天堂一樣美好的狀態
[00:08:11.840 --> 00:08:17.600]  我們暫且稱這一批羊為「在地若天」的羊
[00:08:17.600 --> 00:08:23.280]  在地若天的生活是令人們相當羨慕的
[00:08:23.280 --> 00:08:28.760]  不單止剛才說的那個個人的健康、幸福愉快
[00:08:28.760 --> 00:08:32.560]  而是在群體裏面都生活得好像在地若天那樣
[00:08:32.560 --> 00:08:34.440]  不用競爭
[00:08:34.440 --> 00:08:36.200]  不用搶
[00:08:36.200 --> 00:08:38.440]  大家互相分享
[00:08:40.960 --> 00:08:41.960]  經文指出
[00:08:41.960 --> 00:08:45.400]  其實其他人都很羨慕這種生活
[00:08:45.400 --> 00:08:47.840]  於是最後一句就說
[00:08:47.840 --> 00:08:52.200]  「得眾民喜愛,主張得救的人天天加給他們」
[00:08:52.200 --> 00:08:57.080]  這是一種烏托邦式的在地若天的羊
[00:08:57.080 --> 00:09:00.480]  但是你想想烏托邦這個詞
[00:09:00.480 --> 00:09:05.240]  其實它只是「烏」音而已
[00:09:05.240 --> 00:09:06.520]  即是「不」的意思
[00:09:06.520 --> 00:09:08.440]  「托邦」也是音而已
[00:09:08.440 --> 00:09:10.080]  即是地方的意思
[00:09:10.240 --> 00:09:11.560]  即是沒有這個地方的
[00:09:11.560 --> 00:09:15.200]  那是一個人類的想像
[00:09:15.200 --> 00:09:16.720]  一個理想的社會
[00:09:16.720 --> 00:09:19.520]  理想的狀態是怎樣的
[00:09:19.520 --> 00:09:23.680]  這種理想的狀態是不可能出現的
[00:09:23.680 --> 00:09:26.400]  天就還天
[00:09:26.400 --> 00:09:28.840]  地就還地
[00:09:28.840 --> 00:09:32.360]  天和地何等的犬呢
[00:09:32.360 --> 00:09:36.600]  在地的人怎能夠嘗試到在天的滋味呢
[00:09:36.600 --> 00:09:39.840]  這一群在地若天的羊
[00:09:40.400 --> 00:09:43.520]  一定是在上主的特殊恩典之下
[00:09:43.520 --> 00:09:49.000]  短暫地嘗試到這種在地若天的狀況
[00:09:49.000 --> 00:09:51.840]  所以他們是在地若天的羊
[00:09:51.840 --> 00:09:54.640]  在上主的羊群裏面
[00:09:54.640 --> 00:09:56.480]  你是不是一隻這樣的羊呢
[00:09:56.480 --> 00:10:00.680]  或者你有沒有經驗過這樣的狀況呢
[00:10:00.680 --> 00:10:04.360]  如果你不是上述這些羊
[00:10:04.360 --> 00:10:09.280]  其實又不用質疑
[00:10:11.040 --> 00:10:11.640]  他們的
[00:10:11.640 --> 00:10:15.800]  又不用否定他們的經驗和狀態
[00:10:15.800 --> 00:10:17.800]  又不用說這些是假的
[00:10:17.800 --> 00:10:19.600]  是騙我們的
[00:10:19.600 --> 00:10:21.200]  又不需要這樣的
[00:10:21.200 --> 00:10:23.280]  我又講一個比喻
[00:10:23.280 --> 00:10:25.240]  也可能是真實的
[00:10:25.240 --> 00:10:27.240]  即是雖然
[00:10:27.240 --> 00:10:30.560]  我不是一個高富帥
[00:10:30.560 --> 00:10:35.160]  但是我不可以因為我不是高富帥
[00:10:35.160 --> 00:10:38.240]  我就否定這個世界是有高富帥的存在
[00:10:39.960 --> 00:10:43.160]  但是我也不需要因為我不是高富帥
[00:10:43.160 --> 00:10:46.160]  我就要自卑和自憐
[00:10:46.160 --> 00:10:50.600]  這個世界不是只有高富帥才有價值的
[00:10:50.600 --> 00:10:54.440]  這個世界不是高富帥
[00:10:54.440 --> 00:10:57.760]  都可以存在和存在得有價值的
[00:10:57.760 --> 00:11:00.680]  在主的羊裏面
[00:11:00.680 --> 00:11:03.120]  不是只有上述那些羊
[00:11:03.120 --> 00:11:06.640]  才是主的羊
[00:11:06.640 --> 00:11:09.600]  其他在不同狀況之下的羊
[00:11:10.080 --> 00:11:11.040]  都是主的羊
[00:11:11.040 --> 00:11:14.000]  在剛才這些經文裏面
[00:11:14.000 --> 00:11:15.080]  其實
[00:11:15.080 --> 00:11:17.560]  他還透露了
[00:11:17.560 --> 00:11:20.760]  有些羊不是剛才講的那些狀態
[00:11:20.760 --> 00:11:22.400]  第四種
[00:11:22.400 --> 00:11:25.160]  回到第23篇
[00:11:25.160 --> 00:11:26.920]  第四節說
[00:11:26.920 --> 00:11:29.240]  我雖然行過死任憂谷
[00:11:29.240 --> 00:11:30.480]  也不怕遭害
[00:11:30.480 --> 00:11:32.120]  因為你與我同在
[00:11:32.120 --> 00:11:34.240]  你的杖你的肝都安慰我
[00:11:34.240 --> 00:11:37.600]  死任憂谷
[00:11:39.640 --> 00:11:41.720]  死任憂谷用來比喻人生的
[00:11:41.720 --> 00:11:43.960]  患難和危險
[00:11:43.960 --> 00:11:47.760]  令人感覺到自己是一個無助
[00:11:47.760 --> 00:11:49.960]  和跌入一個黑暗的狀態
[00:11:49.960 --> 00:11:53.720]  我們稱這一種為死任憂谷的羊
[00:11:53.720 --> 00:11:58.480]  死任憂谷對很多人來講都很可怕的
[00:11:58.480 --> 00:12:02.080]  所以很多人都很想逃避了它
[00:12:02.080 --> 00:12:03.280]  即是避開了它
[00:12:03.280 --> 00:12:05.720]  不想撞到它
[00:12:05.720 --> 00:12:09.080]  免得自己落去一個這麼麻煩的狀態
[00:12:09.480 --> 00:12:11.080]  但是讓人頭痛的是
[00:12:11.080 --> 00:12:12.680]  這種狀態
[00:12:12.680 --> 00:12:15.720]  有時是避不了的
[00:12:15.720 --> 00:12:17.600]  不在計劃裏面
[00:12:17.600 --> 00:12:18.760]  但是它又會出現的
[00:12:18.760 --> 00:12:21.160]  所以有時我們不禁會問
[00:12:21.160 --> 00:12:23.200]  我已經很忠心跟隨主了
[00:12:23.200 --> 00:12:26.120]  為甚麼還會有死任憂谷迎面而來的呢
[00:12:26.120 --> 00:12:29.720]  你有沒有看過
[00:12:29.720 --> 00:12:34.160]  有一個靈修作家的書叫做《勞魂》
[00:12:34.160 --> 00:12:37.960]  他在十多二十年前
[00:12:38.120 --> 00:12:39.400]  就寫了很多書
[00:12:39.400 --> 00:12:41.200]  翻譯成中文
[00:12:41.200 --> 00:12:42.680]  都很受歡迎
[00:12:42.680 --> 00:12:46.680]  勞魂神父的確是很有才華
[00:12:46.680 --> 00:12:48.600]  他二十五歲就成為神父
[00:12:48.600 --> 00:12:51.640]  他曾經任教在美國的聖母院大學
[00:12:51.640 --> 00:12:53.520]  和耶魯大學和哈佛大學
[00:12:53.520 --> 00:12:56.640]  他一生著作等身
[00:12:56.640 --> 00:12:59.280]  是二十世紀有名的靈修作家
[00:12:59.280 --> 00:13:04.960]  他在其中一本書叫做《心靈愛語》裏面的自述這樣說
[00:13:05.680 --> 00:13:09.400]  他說在一九八七年十二月至一九八八年六月期間
[00:13:09.400 --> 00:13:12.200]  是我生命裏面最艱難的時期
[00:13:12.200 --> 00:13:14.560]  我極其痛苦
[00:13:14.560 --> 00:13:18.000]  甚至無法肯定自己是否可以繼續生存下去
[00:13:18.000 --> 00:13:21.200]  我的一切都在瓦解
[00:13:21.200 --> 00:13:23.760]  自信沒有了
[00:13:23.760 --> 00:13:26.480]  生活工作的力量沒有了
[00:13:26.480 --> 00:13:28.000]  被愛的感覺沒有了
[00:13:28.000 --> 00:13:29.720]  痊癒的盼望沒有了
[00:13:29.720 --> 00:13:32.000]  對上主的信心都沒有了
[00:13:32.000 --> 00:13:35.600]  我作為書寫靈修生活的作家
[00:13:35.840 --> 00:13:37.720]  被大家視為愛主
[00:13:37.720 --> 00:13:39.320]  為人帶來盼望的人
[00:13:39.320 --> 00:13:41.280]  現在竟然死氣沉沉
[00:13:41.280 --> 00:13:42.760]  暗無天日
[00:13:42.760 --> 00:13:45.400]  正當身邊所有一切人
[00:13:45.400 --> 00:13:47.800]  都向我肯定他們愛我
[00:13:47.800 --> 00:13:48.480]  關心我
[00:13:48.480 --> 00:13:49.080]  欣賞我
[00:13:49.080 --> 00:13:50.720]  甚至欽佩我的時候
[00:13:50.720 --> 00:13:53.600]  我只是覺得自己一無是處
[00:13:53.600 --> 00:13:55.960]  人見人互
[00:13:55.960 --> 00:14:00.240]  正當人家都溫柔地擁抱我的時候
[00:14:00.240 --> 00:14:03.360]  我卻只是覺得人生無盡痛苦
[00:14:03.360 --> 00:14:05.280]  毫無值得活下去的理由
[00:14:05.960 --> 00:14:07.960]  正當我終於找到一個家
[00:14:07.960 --> 00:14:09.960]  我卻感到無家可歸
[00:14:09.960 --> 00:14:12.120]  正當我被稱讚
[00:14:12.120 --> 00:14:14.640]  心懼靈性動見
[00:14:14.640 --> 00:14:17.240]  我卻感到自己信心全失
[00:14:17.240 --> 00:14:20.240]  正當別人感激我引領他們
[00:14:20.240 --> 00:14:22.000]  更親近上主的時候
[00:14:22.000 --> 00:14:25.760]  我卻感到自己被上主撇棄已久
[00:14:25.760 --> 00:14:28.760]  痛苦令我徹底癱瘓
[00:14:28.760 --> 00:14:29.920]  夜不能寢
[00:14:29.920 --> 00:14:31.920]  不能自己地哭了又哭
[00:14:31.920 --> 00:14:34.080]  任何安慰說話都聽不進去
[00:14:34.800 --> 00:14:37.680]  也再沒有心思為別人憤憂
[00:14:37.680 --> 00:14:39.680]  我變得食不下煙
[00:14:39.680 --> 00:14:41.320]  對音樂、藝術
[00:14:41.320 --> 00:14:44.280]  甚至自然之美亦興趣索然
[00:14:44.280 --> 00:14:46.280]  世界只剩七刻
[00:14:46.280 --> 00:14:50.800]  在上主的羊群裏面
[00:14:50.800 --> 00:14:53.680]  你是不是一隻這樣的羊呢?
[00:14:53.680 --> 00:14:56.480]  或者你有沒有曾經
[00:14:56.480 --> 00:14:58.480]  生同感受過呢?
[00:14:58.480 --> 00:15:02.000]  有些人的事情
[00:15:03.120 --> 00:15:05.280]  他的情況或者跟勞運不一樣
[00:15:05.280 --> 00:15:10.720]  例如有些人突然面對自己的危疾
[00:15:10.720 --> 00:15:12.160]  或者家人的危疾
[00:15:12.160 --> 00:15:14.520]  又或者突然事業上的挫敗
[00:15:14.520 --> 00:15:17.960]  又或者親密關係的失去
[00:15:17.960 --> 00:15:21.080]  只要是經歷過死任憂局的
[00:15:21.080 --> 00:15:23.320]  在某程度上都會體驗得到
[00:15:23.320 --> 00:15:25.560]  勞運這一段自述的狀況
[00:15:25.560 --> 00:15:28.120]  第五種
[00:15:28.120 --> 00:15:31.600]  詩篇二十三篇繼續提到
[00:15:33.200 --> 00:15:34.840]  除了死任憂局的羊
[00:15:34.840 --> 00:15:36.640]  還有一種羊
[00:15:36.640 --> 00:15:37.680]  或者羊的狀態
[00:15:37.680 --> 00:15:39.040]  第五節說
[00:15:39.040 --> 00:15:40.160]  在我敵人面前
[00:15:40.160 --> 00:15:41.760]  你為我擺設延寂
[00:15:41.760 --> 00:15:43.200]  你用油高了我的頭
[00:15:43.200 --> 00:15:44.840]  使我的腹背滿日
[00:15:44.840 --> 00:15:47.960]  有人說
[00:15:47.960 --> 00:15:49.880]  我沒有敵人
[00:15:49.880 --> 00:15:51.880]  也沒有仇恨
[00:15:51.880 --> 00:15:55.200]  但是不等於
[00:15:55.200 --> 00:15:57.200]  沒有人會仇恨你
[00:15:57.200 --> 00:16:00.280]  亦不等於你不用面對敵人
[00:16:02.720 --> 00:16:06.080]  《時代論壇》4月24日的報導說
[00:16:06.080 --> 00:16:09.000]  在剛過去的4月21日
[00:16:09.000 --> 00:16:11.440]  有數以千計的斯里蘭卡人
[00:16:11.440 --> 00:16:14.480]  在首都科倫坡組成人鏈
[00:16:14.480 --> 00:16:16.320]  要求政府認真調查
[00:16:16.320 --> 00:16:19.000]  2019年的復活節的恐襲
[00:16:19.000 --> 00:16:23.000]  2019年4月21日復活節
[00:16:23.000 --> 00:16:25.080]  當地三座教堂
[00:16:25.080 --> 00:16:26.480]  兩座是天主教教堂
[00:16:26.480 --> 00:16:27.560]  一座是新教
[00:16:27.560 --> 00:16:28.840]  以及三間酒店
[00:16:28.840 --> 00:16:30.960]  和另外兩處處所
[00:16:30.960 --> 00:16:32.920]  發生自殺式炸彈襲擊
[00:16:32.920 --> 00:16:35.200]  近270人死亡
[00:16:35.200 --> 00:16:36.360]  500人受傷
[00:16:36.360 --> 00:16:41.680]  科倫坡佩雷拉神父這樣說
[00:16:41.680 --> 00:16:45.120]  天主教會不僅是為天主教徒
[00:16:45.120 --> 00:16:48.560]  亦是為全體斯里蘭卡人民尋求正義
[00:16:48.560 --> 00:16:52.320]  他表示除非找到真正的罪魁禍首
[00:16:52.320 --> 00:16:56.240]  否則斯里蘭卡永遠無法成為一個自由的國家
[00:16:56.240 --> 00:16:58.600]  但他同時強調
[00:16:58.600 --> 00:17:01.440]  基督徒必須懷著寬恕別人的心
[00:17:01.440 --> 00:17:04.640]  他說:我們想寬恕
[00:17:04.640 --> 00:17:07.600]  但我們也需要知道
[00:17:07.600 --> 00:17:10.440]  究竟我們要寬恕的是誰
[00:17:10.440 --> 00:17:13.520]  他說:我們在上主的恩典下
[00:17:13.520 --> 00:17:15.360]  我們已經取得重大進展
[00:17:15.360 --> 00:17:17.360]  我們將會繼續奮鬥下去
[00:17:17.360 --> 00:17:21.000]  第六種
[00:17:21.000 --> 00:17:23.720]  我們回到養人福音
[00:17:23.720 --> 00:17:26.360]  養人福音第十章第一節
[00:17:26.360 --> 00:17:29.080]  他說:我實實在在地告訴你們
[00:17:29.080 --> 00:17:31.600]  人進羊圈,不從門進去
[00:17:31.600 --> 00:17:33.200]  倒從別處,爬進去
[00:17:33.200 --> 00:17:35.560]  那人就是賊,就是強盜
[00:17:35.560 --> 00:17:43.040]  我們都以為羊圈裏面的都是純潔的小羊兒
[00:17:43.040 --> 00:17:47.880]  我們從來沒有想過
[00:17:47.880 --> 00:17:52.440]  在羊群裏面竟然會有賊,有強盜
[00:17:55.160 --> 00:17:57.120]  我們參加沒有想過
[00:17:57.120 --> 00:17:58.400]  你進了這個羊圈
[00:17:58.400 --> 00:18:02.120]  你竟然會與盜賊為伴
[00:18:02.120 --> 00:18:08.880]  又是《時代論壇》
[00:18:08.880 --> 00:18:11.200]  今天幫他賣了兩次廣告
[00:18:11.200 --> 00:18:13.480]  4月4日的報導
[00:18:13.480 --> 00:18:17.520]  他說香港某個大的宗派總會
[00:18:17.520 --> 00:18:19.720]  三月底發聲明
[00:18:21.240 --> 00:18:27.640]  該會牧師XXX多次邀請教友參與投資活動
[00:18:27.640 --> 00:18:29.560]  涉及巨大金額
[00:18:29.560 --> 00:18:31.840]  曾經承諾歸還款項
[00:18:31.840 --> 00:18:34.920]  但是到現在都還不到
[00:18:34.920 --> 00:18:39.840]  該會牧職部和執行委員會決議
[00:18:39.840 --> 00:18:42.520]  締奪XXX牧師的職銜
[00:18:42.520 --> 00:18:50.640]  這些羊可能從沒有想過
[00:18:50.640 --> 00:18:53.440]  會在羊群裏面有賊
[00:18:53.440 --> 00:18:56.880]  他損失了金錢
[00:18:56.880 --> 00:18:58.840]  才知道裏面有強盜
[00:18:58.840 --> 00:19:04.640]  這些羊是那些與盜賊為伴的羊
[00:19:04.640 --> 00:19:08.440]  第七種
[00:19:08.440 --> 00:19:10.840]  《彼得前書》
[00:19:10.840 --> 00:19:15.280]  《彼得前書》讓我們想像到
[00:19:15.280 --> 00:19:16.600]  還有一些羊
[00:19:16.600 --> 00:19:19.280]  第十九節說
[00:19:19.280 --> 00:19:22.400]  倘若人叫良心對得住上帝
[00:19:22.400 --> 00:19:25.080]  就忍受冤屈的苦楚
[00:19:25.080 --> 00:19:27.080]  者是可喜愛的
[00:19:27.080 --> 00:19:29.120]  你們若因犯罪受責打
[00:19:29.120 --> 00:19:31.160]  能忍耐有什麼可誇
[00:19:31.160 --> 00:19:33.240]  但你們因行善受苦
[00:19:33.240 --> 00:19:34.520]  能忍耐
[00:19:34.520 --> 00:19:38.600]  者是上帝看是可喜愛的
[00:19:38.600 --> 00:19:40.440]  這些羊是什麼羊呢
[00:19:40.440 --> 00:19:41.480]  我們稱它為
[00:19:41.480 --> 00:19:44.680]  忍受冤屈苦楚的羊
