
[00:00:00.000 --> 00:00:03.920]  今天我們會是一個新的講道系列
[00:04:12.800 --> 00:04:14.960]  原來是那些負責管理飯食的人
[00:04:14.960 --> 00:04:17.360]  都是被神揀選
[00:04:17.360 --> 00:04:19.200]  都是隻是透過管理飯食
[00:04:19.200 --> 00:04:21.600]  最後都是做成福音的工作
[00:04:21.600 --> 00:04:22.640]  所以他們是全福音
[00:04:22.640 --> 00:04:23.920]  所以爲什麼有這個要求
[00:04:23.920 --> 00:04:25.760]  因爲他們都是福音的工作
[00:04:25.760 --> 00:04:28.400]  所以這個轉折點就是福音的任務
[00:04:28.400 --> 00:04:30.560]  這個使命
[00:04:30.560 --> 00:04:33.120]  開始從十二使徒的身上
[00:04:33.120 --> 00:04:37.120]  就轉折到這一幫非十二使徒的身上
[00:04:37.120 --> 00:04:38.720]  而且這一幫人應該是
[00:04:38.720 --> 00:04:41.520]  有些希臘背景的猶太人
[00:04:41.520 --> 00:04:42.800]  所以有些不同
[00:04:42.800 --> 00:04:46.320]  還有下一段經文記載
[00:04:46.320 --> 00:04:48.160]  不單止是管理飯食
[00:04:48.160 --> 00:04:51.040]  連管理飯食都不管理的人
[00:04:51.040 --> 00:04:52.560]  都參與福音的工作
[00:04:52.560 --> 00:04:54.000]  你看看這段經文
[00:04:54.000 --> 00:04:56.960]  他說殺害史提反的人
[00:04:56.960 --> 00:04:59.040]  他們當然很開心
[00:04:59.040 --> 00:05:00.080]  殺害史提反
[00:05:00.080 --> 00:05:01.280]  其他人就
[00:05:01.280 --> 00:05:02.720]  掃羅是認同的
[00:05:02.720 --> 00:05:03.600]  掃羅就很開心
[00:05:03.600 --> 00:05:04.960]  因爲他迫害教會
[00:05:04.960 --> 00:05:06.480]  他說從那天開始
[00:05:06.480 --> 00:05:08.000]  耶路撒冷的教會
[00:05:08.000 --> 00:05:10.960]  就遭受極殘酷的迫害
[00:05:10.960 --> 00:05:13.040]  他說使徒以外
[00:05:13.040 --> 00:05:14.160]  不是使徒了
[00:05:14.160 --> 00:05:15.120]  使徒以外
[00:05:15.120 --> 00:05:19.440]  所有的信徒都分散在猶太和撒瑪尼亞各地去
[00:05:19.440 --> 00:05:23.440]  有些虔誠的人把史提反埋葬了
[00:05:23.440 --> 00:05:26.960]  並且爲他大聲地哀哭
[00:05:26.960 --> 00:05:29.840]  這時候掃羅進行殘酷
[00:05:29.840 --> 00:05:31.360]  摧殘教會的工作
[00:05:31.360 --> 00:05:34.560]  他就逐家逐戶去搜捕男女信徒
[00:05:34.560 --> 00:05:36.160]  把他們關到牢裏
[00:05:36.160 --> 00:05:37.920]  第四節又說多一次
[00:05:37.920 --> 00:05:45.360]  那些分散的信徒到各地傳福音
[00:05:45.360 --> 00:05:50.720]  就回到撒瑪尼亞向當地的人傳講基督的事
[00:05:50.720 --> 00:05:53.840]  所以這裏又是繼續這個脈絡
[00:05:53.840 --> 00:05:57.920]  就是福音從耶路撒冷轉到這七個人身上
[00:05:57.920 --> 00:05:59.120]  然後再繼續
[00:05:59.120 --> 00:06:00.640]  不單止是這七個
[00:06:00.640 --> 00:06:02.400]  連那些管理飯食都沒有管理的人
[00:06:02.400 --> 00:06:04.080]  沒有參與任何服侍的人
[00:06:04.080 --> 00:06:06.800]  原來當他們四散的時候都去到哪裏了
[00:06:06.800 --> 00:06:09.360]  原來都是去各地傳福音的
[00:06:09.360 --> 00:06:11.840]  所以初期教會的福音發展
[00:06:11.840 --> 00:06:14.480]  除了耶路撒冷
[00:06:14.480 --> 00:06:17.920]  是真的由使徒開始的福音工作
[00:06:17.920 --> 00:06:21.040]  你發覺到了後期的發展
[00:06:21.040 --> 00:06:22.720]  由太撒瑪尼亞直到地極
[00:06:22.720 --> 00:06:26.400]  全部都是由平信徒開始的
[00:06:26.400 --> 00:06:30.640]  那你猜猜這些四散的信徒會用什麼方式傳福音呢
[00:06:30.640 --> 00:06:32.480]  是不是大型報道會呢
[00:06:32.480 --> 00:06:33.600]  一定不是
[00:06:33.600 --> 00:06:36.240]  大型報道會我想只有彼得有這樣的能力
[00:06:36.240 --> 00:06:38.400]  可以三千人信主
[00:06:38.400 --> 00:06:41.120]  再辦一次報道會五千人信主
[00:06:41.120 --> 00:06:42.880]  這些四散的門徒
[00:06:42.880 --> 00:06:47.200]  most likely應該是用個人報道的方式
[00:06:47.200 --> 00:06:48.480]  one on one
[00:06:48.480 --> 00:06:54.160]  首先讓你明白從聖經的角度和教理歷史的角度
[00:06:54.160 --> 00:06:56.160]  這個personal evangelism
[00:06:56.160 --> 00:07:00.240]  一對一的福音工作到底有多重要
[00:07:00.240 --> 00:07:03.360]  因爲整個基督教角度的建立
[00:07:03.360 --> 00:07:07.440]  其實大部分都是通過這些個人報道而開始的
[00:07:07.440 --> 00:07:09.760]  不是通過大型的福音報道
[00:07:09.760 --> 00:07:13.600]  大型福音報道是使徒行傳記載了兩章
[00:07:13.600 --> 00:07:17.360]  之後基本上所有的福音工作都是個人
[00:07:17.360 --> 00:07:21.040]  one on one personal evangelism這樣開始
[00:07:21.040 --> 00:07:22.560]  所以這個是非常重要的
[00:07:22.560 --> 00:07:24.560]  要提一提他特別說
[00:07:24.560 --> 00:07:26.400]  不單止是四散的信徒
[00:07:26.400 --> 00:07:28.960]  男女的信徒
[00:07:28.960 --> 00:07:30.800]  在這裏要特別提一提
[00:07:30.800 --> 00:07:34.960]  因爲我最近看了Rony Stark 寫的The Rise of Christianity
[00:07:34.960 --> 00:07:38.480]  這本書他研究了當年教會
[00:07:38.480 --> 00:07:42.240]  初期教會的一些怎麼發展
[00:07:42.240 --> 00:07:44.960]  爲什麼從十二個人開始發展成
[00:07:44.960 --> 00:07:47.760]  短短第三世紀已經開統
[00:07:47.760 --> 00:07:50.400]  基本上是統治了整個羅馬帝國
[00:07:50.400 --> 00:07:53.280]  他說在初期教會的發展
[00:07:53.280 --> 00:07:56.080]  少不了姐妹的功勞
[00:07:56.080 --> 00:07:58.880]  因爲他做過一些study發覺
[00:07:58.880 --> 00:08:01.840]  當年姐妹在初期教會
[00:08:01.840 --> 00:08:04.320]  原來是先吸引了大批的姐妹
[00:08:04.320 --> 00:08:05.280]  當時的
[00:08:05.280 --> 00:08:08.640]  如果你覺得現在教會的男女不平衡
[00:08:08.640 --> 00:08:10.320]  當年就更加不平衡
[00:08:10.320 --> 00:08:11.920]  可能是五比一
[00:08:11.920 --> 00:08:14.800]  有五個是姐妹 只有一個是弟兄
[00:08:14.800 --> 00:08:18.400]  所以姐妹是先被吸納入到教會
[00:08:18.400 --> 00:08:20.640]  然後再給神使用
[00:08:20.640 --> 00:08:22.960]  帶他們的弟兄回到教會
[00:08:22.960 --> 00:08:25.440]  當時教會開始是很基層的
[00:08:25.440 --> 00:08:27.280]  由基層去到高官
[00:08:27.280 --> 00:08:30.160]  上層社會通常是透過太太
[00:08:30.160 --> 00:08:33.760]  某些羅馬帝國的官員的太太信了主
[00:08:33.760 --> 00:08:35.120]  將福音帶入家庭
[00:08:35.120 --> 00:08:37.600]  然後做官的開始進來教會
[00:08:37.600 --> 00:08:39.120]  所以教會是這樣發展的
[00:08:39.120 --> 00:08:41.920]  所以當時特別講到教會發展
[00:08:41.920 --> 00:08:43.200]  不可以不提姐妹
[00:08:43.200 --> 00:08:44.400]  所以這個很特別的
[00:08:44.400 --> 00:08:46.800]  今天如果提到神用姐妹
[00:08:46.800 --> 00:08:48.000]  大家覺得不出奇
[00:08:48.000 --> 00:08:49.360]  沒有什麼奇怪的東西
[00:08:49.360 --> 00:08:51.920]  但我是講兩千年前
[00:08:51.920 --> 00:08:54.800]  兩千年前羅馬帝國的年代
[00:08:54.800 --> 00:08:57.360]  女性是沒有受教育
[00:08:57.360 --> 00:08:59.680]  在社會沒有任何地位
[00:08:59.680 --> 00:09:01.440]  沒有人預期女性會在社會
[00:09:01.440 --> 00:09:03.760]  造成任何影響的工作
[00:09:03.760 --> 00:09:05.520]  她們只是孤家
[00:09:05.520 --> 00:09:06.880]  但在兩千年前
[00:09:06.880 --> 00:09:10.560]  你發覺神經已使用大批的姐妹
[00:09:10.560 --> 00:09:12.880]  去改變了整個羅馬帝國
[00:09:12.880 --> 00:09:14.480]  這個很神奇
[00:09:14.480 --> 00:09:15.680]  所以在《路加福音》
[00:09:15.680 --> 00:09:17.280]  或者《史讀行傳》所記載
[00:09:17.280 --> 00:09:19.440]  姐妹的角色是非常重要
[00:09:19.440 --> 00:09:22.560]  當然下面就記載了弟兄
[00:09:22.560 --> 00:09:26.640]  我們今天首先從一個故事
[00:09:26.640 --> 00:09:29.200]  就是從肥尼怎麼傳福音的故事
[00:09:29.200 --> 00:09:30.720]  One on one傳福音的故事
[00:09:30.720 --> 00:09:34.080]  來學一些個人報道的策略
[00:09:34.080 --> 00:09:36.880]  經文記載在八章二十六節
[00:09:36.880 --> 00:09:38.800]  那裏是這樣說的
[00:09:38.800 --> 00:09:41.920]  有主的一個天使就告訴肥尼
[00:09:41.920 --> 00:09:44.160]  你動身向南去
[00:09:44.160 --> 00:09:47.040]  哪條路是從耶路撒冷
[00:09:47.040 --> 00:09:49.680]  通往加薩的路上
[00:09:49.680 --> 00:09:51.600]  耶路撒冷通往埃及
[00:09:51.600 --> 00:09:53.920]  有條路就是加薩街
[00:09:53.920 --> 00:09:56.640]  有時打仗都會提到這個地方
[00:09:56.640 --> 00:09:58.000]  是一個沙漠的地方
[00:09:58.000 --> 00:09:59.280]  荒漠人煙的
[00:09:59.280 --> 00:10:01.840]  但肥尼聽到聖靈的聲音
[00:10:01.840 --> 00:10:04.400]  肥尼就動身前往
[00:10:04.400 --> 00:10:05.840]  他說在途中
[00:10:05.840 --> 00:10:09.840]  他遇見一個伊索匹雅的太監
[00:10:09.840 --> 00:10:11.280]  Ethiopia
[00:10:11.280 --> 00:10:14.320]  有些翻譯成埃塞俄比亞
[00:10:14.320 --> 00:10:17.040]  伊索匹雅翻譯成
[00:10:17.040 --> 00:10:20.160]  這個人是一個高級官員
[00:10:20.160 --> 00:10:25.440]  在伊索匹雅女王金大基手下經營財務
[00:10:25.440 --> 00:10:28.160]  他上耶路撒冷去
[00:10:28.160 --> 00:10:30.160]  敬拜上帝
[00:10:30.160 --> 00:10:34.000]  在歸途中他坐在自己的馬車上送讀
[00:10:34.000 --> 00:10:36.000]  先知以在也書
[00:10:36.000 --> 00:10:37.360]  這個人很特別的
[00:10:37.360 --> 00:10:37.920]  是個太監
[00:10:37.920 --> 00:10:38.640]  是個高官
[00:10:38.640 --> 00:10:41.680]  是個伊索匹雅女王
[00:10:41.680 --> 00:10:43.600]  金大基不是名字
[00:10:43.600 --> 00:10:45.600]  金大基是一個頭銜
[00:10:45.600 --> 00:10:47.200]  就好像我們說Caesar
[00:10:47.200 --> 00:10:47.760]  不是名字
[00:10:47.760 --> 00:10:49.200]  Caesar是一個頭銜
[00:10:49.200 --> 00:10:51.200]  就是凱撒大帝
[00:10:51.200 --> 00:10:53.200]  雖然我認識有個朋友
[00:10:53.200 --> 00:10:55.200]  就把這個頭銜改成自己的名字
[00:10:55.200 --> 00:10:57.200]  我問他叫什麼名字
[00:10:57.200 --> 00:10:59.200]  他說我的名字叫Caesar
[00:10:59.200 --> 00:11:01.200]  很奇怪
[00:11:01.200 --> 00:11:03.200]  把頭銜當名字用
[00:11:03.200 --> 00:11:05.200]  你叫什麼名字
[00:11:05.200 --> 00:11:07.200]  我叫皇上
[00:11:07.200 --> 00:11:09.200]  金大基不是名字
[00:11:09.200 --> 00:11:11.200]  是一個頭銜
[00:11:11.200 --> 00:11:13.200]  伊索匹雅是什麼地方呢
[00:11:13.200 --> 00:11:15.200]  伊索匹雅在當時羅馬帝國南邊
[00:11:15.200 --> 00:11:17.200]  就是耶路撒冷的南邊
[00:11:17.200 --> 00:11:19.200]  就是埃及
[00:11:19.200 --> 00:11:21.200]  埃及在南邊就是伊索匹雅
[00:11:21.200 --> 00:11:23.200]  伊索匹雅對於史圖行傳來說
[00:11:23.200 --> 00:11:25.200]  是意味着什麼呢
[00:11:25.200 --> 00:11:27.200]  就是意味着
[00:11:27.200 --> 00:11:29.200]  從羅馬帝國當時的人來看
[00:11:29.200 --> 00:11:31.200]  他們覺得羅馬帝國就已經是天下了
[00:11:31.200 --> 00:11:33.200]  羅馬帝國天下
[00:11:33.200 --> 00:11:35.200]  南邊的地極在哪呢
[00:11:35.200 --> 00:11:37.200]  就是伊索匹雅
[00:11:37.200 --> 00:11:39.200]  所以當史圖行傳說
[00:11:39.200 --> 00:11:41.200]  福音要傳到猶太和撒瑪尼亞
[00:11:41.200 --> 00:11:43.200]  一直都是地極
[00:11:43.200 --> 00:11:45.200]  南邊的地極就是伊索匹雅
[00:11:45.200 --> 00:11:47.200]  西邊的地極就是西班牙
[00:11:47.200 --> 00:11:49.200]  所以保羅是負責將福音傳到西班牙
[00:11:49.200 --> 00:11:51.200]  西邊的地極
[00:11:51.200 --> 00:11:53.200]  而南邊的地極
[00:11:53.200 --> 00:11:55.200]  神就用一個很特別的方式
[00:11:55.200 --> 00:11:57.200]  就是透過一個
[00:11:57.200 --> 00:11:59.200]  他所揀選的七個人當中一個叫菲力
[00:11:59.200 --> 00:12:01.200]  就是菲力將福音
[00:12:01.200 --> 00:12:03.200]  帶給了伊索匹雅的一個
[00:12:03.200 --> 00:12:05.200]  高級的官員一個太監
[00:12:05.200 --> 00:12:07.200]  然後透過太監
[00:12:07.200 --> 00:12:09.200]  就將福音帶回南邊的地極
[00:12:09.200 --> 00:12:11.200]  所以這個就是福音
[00:12:11.200 --> 00:12:13.200]  追溯到歷史是這樣來的
[00:12:13.200 --> 00:12:15.200]  這個太監當然很特別
[00:12:15.200 --> 00:12:17.200]  因爲他是
[00:12:17.200 --> 00:12:19.200]  伊索匹雅的高官
[00:12:19.200 --> 00:12:21.200]  但他去了耶路撒冷
[00:12:21.200 --> 00:12:23.200]  去了敬拜上帝
[00:12:23.200 --> 00:12:25.200]  所以很明顯他是一個
[00:12:25.200 --> 00:12:27.200]  是猶太的
[00:12:27.200 --> 00:12:29.200]  信徒來的
[00:12:29.200 --> 00:12:31.200]  外邦人是可以加入猶太教
[00:12:31.200 --> 00:12:33.200]  但是外邦人加入猶太教有條規定
[00:12:33.200 --> 00:12:35.200]  就是你必須接受割離
[00:12:35.200 --> 00:12:37.200]  這個很特別
[00:12:37.200 --> 00:12:39.200]  因爲他本身已經是個太監
[00:12:39.200 --> 00:12:41.200]  所以割了一次
[00:12:41.200 --> 00:12:43.200]  他又來?
[00:12:43.200 --> 00:12:45.200]  兩次
[00:12:45.200 --> 00:12:47.200]  割了兩次之後都覺得
[00:12:47.200 --> 00:12:49.200]  可能未得救
[00:12:49.200 --> 00:12:51.200]  因爲他都很困惑
[00:12:51.200 --> 00:12:53.200]  有沒有聽過
[00:12:53.200 --> 00:12:55.200]  葵花寶典這個爛劇
[00:12:55.200 --> 00:12:57.200]  有人找到葵花寶典的
[00:12:57.200 --> 00:12:59.200]  祕笈翻開第一頁
[00:12:59.200 --> 00:13:01.200]  他就寫着
[00:13:01.200 --> 00:13:03.200]  欲練神功必先自功
[00:13:03.200 --> 00:13:05.200]  他就掙扎了很久
[00:13:05.200 --> 00:13:07.200]  終於把心一橫
[00:13:07.200 --> 00:13:09.200]  忍痛自功
[00:13:09.200 --> 00:13:11.200]  自功之後翻開第二頁
[00:13:11.200 --> 00:13:13.200]  他就當場吐血
[00:13:13.200 --> 00:13:15.200]  第二頁就寫着
[00:13:15.200 --> 00:13:17.200]  若不自功也能成功
[00:13:17.200 --> 00:13:19.200]  翻開第三頁之後
[00:13:19.200 --> 00:13:21.200]  他就當場暈倒
[00:13:21.200 --> 00:13:23.200]  因爲第三頁就寫着
[00:13:23.200 --> 00:13:25.200]  即使自功也未必成功
[00:13:25.200 --> 00:13:29.200]  在舊約聖經就說猶太人
[00:13:29.200 --> 00:13:31.200]  就是這樣的
[00:13:31.200 --> 00:13:33.200]  他們覺得若要得救
[00:13:33.200 --> 00:13:35.200]  必受割離
[00:13:35.200 --> 00:13:37.200]  但是新約你發覺原來
[00:13:37.200 --> 00:13:39.200]  受割離也能得救
[00:13:39.200 --> 00:13:41.200]  在保羅寫書信的時候
[00:13:41.200 --> 00:13:43.200]  他就說即使受割離
[00:13:43.200 --> 00:13:45.200]  也未必得救
[00:13:45.200 --> 00:13:47.200]  所以猶太人都是當場暈倒
[00:13:47.200 --> 00:13:49.200]  也不能說上帝沒有幽默感
[00:13:49.200 --> 00:13:51.200]  所以看聖經就像
[00:13:51.200 --> 00:13:53.200]  看慕林祕笈一樣
[00:13:53.200 --> 00:13:55.200]  不要只看第一頁
[00:13:55.200 --> 00:13:59.200]  所以這個太監很特別
[00:13:59.200 --> 00:14:01.200]  加入了猶太教
[00:14:01.200 --> 00:14:03.200]  但是覺得自己也未得救
[00:14:03.200 --> 00:14:05.200]  伊索比是很特別的
[00:14:05.200 --> 00:14:07.200]  我們看下一張
[00:14:07.200 --> 00:14:09.200]  其實伊索比亞這個國家
[00:14:09.200 --> 00:14:11.200]  可以追溯到舊約聖經
[00:14:11.200 --> 00:14:13.200]  在所羅門王的年代
[00:14:13.200 --> 00:14:15.200]  如果大家記得
[00:14:15.200 --> 00:14:17.200]  在舊約聖經記載過
[00:14:17.200 --> 00:14:19.200]  有個人叫士巴女王
[00:14:19.200 --> 00:14:21.200]  他曾經很仰慕
[00:14:21.200 --> 00:14:23.200]  所羅門王的智慧
[00:14:23.200 --> 00:14:25.200]  當然他很驚怒
[00:14:25.200 --> 00:14:27.200]  跑來帶禮物
[00:14:27.200 --> 00:14:29.200]  去朝見所羅門王
[00:14:29.200 --> 00:14:31.200]  其實士巴女王
[00:14:31.200 --> 00:14:33.200]  就是伊索比亞的人
[00:14:33.200 --> 00:14:35.200]  他當時也是女王
[00:14:35.200 --> 00:14:37.200]  他來到之後
[00:14:37.200 --> 00:14:39.200]  當然他很敬仰所羅門王
[00:14:39.200 --> 00:14:41.200]  大家也知道
[00:14:41.200 --> 00:14:43.200]  所羅門王是非常風流倜儻
[00:14:43.200 --> 00:14:45.200]  所以在民間的傳說
[00:14:45.200 --> 00:14:47.200]  當然這個不是歷史
[00:14:47.200 --> 00:14:49.200]  這個是野史
[00:14:49.200 --> 00:14:51.200]  民間的傳說就說
[00:14:51.200 --> 00:14:53.200]  士巴女王在訪問的期間
[00:14:53.200 --> 00:14:55.200]  和所羅門王做了一些
[00:14:55.200 --> 00:14:57.200]  不可描述的事
[00:14:57.200 --> 00:14:59.200]  後來回到伊索比亞
[00:14:59.200 --> 00:15:01.200]  發現自己壞了人
[00:15:01.200 --> 00:15:03.200]  後來就生了大名鼎鼎的
[00:15:03.200 --> 00:15:05.200]  Manalik一世
[00:15:05.200 --> 00:15:07.200]  就是伊索比亞古國的
[00:15:07.200 --> 00:15:09.200]  一個創國的君王
[00:15:09.200 --> 00:15:11.200]  當這個Manalik一世
[00:15:11.200 --> 00:15:13.200]  長大之後
[00:15:13.200 --> 00:15:15.200]  到了teenager的時候
[00:15:15.200 --> 00:15:17.200]  有一天
[00:15:17.200 --> 00:15:19.200]  腦海裏就閃過一個問題
[00:15:19.200 --> 00:15:21.200]  就是我爸爸是誰呢
[00:15:21.200 --> 00:15:23.200]  當然士巴女王就告訴他
[00:15:23.200 --> 00:15:25.200]  其實你爸爸就是大名鼎鼎的
[00:15:25.200 --> 00:15:27.200]  所羅門王
[00:15:27.200 --> 00:15:29.200]  於是他就all the way
[00:15:29.200 --> 00:15:31.200]  就從伊索比亞
[00:15:31.200 --> 00:15:33.200]  來到耶路撒冷
[00:15:33.200 --> 00:15:35.200]  去見他的爸爸
[00:15:35.200 --> 00:15:37.200]  所羅門王就很開心
[00:15:37.200 --> 00:15:39.200]  原來有個師生仔
[00:15:39.200 --> 00:15:41.200]  一國之君就很喜歡這個兒子
[00:15:41.200 --> 00:15:43.200]  就將一件
[00:15:43.200 --> 00:15:45.200]  很貴重的禮物送給他
[00:15:45.200 --> 00:15:47.200]  傳說中就說
[00:15:47.200 --> 00:15:49.200]  他是找人來
[00:15:49.200 --> 00:15:51.200]  按照聖殿裏的約會
[00:15:51.200 --> 00:15:53.200]  去量身
[00:15:53.200 --> 00:15:55.200]  定做了一個仿製的
[00:15:55.200 --> 00:15:57.200]  約會就送了給他
[00:15:57.200 --> 00:15:59.200]  另外一個傳說就說
[00:15:59.200 --> 00:16:01.200]  這個Manalik一世
[00:16:01.200 --> 00:16:03.200]  就用了鬼計
[00:16:03.200 --> 00:16:05.200]  就偷龍轉鳳
[00:16:05.200 --> 00:16:07.200]  就將真正的約會
[00:16:07.200 --> 00:16:09.200]  拿走了就留在那個仿製
[00:16:09.200 --> 00:16:11.200]  在耶路撒冷
[00:16:11.200 --> 00:16:13.200]  所以這個就是爲什麼
[00:16:13.200 --> 00:16:15.200]  相傳到今天
[00:16:15.200 --> 00:16:17.200]  也有這樣的傳說說
[00:16:17.200 --> 00:16:19.200]  約會其實是在埃塞俄比亞
[00:16:19.200 --> 00:16:21.200]  在伊索比亞
[00:16:21.200 --> 00:16:23.200]  因爲到了聖經第二聖殿的期間
[00:16:23.200 --> 00:16:25.200]  沒有再提約會
[00:16:25.200 --> 00:16:27.200]  所以有人說應該是被這個人偷走了
[00:16:27.200 --> 00:16:29.200]  當然
[00:16:29.200 --> 00:16:31.200]  這個只是野史
[00:16:31.200 --> 00:16:33.200]  但有一件事是真實
[00:16:33.200 --> 00:16:35.200]  真的有歷史記載的
[00:16:35.200 --> 00:16:37.200]  就是這個伊索比亞的人
[00:16:37.200 --> 00:16:39.200]  當中很多人
[00:16:39.200 --> 00:16:41.200]  特別是古代的時候
