
[00:00:00.000 --> 00:00:04.160]  好 今天給大家分享的題目是《誠心所愛》
[00:08:04.200 --> 00:08:06.100]  書信一開始就是說
[00:08:06.100 --> 00:08:10.600]  給蒙檢選的太太和她的兒女
[00:08:10.600 --> 00:08:13.600]  如果你看中文的《河河本的聖經》
[00:08:13.600 --> 00:08:17.000]  這個太太蒙檢選的太太后面
[00:08:17.000 --> 00:08:19.800]  她還有一個說明
[00:08:19.800 --> 00:08:24.300]  或者翻譯成教會或者是或作教會
[00:08:24.300 --> 00:08:25.900]  她有這幾個小字
[00:08:25.900 --> 00:08:26.800]  你看到的時候
[00:08:26.800 --> 00:08:30.500]  你就知道在原文裏面
[00:08:30.500 --> 00:08:33.100]  也許可以還有另外的一個翻譯
[00:08:33.100 --> 00:08:37.700]  那中文的《聖經》就用括號表達出來
[00:08:37.700 --> 00:08:38.900]  大概意思是什麼呢
[00:08:38.900 --> 00:08:41.500]  就是蒙檢選的太太
[00:08:41.500 --> 00:08:43.500]  我們可以理解成是教會里面
[00:08:43.500 --> 00:08:47.600]  一位比較忠心的一個姊妹
[00:08:47.600 --> 00:08:52.000]  或者是一個女性的基督徒
[00:08:52.000 --> 00:08:56.200]  那還有她的兒女
[00:08:56.200 --> 00:08:58.600]  但是我們也可以從另外一個角度去理解
[00:08:58.600 --> 00:09:04.400]  就是這個收信人就是約翰的那個教會
[00:09:04.400 --> 00:09:07.000]  還有教會里面的會衆
[00:09:07.000 --> 00:09:11.400]  那當然我們在其他的新約的書卷裏面
[00:09:11.400 --> 00:09:15.800]  我們常常會看到耶穌或者是使徒
[00:09:15.800 --> 00:09:20.800]  也會把教會當作基督的心腹來做一個比喻
[00:09:20.800 --> 00:09:22.000]  所以我們可以這麼理解
[00:09:22.000 --> 00:09:27.800]  這封書信可以寫給教會和教會的會衆
[00:09:27.800 --> 00:09:30.800]  然後她稱呼這些人
[00:09:30.800 --> 00:09:37.400]  就是教會里面的這些人是她誠心所愛的
[00:09:37.400 --> 00:09:41.800]  所以我也用了這個詞來作爲今天的講題
[00:09:41.800 --> 00:09:44.200]  誠心所愛
[00:09:44.200 --> 00:09:48.700]  我不曉得你看到這個詞的時候你會想到什麼
[00:09:48.700 --> 00:09:54.100]  你會想到這個愛是很真誠的嗎
[00:09:54.100 --> 00:09:56.400]  其實如果我們來看原文的話
[00:09:56.400 --> 00:10:02.000]  誠心所愛的意思就是在真理中所愛的
[00:10:02.000 --> 00:10:04.400]  就是這個愛不是一般的
[00:10:04.400 --> 00:10:05.700]  我們隨意的去愛
[00:10:05.700 --> 00:10:07.000]  按照我們的意思去愛
[00:10:07.000 --> 00:10:11.600]  是在真理中所愛的
[00:10:11.600 --> 00:10:13.100]  所以英文也有翻譯成
[00:10:13.100 --> 00:10:14.500]  Love in truth
[00:10:14.500 --> 00:10:16.100]  就是在真理中去愛
[00:10:16.100 --> 00:10:19.500]  或者是在真理中所愛的
[00:10:19.500 --> 00:10:26.200]  這樣她一開頭就把真理和愛連接在一起
[00:10:26.200 --> 00:10:28.100]  連接在哪裏呢
[00:10:28.100 --> 00:10:32.300]  連接在教會這個羣體裏面
[00:10:32.300 --> 00:10:36.900]  也就是說教會這個羣體應該是怎樣的呢
[00:10:36.900 --> 00:10:41.600]  應該是既有真理也有愛的
[00:10:41.600 --> 00:10:43.600]  兩者是不可分的
[00:10:43.600 --> 00:10:50.600]  而這封書信的授信人就是約翰所誠心所愛的
[00:10:50.600 --> 00:10:58.800]  就是這羣會衆他們當中既有真理也有愛
[00:10:58.800 --> 00:11:06.800]  在這裏我們也看到約翰他一開始就表達出來
[00:11:06.800 --> 00:11:09.500]  他對教會的這種愛
[00:11:09.500 --> 00:11:14.800]  然後爲什麼約翰說了
[00:11:14.800 --> 00:11:20.900]  不只是他也是一切知道真理之人所愛的呢
[00:11:20.900 --> 00:11:24.000]  也就是說他非常地愛教會
[00:11:24.000 --> 00:11:27.000]  他表達出來不只是他愛而已
[00:11:27.000 --> 00:11:32.100]  連一切知道真理之人也是這樣愛教會
[00:11:32.100 --> 00:11:34.400]  還有教會的弟兄姊妹
[00:11:34.400 --> 00:11:38.300]  也就是說凡是認識真理的人
[00:11:38.300 --> 00:11:40.300]  都會有同樣的一個表現
[00:11:40.300 --> 00:11:43.800]  他都會對教會還有教會的肢體
[00:11:43.800 --> 00:11:47.400]  會表現出來有這種愛
[00:11:47.400 --> 00:11:49.000]  只要你認識真理
[00:11:49.000 --> 00:11:51.600]  只要真理在你裏面運行
[00:11:51.600 --> 00:11:56.000]  那你就很自然就表現出來
[00:11:56.000 --> 00:11:58.400]  所以從這裏我們就看到
[00:11:58.400 --> 00:12:03.000]  真理跟愛是不能分割的
[00:12:03.000 --> 00:12:06.600]  約翰提出來真理和愛
[00:12:06.600 --> 00:12:09.400]  兩者之間這種很緊密的關係
[00:12:09.400 --> 00:12:11.400]  其實也提醒我們
[00:12:11.400 --> 00:12:15.400]  教會跟其他的團體是不一樣的
[00:12:15.400 --> 00:12:18.000]  我們也知道除了教會以外
[00:12:18.000 --> 00:12:21.400]  我們也可以說其他某一些的團體會有愛
[00:12:21.400 --> 00:12:22.700]  不曉得你同不同意
[00:12:22.700 --> 00:12:24.600]  大概我們都會同意說
[00:12:24.600 --> 00:12:25.800]  某一些的團體
[00:12:25.800 --> 00:12:27.800]  那他們當中也許很有愛
[00:12:27.800 --> 00:12:29.800]  某一些的慈善的組織
[00:12:29.800 --> 00:12:33.500]  某一些的不同的羣體
[00:12:33.500 --> 00:12:36.000]  他們當中也會有愛
[00:12:36.000 --> 00:12:38.200]  我們也不能否認
[00:12:38.200 --> 00:12:41.000]  但是這種愛跟教會里面的這種愛
[00:12:41.000 --> 00:12:42.400]  是有所區別的
[00:12:42.400 --> 00:12:47.600]  教會里面的愛是以真理爲基礎的
[00:12:47.600 --> 00:12:54.000]  我們的愛是建立在信仰的真理上面的
[00:12:54.000 --> 00:12:56.200]  如果沒有真理的話
[00:12:56.200 --> 00:13:00.000]  教會就成了一個俱樂部
[00:13:00.000 --> 00:13:03.600]  或者是跟其他外面的團體沒有什麼區別
[00:13:03.600 --> 00:13:04.800]  大家每個星期來
[00:13:04.800 --> 00:13:07.000]  我們在教會里面相聚
[00:13:07.000 --> 00:13:11.200]  我們就彼此的交談
[00:13:11.200 --> 00:13:13.800]  喫喫喝喝就散了
[00:13:13.800 --> 00:13:16.200]  我們也感覺好像挺開心的
[00:13:16.200 --> 00:13:17.200]  我們一起來唱歌
[00:13:17.200 --> 00:13:18.800]  一起來敬拜神
[00:13:18.800 --> 00:13:21.400]  一起還有愛言的香蕉
[00:13:21.400 --> 00:13:24.600]  大家可以分享彼此的日常生活
[00:13:24.600 --> 00:13:27.000]  這樣子就成了一個好像是
[00:13:27.000 --> 00:13:28.800]  滿足你我需要
[00:13:28.800 --> 00:13:29.800]  情感的需要
[00:13:29.800 --> 00:13:32.800]  或者是生活的需要的一個俱樂部
[00:13:32.800 --> 00:13:35.200]  而我們當中就沒有了真理
[00:13:35.200 --> 00:13:41.800]  那就跟其他的團體沒有任何的區別
[00:13:41.800 --> 00:13:43.800]  約翰在這裏他強調
[00:13:43.800 --> 00:13:49.600]  真理跟愛是教會的一個非常重要的元素
[00:13:49.600 --> 00:13:52.600]  他在這裏好幾次的提到真理
[00:13:52.600 --> 00:13:55.600]  也好幾次的提到愛
[00:13:55.600 --> 00:13:57.600]  當然我們都知道
[00:13:57.600 --> 00:14:02.600]  如果教會里面只有愛
[00:14:02.600 --> 00:14:04.600]  沒有真理的話
[00:14:04.600 --> 00:14:08.600]  這個教會很快可能就會散掉了
[00:14:08.600 --> 00:14:11.600]  因爲愛是非常有限的
[00:14:11.600 --> 00:14:13.600]  而且會有條件的
[00:14:13.600 --> 00:14:15.600]  我們也看到過一些的情況
[00:14:15.600 --> 00:14:20.600]  就是有一些教會的情況
[00:14:20.600 --> 00:14:23.600]  就是當中有一些很熱心的弟兄姊妹
[00:14:23.600 --> 00:14:26.600]  他們在裏面有服侍其他的人
[00:14:26.600 --> 00:14:28.600]  因爲他們非常有愛心
[00:14:28.600 --> 00:14:31.600]  所以教會增長得非常快
[00:14:31.600 --> 00:14:33.600]  很多人都來
[00:14:33.600 --> 00:14:36.600]  因爲那裏的弟兄姊妹非常有愛心
[00:14:36.600 --> 00:14:38.600]  去幫助他們接待他們
[00:14:38.600 --> 00:14:39.600]  關心他們
[00:14:39.600 --> 00:14:41.600]  所以他們都很願意來
[00:14:41.600 --> 00:14:43.600]  那些來的人是因爲
[00:14:43.600 --> 00:14:47.600]  那些基督徒教會里面的人很有愛心
[00:14:47.600 --> 00:14:48.600]  對他很好
[00:14:48.600 --> 00:14:51.600]  結果他們就有很好的氛圍
[00:14:51.600 --> 00:14:54.600]  表面看起來大家就是很相親相愛
[00:14:54.600 --> 00:14:56.600]  然後大家也很溫暖
[00:14:56.600 --> 00:14:59.600]  因爲彼此的關係也很好
[00:14:59.600 --> 00:15:00.600]  交談也很好
[00:15:00.600 --> 00:15:04.600]  不過他們比較缺乏聖經的真理
[00:15:04.600 --> 00:15:07.600]  他們平常的交談也很少去講真理
[00:15:07.600 --> 00:15:09.600]  很少去談聖經
[00:15:09.600 --> 00:15:12.600]  他們的交談只是談日常生活裏面
[00:15:12.600 --> 00:15:14.600]  我家庭的需要
[00:15:14.600 --> 00:15:15.600]  我遇到了困難
[00:15:15.600 --> 00:15:16.600]  我今天生病了
[00:15:16.600 --> 00:15:18.600]  你爲我帶導
[00:15:18.600 --> 00:15:19.600]  全是這些
[00:15:19.600 --> 00:15:22.600]  所以結果後來那幾個
[00:15:22.600 --> 00:15:24.600]  平常比較熱心的姊妹
[00:15:24.600 --> 00:15:27.600]  後來他們因爲其他的原因
[00:15:27.600 --> 00:15:28.600]  要移民
[00:15:28.600 --> 00:15:29.600]  就跑掉了
[00:15:29.600 --> 00:15:31.600]  可能就要離開
[00:15:31.600 --> 00:15:34.600]  結果他們剩下的那些人
[00:15:34.600 --> 00:15:37.600]  突然就全部就散掉了
[00:15:37.600 --> 00:15:40.600]  你知道這個情況就是
[00:15:40.600 --> 00:15:42.600]  爲什麼他們會散掉呢
[00:15:42.600 --> 00:15:44.600]  因爲他們來教會
[00:15:44.600 --> 00:15:48.600]  他們不是建立在真理上面
[00:15:48.600 --> 00:15:52.600]  他們表面看起來是很有愛
[00:15:52.600 --> 00:15:55.600]  但是因爲那些人移民離開了
[00:15:55.600 --> 00:15:58.600]  所以他們其他的人就跟着就散掉了
[00:15:58.600 --> 00:16:02.600]  他們的心裏面沒有聖經的真理
[00:16:02.600 --> 00:16:03.600]  沒有根基
[00:16:03.600 --> 00:16:05.600]  他們來是因爲人的緣故
[00:16:05.600 --> 00:16:08.600]  不是因爲耶穌基督的緣故
[00:16:08.600 --> 00:16:11.600]  我不曉得你在一些團聚
[00:16:11.600 --> 00:16:13.600]  或者是在一些成長班裏面
[00:16:13.600 --> 00:16:15.600]  遇到這樣的一些情況
[00:16:15.600 --> 00:16:17.600]  那些人來是因爲其他的人
[00:16:17.600 --> 00:16:19.600]  他不是因爲耶穌基督
[00:16:19.600 --> 00:16:21.600]  所以我們也要特別小心
[00:16:21.600 --> 00:16:23.600]  我不是說我們不應該有愛
[00:16:23.600 --> 00:16:25.600]  我們都應該有愛
[00:16:25.600 --> 00:16:28.600]  我們都應該很熱心的去對待其他的人
[00:16:28.600 --> 00:16:29.600]  不過我們要小心
[00:16:29.600 --> 00:16:32.600]  我們很熱心去對待其他人
[00:16:32.600 --> 00:16:34.600]  我們對其他人關心的時候
[00:16:34.600 --> 00:16:37.600]  我們不是要把那個人帶到我的面前
[00:16:37.600 --> 00:16:41.600]  我們是把那個人帶到耶穌基督的面前
[00:16:41.600 --> 00:16:43.600]  假如我所做的這一切
[00:16:43.600 --> 00:16:45.600]  我不能把他帶到耶穌基督的面前
[00:16:45.600 --> 00:16:48.600]  我不能把他帶到神的真理的裏面
[00:16:48.600 --> 00:16:51.600]  我所做的這一切都是枉然
[00:16:51.600 --> 00:16:54.600]  因爲有一天可能我也會離開
[00:16:54.600 --> 00:16:56.600]  那你所做的這一切
[00:16:56.600 --> 00:16:58.600]  當你離開了以後
[00:16:58.600 --> 00:17:00.600]  那這個人怎麼辦呢
[00:17:00.600 --> 00:17:02.600]  他在耶穌基督裏面沒有根基
[00:17:02.600 --> 00:17:05.600]  他可能就跟着就離開了
[00:17:05.600 --> 00:17:06.600]  所以我們記得
[00:17:06.600 --> 00:17:09.600]  一定要有真理在裏面
[00:17:09.600 --> 00:17:13.600]  一定要把人帶到耶穌基督面前
[00:17:13.600 --> 00:17:17.600]  把他帶到神的真理裏面
[00:17:17.600 --> 00:17:20.600]  如果說在一個教會里面
[00:17:20.600 --> 00:17:24.600]  我們只有愛沒有真理的時候會怎麼樣呢
[00:17:24.600 --> 00:17:29.600]  那就變成很容易就導致所謂的自由主義
[00:17:29.600 --> 00:17:32.600]  不曉得你有沒有了解這個詞
[00:17:32.600 --> 00:17:33.600]  自由主義就是
[00:17:33.600 --> 00:17:35.600]  因爲愛就可以了
[00:17:35.600 --> 00:17:36.600]  我管他什麼呢
[00:17:36.600 --> 00:17:39.600]  因爲我愛我做什麼都是對的
[00:17:39.600 --> 00:17:42.600]  因爲愛是很大的一個理由
[00:17:42.600 --> 00:17:43.600]  愛是最大的理由
[00:17:43.600 --> 00:17:44.600]  他們認爲
[00:17:44.600 --> 00:17:45.600]  只要我有愛
[00:17:45.600 --> 00:17:47.600]  只要我是出於愛
[00:17:47.600 --> 00:17:49.600]  我就可以做任何的事情
[00:17:49.600 --> 00:17:51.600]  那就變成自由主義了
[00:17:51.600 --> 00:17:53.600]  他沒有真理的來引導
[00:17:53.600 --> 00:17:55.600]  他覺得做什麼都是對的
[00:17:55.600 --> 00:17:59.600]  所以不管是現在的社會上的道德也好
[00:17:59.600 --> 00:18:00.600]  什麼都好
[00:18:00.600 --> 00:18:03.600]  他都是以愛爲一個最高的標準
[00:18:03.600 --> 00:18:05.600]  我不是說以愛做標準不對
[00:18:05.600 --> 00:18:10.600]  但是需要有真理的規範和引導
[00:18:10.600 --> 00:18:12.600]  如果沒有的話怎麼辦呢
[00:18:12.600 --> 00:18:14.600]  那就變成自由主義了
[00:18:14.600 --> 00:18:15.600]  你覺得做什麼都是對的
[00:18:15.600 --> 00:18:16.600]  因爲有愛
[00:18:16.600 --> 00:18:18.600]  我因爲愛所以這麼做
[00:18:18.600 --> 00:18:19.600]  我是一個父親
[00:18:19.600 --> 00:18:21.600]  所以我就因爲愛這個孩子
[00:18:21.600 --> 00:18:23.600]  所以我做什麼都是對他好
[00:18:23.600 --> 00:18:25.600]  但結果可能我做的這一切
[00:18:25.600 --> 00:18:27.600]  最後就害了他
[00:18:27.600 --> 00:18:29.600]  有可能是這樣
[00:18:29.600 --> 00:18:31.600]  反過來來講
[00:18:31.600 --> 00:18:35.600]  如果只有真理沒有愛又怎麼辦呢
[00:18:35.600 --> 00:18:38.600]  就會很容易導致另外一個極端
[00:18:38.600 --> 00:18:40.600]  就是律法主義
[00:18:40.600 --> 00:18:42.600]  我們很容易跟人講
[00:18:42.600 --> 00:18:44.600]  聖經是這麼講的
[00:18:44.600 --> 00:18:45.600]  聖經是那樣講的
[00:18:45.600 --> 00:18:46.600]  所以你不能這樣
[00:18:46.600 --> 00:18:47.600]  你不能那樣
[00:18:47.600 --> 00:18:48.600]  所以你應該悔改
[00:18:48.600 --> 00:18:49.600]  你應該怎麼樣
[00:18:49.600 --> 00:18:52.600]  有真理不是不對
[00:18:52.600 --> 00:18:53.600]  當然是對的
[00:18:53.600 --> 00:18:55.600]  我們應該講真理
[00:18:55.600 --> 00:18:56.600]  我們在教會里面
[00:18:56.600 --> 00:19:01.600]  要用真理來指出其他人的不對
[00:19:01.600 --> 00:19:02.600]  這也是應該的
[00:19:02.600 --> 00:19:03.600]  不過呢
[00:19:03.600 --> 00:19:05.600]  當我們講真理的時候
[00:19:05.600 --> 00:19:06.600]  如果沒有愛
[00:19:06.600 --> 00:19:08.600]  那就變成律法主義
[00:19:08.600 --> 00:19:10.600]  好像法律賽人一樣
[00:19:10.600 --> 00:19:12.600]  他們很懂律法的
[00:19:12.600 --> 00:19:13.600]  他們也很守律法
[00:19:13.600 --> 00:19:15.600]  不過他們沒有愛
[00:19:15.600 --> 00:19:17.600]  在聖經的哥林多前書裏面
[00:19:17.600 --> 00:19:18.600]  我們都很熟悉
[00:19:18.600 --> 00:19:20.600]  愛的宋歌
[00:19:20.600 --> 00:19:23.600]  愛的宋歌在哥林多前書十三章
[00:19:23.600 --> 00:19:24.600]  一開始他說
[00:19:24.600 --> 00:19:26.600]  我若能收萬人的方言
[00:19:26.600 --> 00:19:27.600]  並天使的話語
[00:19:27.600 --> 00:19:28.600]  但若沒有愛
[00:19:28.600 --> 00:19:31.600]  我就成了明德羅想的八一般
[00:19:31.600 --> 00:19:34.600]  他講到你有很多的恩賜
[00:19:34.600 --> 00:19:36.600]  你有很多的這種的才幹
[00:19:36.600 --> 00:19:37.600]  都沒有用
[00:19:37.600 --> 00:19:39.600]  如果你沒有愛的話
