
[00:00:00.000 --> 00:00:03.720]  上次說羅馬書就是Frank傳道
[00:15:30.080 --> 00:15:33.400]  這根本是一個靈性的問題
[00:15:33.400 --> 00:15:37.360]  是一個垂直和橫向的關係
[00:15:37.360 --> 00:15:41.360]  是缺一不可的
[00:15:41.360 --> 00:15:47.560]  愛上帝是不可以離開愛鄰舍
[00:15:47.560 --> 00:15:52.600]  不要以為基督徒只要滿足垂直的向度就收工
[00:15:52.600 --> 00:15:56.280]  不是的
[00:15:56.280 --> 00:15:59.440]  不要以為基督徒滿足了垂直的關係
[00:15:59.440 --> 00:16:04.280]  而繼續去刻薄去壓榨你身邊的人
[00:16:04.280 --> 00:16:08.120]  這樣不是愛上帝
[00:16:08.120 --> 00:16:10.600]  要記得上帝的教訓
[00:16:10.600 --> 00:16:15.280]  祂說:首先是愛主,你的神
[00:16:15.280 --> 00:16:22.640]  其次也相仿,愛鄰如己
[00:16:22.640 --> 00:16:27.640]  17至19節
[00:16:27.640 --> 00:16:30.440]  因為上帝的國不在乎飲食
[00:16:30.440 --> 00:16:35.080]  而在乎公義、和平及聖靈中的喜樂
[00:16:35.080 --> 00:16:37.400]  凡這樣服侍基督的
[00:16:37.400 --> 00:16:41.480]  就是為上帝所喜悅,又為人所讚許
[00:16:41.480 --> 00:16:50.640]  所以我們務要追求和平與彼此做就的事
[00:16:50.640 --> 00:16:52.920]  飲食問題根本不是重點
[00:16:52.920 --> 00:16:55.000]  重點是一個神學問題
[00:16:55.000 --> 00:16:57.800]  重點是一個牧養問題
[00:16:57.800 --> 00:17:01.720]  重點在於上帝的國度
[00:17:01.720 --> 00:17:04.480]  是一個關係性的國度
[00:17:04.480 --> 00:17:09.600]  是人與人之間的關係的和好
[00:17:09.600 --> 00:17:13.840]  所以保羅用公義和和平這兩個字
[00:17:13.840 --> 00:17:16.640]  去形容人與人之間的關係
[00:17:16.640 --> 00:17:20.120]  形容人與神之間的關係
[00:17:20.120 --> 00:17:28.920]  是彼此的關愛、彼此的做就才是重點
[00:17:28.920 --> 00:17:34.880]  當有公義和和平,人才可以經驗到
[00:17:34.880 --> 00:17:39.400]  從聖靈而來的喜樂
[00:17:39.400 --> 00:17:43.360]  在群體中彼此關愛彼此做就
[00:17:43.360 --> 00:17:48.760]  就是服侍基督,就是基督的用人
[00:17:48.760 --> 00:17:54.760]  所以首先是群體中彼此和好的關係
[00:17:54.760 --> 00:17:59.040]  其次才是飲食
[00:17:59.040 --> 00:18:01.320]  所以保羅在十九節說
[00:18:01.320 --> 00:18:08.920]  所以我們務要追求和平與彼此做就的事
[00:18:08.920 --> 00:18:13.480]  先追求上帝的國就是這個意思
[00:18:13.480 --> 00:18:15.800]  人與上帝的關係
[00:18:15.800 --> 00:18:23.080]  是離不開人與人之間的關係
[00:18:23.080 --> 00:18:26.320]  二十節
[00:18:26.320 --> 00:18:30.200]  不可因食物毀壞上帝的工作
[00:18:30.200 --> 00:18:32.760]  一切都是潔淨的
[00:18:32.760 --> 00:18:35.520]  但有人因食物使人跌倒
[00:18:35.520 --> 00:18:41.160]  這在他就是惡了
[00:18:41.160 --> 00:18:46.040]  二十節這裡保羅用了一種很強烈的表達方式
[00:18:46.040 --> 00:18:49.920]  去呼籲羅馬的信徒不要因為食物
[00:18:49.920 --> 00:18:54.840]  而破壞信徒之間彼此的關係
[00:18:54.840 --> 00:18:59.360]  不要摧毀上帝在世的工作
[00:18:59.360 --> 00:19:02.600]  那你會問上帝的工作是什麼?
[00:19:02.600 --> 00:19:05.840]  是建立群體
[00:19:05.840 --> 00:19:10.760]  是建立屬於上帝的一群子民
[00:19:10.760 --> 00:19:12.280]  建立屬於他的國度
[00:19:12.280 --> 00:19:15.080]  這才是上帝的原意
[00:19:15.080 --> 00:19:17.280]  但你現在在羅馬教會裡
[00:19:17.280 --> 00:19:20.400]  卻分開了強者和弱者兩批人
[00:19:20.400 --> 00:19:24.280]  而且是對立的
[00:19:24.280 --> 00:19:27.600]  保羅去警告強者
[00:19:27.600 --> 00:19:28.960]  你行使自由
[00:19:28.960 --> 00:19:32.200]  但是如果你使人跌倒的話
[00:19:32.200 --> 00:19:36.480]  你就有問題
[00:19:36.480 --> 00:19:42.560]  我舉另外一個例子是關於飲飲食食
[00:19:42.560 --> 00:19:45.480]  有一個人很喜歡吃臭豆腐
[00:19:45.480 --> 00:19:47.320]  不是我
[00:19:47.320 --> 00:19:48.320]  其實是沒有問題的
[00:19:48.320 --> 00:19:50.680]  你喜歡吃臭豆腐
[00:19:50.680 --> 00:19:53.520]  但如果你行使你的自由
[00:19:53.520 --> 00:19:56.800]  你要買很多臭豆腐回家吃
[00:19:56.800 --> 00:20:00.280]  然後你家人都要聞著那股味道
[00:20:00.280 --> 00:20:03.360]  再加上你家裡都是那股臭豆腐的味道
[00:20:03.360 --> 00:20:07.760]  加上你的衣服和褲子都是那股味道
[00:20:07.760 --> 00:20:10.240]  你影響到你的家人
[00:20:10.240 --> 00:20:15.440]  這樣就有問題了
[00:20:15.440 --> 00:20:21.800]  你不要使你的家人因為你的臭豆腐而影響到你們的關係
[00:20:21.800 --> 00:20:25.240]  同樣地,你有自由
[00:20:25.240 --> 00:20:29.920]  但重點是你和你的鄰舍
[00:20:29.920 --> 00:20:36.920]  和你的弟兄姊妹之間的關係
[00:20:36.920 --> 00:20:43.360]  最後二十一至二十三節
[00:20:43.360 --> 00:20:47.840]  「無論是吃肉是喝酒是什麼別的事
[00:20:47.840 --> 00:20:52.440]  使弟兄跌倒一概不做才是善的
[00:20:52.440 --> 00:20:56.320]  你有信心就要在上帝面前持守
[00:20:56.320 --> 00:21:01.440]  人能在自己以為可行的事上不自責就有福了
[00:21:01.440 --> 00:21:05.680]  若有人疑惑而吃的就被定罪
[00:21:05.680 --> 00:21:08.160]  因為他吃不是出於信心
[00:21:08.160 --> 00:21:15.680]  凡不出於信心的都是罪」
[00:21:15.680 --> 00:21:17.600]  對於保羅來說
[00:21:17.600 --> 00:21:22.560]  他呼籲強者要去屈就弱者
[00:21:22.560 --> 00:21:24.600]  既然你信心大的話
[00:21:24.600 --> 00:21:29.720]  倒不如你是出於愛心去苦咒那些信心弱的人
[00:21:29.720 --> 00:21:33.200]  好讓他們不會跌倒
[00:21:33.200 --> 00:21:43.000]  所以保羅說「一切使弟兄跌倒一概不做才是善的」
[00:21:43.000 --> 00:21:48.520]  他很明顯是針對強者說的
[00:21:48.520 --> 00:21:51.920]  而二十二節保羅繼續向強者說
[00:21:51.920 --> 00:21:57.880]  「你有信心就要在上帝面前持守」
[00:21:57.880 --> 00:21:59.880]  如果你是有信心的人
[00:21:59.880 --> 00:22:06.880]  可以出少句聲當幫下忙,不要做個半腳石給弱者去攤
[00:22:06.880 --> 00:22:08.680]  對於弱者來說
[00:22:08.680 --> 00:22:14.280]  強者的角色是要愛護他們,給他們空間
[00:22:14.280 --> 00:22:20.360]  甚至強者能夠做的事是出於愛而不吃那些肉
[00:22:20.360 --> 00:22:23.480]  不去喝酒,不去行使他們的自由
[00:22:23.480 --> 00:22:25.480]  這才是強者要做的事
[00:22:25.480 --> 00:22:30.840]  是屈咒,是出於愛心
[00:22:30.840 --> 00:22:36.760]  我講一個例子是關於星期三的乒乓球小組
[00:22:36.760 --> 00:22:41.040]  雖然我是其中一個負責同工
[00:22:41.040 --> 00:22:46.680]  但是我乒乓球不是特別好,不是特別厲害
[00:22:46.680 --> 00:22:49.760]  我小學的時候學過一下
[00:22:49.760 --> 00:22:57.240]  但是當開展這個時光的時候就吸引了一些高手過來打球
[00:22:57.240 --> 00:23:02.560]  當我有空的時候就去看一看,跟他們猜幾球
[00:23:02.560 --> 00:23:07.280]  那些高手或乒乓球的強者
[00:23:07.280 --> 00:23:13.280]  他們做的事是苦咒我,屈咒我
[00:23:13.280 --> 00:23:21.400]  以他們比賽的能力,一板就能抽贏我,就不用玩下去
[00:23:21.400 --> 00:23:24.600]  但是他們沒有這樣做
[00:23:24.600 --> 00:23:27.320]  他們是苦咒我,跟我去猜球
[00:23:27.320 --> 00:23:32.040]  跟我說你打得很好,你打得很好
[00:23:32.040 --> 00:23:35.840]  這些是苦咒,因為他們是出於愛心
[00:23:35.840 --> 00:23:40.120]  而跟我去打乒乓球,與我去打球
[00:23:40.120 --> 00:23:45.080]  他們著重的關係多於打不打得贏我
[00:23:45.080 --> 00:23:51.400]  友誼第一,比賽第二,這只是講關係而已
[00:23:51.400 --> 00:23:54.560]  回到經文
[00:23:54.560 --> 00:23:57.240]  最後二十三字,他再次重申
[00:23:57.240 --> 00:24:00.360]  飲食本身不是罪
[00:24:00.360 --> 00:24:07.720]  而是對正確的食物失去信心,這樣才是罪
[00:24:07.720 --> 00:24:13.840]  這種對於基督的認信、信靠才是最重要的
[00:24:13.840 --> 00:24:18.120]  保羅所說的罪的意思是指
[00:24:18.120 --> 00:24:23.840]  你抽離了這個信仰群體,自己想自己搞定
[00:24:23.840 --> 00:24:28.760]  的一種個人主義的生活模式
[00:24:28.760 --> 00:24:35.760]  但是,確實在我們群體裡,是有跟我們不一樣的人
[00:24:35.760 --> 00:24:42.920]  在我們群體裡,是有些強一些的,有些弱一些的
[00:24:42.920 --> 00:24:46.680]  我們不要抽離,我們不要忽略
[00:24:46.680 --> 00:24:51.640]  在我們群體當中跟我們不一樣的人
[00:24:51.640 --> 00:24:58.760]  強者要接納那些沒有你那麼強的人
[00:24:58.760 --> 00:25:06.040]  我們要意識到在這個群體裡,我們有差別
[00:25:06.040 --> 00:25:09.560]  請你去接納每一個弟兄姊妹
[00:25:09.560 --> 00:25:13.320]  因為保羅看重的是弟兄姊妹的關係
[00:25:13.320 --> 00:25:19.800]  多過吃什麼食物
[00:25:19.800 --> 00:25:27.120]  最後總結,保羅呼籲強者以造就弱者為重心
[00:25:27.120 --> 00:25:31.200]  堅定弱者的信心
[00:25:31.200 --> 00:25:35.960]  讓他們的良知能夠有進一步的成長
[00:25:35.960 --> 00:25:42.600]  繼而才能跟隨強者去行使他們有的自由
[00:25:42.600 --> 00:25:46.600]  如果要總結保羅這個篇章的論述的話
[00:25:46.600 --> 00:25:50.800]  我嘗試用一個線形的結構去總結保羅的論點
[00:25:50.800 --> 00:25:55.440]  其實在你的程序表是有寫的,在大綱的位置
[00:25:55.440 --> 00:25:59.640]  你會看到有六點在裡面
[00:25:59.640 --> 00:26:06.160]  因為有六點,所以我分了A、B、C
[00:26:06.160 --> 00:26:10.440]  然後A'、B'、C'這樣去結合
[00:26:10.440 --> 00:26:13.880]  如果你把它們變成一對一去處理的話
[00:26:13.880 --> 00:26:21.120]  其實就是A、B、C各自有一個一對一去處理
[00:26:21.120 --> 00:26:27.240]  所以這樣看的話,其實保羅的論述是有三點的
[00:26:27.240 --> 00:26:33.480]  A,第一點,強者不要做絆腳石
[00:26:33.480 --> 00:26:40.960]  第二點,B,其實是沒有不潔淨,全部都是潔淨
[00:26:40.960 --> 00:26:44.200]  全部都是常駐的創造
[00:26:44.200 --> 00:26:53.600]  第三點C,不要摧毀其他人,要造就其他人
[00:26:53.600 --> 00:26:56.280]  保羅這樣說,他要重複這樣說
[00:26:56.280 --> 00:27:01.320]  是要強的信徒而於記憶
[00:27:01.320 --> 00:27:11.400]  保羅這樣說,是要信徒在群體裡彼此造就,彼此相愛
[00:27:11.400 --> 00:27:17.960]  有合一的力量才可以繼續支持保羅宣教的事工
[00:27:17.960 --> 00:27:21.560]  所以他在下文的十五章二十節也這樣說
[00:27:21.560 --> 00:27:27.120]  「這樣我立了志向,不在基督的名已經傳揚過的地方傳福音
[00:27:27.120 --> 00:27:31.560]  免得建造在別人的根基上」
[00:27:31.560 --> 00:27:34.480]  保羅為了一件事,就是他要宣教
[00:27:34.480 --> 00:27:38.240]  所以他呼籲羅馬教會要實踐一件事
[00:27:38.240 --> 00:27:47.360]  「雖然有強弱的分別,但是互相造就」
[00:27:47.360 --> 00:27:53.800]  對於今天的窩福信徒來說,我們未必會有飲食的問題
[00:27:53.800 --> 00:28:01.200]  但是在同一個群體裡,我們仍然是會有差異的
[00:28:01.200 --> 00:28:06.000]  我們的差異可能是來自於我們有不同的家庭背景
[00:28:06.000 --> 00:28:09.400]  我們會接受不同的教育程度
[00:28:09.400 --> 00:28:13.760]  甚至我們的年紀也可能會有不同
[00:28:13.760 --> 00:28:18.960]  在我們的群體之間是有不同的
[00:28:18.960 --> 00:28:26.760]  但是我們絕對不可以因為有不同而站在一個異元的對立面裡
[00:28:26.760 --> 00:28:33.920]  我們絕對不可以因為有不同而站在一個對立面裡
[00:28:33.920 --> 00:28:42.080]  有時我們會對教會的事工、對教會的方向有不同的看法
[00:28:42.080 --> 00:28:50.480]  但是不要因為這種差異而站在一個對立面裡
[00:28:50.480 --> 00:28:56.320]  對事工、對方向的看法是其次
[00:28:56.320 --> 00:29:01.840]  第一要緊的是窩福群體之間的關係
[00:29:01.840 --> 00:29:04.560]  我們要意識到我們是不同的
[00:29:04.560 --> 00:29:09.040]  但是我們不要站在對立面
[00:29:09.040 --> 00:29:13.080]  要愛那些跟你不一樣的弟兄姊妹
