
[00:00:00.000 --> 00:00:03.680]  我們今天要講的經文是《哈蓋書》
[00:04:06.840 --> 00:04:13.320]  第二年他們開始在聖殿的原址那裡立根基
[00:04:13.320 --> 00:04:14.920]  聖殿被毀
[00:04:14.920 --> 00:04:15.800]  摧毀了
[00:04:15.800 --> 00:04:21.240]  聖殿被毀、摧毀了,但是那堆殘骸
[00:04:21.240 --> 00:04:22.920]  那個地盤還在
[00:04:22.920 --> 00:04:23.640]  明白嗎?
[00:04:23.640 --> 00:04:26.200]  他們就找回聖殿原本的位置
[00:04:26.200 --> 00:04:27.480]  清理了一些瓦礫
[00:04:27.480 --> 00:04:29.240]  就在那裡畫地界
[00:04:29.240 --> 00:04:31.160]  嘗試重建聖殿
[00:04:31.160 --> 00:04:33.080]  去到兩年之後
[00:04:33.080 --> 00:04:37.400]  結果被旁邊左右的敵人誣告他
[00:04:37.400 --> 00:04:39.000]  誣告他什麼呢?
[00:04:39.000 --> 00:04:41.640]  他們就上書去當時的波斯王
[00:04:41.640 --> 00:04:45.000]  就說耶路撒冷是一個什麼地方
[00:04:45.000 --> 00:04:47.560]  耶路撒冷是一個反叛的城
[00:04:47.560 --> 00:04:49.320]  曾經多次造反
[00:04:49.320 --> 00:04:51.640]  所以如果你讓他建一個聖殿
[00:04:51.640 --> 00:04:52.840]  他會造反的
[00:04:52.840 --> 00:04:54.120]  不僅造反
[00:04:54.120 --> 00:04:56.200]  如果他們整個城牆都建起來
[00:04:56.200 --> 00:05:00.040]  他們就不會進貢、不會納糧、不會交稅
[00:05:00.040 --> 00:05:02.440]  如果你是當時的波斯皇帝
[00:05:02.440 --> 00:05:04.600]  你會怎麼做呢?
[00:05:04.600 --> 00:05:08.520]  結果波斯皇帝就一如預期地說
[00:05:08.520 --> 00:05:11.160]  你們就不可以再建了
[00:05:11.160 --> 00:05:15.160]  結果在主前的535年
[00:05:15.160 --> 00:05:17.240]  聖殿停工
[00:05:17.240 --> 00:05:21.480]  你想起了什麼?
[00:05:21.480 --> 00:05:24.680]  我想起的就是香港人在大陸買房子
[00:05:24.680 --> 00:05:27.240]  建了一半
[00:05:27.240 --> 00:05:29.640]  那些鋼筋都凍在那裡
[00:05:29.640 --> 00:05:30.920]  接著說不建了
[00:05:30.920 --> 00:05:32.520]  拿不到批文
[00:05:32.520 --> 00:05:33.800]  你有沒有看新聞
[00:05:33.800 --> 00:05:37.880]  剛剛有幾棟就是因為拿不到批文就倒塌了
[00:05:37.880 --> 00:05:38.920]  其實類似的
[00:05:38.920 --> 00:05:40.520]  我嘗試現代化一點
[00:05:40.520 --> 00:05:42.120]  其實就是一個這樣的感覺
[00:05:42.120 --> 00:05:43.880]  我想其實他倒塌了
[00:05:43.880 --> 00:05:44.920]  建了一塊新的
[00:05:44.920 --> 00:05:46.760]  你也沒有那麼刺眼、刺鼻
[00:05:46.760 --> 00:05:49.320]  如果你每天上班、下班
[00:05:49.320 --> 00:05:52.360]  你住的地方就在那棟大廈的旁邊
[00:05:52.360 --> 00:05:53.640]  其實很慘
[00:05:53.640 --> 00:05:56.600]  以色列人就是在一個這樣的環境
[00:05:56.600 --> 00:05:57.960]  過了十幾年
[00:05:57.960 --> 00:06:00.440]  大概在主前的520年
[00:06:00.440 --> 00:06:01.800]  就是15年之後
[00:06:01.800 --> 00:06:03.400]  哈蓋先知出現
[00:06:03.400 --> 00:06:05.720]  哈蓋先知出現做什麼呢?
[00:06:05.720 --> 00:06:07.240]  整卷書很短的
[00:06:07.240 --> 00:06:11.560]  如果你想嘗試一下在一個小時內讀完一卷聖經
[00:06:11.560 --> 00:06:13.320]  哈蓋先知是一個很好的選擇
[00:06:13.320 --> 00:06:14.520]  因為只有兩章
[00:06:14.520 --> 00:06:16.840]  我猜你15分鐘就讀完了
[00:06:16.840 --> 00:06:20.120]  哈蓋先知的重點就是
[00:06:20.120 --> 00:06:21.880]  鼓勵那群以色列人
[00:06:21.880 --> 00:06:23.640]  鼓勵那群猶太人
[00:06:23.640 --> 00:06:26.760]  你重新建立上帝的殿
[00:06:26.760 --> 00:06:30.120]  重新建立這個夢
[00:06:30.120 --> 00:06:32.920]  今天想跟你說三點
[00:06:32.920 --> 00:06:36.120]  原來我們每個人都很想做夢
[00:06:36.120 --> 00:06:38.360]  我們都很想夢想成真
[00:06:38.360 --> 00:06:43.320]  但是我們的夢很多時候是被一些假象蒙蔽
[00:06:43.320 --> 00:06:45.080]  什麼叫假象?
[00:06:45.080 --> 00:06:49.560]  下面那張紙或者下面那張圖就解釋了這件事
[00:06:49.560 --> 00:06:52.760]  此是而非
[00:06:52.760 --> 00:06:56.600]  假象它就要真到可以騙到你
[00:06:56.600 --> 00:07:00.120]  但其實它裡面的信息是假的
[00:07:00.120 --> 00:07:01.080]  行不行?
[00:07:01.080 --> 00:07:02.040]  什麼叫假象?
[00:07:02.040 --> 00:07:03.320]  就是你以為是真
[00:07:03.320 --> 00:07:05.000]  其實是假的
[00:07:05.000 --> 00:07:09.240]  有什麼假象令我們不可以為上帝做夢
[00:07:09.240 --> 00:07:12.920]  我們不願意再飛呢?
[00:07:12.920 --> 00:07:14.120]  第一個假象
[00:07:14.120 --> 00:07:15.880]  我們先讀這段經文
[00:07:15.880 --> 00:07:17.240]  預備,1,2,3
[00:07:35.720 --> 00:07:40.520]  請說,已經到耶和華的時刻了嗎?
[00:07:40.520 --> 00:07:41.560]  第一個假象
[00:07:41.560 --> 00:07:45.400]  這群猶太人的反應就是
[00:07:45.400 --> 00:07:49.080]  時候未到
[00:07:49.080 --> 00:07:51.080]  哈綱先知去鼓勵他
[00:07:51.080 --> 00:07:53.080]  你起來重建上帝的殿
[00:07:53.080 --> 00:07:55.640]  他說,The timing is not right
[00:07:55.640 --> 00:07:57.000]  不是現在
[00:07:57.000 --> 00:08:00.040]  到底是不是真的時間未到呢?
[00:08:00.040 --> 00:08:02.040]  我們嘗試查經
[00:08:02.040 --> 00:08:03.880]  我們入心一點
[00:08:03.880 --> 00:08:08.360]  其實當時在說大劉氏王是波斯第三個皇帝
[00:08:08.360 --> 00:08:12.440]  特別的地方就是他不是繼承這個皇位
[00:08:12.440 --> 00:08:15.640]  簡單來說,第一個皇帝古烈打了江山
[00:08:15.640 --> 00:08:17.640]  接著他交給了他的兒子
[00:08:17.640 --> 00:08:21.160]  誰知道他的兒子在一場戰爭中意外死了
[00:08:21.160 --> 00:08:24.680]  如此大的版圖引起的是什麼?
[00:08:24.680 --> 00:08:27.560]  心工計、攻心計,就是那些
[00:08:27.560 --> 00:08:29.160]  結果就打一頓死了
[00:08:29.160 --> 00:08:31.960]  手掌最硬的就是大劉氏
[00:08:31.960 --> 00:08:33.800]  他贏了這場仗
[00:08:33.800 --> 00:08:35.800]  他統一了這個地方
[00:08:35.800 --> 00:08:39.560]  在他的統治之下的第二年
[00:08:39.560 --> 00:08:44.040]  你跟他說,我想在耶路撒冷
[00:08:44.040 --> 00:08:46.280]  重建一個反叛之城?
[00:08:46.280 --> 00:08:51.560]  你明白嗎?坦白說,其實時代不是很對的
[00:08:51.560 --> 00:08:55.000]  是很敏感的
[00:08:55.000 --> 00:08:57.960]  你做別的事,你建別的東西沒那麼敏感
[00:08:57.960 --> 00:09:01.000]  你建一個宗教的場所
[00:09:01.000 --> 00:09:03.240]  一個宗教的標誌
[00:09:03.240 --> 00:09:06.120]  一群如此同種族的人
[00:09:06.120 --> 00:09:09.560]  他們會連在一起,因為那個宗教的原因
[00:09:09.560 --> 00:09:11.560]  然後成為一股勢力
[00:09:11.560 --> 00:09:13.400]  慢慢可能會反叛
[00:09:13.400 --> 00:09:15.400]  所以,如果你說時後未到
[00:09:15.400 --> 00:09:18.520]  在政治因素上是成立的
[00:09:18.520 --> 00:09:21.720]  但我自己想,一個更真實的因素
[00:09:21.720 --> 00:09:23.960]  其實不是政治因素那麼簡單
[00:09:23.960 --> 00:09:27.640]  而是這一群人,他試過失敗過
[00:09:27.640 --> 00:09:29.800]  這一群人放棄了
[00:09:29.800 --> 00:09:36.920]  他們對重建聖殿的心已經冷淡
[00:09:36.920 --> 00:09:39.960]  有沒有試過這樣的經歷?
[00:09:39.960 --> 00:09:43.240]  有些事你開始做的時候,很興奮的
[00:09:43.240 --> 00:09:45.240]  我一定要做到
[00:09:45.240 --> 00:09:48.680]  到做著做著的時候發覺不對勁
[00:09:48.680 --> 00:09:51.000]  很多阻滯
[00:09:51.000 --> 00:09:53.000]  不似預期
[00:09:53.000 --> 00:09:55.960]  然後,算了
[00:09:55.960 --> 00:09:57.960]  都等了十五年
[00:09:57.960 --> 00:10:01.800]  我都習慣了,看著那個地基
[00:10:01.800 --> 00:10:03.800]  看著那棟爛尾樓
[00:10:03.800 --> 00:10:05.800]  我都習慣了
[00:10:05.800 --> 00:10:07.800]  有很多基督徒其實都一樣
[00:10:07.800 --> 00:10:10.440]  即是他初初回教會很熱心
[00:10:10.440 --> 00:10:14.600]  但慢慢,人的愛心漸漸冷淡
[00:10:14.600 --> 00:10:18.280]  因為當你發覺你在服事裡面對的困難
[00:10:18.280 --> 00:10:19.480]  真的很大
[00:10:19.480 --> 00:10:23.240]  而你服事的果效又不似預期的時候
[00:10:23.240 --> 00:10:25.000]  人放棄
[00:10:25.000 --> 00:10:28.040]  基督徒很有趣的,你慢慢發覺
[00:10:28.040 --> 00:10:30.040]  有沒有人回了教會十五年
[00:10:30.040 --> 00:10:32.040]  十五年
[00:10:32.040 --> 00:10:34.040]  Fifteen years
[00:10:34.040 --> 00:10:36.040]  剛好,我不是說你
[00:10:36.040 --> 00:10:40.360]  即是回了十幾年的人
[00:10:40.360 --> 00:10:44.200]  他很懂得和教會和上帝保持一個關係
[00:10:44.200 --> 00:10:46.200]  就是不要太遠
[00:10:46.200 --> 00:10:48.200]  也不要太近
[00:10:48.200 --> 00:10:50.200]  安全距離
[00:10:50.200 --> 00:10:52.200]  教會崇拜我會到的
[00:10:52.200 --> 00:10:55.640]  教會祈禱會我會選擇性地回的
[00:10:55.640 --> 00:10:57.640]  教會有波體我都會支持的
[00:10:57.640 --> 00:11:00.520]  但你叫我回教會侍奉
[00:11:00.520 --> 00:11:02.520]  沒有了
[00:11:02.520 --> 00:11:04.520]  時候未到
[00:11:04.520 --> 00:11:08.360]  這班人正正就是面對這個困難
[00:11:08.360 --> 00:11:11.400]  他覺得我可以做,但不關我的事
[00:11:11.400 --> 00:11:14.600]  在2015年我們去了一個短孫
[00:11:14.600 --> 00:11:16.600]  全教會有一個短孫
[00:11:16.600 --> 00:11:18.600]  我們去了商丘這個地方
[00:11:18.600 --> 00:11:22.360]  當中有些和我同隊的姐妹在場
[00:11:22.360 --> 00:11:24.360]  最少有兩個
[00:11:24.360 --> 00:11:27.720]  2015年,為何要說那段時間
[00:11:27.720 --> 00:11:30.760]  是否沒有一個新的例子
[00:11:30.760 --> 00:11:32.760]  不是,但沒有一個更好的例子
[00:11:32.760 --> 00:11:36.280]  2015年,宣教是一個很黑暗的年代
[00:11:36.280 --> 00:11:38.840]  甚麼意思呢?在那年的暑假
[00:11:38.840 --> 00:11:40.840]  當我去帶隊的時候
[00:11:40.840 --> 00:11:44.680]  我經常聽到很多宣教機構在大陸
[00:11:44.680 --> 00:11:46.680]  將他們的人撤離
[00:11:46.680 --> 00:11:49.480]  很危險,這裏回香港了
[00:11:49.480 --> 00:11:51.480]  然後我們就在想
[00:11:51.480 --> 00:11:53.480]  宣教是一個很安全的地方
[00:11:53.480 --> 00:11:55.480]  是一個很危險的地方
[00:11:55.480 --> 00:11:57.880]  一班不專業,未受訓的人
[00:11:57.880 --> 00:11:59.880]  上司上去做宣教工作
[00:11:59.880 --> 00:12:01.880]  你明不明白那個困難
[00:12:01.880 --> 00:12:05.880]  在人體是很不合適的
[00:12:05.880 --> 00:12:07.880]  在我們預備的過程
[00:12:07.880 --> 00:12:09.880]  我們原本定了去這間教會
[00:12:09.880 --> 00:12:11.880]  在這間酒店住
[00:12:11.880 --> 00:12:13.880]  去那個城市
[00:12:13.880 --> 00:12:16.760]  結果到我們出發,我們不再去那間教會
[00:12:16.760 --> 00:12:18.760]  我們也不在那間酒店住
[00:12:18.760 --> 00:12:20.760]  更加不是去那個城市宣教
[00:12:20.760 --> 00:12:22.760]  因為太敏感
[00:12:22.760 --> 00:12:24.760]  原本願意接待的
[00:12:24.760 --> 00:12:26.760]  願意開放的
[00:12:26.760 --> 00:12:28.760]  他說你不要來了,遲些再說吧
[00:12:28.760 --> 00:12:30.760]  我接待不了你
[00:12:30.760 --> 00:12:33.720]  在一個可以說是風雨飄搖的時間
[00:12:33.720 --> 00:12:35.720]  一班弟兄姊妹願意
[00:12:35.720 --> 00:12:37.720]  仍然多走這一步
[00:12:37.720 --> 00:12:39.720]  當我們一班弟兄姊妹
[00:12:39.720 --> 00:12:41.720]  一班同工去祈禱的時候
[00:12:41.720 --> 00:12:43.720]  大家的領袖都一致
[00:12:43.720 --> 00:12:45.720]  覺得我們要小心
[00:12:45.720 --> 00:12:47.720]  不過可以繼續去
[00:12:47.720 --> 00:12:49.720]  結果這150個同福的弟兄姊妹
[00:12:49.720 --> 00:12:51.720]  服侍了
[00:12:51.720 --> 00:12:53.720]  一千個小朋友
[00:12:53.720 --> 00:12:55.720]  適不適合時候
[00:12:55.720 --> 00:12:59.720]  人體是不合適的
[00:12:59.720 --> 00:13:01.720]  你去也不是2015年暑假
[00:13:01.720 --> 00:13:03.720]  2018年比較好
[00:13:03.720 --> 00:13:05.720]  2014年也沒問題
[00:13:05.720 --> 00:13:07.720]  2015年的確是不好
[00:13:07.720 --> 00:13:09.720]  到底聖經
[00:13:09.720 --> 00:13:11.720]  怎麼看時候
[00:13:11.720 --> 00:13:13.720]  怎麼看時機
[00:13:13.720 --> 00:13:15.720]  保羅怎麼看時機
[00:13:15.720 --> 00:13:17.720]  我想你讀這段經文
[00:13:17.720 --> 00:13:19.720]  預備,1,2,3
[00:13:41.720 --> 00:13:51.720]  在當時
[00:13:51.720 --> 00:13:53.720]  教會的領袖傳福音
[00:13:53.720 --> 00:13:55.720]  最iconic的人物保羅
[00:13:55.720 --> 00:13:57.720]  被人抓了,被關進監獄
[00:13:57.720 --> 00:13:59.720]  一個正常的想法
[00:13:59.720 --> 00:14:01.720]  就是應該基督教的傳播
[00:14:01.720 --> 00:14:03.720]  會停,會慢
[00:14:03.720 --> 00:14:05.720]  這班人會害怕,會散開
[00:14:05.720 --> 00:14:07.720]  會散,結果
[00:14:07.720 --> 00:14:09.720]  經文說的剛剛倒轉
[00:14:09.720 --> 00:14:11.720]  這又何妨
[00:14:11.720 --> 00:14:13.720]  上帝的道
[00:14:13.720 --> 00:14:15.720]  基督竟然
[00:14:15.720 --> 00:14:17.720]  因著保羅被困所
[00:14:17.720 --> 00:14:19.720]  而傳開
[00:14:19.720 --> 00:14:21.720]  可能有一天你見到我坐監
[00:14:21.720 --> 00:14:23.720]  但反而你們更加堅固
[00:14:23.720 --> 00:14:25.720]  你明不明白
[00:14:25.720 --> 00:14:27.720]  奇怪的地方就是這樣
[00:14:27.720 --> 00:14:29.720]  我們以為時間不對嗎
[00:14:29.720 --> 00:14:31.720]  聖經說不是
[00:14:31.720 --> 00:14:33.720]  不是你的時間,是我的時間
[00:14:33.720 --> 00:14:35.720]  保羅另一段經文說
[00:14:35.720 --> 00:14:39.720]  傳道無論得時不得時,總要專心
[00:14:39.720 --> 00:14:41.720]  並用百般的忍耐,各樣的教導
[00:14:41.720 --> 00:14:43.720]  責備人,警戒人,勸勉人
[00:14:43.720 --> 00:14:45.720]  大部分人都聽過這段經文
[00:14:45.720 --> 00:14:47.720]  大部分人可能查經都查過
[00:14:47.720 --> 00:14:49.720]  但我猜
[00:14:49.720 --> 00:14:51.720]  可能有一半的人對這段經文
[00:14:51.720 --> 00:14:53.720]  有些誤解
[00:14:53.720 --> 00:14:55.720]  這裡說無論得時不得時
[00:14:55.720 --> 00:14:57.720]  是什麼意思呢
[00:14:57.720 --> 00:14:59.720]  你的理解是
[00:14:59.720 --> 00:15:01.720]  無論他信主,他不信主
[00:15:01.720 --> 00:15:03.720]  我都將福音說給他聽
[00:15:03.720 --> 00:15:05.720]  好像在說結果
[00:15:05.720 --> 00:15:07.720]  無論結果如何
[00:15:07.720 --> 00:15:09.720]  我們都將福音傳開
[00:15:09.720 --> 00:15:11.720]  但這裡其實牽涉一個
[00:15:11.720 --> 00:15:13.720]  翻譯的困難
[00:15:13.720 --> 00:15:15.720]  應該一個比較好的翻譯
[00:15:15.720 --> 00:15:17.720]  就是英文
[00:15:17.720 --> 00:15:19.720]  preach the word
[00:15:19.720 --> 00:15:21.720]  be ready in season
[00:15:21.720 --> 00:15:23.720]  or an out of season
[00:15:23.720 --> 00:15:25.720]  什麼意思呢
[00:15:25.720 --> 00:15:27.720]  他是用一個農作的
[00:15:27.720 --> 00:15:29.720]  種東西的analogy
[00:15:29.720 --> 00:15:31.720]  的比喻
[00:15:31.720 --> 00:15:33.720]  無論是不是時候殺種
[00:15:33.720 --> 00:15:35.720]  你都殺
[00:15:35.720 --> 00:15:37.720]  這個時間應該殺種嗎
[00:15:37.720 --> 00:15:39.720]  你也殺
[00:15:39.720 --> 00:15:41.720]  這個時間不應該殺種嗎
[00:15:41.720 --> 00:15:43.720]  你也殺
[00:15:43.720 --> 00:15:45.720]  在說時機的問題
[00:15:45.720 --> 00:15:47.720]  是不是時候
[00:15:47.720 --> 00:15:49.720]  適不適合季節
[00:15:49.720 --> 00:15:51.720]  上帝說你都要做
[00:15:51.720 --> 00:15:53.720]  到底我們很多基督徒
[00:15:53.720 --> 00:15:55.720]  我們經常都會說
[00:15:55.720 --> 00:15:57.720]  我們不做這不做那
[00:15:57.720 --> 00:15:59.720]  因為the timing is not right
[00:15:59.720 --> 00:16:01.720]  這個timing是誰的timing
[00:16:01.720 --> 00:16:05.720]  是我們自己的timing
[00:16:05.720 --> 00:16:09.720]  是我們自己的timing
[00:16:09.720 --> 00:16:11.720]  聖經怎麼說
[00:16:11.720 --> 00:16:13.720]  耶穌怎麼說
[00:16:13.720 --> 00:16:15.720]  耶穌在約翰福音四章三十五節說
[00:16:15.720 --> 00:16:17.720]  你們不是說到收割的時候
[00:16:17.720 --> 00:16:19.720]  還有四個月嗎
[00:16:19.720 --> 00:16:21.720]  我告訴你
[00:16:21.720 --> 00:16:23.720]  舉目向田觀看
[00:16:23.720 --> 00:16:25.720]  莊稼熟了
[00:16:25.720 --> 00:16:27.720]  可以收割
[00:16:27.720 --> 00:16:29.720]  原來不是跟我的時間
[00:16:29.720 --> 00:16:31.720]  是跟上帝的時間
[00:16:31.720 --> 00:16:33.720]  倘若上帝真的呼召你
[00:16:33.720 --> 00:16:35.720]  這個不會是一個錯的timing
[00:16:35.720 --> 00:16:37.720]  我有很多同學
[00:16:37.720 --> 00:16:39.720]  他進了神學院
[00:16:39.720 --> 00:16:41.720]  在人體是錯的timing
[00:16:41.720 --> 00:16:43.720]  那個年紀
[00:16:43.720 --> 00:16:45.720]  剛剛畢業
[00:16:45.720 --> 00:16:47.720]  還沒存到一筆錢
[00:16:47.720 --> 00:16:49.720]  剛剛結婚
[00:16:49.720 --> 00:16:51.720]  所有事情都很困難的時候
[00:16:51.720 --> 00:16:53.720]  他選擇去讀神學
[00:16:53.720 --> 00:16:55.720]  不是一個對的timing
[00:16:55.720 --> 00:16:57.720]  在人體
[00:16:57.720 --> 00:16:59.720]  但我見證著他們畢了業
[00:16:59.720 --> 00:17:01.720]  現在在教會服事
[00:17:01.720 --> 00:17:03.720]  又是一個對的timing
[00:17:03.720 --> 00:17:05.720]  第二個假象
[00:17:05.720 --> 00:17:07.720]  這段經文比較長
[00:17:07.720 --> 00:17:09.720]  請你們讀
[00:17:25.720 --> 00:17:28.720]  字幕由 Amara.org 社群提供
[00:17:55.720 --> 00:17:57.720]  上帝的殿方糧
[00:17:57.720 --> 00:17:59.720]  你們這班人
[00:17:59.720 --> 00:18:01.720]  高床軟枕
[00:18:01.720 --> 00:18:03.720]  結果就是
[00:18:03.720 --> 00:18:05.720]  你種的想收的多
[00:18:05.720 --> 00:18:07.720]  但結果是少
[00:18:07.720 --> 00:18:09.720]  你做了很多事
[00:18:09.720 --> 00:18:11.720]  都好像徒勞無功
[00:18:11.720 --> 00:18:13.720]  經文還有下半段請你們讀
[00:18:13.720 --> 00:18:15.720]  你們盼望
[00:18:25.720 --> 00:18:27.720]  (無聲)
[00:18:27.720 --> 00:18:29.720]  (無聲)
[00:18:29.720 --> 00:18:31.720]  (無聲)
[00:18:31.720 --> 00:18:33.720]  (無聲)
[00:18:33.720 --> 00:18:35.720]  (無聲)
[00:18:35.720 --> 00:18:37.720]  (無聲)
[00:18:37.720 --> 00:18:39.720]  (無聲)
[00:18:39.720 --> 00:18:41.720]  (無聲)
[00:18:41.720 --> 00:18:43.720]  (無聲)
[00:18:43.720 --> 00:18:45.720]  (無聲)
[00:18:45.720 --> 00:18:47.720]  (無聲)
[00:18:47.720 --> 00:18:49.720]  (無聲)
[00:18:49.720 --> 00:18:51.720]  這個是牽涉人一個很正常的選擇
[00:18:51.720 --> 00:18:53.720]  聖經第四節
[00:18:53.720 --> 00:18:55.720]  聖經第四節
