
[00:00:00.000 --> 00:00:03.440]  我不知道大家在你的生命裡怎樣去遇到神
[00:12:20.680 --> 00:12:25.480]  不是,達文西給他們很多東西
[00:12:25.480 --> 00:12:35.280]  其中一支裝備叫做「古惑的槍」
[00:12:35.280 --> 00:12:37.680]  古惑的槍是怎樣的呢?
[00:12:38.320 --> 00:12:44.680]  把槍拔出來,袁嶺嶺偷了他的槍,想殺他
[00:12:44.680 --> 00:12:47.680]  因為他們都是中央派來的間諜,大家又不知道
[00:12:47.680 --> 00:12:50.600]  以為對方是敵方的間諜
[00:12:50.600 --> 00:12:56.920]  拿了周星星的槍,一開槍
[00:12:56.920 --> 00:13:00.640]  槍不是向前射的,是向後射
[00:13:00.640 --> 00:13:02.640]  一傷,就傷了他的肩膀
[00:13:02.640 --> 00:13:06.400]  為什麽會傷呢?
[00:13:06.760 --> 00:13:11.160]  周星星告訴袁嶺嶺,這把槍是向後開的
[00:13:11.160 --> 00:13:15.440]  一反著槍,對方手受傷了
[00:13:15.440 --> 00:13:19.280]  又開槍,真的向前射
[00:13:19.280 --> 00:13:27.480]  這把古惑的槍是梅花間中,有前有後地射
[00:13:27.480 --> 00:13:33.600]  這就是特務的奸狡,密探的奸狡
[00:13:35.520 --> 00:13:39.560]  要用很多方式去欺騙敵人
[00:13:39.560 --> 00:13:46.720]  領子妹,原來神作弓的時候會興起約書亞
[00:13:46.720 --> 00:13:48.720]  他作為帶領以色列人的領袖
[00:13:48.720 --> 00:13:54.320]  但是在關鍵的時刻,大家可以看到約書亞記的第二章
[00:13:54.320 --> 00:13:58.280]  就興起拉合和兩個探子
[00:13:58.280 --> 00:14:03.920]  一個是以色列人,一個是耶利哥人,兩個不認識的
[00:14:05.400 --> 00:14:07.560]  一個是探子要搜集軍情
[00:14:07.560 --> 00:14:13.520]  一個是妓女,在當時的社會是邊緣人士,一個低下階層
[00:14:13.520 --> 00:14:20.080]  但是這個故事裏面,講述的就是信心
[00:14:20.080 --> 00:14:27.120]  第一節開始,我們看到亂的領子約書亞要去窺探那個地方的時候
[00:14:27.120 --> 00:14:33.360]  窺探這個字,動詞是描述什麽呢?
[00:14:33.960 --> 00:14:38.600]  「挖牆」,要看一下隔壁牆是什麽
[00:14:38.600 --> 00:14:46.360]  如果我們看窺探,再看《創世紀》第42章9節
[00:14:46.360 --> 00:14:52.400]  當約瑟這位兄弟來找約瑟的時候
[00:14:52.400 --> 00:14:56.000]  約瑟第一句就問,你們是不是奸細?
[00:14:56.000 --> 00:15:00.480]  來這個地方是窺探那個地方
[00:15:01.960 --> 00:15:08.720]  弟兄姊妹,如果當時耶利哥城已經是一個戒備的狀態
[00:15:08.720 --> 00:15:13.040]  作為一個店主也好,妓女也好
[00:15:13.040 --> 00:15:17.880]  他家裏,他的地方,很多人出入
[00:15:22.560 --> 00:15:32.000]  因著他所接觸的人,他很曉得怎樣觀察人的眉頭和眼睛
[00:15:32.000 --> 00:15:36.480]  但是耶利哥的政府已經是廣佈線眼
[00:15:36.480 --> 00:15:40.040]  已經有人向王報告
[00:15:40.040 --> 00:15:49.040]  或許耶利哥本身有自己的間諜去看以色列的地方
[00:15:49.680 --> 00:15:57.400]  或許在這個階段已經很清楚有兩個陌生人來到這個城市
[00:15:57.400 --> 00:16:04.320]  其實陌生人來到一個城市,一般不是本地人都知道
[00:16:04.320 --> 00:16:06.320]  你分不分辨得到?
[00:16:06.320 --> 00:16:08.640]  如果不是香港人你分不分辨得到?
[00:16:08.640 --> 00:16:16.880]  我走去台南,讀書,樓下有個鹹水雞的店
[00:16:18.760 --> 00:16:23.680]  鹹水雞都幾好食,買了幾次,跟店主熟了
[00:16:23.680 --> 00:16:27.200]  他就問:「你不是這裏人吧?」
[00:16:27.200 --> 00:16:32.720]  「當然啦,我的普通話這麼正,帶著香港口音」
[00:16:32.720 --> 00:16:36.920]  「香港口音獨一無二,對不對?」
[00:16:36.920 --> 00:16:40.160]  「不是好像NRE的那種口音,對不對?」
[00:16:40.160 --> 00:16:44.520]  「很準,一聽就聽到你不是台南人」
[00:16:45.640 --> 00:16:52.320]  一樣,拉合很清楚這兩個人不是本地人
[00:16:52.320 --> 00:16:57.000]  怎會逃得過他的觀察?
[00:16:57.000 --> 00:17:03.280]  弟兄姊妹,窺探就是犯險
[00:17:03.280 --> 00:17:07.240]  你們有沒有試過跟蹤別人?
[00:17:07.240 --> 00:17:09.440]  有沒有?
[00:17:09.440 --> 00:17:12.120]  父母有沒有跟蹤過你們的小朋友?
[00:17:13.520 --> 00:17:16.800]  特別是他們十三、四歲的時候,想知道他們去哪裏?
[00:17:16.800 --> 00:17:17.640]  有沒有?
[00:17:17.640 --> 00:17:25.640]  老公或者太太,有沒有跟蹤過你太太或者丈夫?
[00:17:25.640 --> 00:17:28.600]  怕他不知道有什麼警棍?
[00:17:28.600 --> 00:17:30.160]  沒有?
[00:17:30.160 --> 00:17:34.920]  這些事不要做,要受特殊的訓練
[00:17:34.920 --> 00:17:41.040]  因為很特別,在過程中你一定會害怕
[00:17:41.640 --> 00:17:45.680]  這個探子做的事是危險的工作,兩個探子
[00:17:45.680 --> 00:17:49.680]  但一定是以色列人裏面兩個精英
[00:17:49.680 --> 00:17:57.160]  勇敢,被人追的時候跑得快
[00:17:57.160 --> 00:18:00.280]  特別跑得快的那些,你可以想想
[00:18:00.280 --> 00:18:03.520]  跑得特別快的那些,你一是捉賊
[00:18:03.520 --> 00:18:06.560]  一是被人追的時候跑得快,可以脫身
[00:18:06.560 --> 00:18:08.040]  明白嗎?
[00:18:10.000 --> 00:18:13.640]  在冒險裏面探子的工作很危險
[00:18:13.640 --> 00:18:17.680]  拉合呢?一樣是犯險
[00:18:17.680 --> 00:18:21.840]  他壓著在以色列人,必勝
[00:18:21.840 --> 00:18:25.000]  為什麼他那麼有信心?
[00:18:25.000 --> 00:18:36.080]  因為他知道這位神已經在河東打贏了兩個王
[00:18:38.000 --> 00:18:41.560]  在耶利哥城全國的戒備狀態下
[00:18:41.560 --> 00:18:47.200]  他知道以色列人藉著耶和華神
[00:18:47.200 --> 00:18:50.240]  要攻打這個地方是自必然的事
[00:18:50.240 --> 00:18:57.320]  拉合這個字本身有廣闊的意思
[00:18:57.320 --> 00:19:01.720]  他作為愛邦女子對耶和華神所做的
[00:19:01.720 --> 00:19:04.240]  他有一個很極大的信心
[00:19:06.240 --> 00:19:12.160]  但是當時他要負上生命作賭注
[00:19:12.160 --> 00:19:16.840]  因為自己的城市,自己的國家的地圖
[00:19:16.840 --> 00:19:19.000]  將要面對以色列人的進佔
[00:19:19.000 --> 00:19:24.800]  已經準備好要接受和相信以色列人的神
[00:19:24.800 --> 00:19:30.840]  在第一節開始去到第二
[00:19:30.840 --> 00:19:33.080]  話說正話是讀了十四節
[00:19:34.720 --> 00:19:36.400]  第二章是二十四節
[00:19:36.400 --> 00:19:39.800]  你不要以為只有十四節,我沒有讀完
[00:19:39.800 --> 00:19:41.840]  繼續看下去,第二三節
[00:19:41.840 --> 00:19:46.200]  在窺壇,然後耶利哥王派人告訴拉合
[00:19:46.200 --> 00:19:49.200]  你要交出在這裡住的人
[00:19:49.200 --> 00:19:52.600]  你要告訴王知道
[00:19:52.600 --> 00:19:54.760]  第四、第五節
[00:19:54.760 --> 00:20:00.080]  女人就藏了兩個人在屋頂
[00:20:00.080 --> 00:20:03.840]  然後騙正話說故事的時候已經說了
[00:20:03.840 --> 00:20:04.840]  第六、第七節
[00:20:04.840 --> 00:20:07.600]  其實將她去了屋頂
[00:20:07.600 --> 00:20:11.800]  阿瑪梗有些翻譯在和合本就是「麻街」
[00:20:11.800 --> 00:20:21.440]  當時巴勒斯坦地的屋頂是平的
[00:20:21.440 --> 00:20:25.040]  在三月有很多的修成
[00:20:25.040 --> 00:20:31.400]  就在那裡鋪了很多的麻街
[00:20:31.920 --> 00:20:34.040]  然後就上去
[00:20:34.040 --> 00:20:40.360]  在過程裡面,這些人就去追趕
[00:20:40.360 --> 00:20:41.800]  然後去到對口
[00:20:41.800 --> 00:20:45.800]  追趕他們的人一出去,城門就關了
[00:20:45.800 --> 00:20:47.920]  追捕很重要
[00:20:47.920 --> 00:20:49.320]  知不知道這一招
[00:20:49.320 --> 00:20:53.320]  你追人,不知道他去了哪裡
[00:20:53.320 --> 00:20:56.960]  追出城門口,馬上關門
[00:20:56.960 --> 00:21:00.320]  如果他還在城裡面,就關上門
[00:21:00.320 --> 00:21:01.400]  不讓他們走
[00:21:01.400 --> 00:21:03.560]  然後回來還可以抓他們
[00:21:03.560 --> 00:21:07.880]  你追人不關門是不行的
[00:21:07.880 --> 00:21:09.760]  這一招是密探要學的
[00:21:09.760 --> 00:21:13.960]  就關門了,城門就關了
[00:21:13.960 --> 00:21:14.720]  第八節
[00:21:14.720 --> 00:21:16.440]  第九節
[00:21:16.440 --> 00:21:19.760]  當兩人還沒有睡之前
[00:21:19.760 --> 00:21:21.680]  女人就上屋頂
[00:21:21.680 --> 00:21:24.200]  到他們那裡
[00:21:24.200 --> 00:21:27.760]  這份話本叫「唐娥」
[00:21:28.240 --> 00:21:35.360]  有委婉的表達,可能是跟妓女有性關係的時候
[00:21:35.360 --> 00:21:37.680]  就叫做「唐娥一齊睡」
[00:21:37.680 --> 00:21:42.720]  這裏修訂本已經將它譯作「沒有睡」
[00:21:42.720 --> 00:21:44.280]  沒有很清楚地講
[00:21:44.280 --> 00:21:47.600]  女人就上屋頂跟他們談
[00:21:47.600 --> 00:21:51.120]  就將那個實況告訴他們
[00:21:51.120 --> 00:21:55.560]  我知道耶和華已經賜這個地方給你們了
[00:21:56.120 --> 00:21:58.320]  並且我們都懼怕
[00:21:58.320 --> 00:22:03.480]  這地所有的居民在你們面前都融化
[00:22:03.480 --> 00:22:06.080]  等於我們看第一章的時候
[00:22:06.080 --> 00:22:11.240]  講的是剛強壯膽,要有勇氣
[00:22:11.240 --> 00:22:17.320]  在這裏不止一次提及耶利哥的居民
[00:22:17.320 --> 00:22:18.920]  他們那份懼怕
[00:22:18.920 --> 00:22:24.320]  然後這裏的居民在你面前都融化了
[00:22:26.440 --> 00:22:30.240]  我早期不肯定這個字是否錯
[00:22:30.240 --> 00:22:32.440]  融化的「融」
[00:22:32.440 --> 00:22:36.960]  一般我們會說融和、交融、水與交融
[00:22:36.960 --> 00:22:39.320]  將兩樣東西混在一起就叫交融
[00:22:39.320 --> 00:22:41.920]  我們很融洽,即是我和你很友好
[00:22:41.920 --> 00:22:46.840]  英文翻譯是「melted away」
[00:22:46.840 --> 00:22:50.320]  就好像雪人融化了的「融」
[00:22:50.320 --> 00:22:53.760]  所以我個人看法
[00:22:54.520 --> 00:22:56.640]  後來真的有中文老師幫我檢查
[00:22:56.640 --> 00:23:01.280]  他說「都可以的,不過這個「融」有幾個意思」
[00:23:01.280 --> 00:23:04.440]  如果三點水容易的「融」
[00:23:04.440 --> 00:23:08.680]  大家清楚,就用三點水的「融」是否好一點呢?
[00:23:08.680 --> 00:23:10.800]  但這個又不可以說是錯
[00:23:10.800 --> 00:23:12.360]  因為很模糊的意思
[00:23:12.360 --> 00:23:15.320]  不過無論如何,這個都不重要
[00:23:15.320 --> 00:23:20.920]  想一點中文,這個「融化」是「melted away」
[00:23:23.080 --> 00:23:26.040]  你的心融化的時候會怎樣呢?
[00:23:26.040 --> 00:23:29.160]  是否「跛跛跳」?
[00:23:29.160 --> 00:23:34.920]  是否完全很焦慮?
[00:23:34.920 --> 00:23:38.440]  你們未試過心驚嗎?
[00:23:38.440 --> 00:23:42.920]  驚的時候你有甚麼表情?
[00:23:42.920 --> 00:23:47.320]  是否臉青?還是臉紅?
[00:23:47.320 --> 00:23:48.360]  我不知道
[00:23:49.160 --> 00:23:55.240]  但是耶利哥城的人說,就是「懼怕你們都融化了」
[00:23:55.240 --> 00:24:00.080]  第十,因為聽見你們在埃及的故事
[00:24:00.080 --> 00:24:02.600]  又知道你們所作的
[00:24:02.600 --> 00:24:07.680]  你們對兩個阿摩利王西弘和鄂完全消滅
[00:24:07.680 --> 00:24:12.160]  十一,一聽見就膽戰心驚
[00:24:12.160 --> 00:24:14.880]  勇氣全失
[00:24:14.880 --> 00:24:17.480]  然後,厲害
[00:24:18.280 --> 00:24:20.440]  拉合就在這裏確信
[00:24:20.440 --> 00:24:24.800]  「耶和華你們的神是天上地下的神」
[00:24:24.800 --> 00:24:30.040]  丁子妹,你是否這樣認信的?
[00:24:30.040 --> 00:24:32.960]  我們的神是天上地下的神?
[00:24:32.960 --> 00:24:39.360]  是吧,有沒有人未信耶穌的?
[00:24:39.360 --> 00:24:43.480]  未信,信了沒有?
[00:24:44.440 --> 00:24:51.800]  信了,你一定要知道這位耶穌是上帝差派來的兒子
[00:24:51.800 --> 00:24:56.120]  這位神是天上地下的神
[00:24:56.120 --> 00:25:05.400]  拉合的宣告是一個信仰的宣告
[00:25:05.400 --> 00:25:10.000]  丁子妹,如果你不宣稱你是信神的時候
[00:25:10.000 --> 00:25:13.320]  我就問你是否願意跟隨耶穌,願意相信祂?
[00:25:14.240 --> 00:25:17.640]  我要問一次,然後你回答「是,我才跟你浸」
[00:25:17.640 --> 00:25:21.640]  所以浸信會就是信而受浸,不是隨便浸
[00:25:21.640 --> 00:25:28.520]  丁子妹,當我們能夠確認這個信就很重要了
[00:25:28.520 --> 00:25:33.480]  拉合很清楚將她自己的宣稱、她信仰的宣告
[00:25:33.480 --> 00:25:37.720]  在兩個探子面前宣告
[00:25:37.720 --> 00:25:43.040]  拉合很聰明,接著說條件
[00:25:44.000 --> 00:25:47.200]  「現在既然我恩待你,求你指著耀華起誓」
[00:25:47.200 --> 00:25:54.800]  「我要你起誓,你們都要恩待我父全家」
[00:25:54.800 --> 00:25:57.640]  「然後給我一個確實的憑據」
[00:25:57.640 --> 00:25:58.920]  剛才講故事已經講了
[00:25:58.920 --> 00:26:01.800]  「十三,你要救活我一家」
[00:26:01.800 --> 00:26:04.440]  「然後十四,乃以人對他說」
[00:26:04.440 --> 00:26:09.600]  「我願以性命替你們死」
[00:26:09.600 --> 00:26:11.960]  即是說兩個探子已經答應了
[00:26:12.960 --> 00:26:15.680]  「如果你不洩漏我們這件事」
[00:26:15.680 --> 00:26:19.320]  「當耀華將這個地賜給我們的時候」
[00:26:19.320 --> 00:26:22.520]  「我必以慈愛和誠信」
[00:26:22.520 --> 00:26:27.200]  「以慈愛和誠信去待你」
[00:26:27.200 --> 00:26:35.480]  這個慈愛是納若的愛
[00:26:37.600 --> 00:26:43.840]  這個誠實是信實和阿門這個字同一個字根
[00:26:43.840 --> 00:26:47.880]  探子的回應是
[00:26:47.880 --> 00:26:49.880]  「你不洩漏我們的行動」
[00:26:49.880 --> 00:26:53.480]  「耀華就賜這個地方給你」
[00:26:53.480 --> 00:26:57.680]  當他們走到健若書衙的時候
[00:26:57.680 --> 00:27:00.880]  就證明拉合沒有洩漏
[00:27:00.880 --> 00:27:04.960]  還有不可以洩漏大家的憑證
[00:27:04.960 --> 00:27:10.400]  第十五節之後,女人用繩子把兩個人吊下去的時候
[00:27:10.400 --> 00:27:12.360]  他們走了
[00:27:12.360 --> 00:27:13.440]  第十六節
[00:27:13.440 --> 00:27:18.960]  他們在山上三天才可以走自己的路
[00:27:18.960 --> 00:27:19.680]  第十七節
[00:27:19.680 --> 00:27:20.440]  繼續錄
[00:27:20.440 --> 00:27:21.760]  「以人對他說」
[00:27:21.760 --> 00:27:24.960]  「我在你面前起誓」
[00:27:24.960 --> 00:27:30.960]  「當日,除非我們來到這個地方見到你這個紅繩的時候」
[00:27:30.960 --> 00:27:33.680]  這個就成為一個記號
[00:27:35.680 --> 00:27:37.040]  手臂脈容易嗎?
[00:27:37.040 --> 00:27:40.280]  手臂脈容易嗎?
[00:27:40.280 --> 00:27:43.360]  拉合厲害在於什麼呢?
[00:27:43.360 --> 00:27:45.360]  有人來打探他
[00:27:45.360 --> 00:27:47.680]  他可以指引別人去一個地方
