
[00:00:00.000 --> 00:00:04.720]  今天是我們講到生之謎的最後一講
[00:04:56.360 --> 00:05:01.400]  就是這位你們不認識卻在敬拜著的神
[00:05:01.400 --> 00:05:03.680]  雅典人原來都很迷信
[00:05:03.680 --> 00:05:04.800]  敬拜漏了一個
[00:05:04.800 --> 00:05:07.600]  所以就弄了一個未認識之神在那裡拜
[00:05:07.600 --> 00:05:09.720]  保羅把握了這個機會
[00:05:09.720 --> 00:05:10.880]  就跟我們說
[00:05:10.880 --> 00:05:12.240]  到底你們知道要拜誰呢?
[00:05:12.240 --> 00:05:13.360]  這麼多人在那裡拜
[00:05:13.360 --> 00:05:15.040]  其實最重要的是你沒有拜
[00:05:15.040 --> 00:05:17.120]  你不認識的
[00:05:17.120 --> 00:05:18.400]  現在我就告訴你們
[00:05:19.080 --> 00:05:20.160]  剛才我提過
[00:05:20.160 --> 00:05:23.040]  雅典是一個文明古都
[00:05:23.040 --> 00:05:25.240]  裡面有很多聰明人
[00:05:25.240 --> 00:05:27.120]  很多哲學家、思想家在那裡
[00:05:27.120 --> 00:05:27.960]  但是
[00:05:27.960 --> 00:05:30.400]  裡面仍然有很多人
[00:05:30.400 --> 00:05:33.960]  在敬拜各種不同類型的鬼神
[00:05:33.960 --> 00:05:35.680]  就好像我們今天在美國
[00:05:35.680 --> 00:05:37.440]  美國是世界的頭
[00:05:37.440 --> 00:05:38.720]  文明的國家
[00:05:38.720 --> 00:05:39.440]  很發達
[00:05:39.440 --> 00:05:40.560]  科技很發達
[00:05:40.560 --> 00:05:42.840]  但是你看看現在電影、電視
[00:05:42.840 --> 00:05:44.640]  越來越多古靈精怪的東西出現
[00:05:44.640 --> 00:05:45.720]  是不是?
[00:05:45.720 --> 00:05:48.680]  仍然有很多人拜一些不清不楚的東西
[00:05:49.000 --> 00:05:50.520]  原來你會發覺
[00:05:50.520 --> 00:05:52.640]  多了解一點的時候
[00:05:52.640 --> 00:05:54.160]  你究竟在拜什麼呢?
[00:05:54.160 --> 00:05:55.640]  很多人是蒙叉叉的
[00:05:55.640 --> 00:05:57.160]  很多人是蒙叉叉的
[00:05:57.160 --> 00:05:58.840]  我希望如果你說你信耶穌
[00:05:58.840 --> 00:05:59.840]  你不是蒙叉叉
[00:05:59.840 --> 00:06:02.360]  但是真的很多人信其他宗教信仰的時候
[00:06:02.360 --> 00:06:03.560]  你拜什麼
[00:06:03.560 --> 00:06:04.560]  我就拜什麼
[00:06:04.560 --> 00:06:05.360]  你信什麼
[00:06:05.360 --> 00:06:06.040]  我就信什麼
[00:06:06.040 --> 00:06:06.720]  你怎麼說
[00:06:06.720 --> 00:06:07.680]  我跟著你怎麼說
[00:06:07.680 --> 00:06:09.520]  就以為自己是信那件事了
[00:06:09.520 --> 00:06:11.200]  很多人都是這樣
[00:06:11.200 --> 00:06:15.800]  根本是沒有嘗試用時間去了解
[00:06:15.800 --> 00:06:16.680]  去思想一下
[00:06:16.680 --> 00:06:17.520]  去明白一下
[00:06:17.520 --> 00:06:19.520]  到底你所拜的是什麼
[00:06:19.520 --> 00:06:21.800]  是否值得我們去相信
[00:06:21.800 --> 00:06:23.440]  所以你拜誰
[00:06:23.440 --> 00:06:25.280]  你敬拜的對象是誰
[00:06:25.280 --> 00:06:27.400]  是十分重要的
[00:06:27.400 --> 00:06:28.200]  OK?
[00:06:28.200 --> 00:06:29.680]  就好像中國人
[00:06:29.680 --> 00:06:30.960]  很多時候你會發覺
[00:06:30.960 --> 00:06:32.640]  中國人喜歡拜榕樹頭
[00:06:32.640 --> 00:06:34.480]  這個不是榕樹頭
[00:06:34.480 --> 00:06:35.040]  是一棵大樹
[00:06:35.040 --> 00:06:36.000]  嘩!這麼宏偉
[00:06:36.000 --> 00:06:38.200]  看上去好像人生的兩隻手
[00:06:38.200 --> 00:06:40.320]  下一張更加古怪
[00:06:40.320 --> 00:06:41.440]  現在夏威夷
[00:06:41.440 --> 00:06:43.040]  嘩!這是女樹神
[00:06:43.040 --> 00:06:44.720]  看上去像個女人一樣
[00:06:44.720 --> 00:06:45.400]  OK?
[00:06:45.400 --> 00:06:46.600]  下一張呢
[00:06:46.600 --> 00:06:47.720]  真的是拜神的
[00:06:47.720 --> 00:06:49.920]  裡面掛了很多不同古靈精怪的東西
[00:06:49.920 --> 00:06:50.920]  有十字架
[00:06:50.920 --> 00:06:52.600]  這裡好像在菲律賓
[00:06:52.600 --> 00:06:53.240]  OK?
[00:06:53.240 --> 00:06:54.320]  再下一張
[00:06:54.320 --> 00:06:55.840]  這個是在日本
[00:06:55.840 --> 00:06:56.520]  OK?
[00:06:56.520 --> 00:06:59.480]  一條大繩圍著樹幹
[00:06:59.480 --> 00:07:03.200]  那些人真的是很誠心地去拜的
[00:07:03.200 --> 00:07:04.360]  很多人拜樹
[00:07:04.360 --> 00:07:05.280]  還有呢
[00:07:05.280 --> 00:07:07.480]  嘩!這個看上去漂不漂亮
[00:07:07.480 --> 00:07:10.280]  這個很多人去旅遊的時候見過的
[00:07:10.280 --> 00:07:11.120]  嘩!整個女人
[00:07:11.120 --> 00:07:12.560]  而且很時髦的髮型
[00:07:12.560 --> 00:07:14.480]  當然有些神靈附體了
[00:07:14.480 --> 00:07:15.200]  OK?
[00:07:15.200 --> 00:07:16.680]  很多人拜石頭了
[00:07:16.680 --> 00:07:17.440]  OK?
[00:07:17.440 --> 00:07:18.320]  真的拜石頭
[00:07:18.320 --> 00:07:19.600]  我現在在韓國
[00:07:19.600 --> 00:07:20.640]  有人用一條繩子綁著
[00:07:20.640 --> 00:07:22.840]  那些符咒都圍著的
[00:07:22.840 --> 00:07:23.880]  不可以摸
[00:07:23.880 --> 00:07:25.840]  在那裡就拜一塊石頭
[00:07:25.840 --> 00:07:28.040]  有時候你很奇怪的
[00:07:28.040 --> 00:07:30.120]  還有沒有呢?
[00:07:30.120 --> 00:07:32.560]  拜牛
[00:07:32.560 --> 00:07:33.200]  哪裡?
[00:07:33.200 --> 00:07:35.320]  印度拜牛
[00:07:35.320 --> 00:07:37.560]  是聖物
[00:07:37.560 --> 00:07:38.920]  印度不可以吃牛的
[00:07:38.920 --> 00:07:42.120]  因為是有神靈在當中的
[00:07:42.120 --> 00:07:43.120]  那你會發覺
[00:07:43.120 --> 00:07:43.720]  下一張是什麼?
[00:07:43.720 --> 00:07:44.120]  我看一下
[00:07:44.120 --> 00:07:44.520]  我忘記了
[00:07:44.520 --> 00:07:46.080]  噢!這個不知道
[00:07:46.080 --> 00:07:47.360]  是那些獵蠻圖抽出來的
[00:07:47.360 --> 00:07:48.080]  不確定
[00:07:48.080 --> 00:07:49.640]  不過
[00:07:49.640 --> 00:07:51.200]  這個是雷神
[00:07:51.200 --> 00:07:52.680]  還有電神
[00:07:52.680 --> 00:07:53.960]  有雷神、有電神
[00:07:53.960 --> 00:07:56.560]  你會發覺有些人喜歡拜什麼呢?
[00:07:56.560 --> 00:07:58.040]  拜一些自然的事物
[00:07:58.040 --> 00:08:00.760]  以及拜一些自然的現象
[00:08:00.760 --> 00:08:01.360]  OK?
[00:08:01.360 --> 00:08:03.240]  覺得這些很驚嚇的東西
[00:08:03.240 --> 00:08:04.160]  讓我們覺得
[00:08:04.160 --> 00:08:07.520]  一定是有些什麼力量在背後
[00:08:07.520 --> 00:08:09.840]  於是我們就去膜拜這些
[00:08:09.840 --> 00:08:10.720]  看上去
[00:08:10.720 --> 00:08:12.720]  一定是有神明附體了
[00:08:12.960 --> 00:08:14.800]  接著有些人告訴他
[00:08:14.800 --> 00:08:16.840]  我真的向這些東西祈求過
[00:08:16.840 --> 00:08:18.280]  很靈驗的
[00:08:18.280 --> 00:08:20.080]  正如有一個弟兄
[00:08:20.080 --> 00:08:21.600]  那時候他跟我說
[00:08:21.600 --> 00:08:23.080]  有一個人跟我說
[00:08:23.080 --> 00:08:25.240]  他有一次他家人有急症
[00:08:25.240 --> 00:08:27.200]  於是半夜三更
[00:08:27.200 --> 00:08:28.680]  就要馬上送他去急症室
[00:08:28.680 --> 00:08:30.720]  臨出門口的時候
[00:08:30.720 --> 00:08:32.200]  在門口有一棵大樹
[00:08:32.200 --> 00:08:33.160]  他就跟那棵樹說
[00:08:33.160 --> 00:08:34.440]  哎呀!很不妙
[00:08:34.440 --> 00:08:35.440]  急症啊!急症啊!
[00:08:35.440 --> 00:08:38.320]  要保佑我一路順利去到醫院
[00:08:38.320 --> 00:08:40.320]  然後後來告訴我
[00:08:40.320 --> 00:08:41.400]  他一路開車
[00:08:41.400 --> 00:08:42.200]  二十盞燈
[00:08:42.200 --> 00:08:43.080]  都是綠燈
[00:08:43.080 --> 00:08:45.040]  很快就去到醫院
[00:08:45.040 --> 00:08:46.720]  嘩!靈驗啊!
[00:08:46.720 --> 00:08:48.200]  回到醫院要多謝他
[00:08:48.200 --> 00:08:49.320]  就拜一拜
[00:08:49.320 --> 00:08:51.040]  鄰居看到又拜了
[00:08:51.040 --> 00:08:51.840]  真的這麼靈驗?
[00:08:51.840 --> 00:08:52.920]  看看是不是
[00:08:52.920 --> 00:08:54.920]  其實晚上應該全部都是綠燈的
[00:08:54.920 --> 00:08:56.200]  I don't know
[00:08:56.200 --> 00:08:58.200]  不過他就這樣拜一拜之後
[00:08:58.200 --> 00:08:59.720]  咦!靈驗啊!
[00:08:59.720 --> 00:09:03.400]  他就開始了這個 practice(練習)
[00:09:03.400 --> 00:09:05.680]  到底什麼時候變成神?
[00:09:05.680 --> 00:09:06.920]  諸如此類
[00:09:06.920 --> 00:09:08.520]  在什麼時候變成神呢?
[00:09:08.520 --> 00:09:10.520]  很多時候很難去追究
[00:09:11.320 --> 00:09:12.320]  當然
[00:09:12.320 --> 00:09:14.040]  另外你會發現有些人
[00:09:14.040 --> 00:09:17.320]  他喜歡拜一些憑人的想像
[00:09:17.320 --> 00:09:19.960]  透過人的手做出來的偶像
[00:09:19.960 --> 00:09:21.960]  譬如下一張是什麼呢?
[00:09:21.960 --> 00:09:23.520]  觀音就是觀音
[00:09:23.520 --> 00:09:24.960]  他做一個千手觀音
[00:09:24.960 --> 00:09:27.200]  有沒有人見過呢?
[00:09:27.200 --> 00:09:28.720]  我相信沒有人見過
[00:09:28.720 --> 00:09:30.880]  不過他就靠想像
[00:09:30.880 --> 00:09:32.600]  他做了一千隻手出來
[00:09:32.600 --> 00:09:34.600]  其實沒有一千隻也數不出一千隻
[00:09:34.600 --> 00:09:36.720]  不過起碼做出來給你看看
[00:09:36.720 --> 00:09:38.320]  有一個觀音是這樣的
[00:09:38.320 --> 00:09:40.280]  其實觀音是男還是女
[00:09:40.280 --> 00:09:41.480]  現在有很多爭論
[00:09:41.480 --> 00:09:42.560]  有些人去研究過
[00:09:42.560 --> 00:09:43.840]  其實觀音應該是男人
[00:09:43.840 --> 00:09:47.040]  不過我們經常將他變成一個女性的模樣出來
[00:09:47.040 --> 00:09:48.560]  怎麼出來的?
[00:09:48.560 --> 00:09:50.560]  怎麼會拜這些東西呢?
[00:09:50.560 --> 00:09:51.960]  靠人的想像
[00:09:51.960 --> 00:09:53.960]  然後用人的手做出來
[00:09:53.960 --> 00:09:55.600]  就好像一個石像
[00:09:55.600 --> 00:09:56.680]  見到一塊石頭
[00:09:56.680 --> 00:09:59.640]  咦!看上去好像一隻水牛的樣子
[00:09:59.640 --> 00:10:00.640]  也是憑想像
[00:10:00.640 --> 00:10:02.840]  藝術家嘛!看上去的時候
[00:10:02.840 --> 00:10:04.160]  就是米葛朗基羅
[00:10:04.160 --> 00:10:05.000]  見到一塊大石頭
[00:10:05.000 --> 00:10:06.080]  好像是一個大胃
[00:10:06.080 --> 00:10:07.400]  他就做一個大胃出來
[00:10:07.400 --> 00:10:09.400]  他見到這個石頭
[00:10:09.840 --> 00:10:12.000]  好像有一隻水牛的輪廓
[00:10:12.000 --> 00:10:13.880]  於是就將它雕刻成一隻石牛
[00:10:13.880 --> 00:10:14.440]  OK?
[00:10:14.440 --> 00:10:15.640]  好像這樣
[00:10:15.640 --> 00:10:16.720]  就送給農夫
[00:10:16.720 --> 00:10:17.640]  為什麼送給農夫呢?
[00:10:17.640 --> 00:10:19.640]  因為農夫是靠牛去耕田的
[00:10:19.640 --> 00:10:20.360]  沒有一隻牛
[00:10:20.360 --> 00:10:21.480]  他是很不濟的
[00:10:21.480 --> 00:10:22.200]  OK?
[00:10:22.200 --> 00:10:24.200]  農夫就向石頭許願
[00:10:24.200 --> 00:10:25.760]  求你幫助我
[00:10:25.760 --> 00:10:29.120]  這次這幾塊田能夠豐收
[00:10:29.120 --> 00:10:30.440]  五穀豐收
[00:10:30.440 --> 00:10:32.080]  果然真的是豐收
[00:10:32.080 --> 00:10:33.080]  很靈驗
[00:10:33.080 --> 00:10:34.160]  跟他講完之後
[00:10:34.160 --> 00:10:35.480]  竟然豐收
[00:10:35.480 --> 00:10:36.760]  那開始怎樣?
[00:10:36.760 --> 00:10:38.760]  開始就拜一隻石牛
[00:10:38.760 --> 00:10:39.880]  那你會不會拜呢?
[00:10:39.880 --> 00:10:42.760]  用普通的理論
[00:10:42.760 --> 00:10:45.600]  其實信仰不是這麼複雜的
[00:10:45.600 --> 00:10:47.480]  有時候用普通的理論
[00:10:47.480 --> 00:10:48.760]  一點點的常識
[00:10:48.760 --> 00:10:50.520]  就可以幫助你去分辨
[00:10:50.520 --> 00:10:52.000]  哪些東西值得你拜
[00:10:52.000 --> 00:10:54.000]  哪些東西不值得你拜
[00:10:54.000 --> 00:10:56.720]  當然另外有些東西是什麼呢?
[00:10:56.720 --> 00:11:00.080]  有人將人提升為神
[00:11:00.080 --> 00:11:01.600]  比如說
[00:11:01.600 --> 00:11:02.840]  這是誰呢?
[00:11:02.840 --> 00:11:04.840]  如來佛祖
[00:11:04.840 --> 00:11:07.240]  如來佛祖我們知道是印度的太子
[00:11:07.240 --> 00:11:09.920]  然後在菩提樹下修煉
[00:11:09.920 --> 00:11:11.920]  於是修成正果
[00:11:11.920 --> 00:11:13.920]  就變成佛祖了
[00:11:13.920 --> 00:11:16.040]  由人變成神
[00:11:16.040 --> 00:11:16.840]  OK?
[00:11:16.840 --> 00:11:19.600]  是將人提升為一個神明
[00:11:19.600 --> 00:11:21.600]  也好像很多希臘的神話裡面
[00:11:21.600 --> 00:11:23.280]  講到有些半人半神
[00:11:23.280 --> 00:11:24.360]  神與人結婚
[00:11:24.360 --> 00:11:26.160]  生了半人半神的兒子
[00:11:26.160 --> 00:11:27.920]  諸如此類的東西
[00:11:27.920 --> 00:11:28.880]  還有呢?
[00:11:28.880 --> 00:11:30.400]  我們中國人拜祖先
[00:11:30.400 --> 00:11:31.960]  祖先死了
[00:11:31.960 --> 00:11:33.000]  尊敬是應該的
[00:11:33.000 --> 00:11:34.400]  不過我有時候會相信
[00:11:34.400 --> 00:11:35.640]  祖先死了之後
[00:11:35.640 --> 00:11:39.080]  好像有一些特殊的力量會保佑你的子女
[00:11:39.080 --> 00:11:41.080]  所以你才去拜祂
[00:11:41.080 --> 00:11:42.280]  不僅是尊敬
[00:11:42.280 --> 00:11:44.760]  祈求祢保佑你的小朋友
[00:11:44.760 --> 00:11:46.520]  開枝散葉
[00:11:46.520 --> 00:11:48.760]  工作昌盛
[00:11:48.760 --> 00:11:49.920]  是不是這樣呢?
[00:11:49.920 --> 00:11:52.200]  不知道什麼時候
[00:11:52.200 --> 00:11:53.880]  人的思想裡面
[00:11:53.880 --> 00:11:56.720]  會將這些人提升成為一種神
[00:11:56.720 --> 00:11:59.440]  而最可怕的是什麼呢?
[00:11:59.440 --> 00:12:00.480]  有些人
[00:12:00.480 --> 00:12:02.480]  不僅是去拜神明
[00:12:02.480 --> 00:12:04.480]  有些人喜歡拜魔鬼
[00:12:04.480 --> 00:12:06.760]  拜靈界的東西
[00:12:06.760 --> 00:12:07.800]  有沒有看到呢?
[00:12:07.800 --> 00:12:09.080]  這是魔鬼
[00:12:09.080 --> 00:12:10.280]  弄一個銅像出來
[00:12:10.280 --> 00:12:11.280]  有沒有人拜的?
[00:12:11.280 --> 00:12:13.720]  有沒有人拜魔鬼的?
[00:12:13.720 --> 00:12:15.960]  有的
[00:12:15.960 --> 00:12:17.480]  特別是三藩市
[00:12:17.480 --> 00:12:18.640]  有些叫什麼呢?
[00:12:18.640 --> 00:12:19.400]  下一張
[00:12:19.400 --> 00:12:20.920]  Church of Satan
[00:12:20.920 --> 00:12:24.960]  不是傳說來的
[00:12:24.960 --> 00:12:26.480]  真的有拜魔鬼的
[00:12:26.480 --> 00:12:27.200]  OK
[00:12:27.200 --> 00:12:28.920]  這個是撒旦教會
[00:12:28.920 --> 00:12:30.320]  這個五顆星
[00:12:30.320 --> 00:12:32.320]  是倒轉的伯娘之星
[00:12:32.320 --> 00:12:33.240]  OK
[00:12:33.240 --> 00:12:34.880]  這五個角是代表什麼呢?
[00:12:34.880 --> 00:12:36.160]  是代表Spirit
[00:12:36.160 --> 00:12:38.320]  代表Air
[00:12:38.320 --> 00:12:40.640]  代表Water, Fire, and Earth
[00:12:40.640 --> 00:12:41.840]  就是五個角
[00:12:41.840 --> 00:12:44.640]  跟別人打招呼千萬不要這樣
[00:12:44.640 --> 00:12:45.240]  什麼意思呢?
[00:12:45.240 --> 00:12:47.240]  這是魔鬼教的象徵
[00:12:47.240 --> 00:12:48.560]  要小心一點
[00:12:48.560 --> 00:12:49.520]  有兩條角
[00:12:49.520 --> 00:12:51.480]  OK
[00:12:51.480 --> 00:12:52.640]  所以原來
[00:12:52.640 --> 00:12:55.720]  有人竟然會連魔鬼都去拜
[00:12:55.720 --> 00:12:57.960]  在香港
[00:12:57.960 --> 00:13:00.800]  你知道很多藝員、電影明星、歌星
[00:13:00.800 --> 00:13:02.120]  喜歡養鬼仔嗎?
[00:13:02.120 --> 00:13:02.840]  有沒有聽過?
[00:13:03.600 --> 00:13:05.920]  我最近看了一本雜誌
[00:13:05.920 --> 00:13:08.080]  好像《明報周刊》
[00:13:08.080 --> 00:13:10.080]  張柏芝也是養鬼仔、客借家
[00:13:10.080 --> 00:13:10.920]  I don't know
[00:13:10.920 --> 00:13:14.160]  但是真的這樣做的
[00:13:14.160 --> 00:13:15.520]  以前師母的弟弟
[00:13:15.520 --> 00:13:18.360]  在無綫做編導的時候
[00:13:18.360 --> 00:13:19.520]  他來探我們說
[00:13:19.520 --> 00:13:21.000]  真的有很多藝員養鬼仔
[00:13:21.000 --> 00:13:21.760]  為什麼呢?
[00:13:21.760 --> 00:13:22.960]  養鬼仔
[00:13:22.960 --> 00:13:24.560]  真的可以用來出名的
[00:13:24.560 --> 00:13:26.320]  還有可以賺快錢的
[00:13:26.320 --> 00:13:27.760]  不過是很邪的
[00:13:27.760 --> 00:13:29.400]  是很邪的
[00:13:29.400 --> 00:13:31.040]  錢容易來
[00:13:31.040 --> 00:13:32.880]  冤枉來就瘟疫走的
[00:13:33.240 --> 00:13:34.160]  賺很多錢
[00:13:34.160 --> 00:13:35.520]  又不見了
[00:13:35.520 --> 00:13:36.920]  很快有明星
[00:13:36.920 --> 00:13:38.480]  但是很快又回來了
[00:13:38.480 --> 00:13:40.480]  但是那些藝員
[00:13:40.480 --> 00:13:43.640]  寧可一時的成功和快感
[00:13:43.640 --> 00:13:45.680]  或者是那種成就感
[00:13:45.680 --> 00:13:49.320]  寧願去拜鬼仔、養鬼仔
[00:13:49.320 --> 00:13:52.000]  當然我們很明顯
[00:13:52.000 --> 00:13:53.440]  說到這些的時候
[00:13:53.440 --> 00:13:57.880]  是有一個所謂邪靈的成分
[00:13:57.880 --> 00:13:59.840]  是存在在當中
[00:13:59.840 --> 00:14:00.680]  所以
[00:14:00.680 --> 00:14:02.800]  我們要很小心
[00:14:02.800 --> 00:14:03.920]  你拜不拜呢?
[00:14:03.920 --> 00:14:05.400]  他說真的靈的
[00:14:05.400 --> 00:14:07.760]  真的可以出名的
[00:14:07.760 --> 00:14:09.200]  可以賺很多錢的
[00:14:09.200 --> 00:14:10.840]  就算有不好的收場
[00:14:10.840 --> 00:14:12.800]  冤枉來就瘟疫走也好
[00:14:12.800 --> 00:14:13.720]  他都寧願這樣做
