
[00:00:00.000 --> 00:00:04.040]  天王多謝祢,讓祢開啟我們的心,等候祢的話語
[00:02:09.300 --> 00:02:12.640]  我們究竟作一個什麼樣的選擇
[00:02:12.640 --> 00:02:15.380]  是我們怎樣去走前,是逃避
[00:02:15.380 --> 00:02:18.640]  是選擇,是向前,究竟是怎樣
[00:02:18.640 --> 00:02:23.900]  在我來說,我記得在臨畢業神學08年
[00:02:23.900 --> 00:02:29.640]  五個月裏面發生四件事,都令我非常驚訝
[00:02:29.640 --> 00:02:38.340]  第一件事,我認錯了一個兄弟,他叫做雷曼兄弟
[00:02:38.340 --> 00:02:43.080]  當我讀神學的時候,以前我做財務,我做投資股票
[00:02:43.080 --> 00:02:47.580]  我是從來沒有輸過的
[00:02:47.580 --> 00:02:50.940]  但是那天,我在想,當我去做傳導人
[00:02:50.940 --> 00:02:54.360]  所有股票都賣了,放在債券最安全,什麼都不用管
[00:02:54.360 --> 00:02:57.660]  全心服事的時候,我就遇上這個好朋友
[00:02:57.660 --> 00:03:02.240]  一鋪給我清袋,七成我的資產沒有了
[00:03:02.240 --> 00:03:07.560]  兩個月後,在08年的11月,我岳父
[00:03:07.560 --> 00:03:13.220]  突然間驗了心臟的血管,九成半的堵塞
[00:03:13.220 --> 00:03:20.260]  疲於奔命,又是我去處理,找醫生安排醫院
[00:03:20.260 --> 00:03:26.560]  一個月後,我哥哥發現一個罕有的癌症
[00:03:26.560 --> 00:03:33.140]  全世界只有17宗,平均生存了15個月
[00:03:33.140 --> 00:03:40.060]  在12月的時候發現,他最小的兒子都還沒出生
[00:03:40.060 --> 00:03:46.120]  一個月後,當在農曆年前,年二十八前一天
[00:03:46.120 --> 00:03:49.380]  和我女兒和兒子在公園玩,在那一晚
[00:03:49.380 --> 00:03:52.440]  突然間我女兒跌倒,我女兒經常都會跌倒
[00:03:52.440 --> 00:03:55.440]  不過十幾年,直到今天,十四歲就來了
[00:03:55.440 --> 00:03:59.180]  還是只有那一次一跌倒就斷了手
[00:03:59.180 --> 00:04:01.840]  當時我問,咦?為什麼會這樣?
[00:04:01.840 --> 00:04:05.700]  我不是在跟著你嗎?上帝
[00:04:05.700 --> 00:04:08.320]  為什麼會這樣?
[00:04:08.320 --> 00:04:12.520]  今天我正在分享人生中,可能你都聽到
[00:04:12.520 --> 00:04:17.520]  有些彷彿和你生命的經歷有些相似
[00:04:17.520 --> 00:04:20.840]  當我們生存到差不多,我們知道
[00:04:20.840 --> 00:04:25.640]  當我們面對有些人有了嬰兒,你不要想著恭喜他一定對
[00:04:25.640 --> 00:04:28.160]  你恭喜他,他發現,其實你為什麼要恭喜我?
[00:04:28.160 --> 00:04:30.560]  他覺得是很大的艱難
[00:04:30.560 --> 00:04:33.520]  有些人可能升職,你想著恭喜他
[00:04:33.520 --> 00:04:37.920]  他發現,告訴你,其實我不想升,越升越困難
[00:04:37.920 --> 00:04:40.260]  有些人升職很開心,有些人嬰兒很開心
[00:04:40.260 --> 00:04:42.160]  你不知道,因為每個人都不同
[00:04:42.160 --> 00:04:46.000]  今天我想說,究竟在我們的困難中
[00:04:46.000 --> 00:04:49.680]  藉著這幾節經文,我們很熟悉的
[00:04:49.680 --> 00:04:54.260]  不過再提醒,有些事情,可能上帝今天想跟你說
[00:04:54.260 --> 00:04:57.320]  我們先看頭五節經文,我看看背景
[00:04:57.320 --> 00:05:00.840]  接著我會進入,究竟今天上帝藉著經文
[00:05:00.840 --> 00:05:02.280]  向我們有什麼要說
[00:05:02.280 --> 00:05:04.780]  你來讀,五節經文,預備,起
[00:05:04.780 --> 00:05:07.020]  耶穌將近耶利哥的時候
[00:05:07.020 --> 00:05:09.800]  有一個孩子載在路旁討飯
[00:05:09.800 --> 00:05:13.420]  聽見許多人經過,就問是什麼事
[00:05:13.420 --> 00:05:17.460]  他們告訴他是拿撒勒人,耶穌經過
[00:05:17.460 --> 00:05:34.940]  一看這段經文,我們知道大概有三個角色
[00:05:34.940 --> 00:05:37.120]  就是這次的主角
[00:05:37.120 --> 00:05:40.220]  第一個角色是耶穌
[00:05:40.220 --> 00:05:42.460]  第二個角色是核子
[00:05:42.460 --> 00:05:45.220]  第三個角色是
[00:05:45.220 --> 00:05:49.640]  路人甲,一群路人甲
[00:05:49.640 --> 00:05:56.980]  我猜大家都不太懷疑,究竟這個核子有什麼困境
[00:05:56.980 --> 00:06:00.540]  不過看之前第三十五節,告訴我們耶穌將近哪裡
[00:06:00.540 --> 00:06:06.680]  就是耶利哥,不知道大家知不知道耶利哥城下一站在哪裡
[00:06:06.680 --> 00:06:10.740]  下一站當然不會是天后
[00:06:10.740 --> 00:06:14.900]  如果大家熟悉聖經,下一站就是最後一程的耶路撒冷
[00:06:14.900 --> 00:06:16.800]  是最後一個星期之前
[00:06:16.800 --> 00:06:20.180]  所以記載路加醫生在這裡是非常重要的一段經文
[00:06:20.180 --> 00:06:22.340]  他有話要跟我們說
[00:06:22.340 --> 00:06:24.340]  他說的時候大概
[00:06:24.340 --> 00:06:28.100]  我們都看到有一個剛才說盲的人
[00:06:28.100 --> 00:06:32.260]  如果我想大家選擇四選一,一個困難的情況
[00:06:32.260 --> 00:06:37.740]  你要選擇盲,要選擇聾,要選擇啞,要選擇沒有味覺
[00:06:37.740 --> 00:06:39.860]  我不知道你會選擇哪一樣,一定要選擇哪一樣
[00:06:39.860 --> 00:06:41.460]  不然不讓你離開這裡
[00:06:41.460 --> 00:06:43.740]  不然我會說五個小時左右
[00:06:43.740 --> 00:06:46.020]  哇,馬上選擇了,岑牧師,不是這樣吧
[00:06:46.020 --> 00:06:51.020]  我寧願選擇聾,是吧
[00:06:51.020 --> 00:06:53.940]  我猜很少人會選擇盲,因為
[00:06:53.940 --> 00:06:56.540]  你想想如果你現在盲了
[00:06:56.540 --> 00:07:01.980]  就算你去廁所,回家,你都很艱難
[00:07:01.980 --> 00:07:04.340]  這個經文沒有說他盲了多久
[00:07:04.340 --> 00:07:06.700]  不過盲了兩年都很困難
[00:07:06.700 --> 00:07:09.900]  沒有兩個月,兩天都很難
[00:07:09.900 --> 00:07:13.900]  不單是這樣,他還是乞丐討飯露宿者
[00:07:13.900 --> 00:07:16.580]  衣衫藍柳,沒有人尊重
[00:07:16.580 --> 00:07:18.940]  有些人盲得很有尊嚴,他不是
[00:07:18.940 --> 00:07:24.620]  甚至他說話都不許作聲
[00:07:24.620 --> 00:07:28.620]  顯而易見,他的困境是不受控
[00:07:28.620 --> 00:07:32.860]  但是在他身上學到三個很寶貴的東西
[00:07:32.860 --> 00:07:35.260]  第一,我們馬上看下去
[00:07:35.260 --> 00:07:38.420]  頭四節,我們再讀一次
[00:07:38.420 --> 00:07:39.740]  看看有什麼東西學,好嗎
[00:07:39.740 --> 00:07:40.660]  預備起
[00:07:40.660 --> 00:07:42.820]  耶穌將近耶利哥的時候
[00:07:42.820 --> 00:07:46.140]  有一個乞丐坐在露旁討飯
[00:07:46.140 --> 00:07:58.620]  耶穌將近耶利哥的時候,有一個乞丐坐在露旁討飯
[00:07:58.620 --> 00:07:59.820]  很有趣,這個盲的人
[00:07:59.820 --> 00:08:01.860]  你不要以為一個人有困境
[00:08:01.860 --> 00:08:03.500]  就等於他什麼都沒用
[00:08:03.500 --> 00:08:04.980]  如果大家認識盲的人
[00:08:04.980 --> 00:08:07.700]  或者去過黑暗中的對話玩
[00:08:07.700 --> 00:08:10.980]  你知道盲的人有一樣東西很厲害
[00:08:10.980 --> 00:08:13.940]  就是他的聽覺
[00:08:13.940 --> 00:08:15.580]  當日他討飯的時候
[00:08:15.580 --> 00:08:18.020]  突然聽到很多人走過
[00:08:18.020 --> 00:08:21.780]  然後很多人在議論紛紛
[00:08:21.780 --> 00:08:25.780]  於是乎他懂得去問
[00:08:25.780 --> 00:08:29.980]  人生懂得問對問題是很重要
[00:08:29.980 --> 00:08:31.700]  去問
[00:08:31.700 --> 00:08:34.740]  今天我們有很多聲音在我們的耳邊
[00:08:34.740 --> 00:08:36.500]  我們要選擇
[00:08:36.500 --> 00:08:40.220]  並且整段經文只能一個人問
[00:08:40.220 --> 00:08:47.740]  就是物質,就是耶穌
[00:08:47.740 --> 00:08:49.900]  忘記我說什麼了
[00:08:49.900 --> 00:08:50.740]  說錯話了
[00:08:50.740 --> 00:08:52.780]  我記得以前讀書
[00:08:52.780 --> 00:08:57.540]  小學中學在九龍城九龍塘的邊界
[00:08:57.540 --> 00:09:00.180]  一間藍校天主教學校
[00:09:00.180 --> 00:09:02.340]  當時啟德機場還在飛
[00:09:02.340 --> 00:09:05.060]  我不知道誰去啟德機場坐飛機
[00:09:05.060 --> 00:09:06.700]  舉一下手
[00:09:06.700 --> 00:09:10.660]  全部都有,不要裝了
[00:09:10.660 --> 00:09:13.660]  所以我是喜歡看Sam和Tam
[00:09:13.660 --> 00:09:16.220]  我記得每一次上課的時候
[00:09:16.220 --> 00:09:17.380]  飛機一經過
[00:09:17.380 --> 00:09:20.020]  (聲音)
[00:09:20.020 --> 00:09:24.340]  什麼都聽不到
[00:09:24.340 --> 00:09:26.300]  我不知道你的生命中有沒有噪音
[00:09:26.300 --> 00:09:28.860]  令你有時連耶穌經過你都聽不到
[00:09:28.860 --> 00:09:31.020]  沒有留意,忘記問
[00:09:31.020 --> 00:09:32.220]  我記得早幾個星期
[00:09:32.220 --> 00:09:35.260]  當我在家裡搜尋電話
[00:09:35.260 --> 00:09:39.300]  看那個兄弟什麼時候破產
[00:09:39.300 --> 00:09:40.020]  我怕說錯話
[00:09:40.020 --> 00:09:43.060]  一搜尋的時候突然有個電話打來
[00:09:43.060 --> 00:09:46.740]  於是我就用hand free聽他說話
[00:09:46.740 --> 00:09:48.180]  一位一位他就在說
[00:09:48.180 --> 00:09:50.140]  我在看,兄弟
[00:09:50.140 --> 00:09:51.660]  說到最後他就說
[00:09:51.660 --> 00:09:55.100]  Pastor John你可不可以為我祈禱
[00:09:55.100 --> 00:09:57.060]  糟糕了
[00:09:57.060 --> 00:10:01.260]  我除了聽到位置
[00:10:01.260 --> 00:10:05.260]  我還聽到聲音
[00:10:05.260 --> 00:10:08.260]  這個盲人很厲害
[00:10:08.260 --> 00:10:11.060]  他懂得選擇,Amen?
[00:10:11.060 --> 00:10:12.580]  不單止他懂得選擇
[00:10:12.580 --> 00:10:13.780]  他問了一個問題
[00:10:13.780 --> 00:10:17.860]  於是這群老人甲答了他是誰
[00:10:17.860 --> 00:10:21.900]  老人甲答他是誰?
[00:10:21.900 --> 00:10:22.740]  是誰?
[00:10:22.740 --> 00:10:24.740]  拿撒勒人的耶穌
[00:10:24.740 --> 00:10:32.580]  接著這個盲人怎麼說?
[00:10:32.580 --> 00:10:34.980]  分別是什麼?
[00:10:34.980 --> 00:10:38.180]  分別是看到東西的人都不知道耶穌是誰
[00:10:38.180 --> 00:10:39.500]  拿撒勒人的耶穌
[00:10:39.500 --> 00:10:41.300]  即是旺角的John
[00:10:41.300 --> 00:10:43.340]  油麻地的Mary
[00:10:43.340 --> 00:10:44.220]  行不行?
[00:10:44.220 --> 00:10:48.740]  尖沙咀的Susie
[00:10:48.740 --> 00:10:50.740]  他只知道這個地方這麼小
[00:10:50.740 --> 00:10:52.660]  出了一個人懂得變法術
[00:10:52.660 --> 00:10:55.380]  不如跟他看看
[00:10:55.380 --> 00:10:58.660]  但是這個盲人看不到耶穌是誰
[00:10:58.660 --> 00:11:01.460]  他的心
[00:11:01.460 --> 00:11:03.540]  他說他是誰?
[00:11:03.540 --> 00:11:06.660]  大衛的子孫創造天地萬物
[00:11:06.660 --> 00:11:08.420]  那個君王的後裔
[00:11:08.420 --> 00:11:10.980]  是尼塞亞
[00:11:10.980 --> 00:11:15.460]  弟兄姊妹這個盲人不是被困境困住
[00:11:15.460 --> 00:11:17.700]  因為他的心境他知道
[00:11:17.700 --> 00:11:20.660]  誰在掌管
[00:11:20.660 --> 00:11:22.540]  很重要
[00:11:22.540 --> 00:11:24.540]  有一個神學家說
[00:11:24.540 --> 00:11:28.100]  Nazareth is important
[00:11:28.100 --> 00:11:32.620]  because of is unimportant
[00:11:32.620 --> 00:11:33.660]  拿撒勒是重要
[00:11:33.660 --> 00:11:35.260]  因為他根本不重要
[00:11:35.260 --> 00:11:39.540]  這樣的地方竟然出了耶穌
[00:11:39.540 --> 00:11:43.380]  我不知道你今天在聽什麼
[00:11:43.380 --> 00:11:46.820]  我希望你至少連耶穌都肯認
[00:11:46.820 --> 00:11:51.540]  在你工作的地方
[00:11:51.540 --> 00:11:54.940]  至少你在工作的地方都肯禱告吃飯
[00:11:54.940 --> 00:11:59.540]  說耶穌你是我的救主
[00:11:59.540 --> 00:12:02.540]  這個人很厲害
[00:12:02.540 --> 00:12:06.380]  心水很清
[00:12:06.380 --> 00:12:11.540]  究竟耶穌對你是誰?
[00:12:11.540 --> 00:12:15.540]  如果在你困境中連耶穌都看不到
[00:12:15.540 --> 00:12:19.060]  我們就叫人在心不在
[00:12:19.060 --> 00:12:21.540]  很大危險
[00:12:21.540 --> 00:12:24.540]  第二個從生命學到的東西
[00:12:24.540 --> 00:12:26.260]  我們看一看
[00:12:26.260 --> 00:12:27.740]  原來還有一段又忘了讀
[00:12:27.740 --> 00:12:28.460]  剛才都沒有
[00:12:28.460 --> 00:12:29.460]  我們一起讀
[00:12:29.460 --> 00:12:30.660]  1,2,3
[00:12:30.660 --> 00:12:42.460]  (外國語)
[00:12:42.460 --> 00:12:46.260]  最重要是我們的心
[00:12:46.260 --> 00:12:49.260]  是不是真的知道?
[00:12:49.260 --> 00:12:51.260]  再看下去第二點
[00:12:51.260 --> 00:12:53.660]  接著39,40字一起讀
[00:12:53.660 --> 00:12:54.660]  預備起
[00:12:54.660 --> 00:13:09.660]  (外國語)
[00:13:09.660 --> 00:13:10.660]  很有趣
[00:13:10.660 --> 00:13:11.660]  我不知道這個人瞎了多久
[00:13:11.660 --> 00:13:13.660]  我估計了一段日子
[00:13:13.660 --> 00:13:16.660]  不過他從來沒有放棄過
[00:13:16.660 --> 00:13:19.660]  他見到機會他就把握
[00:13:19.660 --> 00:13:22.660]  並且他說大衛的子孫更大聲
[00:13:22.660 --> 00:13:24.660]  可憐我爸
[00:13:24.660 --> 00:13:25.660]  你覺得很容易一點都不容易
[00:13:25.660 --> 00:13:27.660]  你猜猜如果聽聽阿杜
[00:13:27.660 --> 00:13:29.660]  在左邊後面第三行
[00:13:29.660 --> 00:13:30.660]  右邊數第四個位
[00:13:30.660 --> 00:13:31.660]  突然有人說
[00:13:31.660 --> 00:13:33.660]  陳牧師
[00:13:33.660 --> 00:13:35.660]  陳牧師
[00:13:35.660 --> 00:13:36.660]  我猜你們會跟他說
[00:13:36.660 --> 00:13:37.660]  不要吵
[00:13:37.660 --> 00:13:39.660]  不然他真的說五個鐘頭到
[00:13:39.660 --> 00:13:40.660]  很大件事
[00:13:40.660 --> 00:13:42.660]  他再叫又怎樣?
[00:13:42.660 --> 00:13:43.660]  陳牧師會過去
[00:13:43.660 --> 00:13:45.660]  再叫Aaron會過去
[00:13:45.660 --> 00:13:47.660]  這個人不怕死
[00:13:47.660 --> 00:13:49.660]  當時一個肚子餓的人
[00:13:49.660 --> 00:13:51.660]  是被藐視
[00:13:51.660 --> 00:13:53.660]  不過很清楚
[00:13:53.660 --> 00:13:56.660]  這個時間他不把握就沒有
[00:13:56.660 --> 00:13:59.660]  他不求助就沒有
[00:13:59.660 --> 00:14:01.660]  在他的生命中
[00:14:01.660 --> 00:14:04.660]  他沒有跌進去兩個的陷阱
[00:14:04.660 --> 00:14:07.660]  在我們人生困境中很容易跌
[00:14:07.660 --> 00:14:08.660]  第一
[00:14:08.660 --> 00:14:11.660]  很多時候我們當沒事發生
[00:14:11.660 --> 00:14:13.660]  希望第二天起床甚麼事都沒有
[00:14:13.660 --> 00:14:15.660]  在小組問你怎樣沒有
[00:14:15.660 --> 00:14:17.660]  特別是男士
[00:14:17.660 --> 00:14:18.660]  即是我
[00:14:18.660 --> 00:14:20.660]  我沒有說你
[00:14:20.660 --> 00:14:22.660]  為甚麼?
[00:14:22.660 --> 00:14:25.660]  因為有時失敗到怕了
[00:14:25.660 --> 00:14:26.660]  可能有時覺得
[00:14:26.660 --> 00:14:29.660]  我還能靠自己撐下去
[00:14:29.660 --> 00:14:31.660]  有時覺得我怎可以說出來
[00:14:31.660 --> 00:14:33.660]  又或者第二個陷阱
[00:14:33.660 --> 00:14:37.660]  跌入一個歪的處境
[00:14:37.660 --> 00:14:38.660]  經常問為甚麼我是這樣
[00:14:38.660 --> 00:14:39.660]  為甚麼我盲
[00:14:39.660 --> 00:14:40.660]  為甚麼我說話都不行
[00:14:40.660 --> 00:14:43.660]  這個盲的人大可以
[00:14:43.660 --> 00:14:46.660]  跟一般盲的人一樣
[00:14:46.660 --> 00:14:49.660]  算了吧
[00:14:49.660 --> 00:14:51.660]  我都沒有希望
[00:14:51.660 --> 00:14:52.660]  就是這樣
[00:14:52.660 --> 00:14:54.660]  為甚麼我這樣?
[00:14:54.660 --> 00:14:56.660]  為甚麼是在說一個過去
[00:14:56.660 --> 00:14:57.660]  我今天想說
[00:14:57.660 --> 00:14:59.660]  我們要向前走
[00:14:59.660 --> 00:15:01.660]  要問一個問題
[00:15:01.660 --> 00:15:04.660]  問How?
[00:15:04.660 --> 00:15:07.660]  問What?
[00:15:07.660 --> 00:15:10.660]  我應該繼續怎樣走
[00:15:10.660 --> 00:15:14.660]  很不同
[00:15:14.660 --> 00:15:15.660]  把握時間
[00:15:15.660 --> 00:15:16.660]  我剛剛說
[00:15:16.660 --> 00:15:17.660]  看完
[00:15:17.660 --> 00:15:18.660]  有電話
[00:15:18.660 --> 00:15:22.660]  要不要先聽?
[00:15:22.660 --> 00:15:23.660]  剛剛我說完
[00:15:23.660 --> 00:15:24.660]  看Sam和Tim
[00:15:24.660 --> 00:15:25.660]  我真的看了
[00:15:25.660 --> 00:15:26.660]  有個很好
[00:15:26.660 --> 00:15:27.660]  幫我買了票
[00:15:27.660 --> 00:15:28.660]  不知道他在不在
[00:15:28.660 --> 00:15:30.660]  幫我買了票
[00:15:30.660 --> 00:15:33.660]  還在來
[00:15:33.660 --> 00:15:37.660]  難道真的是陳牧師?
[00:15:37.660 --> 00:15:39.660]  如果大家看演唱會知道
[00:15:39.660 --> 00:15:42.660]  當他們走到旁邊
[00:15:42.660 --> 00:15:45.660]  人們會把握時間做甚麼?
[00:15:45.660 --> 00:15:48.660]  握手送花送卡
[00:15:48.660 --> 00:15:51.660]  大喊
[00:15:51.660 --> 00:15:53.660]  因為他知道他走過了
[00:15:53.660 --> 00:15:58.660]  就可能沒有了
[00:15:58.660 --> 00:15:59.660]  聖經這樣說
[00:15:59.660 --> 00:16:01.660]  在雅各書一章二節
[00:16:01.660 --> 00:16:03.660]  這節經文很重要
[00:16:03.660 --> 00:16:04.660]  我們一起大聲讀
[00:16:04.660 --> 00:16:05.660]  預備起
[00:16:05.660 --> 00:16:06.660]  我的弟兄們
[00:16:06.660 --> 00:16:08.660]  你們落在百般試煉中
[00:16:08.660 --> 00:16:11.660]  都要以為大喜樂
[00:16:11.660 --> 00:16:14.660]  我們從來都沒有人需要祈禱
[00:16:14.660 --> 00:16:15.660]  我們遇見試探
[00:16:15.660 --> 00:16:16.660]  因為主導文說的
[00:16:16.660 --> 00:16:18.660]  不叫我們遇見試探
[00:16:18.660 --> 00:16:19.660]  明白?
[00:16:19.660 --> 00:16:20.660]  不過你不用祈
[00:16:20.660 --> 00:16:22.660]  因為他一定會來
[00:16:22.660 --> 00:16:24.660]  是不是?
[00:16:24.660 --> 00:16:26.660]  他說弟兄們的意思是
[00:16:26.660 --> 00:16:29.660]  Brother
[00:16:29.660 --> 00:16:30.660]  Sister
[00:16:30.660 --> 00:16:32.660]  在主裡面
[00:16:32.660 --> 00:16:33.660]  不是兄弟
[00:16:33.660 --> 00:16:34.660]  不是破產
[00:16:34.660 --> 00:16:36.660]  你會遇見的
[00:16:36.660 --> 00:16:38.660]  並且你遇見的試探
[00:16:38.660 --> 00:16:40.660]  是百般的
[00:16:40.660 --> 00:16:43.660]  原文說是多到像放煙花一樣
[00:16:43.660 --> 00:16:44.660]  並且你要跌下去
[00:16:44.660 --> 00:16:45.660]  好像跌下陷阱
[00:16:45.660 --> 00:16:46.660]  走著走著
[00:16:46.660 --> 00:16:47.660]  你不知道有一步
[00:16:47.660 --> 00:16:49.660]  跌下去
[00:16:49.660 --> 00:16:50.660]  所以不用擔心
[00:16:50.660 --> 00:16:52.660]  不過他說你要視為大喜樂
[00:16:52.660 --> 00:16:54.660]  不是因為你有被虐狂
[00:16:54.660 --> 00:16:56.660]  因為在過程中
[00:16:56.660 --> 00:17:01.660]  你會經歷出人意外的事
[00:17:01.660 --> 00:17:03.660]  在羅馬書五章三到五節
[00:17:03.660 --> 00:17:04.660]  他這樣說
[00:17:04.660 --> 00:17:05.660]  我們一起讀
[00:17:05.660 --> 00:17:06.660]  預備起
[00:17:06.660 --> 00:17:07.660]  就是在患難中
[00:17:07.660 --> 00:17:09.660]  有時歡歡喜喜的
[00:17:09.660 --> 00:17:24.660]  我記得和哥哥第一次
[00:17:24.660 --> 00:17:26.660]  吃了一顆Target
[00:17:26.660 --> 00:17:28.660]  Target Therapy的藥
[00:17:28.660 --> 00:17:29.660]  我拿著
[00:17:29.660 --> 00:17:32.660]  你知道大家有些Side Effects
[00:17:32.660 --> 00:17:36.660]  我和哥哥好像吃聖餐一樣
[00:17:36.660 --> 00:17:37.660]  舉上天主
[00:17:37.660 --> 00:17:38.660]  求祢
[00:17:38.660 --> 00:17:40.660]  祝福
[00:17:40.660 --> 00:17:45.660]  在他的身體張開
[00:17:45.660 --> 00:17:47.660]  很奇怪的感覺
[00:17:47.660 --> 00:17:49.660]  剛才那首詩歌說
[00:17:49.660 --> 00:17:51.660]  阿彌陀佛恩典救用
[00:17:51.660 --> 00:17:53.660]  我們就是一天一天地渡過
[00:17:53.660 --> 00:17:56.660]  今天我哥哥開心過你
[00:17:56.660 --> 00:18:00.660]  在天堂
[00:18:00.660 --> 00:18:01.660]  如果你一聽到
[00:18:01.660 --> 00:18:02.660]  在天堂開心過你
[00:18:02.660 --> 00:18:05.660]  你覺得很奇怪的話
[00:18:05.660 --> 00:18:08.660]  你要問問自己在相信什麼
[00:18:08.660 --> 00:18:11.660]  Amen
[00:18:11.660 --> 00:18:13.660]  我記得我女兒進醫院的時候
[00:18:13.660 --> 00:18:15.660]  因為我很累
[00:18:15.660 --> 00:18:18.660]  那天凌晨睡在醫院
[00:18:18.660 --> 00:18:19.660]  第二天一早開手術
[00:18:19.660 --> 00:18:20.660]  醫生又要走
[00:18:20.660 --> 00:18:22.660]  因為過年她要走
[00:18:22.660 --> 00:18:23.660]  開手術的時候
[00:18:23.660 --> 00:18:24.660]  醫生跟我說
[00:18:24.660 --> 00:18:26.660]  通常原來是這樣嚇人的
[00:18:26.660 --> 00:18:28.660]  他說你女兒四歲多
[00:18:28.660 --> 00:18:30.660]  好像羔羊睡在這裡
[00:18:30.660 --> 00:18:33.660]  不過你要全身麻醉
[00:18:33.660 --> 00:18:34.660]  之後下釘
[00:18:34.660 --> 00:18:36.660]  幾個月後又全身麻醉
[00:18:36.660 --> 00:18:37.660]  拔釘出來
[00:18:37.660 --> 00:18:39.660]  因為她的骨已經斷了
[00:18:39.660 --> 00:18:41.660]  他說有這樣的機會
[00:18:41.660 --> 00:18:44.660]  她是不會再醒的
[00:18:44.660 --> 00:18:46.660]  我說不是吧
[00:18:46.660 --> 00:18:49.660]  你說不說都可以
[00:18:49.660 --> 00:18:51.660]  他說這樣我給你機會
[00:18:51.660 --> 00:18:54.660]  因為媽媽跟他進去病房
[00:18:54.660 --> 00:18:57.660]  可以吸那個麻醉氣
[00:18:57.660 --> 00:18:58.660]  然後再注入
[00:18:58.660 --> 00:19:00.660]  你選擇誰
[00:19:00.660 --> 00:19:01.660]  大家不要以為
[00:19:01.660 --> 00:19:03.660]  陳全華牧師說得那麼大聲
[00:19:03.660 --> 00:19:05.660]  其實我的膽子跟我說的聲音
[00:19:05.660 --> 00:19:08.660]  剛剛相反
[00:19:08.660 --> 00:19:14.660]  當時我馬上看著我老婆
[00:19:14.660 --> 00:19:16.660]  然後我老婆就很厲害
[00:19:16.660 --> 00:19:19.660]  馬上看著我女兒
[00:19:19.660 --> 00:19:22.660]  女兒你說呢
[00:19:22.660 --> 00:19:26.660]  我心裡面就開始喊口號
[00:19:26.660 --> 00:19:30.660]  媽咪 媽咪 媽咪
[00:19:30.660 --> 00:19:35.660]  因為我知道我不行了
[00:19:35.660 --> 00:19:39.660]  五個月 第四次
[00:19:39.660 --> 00:19:41.660]  結果我女兒說了個答案
[00:19:41.660 --> 00:19:45.660]  是真的出人意外的驚訝
[00:19:45.660 --> 00:19:50.660]  她就看著我 爸爸 都是你
[00:19:50.660 --> 00:19:55.660]  我跟上帝說我沒力氣了
[00:19:55.660 --> 00:19:58.660]  請你跟我一起進去
[00:19:58.660 --> 00:19:59.660]  我跟我女兒說
[00:19:59.660 --> 00:20:01.660]  聞一下朱古力味
[00:20:01.660 --> 00:20:04.660]  一聞就睡了
[00:20:04.660 --> 00:20:06.660]  很奇怪
