
[00:00:00.000 --> 00:00:03.120]  兄姐妹早上好,讓我們先做一次祈禱
[00:06:17.720 --> 00:06:18.480]  去討論
[00:06:18.480 --> 00:06:19.480]  去紛爭
[00:06:19.480 --> 00:06:20.160]  說
[00:06:20.160 --> 00:06:21.640]  說不合理
[00:06:21.640 --> 00:06:23.280]  不是他們想想的
[00:06:23.280 --> 00:06:23.840]  為什麼會這樣呢?
[00:06:23.840 --> 00:06:24.480]  耶穌說的東西
[00:06:24.480 --> 00:06:26.200]  那麼難明白
[00:06:26.200 --> 00:06:27.280]  那麼難接受
[00:06:27.280 --> 00:06:29.120]  很明顯耶穌說了一些東西
[00:06:29.120 --> 00:06:30.400]  讓他們覺得很不合理
[00:06:30.400 --> 00:06:31.320]  很不可能
[00:06:31.320 --> 00:06:32.280]  很不能夠接受
[00:06:32.280 --> 00:06:34.240]  所以就起了紛爭
[00:06:34.240 --> 00:06:35.280]  甚至覺得耶穌
[00:06:35.280 --> 00:06:37.160]  當然是被鬼附著
[00:06:37.160 --> 00:06:38.280]  當然是瘋了
[00:06:38.280 --> 00:06:39.120]  但有人就說
[00:06:39.120 --> 00:06:40.280]  「不是啊,如果真的被鬼附著」
[00:06:40.280 --> 00:06:40.920]  「為什麼會有能力」
[00:06:40.920 --> 00:06:43.200]  「可以做到那麼多厲害的事」
[00:06:43.200 --> 00:06:44.600]  「甚至俠子都看見呢?」
[00:06:44.600 --> 00:06:46.280]  就開始紛爭
[00:06:47.040 --> 00:06:48.000]  在《約翰福音》裡面
[00:06:48.000 --> 00:06:49.800]  講關於人們的紛爭
[00:06:49.800 --> 00:06:51.400]  這次不是第一次
[00:06:51.400 --> 00:06:52.640]  這次是第三次
[00:06:52.640 --> 00:06:53.760]  在《約翰福音》裡面
[00:06:53.760 --> 00:06:55.960]  有三次講到他們紛爭
[00:06:55.960 --> 00:06:58.760]  我們又想想為什麼他們紛爭
[00:06:58.760 --> 00:06:59.960]  在《約翰福音》
[00:06:59.960 --> 00:07:02.720]  七章四十到四十四節這樣講的
[00:07:02.720 --> 00:07:03.800]  大家可以看看經文
[00:07:03.800 --> 00:07:05.520]  七章四十節
[00:07:05.520 --> 00:07:06.640]  眾人聽見者說
[00:07:06.640 --> 00:07:07.840]  又是耶穌說了一些東西
[00:07:07.840 --> 00:07:09.280]  有的人就說
[00:07:09.280 --> 00:07:10.640]  「這個真是先知」
[00:07:10.640 --> 00:07:11.600]  有人就說
[00:07:11.600 --> 00:07:12.320]  「這個是基督」
[00:07:12.320 --> 00:07:13.400]  有人就說
[00:07:13.400 --> 00:07:15.520]  「基督是從伽利利出來的」
[00:07:15.720 --> 00:07:18.480]  「經常不是說基督是大衛的後裔」
[00:07:18.480 --> 00:07:20.840]  「是從大衛本鄉伯利恆出來的嗎?」
[00:07:20.840 --> 00:07:24.800]  於是眾人因著耶穌就起了紛爭
[00:07:24.800 --> 00:07:27.040]  其中有人要捉拿他
[00:07:27.040 --> 00:07:28.920]  只是沒有人下手
[00:07:28.920 --> 00:07:32.240]  在這裡他們為了耶穌的什麼原因紛爭
[00:07:32.240 --> 00:07:34.280]  為了耶穌的身份或者出生
[00:07:34.280 --> 00:07:34.920]  是不是
[00:07:34.920 --> 00:07:37.160]  討論他是在伽利利的耶穌
[00:07:37.160 --> 00:07:38.520]  不是應該伯利恆嗎
[00:07:38.520 --> 00:07:39.680]  雖然我們熟悉已經知道
[00:07:39.680 --> 00:07:40.840]  耶穌出世在伯利恆
[00:07:40.840 --> 00:07:42.240]  不過耶穌很小的時候
[00:07:42.240 --> 00:07:43.760]  去埃及塗鴉之後
[00:07:43.760 --> 00:07:45.240]  就回到伽利利生活
[00:07:45.520 --> 00:07:47.440]  所以他們形容耶穌是伽利利人
[00:07:47.440 --> 00:07:48.720]  或者拿撒納耶穌
[00:07:48.720 --> 00:07:49.880]  所以有人就說
[00:07:49.880 --> 00:07:51.200]  「耶穌出生在哪裡來的?」
[00:07:51.200 --> 00:07:52.480]  「祂真的先知?」
[00:07:52.480 --> 00:07:54.040]  「祂是不是真的基督?」
[00:07:54.040 --> 00:07:55.480]  有人說祂是先知
[00:07:55.480 --> 00:07:56.720]  有人說祂是基督
[00:07:56.720 --> 00:07:58.440]  所以他們就起了紛爭
[00:07:58.440 --> 00:07:59.040]  有人說是
[00:07:59.040 --> 00:08:00.320]  有人說不是
[00:08:00.320 --> 00:08:03.800]  這就是當時七章第一次起紛爭的內容
[00:08:03.800 --> 00:08:06.520]  還有第二次起紛爭的內容是怎樣呢
[00:08:06.520 --> 00:08:08.120]  就是九章十六節
[00:08:08.120 --> 00:08:10.120]  九章十六節就是這樣說的
[00:08:10.120 --> 00:08:11.560]  法理場裡面有人說
[00:08:11.560 --> 00:08:13.640]  「這個人不是從上帝來的嗎?」
[00:08:13.640 --> 00:08:15.400]  「為什麼祂不守安息日?」
[00:08:15.840 --> 00:08:16.600]  有人說
[00:08:16.600 --> 00:08:19.160]  「一個罪人怎麼能夠行這些神蹟呢?」
[00:08:19.160 --> 00:08:22.080]  他們就起了紛爭
[00:08:22.080 --> 00:08:24.480]  社會裡面這三次
[00:08:24.480 --> 00:08:26.320]  或者這兩次我們看到的第七章
[00:08:26.320 --> 00:08:29.520]  和第九章說到他們起紛爭的原因
[00:08:29.520 --> 00:08:31.600]  都是和耶穌基督的身份有關的
[00:08:31.600 --> 00:08:32.920]  在這裡說的
[00:08:32.920 --> 00:08:34.760]  「祂是不是從上帝來的?」
[00:08:34.760 --> 00:08:36.400]  「還是祂是罪人呢?」
[00:08:36.400 --> 00:08:37.640]  很大極端
[00:08:37.640 --> 00:08:38.760]  「從上帝來」
[00:08:38.760 --> 00:08:40.360]  「還是罪人呢?」
[00:08:40.360 --> 00:08:43.880]  一方面他們看見耶穌有很多的能力行神蹟、歧視
[00:08:44.160 --> 00:08:45.520]  「從上帝來」
[00:08:45.520 --> 00:08:47.600]  一方面他們又看見耶穌做一些事
[00:08:47.600 --> 00:08:49.080]  不守安息日
[00:08:49.080 --> 00:08:50.640]  當時他們覺得安息日很重要
[00:08:50.640 --> 00:08:52.960]  耶穌就要打破他們的一些想法
[00:08:52.960 --> 00:08:54.480]  所以做了一些很特別的事
[00:08:54.480 --> 00:08:56.280]  就是在安息日去幫人
[00:08:56.280 --> 00:08:58.240]  在安息日和門徒一起去
[00:08:58.240 --> 00:09:01.360]  在墨田裡面拿些墨水吃等等
[00:09:01.360 --> 00:09:03.560]  在安息日裡面去挑戰人
[00:09:03.560 --> 00:09:06.160]  去想安息日的主角究竟是誰
[00:09:06.160 --> 00:09:07.840]  等等的事情
[00:09:07.840 --> 00:09:10.760]  讓人對耶穌的身份起了紛爭
[00:09:11.320 --> 00:09:14.840]  「紛爭」這個字的原文是「不和」是「分裂」
[00:09:14.840 --> 00:09:17.600]  回到今天的經課
[00:09:17.600 --> 00:09:18.160]  你就會發現
[00:09:18.160 --> 00:09:21.840]  原來今天的經課不是一些很輕描淡寫的事情
[00:09:21.840 --> 00:09:24.200]  不是耶穌教訓的其中一部分
[00:09:24.200 --> 00:09:25.240]  耶穌有很多教訓
[00:09:25.240 --> 00:09:28.000]  今天的教訓就是關於耶穌是「牧人」
[00:09:28.000 --> 00:09:30.520]  是一個很獨特的教訓
[00:09:30.520 --> 00:09:33.280]  因為這個教訓帶來的是「分裂」
[00:09:33.280 --> 00:09:35.360]  帶來的是人的不明白
[00:09:35.360 --> 00:09:37.520]  以致甚至覺得不是
[00:09:37.520 --> 00:09:38.760]  有人覺得是
[00:09:38.760 --> 00:09:40.440]  有些人很喜歡耶穌
[00:09:40.440 --> 00:09:41.800]  有些人很不喜歡
[00:09:41.800 --> 00:09:43.960]  甚至在經文裡面類似的內容
[00:09:43.960 --> 00:09:46.000]  就說到他們要捉拿耶穌
[00:09:46.000 --> 00:09:47.840]  他們要穩住耶穌
[00:09:47.840 --> 00:09:49.000]  要殺害祂
[00:09:49.000 --> 00:09:51.240]  在楊棟這個描述裡面
[00:09:51.240 --> 00:09:53.920]  這三次說到他們起了紛爭
[00:09:53.920 --> 00:09:55.480]  起了分裂的結果
[00:09:55.480 --> 00:09:56.640]  就是他們要去捉拿
[00:09:56.640 --> 00:09:57.400]  殺害耶穌
[00:09:57.400 --> 00:09:58.840]  其實是為了後面
[00:09:58.840 --> 00:09:59.960]  說的耶穌要被捉拿
[00:09:59.960 --> 00:10:00.520]  被殺害了
[00:10:00.520 --> 00:10:01.520]  埋了伏線
[00:10:01.520 --> 00:10:03.640]  所以今天
[00:10:03.640 --> 00:10:07.720]  當我們去講解耶穌是「牧人」這個角色的時候
[00:10:07.920 --> 00:10:10.600]  就不單止是一個很簡單的教訓
[00:10:10.600 --> 00:10:12.320]  耶穌是一個很簡單的表達
[00:10:12.320 --> 00:10:14.560]  而是一個很重要的描述
[00:10:14.560 --> 00:10:16.120]  導致當時的猶太人
[00:10:16.120 --> 00:10:18.360]  起了很大的爭拗
[00:10:18.360 --> 00:10:19.280]  紛爭
[00:10:19.280 --> 00:10:20.960]  在教會傳統
[00:10:20.960 --> 00:10:22.720]  今天這是一個很特別的主日
[00:10:22.720 --> 00:10:24.000]  雖然我們沒有放進去
[00:10:24.000 --> 00:10:25.720]  剛剛過了復活節之後
[00:10:25.720 --> 00:10:27.160]  有第一個顯現日
[00:10:27.160 --> 00:10:27.840]  今天第二個
[00:10:27.840 --> 00:10:28.800]  今天是第三個
[00:10:28.800 --> 00:10:30.680]  第三個顯現的主日
[00:10:30.680 --> 00:10:31.840]  復活之後的第四
[00:10:31.840 --> 00:10:33.960]  顯現日的第四天的時候
[00:10:33.960 --> 00:10:35.720]  在這個復活之後的顯現
[00:10:36.000 --> 00:10:38.640]  今天傳統教會叫做「善牧主日」
[00:10:38.640 --> 00:10:40.480]  「Good Shepherd's Sunday」
[00:10:40.480 --> 00:10:44.040]  就是一個很好的牧羊人的主日
[00:10:44.040 --> 00:10:44.960]  就是「Good Shepherd」
[00:10:44.960 --> 00:10:48.680]  這裡是在講耶穌作為「好牧人」這個身份
[00:10:48.680 --> 00:10:50.640]  所以今天眾教會都會討論
[00:10:50.640 --> 00:10:52.080]  分享這段聖經
[00:10:52.080 --> 00:10:54.200]  到底耶穌這個身份
[00:10:54.200 --> 00:10:56.240]  為什麼會在猶太人眼中
[00:10:56.240 --> 00:10:58.640]  帶來紛爭、分裂呢?
[00:10:58.640 --> 00:11:00.280]  這段經文裡面說
[00:11:00.280 --> 00:11:01.680]  耶穌說我是好牧人
[00:11:01.680 --> 00:11:03.800]  好牧人為羊寫命
[00:11:04.960 --> 00:11:06.360]  第一樣耶穌有一個描述
[00:11:06.360 --> 00:11:07.760]  他說他是好牧人
[00:11:07.760 --> 00:11:09.400]  想起好牧人
[00:11:09.400 --> 00:11:11.920]  當然第一時間你就想起什麼叫做不好的牧人
[00:11:11.920 --> 00:11:14.400]  或者壞的牧人
[00:11:14.400 --> 00:11:16.160]  或者一般的牧人
[00:11:16.160 --> 00:11:16.840]  是不是?
[00:11:16.840 --> 00:11:19.600]  他用了一個「好」這個字去形容這個牧人
[00:11:19.600 --> 00:11:21.640]  他的比較是什麼呢?
[00:11:21.640 --> 00:11:22.800]  他的比較是故宮
[00:11:22.800 --> 00:11:26.360]  他說有些是故宮就不是牧人
[00:11:26.360 --> 00:11:31.840]  故宮和牧人的關係最大的分別是什麼呢?
[00:11:31.840 --> 00:11:33.440]  最大的分別就是
[00:11:34.160 --> 00:11:36.520]  關於牧羊人那些羊是牠自己的
[00:11:36.520 --> 00:11:39.200]  故宮那些羊不是牠自己的
[00:11:39.200 --> 00:11:40.840]  很特別的
[00:11:40.840 --> 00:11:42.560]  我們都有不同的工作
[00:11:42.560 --> 00:11:44.560]  無論你現在是學生
[00:11:44.560 --> 00:11:45.960]  沒有糧出也好
[00:11:45.960 --> 00:11:48.120]  你都有你的責任和你的角色
[00:11:48.120 --> 00:11:50.280]  當我們工作的時候更加要明白
[00:11:50.280 --> 00:11:52.240]  有時候我們在社會有不同的地位
[00:11:52.240 --> 00:11:53.600]  工作的內容、崗位
[00:11:53.600 --> 00:11:55.120]  有不同的職位等等
[00:11:55.120 --> 00:11:59.560]  但是這裡耶穌第一句描述是在說一個的關係
[00:11:59.560 --> 00:12:01.400]  一個的角色
[00:12:01.400 --> 00:12:03.000]  一個的身份
[00:12:03.560 --> 00:12:07.440]  耶穌用牧羊人說的不只是耶穌在做牧羊的工作
[00:12:07.440 --> 00:12:11.800]  耶穌用牧羊人是在說耶穌和羊的關係
[00:12:11.800 --> 00:12:16.320]  牧羊人和羊的關係不是故宮幫手的關係
[00:12:16.320 --> 00:12:20.080]  是羊屬於牧羊人的關係
[00:12:20.080 --> 00:12:22.480]  當這一句話一出的時候
[00:12:22.480 --> 00:12:25.600]  你想像一幫猶太人想起什麼?
[00:12:25.600 --> 00:12:29.640]  你和我們一樣一定是想起今天的詩篇經課
[00:12:29.640 --> 00:12:32.280]  我們很熟悉的詩篇二十三篇
[00:12:32.760 --> 00:12:36.000]  在我們每年裡面也有一兩三次會讀這段經課
[00:12:36.000 --> 00:12:38.040]  詩篇二十三篇就是講到什麼?
[00:12:38.040 --> 00:12:41.040]  耶和華是我的牧者,我必不自缺乏
[00:12:41.040 --> 00:12:43.200]  所以猶太人從小到大
[00:12:43.200 --> 00:12:45.000]  因為他們牧羊的傳統
[00:12:45.000 --> 00:12:46.600]  我們今天可能不太熟悉
[00:12:46.600 --> 00:12:48.080]  但是猶太人很多都是
[00:12:48.080 --> 00:12:50.000]  遊牧的傳統、牧羊的傳統
[00:12:50.000 --> 00:12:51.920]  甚至當他去了城市生活也好
[00:12:51.920 --> 00:12:53.880]  他仍然記得他的祖先
[00:12:53.880 --> 00:12:57.440]  都是用牧羊遊牧的方法經歷上主的恩典
[00:12:57.440 --> 00:12:59.840]  所以上帝是牧羊人這個角色
[00:12:59.840 --> 00:13:01.800]  對他來說非常清楚
[00:13:03.000 --> 00:13:05.080]  所以當耶穌說我是好牧人
[00:13:05.080 --> 00:13:08.200]  第一時間一定會想起詩篇二十三篇
[00:13:08.200 --> 00:13:09.920]  第一時間就會想
[00:13:09.920 --> 00:13:12.200]  什麼不是上帝才是我好牧人呢?
[00:13:12.200 --> 00:13:13.440]  你是我們的牧人?
[00:13:13.440 --> 00:13:15.560]  你覺得自己是上帝嗎?
[00:13:15.560 --> 00:13:18.120]  這個思考一定會出現
[00:13:18.120 --> 00:13:19.520]  一定會有人覺得
[00:13:19.520 --> 00:13:22.160]  哇,原來耶穌真的是上帝派來的
[00:13:22.160 --> 00:13:23.040]  耶穌就是上帝
[00:13:23.040 --> 00:13:25.160]  所以正啊,今天牧羊人在我們身邊
[00:13:25.160 --> 00:13:26.800]  我就必不自缺乏
[00:13:26.800 --> 00:13:27.840]  大家懂得佩聖經是吧?
[00:13:27.840 --> 00:13:29.880]  牧人在身邊當然是不自缺乏
[00:13:30.480 --> 00:13:32.920]  但是問題在於有人覺得不是
[00:13:32.920 --> 00:13:34.280]  是不是真的是基督
[00:13:34.280 --> 00:13:36.160]  是不是真的是上帝派來的
[00:13:36.160 --> 00:13:37.400]  如果不是
[00:13:37.400 --> 00:13:39.040]  你這樣說就僭越了
[00:13:39.040 --> 00:13:43.320]  你用了上帝大牧者這個身份去說你自己
[00:13:43.320 --> 00:13:44.800]  所以這是第一樣
[00:13:44.800 --> 00:13:47.560]  相信當時那幫猶太人覺得
[00:13:47.560 --> 00:13:52.200]  咦,有沒有討論紛爭的原因的一點
[00:13:52.200 --> 00:13:55.480]  我們再看看耶穌作為牧羊人有什麼特色
[00:13:55.480 --> 00:13:57.600]  這裡說的特色是
[00:13:58.960 --> 00:14:01.600]  這個牧羊人是會顧念羊的
[00:14:01.600 --> 00:14:03.680]  因為羊是自己的
[00:14:03.680 --> 00:14:04.960]  第十二節說到
[00:14:04.960 --> 00:14:08.440]  故宮因為羊不是自己看到狼來就走了
[00:14:08.440 --> 00:14:11.320]  狼抓住羊就趕走羊群
[00:14:11.320 --> 00:14:14.720]  故宮逃走因為他是故宮不顧念羊
[00:14:14.720 --> 00:14:16.760]  我是好牧人,我認識我的羊
[00:14:16.760 --> 00:14:18.000]  我的羊都認識我
[00:14:18.000 --> 00:14:22.640]  第一,這裡說到耶穌這個牧羊的角色很特別
[00:14:22.640 --> 00:14:24.760]  他是會顧念的
[00:14:24.760 --> 00:14:28.320]  而這個顧念不只是說上帝會看顧我
[00:14:28.440 --> 00:14:30.440]  這麼輕鬆的一句說話
[00:14:30.440 --> 00:14:33.800]  這裡給了一個狀態是什麼
[00:14:33.800 --> 00:14:36.360]  一個狀態是狼進入羊群
[00:14:36.360 --> 00:14:39.320]  一個狀態是被侵略
[00:14:39.320 --> 00:14:41.600]  甚至是有生命危險
[00:14:41.600 --> 00:14:45.240]  當羊有生命危險的時候
[00:14:45.240 --> 00:14:48.000]  這個牧羊人是會奮不顧身去顧念的
[00:14:48.000 --> 00:14:50.800]  他不會像故宮那樣撇下羊自己走的
[00:14:50.800 --> 00:14:53.200]  這是第一樣耶穌說的
[00:14:53.200 --> 00:14:57.200]  他的角色,他的顧念是無論什麼狀況都會顧念的
[00:14:57.800 --> 00:14:59.680]  所以頂之妹不用擔心
[00:14:59.680 --> 00:15:02.760]  無論我們面對什麼狀況都很順利地顧念我們
[00:15:02.760 --> 00:15:07.240]  就算我們現在覺得羊在狼群當中很危險
[00:15:07.240 --> 00:15:10.440]  放心,我們的主不是故宮,他不會走出去
[00:15:10.440 --> 00:15:15.040]  他是牧人,他會在我們當中顧念我們
[00:15:15.040 --> 00:15:17.400]  還有,這裡說什麼呢
[00:15:17.400 --> 00:15:19.080]  這裡說我是好牧人十四節
[00:15:19.080 --> 00:15:22.400]  我認識我的羊,我的羊都認識我
[00:15:22.400 --> 00:15:25.720]  正如父認識我,我也認識父一羊
[00:15:26.680 --> 00:15:28.400]  這個描述得很安慰
[00:15:28.400 --> 00:15:32.080]  很有趣,這裡說牧羊人會認識羊
