
[00:00:00.000 --> 00:00:02.800]  開始聽到之前 一起祈禱
[00:09:08.480 --> 00:09:13.120]  很多基督徒不用這種天上的權柄
[00:09:13.120 --> 00:09:18.120]  因為天上的權柄好像很虛無飄渺
[00:09:18.120 --> 00:09:19.480]  不切實際
[00:09:19.480 --> 00:09:23.800]  和我們現實的生活有很大的距離
[00:09:23.800 --> 00:09:27.960]  不過如果我們向人傳福音的時候
[00:09:27.960 --> 00:09:30.640]  這種權柄實在是非常重要
[00:09:30.640 --> 00:09:35.000]  根據《少林傳》十三章八至十一節的記載
[00:09:35.000 --> 00:09:37.920]  保羅就曾經用這種權柄
[00:09:37.920 --> 00:09:40.680]  叫一位以女馬的術士
[00:09:40.680 --> 00:09:42.440]  眼睛瞎了
[00:09:42.440 --> 00:09:47.280]  在十六章又記載保羅運用屬靈的權柄
[00:09:47.280 --> 00:09:51.680]  吩咐一個邪靈離開一位女奴
[00:09:51.680 --> 00:09:55.640]  事實上每次當我們祈禱
[00:09:55.640 --> 00:09:58.840]  求上帝降臨的時候
[00:09:58.840 --> 00:10:02.400]  我們就是在用這種屬靈的權柄
[00:10:02.400 --> 00:10:07.160]  而當我們為世界上的政治領袖祈禱的時候
[00:10:07.160 --> 00:10:09.680]  也是在運用這些權柄
[00:10:09.680 --> 00:10:13.320]  因為我們相信所有的政治家
[00:10:13.320 --> 00:10:16.000]  無論他們信不信上帝
[00:10:16.280 --> 00:10:19.200]  他們其實都是在上帝的控制之下
[00:10:19.200 --> 00:10:22.960]  是為上帝永恆的計劃服務的
[00:10:22.960 --> 00:10:26.680]  作為一個靈性復活
[00:10:26.680 --> 00:10:29.560]  但是身體未改變的人
[00:10:29.560 --> 00:10:32.880]  我們究竟應該怎樣活在世上呢?
[00:10:32.880 --> 00:10:36.120]  在二章十節那裡
[00:10:36.120 --> 00:10:39.960]  保羅已經提到我們要做善事
[00:10:39.960 --> 00:10:45.200]  做善事就不是單單去救濟其他人的善事
[00:10:45.200 --> 00:10:46.680]  那些善事都是好
[00:10:46.680 --> 00:10:49.120]  但是在這裡善事的意思
[00:10:49.120 --> 00:10:53.760]  就是說我們應該做上帝認為美好的事
[00:10:53.760 --> 00:10:55.800]  第四章開始
[00:10:55.800 --> 00:10:58.080]  保羅就更加實際指出
[00:10:58.080 --> 00:11:00.080]  我們應該怎樣去生活
[00:11:00.080 --> 00:11:02.520]  在四章第一節那裡
[00:11:02.520 --> 00:11:03.200]  保羅說
[00:11:03.200 --> 00:11:05.080]  所以我勸你們
[00:11:05.080 --> 00:11:07.040]  但是在十七節
[00:11:07.040 --> 00:11:07.960]  他就說
[00:11:07.960 --> 00:11:10.840]  我現在奉主的名
[00:11:10.840 --> 00:11:13.320]  鄭重的勸告你們
[00:11:13.960 --> 00:11:17.280]  當我們這樣比較第一節和第十七節的時候
[00:11:17.280 --> 00:11:19.200]  我們可以留意到
[00:11:19.200 --> 00:11:23.040]  保羅的語氣是很嚴肅的
[00:11:23.040 --> 00:11:28.400]  並且他加強說奉主的名
[00:11:28.400 --> 00:11:32.480]  似乎是在運用著復活主的權柄
[00:11:32.480 --> 00:11:36.480]  來吩咐我們應該怎樣生活
[00:11:36.480 --> 00:11:41.360]  所以我們不但要留心去聽
[00:11:42.080 --> 00:11:45.040]  更加要準備去做
[00:11:45.040 --> 00:11:50.080]  接著他經文十七節到二十二節
[00:11:50.080 --> 00:11:53.920]  保羅是從反面的開始
[00:11:53.920 --> 00:11:56.960]  來教導德蒙救授的基督徒
[00:11:56.960 --> 00:11:59.960]  不應該有的生活方式
[00:11:59.960 --> 00:12:03.120]  我們分析一下保羅所說的
[00:12:03.120 --> 00:12:04.920]  不應該有的生活方式
[00:12:04.920 --> 00:12:09.800]  他說不要再過著像愛邦人那樣的生活
[00:12:09.800 --> 00:12:11.840]  他們的思想虛妄
[00:12:12.120 --> 00:12:14.000]  心地黑暗
[00:12:14.000 --> 00:12:17.280]  跟上帝所設的生命隔絕了
[00:12:17.280 --> 00:12:19.880]  因為他們全然無知
[00:12:19.880 --> 00:12:21.240]  剛愎自用
[00:12:21.240 --> 00:12:24.000]  他們喪盡了羞恥之心
[00:12:24.000 --> 00:12:25.560]  眾情肆慾
[00:12:25.560 --> 00:12:30.080]  無拘束地做各種敗德的事
[00:12:30.080 --> 00:12:36.080]  一開始保羅就教導基督徒不要像愛邦人
[00:12:36.080 --> 00:12:38.160]  誰是愛邦人?
[00:12:38.160 --> 00:12:40.920]  一般來說
[00:12:41.480 --> 00:12:43.720]  在猶太人的思想裡面
[00:12:43.720 --> 00:12:46.440]  所有的非猶太人
[00:12:46.440 --> 00:12:48.040]  都是愛邦人
[00:12:48.040 --> 00:12:52.240]  但是在十八節保羅形容愛邦人
[00:12:52.240 --> 00:12:56.840]  就是跟上帝所設的生命隔絕的人
[00:12:56.840 --> 00:13:00.160]  換句話說在保羅的心目中
[00:13:00.160 --> 00:13:01.400]  只有兩種人
[00:13:01.400 --> 00:13:05.400]  就是信徒和非信徒
[00:13:05.400 --> 00:13:09.320]  而所有的非信徒都是愛邦人
[00:13:10.320 --> 00:13:13.800]  我相信在保羅時代的羅馬社會
[00:13:13.800 --> 00:13:15.760]  就是大約二千年之前
[00:13:15.760 --> 00:13:18.560]  大部分的羅馬人
[00:13:18.560 --> 00:13:21.400]  可能都是思想虛妄
[00:13:21.400 --> 00:13:26.520]  所以當保羅去到雅典傳福音的時候
[00:13:26.520 --> 00:13:28.920]  他們發現那裡的雅典人
[00:13:28.920 --> 00:13:31.200]  有些像今天的台灣人那樣
[00:13:31.200 --> 00:13:32.920]  滿天神佛的
[00:13:32.920 --> 00:13:36.280]  雅典人竟然還有一座祭壇
[00:13:36.280 --> 00:13:39.280]  是獻給不認識的神
[00:13:39.280 --> 00:13:42.240]  不認識也給他弄了一座祭壇
[00:13:42.240 --> 00:13:46.160]  他們拜神的心態
[00:13:46.160 --> 00:13:49.360]  可能是寧可拜錯
[00:13:49.360 --> 00:13:51.080]  不要拜漏
[00:13:51.080 --> 00:13:53.440]  所以不認識也弄了一座
[00:13:53.440 --> 00:13:54.800]  免得拜漏
[00:13:54.800 --> 00:13:59.560]  但是今天西方的世界
[00:13:59.560 --> 00:14:03.360]  非信徒的思想虛妄
[00:14:03.360 --> 00:14:06.120]  就表現在進化論
[00:14:07.120 --> 00:14:09.800]  明明有大量的證據
[00:14:09.800 --> 00:14:11.600]  指向這個世界
[00:14:11.600 --> 00:14:14.200]  是有上帝的創造是合理的
[00:14:14.200 --> 00:14:16.160]  但是有部分的科學家
[00:14:16.160 --> 00:14:21.080]  他仍然堅持一切生物是自然存在的
[00:14:21.080 --> 00:14:24.880]  所以他們不斷在雞蛋裡面要找骨頭
[00:14:24.880 --> 00:14:27.280]  連有名的
[00:14:27.280 --> 00:14:29.080]  出名的物理學家
[00:14:29.080 --> 00:14:30.160]  霍金斯
[00:14:30.160 --> 00:14:32.520]  在英國的Hopkins
[00:14:32.520 --> 00:14:35.760]  都是活在一個幻想的世界裡面
[00:14:35.760 --> 00:14:40.720]  來說世界上是不需要上帝去創造
[00:14:40.720 --> 00:14:45.160]  他用的理據叫做String Theory
[00:14:45.160 --> 00:14:48.480]  但是其實那個所謂完善定理
[00:14:48.480 --> 00:14:50.120]  或者怎樣也好
[00:14:50.120 --> 00:14:51.200]  String Theory
[00:14:51.200 --> 00:14:55.600]  那個理論其實是沒有任何具體證據去支持的
[00:14:55.600 --> 00:15:00.640]  只是存在在那些所謂學者的幻想世界裡面
[00:15:00.640 --> 00:15:05.120]  所以我們不要怕那些很有名的科學家
[00:15:05.120 --> 00:15:07.520]  其實原來他們說的那些東西
[00:15:07.520 --> 00:15:09.520]  都是沒有根據的
[00:15:09.520 --> 00:15:13.680]  當人拒絕上帝
[00:15:13.680 --> 00:15:18.640]  拒絕接受上帝在我們生命中的主權的時候
[00:15:18.640 --> 00:15:20.960]  人就一定會做另外一件事
[00:15:20.960 --> 00:15:22.680]  就是高抬自己
[00:15:22.680 --> 00:15:24.680]  變成剛愎自用
[00:15:24.680 --> 00:15:28.800]  不相信人死後會接受上帝的審判
[00:15:28.800 --> 00:15:32.920]  人是不需要向上帝交帳的
[00:15:33.640 --> 00:15:35.160]  結果會怎樣呢?
[00:15:35.160 --> 00:15:39.640]  結果就是喪盡了羞恥之心
[00:15:39.640 --> 00:15:41.000]  眾情肆慾
[00:15:41.000 --> 00:15:44.200]  無拘束地做各種敗德的事
[00:15:44.200 --> 00:15:48.600]  在今天的世界我們時時聽到同性戀
[00:15:48.600 --> 00:15:52.320]  但是同性戀都只不過是兩個成年人
[00:15:52.320 --> 00:15:56.960]  用他們的自由意志去做眾情肆慾的事
[00:15:56.960 --> 00:16:00.320]  更令人痛心的
[00:16:00.320 --> 00:16:02.520]  是那些戀童癖的人
[00:16:03.080 --> 00:16:05.520]  他們把這幾歲大的小朋友
[00:16:05.520 --> 00:16:07.520]  拿來做性玩具
[00:16:07.520 --> 00:16:10.360]  最近英國廣播公司
[00:16:10.360 --> 00:16:12.360]  剛剛上任兩個月的總裁
[00:16:12.360 --> 00:16:14.360]  就是由於在機構裡面
[00:16:14.360 --> 00:16:17.000]  發生了戀童癖的事件
[00:16:17.000 --> 00:16:18.520]  處理不當
[00:16:18.520 --> 00:16:19.840]  就辭職
[00:16:19.840 --> 00:16:23.280]  而澳洲的總理最近也要宣佈
[00:16:23.280 --> 00:16:25.960]  委任一個Royal Commission
[00:16:25.960 --> 00:16:27.720]  皇家專員
[00:16:27.720 --> 00:16:32.880]  去調查所有有關性虐待兒童的事件
[00:16:33.480 --> 00:16:36.400]  其實矛頭只向天主教的一些神父
[00:16:36.400 --> 00:16:38.400]  和孤兒院的工作人員
[00:16:38.400 --> 00:16:42.520]  我相信我們都會同意
[00:16:42.520 --> 00:16:44.520]  信耶穌的人
[00:16:44.520 --> 00:16:45.840]  信了主的人
[00:16:45.840 --> 00:16:48.240]  有了耶穌基督生命的人
[00:16:48.240 --> 00:16:50.240]  是不可以過這種
[00:16:50.240 --> 00:16:51.440]  敗德
[00:16:51.440 --> 00:16:53.840]  眾情肆慾的生活方式
[00:16:53.840 --> 00:17:00.040]  我們歡迎同性戀或者有戀童癖的人來教會聚會
[00:17:00.040 --> 00:17:02.320]  但是我們要求他悔改
[00:17:04.080 --> 00:17:06.640]  二十二至三十二節
[00:17:06.640 --> 00:17:10.560]  就教導我們認識了基督的真理以後
[00:17:10.560 --> 00:17:13.200]  應該有的生活方式
[00:17:13.200 --> 00:17:16.360]  二十二節提到脫下
[00:17:16.360 --> 00:17:19.120]  二十四節提到穿上
[00:17:19.120 --> 00:17:22.920]  脫下和穿上
[00:17:22.920 --> 00:17:24.920]  是一個暗語
[00:17:24.920 --> 00:17:28.280]  就是說我們用我們經常會做的
[00:17:28.280 --> 00:17:29.600]  其實換衣服
[00:17:29.600 --> 00:17:32.600]  換衣服來做一個比喻
[00:17:33.080 --> 00:17:38.400]  我們要脫下從前生活中腐敗的舊惡
[00:17:38.400 --> 00:17:41.080]  腐敗的意思就是爛了
[00:17:41.080 --> 00:17:43.720]  不是骯髒了
[00:17:43.720 --> 00:17:45.720]  如果衣服是骯髒了
[00:17:45.720 --> 00:17:48.200]  我們脫下洗乾淨以後
[00:17:48.200 --> 00:17:50.200]  還可以再穿上
[00:17:50.200 --> 00:17:52.200]  但是如果是爛了
[00:17:52.200 --> 00:17:56.000]  今時今日大概我們不會再拿去打補釘
[00:17:56.000 --> 00:17:58.000]  修修補補再穿上
[00:17:58.000 --> 00:18:00.400]  所以我們要脫下
[00:18:00.400 --> 00:18:03.160]  腐敗中的舊惡之後
[00:18:03.160 --> 00:18:06.200]  我們一定要穿上新惡
[00:18:06.200 --> 00:18:10.840]  而這個新惡是照著上帝的形象做的
[00:18:10.840 --> 00:18:15.400]  表現在真理所產生的正義和聖潔上
[00:18:15.400 --> 00:18:17.400]  換句話說
[00:18:17.400 --> 00:18:20.400]  新惡是有所行動的
[00:18:20.400 --> 00:18:22.400]  是有所表現的
[00:18:22.400 --> 00:18:26.760]  是按著聖經的教導去行笑為人的
[00:18:26.760 --> 00:18:32.040]  二十五節到三十二節就有更加具體的教導了
[00:18:32.040 --> 00:18:34.040]  我鼓勵大家
[00:18:34.040 --> 00:18:36.040]  如果你有帶自己的聖經
[00:18:36.040 --> 00:18:40.040]  不妨在所有要脫下的旁邊
[00:18:40.040 --> 00:18:42.040]  寫一個減好
[00:18:42.040 --> 00:18:44.040]  提醒我們那些是要除去的
[00:18:44.040 --> 00:18:46.040]  要脫下的
[00:18:46.040 --> 00:18:49.040]  而在所有要穿上的經文旁邊
[00:18:49.040 --> 00:18:51.840]  打個加好
[00:18:51.840 --> 00:18:57.240]  提醒我們這些是我們基督徒應該有的行為
[00:18:57.240 --> 00:19:00.240]  如果我們還沒有這些行為的話
[00:19:00.240 --> 00:19:05.240]  我們就應該盡快去培養實行這些行為
[00:19:05.240 --> 00:19:10.240]  在這一段具體的教導裡面
[00:19:10.240 --> 00:19:13.240]  我留意到保羅強調
[00:19:13.240 --> 00:19:16.240]  我們講說話的方式
[00:19:16.240 --> 00:19:20.240]  在二十五節提醒我們
[00:19:20.240 --> 00:19:23.240]  說話不要殺科
[00:19:23.240 --> 00:19:26.240]  要說誠實話
[00:19:26.240 --> 00:19:29.240]  在二十九節就教導我們
[00:19:29.240 --> 00:19:32.240]  不要在言語上傷害別人
[00:19:32.240 --> 00:19:36.240]  只要說幫助人、造就人的話
[00:19:36.240 --> 00:19:40.240]  使聽見的人得益處
[00:19:40.240 --> 00:19:45.240]  提一提關於和合本的弟兄姊妹要留意
[00:19:45.240 --> 00:19:50.240]  那些經文是說隨時說造就人的好話
[00:19:50.240 --> 00:19:52.240]  叫聽見的人得益處
[00:19:52.240 --> 00:19:55.240]  是隨時不是隨時
[00:19:55.240 --> 00:19:56.240]  不是隨時
[00:19:56.240 --> 00:20:00.240]  隨時的意思就是說在不同的情況下
[00:20:00.240 --> 00:20:05.240]  我們都要講一些能夠幫助人的好話
[00:20:05.240 --> 00:20:09.240]  一般的華人文化
[00:20:09.240 --> 00:20:14.240]  就喜歡批評和指責的較多
[00:20:14.240 --> 00:20:20.240]  很少講一些表揚或者讚美別人的說話
[00:20:20.240 --> 00:20:24.240]  所以有時我們想講讚美別人的說話的時候
[00:20:24.240 --> 00:20:28.240]  都好像有點尷尬、不好意思
[00:20:28.240 --> 00:20:32.240]  我留意到我們當中有很多香港人
[00:20:32.240 --> 00:20:34.240]  我自己以前都是香港來的
[00:20:34.240 --> 00:20:37.240]  香港人都有一個不良的習慣
[00:20:37.240 --> 00:20:40.240]  很喜歡批評別人
[00:20:40.240 --> 00:20:46.240]  人人都說好的時候總是要想一些不好的
[00:20:46.240 --> 00:20:48.240]  總是喜歡講這些
[00:20:48.240 --> 00:20:52.240]  不過最近回香港探親
[00:20:52.240 --> 00:20:55.240]  發覺這種文化開始有些改變
[00:20:55.240 --> 00:20:59.240]  時時聽到人家問有什麼可以幫你
[00:20:59.240 --> 00:21:02.240]  在地鐵站我還留意到
[00:21:02.240 --> 00:21:06.240]  有些標語不是說禁止做事
[00:21:06.240 --> 00:21:07.240]  禁止你做什麼
[00:21:07.240 --> 00:21:09.240]  而是用表揚的方法
[00:21:09.240 --> 00:21:11.240]  我看到有些標語說
[00:21:11.240 --> 00:21:14.240]  不衝門不推門最抵讚
[00:21:14.240 --> 00:21:16.240]  現在是講讚你的
[00:21:16.240 --> 00:21:18.240]  抵讚你還有抵讚
[00:21:18.240 --> 00:21:21.240]  而不是說嚴禁衝門撞門
[00:21:21.240 --> 00:21:23.240]  違例罰款
[00:21:23.240 --> 00:21:25.240]  以前的標語就是這樣
[00:21:25.240 --> 00:21:27.240]  什麼都講違例罰錢
[00:21:27.240 --> 00:21:28.240]  現在不是了
[00:21:28.240 --> 00:21:29.240]  抵讚
[00:21:29.240 --> 00:21:31.240]  這個是一種進步
[00:21:31.240 --> 00:21:33.240]  我相信這是一個進步
[00:21:33.240 --> 00:21:38.240]  是運用了人都喜歡被人讚的心理
[00:21:39.240 --> 00:21:41.240]  作為認識了耶穌
[00:21:41.240 --> 00:21:43.240]  學習了真理的人
[00:21:43.240 --> 00:21:47.240]  就要學習講幫助別人的說話
[00:21:47.240 --> 00:21:49.240]  要學習做到這一點
[00:21:49.240 --> 00:21:53.240]  其實我們要先改變我們的思想
[00:21:53.240 --> 00:21:55.240]  正如23節那裡說
[00:21:55.240 --> 00:21:59.240]  心思意念要更新
[00:21:59.240 --> 00:22:02.240]  要能夠講幫助別人的說話
[00:22:02.240 --> 00:22:04.240]  就要改變我們的思想
[00:22:04.240 --> 00:22:07.240]  我們要從正面來看事情
[00:22:07.240 --> 00:22:09.240]  比如說幾個月前
[00:22:09.240 --> 00:22:11.240]  我提到某個教會
[00:22:11.240 --> 00:22:15.240]  有位姐妹帶糕餅回教會做茶點
[00:22:15.240 --> 00:22:17.240]  有人批評她說
[00:22:17.240 --> 00:22:19.240]  做壞規矩
[00:22:19.240 --> 00:22:22.240]  這種典型的香港人喜歡質人
[00:22:22.240 --> 00:22:27.240]  其實講這句話的弟兄姐妹
[00:22:27.240 --> 00:22:30.240]  是從一個負面的角度去看這件事
