
[00:00:00.000 --> 00:00:03.660]  有一次我在教會講道
[00:01:45.540 --> 00:01:49.840]  第三章是警醒等候主回來
[00:01:49.840 --> 00:01:53.840]  這三章都有一條線連貫它
[00:01:53.840 --> 00:01:58.840]  那條線就是正確了解神話語的重要
[00:01:58.840 --> 00:02:00.840]  我們在今天這個世代
[00:02:00.840 --> 00:02:03.840]  在教會裏面要很正確
[00:02:03.840 --> 00:02:06.340]  明白上帝的話
[00:02:06.340 --> 00:02:10.340]  彼得寫彼得後書
[00:02:10.340 --> 00:02:13.340]  他為什麼會特別關注這方面呢?
[00:02:13.340 --> 00:02:15.840]  彼得那時候是在坐牢的
[00:02:15.840 --> 00:02:19.340]  他人生到了最後階段
[00:02:19.340 --> 00:02:22.340]  他沒多久就被釘十字架
[00:02:22.340 --> 00:02:26.340]  倒吊被釘就死了
[00:02:26.340 --> 00:02:30.340]  在彼得後書第一章十四節他已經提到
[00:02:30.340 --> 00:02:33.340]  我知道我離世的時候快到了
[00:02:33.340 --> 00:02:38.840]  正如我們的主耶穌基督清楚指示我的
[00:02:38.840 --> 00:02:42.840]  耶穌指示他離世的時候快到了
[00:02:42.840 --> 00:02:46.840]  其實幾十年之前耶穌已經提過一次
[00:02:46.840 --> 00:02:48.340]  在耶穌復活之後
[00:02:48.340 --> 00:02:50.340]  在加利利的海邊
[00:02:50.340 --> 00:02:52.340]  他三次問彼得
[00:02:52.340 --> 00:02:57.340]  「約翰的兒子西門,你愛我嗎?」
[00:02:57.340 --> 00:03:01.340]  彼得因為耶穌第三次問他
[00:03:01.340 --> 00:03:03.340]  就憂愁起來對耶穌說
[00:03:03.340 --> 00:03:08.340]  「主啊,你是無所不知的,你知道我愛你」
[00:03:08.340 --> 00:03:10.340]  耶穌說「你餵養我的羊」
[00:03:10.340 --> 00:03:12.340]  「我實實在在告訴你」
[00:03:12.340 --> 00:03:16.340]  「你年輕的時候自己束上腰帶隨意往來」
[00:03:16.340 --> 00:03:18.340]  「但到你年老的時候」
[00:03:18.340 --> 00:03:20.340]  「你要伸出你的手來」
[00:03:20.340 --> 00:03:23.340]  「別人要將你的手綁住」
[00:03:23.340 --> 00:03:26.340]  「帶你到不願意去的地方去」
[00:03:26.340 --> 00:03:30.340]  接著那幾十年彼得就很努力的侍奉主
[00:03:30.340 --> 00:03:33.340]  經歷過很多的憂患
[00:03:33.340 --> 00:03:36.340]  但是福音又這樣傳開
[00:03:36.340 --> 00:03:39.340]  到了最後關頭他在羅馬被監禁
[00:03:39.340 --> 00:03:41.340]  就快要死
[00:03:41.340 --> 00:03:44.340]  臨死之前就寫彼得後書
[00:03:44.340 --> 00:03:47.340]  他最關心的
[00:03:47.340 --> 00:03:50.340]  臨終前最關心的
[00:03:50.340 --> 00:03:54.340]  就不是他自己的生命安危
[00:03:54.340 --> 00:03:59.340]  而是究竟教會裏有沒有假先知、假師父出現
[00:03:59.340 --> 00:04:02.340]  信徒有沒有被人帶壞
[00:04:02.340 --> 00:04:04.340]  所以我看彼得後書
[00:04:04.340 --> 00:04:07.340]  我發現他好像對我們這個世代的教會所寫
[00:04:07.340 --> 00:04:09.340]  這個假師父
[00:04:09.340 --> 00:04:12.340]  就不是一些很清楚你知道是異端的
[00:04:12.340 --> 00:04:15.340]  譬如摩門教又說見證人
[00:04:15.340 --> 00:04:17.340]  那些很清楚那些知道
[00:04:17.340 --> 00:04:20.340]  他說這個假師父是在教會裏面出來的
[00:04:20.340 --> 00:04:24.340]  好像很多羊群裏面突然有隻狼在那裏
[00:04:24.340 --> 00:04:26.340]  你不知道怎麽會出現
[00:04:26.340 --> 00:04:28.340]  今天我們就要看這個假師父
[00:04:28.340 --> 00:04:30.340]  我們要看彼得後書
[00:04:30.340 --> 00:04:33.340]  剛才所讀的這段經文
[00:04:33.340 --> 00:04:34.340]  教導我們
[00:04:34.340 --> 00:04:37.340]  讓我們知道這個假師父他的本質
[00:04:37.340 --> 00:04:39.340]  他所傳的信息是怎樣
[00:04:39.340 --> 00:04:42.340]  他將來的結局是怎樣
[00:04:42.340 --> 00:04:44.340]  我們怎樣防備他
[00:04:44.340 --> 00:04:47.340]  然後我們要看一下香港目前教會
[00:04:47.340 --> 00:04:50.340]  香港信仰純正的教會出現
[00:04:50.340 --> 00:04:52.340]  甚麼是假先知、假師父
[00:04:52.340 --> 00:04:54.340]  你和我要留心
[00:04:54.340 --> 00:04:58.340]  首先我們要看一下假師父的本質
[00:04:58.340 --> 00:05:02.340]  彼得後書第二章一節就說
[00:05:02.340 --> 00:05:05.340]  從前在人民當中曾有假師父出來
[00:05:05.340 --> 00:05:09.340]  照樣將來你們中間也有假教師出現
[00:05:09.340 --> 00:05:11.340]  在我們中間出來的
[00:05:11.340 --> 00:05:12.340]  剛才我提過
[00:05:12.340 --> 00:05:14.340]  還有這個假師父的本質是
[00:05:14.340 --> 00:05:16.340]  邪淫的行為第二章二節
[00:05:16.340 --> 00:05:18.340]  很多人會跟隨他們
[00:05:18.340 --> 00:05:22.340]  因此真理的道就被毀謗
[00:05:22.340 --> 00:05:26.340]  還有這些假師父是貪心
[00:05:26.340 --> 00:05:29.340]  是要得到你們的利益的
[00:05:29.340 --> 00:05:32.340]  他們因為有貪心
[00:05:32.340 --> 00:05:36.340]  就用孽做的話想在你們身上逃離
[00:05:36.340 --> 00:05:39.340]  彼得形容他們是無水的井
[00:05:39.340 --> 00:05:42.340]  狂風吹迫的霧氣
[00:05:42.340 --> 00:05:44.340]  這個就是假師父的本質
[00:05:44.340 --> 00:05:46.340]  他傳的信息是怎樣
[00:05:46.340 --> 00:05:48.340]  他這裡提到第二章一節
[00:05:48.340 --> 00:05:50.340]  他們不承認耶穌
[00:05:50.340 --> 00:05:54.340]  他們偷偷把使人滅亡的異端引進來
[00:05:54.340 --> 00:05:58.340]  甚至否認那曾經買贖他們的主
[00:05:58.340 --> 00:06:02.340]  所有的異端所有的假師父有一個特徵
[00:06:02.340 --> 00:06:06.340]  他們就把耶穌基督這個神聖扭曲
[00:06:06.340 --> 00:06:07.340]  矮化了它
[00:06:07.340 --> 00:06:09.340]  是Diminish
[00:06:09.340 --> 00:06:12.340]  Diminish耶穌基督的Divinity
[00:06:12.340 --> 00:06:14.340]  當有人告訴你
[00:06:14.340 --> 00:06:15.340]  耶穌基督不是神的
[00:06:15.340 --> 00:06:18.340]  耶穌基督是被造的
[00:06:18.340 --> 00:06:20.340]  耶穌基督沒有什麼能力
[00:06:20.340 --> 00:06:22.340]  或者最重要的不是看耶穌基督
[00:06:22.340 --> 00:06:23.340]  是看我的書
[00:06:23.340 --> 00:06:27.340]  凡是有些人將你的眼的注意力
[00:06:27.340 --> 00:06:29.340]  轉移離開耶穌基督
[00:06:29.340 --> 00:06:31.340]  那些就有可能
[00:06:31.340 --> 00:06:33.340]  肯定是不好的
[00:06:33.340 --> 00:06:35.340]  或者是異端
[00:06:35.340 --> 00:06:39.340]  或者是歪謀的理論
[00:06:39.340 --> 00:06:40.340]  錯誤的
[00:06:40.340 --> 00:06:41.340]  我們留意
[00:06:41.340 --> 00:06:43.340]  他如果不承認主的話
[00:06:43.340 --> 00:06:45.340]  肯定是一個問題
[00:06:45.340 --> 00:06:47.340]  還有他們會用捏造的話
[00:06:47.340 --> 00:06:49.340]  用一些誇大的話
[00:06:49.340 --> 00:06:52.340]  你在創世紀第三章
[00:06:52.340 --> 00:06:54.340]  你看到那條蛇就是魔鬼
[00:06:54.340 --> 00:06:57.340]  怎樣跟夏娃說話
[00:06:57.340 --> 00:06:59.340]  又看到她怎樣捏造
[00:06:59.340 --> 00:07:00.340]  怎樣誇大
[00:07:00.340 --> 00:07:02.340]  在創世紀三章一到五節
[00:07:02.340 --> 00:07:05.340]  那個蛇就對夏娃說
[00:07:05.340 --> 00:07:07.340]  神是不是真的說過
[00:07:07.340 --> 00:07:11.340]  你們不可吃圓中任何樹上的果子嗎?
[00:07:11.340 --> 00:07:14.340]  神其實不是這樣說的
[00:07:14.340 --> 00:07:15.340]  樣樣果子都可以吃
[00:07:15.340 --> 00:07:16.340]  是那種不好
[00:07:16.340 --> 00:07:17.340]  他就問
[00:07:17.340 --> 00:07:21.340]  是不是真的所有圓上的果子都不能吃?
[00:07:21.340 --> 00:07:25.340]  開始引夏娃走錯路
[00:07:25.340 --> 00:07:27.340]  女人就對蛇說
[00:07:27.340 --> 00:07:30.340]  樹上的果子我們都可以吃
[00:07:30.340 --> 00:07:32.340]  但是這一棵
[00:07:32.340 --> 00:07:35.340]  神說如果你吃了就會死
[00:07:35.340 --> 00:07:37.340]  蛇就對女人說
[00:07:37.340 --> 00:07:38.340]  你們不會死的
[00:07:38.340 --> 00:07:41.340]  因為神知道你吃了果子之後
[00:07:41.340 --> 00:07:43.340]  你的眼睛就開了
[00:07:43.340 --> 00:07:45.340]  你就好像神一樣
[00:07:45.340 --> 00:07:46.340]  能夠知道善惡
[00:07:46.340 --> 00:07:49.340]  你看不看到捏造的誇大
[00:07:49.340 --> 00:07:52.340]  那個引誘夏娃犯罪
[00:07:52.340 --> 00:07:55.340]  那些假師傅也是這樣
[00:07:55.340 --> 00:07:56.340]  引誘你
[00:07:56.340 --> 00:07:59.340]  還有假師傅傳的信息
[00:07:59.340 --> 00:08:00.340]  不單不承認主
[00:08:00.340 --> 00:08:02.340]  不單是捏造的話
[00:08:02.340 --> 00:08:05.340]  他還誤信耶穌再來
[00:08:05.340 --> 00:08:07.340]  在三章三到四節
[00:08:07.340 --> 00:08:08.340]  在末後的日子
[00:08:08.340 --> 00:08:10.340]  必定有很多譏笑的人出來
[00:08:10.340 --> 00:08:13.340]  隨著自己的私欲譏笑說
[00:08:13.340 --> 00:08:15.340]  他降臨的應許在哪裏呢?
[00:08:15.340 --> 00:08:18.340]  因為自從列祖遂了以來
[00:08:18.340 --> 00:08:20.340]  他萬物都依然存在
[00:08:20.340 --> 00:08:21.340]  從起初一樣
[00:08:21.340 --> 00:08:23.340]  沒有問題
[00:08:23.340 --> 00:08:25.340]  他們就會
[00:08:25.340 --> 00:08:28.340]  其實就會令到信徒
[00:08:28.340 --> 00:08:32.340]  將眼目放在世界上的享受
[00:08:32.340 --> 00:08:34.340]  而不是放在天國
[00:08:34.340 --> 00:08:39.340]  令到信徒失去對將來審判的警覺性
[00:08:39.340 --> 00:08:43.340]  這個就是假師傅的信息
[00:08:43.340 --> 00:08:45.340]  不信耶穌基督再來
[00:08:45.340 --> 00:08:47.340]  而引起的結果
[00:08:47.340 --> 00:08:50.340]  他們的結局是怎樣呢?
[00:08:50.340 --> 00:08:52.340]  結局就是被人審判
[00:08:52.340 --> 00:08:54.340]  懲罰滅亡
[00:08:54.340 --> 00:08:56.340]  這裡很嚴厲的說
[00:08:56.340 --> 00:08:58.340]  彼得後書二章三節說
[00:08:58.340 --> 00:09:01.340]  懲罰他們的自古以來就沒有鬆懈
[00:09:01.340 --> 00:09:03.340]  毀滅他們的也不會打盹
[00:09:03.340 --> 00:09:06.340]  而二章二十到二十一節
[00:09:06.340 --> 00:09:07.340]  彼得就說
[00:09:07.340 --> 00:09:09.340]  如果他們因為認識我們的主
[00:09:09.340 --> 00:09:10.340]  救主耶穌基督
[00:09:10.340 --> 00:09:12.340]  可以脫離世上的污穢
[00:09:12.340 --> 00:09:17.340]  後來又被其中被纏著受制服
[00:09:17.340 --> 00:09:21.340]  他們幕後的光景就比以前更加不好
[00:09:21.340 --> 00:09:23.340]  既然他們已經認識了二路
[00:09:23.340 --> 00:09:26.340]  又背棄傳給他們的聖誡名
[00:09:26.340 --> 00:09:30.340]  對他們來說倒不如不接觸福音
[00:09:30.340 --> 00:09:34.340]  所以假師傅將來的結局就是滅亡
[00:09:34.340 --> 00:09:38.340]  因為他們沒有信聖誡名去傳假東西
[00:09:38.340 --> 00:09:43.340]  我們看到假師傅的本質
[00:09:43.340 --> 00:09:46.340]  他們所傳的信息和結局
[00:09:46.340 --> 00:09:47.340]  當然不要跟隨他們
[00:09:47.340 --> 00:09:51.340]  我們怎麼知道我們教會有假師傅出現呢?
[00:09:51.340 --> 00:09:52.340]  怎麼防備呢?
[00:09:52.340 --> 00:09:54.340]  彼得也教導我們
[00:09:54.340 --> 00:09:56.340]  第一要謹守神的話
[00:09:56.340 --> 00:09:58.340]  在三章一到二節說
[00:09:58.340 --> 00:10:01.340]  我現在寫給你們的第二封信
[00:10:01.340 --> 00:10:04.340]  其實兩封信我都提醒你們
[00:10:04.340 --> 00:10:09.340]  要你們記起聖先知說過的話
[00:10:09.340 --> 00:10:12.340]  和主救主藉著使道傳給你們的誡命
[00:10:12.340 --> 00:10:14.340]  即是說神的話
[00:10:14.340 --> 00:10:16.340]  兩封信都苦口婆心
[00:10:16.340 --> 00:10:18.340]  叫你們謹守上帝的話
[00:10:18.340 --> 00:10:23.340]  這是防備假先知的第一點
[00:10:23.340 --> 00:10:25.340]  就是謹守神的話
[00:10:25.340 --> 00:10:29.340]  第二點就是聖潔敬虔仰望主在來
[00:10:29.340 --> 00:10:31.340]  當你仰望主在來
[00:10:31.340 --> 00:10:34.340]  其他的東西就可以放鬆一些
[00:10:34.340 --> 00:10:38.340]  你上巴士坐不到
[00:10:38.340 --> 00:10:41.340]  或者被人打尖
[00:10:41.340 --> 00:10:45.340]  或者有人罵你、屈你
[00:10:45.340 --> 00:10:47.340]  你都不會那麼介意
[00:10:47.340 --> 00:10:48.340]  因為你知道耶穌基督回來了
[00:10:48.340 --> 00:10:50.340]  祂要審判
[00:10:50.340 --> 00:10:52.340]  在三章十一到十二節
[00:10:52.340 --> 00:10:55.340]  我們剛才讀過彼得說
[00:10:55.340 --> 00:10:58.340]  這一切既然都要這樣融化
[00:10:58.340 --> 00:11:02.340]  你們就應當怎樣為人過著聖潔和敬虔的生活
[00:11:02.340 --> 00:11:06.340]  等候並且催促神的日子降臨呢?
[00:11:06.340 --> 00:11:07.340]  因為在那一天
[00:11:07.340 --> 00:11:10.340]  天要被火焚燒
[00:11:10.340 --> 00:11:11.340]  就融化了
[00:11:11.340 --> 00:11:15.340]  所有元素都因烈火而溶解
[00:11:15.340 --> 00:11:16.340]  世界末日的時候
[00:11:16.340 --> 00:11:18.340]  耶穌一定回來
[00:11:18.340 --> 00:11:20.340]  這個世界一定會結束
[00:11:20.340 --> 00:11:22.340]  一定會有審判
[00:11:22.340 --> 00:11:26.340]  如果你相信神的話
[00:11:26.340 --> 00:11:28.340]  你就會預備將來
[00:11:28.340 --> 00:11:31.340]  這個目前的處境
[00:11:31.340 --> 00:11:35.340]  就令你不會太過擔心
[00:11:35.340 --> 00:11:38.340]  我們看了防備卡才知道
[00:11:38.340 --> 00:11:46.340]  我們來看看香港的情況和怎樣
[00:11:46.340 --> 00:11:52.340]  還有一點就是盼望新天新地
[00:11:52.340 --> 00:11:56.340]  我們三章十三節說
[00:11:56.340 --> 00:12:00.340]  等候新天新地和有公義在它居住
[00:12:00.340 --> 00:12:03.340]  有一點我們怎樣去看卡才知道呢?
[00:12:03.340 --> 00:12:06.340]  彼得都提醒我們
[00:12:06.340 --> 00:12:08.340]  不要強解聖經
[00:12:08.340 --> 00:12:11.340]  如果有些人強解聖經就自取滅亡
[00:12:11.340 --> 00:12:15.340]  我發現香港的教會
[00:12:15.340 --> 00:12:17.340]  當然很多很純正
[00:12:17.340 --> 00:12:19.340]  我們三宗播道會
[00:12:19.340 --> 00:12:22.340]  浸信會宣道會這三宗
[00:12:22.340 --> 00:12:24.340]  我和其他兩位總幹事經常聊天
[00:12:24.340 --> 00:12:27.340]  有很多純正的宗派
[00:12:27.340 --> 00:12:32.340]  但也有一些假先知假的神學思想
[00:12:32.340 --> 00:12:34.340]  今天我要和大家講兩點
[00:12:34.340 --> 00:12:37.340]  其中一點就是成功神學
[00:12:37.340 --> 00:12:39.340]  另一點就是極端靈因派
[00:12:39.340 --> 00:12:43.340]  我們真的要很防備
[00:12:43.340 --> 00:12:45.340]  先講成功神學
[00:12:45.340 --> 00:12:47.340]  什麼叫成功神學呢?
[00:12:47.340 --> 00:12:48.340]  它有幾個特徵
[00:12:48.340 --> 00:12:52.340]  全港一些貧信心就可以得著
[00:12:52.340 --> 00:12:55.340]  財富、健康、成功和幸福
[00:12:55.340 --> 00:12:58.340]  就是著重世間的享受
[00:12:58.340 --> 00:13:00.340]  他就說你貧信心你依靠上帝
[00:13:00.340 --> 00:13:04.340]  我幫助你,你就發達了
[00:13:04.340 --> 00:13:07.340]  不單止政府五千元你容易收到
[00:13:07.340 --> 00:13:11.340]  你會有車有屋
[00:13:11.340 --> 00:13:13.340]  很多東西有身體健康都有
[00:13:13.340 --> 00:13:16.340]  這些有很多人覺得很中聽
[00:13:16.340 --> 00:13:18.340]  最好就這樣
[00:13:18.340 --> 00:13:22.340]  但他過度強調正面思想
[00:13:22.340 --> 00:13:23.340]  positive thinking
[00:13:23.340 --> 00:13:29.340]  他沒有正視到人裡面的優、暗面
[00:13:29.340 --> 00:13:31.340]  他也不著重委身基督
[00:13:31.340 --> 00:13:33.340]  培養受苦的心智
[00:13:33.340 --> 00:13:36.340]  因為想舒服、想成功、想有財富
[00:13:36.340 --> 00:13:38.340]  他就不想那些
[00:13:38.340 --> 00:13:43.340]  他其實將信心變成一個技能
[00:13:43.340 --> 00:13:45.340]  信心不是依靠神
[00:13:45.340 --> 00:13:47.340]  信心好像一個技術
[00:13:47.340 --> 00:13:50.340]  你學會了這個技術你就成功了
[00:13:50.340 --> 00:13:53.340]  這個就叫成功神學
[00:13:53.340 --> 00:13:56.340]  他無意中或者有意無意
[00:13:56.340 --> 00:13:59.340]  就將上帝變成可以操縱
[00:13:59.340 --> 00:14:01.340]  我這個大牧師可以操縱上帝
[00:14:01.340 --> 00:14:03.340]  你想成功就來我那裡
[00:14:03.340 --> 00:14:06.340]  我教你一招就令你成功
[00:14:06.340 --> 00:14:08.340]  上帝會給你成功
[00:14:08.340 --> 00:14:12.340]  這個就是一個嚴重的錯誤
[00:14:12.340 --> 00:14:15.340]  是一個沒有代價的信仰
[00:14:15.340 --> 00:14:18.340]  所以你今天來到這個教會
[00:14:18.340 --> 00:14:21.340]  不是為了成功
[00:14:21.340 --> 00:14:22.340]  你來到這個教會
[00:14:22.340 --> 00:14:26.340]  因為你知道耶穌基督就是創天造地的真神
[00:14:26.340 --> 00:14:28.340]  祂來到這裡為你釘十字架
[00:14:28.340 --> 00:14:29.340]  救贖你
[00:14:29.340 --> 00:14:32.340]  神不願一人沉淪要萬人悔改
[00:14:32.340 --> 00:14:34.340]  祂今天救贖你
[00:14:34.340 --> 00:14:36.340]  你來到成為祂的兒女
[00:14:36.340 --> 00:14:38.340]  祂將永遠的生命賜給你
[00:14:38.340 --> 00:14:40.340]  你看到將來的結局
[00:14:40.340 --> 00:14:44.340]  你有永恆的福樂等待在將來
[00:14:44.340 --> 00:14:45.340]  在天國裏面
[00:14:45.340 --> 00:14:46.340]  在這個世上
[00:14:46.340 --> 00:14:48.340]  耶穌說你有苦難
[00:14:48.340 --> 00:14:49.340]  但你放心
[00:14:49.340 --> 00:14:50.340]  我在這整個世界
[00:14:50.340 --> 00:14:51.340]  耶穌帶領你
[00:14:51.340 --> 00:14:52.340]  有人生的道
[00:14:52.340 --> 00:14:56.340]  耶穌沒有允許花開常蔓
[00:14:56.340 --> 00:14:58.340]  沒有允許天色常藍
[00:14:58.340 --> 00:15:00.340]  這個成功神學是錯的
[00:15:00.340 --> 00:15:02.340]  這個成功神學到了極端
[00:15:02.340 --> 00:15:04.340]  就是離開神
[00:15:04.340 --> 00:15:08.340]  你將耶穌基督的救恩的大能
[00:15:08.340 --> 00:15:10.340]  減少了
[00:15:10.340 --> 00:15:12.340]  縮減了
[00:15:12.340 --> 00:15:17.340]  這是一個錯誤的思想
[00:15:17.340 --> 00:15:19.340]  第二點
[00:15:19.340 --> 00:15:21.340]  就是教會裏面有一個假師傅
[00:15:21.340 --> 00:15:23.340]  就是極端靈因派
[00:15:23.340 --> 00:15:25.340]  什麼叫極端靈因派呢
[00:15:25.340 --> 00:15:29.340]  很多教會是將聖靈解錯了
[00:15:29.340 --> 00:15:31.340]  有些就ignore了聖靈
[00:15:31.340 --> 00:15:33.340]  當它沒有到
[00:15:33.340 --> 00:15:34.340]  矯枉過正
[00:15:34.340 --> 00:15:37.340]  但有些就做錯了
[00:15:37.340 --> 00:15:40.340]  聖經教導我們要被聖靈充滿
[00:15:40.340 --> 00:15:42.340]  怎樣被聖靈充滿呢
[00:15:42.340 --> 00:15:44.340]  其實很容易做
[00:15:44.340 --> 00:15:45.340]  很具體
[00:15:45.340 --> 00:15:47.340]  耶穌基督在約翰福音15章說
[00:15:47.340 --> 00:15:49.340]  你愛我的就遵守我的命令
[00:15:49.340 --> 00:15:51.340]  你遵守我的命令
[00:15:51.340 --> 00:15:52.340]  就是遵守聖經的話
[00:15:52.340 --> 00:15:53.340]  你就是愛我的
[00:15:53.340 --> 00:15:55.340]  你就在我裏面
[00:15:55.340 --> 00:15:58.340]  我的天父會愛你
[00:15:58.340 --> 00:15:59.340]  向你顯現
[00:15:59.340 --> 00:16:01.340]  所以被聖靈充滿
[00:16:01.340 --> 00:16:03.340]  很具體的實踐
[00:16:03.340 --> 00:16:05.340]  就是遵守聖經的話
[00:16:05.340 --> 00:16:07.340]  你要遵守之前要明白聖經說什麼
[00:16:07.340 --> 00:16:09.340]  上帝叫你說什麼
[00:16:09.340 --> 00:16:11.340]  這個其實就很清楚了
[00:16:11.340 --> 00:16:13.340]  聖靈一定充滿你的
[00:16:13.340 --> 00:16:15.340]  若果你遵守上帝的話
[00:16:15.340 --> 00:16:19.340]  但是這個極端靈因派
[00:16:19.340 --> 00:16:20.340]  就有些特徵
[00:16:20.340 --> 00:16:23.340]  它過份強調和高舉
[00:16:23.340 --> 00:16:25.340]  謊言釋放和依天
[00:16:25.340 --> 00:16:27.340]  聖經教導我們
[00:16:27.340 --> 00:16:29.340]  有講謊言的
[00:16:29.340 --> 00:16:30.340]  但一定要有翻謊言
[00:16:30.340 --> 00:16:31.340]  有人翻譯
[00:16:31.340 --> 00:16:33.340]  聖經教導我們
[00:16:33.340 --> 00:16:35.340]  謊言不是最重要的
[00:16:35.340 --> 00:16:37.340]  先知講道比謊言更加重要
[00:16:37.340 --> 00:16:40.340]  但極端靈因派就高舉謊言
[00:16:40.340 --> 00:16:41.340]  貶低講道
[00:16:41.340 --> 00:16:43.340]  高舉釋放
[00:16:43.340 --> 00:16:44.340]  高舉依治
[00:16:44.340 --> 00:16:45.340]  依治沒有錯的
[00:16:45.340 --> 00:16:46.340]  有病
[00:16:46.340 --> 00:16:48.340]  教會就長執為你祈禱
[00:16:48.340 --> 00:16:50.340]  上帝依治
[00:16:50.340 --> 00:16:53.340]  但是它高舉到依治的地步
[00:16:53.340 --> 00:16:54.340]  你來找我就得依治
[00:16:54.340 --> 00:16:56.340]  你不找我就得不到依治
[00:16:56.340 --> 00:16:58.340]  有些極端靈因派就認為
[00:16:58.340 --> 00:16:59.340]  其他所有教會都是錯的
[00:16:59.340 --> 00:17:00.340]  只有它對
[00:17:04.340 --> 00:17:05.340]  另一個特徵
[00:17:05.340 --> 00:17:07.340]  它們敬拜膚淺化
[00:17:07.340 --> 00:17:09.340]  詩歌就重複地唱
[00:17:09.340 --> 00:17:10.340]  但詩歌裏面沒有內容
[00:17:10.340 --> 00:17:11.340]  你有沒有留意到
[00:17:11.340 --> 00:17:12.340]  我們歌詞上的詩歌
[00:17:12.340 --> 00:17:13.340]  是很有內容的
[00:17:13.340 --> 00:17:18.340]  即是很有聖經的內容
[00:17:18.340 --> 00:17:21.340]  但有些極端靈因派的詩歌
[00:17:21.340 --> 00:17:22.340]  是沒有內容的
[00:17:22.340 --> 00:17:26.340]  聚會吃力疲累
[00:17:26.340 --> 00:17:28.340]  失去安靜時間
[00:17:28.340 --> 00:17:31.340]  我們一起歡呼讚美神
[00:17:31.340 --> 00:17:33.340]  甚至舉手是好的
[00:17:33.340 --> 00:17:35.340]  歡呼是好的
[00:17:35.340 --> 00:17:37.340]  但有些極端靈因派就感覺到
[00:17:37.340 --> 00:17:39.340]  那個「含含聲」
[00:17:39.340 --> 00:17:40.340]  搞到你完了之後
[00:17:40.340 --> 00:17:42.340]  整個身體好像累了
[00:17:42.340 --> 00:17:43.340]  不懂得動
[00:17:43.340 --> 00:17:45.340]  沒有安靜的時間
[00:17:45.340 --> 00:17:48.340]  還有
[00:17:48.340 --> 00:17:50.340]  極端靈因派是錯誤的
[00:17:50.340 --> 00:17:53.340]  教導聖靈充滿的表徵
[00:17:53.340 --> 00:17:54.340]  我剛才講到
[00:17:54.340 --> 00:17:55.340]  聖靈充滿就是
[00:17:55.340 --> 00:17:56.340]  你信服上帝
[00:17:56.340 --> 00:17:57.340]  你聽祂的話
[00:17:57.340 --> 00:18:00.340]  但是有些極端靈因派就
[00:18:00.340 --> 00:18:02.340]  認為如果你想
[00:18:02.340 --> 00:18:03.340]  真的有聖靈充滿
[00:18:03.340 --> 00:18:05.340]  你要被聖靈擊打
[00:18:05.340 --> 00:18:06.340]  怎樣擊打
[00:18:06.340 --> 00:18:07.340]  整個人會掉到地上
[00:18:07.340 --> 00:18:09.340]  所以有人去過
[00:18:09.340 --> 00:18:13.340]  江衛明牧師都提過
[00:18:13.340 --> 00:18:15.340]  他去過一個靈因派的教會
[00:18:15.340 --> 00:18:17.340]  他們就強行推他到地上
[00:18:17.340 --> 00:18:18.340]  你知道江衛明牧師
[00:18:18.340 --> 00:18:20.340]  很容易被人推到地上
[00:18:20.340 --> 00:18:22.340]  這樣就不是聖靈擊打他
[00:18:22.340 --> 00:18:24.340]  是那個人擊打他
[00:18:24.340 --> 00:18:26.340]  所以這個
[00:18:26.340 --> 00:18:27.340]  尤其是你年紀大
