
[00:00:00.000 --> 00:00:02.000]  回到今天的講題
[00:05:19.000 --> 00:05:23.000]  真的把聖殿的廣場變成一個商場
[00:05:23.000 --> 00:05:28.000]  他方便那些遠道而來去聖殿山的以色列人
[00:05:28.000 --> 00:05:34.000]  他方便那些遠道而來去聖殿山的以色列人
[00:05:34.000 --> 00:05:37.000]  在那裡幫他們買賣祭聖
[00:05:37.000 --> 00:05:40.000]  在那裡幫他們買賣祭聖
[00:05:40.000 --> 00:05:42.000]  在第一世紀的聖殿
[00:05:42.000 --> 00:05:44.000]  在第一世紀的聖殿裡面
[00:05:44.000 --> 00:05:47.000]  如果你要納聖殿稅或者捐獻
[00:05:47.000 --> 00:05:50.000]  如果你要納聖殿稅或者捐獻
[00:05:50.000 --> 00:05:53.000]  是不可以用羅馬的貨幣的
[00:05:53.000 --> 00:05:56.000]  是不可以用羅馬的貨幣的
[00:05:56.000 --> 00:05:59.000]  你必須要兌換希伯來聖殿的錢幣
[00:05:59.000 --> 00:06:02.000]  你必須要兌換希伯來聖殿的錢幣
[00:06:02.000 --> 00:06:05.000]  聖殿裡面的祭司才會接納
[00:06:05.000 --> 00:06:08.000]  聖殿的祭司才會接納
[00:06:08.000 --> 00:06:10.000]  就是等於我們今天
[00:06:10.000 --> 00:06:12.000]  就是等於我們今天的
[00:06:12.000 --> 00:06:14.000]  去到某個國家旅遊的時候
[00:06:14.000 --> 00:06:16.000]  去到某個國家旅遊的時候
[00:06:16.000 --> 00:06:18.000]  港幣是不能用的
[00:06:18.000 --> 00:06:20.000]  我們就不能用港幣
[00:06:20.000 --> 00:06:22.000]  你就要換成當地的貨幣
[00:06:22.000 --> 00:06:24.000]  我們就得換成當地的貨幣
[00:06:24.000 --> 00:06:26.000]  才可以在那邊買一條雪條
[00:06:26.000 --> 00:06:28.000]  才可以在那邊買一條雪條
[00:06:28.000 --> 00:06:30.000]  這些人本來在一個所謂廣場的地方
[00:06:30.000 --> 00:06:33.000]  這些人本來在一個所謂廣場的地方
[00:06:33.000 --> 00:06:36.000]  表面上可以提供方便人民的服務
[00:06:36.000 --> 00:06:39.000]  表面上可以提供方便人民的服務
[00:06:39.000 --> 00:06:42.000]  表面上是為了提供一個方便人民的服務
[00:06:42.000 --> 00:06:44.000]  你來到這裡才買祭生
[00:06:44.000 --> 00:06:46.000]  來到這裡才買祭生
[00:06:46.000 --> 00:06:48.000]  你來到這裡才換錢
[00:06:48.000 --> 00:06:50.000]  你來到這裡才換錢
[00:06:50.000 --> 00:06:51.000]  一站式服務
[00:06:51.000 --> 00:06:52.000]  一站式的服務
[00:06:52.000 --> 00:06:54.000]  很有效率
[00:06:54.000 --> 00:06:56.000]  但是
[00:06:56.000 --> 00:06:58.000]  但是
[00:06:58.000 --> 00:07:01.000]  猶太歷史學家約瑟夫告訴我們
[00:07:01.000 --> 00:07:03.000]  猶太歷史學家約瑟夫告訴我們
[00:07:03.000 --> 00:07:05.000]  這個商業集團
[00:07:05.000 --> 00:07:07.000]  這個商業集團
[00:07:07.000 --> 00:07:09.000]  背後就是祭司的勢力
[00:07:09.000 --> 00:07:11.000]  背後就是祭司的勢力
[00:07:11.000 --> 00:07:13.000]  他們壟斷了市場
[00:07:13.000 --> 00:07:15.000]  他們把市場壟斷了
[00:07:15.000 --> 00:07:18.000]  在聖殿商場裡面的全部都是他們的租戶
[00:07:18.000 --> 00:07:21.000]  在聖殿商場裡面的全部都是他們的租戶
[00:07:21.000 --> 00:07:23.000]  他們有我們現代人所說的
[00:07:23.000 --> 00:07:25.000]  他們有我們現代人所說的
[00:07:25.000 --> 00:07:27.000]  合謀台價
[00:07:27.000 --> 00:07:29.000]  合謀台價
[00:07:29.000 --> 00:07:31.000]  變成一些非常不合理的價錢
[00:07:31.000 --> 00:07:33.000]  變成一些非常不合理的價錢
[00:07:33.000 --> 00:07:35.000]  去買祭生和換錢
[00:07:35.000 --> 00:07:37.000]  去買祭生和換錢
[00:07:37.000 --> 00:07:39.000]  去買祭生和換錢
[00:07:39.000 --> 00:07:41.000]  讓宗教成為得利的途徑
[00:07:41.000 --> 00:07:43.000]  讓宗教成為得利的途徑
[00:07:43.000 --> 00:07:45.000]  是無恥的
[00:07:45.000 --> 00:07:47.000]  是無恥的
[00:07:47.000 --> 00:07:49.000]  所以這群人
[00:07:49.000 --> 00:07:51.000]  這一群利益集團
[00:07:51.000 --> 00:07:53.000]  這一群利益集團
[00:07:53.000 --> 00:07:55.000]  其實是嚴重的褻瀆上帝的聖地
[00:07:55.000 --> 00:07:57.000]  其實是嚴重的褻瀆上帝的聖地
[00:07:57.000 --> 00:07:59.000]  上帝的兒子
[00:07:59.000 --> 00:08:01.000]  上帝的兒子
[00:08:01.000 --> 00:08:03.000]  耶穌基督
[00:08:03.000 --> 00:08:05.000]  在聖州的時候進到耶路撒冷
[00:08:05.000 --> 00:08:07.000]  在聖州的時候進到耶路撒冷
[00:08:07.000 --> 00:08:09.000]  他也知道
[00:08:09.000 --> 00:08:11.000]  是他肉身在世
[00:08:11.000 --> 00:08:13.000]  是他肉身在世
[00:08:13.000 --> 00:08:15.000]  是他肉身在世
[00:08:15.000 --> 00:08:17.000]  最後一個時段
[00:08:17.000 --> 00:08:19.000]  來到這個禱告的殿
[00:08:19.000 --> 00:08:21.000]  來到這個禱告的殿
[00:08:21.000 --> 00:08:23.000]  他看到烏煙瘴氣
[00:08:23.000 --> 00:08:25.000]  他看到烏煙瘴氣
[00:08:25.000 --> 00:08:27.000]  他看到一個商業銅臭味
[00:08:27.000 --> 00:08:29.000]  很濃厚的聖殿廣場
[00:08:29.000 --> 00:08:31.000]  他看到商業銅臭味
[00:08:31.000 --> 00:08:33.000]  非常濃厚的一個商業的廣場
[00:08:33.000 --> 00:08:35.000]  毫不客氣
[00:08:35.000 --> 00:08:37.000]  毫不客氣
[00:08:37.000 --> 00:08:39.000]  就制止他們
[00:08:39.000 --> 00:08:41.000]  剛才在第十三節這樣說
[00:08:41.000 --> 00:08:43.000]  剛才在第十三節這樣說
[00:08:43.000 --> 00:08:47.000]  他把耶穌基督寄下來
[00:08:47.000 --> 00:08:49.000]  他把耶穌基督寄下來
[00:08:49.000 --> 00:08:51.000]  一句很重要的內心說話
[00:08:51.000 --> 00:08:53.000]  一句很重要的內心說話
[00:08:53.000 --> 00:08:55.000]  我的殿必稱為禱告的殿
[00:08:55.000 --> 00:08:57.000]  我的殿必稱為禱告的殿
[00:08:57.000 --> 00:08:59.000]  我的殿必稱為禱告的殿
[00:08:59.000 --> 00:09:01.000]  你們倒使它成為賊窩了
[00:09:01.000 --> 00:09:03.000]  你們倒使它成為賊窩了
[00:09:03.000 --> 00:09:05.000]  你們倒使它成為賊窩了
[00:09:05.000 --> 00:09:07.000]  剛才我講了幾分鐘的時間
[00:09:07.000 --> 00:09:09.000]  剛才我講了幾分鐘的時間
[00:09:09.000 --> 00:09:11.000]  你大概明白
[00:09:11.000 --> 00:09:13.000]  你大概明白
[00:09:13.000 --> 00:09:15.000]  耶穌為什麼這麼不客氣地說
[00:09:15.000 --> 00:09:17.000]  耶穌為什麼這麼不客氣地說
[00:09:17.000 --> 00:09:19.000]  那裡是個賊窩呢
[00:09:19.000 --> 00:09:21.000]  耶穌基督說
[00:09:21.000 --> 00:09:23.000]  經上記著說
[00:09:23.000 --> 00:09:25.000]  我們可以追蹤到舊約聖經裡面
[00:09:25.000 --> 00:09:27.000]  我們可以追蹤到舊約聖經裡面
[00:09:27.000 --> 00:09:29.000]  我們可以追蹤到舊約聖經裡面
[00:09:29.000 --> 00:09:31.000]  以蔡亞書五十六章七節
[00:09:31.000 --> 00:09:33.000]  以蔡亞書五十六章七節
[00:09:33.000 --> 00:09:35.000]  我必領他們
[00:09:35.000 --> 00:09:37.000]  我必領他們
[00:09:37.000 --> 00:09:39.000]  到我的聖山
[00:09:39.000 --> 00:09:41.000]  使他們在禱告我的殿中喜樂
[00:09:41.000 --> 00:09:43.000]  使他們在禱告我的殿中喜樂
[00:09:43.000 --> 00:09:45.000]  使他們在我禱告的殿中喜樂
[00:09:45.000 --> 00:09:47.000]  使他們在我禱告的殿中喜樂
[00:09:47.000 --> 00:09:49.000]  他們的繁祭和平安祭
[00:09:49.000 --> 00:09:51.000]  他們的繁祭和平安祭
[00:09:51.000 --> 00:09:53.000]  在我壇上必蒙月立
[00:09:53.000 --> 00:09:55.000]  在我壇上必蒙月立
[00:09:55.000 --> 00:09:57.000]  因我的殿
[00:09:57.000 --> 00:09:59.000]  因我的殿
[00:09:59.000 --> 00:10:01.000]  必稱為
[00:10:01.000 --> 00:10:03.000]  必稱為
[00:10:03.000 --> 00:10:05.000]  萬民禱告的殿
[00:10:05.000 --> 00:10:07.000]  萬民禱告的殿
[00:10:07.000 --> 00:10:09.000]  萬民禱告的殿
[00:10:09.000 --> 00:10:11.000]  萬民禱告的殿
[00:10:11.000 --> 00:10:13.000]  萬民禱告的殿
[00:10:13.000 --> 00:10:15.000]  萬民禱告的殿
[00:10:15.000 --> 00:10:17.000]  萬民禱告的殿
[00:10:17.000 --> 00:10:19.000]  萬民禱告的殿
[00:10:19.000 --> 00:10:21.000]  萬民禱告的殿
[00:10:21.000 --> 00:10:23.000]  萬民禱告的殿
[00:10:23.000 --> 00:10:25.000]  萬民禱告的殿
[00:10:25.000 --> 00:10:27.000]  萬民禱告的殿
[00:10:27.000 --> 00:10:29.000]  萬民禱告的殿
[00:10:29.000 --> 00:10:31.000]  萬民禱告的殿
[00:10:31.000 --> 00:10:33.000]  萬民禱告的殿
[00:10:33.000 --> 00:10:35.000]  萬民禱告的殿
[00:10:35.000 --> 00:10:37.000]  萬民禱告的殿
[00:10:37.000 --> 00:10:39.000]  萬民禱告的殿
[00:10:39.000 --> 00:10:41.000]  萬民禱告的殿
[00:10:41.000 --> 00:10:43.000]  萬民禱告的殿
[00:10:43.000 --> 00:10:45.000]  萬民禱告的殿
[00:10:45.000 --> 00:10:47.000]  萬民禱告的殿
[00:10:47.000 --> 00:10:49.000]  萬民禱告的殿
[00:10:49.000 --> 00:10:51.000]  萬民禱告的殿
[00:10:51.000 --> 00:10:53.000]  萬民禱告的殿
[00:10:53.000 --> 00:10:55.000]  萬民禱告的殿
[00:10:55.000 --> 00:10:57.000]  萬民禱告的殿
[00:10:57.000 --> 00:10:59.000]  萬民禱告的殿
[00:10:59.000 --> 00:11:01.000]  萬民禱告的殿
[00:11:01.000 --> 00:11:03.000]  萬民禱告的殿
[00:11:03.000 --> 00:11:05.000]  萬民禱告的殿
[00:11:05.000 --> 00:11:07.000]  萬民禱告的殿
[00:11:07.000 --> 00:11:09.000]  萬民禱告的殿
[00:11:09.000 --> 00:11:11.000]  萬民禱告的殿
[00:11:11.000 --> 00:11:13.000]  萬民禱告的殿
[00:11:13.000 --> 00:11:15.000]  萬民禱告的殿
[00:11:15.000 --> 00:11:17.000]  萬民禱告的殿
[00:11:17.000 --> 00:11:19.000]  萬民禱告的殿
[00:11:19.000 --> 00:11:21.000]  萬民禱告的殿
[00:11:21.000 --> 00:11:23.000]  萬民禱告的殿
[00:11:23.000 --> 00:11:25.000]  萬民禱告的殿
[00:11:25.000 --> 00:11:27.000]  萬民禱告的殿
[00:11:27.000 --> 00:11:29.000]  萬民禱告的殿
[00:11:29.000 --> 00:11:31.000]  萬民禱告的殿
[00:11:31.000 --> 00:11:33.000]  萬民禱告的殿
[00:11:33.000 --> 00:11:35.000]  萬民禱告的殿
[00:11:35.000 --> 00:11:37.000]  萬民禱告的殿
[00:11:37.000 --> 00:11:39.000]  萬民禱告的殿
[00:11:39.000 --> 00:11:41.000]  萬民禱告的殿
[00:11:41.000 --> 00:11:43.000]  萬民禱告的殿
[00:11:43.000 --> 00:11:45.000]  萬民禱告的殿
[00:11:45.000 --> 00:11:47.000]  萬民禱告的殿
[00:11:47.000 --> 00:11:49.000]  萬民禱告的殿
[00:11:49.000 --> 00:11:51.000]  萬民禱告的殿
[00:11:51.000 --> 00:11:53.000]  萬民禱告的殿
[00:11:53.000 --> 00:11:55.000]  萬民禱告的殿
[00:11:55.000 --> 00:11:57.000]  萬民禱告的殿
[00:11:57.000 --> 00:11:59.000]  萬民禱告的殿
[00:11:59.000 --> 00:12:01.000]  萬民禱告的殿
[00:12:01.000 --> 00:12:03.000]  萬民禱告的殿
[00:12:03.000 --> 00:12:05.000]  萬民禱告的殿
[00:12:05.000 --> 00:12:07.000]  萬民禱告的殿
[00:12:07.000 --> 00:12:09.000]  萬民禱告的殿
[00:12:09.000 --> 00:12:11.000]  萬民禱告的殿
[00:12:11.000 --> 00:12:13.000]  萬民禱告的殿
[00:12:13.000 --> 00:12:15.000]  萬民禱告的殿
[00:12:15.000 --> 00:12:17.000]  萬民禱告的殿
[00:12:17.000 --> 00:12:19.000]  萬民禱告的殿
[00:12:19.000 --> 00:12:21.000]  萬民禱告的殿
[00:12:21.000 --> 00:12:23.000]  萬民禱告的殿
[00:12:23.000 --> 00:12:25.000]  萬民禱告的殿
[00:12:25.000 --> 00:12:27.000]  萬民禱告的殿
[00:12:27.000 --> 00:12:29.000]  萬民禱告的殿
[00:12:29.000 --> 00:12:31.000]  萬民禱告的殿
[00:12:31.000 --> 00:12:33.000]  萬民禱告的殿
[00:12:33.000 --> 00:12:35.000]  萬民禱告的殿
[00:12:35.000 --> 00:12:37.000]  萬民禱告的殿
[00:12:37.000 --> 00:12:39.000]  萬民禱告的殿
[00:12:39.000 --> 00:12:41.000]  萬民禱告的殿
[00:12:41.000 --> 00:12:43.000]  萬民禱告的殿
[00:12:43.000 --> 00:12:45.000]  萬民禱告的殿
[00:12:45.000 --> 00:12:47.000]  萬民禱告的殿
[00:12:47.000 --> 00:12:49.000]  萬民禱告的殿
[00:12:49.000 --> 00:12:51.000]  萬民禱告的殿
[00:12:51.000 --> 00:12:53.000]  萬民禱告的殿
[00:12:53.000 --> 00:12:55.000]  萬民禱告的殿
[00:12:55.000 --> 00:12:57.000]  萬民禱告的殿
[00:12:57.000 --> 00:12:59.000]  萬民禱告的殿
[00:12:59.000 --> 00:13:01.000]  萬民禱告的殿
[00:13:01.000 --> 00:13:03.000]  萬民禱告的殿
[00:13:03.000 --> 00:13:05.000]  萬民禱告的殿
[00:13:05.000 --> 00:13:07.000]  萬民禱告的殿
[00:13:07.000 --> 00:13:09.000]  萬民禱告的殿
[00:13:09.000 --> 00:13:11.000]  萬民禱告的殿
[00:13:11.000 --> 00:13:13.000]  萬民禱告的殿
[00:13:13.000 --> 00:13:15.000]  萬民禱告的殿
[00:13:15.000 --> 00:13:17.000]  萬民禱告的殿
[00:13:17.000 --> 00:13:19.000]  萬民禱告的殿
[00:13:19.000 --> 00:13:21.000]  萬民禱告的殿
[00:13:21.000 --> 00:13:23.000]  萬民禱告的殿
[00:13:23.000 --> 00:13:25.000]  萬民禱告的殿
[00:13:25.000 --> 00:13:27.000]  萬民禱告的殿
[00:13:27.000 --> 00:13:29.000]  萬民禱告的殿
[00:13:29.000 --> 00:13:31.000]  萬民禱告的殿
[00:13:31.000 --> 00:13:33.000]  萬民禱告的殿
[00:13:33.000 --> 00:13:35.000]  萬民禱告的殿
[00:13:35.000 --> 00:13:37.000]  萬民禱告的殿
[00:13:37.000 --> 00:13:39.000]  萬民禱告的殿
[00:13:39.000 --> 00:13:41.000]  萬民禱告的殿
[00:13:41.000 --> 00:13:43.000]  萬民禱告的殿
[00:13:43.000 --> 00:13:45.000]  萬民禱告的殿
[00:13:45.000 --> 00:13:47.000]  萬民禱告的殿
[00:13:47.000 --> 00:13:49.000]  萬民禱告的殿
[00:13:49.000 --> 00:13:51.000]  萬民禱告的殿
[00:13:51.000 --> 00:13:53.000]  萬民禱告的殿
[00:13:53.000 --> 00:13:55.000]  萬民禱告的殿
[00:13:55.000 --> 00:13:57.000]  萬民禱告的殿
[00:13:57.000 --> 00:13:59.000]  萬民禱告的殿
[00:13:59.000 --> 00:14:01.000]  萬民禱告的殿
[00:14:01.000 --> 00:14:03.000]  萬民禱告的殿
[00:14:03.000 --> 00:14:05.000]  萬民禱告的殿
[00:14:05.000 --> 00:14:07.000]  萬民禱告的殿
[00:14:07.000 --> 00:14:09.000]  萬民禱告的殿
[00:14:09.000 --> 00:14:11.000]  萬民禱告的殿
[00:14:11.000 --> 00:14:13.000]  萬民禱告的殿
[00:14:13.000 --> 00:14:15.000]  萬民禱告的殿
[00:14:15.000 --> 00:14:17.000]  萬民禱告的殿
[00:14:17.000 --> 00:14:19.000]  萬民禱告的殿
[00:14:19.000 --> 00:14:21.000]  萬民禱告的殿
[00:14:21.000 --> 00:14:23.000]  萬民禱告的殿
[00:14:23.000 --> 00:14:25.000]  萬民禱告的殿
[00:14:25.000 --> 00:14:27.000]  萬民禱告的殿
[00:14:27.000 --> 00:14:29.000]  萬民禱告的殿
[00:14:29.000 --> 00:14:31.000]  萬民禱告的殿
[00:14:31.000 --> 00:14:33.000]  萬民禱告的殿
[00:14:33.000 --> 00:14:35.000]  萬民禱告的殿
[00:14:35.000 --> 00:14:37.000]  萬民禱告的殿
[00:14:37.000 --> 00:14:39.000]  萬民禱告的殿
[00:14:39.000 --> 00:14:41.000]  萬民禱告的殿
[00:14:41.000 --> 00:14:43.000]  萬民禱告的殿
[00:14:43.000 --> 00:14:45.000]  萬民禱告的殿
[00:14:45.000 --> 00:14:47.000]  萬民禱告的殿
[00:14:47.000 --> 00:14:49.000]  萬民禱告的殿
[00:14:49.000 --> 00:14:51.000]  萬民禱告的殿
[00:14:51.000 --> 00:14:53.000]  萬民禱告的殿
[00:14:53.000 --> 00:14:55.000]  萬民禱告的殿
[00:14:55.000 --> 00:14:57.000]  萬民禱告的殿
[00:14:57.000 --> 00:14:59.000]  萬民禱告的殿
[00:14:59.000 --> 00:15:01.000]  萬民禱告的殿
[00:15:01.000 --> 00:15:03.000]  萬民禱告的殿
[00:15:03.000 --> 00:15:05.000]  萬民禱告的殿
[00:15:05.000 --> 00:15:07.000]  萬民禱告的殿
[00:15:07.000 --> 00:15:09.000]  萬民禱告的殿
[00:15:09.000 --> 00:15:11.000]  萬民禱告的殿
[00:15:11.000 --> 00:15:13.000]  萬民禱告的殿
[00:15:13.000 --> 00:15:15.000]  萬民禱告的殿
[00:15:15.000 --> 00:15:17.000]  萬民禱告的殿
[00:15:17.000 --> 00:15:19.000]  萬民禱告的殿
[00:15:19.000 --> 00:15:21.000]  萬民禱告的殿
[00:15:21.000 --> 00:15:23.000]  萬民禱告的殿
[00:15:23.000 --> 00:15:25.000]  萬民禱告的殿
[00:15:25.000 --> 00:15:27.000]  萬民禱告的殿
[00:15:27.000 --> 00:15:29.000]  萬民禱告的殿
[00:15:29.000 --> 00:15:31.000]  萬民禱告的殿
[00:15:31.000 --> 00:15:33.000]  萬民禱告的殿
[00:15:33.000 --> 00:15:35.000]  萬民禱告的殿
[00:15:35.000 --> 00:15:37.000]  萬民禱告的殿
[00:15:37.000 --> 00:15:39.000]  萬民禱告的殿
[00:15:39.000 --> 00:15:41.000]  萬民禱告的殿
[00:15:41.000 --> 00:15:43.000]  萬民禱告的殿
[00:15:43.000 --> 00:15:45.000]  萬民禱告的殿
[00:15:45.000 --> 00:15:47.000]  萬民禱告的殿
[00:15:47.000 --> 00:15:49.000]  萬民禱告的殿
[00:15:49.000 --> 00:15:51.000]  萬民禱告的殿
[00:15:51.000 --> 00:15:53.000]  萬民禱告的殿
[00:15:53.000 --> 00:15:55.000]  萬民禱告的殿
[00:15:55.000 --> 00:15:57.000]  萬民禱告的殿
[00:15:57.000 --> 00:15:59.000]  萬民禱告的殿
[00:15:59.000 --> 00:16:01.000]  萬民禱告的殿
[00:16:01.000 --> 00:16:03.000]  萬民禱告的殿
[00:16:03.000 --> 00:16:05.000]  萬民禱告的殿
[00:16:05.000 --> 00:16:07.000]  萬民禱告的殿
[00:16:07.000 --> 00:16:09.000]  萬民禱告的殿
[00:16:09.000 --> 00:16:11.000]  萬民禱告的殿
[00:16:11.000 --> 00:16:13.000]  萬民禱告的殿
