
[00:00:00.000 --> 00:00:02.000]  希伯學書第一章 一開始的時候我說
[00:04:49.000 --> 00:04:51.000]  所以今天我寧願在家裏
[00:04:51.000 --> 00:04:52.000]  做一個僕人
[00:04:52.000 --> 00:04:53.000]  我都要回家
[00:04:53.000 --> 00:04:54.000]  所以兄姊妹
[00:04:54.000 --> 00:04:56.000]  我們的神仍然有他的慈愛
[00:04:56.000 --> 00:04:59.000]  以致到當我自己的觀點
[00:04:59.000 --> 00:05:00.000]  我自己個人觀點
[00:05:00.000 --> 00:05:02.000]  就是說我們的得救
[00:05:02.000 --> 00:05:05.000]  只要我們真的去到耶穌面前
[00:05:05.000 --> 00:05:06.000]  認罪悔改
[00:05:06.000 --> 00:05:07.000]  打開我們的心
[00:05:07.000 --> 00:05:08.000]  去接受耶穌基督
[00:05:08.000 --> 00:05:09.000]  成為我們個人救主的時候
[00:05:09.000 --> 00:05:12.000]  我們生命一定會有改變
[00:05:12.000 --> 00:05:14.000]  而這個改變是印證我們
[00:05:14.000 --> 00:05:16.000]  我們是一切得救
[00:05:16.000 --> 00:05:17.000]  永遠得救
[00:05:17.000 --> 00:05:19.000]  而這個印證是帶給我們
[00:05:19.000 --> 00:05:21.000]  就算我們偶而被過犯所成
[00:05:21.000 --> 00:05:25.000]  我們仍然都可以去到神的面前
[00:05:25.000 --> 00:05:26.000]  因為神是公義的
[00:05:26.000 --> 00:05:27.000]  神是信實的
[00:05:27.000 --> 00:05:31.000]  祂一定會赦免我們所有的不義
[00:05:31.000 --> 00:05:33.000]  但是希伯來書作者
[00:05:33.000 --> 00:05:35.000]  他講完第一個警告之後
[00:05:35.000 --> 00:05:36.000]  他就開始
[00:05:36.000 --> 00:05:39.000]  由第二章第五節到第十八節
[00:05:39.000 --> 00:05:42.000]  他就開始講一個論點
[00:05:42.000 --> 00:05:46.000]  就是他講回他自己這個警告之後
[00:05:46.000 --> 00:05:49.000]  他說其實希伯來書的作者
[00:05:49.000 --> 00:05:51.000]  都相信一切得救
[00:05:51.000 --> 00:05:52.000]  永遠得救
[00:05:52.000 --> 00:05:54.000]  因為在第二章第五節
[00:05:54.000 --> 00:05:55.000]  他開始講
[00:05:55.000 --> 00:06:00.000]  他說救恩是藉著耶穌基督而成就
[00:06:00.000 --> 00:06:04.000]  因為這個救恩的很重要成就者
[00:06:04.000 --> 00:06:05.000]  就是耶穌基督
[00:06:05.000 --> 00:06:07.000]  在我們的神學觀念裏邊
[00:06:07.000 --> 00:06:11.000]  我們說聖父是計劃這個救恩
[00:06:11.000 --> 00:06:15.000]  耶穌基督的兒子是成就這個救恩
[00:06:15.000 --> 00:06:18.000]  而聖靈是延續這個救恩
[00:06:18.000 --> 00:06:21.000]  就是說二千年前耶穌基督的救恩
[00:06:21.000 --> 00:06:23.000]  祂成就的救恩可以延續到今天
[00:06:23.000 --> 00:06:26.000]  我們仍然都可以去信耶穌
[00:06:26.000 --> 00:06:28.000]  所以去到耶穌基督
[00:06:28.000 --> 00:06:30.000]  祂是成就這個救恩
[00:06:30.000 --> 00:06:32.000]  這個作者就開始解釋
[00:06:32.000 --> 00:06:37.000]  為什麼他說這個救恩是藉著耶穌基督而成就
[00:06:37.000 --> 00:06:38.000]  有三部曲
[00:06:38.000 --> 00:06:39.000]  第一部曲
[00:06:39.000 --> 00:06:43.000]  第一部就是耶穌基督祂自己降臂
[00:06:43.000 --> 00:06:44.000]  祂自己降臂
[00:06:44.000 --> 00:06:46.000]  耶穌基督祂自己主動降臂
[00:06:46.000 --> 00:06:48.000]  甚至去到死
[00:06:48.000 --> 00:06:49.000]  在第二章第五節
[00:06:49.000 --> 00:06:52.000]  原文和學本就說
[00:06:52.000 --> 00:06:54.000]  我們所說將來的世界
[00:06:54.000 --> 00:06:58.000]  神原沒有交給天使管轄
[00:06:58.000 --> 00:07:00.000]  他說將來的世界
[00:07:00.000 --> 00:07:03.000]  神沒有交給天使去管轄
[00:07:03.000 --> 00:07:05.000]  如果看回聖經的原文
[00:07:05.000 --> 00:07:09.000]  前面的直譯應該多兩個字
[00:07:09.000 --> 00:07:13.000]  就是因為我們所說將來的世界
[00:07:13.000 --> 00:07:17.000]  神原沒有交給天使管轄
[00:07:17.000 --> 00:07:18.000]  為什麼他會加兩個字
[00:07:18.000 --> 00:07:20.000]  因為前面第一章
[00:07:20.000 --> 00:07:22.000]  第一章第十四節
[00:07:22.000 --> 00:07:25.000]  耶穌基督超越天使
[00:07:25.000 --> 00:07:26.000]  這個我們明白
[00:07:26.000 --> 00:07:28.000]  所以因為這樣
[00:07:28.000 --> 00:07:31.000]  他說我沒有將將來的世界
[00:07:31.000 --> 00:07:34.000]  交給天使去管轄
[00:07:34.000 --> 00:07:36.000]  如果作為一個作者
[00:07:36.000 --> 00:07:39.000]  他不將這個世界交給天使去管轄
[00:07:39.000 --> 00:07:40.000]  如果看回上文的話
[00:07:40.000 --> 00:07:42.000]  他應該交給誰去管轄
[00:07:42.000 --> 00:07:43.000]  大家明白嗎
[00:07:43.000 --> 00:07:44.000]  大家猜不猜得到
[00:07:44.000 --> 00:07:45.000]  應該交給誰
[00:07:45.000 --> 00:07:46.000]  耶穌基督
[00:07:46.000 --> 00:07:48.000]  所以交給耶穌基督去管轄
[00:07:48.000 --> 00:07:49.000]  問題出現了
[00:07:49.000 --> 00:07:50.000]  問題出現就是
[00:07:50.000 --> 00:07:52.000]  將來的世界是什麼意思
[00:07:52.000 --> 00:07:55.000]  當然我們經常說將來的世界
[00:07:55.000 --> 00:07:58.000]  就是末世
[00:07:58.000 --> 00:08:01.000]  我們經常說末世就是耶穌基督
[00:08:01.000 --> 00:08:02.000]  第二次回來
[00:08:02.000 --> 00:08:04.000]  就是去到新天新地
[00:08:04.000 --> 00:08:05.000]  這個末世
[00:08:05.000 --> 00:08:07.000]  但是希伯來書的作者
[00:08:07.000 --> 00:08:09.000]  將來的世界是什麼觀點
[00:08:09.000 --> 00:08:10.000]  我們必須要探討
[00:08:10.000 --> 00:08:13.000]  究竟這個作者說了什麼
[00:08:13.000 --> 00:08:16.000]  究竟他指什麼時間
[00:08:16.000 --> 00:08:17.000]  我們讀兩段聖經
[00:08:17.000 --> 00:08:19.000]  我們讀第一章第二節
[00:08:19.000 --> 00:08:21.000]  我們一起讀第一章第二節
[00:08:21.000 --> 00:08:23.000]  就在這末世
[00:08:23.000 --> 00:08:26.000]  藉著他而始曉遇我們
[00:08:26.000 --> 00:08:29.000]  又早以納他為承受萬有的
[00:08:29.000 --> 00:08:32.000]  萬塵藉著他創造世界
[00:08:32.000 --> 00:08:34.000]  再讀第九章二十六節
[00:08:34.000 --> 00:08:35.000]  預備一二三
[00:08:35.000 --> 00:08:36.000]  如果這樣
[00:08:36.000 --> 00:08:38.000]  他從創世以來
[00:08:38.000 --> 00:08:40.000]  就必多次受苦了
[00:08:40.000 --> 00:08:43.000]  但如今在這末世顯現一次
[00:08:43.000 --> 00:08:47.000]  把自己獻給祭好除掉罪
[00:08:47.000 --> 00:08:48.000]  如果我們從希伯來作者
[00:08:48.000 --> 00:08:49.000]  這個聖經來看
[00:08:49.000 --> 00:08:51.000]  我們發覺原來希伯來書
[00:08:51.000 --> 00:08:52.000]  作者的末世
[00:08:52.000 --> 00:08:54.000]  將來的世界
[00:08:54.000 --> 00:08:56.000]  是指向耶穌基督
[00:08:56.000 --> 00:08:59.000]  死 復活 升天後的時間
[00:08:59.000 --> 00:09:00.000]  換言之就是
[00:09:00.000 --> 00:09:02.000]  耶穌基督復活之後
[00:09:02.000 --> 00:09:05.000]  去到耶穌基督再回來之前
[00:09:05.000 --> 00:09:06.000]  的中間一段時間
[00:09:06.000 --> 00:09:08.000]  亦都是今天你和我
[00:09:08.000 --> 00:09:10.000]  活在這個時代
[00:09:10.000 --> 00:09:13.000]  換言之今天你和我
[00:09:13.000 --> 00:09:16.000]  活在希伯來書作者的末世的時間
[00:09:16.000 --> 00:09:19.000]  而這個時代誰在管呢
[00:09:19.000 --> 00:09:21.000]  耶穌基督在管
[00:09:21.000 --> 00:09:22.000]  大家明白我的意思嗎
[00:09:22.000 --> 00:09:23.000]  耶穌基督在管
[00:09:23.000 --> 00:09:27.000]  即是今天耶穌基督仍然在管這個世界
[00:09:27.000 --> 00:09:29.000]  當他講完這個成節
[00:09:29.000 --> 00:09:30.000]  第一章十四節之後
[00:09:30.000 --> 00:09:33.000]  他就開始由第六節到第八節
[00:09:33.000 --> 00:09:36.000]  他就引用了詩篇第八篇
[00:09:36.000 --> 00:09:38.000]  第四節到第六節
[00:09:38.000 --> 00:09:41.000]  是講到人算得什麼
[00:09:41.000 --> 00:09:43.000]  你竟顧念他
[00:09:43.000 --> 00:09:44.000]  世人算得什麼
[00:09:44.000 --> 00:09:46.000]  你竟眷顧他
[00:09:46.000 --> 00:09:48.000]  這篇詩篇我們很喜歡
[00:09:48.000 --> 00:09:49.000]  特別有首詩歌
[00:09:49.000 --> 00:09:51.000]  都是用這篇詩篇成為歌詞
[00:09:51.000 --> 00:09:52.000]  不過我不記得怎麼唱
[00:09:52.000 --> 00:09:53.000]  如果我記得怎麼唱
[00:09:53.000 --> 00:09:54.000]  我就會唱給大家聽
[00:09:54.000 --> 00:09:56.000]  他就說人算得什麼
[00:09:56.000 --> 00:09:58.000]  神都顧念我
[00:09:58.000 --> 00:09:59.000]  神都眷顧我們
[00:09:59.000 --> 00:10:03.000]  眷顧這個字其實是有行動的
[00:10:03.000 --> 00:10:05.000]  即是說神不是說我顧念你
[00:10:05.000 --> 00:10:06.000]  我眷顧你
[00:10:06.000 --> 00:10:07.000]  而沒有行動
[00:10:07.000 --> 00:10:09.000]  而是真的有行動的
[00:10:09.000 --> 00:10:10.000]  童子君日行一善
[00:10:10.000 --> 00:10:11.000]  是他的口號
[00:10:11.000 --> 00:10:12.000]  日行一善
[00:10:12.000 --> 00:10:14.000]  剛才我見到很多童子君在外面
[00:10:14.000 --> 00:10:17.000]  我一看到童子君就日行一善
[00:10:17.000 --> 00:10:18.000]  但另一方面
[00:10:18.000 --> 00:10:19.000]  這個日行一善
[00:10:19.000 --> 00:10:20.000]  真的要走出來才行
[00:10:20.000 --> 00:10:22.000]  不是說日行一善
[00:10:22.000 --> 00:10:24.000]  如果見到我們老人家都不讓座
[00:10:24.000 --> 00:10:27.000]  就不是日行一善
[00:10:27.000 --> 00:10:29.000]  所以有行動的
[00:10:29.000 --> 00:10:30.000]  神的眷顧
[00:10:30.000 --> 00:10:32.000]  神的顧念是有行動的
[00:10:32.000 --> 00:10:34.000]  神不只是一個「講」字
[00:10:34.000 --> 00:10:35.000]  人算得什麼
[00:10:35.000 --> 00:10:37.000]  神都顧念我們
[00:10:37.000 --> 00:10:38.000]  世人算得什麼
[00:10:38.000 --> 00:10:39.000]  神都眷顧我們
[00:10:39.000 --> 00:10:42.000]  就算我們比天使微小一點
[00:10:42.000 --> 00:10:44.000]  不過上帝仍然給人
[00:10:44.000 --> 00:10:47.000]  有榮耀尊貴為冠冕
[00:10:47.000 --> 00:10:48.000]  與神同工
[00:10:48.000 --> 00:10:49.000]  可以管理這個世界
[00:10:49.000 --> 00:10:51.000]  所以萬物
[00:10:51.000 --> 00:10:53.000]  一切神所做的事
[00:10:53.000 --> 00:10:56.000]  都會伏在人的腳下
[00:10:56.000 --> 00:10:57.000]  我們很了不起
[00:10:57.000 --> 00:10:58.000]  我們人都很了不起
[00:10:58.000 --> 00:11:00.000]  但我們會說人算得什麼
[00:11:00.000 --> 00:11:01.000]  你望向旁邊
[00:11:01.000 --> 00:11:02.000]  人算得什麼
[00:11:02.000 --> 00:11:05.000]  但神卻顧念我們
[00:11:05.000 --> 00:11:07.000]  如果我們真的用詩篇第八篇
[00:11:07.000 --> 00:11:08.000]  這個觀點
[00:11:08.000 --> 00:11:11.000]  放在希伯來書第二章的時候
[00:11:11.000 --> 00:11:13.000]  這個作者忽然之間
[00:11:13.000 --> 00:11:15.000]  第二章第六節到第八節
[00:11:15.000 --> 00:11:18.000]  他引用了詩篇第八篇
[00:11:18.000 --> 00:11:19.000]  是人
[00:11:19.000 --> 00:11:20.000]  如果是人的話
[00:11:20.000 --> 00:11:22.000]  我們開始有些矛盾
[00:11:22.000 --> 00:11:24.000]  矛盾就是第二章第五節
[00:11:24.000 --> 00:11:25.000]  我們在說
[00:11:25.000 --> 00:11:28.000]  這個作者承接第一章
[00:11:28.000 --> 00:11:30.000]  就說耶穌基督超越天使
[00:11:30.000 --> 00:11:32.000]  忽然之第二章第五節
[00:11:32.000 --> 00:11:33.000]  是在說耶穌基督
[00:11:33.000 --> 00:11:35.000]  但去到第二章第九節
[00:11:35.000 --> 00:11:37.000]  我們讀一讀第九節
[00:11:37.000 --> 00:11:38.000]  準備一二三
[00:11:38.000 --> 00:11:39.000]  唯獨
[00:11:39.000 --> 00:11:40.000]  下一章快放
[00:11:40.000 --> 00:11:41.000]  準備一二三
[00:11:41.000 --> 00:11:43.000]  唯獨耶那成為
[00:11:43.000 --> 00:11:45.000]  比天使小一點的耶穌
[00:11:45.000 --> 00:11:47.000]  因為受死的苦
[00:11:47.000 --> 00:11:50.000]  就得了尊貴榮耀為冠冕
[00:11:50.000 --> 00:11:52.000]  叫他恩著神的恩
[00:11:52.000 --> 00:11:54.000]  為人人賞了死美
[00:11:54.000 --> 00:11:57.000]  第二章第九節就出現了誰?
[00:11:57.000 --> 00:11:58.000]  耶穌
[00:11:58.000 --> 00:11:59.000]  好像很矛盾
[00:11:59.000 --> 00:12:01.000]  前面是超越天使
[00:12:01.000 --> 00:12:03.000]  但去到第九節
[00:12:03.000 --> 00:12:06.000]  唯獨耶那成為比天使
[00:12:06.000 --> 00:12:07.000]  什麼?
[00:12:07.000 --> 00:12:08.000]  小一點
[00:12:08.000 --> 00:12:10.000]  前面是超越
[00:12:10.000 --> 00:12:11.000]  這裡說什麼?
[00:12:11.000 --> 00:12:12.000]  小一點
[00:12:12.000 --> 00:12:14.000]  然後下面括著說
[00:12:14.000 --> 00:12:19.000]  或作唯獨見耶穌暫時比天使小
[00:12:19.000 --> 00:12:21.000]  暫時
[00:12:21.000 --> 00:12:22.000]  第一次會
[00:12:22.000 --> 00:12:26.000]  如果我們說第二章第五節說耶穌
[00:12:26.000 --> 00:12:27.000]  第二章第九節
[00:12:27.000 --> 00:12:29.000]  很清楚是指向耶穌
[00:12:29.000 --> 00:12:30.000]  第六節到第八節
[00:12:30.000 --> 00:12:33.000]  沒理由忽然間變成我們
[00:12:33.000 --> 00:12:36.000]  換言之這裡是說耶穌基督的
[00:12:36.000 --> 00:12:39.000]  百分之一百的人性
[00:12:39.000 --> 00:12:40.000]  在他的人性裡邊
[00:12:40.000 --> 00:12:43.000]  耶穌基督不與神同等為強奪
[00:12:43.000 --> 00:12:45.000]  他反倒虛己
[00:12:45.000 --> 00:12:46.000]  他去到這個世界上
[00:12:46.000 --> 00:12:49.000]  他甘願自己降卑
[00:12:49.000 --> 00:12:50.000]  他自己降卑
[00:12:50.000 --> 00:12:53.000]  成為一個比天使微小一點
[00:12:53.000 --> 00:12:55.000]  不過是暫時性的
[00:12:55.000 --> 00:12:57.000]  是暫時性的微小一點
[00:12:57.000 --> 00:12:59.000]  是他自願地降卑
[00:12:59.000 --> 00:13:00.000]  甚至到最後
[00:13:00.000 --> 00:13:04.000]  他願意為人而死
[00:13:04.000 --> 00:13:08.000]  使為人人尚了死味
[00:13:08.000 --> 00:13:09.000]  他死
[00:13:09.000 --> 00:13:11.000]  他甘願降卑
[00:13:11.000 --> 00:13:13.000]  來為人人
[00:13:13.000 --> 00:13:14.000]  為你為我
[00:13:14.000 --> 00:13:15.000]  你看著旁邊
[00:13:15.000 --> 00:13:17.000]  是為他為我而死
[00:13:17.000 --> 00:13:20.000]  耶穌基督是為他為你為我而死
[00:13:20.000 --> 00:13:22.000]  他是為人人而尚死味
[00:13:22.000 --> 00:13:24.000]  但最大問題
[00:13:24.000 --> 00:13:25.000]  第二章第八節
[00:13:25.000 --> 00:13:27.000]  出現了一句聖經
[00:13:27.000 --> 00:13:29.000]  在詩篇那邊沒有說
[00:13:29.000 --> 00:13:30.000]  就是最後那句
[00:13:30.000 --> 00:13:31.000]  就是
[00:13:31.000 --> 00:13:37.000]  「只是如今我們還不見萬物都服他」
[00:13:37.000 --> 00:13:38.000]  第八章第六節
[00:13:38.000 --> 00:13:41.000]  所有東西都服人
[00:13:41.000 --> 00:13:42.000]  去到第八節
[00:13:42.000 --> 00:13:43.000]  前面都說
[00:13:43.000 --> 00:13:44.000]  「既叫萬物都服他
[00:13:44.000 --> 00:13:47.000]  就沒有剩下一樣不服他
[00:13:47.000 --> 00:13:50.000]  只是如今我們還不見萬物都服他」
[00:13:50.000 --> 00:13:51.000]  好像一個矛盾
[00:13:51.000 --> 00:13:52.000]  又服又不服
[00:13:52.000 --> 00:13:53.000]  又服又不服
[00:13:53.000 --> 00:13:54.000]  大家明白嗎
[00:13:54.000 --> 00:13:55.000]  好像一個矛盾
[00:13:55.000 --> 00:13:56.000]  究竟服不服
[00:13:56.000 --> 00:13:57.000]  我們很喜歡說服不服
[00:13:57.000 --> 00:13:59.000]  好像又服又不服
[00:13:59.000 --> 00:14:00.000]  但其實這個就是
[00:14:00.000 --> 00:14:02.000]  神學那邊另一個觀點
[00:14:02.000 --> 00:14:03.000]  這個觀點就是
[00:14:03.000 --> 00:14:06.000]  Already but not yet
[00:14:06.000 --> 00:14:08.000]  我不知道怎樣翻譯
[00:14:08.000 --> 00:14:09.000]  英文就是
[00:14:09.000 --> 00:14:10.000]  好像拿了
[00:14:10.000 --> 00:14:13.000]  但又未百分之一百拿了
[00:14:13.000 --> 00:14:15.000]  好像有的
[00:14:15.000 --> 00:14:17.000]  但好像又未完全
[00:14:17.000 --> 00:14:19.000]  其實聖經那邊有一個觀點
[00:14:19.000 --> 00:14:21.000]  就是神的國
