
[00:00:00.000 --> 00:00:02.000]  各位聽眾各位早晨
[00:04:32.000 --> 00:04:34.000]  然後今天我們大家重複再思想
[00:04:34.000 --> 00:04:38.000]  在路加福音十五章這個浪子的比喻
[00:04:38.000 --> 00:04:41.000]  浪子離開了他的父親
[00:04:41.000 --> 00:04:44.000]  但是當他回到父親面前的時候
[00:04:44.000 --> 00:04:48.000]  他重新領受父親給他的愛和接納
[00:04:48.000 --> 00:04:50.000]  這個故事大家都熟悉
[00:04:50.000 --> 00:04:54.000]  我簡單將它再重複提一些重點
[00:04:54.000 --> 00:04:56.000]  你記得英國的小兒子
[00:04:56.000 --> 00:04:58.000]  他要分家產
[00:04:58.000 --> 00:04:59.000]  爸爸給他
[00:04:59.000 --> 00:05:02.000]  很快他就離開家庭
[00:05:02.000 --> 00:05:04.000]  很明顯他離開家庭
[00:05:04.000 --> 00:05:06.000]  他也想要獨立地生活
[00:05:06.000 --> 00:05:08.000]  他很想過自己喜歡的生活
[00:05:08.000 --> 00:05:10.000]  去到很遠的地方
[00:05:10.000 --> 00:05:14.000]  聖經就說到他在當時生活放蕩
[00:05:14.000 --> 00:05:18.000]  他喜歡自己怎樣生活就怎樣生活
[00:05:18.000 --> 00:05:21.000]  在後來經文提及到他和很多娼妓一起
[00:05:21.000 --> 00:05:24.000]  很多淫亂的生活出現了
[00:05:24.000 --> 00:05:28.000]  還有他會將自己有的家財分了回來
[00:05:28.000 --> 00:05:31.000]  現在是我自己去作主了
[00:05:31.000 --> 00:05:33.000]  我決定怎樣用了
[00:05:33.000 --> 00:05:37.000]  但是他浪費了這些錢財
[00:05:37.000 --> 00:05:39.000]  再加上當地有饑荒的情況
[00:05:39.000 --> 00:05:41.000]  因此他花盡一切
[00:05:41.000 --> 00:05:45.000]  因此自己落到一個很窮困的狀況
[00:05:45.000 --> 00:05:47.000]  這個時候怎麼辦呢
[00:05:47.000 --> 00:05:50.000]  他沒有其他辦法投靠當地的一個人
[00:05:50.000 --> 00:05:52.000]  一個人給他一份工作
[00:05:52.000 --> 00:05:54.000]  做什麼工作呢
[00:05:54.000 --> 00:05:56.000]  餵豬
[00:05:56.000 --> 00:05:59.000]  如果你想回到當時猶太人的背景
[00:05:59.000 --> 00:06:01.000]  猶太人對豬有很大的抗拒
[00:06:01.000 --> 00:06:04.000]  認為是一些很污穢的生畜
[00:06:04.000 --> 00:06:07.000]  我們現在所說的那些厭惡性行業
[00:06:07.000 --> 00:06:09.000]  沒有人肯做餵豬的工作
[00:06:09.000 --> 00:06:11.000]  但是他沒有選擇
[00:06:11.000 --> 00:06:13.000]  他就做餵豬
[00:06:13.000 --> 00:06:14.000]  但是餵豬的時候發覺
[00:06:14.000 --> 00:06:16.000]  他看到豬吃那些糧食
[00:06:16.000 --> 00:06:18.000]  我們叫做豬哨
[00:06:18.000 --> 00:06:21.000]  連那些豬哨他都很想吃
[00:06:21.000 --> 00:06:23.000]  意味著他自己沒有糧食
[00:06:23.000 --> 00:06:26.000]  你說做工都沒有收入嗎
[00:06:26.000 --> 00:06:29.000]  可能老闆只是給他住
[00:06:29.000 --> 00:06:31.000]  沒有給他力氣、沒有給他吃
[00:06:31.000 --> 00:06:34.000]  因此看到那些豬哨都想吃
[00:06:34.000 --> 00:06:36.000]  但是如果你留心想說
[00:06:36.000 --> 00:06:39.000]  豬哨都沒有人給他
[00:06:39.000 --> 00:06:43.000]  或者說他連豬都不如
[00:06:43.000 --> 00:06:45.000]  有人給豬糧給豬吃
[00:06:45.000 --> 00:06:47.000]  但是沒有給任何的糧食給他
[00:06:47.000 --> 00:06:49.000]  連豬哨都不給他
[00:06:49.000 --> 00:06:53.000]  一種很悲哀
[00:06:53.000 --> 00:06:57.000]  或者完全尊嚴盡失的一種處境
[00:06:57.000 --> 00:06:59.000]  不單是生活沒有供應
[00:06:59.000 --> 00:07:04.000]  自己整個人都好像完全沒有價值
[00:07:04.000 --> 00:07:08.000]  因為他離開了自己的父親
[00:07:08.000 --> 00:07:10.000]  在一種放任的情況
[00:07:10.000 --> 00:07:13.000]  進入一個這樣的狀況
[00:07:13.000 --> 00:07:15.000]  但是人到了這個處境
[00:07:15.000 --> 00:07:17.000]  開始懂得醒覺
[00:07:17.000 --> 00:07:19.000]  所以聖經第十七節就說
[00:07:19.000 --> 00:07:22.000]  他醒悟過來
[00:07:22.000 --> 00:07:23.000]  突然間想
[00:07:23.000 --> 00:07:26.000]  我不需要這樣生活
[00:07:26.000 --> 00:07:28.000]  我有一位父親
[00:07:28.000 --> 00:07:30.000]  我有一位父親他愛我的
[00:07:30.000 --> 00:07:32.000]  我可以回到他那裡
[00:07:32.000 --> 00:07:33.000]  他有豐富的糧食
[00:07:33.000 --> 00:07:36.000]  我怎麼需要這樣來生活呢
[00:07:36.000 --> 00:07:41.000]  因此他心裡面產生了一種悔意
[00:07:41.000 --> 00:07:44.000]  他自己承認自己有罪
[00:07:44.000 --> 00:07:47.000]  他說我要回到爸爸那裡
[00:07:47.000 --> 00:07:49.000]  接著你看到聖經所講述的
[00:07:49.000 --> 00:07:51.000]  就是他主動回到爸爸那裡
[00:07:51.000 --> 00:07:54.000]  但是爸爸怎麼反應呢
[00:07:54.000 --> 00:07:56.000]  我停一停
[00:07:56.000 --> 00:07:57.000]  大家可以先想像一下
[00:07:57.000 --> 00:08:01.000]  不要太快就馬上看下聖經
[00:08:01.000 --> 00:08:02.000]  你想像一下
[00:08:02.000 --> 00:08:04.000]  在當時猶太人的社會
[00:08:04.000 --> 00:08:06.000]  爸爸都一定是尊嚴的
[00:08:06.000 --> 00:08:09.000]  很少說要去苦咒子女
[00:08:09.000 --> 00:08:12.000]  或者我們用華人社會的觀念
[00:08:12.000 --> 00:08:14.000]  早年更加是
[00:08:14.000 --> 00:08:16.000]  如果有個兒子犯錯
[00:08:16.000 --> 00:08:18.000]  整個人走開離開家裡
[00:08:18.000 --> 00:08:20.000]  後來死死氣沒辦法
[00:08:20.000 --> 00:08:21.000]  就回家了
[00:08:21.000 --> 00:08:23.000]  見到爸爸
[00:08:23.000 --> 00:08:29.000]  你猜爸爸會怎麼反應呢
[00:08:29.000 --> 00:08:30.000]  我想說
[00:08:30.000 --> 00:08:32.000]  不過不太好意思
[00:08:32.000 --> 00:08:33.000]  臭小子
[00:08:33.000 --> 00:08:35.000]  回來幹什麼
[00:08:35.000 --> 00:08:37.000]  我沒得吃了
[00:08:37.000 --> 00:08:38.000]  現在搞不定
[00:08:38.000 --> 00:08:40.000]  所以你回來找我了
[00:08:40.000 --> 00:08:42.000]  可能很多這些說話
[00:08:42.000 --> 00:08:45.000]  來取笑兒子
[00:08:45.000 --> 00:08:46.000]  去羞辱他
[00:08:46.000 --> 00:08:48.000]  這些是你會想像到
[00:08:48.000 --> 00:08:52.000]  很多家庭會出現的一種表達
[00:08:52.000 --> 00:08:53.000]  在我的情況下
[00:08:53.000 --> 00:08:56.000]  你再看回聖經怎麼說這位父親
[00:08:56.000 --> 00:08:58.000]  他怎麼反應呢
[00:08:58.000 --> 00:09:02.000]  如果你讀回聖經的第21節
[00:09:02.000 --> 00:09:03.000]  他說
[00:09:03.000 --> 00:09:04.000]  兒子說爸爸
[00:09:04.000 --> 00:09:06.000]  我得罪了天也得罪了你
[00:09:06.000 --> 00:09:09.000]  不配再稱為你的兒子
[00:09:09.000 --> 00:09:11.000]  這個兒子都感覺到
[00:09:11.000 --> 00:09:14.000]  不覺得自己配稱為他的兒子
[00:09:14.000 --> 00:09:15.000]  為什麼這麼說呢
[00:09:15.000 --> 00:09:17.000]  前面20節
[00:09:17.000 --> 00:09:20.000]  於是他起來往父親那裡去
[00:09:20.000 --> 00:09:22.000]  他還在遠處時
[00:09:22.000 --> 00:09:26.000]  他父親看見他就動了持心
[00:09:26.000 --> 00:09:28.000]  跑過去抱著他
[00:09:28.000 --> 00:09:30.000]  連連與他親嘴
[00:09:30.000 --> 00:09:32.000]  還沒到家裡
[00:09:32.000 --> 00:09:34.000]  爸爸已經見到他
[00:09:34.000 --> 00:09:37.000]  可見爸爸可能心裡一直在等候
[00:09:37.000 --> 00:09:39.000]  派某個兒子回來
[00:09:39.000 --> 00:09:41.000]  上上留意著
[00:09:41.000 --> 00:09:43.000]  很遠見到他
[00:09:43.000 --> 00:09:44.000]  他就主動走出去
[00:09:44.000 --> 00:09:46.000]  擁抱著他
[00:09:46.000 --> 00:09:49.000]  然後連連與他親嘴
[00:09:49.000 --> 00:09:51.000]  這個連連是表達一種
[00:09:51.000 --> 00:09:54.000]  很真實很真誠的那種愛護
[00:09:54.000 --> 00:09:57.000]  不是走過去抱著他
[00:09:57.000 --> 00:09:58.000]  好了回來了
[00:09:58.000 --> 00:09:59.000]  進去坐吧
[00:09:59.000 --> 00:10:01.000]  是很真實地表達出
[00:10:01.000 --> 00:10:02.000]  那種的接納
[00:10:02.000 --> 00:10:04.000]  那種的愛護
[00:10:04.000 --> 00:10:08.000]  去接納這個回來的兒子
[00:10:08.000 --> 00:10:11.000]  如果你記得我曾經說過一件事情
[00:10:11.000 --> 00:10:14.000]  就是幾年之前我去加拿大
[00:10:14.000 --> 00:10:16.000]  見到一對夫婦
[00:10:16.000 --> 00:10:20.000]  那個先生很熱心在教會服侍
[00:10:20.000 --> 00:10:21.000]  我就問他
[00:10:21.000 --> 00:10:23.000]  是不是你信主很多年了
[00:10:23.000 --> 00:10:25.000]  你信主先過太太了
[00:10:25.000 --> 00:10:26.000]  他說不是啊
[00:10:26.000 --> 00:10:28.000]  施牧師我最近信的
[00:10:28.000 --> 00:10:30.000]  信了不是很久
[00:10:30.000 --> 00:10:33.000]  我太太先信很多年了
[00:10:33.000 --> 00:10:34.000]  我就問
[00:10:34.000 --> 00:10:36.000]  你怎樣信耶穌啊
[00:10:36.000 --> 00:10:37.000]  他就說
[00:10:37.000 --> 00:10:40.000]  上帝撿回我了
[00:10:40.000 --> 00:10:42.000]  我問怎樣撿回你啊
[00:10:42.000 --> 00:10:43.000]  他說很久之前
[00:10:43.000 --> 00:10:45.000]  太太信了耶穌
[00:10:45.000 --> 00:10:46.000]  但是我很不開心
[00:10:46.000 --> 00:10:50.000]  因為逢星期日就不見了他
[00:10:50.000 --> 00:10:51.000]  心裡面很不開心
[00:10:51.000 --> 00:10:55.000]  覺得上帝好像搶走了我老婆
[00:10:55.000 --> 00:10:58.000]  所以經常和太太有爭拗
[00:10:58.000 --> 00:10:59.000]  有一次又回去教會
[00:10:59.000 --> 00:11:01.000]  看看你們在做什麼
[00:11:01.000 --> 00:11:03.000]  回到教會
[00:11:03.000 --> 00:11:06.000]  他說好好睡一會
[00:11:06.000 --> 00:11:08.000]  都不知道在說什麼
[00:11:08.000 --> 00:11:09.000]  有冷氣很舒服
[00:11:09.000 --> 00:11:10.000]  睡一會吧
[00:11:10.000 --> 00:11:13.000]  一兩次就不回來了
[00:11:13.000 --> 00:11:14.000]  但是很不開心
[00:11:14.000 --> 00:11:17.000]  但是太太還是繼續回來
[00:11:17.000 --> 00:11:20.000]  有一次太太一早回到教會
[00:11:20.000 --> 00:11:22.000]  早上星期日她起床
[00:11:22.000 --> 00:11:23.000]  見不到他
[00:11:23.000 --> 00:11:24.000]  很不開心
[00:11:24.000 --> 00:11:25.000]  情緒又起來
[00:11:25.000 --> 00:11:27.000]  開始罵
[00:11:27.000 --> 00:11:28.000]  罵誰呢
[00:11:28.000 --> 00:11:30.000]  罵神
[00:11:30.000 --> 00:11:32.000]  你算怎樣啊
[00:11:32.000 --> 00:11:34.000]  搶走我太太啊
[00:11:34.000 --> 00:11:36.000]  一直罵
[00:11:36.000 --> 00:11:37.000]  他就說在罵的時候
[00:11:37.000 --> 00:11:39.000]  突然間一把很清晰的聲音
[00:11:39.000 --> 00:11:42.000]  在他耳邊響起
[00:11:42.000 --> 00:11:45.000]  這把聲音說了一句話
[00:11:45.000 --> 00:11:48.000]  我等了你這麼多年
[00:11:48.000 --> 00:11:52.000]  為什麼你還不回家呢
[00:11:52.000 --> 00:11:54.000]  我等了你這麼多年
[00:11:54.000 --> 00:11:57.000]  為什麼你還不回家呢
[00:11:57.000 --> 00:11:59.000]  這位男士當時聽見的時候
[00:11:59.000 --> 00:12:02.000]  他說我很震動
[00:12:02.000 --> 00:12:03.000]  很害怕
[00:12:03.000 --> 00:12:05.000]  是什麼事啊
[00:12:05.000 --> 00:12:06.000]  但當他害怕之後
[00:12:06.000 --> 00:12:09.000]  他心裡面有一種很特別的溫暖
[00:12:09.000 --> 00:12:11.000]  他覺得這位上帝
[00:12:11.000 --> 00:12:14.000]  在跟他說話
[00:12:14.000 --> 00:12:18.000]  是呼喚他回到他的身邊
[00:12:18.000 --> 00:12:21.000]  在下星期他跟太太回到教會
[00:12:21.000 --> 00:12:23.000]  這次沒有睡覺
[00:12:23.000 --> 00:12:25.000]  他聽得很清楚
[00:12:25.000 --> 00:12:29.000]  然後他在當天就信了耶穌
[00:12:29.000 --> 00:12:31.000]  後來他在教會裡一直服事
[00:12:31.000 --> 00:12:33.000]  他很清楚知道這位上帝
[00:12:33.000 --> 00:12:35.000]  是真實的上帝
[00:12:35.000 --> 00:12:37.000]  是他的主
[00:12:37.000 --> 00:12:39.000]  當我聽他一直分享的時候
[00:12:39.000 --> 00:12:41.000]  我心裡面有一個很特別的感覺
[00:12:41.000 --> 00:12:46.000]  當人在咒罵上帝的時候
[00:12:46.000 --> 00:12:48.000]  人的角度去看
[00:12:48.000 --> 00:12:50.000]  應該罵他一頓
[00:12:50.000 --> 00:12:53.000]  可能雷轟灌耳
[00:12:53.000 --> 00:12:54.000]  告訴他
[00:12:54.000 --> 00:12:57.000]  我要審判你了
[00:12:57.000 --> 00:13:00.000]  可能人的角度會這樣去想像
[00:13:00.000 --> 00:13:02.000]  但聖經描述一位上帝
[00:13:02.000 --> 00:13:05.000]  也有很多很多的基督徒所經歷到
[00:13:05.000 --> 00:13:07.000]  這位天上的父
[00:13:07.000 --> 00:13:11.000]  曾經愛那些不可愛的人
[00:13:11.000 --> 00:13:12.000]  曾經犯罪
[00:13:12.000 --> 00:13:13.000]  曾經得罪他
[00:13:13.000 --> 00:13:15.000]  曾經咒罵他
[00:13:15.000 --> 00:13:19.000]  但他的愛仍然淋不倒他
[00:13:19.000 --> 00:13:22.000]  聖經描述這位天父
[00:13:22.000 --> 00:13:24.000]  透過這位父親的表達
[00:13:24.000 --> 00:13:26.000]  來表達出來
[00:13:26.000 --> 00:13:31.000]  就是他愛一個得罪了他的兒子
[00:13:31.000 --> 00:13:34.000]  現在再一次來擁抱他
[00:13:34.000 --> 00:13:37.000]  接納他 歡迎他
[00:13:37.000 --> 00:13:38.000]  在過程當中
[00:13:38.000 --> 00:13:39.000]  你會見到一件事
[00:13:39.000 --> 00:13:42.000]  這個兒子見到爸爸接納的時候
[00:13:42.000 --> 00:13:45.000]  他裡面其實也有很多的內疚
[00:13:45.000 --> 00:13:47.000]  很多的自卑
[00:13:47.000 --> 00:13:50.000]  你看看聖經剛才讀過的二十一節
[00:13:50.000 --> 00:13:53.000]  他說我不配稱為你的兒子
[00:13:53.000 --> 00:13:54.000]  還有一句話
[00:13:54.000 --> 00:13:56.000]  你記不記得前面他說過
[00:13:56.000 --> 00:13:57.000]  我回到的時候
[00:13:57.000 --> 00:13:58.000]  爸爸說的
[00:13:58.000 --> 00:14:00.000]  多說一句什麼
[00:14:00.000 --> 00:14:03.000]  不配做你的兒子
[00:14:03.000 --> 00:14:07.000]  只不過給我做你的僕人
[00:14:07.000 --> 00:14:09.000]  起碼有得吃
[00:14:09.000 --> 00:14:11.000]  但他還沒有機會說那句
[00:14:11.000 --> 00:14:13.000]  爸爸已經馬上吩咐僕人
[00:14:13.000 --> 00:14:17.000]  你快快把最好的袍子給他穿上
[00:14:17.000 --> 00:14:22.000]  戴上戒指給他穿上鞋
[00:14:22.000 --> 00:14:24.000]  這些事情
[00:14:24.000 --> 00:14:27.000]  在當時的人一聽見就知道
[00:14:27.000 --> 00:14:29.000]  是在代表地位
[00:14:29.000 --> 00:14:34.000]  上好的袍子是在表示那些尊貴的人才會穿
[00:14:34.000 --> 00:14:36.000]  給一雙漂亮的鞋子
[00:14:36.000 --> 00:14:38.000]  當時的奴僕不會穿鞋子
[00:14:38.000 --> 00:14:40.000]  給一雙漂亮的鞋子
[00:14:40.000 --> 00:14:42.000]  也意味著他是自主的
[00:14:42.000 --> 00:14:44.000]  他是家裡面的主人
[00:14:44.000 --> 00:14:47.000]  是兒子
[00:14:47.000 --> 00:14:50.000]  這位爸爸很清楚地告訴他
[00:14:50.000 --> 00:14:52.000]  你仍然是我的兒子
[00:14:52.000 --> 00:14:56.000]  把最好的你也賜給他
[00:14:56.000 --> 00:14:57.000]  他雖然內疚
[00:14:57.000 --> 00:14:59.000]  雖然自卑
[00:14:59.000 --> 00:15:03.000]  但是這位上帝仍然接納他
[00:15:03.000 --> 00:15:08.000]  在他的兒子尊貴的身份
[00:15:08.000 --> 00:15:12.000]  我間接認識一位醫生
[00:15:12.000 --> 00:15:14.000]  也是牧師
[00:15:14.000 --> 00:15:18.000]  在台灣工作的賽茂堂牧師
[00:15:18.000 --> 00:15:21.000]  這位牧師在他以前做醫生的時候
[00:15:21.000 --> 00:15:23.000]  他有一次一個經歷
[00:15:23.000 --> 00:15:28.000]  就是他開車和另外三位同事一起去一些地方郊遊
[00:15:28.000 --> 00:15:30.000]  在開車過程當中
[00:15:30.000 --> 00:15:34.000]  他很不小心有意外
[00:15:34.000 --> 00:15:36.000]  很大的意外
[00:15:36.000 --> 00:15:38.000]  全車人都受傷
[00:15:38.000 --> 00:15:40.000]  但是最令他傷心的其中一個同事
[00:15:40.000 --> 00:15:41.000]  也是醫生
[00:15:41.000 --> 00:15:45.000]  在當時的車禍當中身亡
[00:15:45.000 --> 00:15:48.000]  他內心很內疚
[00:15:48.000 --> 00:15:51.000]  我怎麼可能這樣給我的同事
[00:15:51.000 --> 00:15:53.000]  自己不小心而死亡
[00:15:53.000 --> 00:15:56.000]  所以對自己很大的自責
[00:15:56.000 --> 00:15:58.000]  有一次他走去
[00:15:58.000 --> 00:16:01.000]  去到這個死了的同事的家
[00:16:01.000 --> 00:16:04.000]  要親身向他的父母道歉
[00:16:04.000 --> 00:16:06.000]  父母死了的兒子
[00:16:06.000 --> 00:16:10.000]  一個他們很珍愛的孩子
[00:16:10.000 --> 00:16:11.000]  去到的時候
[00:16:11.000 --> 00:16:13.000]  他想著怎樣來講
[00:16:13.000 --> 00:16:16.000]  怎樣來向父母表達道歉
[00:16:16.000 --> 00:16:17.000]  去到的時候
[00:16:17.000 --> 00:16:19.000]  當然父母很傷心
[00:16:19.000 --> 00:16:21.000]  但是聊著聊著的時候
[00:16:21.000 --> 00:16:24.000]  這對父母就告訴他
[00:16:24.000 --> 00:16:27.000]  他說:蔡醫生
[00:16:27.000 --> 00:16:30.000]  你不用太難過
[00:16:30.000 --> 00:16:33.000]  我們是嬌徒
[00:16:33.000 --> 00:16:36.000]  主耶穌曾經為我們死
[00:16:36.000 --> 00:16:39.000]  給我們有拯救
[00:16:39.000 --> 00:16:42.000]  祂原諒了我們的罪
[00:16:42.000 --> 00:16:45.000]  我們都很願意原諒你
[00:16:45.000 --> 00:16:48.000]  我們不會介懷
[00:16:48.000 --> 00:16:50.000]  我們會寬恕你
[00:16:50.000 --> 00:16:55.000]  你也不要責備自己
[00:16:55.000 --> 00:16:57.000]  當他一直說的時候
[00:16:57.000 --> 00:17:00.000]  蔡醫生他心裏面很感動
[00:17:00.000 --> 00:17:02.000]  然後隔了一段時間之後
[00:17:02.000 --> 00:17:05.000]  這位父親竟然跟蔡醫生說
[00:17:05.000 --> 00:17:10.000]  不如我收你做乾兒子
[00:17:10.000 --> 00:17:14.000]  然後他們之間產生一個新的關係
[00:17:14.000 --> 00:17:17.000]  這位蔡醫生有一個新的爸爸
[00:17:17.000 --> 00:17:20.000]  在過程裏面
[00:17:20.000 --> 00:17:22.000]  一直講述到這種情況
[00:17:22.000 --> 00:17:24.000]  蔡醫生他心裏面
[00:17:24.000 --> 00:17:26.000]  很深刻看到一件事情
[00:17:26.000 --> 00:17:28.000]  原來有一位上帝
[00:17:28.000 --> 00:17:29.000]  他愛人
[00:17:29.000 --> 00:17:31.000]  甚至幫助我們
[00:17:31.000 --> 00:17:34.000]  能夠愛其他的人
[00:17:34.000 --> 00:17:36.000]  可以去寬恕其他
[00:17:36.000 --> 00:17:38.000]  曾經傷害過自己的人
[00:17:38.000 --> 00:17:41.000]  因此這位蔡醫生後來都信了耶穌
[00:17:41.000 --> 00:17:42.000]  不單止信耶穌
[00:17:42.000 --> 00:17:45.000]  他感受到信仰那種寶貴
[00:17:45.000 --> 00:17:48.000]  然後他自己成為一個牧師
[00:17:48.000 --> 00:17:51.000]  當我聽到這個故事的時候
[00:17:51.000 --> 00:17:52.000]  就體會到
[00:17:52.000 --> 00:17:56.000]  當人去經歷上帝的赦免的時候
[00:17:56.000 --> 00:17:59.000]  自己的生命出現了改變
[00:17:59.000 --> 00:18:02.000]  亦都開始懂得去寬恕別人
[00:18:02.000 --> 00:18:04.000]  去愛別人
