
[00:00:00.000 --> 00:00:04.800]  各位姐妹,今天我們要跟大家分享一首很寶貴的詩歌
[00:01:37.760 --> 00:01:40.280]  用盛量給我的地界
[00:01:40.280 --> 00:01:42.560]  坐落在街尾之處
[00:01:42.560 --> 00:01:45.360]  我的產業實在美好
[00:01:45.360 --> 00:01:48.840]  我必稱頌我指教我的耶和華
[00:01:48.840 --> 00:01:52.480]  我的心牆在夜間也警戒我
[00:01:52.480 --> 00:01:55.960]  耶和華常擺在我面前
[00:01:55.960 --> 00:01:57.960]  因祂在我右邊
[00:01:57.960 --> 00:02:00.280]  我便不自搖動
[00:02:00.280 --> 00:02:02.680]  因此我的心歡喜
[00:02:02.680 --> 00:02:04.280]  我的靈快樂
[00:02:04.280 --> 00:02:07.480]  我的肉身也要安然居住
[00:02:07.480 --> 00:02:11.480]  因為祢必不將我的靈魂撇在陰間
[00:02:11.480 --> 00:02:14.680]  也不叫你的聖者見紐外
[00:02:14.680 --> 00:02:17.960]  祢必將生命的道路指示我
[00:02:17.960 --> 00:02:20.760]  在你面前有滿足的喜樂
[00:02:20.760 --> 00:02:24.360]  在你右手中有永遠的福樂
[00:02:24.360 --> 00:02:27.360]  一首我的金詩
[00:02:27.360 --> 00:02:31.960]  其實除了十六篇之外
[00:02:31.960 --> 00:02:34.760]  在聖經裡,詩篇150篇裡
[00:02:34.760 --> 00:02:37.960]  還有五篇,總共有六篇的金詩
[00:02:37.960 --> 00:02:40.560]  十六篇和第五十六至六十篇
[00:02:40.560 --> 00:02:42.960]  都是稱為大衛的金詩
[00:02:42.960 --> 00:02:44.960]  但我們看完這六篇詩歌的時候
[00:02:44.960 --> 00:02:48.160]  我們發覺那個寶貴在哪一處呢
[00:02:48.160 --> 00:02:50.160]  其實寶貴在於裡面的內容
[00:02:50.160 --> 00:02:52.160]  很多時候都是說到大衛
[00:02:52.160 --> 00:02:57.160]  他在困難危難裡蒙神拯救的時候
[00:02:57.160 --> 00:02:59.960]  之後所寫的詩篇
[00:02:59.960 --> 00:03:01.760]  所以如果我們當中的頂智妹
[00:03:01.760 --> 00:03:04.960]  在你人生裡都像大衛那樣
[00:03:04.960 --> 00:03:08.160]  有困難,有委屈
[00:03:08.160 --> 00:03:09.960]  甚至有誤解
[00:03:09.960 --> 00:03:14.360]  甚至好像大衛經歷的一些背叛
[00:03:14.360 --> 00:03:19.160]  祝福你,你可能都可以寫一首金詩
[00:03:20.160 --> 00:03:23.760]  這首詩不單止訴說你的苦情
[00:03:23.760 --> 00:03:24.960]  你的委屈
[00:03:24.960 --> 00:03:31.160]  更加寫出神在你身上的美意和恩典
[00:03:31.160 --> 00:03:33.160]  你所寫的這首詩
[00:03:33.160 --> 00:03:37.760]  很能夠感動人,很能夠幫助有需要的人
[00:03:37.760 --> 00:03:40.760]  金詩確實是寶貴
[00:03:40.760 --> 00:03:45.760]  但金詩這個字是有遮蓋的意思
[00:03:45.760 --> 00:03:48.760]  就好像嘴唇合上了一樣
[00:03:49.760 --> 00:03:54.760]  就是大衛在危難裡躲藏起來的時候
[00:03:54.760 --> 00:03:57.360]  一個默默的禱告
[00:03:57.360 --> 00:04:02.760]  所以這首金詩是一個默圖的詩篇
[00:04:02.760 --> 00:04:05.160]  我記得在上層學院上詩篇課的時候
[00:04:05.160 --> 00:04:07.360]  我們的老師都鼓勵我們
[00:04:07.360 --> 00:04:10.360]  用我們的經歷去寫一些詩
[00:04:10.360 --> 00:04:14.760]  所以我也作過兩首
[00:04:14.760 --> 00:04:17.960]  我記得有位同學分享他的詩篇的時候
[00:04:17.960 --> 00:04:20.960]  他還配上了音樂
[00:04:20.960 --> 00:04:22.960]  跟我們一起去唱
[00:04:22.960 --> 00:04:24.960]  裡面的詩的內容
[00:04:24.960 --> 00:04:28.760]  他講述了他成長中的艱難和貧窮
[00:04:28.760 --> 00:04:30.360]  他如何經歷神的恩典
[00:04:30.360 --> 00:04:34.360]  然後將自己奉獻為神所使用
[00:04:34.360 --> 00:04:35.960]  當你去唱的時候
[00:04:35.960 --> 00:04:38.960]  我們同學中間大家都流淚
[00:04:38.960 --> 00:04:43.360]  因為裡面確實唱了出他人生裡很多的經歷
[00:04:43.360 --> 00:04:44.960]  其實我們唱過的很多詩歌
[00:04:44.960 --> 00:04:46.760]  背後都有作者的經歷
[00:04:46.760 --> 00:04:50.760]  好像我們昨晚周六和星期六唱《娛樂的心》
[00:04:50.760 --> 00:04:52.960]  是一位神學生
[00:04:52.960 --> 00:04:57.760]  他經歷被戀人所離棄之後所寫的
[00:04:57.760 --> 00:05:01.160]  他覺得唯有神最愛他
[00:05:01.160 --> 00:05:03.560]  耶穌恩有歌的作者
[00:05:03.560 --> 00:05:06.560]  他經歷了在他未婚妻
[00:05:06.560 --> 00:05:13.360]  在臨結婚前一晚出現的離世傷痛
[00:05:13.360 --> 00:05:17.760]  一首詩歌叫做《更愛我主》
[00:05:17.760 --> 00:05:25.760]  是他經歷了兩個兒子的夭折離世傷痛
[00:05:25.760 --> 00:05:28.760]  詩篇16篇就是大衛逃避訴羅
[00:05:28.760 --> 00:05:34.960]  在西北曠野逃過追殺之後所寫的一首詩篇
[00:05:34.960 --> 00:05:37.160]  第一節大衛的金詩
[00:05:37.160 --> 00:05:39.160]  神啊求祢保佑我
[00:05:39.160 --> 00:05:42.360]  因為我投靠祢
[00:05:42.360 --> 00:05:44.960]  投靠就是避難
[00:05:44.960 --> 00:05:47.360]  避難在神的裡面
[00:05:47.360 --> 00:05:48.560]  所以李鎮忠亦說
[00:05:48.560 --> 00:05:49.760]  上帝啊保護我
[00:05:49.760 --> 00:05:53.360]  因為我避難在祢的裡面
[00:05:53.360 --> 00:05:54.960]  大衛被誰追殺呢
[00:05:54.960 --> 00:05:58.760]  被他岳父追殺
[00:05:58.760 --> 00:06:00.760]  而當追殺的時候
[00:06:00.760 --> 00:06:04.760]  他老婆也是被他岳父改嫁了別人
[00:06:04.760 --> 00:06:06.560]  被迫離開自己的家庭
[00:06:06.560 --> 00:06:10.560]  他的人民家庭和他所侍奉的神
[00:06:10.560 --> 00:06:13.160]  和他所擁有的一切產業
[00:06:13.160 --> 00:06:14.360]  但是大衛是誰呢
[00:06:14.360 --> 00:06:19.560]  大衛是曾經被撒姆爾高納要成為皇的那一位
[00:06:19.560 --> 00:06:24.160]  他如何能夠相信他有一天能夠成為皇帝呢
[00:06:24.160 --> 00:06:30.160]  他如何能夠面對現實和應許的差距呢
[00:06:30.160 --> 00:06:32.560]  他被追趕的時候會想
[00:06:32.560 --> 00:06:34.560]  被追趕到什麼時候呢
[00:06:34.560 --> 00:06:36.560]  要避到什麼時候呢
[00:06:36.560 --> 00:06:38.960]  哪裡才有真正的平安
[00:06:38.960 --> 00:06:41.960]  在以色列境內沒有一處有平安
[00:06:41.960 --> 00:06:45.960]  我們去到敵人菲利士的國境內也不會有平安
[00:06:45.960 --> 00:06:46.960]  所以我看得到
[00:06:46.960 --> 00:06:48.960]  在第一節裡面他去哪裡
[00:06:48.960 --> 00:06:53.960]  他只有躲在神裡面才能夠有平安
[00:06:53.960 --> 00:06:54.960]  他說主啊
[00:06:54.960 --> 00:06:57.360]  我投靠祢
[00:06:57.360 --> 00:06:59.960]  我躲藏在祢的裡面
[00:06:59.960 --> 00:07:01.960]  所以頂智慧當我們遇到困難
[00:07:01.960 --> 00:07:03.760]  我們沒有安全感的時候
[00:07:03.760 --> 00:07:05.560]  我們不知道明天要怎麼走下去的時候
[00:07:05.560 --> 00:07:09.560]  神話有頂智慧告訴我們他想放棄的時候
[00:07:09.560 --> 00:07:14.960]  讓我們去投靠在這位神的裡面
[00:07:14.960 --> 00:07:15.960]  我們又想
[00:07:15.960 --> 00:07:17.160]  當我們有委屈
[00:07:17.160 --> 00:07:19.560]  當我們想去靠一靠別人的時候
[00:07:19.560 --> 00:07:22.160]  在我們身邊有沒有一個這樣的人
[00:07:22.160 --> 00:07:24.960]  讓我們可以去靠
[00:07:24.960 --> 00:07:27.160]  讓我們可以去擁抱他
[00:07:27.160 --> 00:07:30.960]  我們言語不知道在說什麼的時候
[00:07:30.960 --> 00:07:32.760]  我們擁抱一下這個人
[00:07:32.760 --> 00:07:35.960]  我們可以在他那裡去哭泣
[00:07:35.960 --> 00:07:38.760]  有哪一處讓我們可以躺下來休息
[00:07:38.760 --> 00:07:40.960]  能夠重新得力
[00:07:40.960 --> 00:07:41.760]  我們看看第一點
[00:07:41.760 --> 00:07:42.760]  信靠神
[00:07:42.760 --> 00:07:44.560]  祂是我的主
[00:07:44.560 --> 00:07:45.760]  第二節大衛說什麼呢
[00:07:45.760 --> 00:07:46.760]  他說我的心啊
[00:07:46.760 --> 00:07:49.360]  你曾對耶和華說你是我的主
[00:07:49.360 --> 00:07:53.160]  我的好處不在你以外
[00:07:53.160 --> 00:07:54.360]  但是他祈禱
[00:07:54.360 --> 00:07:55.960]  他默默的禱告
[00:07:55.960 --> 00:07:57.360]  他禱告的時候
[00:07:57.360 --> 00:07:58.760]  他跟自己說
[00:07:58.760 --> 00:07:59.960]  我的心啊
[00:07:59.960 --> 00:08:02.560]  我要想起我的主
[00:08:02.560 --> 00:08:04.960]  我的神是我的主
[00:08:04.960 --> 00:08:08.760]  我是他的僕人
[00:08:08.760 --> 00:08:11.560]  我的神在我身上有絕對的主權
[00:08:11.560 --> 00:08:13.360]  而今天我面對一切
[00:08:13.360 --> 00:08:14.560]  縱然我不明白
[00:08:14.560 --> 00:08:15.760]  縱然我只是
[00:08:15.760 --> 00:08:17.760]  當大家都來到退縮的時候
[00:08:17.760 --> 00:08:19.560]  我站在這個菲利士
[00:08:19.560 --> 00:08:21.560]  這個巨人哥利亞面前
[00:08:21.560 --> 00:08:22.760]  我將他打倒之後
[00:08:22.760 --> 00:08:24.360]  那些婦女唱一首詩歌
[00:08:24.360 --> 00:08:24.760]  他說
[00:08:24.760 --> 00:08:26.560]  訴羅殺死千千
[00:08:26.560 --> 00:08:28.160]  大衛殺死萬萬
[00:08:28.160 --> 00:08:30.360]  我就今天遭遇一個這樣的
[00:08:30.360 --> 00:08:31.960]  被追殺的光景
[00:08:31.960 --> 00:08:33.560]  我沒有做過什麼
[00:08:33.560 --> 00:08:34.760]  但是大衛說
[00:08:34.760 --> 00:08:36.960]  你是我的主
[00:08:36.960 --> 00:08:38.760]  我要以馴服在今天
[00:08:38.760 --> 00:08:41.560]  這個情況裡面
[00:08:41.560 --> 00:08:43.360]  放下自己的意思
[00:08:43.360 --> 00:08:44.960]  因為一切的好處
[00:08:44.960 --> 00:08:47.960]  都不在主你的以外
[00:08:47.960 --> 00:08:49.560]  因為你的心意
[00:08:49.560 --> 00:08:50.960]  才是最好的
[00:08:50.960 --> 00:08:52.760]  縱然我不明白
[00:08:52.760 --> 00:08:55.360]  但是你的美意是最好的
[00:08:55.360 --> 00:08:56.360]  所以第三節他說什麼呢
[00:08:56.360 --> 00:08:57.760]  論到世上的聖文
[00:08:57.760 --> 00:08:58.960]  又美又善
[00:08:58.960 --> 00:09:00.560]  是我最喜悅的
[00:09:00.560 --> 00:09:03.160]  大衛第一想到神的恩情
[00:09:03.160 --> 00:09:04.560]  祂是我的主
[00:09:04.560 --> 00:09:06.560]  祂會帶領我的
[00:09:06.560 --> 00:09:10.360]  接著他想到一群的聖文
[00:09:10.360 --> 00:09:12.760]  這群聖文是他的朋友
[00:09:12.760 --> 00:09:13.960]  大衛被追殺的時候
[00:09:13.960 --> 00:09:15.560]  有人出賣他
[00:09:15.560 --> 00:09:16.960]  在詩篇41篇他說
[00:09:16.960 --> 00:09:20.160]  連我的知己朋友吃過我的飯
[00:09:20.160 --> 00:09:21.560]  都用腳踢我
[00:09:21.560 --> 00:09:23.560]  但是他是一群聖文
[00:09:23.560 --> 00:09:26.960]  一群好朋友和他一起
[00:09:26.960 --> 00:09:29.960]  在《撒末語記》上有一章我們見到
[00:09:29.960 --> 00:09:31.160]  有一群的祭司
[00:09:31.160 --> 00:09:32.960]  那伯這個地方的祭司
[00:09:32.960 --> 00:09:35.160]  曾經幫助過他
[00:09:35.160 --> 00:09:36.560]  供應過他
[00:09:36.560 --> 00:09:39.760]  但最後他是被掃羅所屠殺
[00:09:39.760 --> 00:09:45.560]  大衛第一想到這群人
[00:09:45.560 --> 00:09:47.760]  這群人是很美善的
[00:09:47.760 --> 00:09:51.360]  他幫助了他
[00:09:51.360 --> 00:09:54.160]  他就很快樂
[00:09:54.160 --> 00:09:55.160]  我們想一下
[00:09:55.160 --> 00:09:55.960]  頂姐妹
[00:09:55.960 --> 00:09:58.960]  當我們想到有人愛我們的時候
[00:09:58.960 --> 00:09:59.960]  支持我們
[00:09:59.960 --> 00:10:00.960]  關心我們的時候
[00:10:00.960 --> 00:10:02.760]  我們是不是都覺得很快樂
[00:10:02.760 --> 00:10:04.360]  我們覺得我們生命裡
[00:10:04.360 --> 00:10:06.560]  有神的恩典在那裡
[00:10:06.560 --> 00:10:07.960]  當遇到困難的時候
[00:10:07.960 --> 00:10:09.560]  我們不要埋怨
[00:10:09.560 --> 00:10:10.960]  沒有人關心我
[00:10:10.960 --> 00:10:13.560]  沒有人理我
[00:10:13.560 --> 00:10:14.960]  我們反而去想
[00:10:14.960 --> 00:10:16.760]  曾經有哪位老鷹拉著我的手
[00:10:16.760 --> 00:10:17.960]  問候過我呢
[00:10:17.960 --> 00:10:21.160]  曾經有哪位曾經為我祈禱過呢
[00:10:21.160 --> 00:10:22.560]  曾經有哪位弟兄姊妹
[00:10:22.560 --> 00:10:25.160]  確實關心過我
[00:10:25.160 --> 00:10:26.760]  問候過我呢
[00:10:26.760 --> 00:10:29.560]  我記得我讀神學院的時候
[00:10:29.560 --> 00:10:31.160]  大家都住在宿舍
[00:10:31.160 --> 00:10:35.760]  有一個牧師的同學
[00:10:35.760 --> 00:10:37.760]  原先大家都在暑假的時候去短孫
[00:10:37.760 --> 00:10:39.960]  突然間他縮短了短孫的時間
[00:10:39.960 --> 00:10:41.160]  趕著回來
[00:10:41.160 --> 00:10:43.760]  原來在短孫期間他暈倒了
[00:10:43.760 --> 00:10:47.560]  後來證實他有肝癌末期的時候
[00:10:47.560 --> 00:10:50.760]  整個宿舍都震動
[00:10:50.760 --> 00:10:54.360]  我們就分班的來輪流照顧
[00:10:54.360 --> 00:10:55.760]  接送他去看醫生
[00:10:55.760 --> 00:10:58.160]  接送他的孩子上學
[00:10:58.160 --> 00:11:00.360]  輪流做飯給他們吃
[00:11:00.360 --> 00:11:02.360]  送水果
[00:11:02.360 --> 00:11:04.160]  送很多個慰問
[00:11:04.160 --> 00:11:06.160]  最重要的是我們輪流40天
[00:11:06.160 --> 00:11:11.960]  為他們禁食祈禱
[00:11:11.960 --> 00:11:13.960]  最後這個同學
[00:11:13.960 --> 00:11:16.160]  都安息了
[00:11:16.160 --> 00:11:17.160]  但在畢業禮上
[00:11:17.160 --> 00:11:18.760]  他的太太
[00:11:18.760 --> 00:11:23.960]  在他接受這個問貧的時候
[00:11:23.960 --> 00:11:28.960]  就是整個典禮裡最令人感動的一刻
[00:11:28.960 --> 00:11:30.560]  我們都能夠在裡面參與
[00:11:30.560 --> 00:11:34.360]  去服侍一個這麼有需要的家庭
[00:11:34.360 --> 00:11:35.360]  所以當我們見到
[00:11:35.360 --> 00:11:37.360]  我們身邊有需要的時候
[00:11:37.360 --> 00:11:39.160]  我們可以伸出我們的手
[00:11:39.160 --> 00:11:40.360]  去擁抱他
[00:11:40.360 --> 00:11:43.360]  去關心他
[00:11:43.360 --> 00:11:44.760]  開始的時候我曾經說過
[00:11:44.760 --> 00:11:49.560]  這首詩歌是大衛在西北曠野逃難的時候所寫的
[00:11:49.560 --> 00:11:52.360]  我們一起看看《撒姆爾記》第26章
[00:11:52.360 --> 00:11:54.360]  第19節
[00:11:54.360 --> 00:12:06.360]  在《撒姆爾記》上
[00:12:06.360 --> 00:12:08.360]  大衛一路逃跑的時候
[00:12:08.360 --> 00:12:09.360]  試過兩次
[00:12:09.360 --> 00:12:12.360]  放過了蘇羅
[00:12:12.360 --> 00:12:15.360]  原先他有殺死蘇羅的機會
[00:12:15.360 --> 00:12:17.360]  但他放過了他
[00:12:17.360 --> 00:12:20.360]  然後在26章19節
[00:12:20.360 --> 00:12:23.360]  當他逃避了蘇羅的追殺的時候
[00:12:23.360 --> 00:12:26.360]  他遠遠的跟蘇羅說
[00:12:26.360 --> 00:12:28.360]  蘇羅我只是一隻失拿
[00:12:28.360 --> 00:12:30.360]  你為什麼要追殺我呢
[00:12:30.360 --> 00:12:34.360]  如果真是神的憤怒的時候
[00:12:34.360 --> 00:12:36.360]  我願意獻上贖罪祭
[00:12:36.360 --> 00:12:39.360]  但如果是人激動了你的時候
[00:12:39.360 --> 00:12:41.360]  原來那個人就咒了
[00:12:41.360 --> 00:12:44.360]  但是這個人有個惡意
[00:12:44.360 --> 00:12:48.360]  就是要我被拒絕
[00:12:48.360 --> 00:12:52.360]  不容我在耶和華的產業上有份
[00:12:52.360 --> 00:12:55.360]  說你去侍奉別神吧
[00:12:55.360 --> 00:12:58.360]  所以我今天看到C篇第16篇第4節
[00:12:58.360 --> 00:13:00.360]  大衛就回應了這個惡言
[00:13:00.360 --> 00:13:01.360]  他說什麼呢第4節
[00:13:01.360 --> 00:13:04.360]  以別神代替耶和華
[00:13:04.360 --> 00:13:06.360]  他們的仇苦必加增
[00:13:06.360 --> 00:13:08.360]  他們所曉定的血我被獻上
[00:13:08.360 --> 00:13:11.360]  我嘴唇也不提別神的名號
[00:13:11.360 --> 00:13:13.360]  所以你會看到他回應了什麼
[00:13:13.360 --> 00:13:16.360]  不去侍奉別神
[00:13:17.360 --> 00:13:19.360]  在第4節裏面
[00:13:19.360 --> 00:13:21.360]  其實原文裏面沒有神字
[00:13:21.360 --> 00:13:22.360]  是代表什麼呢
[00:13:22.360 --> 00:13:24.360]  一切的別的
[00:13:24.360 --> 00:13:27.360]  神以愛一切的別的
[00:13:27.360 --> 00:13:31.360]  當時很可能是大衛說到
[00:13:31.360 --> 00:13:34.360]  一切外邦的偶像
[00:13:34.360 --> 00:13:37.360]  但其實也說到一切代替了神
[00:13:37.360 --> 00:13:41.360]  願應在我們心中地位的一切人士和物
[00:13:41.360 --> 00:13:43.360]  當我們追求神
[00:13:43.360 --> 00:13:45.360]  事和物
[00:13:45.360 --> 00:13:48.360]  當我們追求別的成為神的時候
[00:13:48.360 --> 00:13:49.360]  聖經說什麼
[00:13:49.360 --> 00:13:52.360]  仇苦就加增
[00:13:52.360 --> 00:13:55.360]  他說以別神代替耶和華
[00:13:55.360 --> 00:13:56.360]  那裏括了什麼
[00:13:56.360 --> 00:13:58.360]  或亦送禮物給別神
[00:13:58.360 --> 00:14:01.360]  這個代替和送禮物
[00:14:01.360 --> 00:14:02.360]  意義是什麼呢
[00:14:02.360 --> 00:14:04.360]  就是聘禮的禮金
[00:14:04.360 --> 00:14:06.360]  就是你追求一件事
[00:14:06.360 --> 00:14:07.360]  你付出代價
[00:14:07.360 --> 00:14:10.360]  去與祂聯合
[00:14:10.360 --> 00:14:12.360]  這個禮金
[00:14:12.360 --> 00:14:13.360]  所以試問一下
[00:14:13.360 --> 00:14:15.360]  如果與一個不是真正愛你
[00:14:15.360 --> 00:14:16.360]  不願意為你犧牲
[00:14:16.360 --> 00:14:19.360]  像神一樣的來結合的時候
[00:14:19.360 --> 00:14:22.360]  仇苦是否加增
[00:14:22.360 --> 00:14:23.360]  multiply
[00:14:23.360 --> 00:14:26.360]  聖經裏面第一節提到
[00:14:26.360 --> 00:14:28.360]  仇苦要加增
[00:14:28.360 --> 00:14:32.360]  正正就是人聽了撒旦的話
[00:14:32.360 --> 00:14:35.360]  追求自己要成為神一樣的時候
[00:14:35.360 --> 00:14:37.360]  創世紀三章十六節
[00:14:37.360 --> 00:14:41.360]  神跟女人說過什麼
[00:14:41.360 --> 00:14:44.360]  我必多多加增
[00:14:44.360 --> 00:14:46.360]  你懷胎的負責
[00:14:46.360 --> 00:14:48.360]  多多加增
[00:14:48.360 --> 00:14:51.360]  就是多多又多多的
[00:14:51.360 --> 00:14:54.360]  加增了你的負責
[00:14:54.360 --> 00:14:55.360]  sorrow
[00:14:55.360 --> 00:14:58.360]  你生產兒女必受負責
[00:14:58.360 --> 00:14:59.360]  你戀慕你的丈夫
[00:14:59.360 --> 00:15:02.360]  你丈夫必管轄你
[00:15:02.360 --> 00:15:04.360]  以別神代替耶和華的
[00:15:04.360 --> 00:15:07.360]  仇苦必然的加增
[00:15:07.360 --> 00:15:08.360]  所以信靠神
[00:15:08.360 --> 00:15:09.360]  因為祂是我們的主
[00:15:09.360 --> 00:15:11.360]  我們的好處不在神以外
[00:15:11.360 --> 00:15:14.360]  有什麼好處呢
[00:15:14.360 --> 00:15:16.360]  神是我們的產業
[00:15:16.360 --> 00:15:17.360]  我們說第二點
[00:15:17.360 --> 00:15:18.360]  信靠神
[00:15:18.360 --> 00:15:20.360]  祂是我們的產業
[00:15:20.360 --> 00:15:23.360]  我們看第五第六節
[00:15:23.360 --> 00:15:24.360]  耶和華是我的產業
[00:15:24.360 --> 00:15:25.360]  是我杯中的糞
[00:15:25.360 --> 00:15:26.360]  我所得的
[00:15:26.360 --> 00:15:28.360]  你為我持守
[00:15:28.360 --> 00:15:29.360]  用盛良給我的地界
[00:15:29.360 --> 00:15:31.360]  坐落在皆美之處
[00:15:31.360 --> 00:15:33.360]  我的產業實在美好
[00:15:33.360 --> 00:15:35.360]  大衛原有什麼產業
[00:15:35.360 --> 00:15:36.360]  他有太太
[00:15:36.360 --> 00:15:37.360]  他有榮譽
[00:15:37.360 --> 00:15:39.360]  大家高舉他高過蘇羅
[00:15:39.360 --> 00:15:40.360]  他有高位
[00:15:40.360 --> 00:15:41.360]  他是皇的女婿
[00:15:41.360 --> 00:15:42.360]  他是戰士長
[00:15:42.360 --> 00:15:44.360]  他是參謀
[00:15:44.360 --> 00:15:46.360]  他有美好的前景
[00:15:46.360 --> 00:15:48.360]  他曾經被高
[00:15:48.360 --> 00:15:50.360]  成為將來的王
[00:15:50.360 --> 00:15:51.360]  但今日
[00:15:51.360 --> 00:15:52.360]  他被趕絕剝奪
[00:15:52.360 --> 00:15:55.360]  他心想為蘇羅打生打死
[00:15:55.360 --> 00:15:57.360]  殺盡多少非利士人
[00:15:57.360 --> 00:16:00.360]  但今日他一無所有
[00:16:00.360 --> 00:16:02.360]  當他一無所有的時候
[00:16:02.360 --> 00:16:05.360]  他想起了一班人
[00:16:05.360 --> 00:16:07.360]  一班聖民
[00:16:07.360 --> 00:16:09.360]  就是第二節所說的
[00:16:09.360 --> 00:16:11.360]  祭司和利尼人
[00:16:11.360 --> 00:16:12.360]  因為在舊有時代
[00:16:12.360 --> 00:16:14.360]  以色列人進入迦南地
[00:16:14.360 --> 00:16:16.360]  來分地的時候
[00:16:16.360 --> 00:16:18.360]  他們就按照支派
[00:16:18.360 --> 00:16:20.360]  按照宗族來分地
[00:16:20.360 --> 00:16:22.360]  但唯獨
[00:16:22.360 --> 00:16:25.360]  利尼人和祭司
[00:16:25.360 --> 00:16:27.360]  卻不能分地
[00:16:27.360 --> 00:16:30.360]  卻沒有他們的地業
[00:16:30.360 --> 00:16:31.360]  因為神說
[00:16:31.360 --> 00:16:33.360]  你們在以色列人境內
[00:16:33.360 --> 00:16:34.360]  不可有產業
[00:16:34.360 --> 00:16:36.360]  在他們中間不可有份
[00:16:36.360 --> 00:16:39.360]  我是你的產業
[00:16:39.360 --> 00:16:41.360]  我是你的份
[00:16:41.360 --> 00:16:43.360]  希望這班侍奉的人
[00:16:43.360 --> 00:16:45.360]  更加專心
[00:16:45.360 --> 00:16:47.360]  而他們的生活
[00:16:47.360 --> 00:16:50.360]  是被其他支派所供應
[00:16:50.360 --> 00:16:53.360]  他們的生活得到保障
[00:16:53.360 --> 00:16:54.360]  最重要的是神說
[00:16:54.360 --> 00:16:57.360]  我就是你的產業
[00:16:57.360 --> 00:16:59.360]  所以大衛當他打生打死
[00:16:59.360 --> 00:17:00.360]  艱苦經營的產業
[00:17:00.360 --> 00:17:01.360]  一刻無世的時候
[00:17:01.360 --> 00:17:03.360]  他就想起了一件事
[00:17:03.360 --> 00:17:06.360]  這班人都可以沒有產業
[00:17:06.360 --> 00:17:08.360]  但其實他們是有的
[00:17:08.360 --> 00:17:10.360]  就是神自己的產業
[00:17:10.360 --> 00:17:12.360]  而這份產業
[00:17:12.360 --> 00:17:15.360]  沒有人能夠奪去
[00:17:15.360 --> 00:17:20.360]  絕對不會成為負資產
[00:17:20.360 --> 00:17:22.360]  所以杯中的份
[00:17:22.360 --> 00:17:26.360]  就是神給我們每人的人生
[00:17:26.360 --> 00:17:27.360]  杯中的份
[00:17:27.360 --> 00:17:29.360]  聖經裡有形容為苦杯
[00:17:29.360 --> 00:17:31.360]  有形容為福杯
[00:17:31.360 --> 00:17:32.360]  所以詩篇說
[00:17:32.360 --> 00:17:34.360]  讓我們福杯滿日
[00:17:34.360 --> 00:17:38.360]  但苦杯都是從神來的
[00:17:38.360 --> 00:17:41.360]  我們看看馬太福音第26章的時候
[00:17:41.360 --> 00:17:44.360]  耶穌來到面對上十字架前一晚
[00:17:44.360 --> 00:17:46.360]  在下西馬聯祈禱
[00:17:46.360 --> 00:17:47.360]  主啊
[00:17:47.360 --> 00:17:50.360]  求你叫這杯離開我
[00:17:50.360 --> 00:17:52.360]  然而不要照我的意思
[00:17:52.360 --> 00:17:54.360]  只要照你的意思
