
[00:00:00.000 --> 00:00:02.600]  弟兄姊妹,今天我們思想到
[00:02:27.840 --> 00:02:30.640]  人就進入了另一個新的狀況
[00:02:30.640 --> 00:02:31.360]  新的境界
[00:02:31.360 --> 00:02:32.400]  這個境界就是說
[00:02:32.400 --> 00:02:37.760]  人可以現在與神有一個正常的關係
[00:02:37.760 --> 00:02:39.160]  而我們整個信仰
[00:02:39.160 --> 00:02:41.520]  這是一個非常重要的核心
[00:02:41.520 --> 00:02:47.040]  救贖本身就是講到人與神建立關係
[00:02:47.040 --> 00:02:49.720]  我們不是一堆的教條
[00:02:49.720 --> 00:02:53.080]  不是一些理論
[00:02:53.080 --> 00:02:57.240]  也不是一個將來死了之後
[00:02:57.240 --> 00:02:59.320]  虛無縹緲的
[00:02:59.320 --> 00:03:04.640]  讓你有一個心靈的歸宿和寄託
[00:03:04.640 --> 00:03:06.800]  這一切剛才說的
[00:03:06.800 --> 00:03:08.320]  都有部分是對的
[00:03:08.320 --> 00:03:09.720]  但那些都不是全部
[00:03:09.720 --> 00:03:11.240]  也不是最重要的
[00:03:11.240 --> 00:03:14.000]  最重要的是一個夢救贖的人
[00:03:14.000 --> 00:03:20.000]  現在是以前與神敵對稱為神的仇敵
[00:03:20.000 --> 00:03:23.760]  現在我們可以與神和好了
[00:03:23.760 --> 00:03:25.920]  一個與神和好的人
[00:03:25.920 --> 00:03:28.400]  就進入了另外一個
[00:03:28.400 --> 00:03:30.800]  整個人的生活各方面
[00:03:30.800 --> 00:03:33.600]  是有一個新的狀況
[00:03:33.600 --> 00:03:35.520]  新的狀態
[00:03:35.520 --> 00:03:37.440]  一個與神和好的人
[00:03:37.440 --> 00:03:40.520]  是與以前再不一樣
[00:03:40.520 --> 00:03:43.040]  以前是因為犯罪的緣故
[00:03:43.040 --> 00:03:45.960]  也是我們選擇在罪惡當中
[00:03:45.960 --> 00:03:49.400]  成為我們生活的指引和動力
[00:03:49.400 --> 00:03:51.400]  基本上我們很多的私慾
[00:03:51.400 --> 00:03:54.440]  我們行事為人的目標
[00:03:54.440 --> 00:03:55.880]  或者行事為人的動力
[00:03:55.880 --> 00:03:57.000]  很多是由私慾
[00:03:57.000 --> 00:03:59.800]  是由滿足自己而來的
[00:03:59.800 --> 00:04:03.520]  在滿足自己這個私慾的狀況之下
[00:04:03.520 --> 00:04:07.200]  我們是選擇了去否定神
[00:04:07.200 --> 00:04:08.480]  去不理神
[00:04:08.480 --> 00:04:13.520]  或者去當神無道
[00:04:13.520 --> 00:04:17.800]  但是現在我們既然與神和好了
[00:04:17.800 --> 00:04:25.480]  我們就與神進入了一個正常的關係
[00:04:25.480 --> 00:04:28.080]  而在這個正常的關係當中
[00:04:28.080 --> 00:04:31.600]  現在我們也站在一個新的地位當中
[00:04:31.600 --> 00:04:33.800]  「我們又藉著他因信
[00:04:33.800 --> 00:04:36.360]  得進入現在所站的這恩典中」
[00:04:36.360 --> 00:04:39.120]  現在一個與神和好的人
[00:04:39.120 --> 00:04:42.240]  原來他有一個新的蠟燭點
[00:04:42.240 --> 00:04:43.680]  有一個新的地位
[00:04:43.680 --> 00:04:44.760]  有一個新的位置
[00:04:44.760 --> 00:04:49.640]  就是我們現在站在恩典的位置
[00:04:49.640 --> 00:04:51.440]  站在恩典的位置是什麼意思呢?
[00:04:51.440 --> 00:04:53.480]  站在恩典的位置的意思是
[00:04:53.480 --> 00:05:00.000]  我們現在是蒙著神的恩典
[00:05:00.000 --> 00:05:07.200]  或者藉著神的恩典來與神交往
[00:05:07.200 --> 00:05:16.120]  有時候你知道建築的地基是非常重要的
[00:05:16.120 --> 00:05:18.120]  特別有時候可能其中有些房子
[00:05:18.120 --> 00:05:19.320]  譬如在加州也有
[00:05:19.320 --> 00:05:20.800]  有些房子不是房子
[00:05:20.800 --> 00:05:22.360]  有些房子也是這樣的
[00:05:22.360 --> 00:05:24.800]  有些房子其中的建築方法就是
[00:05:24.800 --> 00:05:32.640]  在地上鋪平紅毛泥
[00:05:32.640 --> 00:05:35.760]  用紅毛泥石屎鋪平
[00:05:35.760 --> 00:05:38.200]  這個就是它的地基
[00:05:38.200 --> 00:05:41.720]  這個地基之上才可以建築
[00:05:41.720 --> 00:05:45.360]  而這個地基有多大呢?
[00:05:45.360 --> 00:05:49.480]  這個就是建築物的建築面積
[00:05:49.480 --> 00:05:56.720]  基本上這個地基定義了房子的將來發展
[00:05:56.720 --> 00:06:00.400]  圖蹟要的房子是2000呎的
[00:06:00.400 --> 00:06:03.440]  一層是2000呎的
[00:06:03.440 --> 00:06:05.920]  打個地基一定要有2000呎的
[00:06:05.920 --> 00:06:08.000]  如果打個地基只有1000呎的時候
[00:06:08.000 --> 00:06:09.760]  它是建不到2000呎的房子的
[00:06:09.760 --> 00:06:16.120]  這個位置的基礎就去定義了
[00:06:16.120 --> 00:06:20.600]  上面的建築怎樣來發展
[00:06:20.600 --> 00:06:23.560]  現在基督徒和神交往的時候
[00:06:23.560 --> 00:06:25.960]  基礎的位置
[00:06:25.960 --> 00:06:31.280]  現在我們就站在一個稱為「恩典」的位置當中
[00:06:31.280 --> 00:06:34.240]  稱為「恩典」的位置的意思就是說
[00:06:34.240 --> 00:06:38.200]  現在我們和神一切的交往
[00:06:38.200 --> 00:06:42.360]  其實都是立足於「恩典」
[00:06:42.360 --> 00:06:44.320]  沒有第二個基礎了
[00:06:44.320 --> 00:06:47.560]  沒有第二個基礎,這個基礎都是立足於「恩典」
[00:06:47.560 --> 00:06:49.720]  當你這樣想的時候
[00:06:49.720 --> 00:06:51.720]  你就會發覺
[00:06:51.720 --> 00:06:53.520]  原來這一點是非常之
[00:06:53.520 --> 00:06:56.840]  對我們的生活、態度、行事
[00:06:56.840 --> 00:07:00.840]  是非常之密切有關係的
[00:07:00.840 --> 00:07:02.760]  你想想
[00:07:02.760 --> 00:07:06.760]  你每一個的禱告在神面前
[00:07:06.760 --> 00:07:12.440]  為甚麼可以蒙到英文神會聽呢?
[00:07:12.440 --> 00:07:15.560]  就是因為立足點就是「恩典」
[00:07:15.560 --> 00:07:17.440]  因為神按著祂的「恩典」
[00:07:17.440 --> 00:07:18.720]  按著祂的「憐憫」
[00:07:18.720 --> 00:07:20.080]  祂不是看我們
[00:07:20.080 --> 00:07:21.360]  有時候如果你想想
[00:07:21.360 --> 00:07:22.920]  如果神要聽我的禱告
[00:07:22.920 --> 00:07:26.200]  是因為我有多值得
[00:07:26.200 --> 00:07:27.200]  做了多少事
[00:07:27.200 --> 00:07:29.720]  多值得被神看上
[00:07:29.720 --> 00:07:30.720]  才會聽我的禱告
[00:07:30.720 --> 00:07:31.920]  那就糟糕了
[00:07:31.920 --> 00:07:35.280]  我的禱告很多都不會蒙誰聽的
[00:07:35.280 --> 00:07:37.160]  而且甚至我有時候禱告的事
[00:07:37.160 --> 00:07:39.480]  很多都是求的
[00:07:39.480 --> 00:07:41.680]  都不明白神的心意
[00:07:41.680 --> 00:07:44.400]  但現在神都會聽我們的禱告
[00:07:44.400 --> 00:07:45.960]  即使求的事有時候不合神的心意
[00:07:45.960 --> 00:07:47.400]  神都會矯正我們
[00:07:47.400 --> 00:07:48.280]  為甚麼呢?
[00:07:48.280 --> 00:07:52.520]  因為神不是按著我們有多值得
[00:07:52.520 --> 00:07:54.800]  按著我們有甚麼工作
[00:07:54.800 --> 00:07:56.160]  有多相配
[00:07:56.160 --> 00:07:59.000]  而是按著我們
[00:07:59.000 --> 00:08:01.320]  而是按著祂在耶穌基督裡面
[00:08:01.320 --> 00:08:05.040]  所要給我們的「恩典」
[00:08:05.040 --> 00:08:08.400]  這就是我們站在「恩典」的位置的意思
[00:08:08.400 --> 00:08:10.960]  當你可能覺得自己
[00:08:10.960 --> 00:08:13.400]  有很多虔誠
[00:08:13.400 --> 00:08:15.680]  為神做了很多事
[00:08:15.680 --> 00:08:17.640]  在尖尖自喜的時候
[00:08:17.640 --> 00:08:18.760]  覺得自己
[00:08:18.760 --> 00:08:21.080]  「神啊,你看我為祢做了多少事」
[00:08:21.080 --> 00:08:25.000]  「你看我有多少貢獻了」
[00:08:25.000 --> 00:08:27.080]  在天國事業當中
[00:08:27.080 --> 00:08:30.000]  你不要那麼驕傲
[00:08:30.000 --> 00:08:32.160]  甚至你也沒有地位驕傲
[00:08:32.160 --> 00:08:33.160]  為甚麼呢?
[00:08:33.160 --> 00:08:36.960]  因為原來在與神的交往當中
[00:08:36.960 --> 00:08:40.720]  都是站在「恩典」的位置
[00:08:40.720 --> 00:08:44.000]  你不是因為覺得自己
[00:08:44.000 --> 00:08:46.360]  可以貢獻為神做了甚麼
[00:08:46.360 --> 00:08:51.920]  或者你自己有多少信仰上的虔誠
[00:08:51.920 --> 00:08:55.080]  令到神看得上你
[00:08:55.080 --> 00:08:59.040]  因為一切都是在「恩典」的位置
[00:08:59.040 --> 00:09:02.840]  當你與人去交往的時候
[00:09:02.840 --> 00:09:06.120]  有時有些人在教會生活的時候
[00:09:06.120 --> 00:09:10.080]  有很多的牢騷
[00:09:10.080 --> 00:09:14.440]  因為覺得有些人在教會生活的時候
[00:09:14.440 --> 00:09:19.880]  可能對他不夠尊重
[00:09:19.880 --> 00:09:21.720]  或者他做了很多事
[00:09:21.720 --> 00:09:24.040]  好像沒有被人看見
[00:09:24.040 --> 00:09:26.360]  或者在教會生活當中
[00:09:26.360 --> 00:09:28.000]  有時去幫助一些人
[00:09:28.000 --> 00:09:34.480]  有些人可能又不懂得去感恩淘寶
[00:09:34.480 --> 00:09:36.600]  諸如此類的時候
[00:09:36.600 --> 00:09:38.520]  甚至乎一組人合作的時候
[00:09:38.520 --> 00:09:40.960]  有些人又很不知情色趣
[00:09:40.960 --> 00:09:42.760]  很沒禮貌
[00:09:42.760 --> 00:09:48.760]  或者做事的時候很難相處
[00:09:48.760 --> 00:09:50.080]  諸如此類很多這些事情
[00:09:50.080 --> 00:09:52.320]  都會令到在教會生活的時候
[00:09:52.320 --> 00:09:54.400]  那個人會有很多的牢騷
[00:09:54.400 --> 00:09:55.800]  但是當你明白到
[00:09:55.800 --> 00:09:59.440]  原來教會的生活在基督裡面
[00:09:59.440 --> 00:10:01.400]  與神的關係
[00:10:01.400 --> 00:10:04.240]  都是一樣站在「恩典」的位置的時候
[00:10:04.240 --> 00:10:05.440]  你就明白
[00:10:05.440 --> 00:10:09.280]  或者你也會去反思
[00:10:09.280 --> 00:10:10.640]  沒錯
[00:10:10.640 --> 00:10:12.160]  那些可以這麼說
[00:10:12.160 --> 00:10:13.760]  你所做出來的事
[00:10:13.760 --> 00:10:17.280]  或者你去負上的
[00:10:17.280 --> 00:10:21.480]  可能與你的回報不是真的這麼一比一
[00:10:21.480 --> 00:10:23.320]  或者不是這麼對稱的
[00:10:23.320 --> 00:10:24.240]  但是你明白
[00:10:24.240 --> 00:10:28.520]  我們都是站在一個「恩典」的位置的時候
[00:10:28.520 --> 00:10:29.720]  你學懂了
[00:10:29.720 --> 00:10:30.640]  你去看
[00:10:30.640 --> 00:10:34.200]  不是就要一比一地去回報
[00:10:34.200 --> 00:10:36.760]  你才會繼續去做
[00:10:36.760 --> 00:10:39.240]  因為既然神用「恩典」待我
[00:10:39.240 --> 00:10:41.600]  我也學習怎樣用「恩典」待人
[00:10:41.600 --> 00:10:42.920]  在教會生活當中
[00:10:42.920 --> 00:10:44.760]  其實每個人都是不配的
[00:10:44.760 --> 00:10:45.800]  不匹配的
[00:10:45.800 --> 00:10:49.280]  只是蒙神的「恩典」來呼召
[00:10:49.280 --> 00:10:50.920]  與神建立關係
[00:10:50.920 --> 00:10:52.480]  這樣聚在一起的時候
[00:10:52.480 --> 00:10:54.480]  這一切
[00:10:54.480 --> 00:10:56.560]  整個基督徒的生活
[00:10:56.560 --> 00:10:59.000]  行事、為人、態度
[00:10:59.000 --> 00:11:06.720]  各樣東西的基礎就完全是在「恩典」的位置之下
[00:11:06.720 --> 00:11:08.040]  當你這樣去想的時候
[00:11:08.040 --> 00:11:09.240]  其實有時候
[00:11:09.240 --> 00:11:16.280]  你就會懂得怎樣來祷告
[00:11:16.280 --> 00:11:17.680]  去感恩
[00:11:17.680 --> 00:11:19.200]  去學習謙卑
[00:11:19.200 --> 00:11:23.840]  去學習怎樣來寫寄與人相處
[00:11:23.840 --> 00:11:29.800]  去學習怎樣來用主耶穌說的
[00:11:29.800 --> 00:11:31.040]  人們得罪你的時候
[00:11:31.040 --> 00:11:33.800]  用七十個七次來迎賢接納
[00:11:33.800 --> 00:11:35.920]  去饒恕那些得罪你的人
[00:11:35.920 --> 00:11:37.640]  因為一切都是
[00:11:37.640 --> 00:11:40.960]  我們都是站在「恩典」的位置
[00:11:40.960 --> 00:11:44.240]  接著保羅再繼續這樣說
[00:11:44.240 --> 00:11:48.120]  「並且歡歡喜喜盼望神的榮耀
[00:11:48.120 --> 00:11:50.520]  原來一個信了耶穌的人
[00:11:50.520 --> 00:11:55.440]  他因說信而蒙神稱為義」之後
[00:11:55.440 --> 00:12:00.160]  他有了一個新的生活的動力
[00:12:00.160 --> 00:12:02.240]  這個動力就好像是
[00:12:02.240 --> 00:12:04.480]  盼望著神榮耀的動力
[00:12:04.480 --> 00:12:06.800]  就好像一個前面的火車頭
[00:12:06.800 --> 00:12:10.240]  不斷地帶動著他的人生
[00:12:10.240 --> 00:12:11.920]  盼望神的榮耀
[00:12:11.920 --> 00:12:15.360]  說到盼望,事情是還沒有發生的
[00:12:15.360 --> 00:12:19.360]  但是盼望就是一些在前面的東西
[00:12:19.360 --> 00:12:20.760]  而前面的東西
[00:12:20.760 --> 00:12:24.920]  就不斷地拖帶著他成為一個動力
[00:12:24.920 --> 00:12:25.960]  我舉個例子
[00:12:25.960 --> 00:12:27.200]  盼望怎樣可以成為動力
[00:12:27.200 --> 00:12:30.240]  我舉個例子大家就更加容易明白
[00:12:30.240 --> 00:12:33.520]  一個年輕人或者一對情侶
[00:12:33.520 --> 00:12:35.200]  他們現在還沒有結婚
[00:12:35.200 --> 00:12:37.040]  但是他們去盼望著
[00:12:37.040 --> 00:12:40.720]  可能是明年
[00:12:40.720 --> 00:12:42.400]  比如十月一日
[00:12:42.400 --> 00:12:45.200]  他們就會舉行結婚典禮
[00:12:45.200 --> 00:12:47.600]  他們一直盼望著那一天
[00:12:47.600 --> 00:12:49.400]  盼望著結婚那天之後
[00:12:49.400 --> 00:12:51.640]  兩個人就可以一起生活
[00:12:51.640 --> 00:12:54.040]  一起走以後的路
[00:12:54.040 --> 00:12:56.720]  就是因為他們知道將來會結婚
[00:12:56.720 --> 00:13:00.160]  也很想那一天很快地來臨
[00:13:00.160 --> 00:13:02.800]  大家還沒有理解前面的未來
[00:13:02.800 --> 00:13:04.720]  但是就因為這個對於未來
[00:13:04.720 --> 00:13:08.760]  憧憬著未來的盼望
[00:13:08.760 --> 00:13:10.680]  成為了他生活的動力
[00:13:10.680 --> 00:13:13.680]  所以他現在可能是做工做到死死的
[00:13:13.680 --> 00:13:15.640]  但是他仍然都很開心
[00:13:15.640 --> 00:13:16.840]  很努力地去工作
[00:13:16.840 --> 00:13:18.600]  因為希望賺多點錢
[00:13:18.600 --> 00:13:20.760]  在結婚的時候可以用
[00:13:20.760 --> 00:13:25.320]  或者是現在大家在準備愛巢
[00:13:25.320 --> 00:13:26.960]  在家裏裝修的時候
[00:13:26.960 --> 00:13:28.840]  是工作到很辛苦的
[00:13:28.840 --> 00:13:30.720]  裝修很多東西很繁瑣的
[00:13:30.720 --> 00:13:34.080]  即使預備那些繁瑣的東西的時候
[00:13:34.080 --> 00:13:36.400]  都是心裏面甜絲絲
[00:13:36.400 --> 00:13:39.920]  笑眉眉的知道將來跟他的新的配偶
[00:13:39.920 --> 00:13:42.520]  可以在這間愛巢一起住
[00:13:42.520 --> 00:13:45.760]  這個就是盼望成為了動力的
[00:13:45.760 --> 00:13:47.760]  很明顯的例子
[00:13:47.760 --> 00:13:49.440]  一個信了耶穌的人
[00:13:49.440 --> 00:13:53.800]  他對於將來有了一個新的看法
[00:13:53.800 --> 00:13:59.120]  或者有了一個新的吸引
[00:13:59.120 --> 00:14:01.960]  去帶動他現在成為了一個新的動力
[00:14:01.960 --> 00:14:04.520]  這個動力就是盼望著神的榮耀
[00:14:04.520 --> 00:14:05.680]  將來他知道有一天
[00:14:05.680 --> 00:14:07.560]  神的榮耀會來臨
[00:14:07.560 --> 00:14:08.960]  將來有一天
[00:14:08.960 --> 00:14:13.400]  在主耶穌再回來的日子的時候
[00:14:13.400 --> 00:14:19.800]  信耶穌的人就不再需要面對著審判
[00:14:19.800 --> 00:14:21.560]  以前的時候
[00:14:21.560 --> 00:14:24.040]  想將來其實是沒有的
[00:14:24.040 --> 00:14:27.160]  因為你想想將來人的將來
[00:14:27.160 --> 00:14:28.400]  總有一天是怎樣的
[00:14:28.400 --> 00:14:30.280]  就是面對著死亡的
[00:14:30.280 --> 00:14:32.080]  面對著死亡的時候
[00:14:32.080 --> 00:14:34.240]  也是面對著審判的日子
[00:14:34.240 --> 00:14:35.080]  人人都有一死
[00:14:35.080 --> 00:14:37.160]  死後且有審判
[00:14:37.160 --> 00:14:38.440]  所以對於將來來說
[00:14:38.440 --> 00:14:40.560]  想起來其實都不要想那麼多
[00:14:40.560 --> 00:14:49.960]  因為將來其實是一個黑暗灰暗的日子
[00:14:49.960 --> 00:14:52.560]  前面是等候著審判
[00:14:52.560 --> 00:14:54.120]  其實也沒有什麼好東西
[00:14:54.120 --> 00:14:56.640]  但是現在信了耶穌的人
[00:14:56.640 --> 00:15:00.440]  他明白到已經被神算為異
[00:15:00.440 --> 00:15:03.800]  現在在地上的生活
[00:15:03.800 --> 00:15:05.800]  仍然有很多的挫敗
[00:15:05.800 --> 00:15:07.680]  仍然有很多的罪惡
[00:15:07.680 --> 00:15:11.200]  仍然有很多是不合神心意的
[00:15:11.200 --> 00:15:13.680]  他自己也明白到在這裡掙扎的
[00:15:13.680 --> 00:15:16.640]  但是他有一種新的動力和盼望
[00:15:16.640 --> 00:15:19.920]  他知道將來有一天他見到神的時候
[00:15:19.920 --> 00:15:23.440]  神就再不是清算他的罪
[00:15:23.440 --> 00:15:27.480]  而是在神的榮耀來臨的時候
[00:15:27.480 --> 00:15:29.520]  神的救贖圓滿的時候
[00:15:29.520 --> 00:15:30.840]  我們整個人
[00:15:30.840 --> 00:15:33.800]  現在就是將來本來身體得贖
[00:15:33.800 --> 00:15:35.480]  就是救贖完成
[00:15:35.480 --> 00:15:38.280]  就是他盼望著這樣的一個日子
[00:15:38.280 --> 00:15:40.240]  一個信耶穌的人
[00:15:40.240 --> 00:15:44.000]  盼望成為了他身體的一個動力
[00:15:44.000 --> 00:15:47.440]  他盼望著神的榮耀來臨
[00:15:47.440 --> 00:15:48.840]  而這個盼望
[00:15:48.840 --> 00:15:52.800]  是令到他每天歡歡喜喜地過日子的
[00:15:52.800 --> 00:15:53.880]  他不是愁眉苦臉
[00:15:53.880 --> 00:15:56.360]  不是很勉強
[00:15:56.360 --> 00:15:58.240]  現在沒辦法了
[00:15:58.240 --> 00:16:00.320]  罪惡仍然是那麼猖狂
[00:16:00.320 --> 00:16:05.480]  但是他知道將來神的榮耀來臨那一天
[00:16:05.480 --> 00:16:07.880]  就好像路加夫所說
[00:16:07.880 --> 00:16:08.920]  信耶穌的人
[00:16:08.920 --> 00:16:10.400]  或者等候主來的人
[00:16:10.400 --> 00:16:12.840]  就會挺身昂首了
[00:16:12.840 --> 00:16:15.200]  一個真正信耶穌的人
[00:16:15.200 --> 00:16:17.520]  他是有這種盼望的
[00:16:17.520 --> 00:16:19.600]  他對於將來
[00:16:19.600 --> 00:16:20.640]  對於未來
[00:16:20.640 --> 00:16:22.560]  不是暗淡
[00:16:22.560 --> 00:16:24.600]  而是可以這麼說
[00:16:24.600 --> 00:16:28.160]  看來是非常光明的
[00:16:28.160 --> 00:16:30.600]  他是很清楚
[00:16:30.600 --> 00:16:36.280]  現在雖然活在一個仍然是罪惡的世界
[00:16:36.280 --> 00:16:37.520]  他現在只是被稱為
[00:16:37.520 --> 00:16:39.680]  而很多罪惡的事情
[00:16:39.680 --> 00:16:44.000]  仍然對他的捆綁
[00:16:44.000 --> 00:16:46.000]  或者甚至有罪惡的權勢
[00:16:46.000 --> 00:16:47.360]  仍然有影響力
[00:16:47.360 --> 00:16:49.720]  但是他盼望著那一天
[00:16:49.720 --> 00:16:53.080]  可以完全地去爭奪這些
[00:16:53.080 --> 00:16:55.000]  神的救贖完全地完成
[00:16:55.000 --> 00:16:59.480]  神的榮耀就會來臨
[00:16:59.480 --> 00:17:03.160]  信和望是分不開的
[00:17:03.160 --> 00:17:04.800]  一個有信的人
[00:17:04.800 --> 00:17:07.000]  就有這個盼望
[00:17:07.000 --> 00:17:09.080]  一個真實信靠的人
[00:17:09.080 --> 00:17:10.640]  他蒙神稱為義
[00:17:10.640 --> 00:17:13.640]  他活在一個這樣的盼望的狀態
[00:17:13.640 --> 00:17:17.040]  在舊有的人
[00:17:17.040 --> 00:17:21.360]  他生活的動力是從哪裡來的呢?
[00:17:21.360 --> 00:17:24.560]  很多時候是從自己的私慾那裡來的
[00:17:24.560 --> 00:17:26.840]  當然這樣說的時候
[00:17:26.840 --> 00:17:28.360]  可能有些人也不同意
[00:17:28.360 --> 00:17:30.360]  說也不一定的
[00:17:30.360 --> 00:17:33.360]  你講得好像很壞
[00:17:33.360 --> 00:17:36.880]  好像所有人的動力都是由私慾來的
[00:17:36.880 --> 00:17:38.080]  好像很壞
[00:17:38.080 --> 00:17:40.480]  但事實上
[00:17:40.480 --> 00:17:43.600]  有些表面即使在這個世界上
[00:17:43.600 --> 00:17:44.400]  看來好的東西
[00:17:44.400 --> 00:17:47.120]  其實都是屬於人的私慾
[00:17:47.120 --> 00:17:48.040]  你想想是不是?
[00:17:48.040 --> 00:17:48.720]  譬如一個人
[00:17:48.720 --> 00:17:51.280]  我們看他真的很上進
[00:17:51.280 --> 00:17:59.080]  對這個世界的事情很努力去奮鬥
[00:17:59.080 --> 00:18:02.160]  去成為他的動力
[00:18:02.160 --> 00:18:04.360]  譬如他很想成功
[00:18:04.360 --> 00:18:07.200]  很想出人頭地
[00:18:07.200 --> 00:18:09.480]  諸如此類的這些動力
[00:18:09.480 --> 00:18:14.880]  背後其實都是出於他自己人的私慾
[00:18:14.880 --> 00:18:17.520]  有些是出於人貪圖虛浮的榮耀
[00:18:17.520 --> 00:18:19.920]  有些是出於人的貪婪
[00:18:19.920 --> 00:18:25.880]  有些是出於人要讓別人去看得上
[00:18:25.880 --> 00:18:31.000]  而要爭取別人的欣賞
[00:18:31.000 --> 00:18:32.600]  諸如此類
[00:18:32.600 --> 00:18:35.440]  當然我這樣說的時候
[00:18:35.440 --> 00:18:40.920]  又說會不會看得人性太過灰暗
[00:18:40.920 --> 00:18:44.120]  那我就要問一個問題
[00:18:44.120 --> 00:18:45.800]  人性是不是灰暗
[00:18:45.800 --> 00:18:48.280]  其實不是我們自己覺得是怎樣的
[00:18:48.280 --> 00:18:49.600]  認為是怎樣的
[00:18:49.600 --> 00:18:53.440]  而聖經在《羅馬書》第一至第三章已經說得很清楚
[00:18:53.440 --> 00:18:55.120]  人性真的是這麼灰暗
[00:18:55.120 --> 00:18:57.680]  因為當人不以神做神
[00:18:57.680 --> 00:19:00.360]  自以為聰明反成為愚拙
[00:19:00.360 --> 00:19:02.880]  將其他東西的替代品
[00:19:02.880 --> 00:19:05.280]  來去替代神的位置
[00:19:05.280 --> 00:19:07.120]  那些就變成了人心裏面的偶像
[00:19:07.120 --> 00:19:08.800]  可能有人追求榮耀是偶像
[00:19:08.800 --> 00:19:11.520]  可能有些人追求金錢是偶像
[00:19:11.520 --> 00:19:14.360]  可能有些人追求自己的成功
[00:19:14.360 --> 00:19:17.040]  可以讓人看得上是偶像
[00:19:17.040 --> 00:19:20.080]  諸如此類的各樣東西都可以成為偶像的時候
[00:19:20.080 --> 00:19:21.360]  因為人離棄了神
[00:19:21.360 --> 00:19:23.120]  要神做神的時候
[00:19:23.120 --> 00:19:24.800]  那這個人性
[00:19:24.800 --> 00:19:27.520]  所謂那種追求
[00:19:27.520 --> 00:19:28.440]  當沒有神的時候
[00:19:28.440 --> 00:19:31.200]  那種追求的動力很多是出於私慾而來
[00:19:31.200 --> 00:19:33.320]  但是當一個信了耶穌的人
[00:19:33.320 --> 00:19:35.120]  那個人生活
[00:19:35.120 --> 00:19:36.360]  那個追求的動力
[00:19:36.360 --> 00:19:39.880]  現在就是盼望著神的榮耀
[00:19:39.880 --> 00:19:44.440]  這是非常大的不同
