
[00:00:00.000 --> 00:00:01.480]  太一主多謝祢
[00:01:10.720 --> 00:01:12.320]  最精彩的故事
[00:01:12.320 --> 00:01:13.600]  不單止是看到
[00:01:13.600 --> 00:01:16.040]  有不同的人生的經歷
[00:01:16.040 --> 00:01:18.320]  不同的人與人之間的互動
[00:01:18.320 --> 00:01:19.600]  當然很多電影
[00:01:19.600 --> 00:01:21.440]  都有很多不同的愛情故事
[00:01:21.440 --> 00:01:23.760]  我選了一套我很喜歡看的電影
[00:01:23.760 --> 00:01:26.200]  因為有弟兄姊妹在韓國
[00:01:26.200 --> 00:01:26.960]  在訪韓
[00:01:26.960 --> 00:01:29.720]  我選了韓國的一個連續劇
[00:01:29.720 --> 00:01:30.800]  這個叫做什麼
[00:01:30.800 --> 00:01:31.720]  《太陽的後裔》
[00:01:31.720 --> 00:01:33.240]  有沒有人看過的
[00:01:33.240 --> 00:01:34.760]  知道了
[00:01:34.760 --> 00:01:36.960]  這套電影好看的地方是怎樣呢
[00:01:36.960 --> 00:01:39.840]  不單止看到男女主角之間
[00:01:39.840 --> 00:01:41.440]  那份愛情故事
[00:01:41.440 --> 00:01:45.600]  還看到他們活出上帝的那份照明
[00:01:45.600 --> 00:01:46.600]  醫生的做回醫生
[00:01:46.600 --> 00:01:48.720]  就算在多艱難的環境裏也要做醫生
[00:01:48.720 --> 00:01:49.680]  做軍人的
[00:01:49.680 --> 00:01:51.240]  面對不同的處境
[00:01:51.240 --> 00:01:53.000]  也要知道他的任務
[00:01:53.000 --> 00:01:55.160]  是保護平民百姓
[00:01:55.160 --> 00:01:59.400]  見到有很多人去活出他們那份生命
[00:01:59.400 --> 00:02:01.720]  應該有的那份色彩
[00:02:01.720 --> 00:02:02.360]  那份特質
[00:02:02.360 --> 00:02:04.040]  你會很開心的
[00:02:04.040 --> 00:02:06.040]  同樣不單止是愛情故事
[00:02:06.040 --> 00:02:07.680]  最精彩是看到
[00:02:07.680 --> 00:02:10.600]  男女主角一起去團隊合作
[00:02:10.600 --> 00:02:11.680]  一個team work
[00:02:11.680 --> 00:02:12.520]  大家見不見上面
[00:02:12.520 --> 00:02:13.680]  整班的團隊
[00:02:13.680 --> 00:02:15.520]  醫生護士的團隊
[00:02:15.520 --> 00:02:17.320]  也有軍人的團隊
[00:02:17.320 --> 00:02:20.440]  一同去對抗邪惡的勢力
[00:02:20.440 --> 00:02:21.840]  是不是很好看
[00:02:21.840 --> 00:02:24.680]  所以給我們一個反思
[00:02:24.680 --> 00:02:27.120]  就是如果我們的生命
[00:02:27.120 --> 00:02:28.600]  拍一個連續劇
[00:02:28.600 --> 00:02:30.120]  有十二集
[00:02:30.120 --> 00:02:31.000]  舉例說
[00:02:31.000 --> 00:02:32.880]  有些劇集集都要看別人拍拖
[00:02:32.880 --> 00:02:34.200]  都挺悶的
[00:02:34.200 --> 00:02:36.200]  但是有些高潮迭起
[00:02:36.200 --> 00:02:39.200]  有些任務是完成的
[00:02:39.200 --> 00:02:41.320]  那就開心很多
[00:02:41.320 --> 00:02:44.960]  所以這套劇精彩就精彩在這裏
[00:02:44.960 --> 00:02:47.240]  甚至男女主角都結婚
[00:02:47.240 --> 00:02:48.880]  太陽人真的有後裔
[00:02:48.880 --> 00:02:49.560]  真是很奇妙
[00:02:49.560 --> 00:02:51.400]  這是非常好的童工關係
[00:02:51.400 --> 00:02:54.000]  所以原來上帝也一樣
[00:02:54.000 --> 00:02:57.720]  不單止渴望和我們建立一個愛的關係
[00:02:57.720 --> 00:02:58.440]  祂很愛我們
[00:02:58.440 --> 00:02:59.320]  很想我們認識祂
[00:02:59.320 --> 00:03:00.480]  這是真的
[00:03:00.480 --> 00:03:02.160]  但是原來當我們越認識
[00:03:02.160 --> 00:03:04.800]  明白上帝的心的時候
[00:03:04.800 --> 00:03:07.120]  我們發現原來上帝不單止愛我
[00:03:07.120 --> 00:03:08.800]  也很愛身邊的人
[00:03:08.800 --> 00:03:11.320]  也很愛一些完全沒有聽過耶穌
[00:03:11.320 --> 00:03:13.680]  沒有經歷過神恩典的生命
[00:03:13.680 --> 00:03:15.120]  原來神都是很愛我們
[00:03:15.120 --> 00:03:16.160]  這次我們怎樣
[00:03:16.160 --> 00:03:18.080]  很渴望與上帝同工
[00:03:18.080 --> 00:03:19.920]  將主的愛 主的祝福
[00:03:19.920 --> 00:03:21.160]  帶到這些生命
[00:03:21.160 --> 00:03:23.560]  或者見到有不同的景況出現
[00:03:23.560 --> 00:03:25.120]  好像不太榮耀神
[00:03:25.120 --> 00:03:25.960]  很多的制度
[00:03:25.960 --> 00:03:27.200]  有很多的情況
[00:03:27.200 --> 00:03:28.560]  你很想在裏面參與
[00:03:28.560 --> 00:03:30.360]  去帶動一個轉變
[00:03:30.360 --> 00:03:31.680]  所以原來今天
[00:03:31.680 --> 00:03:34.560]  上帝是很渴望和我們一起同工
[00:03:34.560 --> 00:03:35.480]  大家回想昔日
[00:03:35.480 --> 00:03:36.880]  你怎樣認識耶穌
[00:03:36.880 --> 00:03:38.640]  也是有人祝福過你的
[00:03:38.640 --> 00:03:39.880]  有很多人祝福過你
[00:03:39.880 --> 00:03:41.120]  有很多人和你分享
[00:03:41.120 --> 00:03:42.600]  他經歷上帝的見證
[00:03:42.600 --> 00:03:43.960]  可能帶你去報道會
[00:03:43.960 --> 00:03:45.640]  或者在公司裏面
[00:03:45.640 --> 00:03:47.520]  他介紹你去認識耶穌
[00:03:47.520 --> 00:03:48.680]  所以原來今天
[00:03:48.680 --> 00:03:51.040]  上帝很渴望我們認識祂
[00:03:51.040 --> 00:03:53.120]  也很渴望與我們同工
[00:03:53.120 --> 00:03:54.760]  而至於說到同工
[00:03:54.760 --> 00:03:56.680]  我們很需要認識一件事
[00:03:56.680 --> 00:03:59.080]  就是認識上帝給我們的召命
[00:03:59.080 --> 00:04:00.640]  上帝給我們的呼召
[00:04:00.640 --> 00:04:02.160]  我們每個人都不一樣
[00:04:02.160 --> 00:04:03.240]  你看看你身邊的頂尖
[00:04:03.240 --> 00:04:04.040]  其實他不一樣
[00:04:04.040 --> 00:04:05.000]  跟你不一樣
[00:04:05.000 --> 00:04:06.560]  這個宇宙中只有他一個
[00:04:06.560 --> 00:04:08.400]  這個前無古人後無來者
[00:04:08.400 --> 00:04:09.800]  原來上帝給我們每一個人
[00:04:09.800 --> 00:04:11.600]  有他的心意
[00:04:11.600 --> 00:04:12.560]  我們的生命
[00:04:12.560 --> 00:04:14.360]  是上帝的一個傑作
[00:04:14.360 --> 00:04:15.760]  曾經說過是一個masterpiece
[00:04:15.760 --> 00:04:16.560]  是一個傑作
[00:04:16.560 --> 00:04:18.960]  是上帝精心去預備我們的生命
[00:04:18.960 --> 00:04:20.080]  以致我們每個人
[00:04:20.080 --> 00:04:21.480]  上帝給我們的命定
[00:04:21.480 --> 00:04:23.600]  給我們的計劃都是不同的
[00:04:23.600 --> 00:04:25.480]  所以如果我要幫召命
[00:04:25.480 --> 00:04:26.480]  下一個定義
[00:04:26.480 --> 00:04:28.040]  這個也可以參考
[00:04:28.040 --> 00:04:32.160]  上帝向人發出呼召
[00:04:32.160 --> 00:04:34.080]  而我就以生命來回應
[00:04:34.080 --> 00:04:36.560]  我整個生命去回應上帝的呼召
[00:04:36.560 --> 00:04:38.360]  記住那個主角是上帝
[00:04:38.360 --> 00:04:39.120]  不是工作
[00:04:39.120 --> 00:04:40.840]  如果工作向你發出呼召
[00:04:40.840 --> 00:04:42.760]  你以生命去回應是多慘
[00:04:42.760 --> 00:04:44.280]  如果整條命就是工作
[00:04:44.280 --> 00:04:45.160]  不是的
[00:04:45.160 --> 00:04:46.760]  上帝呼召是很廣闊的
[00:04:46.760 --> 00:04:48.480]  呼召不只是工作
[00:04:48.480 --> 00:04:49.680]  工作是我們生命其中一個靈位
[00:04:49.680 --> 00:04:51.800]  上帝給我們有不同的關係
[00:04:51.800 --> 00:04:53.680]  在不同階段有不同的角色
[00:04:53.680 --> 00:04:55.640]  原來我們的生命
[00:04:55.640 --> 00:04:57.920]  每一個靈域都靠神去親自帶領
[00:04:57.920 --> 00:05:00.000]  我們整個生命都能夠回應上帝
[00:05:00.000 --> 00:05:01.560]  如果說得簡單一點
[00:05:01.560 --> 00:05:04.520]  就是以我們的生命主題來榮耀上帝
[00:05:04.520 --> 00:05:05.840]  上帝給我們的生命主題
[00:05:05.840 --> 00:05:07.440]  我們的召命
[00:05:07.440 --> 00:05:08.160]  可能你是醫生
[00:05:08.160 --> 00:05:09.480]  可能你是護士
[00:05:09.480 --> 00:05:11.440]  可能你是職場不同的崗位
[00:05:11.440 --> 00:05:13.280]  或者你人生有不同的角色
[00:05:13.280 --> 00:05:14.920]  是一位爸爸媽媽
[00:05:14.920 --> 00:05:16.560]  是一位哥哥姐姐
[00:05:16.560 --> 00:05:17.200]  是弟兄
[00:05:17.200 --> 00:05:18.280]  你身邊弟兄的弟兄
[00:05:18.280 --> 00:05:19.520]  身邊姐妹的姐妹
[00:05:19.520 --> 00:05:20.160]  有不同的角色
[00:05:20.160 --> 00:05:21.520]  原來上帝都在預備著你
[00:05:21.520 --> 00:05:23.840]  去回應上帝的呼召
[00:05:23.840 --> 00:05:25.680]  所以今天的經文
[00:05:25.680 --> 00:05:27.280]  我選擇了出埃及記
[00:05:27.280 --> 00:05:29.040]  我們的同工選擇出埃及記
[00:05:29.040 --> 00:05:30.880]  就是講摩西的夢召
[00:05:30.880 --> 00:05:33.760]  大家準備好入埃及了嗎
[00:05:33.760 --> 00:05:34.840]  也準備出埃及了
[00:05:34.840 --> 00:05:36.720]  當中我用很短的時間
[00:05:36.720 --> 00:05:37.720]  分享出埃及記
[00:05:37.720 --> 00:05:40.640]  三至四章講摩西的夢召
[00:05:40.640 --> 00:05:42.160]  原來今天上帝呼召
[00:05:42.160 --> 00:05:43.920]  即是昔日上帝呼召摩西
[00:05:43.920 --> 00:05:45.400]  今天上帝也呼召大家
[00:05:45.400 --> 00:05:48.520]  進入與神同工的關係裡面
[00:05:48.520 --> 00:05:49.920]  講到出埃及記
[00:05:49.920 --> 00:05:51.960]  要交代一些背景
[00:05:51.960 --> 00:05:55.040]  出埃及記記載以色列民
[00:05:55.040 --> 00:05:57.080]  在埃及被壓迫的時候
[00:05:57.080 --> 00:05:59.200]  神為他們興起了一位拯救者
[00:05:59.200 --> 00:06:03.600]  摩西帶領他們離開埃及
[00:06:03.600 --> 00:06:08.120]  進入加納的歷程
[00:06:08.120 --> 00:06:11.960]  記載著以色列立國的歷史
[00:06:11.960 --> 00:06:14.000]  特別是摩西的生平
[00:06:14.000 --> 00:06:15.480]  最精彩的是什麼呢
[00:06:15.480 --> 00:06:16.920]  大家要留意今天
[00:06:16.920 --> 00:06:19.840]  《星期同步堂》有三篇都講摩西
[00:06:19.840 --> 00:06:20.640]  三篇都講摩西
[00:06:20.640 --> 00:06:21.640]  很特別
[00:06:21.640 --> 00:06:24.560]  摩西整個的年日是120歲
[00:06:24.560 --> 00:06:25.880]  在地上的年日
[00:06:25.880 --> 00:06:30.200]  她的人生可以分為三個四十年
[00:06:30.200 --> 00:06:31.440]  頭四十年
[00:06:31.440 --> 00:06:34.240]  摩西是一個埃及的王子
[00:06:34.240 --> 00:06:36.680]  當時她生了一個希伯來人的家庭
[00:06:36.680 --> 00:06:38.720]  在她那個年代的所有男孩
[00:06:38.720 --> 00:06:41.040]  法老就下令全部要殺害
[00:06:41.040 --> 00:06:43.600]  只有摩西一個可以活下來
[00:06:43.600 --> 00:06:47.120]  她的媽媽就將摩西放在一個籃子裡
[00:06:47.120 --> 00:06:48.760]  放在一個河裡
[00:06:48.760 --> 00:06:50.200]  但在上帝的掌管裡
[00:06:50.200 --> 00:06:51.680]  這個籃子
[00:06:51.680 --> 00:06:54.480]  摩西就被一個法老的女兒
[00:06:54.480 --> 00:06:56.320]  一個公主發現
[00:06:56.320 --> 00:06:58.640]  並且領養為她的兒子
[00:06:58.640 --> 00:06:59.680]  而在上帝的大令
[00:06:59.680 --> 00:07:02.320]  也很奇妙地安排摩西的親生媽媽
[00:07:02.320 --> 00:07:04.160]  去帶大摩西
[00:07:04.160 --> 00:07:05.800]  所以摩西頭四十年
[00:07:05.800 --> 00:07:08.760]  是在一個非常好的環境裡成長
[00:07:08.760 --> 00:07:09.960]  皇宮
[00:07:09.960 --> 00:07:12.840]  在那裡成長
[00:07:12.840 --> 00:07:13.840]  是最頂尖的教育
[00:07:13.840 --> 00:07:15.240]  最好的經歷
[00:07:15.240 --> 00:07:16.960]  但當她第二個四十年
[00:07:16.960 --> 00:07:18.160]  她那時候就在曠野
[00:07:18.160 --> 00:07:19.480]  為什麼去到曠野呢
[00:07:19.480 --> 00:07:20.920]  當時摩西她也見到
[00:07:20.920 --> 00:07:23.160]  以色列民所受的壓迫
[00:07:23.160 --> 00:07:25.200]  在她四十歲那年
[00:07:25.200 --> 00:07:26.880]  她就用自己的方法
[00:07:26.880 --> 00:07:28.320]  當時見到一個埃及人
[00:07:28.320 --> 00:07:29.800]  就去欺負一個希伯來人
[00:07:29.800 --> 00:07:32.920]  於是她就殺死了這個埃及人
[00:07:32.920 --> 00:07:34.760]  逃到這個曠野
[00:07:34.760 --> 00:07:36.760]  在這個曠野的四十年經歷裡
[00:07:36.760 --> 00:07:39.000]  她遇見了她的妻子
[00:07:39.000 --> 00:07:39.880]  這個西波拉
[00:07:39.880 --> 00:07:41.480]  也遇見了她的外父
[00:07:41.480 --> 00:07:43.320]  她就在這個牧羊的經歷
[00:07:43.320 --> 00:07:44.960]  哇 曠野的經歷
[00:07:44.960 --> 00:07:45.800]  曠野的經歷
[00:07:45.800 --> 00:07:46.600]  不知道大家有沒有
[00:07:46.600 --> 00:07:47.640]  可能也有一些吧
[00:07:47.640 --> 00:07:49.440]  你不是那麼想去到的地方
[00:07:49.440 --> 00:07:51.720]  但上帝就藉這個曠野的經歷
[00:07:51.720 --> 00:07:53.240]  去預備著摩西
[00:07:53.240 --> 00:07:54.240]  大家想像得到
[00:07:54.240 --> 00:07:55.560]  摩西的命頂
[00:07:55.560 --> 00:07:57.440]  是帶領以色列人出埃及
[00:07:57.440 --> 00:07:59.680]  她有埃及最頂尖的學識
[00:07:59.680 --> 00:08:01.360]  她知道怎樣去管理那麼多的人
[00:08:01.360 --> 00:08:03.160]  也知道法老的皮性
[00:08:03.160 --> 00:08:04.840]  但同樣她要帶領以色列人出埃及
[00:08:04.840 --> 00:08:07.720]  喂 出埃及很難過在曠野
[00:08:07.720 --> 00:08:10.680]  所以四十年她又懂得野外求生
[00:08:10.680 --> 00:08:11.600]  她又懂得牧羊
[00:08:11.600 --> 00:08:13.080]  管理很多羊群
[00:08:13.080 --> 00:08:14.240]  她沒有這個曠野的經歷
[00:08:14.240 --> 00:08:16.240]  她不可能完成神給她的任務
[00:08:16.240 --> 00:08:17.960]  但當時摩西不知道
[00:08:17.960 --> 00:08:21.480]  想想她當時只是在埃及
[00:08:21.480 --> 00:08:23.640]  即是在米殿的曠野牧羊
[00:08:23.640 --> 00:08:26.520]  但在她八十歲那年
[00:08:26.520 --> 00:08:28.680]  神的呼召臨到摩西
[00:08:28.680 --> 00:08:30.360]  去帶領以色列人出埃及
[00:08:30.360 --> 00:08:34.200]  於是摩西如下第三個四十年就精彩了
[00:08:34.200 --> 00:08:35.960]  就是帶領以色列人
[00:08:35.960 --> 00:08:38.320]  離開埃及進入迦南地
[00:08:38.320 --> 00:08:41.800]  一個經歷 一個歷程
[00:08:41.800 --> 00:08:42.720]  所以我們看到
[00:08:42.720 --> 00:08:44.440]  原來上帝正在預備人
[00:08:44.440 --> 00:08:46.920]  上帝正在拖大我們每一個生命
[00:08:46.920 --> 00:08:48.760]  所以盼望今天的訊息
[00:08:48.760 --> 00:08:50.520]  大家回顧摩西的夢召
[00:08:50.520 --> 00:08:52.960]  也想想上帝的呼召會不會臨到我們
[00:08:52.960 --> 00:08:55.480]  神今天帶領我們在什麼境地
[00:08:55.480 --> 00:08:59.080]  會不會讓我們在很高峰的經歷
[00:08:59.080 --> 00:09:02.760]  好像在埃及受裝備的經歷
[00:09:02.760 --> 00:09:04.480]  或者會不會是曠野的經歷
[00:09:04.480 --> 00:09:06.800]  在裡面有很多的試煉 很多的預備
[00:09:06.800 --> 00:09:08.600]  但原來神今天正在預備我
[00:09:08.600 --> 00:09:10.400]  會不會神今天呼召你
[00:09:10.400 --> 00:09:13.360]  進入不同的領域當中去榮耀祂的名呢
[00:09:13.360 --> 00:09:14.920]  所以開始的時候
[00:09:14.920 --> 00:09:19.400]  當然有一點劇情重溫
[00:09:19.400 --> 00:09:23.720]  《出埃及記》三至四章就講到摩西的夢召
[00:09:23.720 --> 00:09:28.440]  賴建國博士研究《出埃及記》的權威
[00:09:28.440 --> 00:09:31.480]  整個《出埃及記》的主題就是
[00:09:31.480 --> 00:09:33.360]  神的同在 以馬來尼
[00:09:33.360 --> 00:09:35.320]  第三 第四章 兩個字
[00:09:35.320 --> 00:09:37.480]  呼召 上帝呼召摩西
[00:09:37.480 --> 00:09:39.480]  上帝讓摩西見到異象
[00:09:39.480 --> 00:09:41.000]  在這個過程中
[00:09:41.000 --> 00:09:42.920]  摩西最後執行這個異象
[00:09:42.920 --> 00:09:45.320]  摩西經歷了一個很大的掙扎
[00:09:45.320 --> 00:09:47.320]  所以如果上帝的呼召臨到你
[00:09:47.320 --> 00:09:48.920]  你經歷掙扎是很正常的
[00:09:48.920 --> 00:09:50.520]  摩西也經歷掙扎
[00:09:50.520 --> 00:09:51.680]  但他懂得怎樣呢
[00:09:51.680 --> 00:09:53.840]  他不單只見到自己的掙扎
[00:09:53.840 --> 00:09:55.600]  他還看見神那份榮耀
[00:09:55.600 --> 00:09:58.280]  而且他願意一步一步依靠神去踏上
[00:09:58.280 --> 00:10:00.280]  完成神給他的任務
[00:10:00.280 --> 00:10:01.880]  所以開頭的時間
[00:10:01.880 --> 00:10:02.600]  我就要講一下
[00:10:02.600 --> 00:10:04.920]  有一天 摩西正在上班
[00:10:04.920 --> 00:10:07.280]  有一天他去到曠野
[00:10:07.280 --> 00:10:10.240]  繼續放他愛撫的羊
[00:10:10.240 --> 00:10:14.200]  其實曠野只是摩西平時上班的地方
[00:10:14.200 --> 00:10:17.120]  忽然間他就見到一個燃燒的荊棘
[00:10:17.120 --> 00:10:20.120]  見到燃燒的荊棘其實並不特別
[00:10:20.120 --> 00:10:23.080]  因為曠野地其實有很多荊棘
[00:10:23.080 --> 00:10:24.360]  都會燃燒
[00:10:24.360 --> 00:10:26.080]  但這個荊棘的特異在
[00:10:26.080 --> 00:10:28.480]  就是燃燒都不爛
[00:10:28.480 --> 00:10:30.640]  焚而不毀的一個荊棘
[00:10:30.640 --> 00:10:37.360]  看到這個圖畫 摩西就去觀看燃燒的荊棘
[00:10:37.360 --> 00:10:39.320]  在燃燒的荊棘當中
[00:10:39.320 --> 00:10:41.280]  耶華的使者向摩西顯現
[00:10:41.280 --> 00:10:43.640]  就跟摩西說 摩西 摩西
[00:10:43.640 --> 00:10:46.840]  然後摩西即時說 我在這裏
[00:10:46.840 --> 00:10:48.720]  被我嚇壞了
[00:10:48.720 --> 00:10:49.920]  見到一些人在說話
[00:10:49.920 --> 00:10:52.400]  原來是上帝的呼召臨到
[00:10:52.400 --> 00:10:53.600]  摩西也頗為預備好
[00:10:53.600 --> 00:10:55.680]  他聽到上帝的聲音
[00:10:55.680 --> 00:10:58.640]  然後上帝對他有一個呼召
[00:10:58.640 --> 00:11:00.360]  請救以色列民的差遣
[00:11:00.360 --> 00:11:01.480]  而耶華就說
[00:11:01.480 --> 00:11:04.920]  我的百姓在埃及所受的困苦
[00:11:04.920 --> 00:11:06.040]  已經看見了
[00:11:06.040 --> 00:11:07.320]  上帝已經看見了
[00:11:07.320 --> 00:11:09.840]  他下來是要救以色列人
[00:11:09.840 --> 00:11:12.640]  離開埃及的手
[00:11:12.640 --> 00:11:14.640]  這個是上帝的呼召
[00:11:14.640 --> 00:11:17.360]  當摩西聽到上帝這個呼召的時候
[00:11:17.360 --> 00:11:20.040]  他也頗害怕 坦白說
[00:11:20.040 --> 00:11:23.000]  他即時很掙扎
[00:11:23.000 --> 00:11:25.520]  第一個掙扎是
[00:11:25.520 --> 00:11:27.760]  我是誰 我竟然去見法老
[00:11:27.760 --> 00:11:29.080]  他很熟悉法老
[00:11:29.080 --> 00:11:30.680]  法老不是開玩笑的
[00:11:30.680 --> 00:11:33.160]  他在埃及生活過
[00:11:33.160 --> 00:11:34.640]  是一個位高權重
[00:11:34.640 --> 00:11:36.720]  是一個高權位的人
[00:11:36.720 --> 00:11:38.520]  他覺得自己是一個
[00:11:38.520 --> 00:11:40.080]  沒有資格去見法老
[00:11:40.080 --> 00:11:41.280]  也很害怕
[00:11:41.280 --> 00:11:42.400]  但是上帝對他說
[00:11:42.400 --> 00:11:44.400]  我必與你同在
[00:11:44.400 --> 00:11:47.160]  叫摩西不用害怕
[00:11:47.160 --> 00:11:49.280]  摩西第二個掙扎是
[00:11:49.280 --> 00:11:51.840]  他不知道怎樣去介紹上帝
[00:11:51.840 --> 00:11:54.600]  你想想他離開了埃及多少年
[00:11:54.600 --> 00:11:56.280]  四十年了
[00:11:56.280 --> 00:12:03.520]  當時他不知道怎樣去跟以色列人分享
[00:12:03.520 --> 00:12:05.480]  他不知道怎樣去介紹上帝
[00:12:05.480 --> 00:12:07.680]  耶和華就在這裡說
[00:12:07.680 --> 00:12:10.280]  他就第一次啟示他的名字
[00:12:10.280 --> 00:12:13.520]  他是自有永有的上帝
[00:12:13.520 --> 00:12:15.200]  你要對以色列人這樣說
[00:12:15.200 --> 00:12:18.440]  那自有永有的 打發我道理者以來
[00:12:18.440 --> 00:12:21.720]  摩西聽到神的啟示
[00:12:21.720 --> 00:12:24.560]  原來上帝是那位自有永有的上帝
[00:12:24.560 --> 00:12:26.600]  I am who I am
[00:12:26.600 --> 00:12:28.920]  原來地上沒有一個名字
[00:12:28.920 --> 00:12:31.040]  能夠去形容上帝的名字
[00:12:31.040 --> 00:12:33.280]  他唯有用自己來形容自己
[00:12:33.280 --> 00:12:35.200]  所以這個字也很特別
[00:12:35.200 --> 00:12:37.880]  這個字希伯來文叫Yahweh
[00:12:37.880 --> 00:12:40.000]  是指音 讀不到響音
[00:12:40.000 --> 00:12:41.600]  因為當時的以色列人
[00:12:41.600 --> 00:12:42.920]  很敬畏上帝的名字
[00:12:42.920 --> 00:12:44.720]  不會妄稱上帝的名字
[00:12:44.720 --> 00:12:46.480]  很輕輕的一個Yahweh
[00:12:46.480 --> 00:12:48.160]  後來聖經學者就將這四個
[00:12:48.160 --> 00:12:49.360]  希伯來文的字母
[00:12:49.360 --> 00:12:51.920]  譯作我的主 Adonai
[00:12:51.920 --> 00:12:55.200]  後來就有人用 Adonai 三個的響音
[00:12:55.200 --> 00:12:59.600]  Eoa 嵌入 Yhwh 的希伯來字母
[00:12:59.600 --> 00:13:01.600]  就成為耶和華 Jehovah
[00:13:01.600 --> 00:13:03.080]  所以大家知道耶和華
[00:13:03.080 --> 00:13:04.600]  原文那個是 Yahweh
[00:13:04.600 --> 00:13:06.720]  所以有些日本叫阿威
[00:13:06.720 --> 00:13:09.360]  上帝的名字太榮耀了
[00:13:09.360 --> 00:13:12.080]  上帝是那位去掌管他生命的位主
[00:13:12.080 --> 00:13:13.760]  所以當摩西很掙扎的時候
[00:13:13.760 --> 00:13:14.520]  耶和華跟他說
[00:13:14.520 --> 00:13:15.720]  不用怕 我跟你在一起
[00:13:15.720 --> 00:13:17.160]  並且向他啟示
[00:13:17.160 --> 00:13:20.840]  他那位昔在 昔是 今是 永是
[00:13:20.840 --> 00:13:23.720]  那位的上帝 自由永有的上帝
[00:13:23.720 --> 00:13:25.360]  於是耶和華上帝
[00:13:25.360 --> 00:13:27.120]  就向摩西啟示怎樣做
[00:13:27.120 --> 00:13:28.200]  教摩西怎樣做
[00:13:28.200 --> 00:13:31.720]  摩西要很清楚步驟才能動
[00:13:31.720 --> 00:13:33.360]  就叫他馬上找長老
[00:13:33.360 --> 00:13:34.360]  招聚長老
[00:13:34.360 --> 00:13:37.600]  並且說上帝對他們那份拯救的計劃
[00:13:37.600 --> 00:13:39.840]  但是摩西仍然很掙扎
[00:13:39.840 --> 00:13:43.960]  他就說我的以色列人一定不會相信我
[00:13:43.960 --> 00:13:45.920]  因為我離開了四十年
[00:13:45.920 --> 00:13:47.920]  但當時耶和華上帝就問摩西
[00:13:47.920 --> 00:13:50.240]  他手裡拿著的是什麼
[00:13:50.240 --> 00:13:52.400]  摩西說這是象
[00:13:52.400 --> 00:13:53.400]  象是什麼呢
[00:13:53.400 --> 00:13:58.800]  就是牧羊人帶領羊群出入的象
[00:13:58.800 --> 00:14:02.440]  也可以代表摩西過往所依靠的職業
[00:14:02.440 --> 00:14:04.480]  他過往所依靠的就是這隻象
[00:14:04.480 --> 00:14:07.680]  他帶領羊群
[00:14:07.680 --> 00:14:11.200]  但耶和華上帝就叫他把這隻象扔在地上
[00:14:11.200 --> 00:14:12.080]  扔在地上的時候
