
[00:00:00.000 --> 00:00:04.320]  我們今天繼續思想彼得後書第二章的經文
[00:01:32.640 --> 00:01:37.200]  亦都靠著祢一生行在光明和靜寂當中
[00:01:37.200 --> 00:01:40.080]  這段時間求祢遮蓋人的不足
[00:01:40.080 --> 00:01:42.800]  又求祢除去當中的障礙
[00:01:42.800 --> 00:01:46.960]  讓祢的子民再次在祢的真理當中
[00:01:46.960 --> 00:01:48.960]  一同蒙恩領受
[00:01:48.960 --> 00:01:53.360]  我們祈禱仰望奉耶穌聖名求
[00:01:53.360 --> 00:01:55.360]  阿們
[00:01:55.360 --> 00:01:57.360]  我們遣返聖經彼得後書
[00:01:57.360 --> 00:01:59.360]  第二章的經文
[00:01:59.360 --> 00:02:05.360]  當你提到假教師
[00:02:05.360 --> 00:02:07.360]  要面對審判的時候
[00:02:07.360 --> 00:02:09.360]  當然我們都會知道
[00:02:09.360 --> 00:02:11.360]  不單止是假教師
[00:02:11.360 --> 00:02:13.360]  並且一切是違背上帝
[00:02:13.360 --> 00:02:15.360]  是違逆神的
[00:02:15.360 --> 00:02:17.360]  要面對神的審判
[00:02:17.360 --> 00:02:19.360]  當面對一些惡人的時候
[00:02:19.360 --> 00:02:21.360]  有些時候我們都會
[00:02:21.360 --> 00:02:23.360]  自己會沉不住氣
[00:02:23.360 --> 00:02:25.360]  甚至我們以惡對惡
[00:02:25.360 --> 00:02:27.360]  在過程當中
[00:02:27.360 --> 00:02:29.360]  想不到自己都變成惡人
[00:02:29.360 --> 00:02:31.360]  所以我們常常都會提起
[00:02:31.360 --> 00:02:33.360]  詩篇的二十七篇
[00:02:33.360 --> 00:02:35.360]  三十七篇裏面提到
[00:02:35.360 --> 00:02:37.360]  祂說你們要小心
[00:02:37.360 --> 00:02:39.360]  當止住怒氣離氣憤怒
[00:02:39.360 --> 00:02:41.360]  不要心懷不平
[00:02:41.360 --> 00:02:43.360]  以致作惡
[00:02:43.360 --> 00:02:45.360]  然後聖經解釋
[00:02:45.360 --> 00:02:47.360]  為何可以不要憤怒呢
[00:02:47.360 --> 00:02:49.360]  聖經就說
[00:02:49.360 --> 00:02:51.360]  因為作惡的必被剪除
[00:02:51.360 --> 00:02:53.360]  唯有等候
[00:02:53.360 --> 00:02:55.360]  耶和華的
[00:02:55.360 --> 00:02:57.360]  必承受地土
[00:02:57.360 --> 00:02:59.360]  對於作惡的人
[00:02:59.360 --> 00:03:01.360]  聖經清楚這樣說
[00:03:01.360 --> 00:03:03.360]  祂說神是會審判的
[00:03:03.360 --> 00:03:05.360]  當然有些時候
[00:03:05.360 --> 00:03:07.360]  我們好像不是太想說
[00:03:07.360 --> 00:03:09.360]  太多關於審判的道理
[00:03:09.360 --> 00:03:11.360]  因為會怕被人誤會
[00:03:11.360 --> 00:03:13.360]  我們想威嚇別人
[00:03:13.360 --> 00:03:15.360]  甚至想操控
[00:03:15.360 --> 00:03:17.360]  一些人做一些我們想他做的事情
[00:03:17.360 --> 00:03:19.360]  我們不應該有這樣的動機
[00:03:19.360 --> 00:03:21.360]  但是聖經裏面
[00:03:21.360 --> 00:03:23.360]  的確是清楚講述
[00:03:23.360 --> 00:03:25.360]  這位上帝是慈愛的
[00:03:25.360 --> 00:03:27.360]  但是他同時是
[00:03:27.360 --> 00:03:29.360]  公義的上帝
[00:03:29.360 --> 00:03:31.360]  如果只有慈愛
[00:03:31.360 --> 00:03:33.360]  沒有公義
[00:03:33.360 --> 00:03:35.360]  慈愛只不過是溺愛
[00:03:35.360 --> 00:03:37.360]  因此聖經裏面
[00:03:37.360 --> 00:03:39.360]  勉勵我們知道
[00:03:39.360 --> 00:03:41.360]  這位上帝沒錯
[00:03:41.360 --> 00:03:43.360]  他會以憐憫去勝過審判
[00:03:43.360 --> 00:03:45.360]  但是當人三番四次
[00:03:45.360 --> 00:03:47.360]  不願意悔改
[00:03:47.360 --> 00:03:49.360]  公義的審判就會臨到
[00:03:49.360 --> 00:03:51.360]  因此不斷提醒我們
[00:03:51.360 --> 00:03:53.360]  有審判的事實
[00:03:53.360 --> 00:03:55.360]  面對審判的時候
[00:03:55.360 --> 00:03:57.360]  是盼望我們能夠可以轉回
[00:03:57.360 --> 00:03:59.360]  能夠可以
[00:03:59.360 --> 00:04:01.360]  真的行回在神的
[00:04:01.360 --> 00:04:03.360]  正直的道裏
[00:04:03.360 --> 00:04:05.360]  因此聖經裏面提到審判
[00:04:05.360 --> 00:04:07.360]  而我們都會去思想
[00:04:07.360 --> 00:04:09.360]  審判的訊息
[00:04:09.360 --> 00:04:11.360]  所以這個月大家要留心到
[00:04:11.360 --> 00:04:13.360]  我們崇拜的金句
[00:04:13.360 --> 00:04:15.360]  彼得前書一章
[00:04:15.360 --> 00:04:17.360]  記得字嗎?十七節
[00:04:17.360 --> 00:04:19.360]  你記得聖經裏面
[00:04:19.360 --> 00:04:21.360]  很清楚的如果你看回崇拜周刊
[00:04:21.360 --> 00:04:23.360]  首頁你就會見到
[00:04:23.360 --> 00:04:25.360]  聖經告訴我們
[00:04:25.360 --> 00:04:27.360]  你們既稱那不偏待人
[00:04:27.360 --> 00:04:29.360]  這位上帝
[00:04:29.360 --> 00:04:31.360]  他不會有偏心的
[00:04:31.360 --> 00:04:33.360]  是按著公平來待每一個人
[00:04:33.360 --> 00:04:35.360]  按各人的行為
[00:04:35.360 --> 00:04:37.360]  審判人
[00:04:37.360 --> 00:04:39.360]  的主為父
[00:04:39.360 --> 00:04:41.360]  這位父神
[00:04:41.360 --> 00:04:43.360]  他是公義的
[00:04:43.360 --> 00:04:45.360]  保存敬畏的心
[00:04:45.360 --> 00:04:47.360]  到我們在世上寄居的日子
[00:04:47.360 --> 00:04:49.360]  敬畏就是
[00:04:49.360 --> 00:04:51.360]  表示不願意
[00:04:51.360 --> 00:04:53.360]  得罪神
[00:04:53.360 --> 00:04:55.360]  不願意去違背神給人
[00:04:55.360 --> 00:04:57.360]  正直的真道
[00:04:57.360 --> 00:04:59.360]  因此如果認識審判的人
[00:04:59.360 --> 00:05:01.360]  是會知道去敬畏
[00:05:01.360 --> 00:05:03.360]  神
[00:05:03.360 --> 00:05:05.360]  因此在世上可以行在一條
[00:05:05.360 --> 00:05:07.360]  蒙恩的路上
[00:05:07.360 --> 00:05:09.360]  因此我們今天看彼得後書
[00:05:09.360 --> 00:05:11.360]  也知道整卷書是不斷提及
[00:05:11.360 --> 00:05:13.360]  主在內
[00:05:13.360 --> 00:05:15.360]  和主審判的訊息
[00:05:15.360 --> 00:05:17.360]  我們再次去思想
[00:05:17.360 --> 00:05:19.360]  在聖經的第二章一開始就說到
[00:05:19.360 --> 00:05:21.360]  會有假教師會出現
[00:05:21.360 --> 00:05:23.360]  是必然會出現
[00:05:23.360 --> 00:05:25.360]  第二章第一節這樣說
[00:05:25.360 --> 00:05:27.360]  從前在人民當中
[00:05:27.360 --> 00:05:29.360]  曾經有假先知出來
[00:05:29.360 --> 00:05:31.360]  照樣將來在你們中間
[00:05:31.360 --> 00:05:33.360]  也必有假教師出現
[00:05:33.360 --> 00:05:35.360]  他們偷偷地
[00:05:35.360 --> 00:05:37.360]  把使人滅亡的
[00:05:37.360 --> 00:05:39.360]  異端引進來
[00:05:39.360 --> 00:05:41.360]  甚至否認那曾經
[00:05:41.360 --> 00:05:43.360]  賣淑他們的主
[00:05:43.360 --> 00:05:45.360]  迅速地自取滅亡
[00:05:45.360 --> 00:05:47.360]  舊約聖經裏面提到
[00:05:47.360 --> 00:05:49.360]  很多假的先知
[00:05:49.360 --> 00:05:51.360]  他們憑著自己
[00:05:51.360 --> 00:05:53.360]  講一些說話
[00:05:53.360 --> 00:05:55.360]  冒稱是神的使者
[00:05:55.360 --> 00:05:57.360]  但講的是
[00:05:57.360 --> 00:05:59.360]  自己人的一些意見
[00:05:59.360 --> 00:06:01.360]  說平安平安
[00:06:01.360 --> 00:06:03.360]  沒事的但沒有去提醒人
[00:06:03.360 --> 00:06:05.360]  去逃避罪惡
[00:06:05.360 --> 00:06:07.360]  請提及這些假先知
[00:06:07.360 --> 00:06:09.360]  要面對神的審判
[00:06:09.360 --> 00:06:11.360]  去到新約的時候
[00:06:11.360 --> 00:06:13.360]  在教會裏面也有一些假的教師
[00:06:13.360 --> 00:06:15.360]  醒就說他們
[00:06:15.360 --> 00:06:17.360]  是將一些使人滅亡的
[00:06:17.360 --> 00:06:19.360]  異端帶進來
[00:06:19.360 --> 00:06:21.360]  並且一個很重要的
[00:06:21.360 --> 00:06:23.360]  一個的問題
[00:06:23.360 --> 00:06:25.360]  就是他們否認耶穌基督
[00:06:25.360 --> 00:06:27.360]  是基督是救主
[00:06:27.360 --> 00:06:29.360]  大家好多時候
[00:06:29.360 --> 00:06:31.360]  都會想起約翰一書裏面
[00:06:31.360 --> 00:06:33.360]  提及人有了
[00:06:33.360 --> 00:06:35.360]  耶穌基督人有了
[00:06:35.360 --> 00:06:37.360]  神的兒子就有生命
[00:06:37.360 --> 00:06:39.360]  沒有神的兒子
[00:06:39.360 --> 00:06:41.360]  就沒有生命
[00:06:41.360 --> 00:06:43.360]  因為救恩是從
[00:06:43.360 --> 00:06:45.360]  耶穌基督而來的
[00:06:45.360 --> 00:06:47.360]  因此你看見歷世歷代很多的
[00:06:47.360 --> 00:06:49.360]  異端一個最核心的問題
[00:06:49.360 --> 00:06:51.360]  就是否認耶穌
[00:06:51.360 --> 00:06:53.360]  是基督
[00:06:53.360 --> 00:06:55.360]  否認耶穌是有神性
[00:06:55.360 --> 00:06:57.360]  即是說他是一個
[00:06:57.360 --> 00:06:59.360]  偉人
[00:06:59.360 --> 00:07:01.360]  甚至會指出
[00:07:01.360 --> 00:07:03.360]  有其他的基督來到
[00:07:03.360 --> 00:07:05.360]  我們講及的所謂的
[00:07:05.360 --> 00:07:07.360]  女基督
[00:07:07.360 --> 00:07:09.360]  異端邪說是
[00:07:09.360 --> 00:07:11.360]  要將耶穌基督的身份
[00:07:11.360 --> 00:07:13.360]  否認了
[00:07:13.360 --> 00:07:15.360]  沒有了耶穌基督就沒有救恩
[00:07:15.360 --> 00:07:17.360]  就只有審判
[00:07:17.360 --> 00:07:19.360]  所以你看見
[00:07:19.360 --> 00:07:21.360]  聖經提醒說這些人
[00:07:21.360 --> 00:07:23.360]  他們否認那曾經
[00:07:23.360 --> 00:07:25.360]  買俗他們的主
[00:07:25.360 --> 00:07:27.360]  是自取滅亡的
[00:07:27.360 --> 00:07:29.360]  但你不要以為
[00:07:29.360 --> 00:07:31.360]  只是這些假教師
[00:07:31.360 --> 00:07:33.360]  就說甚至有許多人
[00:07:33.360 --> 00:07:35.360]  會跟隨的
[00:07:35.360 --> 00:07:37.360]  第二節再講
[00:07:37.360 --> 00:07:39.360]  許多人會
[00:07:39.360 --> 00:07:41.360]  隨從他們的淫行
[00:07:41.360 --> 00:07:43.360]  因此真理的道
[00:07:43.360 --> 00:07:45.360]  就因他們的緣故
[00:07:45.360 --> 00:07:47.360]  被人毀謗
[00:07:47.360 --> 00:07:49.360]  有許多人會跟隨了
[00:07:49.360 --> 00:07:51.360]  因為不明白
[00:07:51.360 --> 00:07:53.360]  真道接受了這些
[00:07:53.360 --> 00:07:55.360]  的教訓認為耶穌不是基督
[00:07:55.360 --> 00:07:57.360]  因此就有許多人
[00:07:57.360 --> 00:07:59.360]  跟隨了他們淫亂的行為
[00:07:59.360 --> 00:08:01.360]  這裡所說的淫亂的行為
[00:08:01.360 --> 00:08:03.360]  是在說
[00:08:03.360 --> 00:08:05.360]  重複犯一些淫亂的行為
[00:08:05.360 --> 00:08:07.360]  是多次
[00:08:07.360 --> 00:08:09.360]  在犯罪當中
[00:08:09.360 --> 00:08:11.360]  這些情況
[00:08:11.360 --> 00:08:13.360]  聖經就說
[00:08:13.360 --> 00:08:15.360]  沒錯神是會赦免我們的
[00:08:15.360 --> 00:08:17.360]  有些時候我們軟弱會跌倒
[00:08:17.360 --> 00:08:19.360]  神是會很樂意
[00:08:19.360 --> 00:08:21.360]  當我們承認自己過犯的時候
[00:08:21.360 --> 00:08:23.360]  次下赦罪
[00:08:23.360 --> 00:08:25.360]  但當人多次重複犯罪
[00:08:25.360 --> 00:08:27.360]  而不願意去
[00:08:27.360 --> 00:08:29.360]  面對自己的錯
[00:08:29.360 --> 00:08:31.360]  在當中聖經就說
[00:08:31.360 --> 00:08:33.360]  神的審判都要淋到
[00:08:33.360 --> 00:08:35.360]  他們的身上
[00:08:35.360 --> 00:08:37.360]  然後第三節就提及
[00:08:37.360 --> 00:08:39.360]  有些人他們會有貪心
[00:08:39.360 --> 00:08:41.360]  會有捏造的說話
[00:08:41.360 --> 00:08:43.360]  等等然後就說
[00:08:43.360 --> 00:08:45.360]  你留心第二三節中間
[00:08:45.360 --> 00:08:47.360]  懲罰他們的
[00:08:47.360 --> 00:08:51.360]  自古以來就沒有鬆懈
[00:08:51.360 --> 00:08:53.360]  毀滅他們的
[00:08:53.360 --> 00:08:55.360]  也都不會打盹
[00:08:55.360 --> 00:08:57.360]  不會不知道
[00:08:57.360 --> 00:08:59.360]  神是會知道和
[00:08:59.360 --> 00:09:01.360]  監察住這些情況
[00:09:01.360 --> 00:09:03.360]  但是在這樣的情況
[00:09:03.360 --> 00:09:05.360]  你會發覺這些被稱為
[00:09:05.360 --> 00:09:07.360]  基督徒甚至在教會裡面
[00:09:07.360 --> 00:09:09.360]  出現的事情
[00:09:09.360 --> 00:09:11.360]  真理就被受誹謗
[00:09:11.360 --> 00:09:13.360]  很多人說
[00:09:13.360 --> 00:09:15.360]  為什麼教會會發生這樣的事
[00:09:15.360 --> 00:09:17.360]  為什麼有些基督徒會這樣做
[00:09:17.360 --> 00:09:19.360]  因此就會輕視基督教
[00:09:19.360 --> 00:09:21.360]  各位電影姐妹
[00:09:21.360 --> 00:09:23.360]  當我們講述這些事的時候
[00:09:23.360 --> 00:09:25.360]  我們都會留意到
[00:09:25.360 --> 00:09:27.360]  有些問題不單在
[00:09:27.360 --> 00:09:29.360]  世界裡面發生
[00:09:29.360 --> 00:09:31.360]  在教會裡面甚至在
[00:09:31.360 --> 00:09:33.360]  牧師傳道當中會發生一些事情
[00:09:33.360 --> 00:09:35.360]  在這些情況
[00:09:35.360 --> 00:09:37.360]  會令人很難受
[00:09:37.360 --> 00:09:39.360]  但你要記得聖經
[00:09:39.360 --> 00:09:41.360]  上上講到末世的時候
[00:09:41.360 --> 00:09:43.360]  你記得在
[00:09:43.360 --> 00:09:45.360]  馬太福音二十四章
[00:09:45.360 --> 00:09:47.360]  不如大家揭一揭去前面
[00:09:47.360 --> 00:09:49.360]  我們再看回馬太
[00:09:49.360 --> 00:09:51.360]  二十四章
[00:09:53.360 --> 00:09:55.360]  二十四章第十節
[00:09:55.360 --> 00:10:07.360]  我們看回和學本
[00:10:07.360 --> 00:10:09.360]  馬太福音二十四章第十節
[00:10:09.360 --> 00:10:13.360]  聖經說那時
[00:10:13.360 --> 00:10:15.360]  必有許多人
[00:10:15.360 --> 00:10:17.360]  跌倒
[00:10:17.360 --> 00:10:19.360]  也要彼此陷害
[00:10:19.360 --> 00:10:21.360]  彼此恨惡
[00:10:21.360 --> 00:10:23.360]  這裡說屬神的人
[00:10:23.360 --> 00:10:25.360]  有一些這樣的情況
[00:10:25.360 --> 00:10:27.360]  第十一節
[00:10:51.360 --> 00:10:53.360]  然後末期才來到
[00:10:53.360 --> 00:10:57.360]  邪惡的事情出現的時候
[00:10:57.360 --> 00:10:59.360]  你會發覺有些
[00:10:59.360 --> 00:11:01.360]  教徒愛心開始
[00:11:01.360 --> 00:11:03.360]  冷淡
[00:11:03.360 --> 00:11:05.360]  為什麼冷淡呢
[00:11:05.360 --> 00:11:07.360]  因為開始有些灰心
[00:11:07.360 --> 00:11:09.360]  見到那個曾經帶領自己的
[00:11:09.360 --> 00:11:11.360]  道師竟然這樣
[00:11:11.360 --> 00:11:13.360]  見到自己一些認識的教徒
[00:11:13.360 --> 00:11:15.360]  或者不認識的教徒
[00:11:15.360 --> 00:11:17.360]  竟然都是這樣
[00:11:17.360 --> 00:11:19.360]  因此開始灰心
[00:11:19.360 --> 00:11:21.360]  甚至覺得有些厭惡
[00:11:21.360 --> 00:11:23.360]  怎麼可以再去愛呢
[00:11:23.360 --> 00:11:25.360]  自己可能已經
[00:11:25.360 --> 00:11:27.360]  不再能夠去愛人
[00:11:27.360 --> 00:11:29.360]  因為覺得很多人都是
[00:11:29.360 --> 00:11:31.360]  很虛假的
[00:11:31.360 --> 00:11:33.360]  這些情況出現的時候
[00:11:33.360 --> 00:11:35.360]  會產生一些壞的影響
[00:11:35.360 --> 00:11:37.360]  但聖經就接著說
[00:11:37.360 --> 00:11:39.360]  唯有忍耐
[00:11:39.360 --> 00:11:41.360]  到底
[00:11:41.360 --> 00:11:43.360]  這個忍耐是說一個教徒
[00:11:43.360 --> 00:11:45.360]  在不好的榜樣之下
[00:11:45.360 --> 00:11:47.360]  仍然知道自己所信的是什麼
[00:11:47.360 --> 00:11:49.360]  仍然堅定地
[00:11:49.360 --> 00:11:51.360]  跟隨著
[00:11:51.360 --> 00:11:53.360]  仍然堅定地去行善
[00:11:53.360 --> 00:11:55.360]  這些人必然領受
[00:11:55.360 --> 00:11:57.360]  神給他們最終的
[00:11:57.360 --> 00:11:59.360]  完全的拯救
[00:11:59.360 --> 00:12:01.360]  所以聖經說到
[00:12:01.360 --> 00:12:03.360]  唯有忍耐到底的
[00:12:03.360 --> 00:12:05.360]  必然得救
[00:12:05.360 --> 00:12:07.360]  我自己在教會裡
[00:12:07.360 --> 00:12:09.360]  是奉一段日誌
[00:12:09.360 --> 00:12:11.360]  當然也聽過一些
[00:12:11.360 --> 00:12:13.360]  令我很難受的
[00:12:13.360 --> 00:12:15.360]  一些假的
[00:12:15.360 --> 00:12:17.360]  一些見證
[00:12:17.360 --> 00:12:19.360]  甚至一些壞的榜樣
[00:12:19.360 --> 00:12:21.360]  但每一次當我見到一些事的時候
[00:12:21.360 --> 00:12:23.360]  有一句聖經的說話
[00:12:23.360 --> 00:12:25.360]  常常鼓勵我的心
[00:12:25.360 --> 00:12:27.360]  我都多次跟弟兄姊妹說
[00:12:27.360 --> 00:12:29.360]  聖經教育裡面提及
[00:12:29.360 --> 00:12:31.360]  就是神仍然留下七千人
[00:12:31.360 --> 00:12:33.360]  未曾向巴力屈膝
[00:12:33.360 --> 00:12:35.360]  沒錯
[00:12:35.360 --> 00:12:37.360]  有些人已經轉向偶像
[00:12:37.360 --> 00:12:39.360]  轉向錯誤的路
[00:12:39.360 --> 00:12:41.360]  但仍然有很多的人
[00:12:41.360 --> 00:12:43.360]  七千的人
[00:12:43.360 --> 00:12:45.360]  我現在講的是完整的數目
[00:12:45.360 --> 00:12:47.360]  是未曾向巴力屈膝的
[00:12:47.360 --> 00:12:49.360]  大家記不記得我們上個季度
[00:12:49.360 --> 00:12:51.360]  我們講及到
[00:12:51.360 --> 00:12:53.360]  有四維
[00:12:53.360 --> 00:12:55.360]  有雲彩
[00:12:55.360 --> 00:12:57.360]  什麼
[00:12:57.360 --> 00:12:59.360]  環繞著我們
[00:12:59.360 --> 00:13:01.360]  當你小心留意的時候
[00:13:01.360 --> 00:13:03.360]  仍然見到很多很寶貴的見證
[00:13:03.360 --> 00:13:05.360]  很多很重要的生命的榜樣
[00:13:05.360 --> 00:13:07.360]  在我們旁邊出現
[00:13:07.360 --> 00:13:09.360]  這些見證
[00:13:09.360 --> 00:13:11.360]  好像雲彩一樣環繞著我們
[00:13:11.360 --> 00:13:13.360]  鼓勵著我們的心
[00:13:13.360 --> 00:13:15.360]  沒錯 有軟弱的事情
[00:13:15.360 --> 00:13:17.360]  但仍然有很多美善的事
[00:13:17.360 --> 00:13:19.360]  勉勵我們
[00:13:19.360 --> 00:13:21.360]  都要成為其中一個好的例子
[00:13:21.360 --> 00:13:23.360]  好的榜樣
[00:13:23.360 --> 00:13:25.360]  剛才
[00:13:25.360 --> 00:13:27.360]  大家聽到施班的獻詩
[00:13:27.360 --> 00:13:29.360]  都給我們一個很清楚的提醒
[00:13:29.360 --> 00:13:31.360]  沒錯
[00:13:31.360 --> 00:13:33.360]  有黑暗
[00:13:33.360 --> 00:13:35.360]  但有光明驅逐黑暗
[00:13:35.360 --> 00:13:37.360]  光明
[00:13:37.360 --> 00:13:39.360]  有些時候好像我們見不到
[00:13:39.360 --> 00:13:41.360]  好像我們有些時候常常講
[00:13:41.360 --> 00:13:43.360]  在蜜雲滿佈的時候
[00:13:43.360 --> 00:13:45.360]  不要忘記
[00:13:45.360 --> 00:13:47.360]  在雲層的上方
[00:13:47.360 --> 00:13:49.360]  仍然有陽光的照耀
[00:13:49.360 --> 00:13:51.360]  但這個事實
[00:13:51.360 --> 00:13:53.360]  我們仍然知道
[00:13:53.360 --> 00:13:55.360]  沒錯 有這樣的事情
[00:13:55.360 --> 00:13:57.360]  但神的審判
[00:13:57.360 --> 00:13:59.360]  是仍然真實的
[00:13:59.360 --> 00:14:01.360]  只是天國的福音
[00:14:01.360 --> 00:14:03.360]  要傳遍天下
[00:14:03.360 --> 00:14:05.360]  對萬民作見證
[00:14:05.360 --> 00:14:07.360]  然後末期審判才來到
[00:14:07.360 --> 00:14:09.360]  我們回到彼得後書
[00:14:09.360 --> 00:14:17.360]  在第三節剛才我們讀到
[00:14:17.360 --> 00:14:19.360]  神的審判
[00:14:19.360 --> 00:14:21.360]  是不會打盹的
[00:14:21.360 --> 00:14:23.360]  神在他的時候
[00:14:23.360 --> 00:14:25.360]  會審判惡人
[00:14:25.360 --> 00:14:27.360]  審判罪惡的
[00:14:27.360 --> 00:14:29.360]  然後在第四節開始
[00:14:29.360 --> 00:14:31.360]  就提到神的審判
[00:14:31.360 --> 00:14:33.360]  有三個歷史的事例
[00:14:33.360 --> 00:14:35.360]  勉勵我們要警覺
[00:14:35.360 --> 00:14:37.360]  不要跌入這些審判當中
[00:14:37.360 --> 00:14:39.360]  第一 聖經就說
[00:14:39.360 --> 00:14:41.360]  第四節
[00:14:41.360 --> 00:14:43.360]  神沒有姑息犯罪的天使
[00:14:43.360 --> 00:14:45.360]  反而把他們雕下
[00:14:45.360 --> 00:14:47.360]  雕入地獄
[00:14:47.360 --> 00:14:49.360]  囚禁在幽暗的坑裡
[00:14:49.360 --> 00:14:51.360]  等候審判
[00:14:51.360 --> 00:14:53.360]  沒錯 天使比人
[00:14:53.360 --> 00:14:55.360]  是他們的權能稍為大一點
[00:14:55.360 --> 00:14:57.360]  但他們是神所創造
[00:14:57.360 --> 00:14:59.360]  是服役的靈
[00:14:59.360 --> 00:15:01.360]  聖經說
[00:15:01.360 --> 00:15:03.360]  但當他們犯罪的時候
[00:15:03.360 --> 00:15:05.360]  神會面對神的審判
[00:15:05.360 --> 00:15:07.360]  你留心將他們雕入地獄
[00:15:07.360 --> 00:15:09.360]  這個地方不是一個
[00:15:09.360 --> 00:15:11.360]  永久的地方
[00:15:11.360 --> 00:15:13.360]  聖經就說囚禁在幽暗的坑裡
[00:15:13.360 --> 00:15:15.360]  這個坑
[00:15:15.360 --> 00:15:17.360]  是另一個對地獄的描寫
[00:15:17.360 --> 00:15:19.360]  但聖經說
[00:15:19.360 --> 00:15:21.360]  等候審判
[00:15:21.360 --> 00:15:23.360]  在這個苦困的地方
[00:15:23.360 --> 00:15:25.360]  他們等候將來的
[00:15:25.360 --> 00:15:27.360]  大審判
[00:15:27.360 --> 00:15:29.360]  而聖經說撒旦的永遠的居所
[00:15:29.360 --> 00:15:31.360]  就是永遠的
[00:15:31.360 --> 00:15:33.360]  火壺
[00:15:33.360 --> 00:15:35.360]  是被審判
[00:15:35.360 --> 00:15:37.360]  之後永遠的
[00:15:37.360 --> 00:15:39.360]  地方
[00:15:39.360 --> 00:15:41.360]  這些犯罪的天使
[00:15:41.360 --> 00:15:43.360]  神要他們面對審判
[00:15:43.360 --> 00:15:45.360]  聖經沒有特別說明是指哪些天使
[00:15:45.360 --> 00:15:47.360]  但很多聖經學者就說
[00:15:47.360 --> 00:15:49.360]  應該是說到
[00:15:49.360 --> 00:15:51.360]  創世紀第六章
[00:15:51.360 --> 00:15:53.360]  若你記得當時提及到
[00:15:53.360 --> 00:15:55.360]  有一些神的使者
[00:15:55.360 --> 00:15:57.360]  其實是在說天使
[00:15:57.360 --> 00:15:59.360]  當地上人類
[00:15:59.360 --> 00:16:01.360]  很多的時候
[00:16:01.360 --> 00:16:03.360]  這些天使就隨著自己的意思
[00:16:03.360 --> 00:16:05.360]  去揀選一些地上的女子
[00:16:05.360 --> 00:16:07.360]  娶為妻子
[00:16:07.360 --> 00:16:09.360]  產生很多淫亂的事情
[00:16:09.360 --> 00:16:11.360]  然後生出的人
[00:16:11.360 --> 00:16:13.360]  聖經那裡叫偉人
[00:16:13.360 --> 00:16:15.360]  另一個翻譯是跌倒者
[00:16:15.360 --> 00:16:17.360]  這些人
[00:16:17.360 --> 00:16:19.360]  帶來了很多的混亂
[00:16:19.360 --> 00:16:21.360]  因此地上充滿著很多的邪惡
[00:16:21.360 --> 00:16:23.360]  無論是
[00:16:23.360 --> 00:16:25.360]  哪裡的講及犯罪的天使
[00:16:25.360 --> 00:16:27.360]  但神要將他們
[00:16:27.360 --> 00:16:29.360]  囚禁在一個
[00:16:29.360 --> 00:16:31.360]  幽暗的地方
[00:16:31.360 --> 00:16:33.360]  等候將來的大審判
[00:16:33.360 --> 00:16:35.360]  第二個歷史的事例
[00:16:35.360 --> 00:16:37.360]  聖經就說在第五節
[00:16:37.360 --> 00:16:39.360]  神也沒有姑息上古的世界
[00:16:39.360 --> 00:16:41.360]  反而使洪水淋到
[00:16:41.360 --> 00:16:43.360]  那不敬虔的世人
[00:16:43.360 --> 00:16:45.360]  只保存了傳異度的
[00:16:45.360 --> 00:16:47.360]  羅亞一家八口
