
[00:00:00.000 --> 00:00:01.480]  大家好 節目早上好
[00:01:32.800 --> 00:01:34.800]  一會兒我們想統計一下大家
[00:01:34.800 --> 00:01:36.040]  看看懂不懂得看聖經
[00:01:36.040 --> 00:01:36.600]  很簡單
[00:01:36.600 --> 00:01:37.720]  你可能懂得看
[00:01:37.720 --> 00:01:39.080]  只有兩個主題
[00:01:39.080 --> 00:01:40.520]  在愛裡沒有懼怕
[00:01:40.520 --> 00:01:43.560]  下面在愛裡懼怕的人未完全
[00:01:43.560 --> 00:01:45.280]  究竟是說懼怕還是說愛
[00:01:45.280 --> 00:01:46.000]  兩個主題
[00:01:46.000 --> 00:01:46.640]  兩個選一個
[00:01:46.640 --> 00:01:48.200]  你說兩個都不贊成
[00:01:48.200 --> 00:01:50.000]  你不贊成你提出意見
[00:01:50.000 --> 00:01:51.120]  如果其他人贊成
[00:01:51.120 --> 00:01:54.480]  一會兒下午去福爾飲茶請你飲茶
[00:01:54.480 --> 00:01:56.480]  先討論一下你和你旁邊那個
[00:01:56.480 --> 00:02:00.680]  愛還是懼怕
[00:02:00.680 --> 00:02:06.720]  你說愛裡沒有懼怕
[00:02:06.720 --> 00:02:07.720]  那就不用說了
[00:02:07.720 --> 00:02:09.240]  愛還是懼怕
[00:02:09.240 --> 00:02:11.880]  不然我講不到今晚的聖經文給你聽
[00:02:11.880 --> 00:02:13.240]  討論了沒有
[00:02:13.240 --> 00:02:15.280]  你可以游說前後左右
[00:02:15.280 --> 00:02:16.760]  好了
[00:02:16.760 --> 00:02:21.600]  我們來個歸納
[00:02:21.600 --> 00:02:24.000]  這節經文是說愛還是說懼怕
[00:02:24.000 --> 00:02:25.040]  愛
[00:02:25.040 --> 00:02:26.160]  是否這麼肯定
[00:02:26.160 --> 00:02:27.680]  是
[00:02:27.680 --> 00:02:28.920]  是
[00:02:28.920 --> 00:02:31.200]  你覺不覺得剛才的語氣很肯定
[00:02:31.200 --> 00:02:32.000]  是
[00:02:32.000 --> 00:02:34.320]  這就是很肯定的
[00:02:34.320 --> 00:02:36.320]  這段經文
[00:02:36.320 --> 00:02:38.040]  它想告訴我們
[00:02:38.040 --> 00:02:41.000]  最後在愛裡的人
[00:02:41.000 --> 00:02:42.360]  他未得到圓滿
[00:02:42.360 --> 00:02:43.880]  是什麼未得到圓滿
[00:02:43.880 --> 00:02:45.760]  是人不圓滿
[00:02:45.760 --> 00:02:48.000]  還是愛未圓滿
[00:02:48.000 --> 00:02:49.360]  這是最深的
[00:02:49.360 --> 00:02:51.560]  你剛才很肯定告訴我
[00:02:51.560 --> 00:02:53.320]  是說愛是主題
[00:02:53.320 --> 00:02:55.600]  但是我又覺得你們不是很肯定
[00:02:55.600 --> 00:02:56.400]  我想問
[00:02:56.400 --> 00:02:59.520]  懼怕的人在愛裡尚未得到圓滿
[00:02:59.520 --> 00:03:01.400]  請問是人未得到圓滿
[00:03:01.400 --> 00:03:03.400]  還是愛未得以圓滿
[00:03:03.400 --> 00:03:04.440]  這個問題很深的
[00:03:04.440 --> 00:03:05.920]  我們有黎牧師在這裡
[00:03:05.920 --> 00:03:07.160]  我不問你了
[00:03:07.160 --> 00:03:08.480]  這個問題很深的
[00:03:08.480 --> 00:03:10.440]  不過我相信黎牧師的生命
[00:03:10.440 --> 00:03:12.560]  已經彰顯了這個答案
[00:03:12.560 --> 00:03:14.880]  究竟是那個懼怕的人不圓滿
[00:03:14.880 --> 00:03:17.240]  就是那個人經常驚一驚不圓滿
[00:03:17.240 --> 00:03:21.240]  還是這個驚一驚的人心裡面的愛
[00:03:21.240 --> 00:03:23.640]  是一個不滿分的愛呢
[00:03:23.640 --> 00:03:25.240]  提示了你
[00:03:25.240 --> 00:03:28.440]  可以了嗎
[00:03:28.440 --> 00:03:29.640]  要很堅定很穩定的
[00:03:29.640 --> 00:03:30.560]  阿姨媽
[00:03:30.560 --> 00:03:34.360]  究竟是愛不夠
[00:03:34.360 --> 00:03:35.800]  他的愛不夠圓滿
[00:03:35.800 --> 00:03:38.000]  還是這個懼怕的人不圓滿
[00:03:38.000 --> 00:03:42.120]  是不是很穩定
[00:03:42.120 --> 00:03:42.920]  是吧
[00:03:42.920 --> 00:03:43.840]  是我們祈禱了
[00:03:43.840 --> 00:03:45.280]  我們祈禱
[00:03:45.280 --> 00:03:48.160]  師父我們多謝你
[00:03:48.160 --> 00:03:49.840]  我們去讀聖經的時候
[00:03:49.840 --> 00:03:51.680]  不單是自己讀
[00:03:51.680 --> 00:03:53.080]  也有一班弟兄姊妹
[00:03:53.080 --> 00:03:54.680]  和我們一起思想
[00:03:54.680 --> 00:03:57.000]  但是我們需要有堅定的信心
[00:03:57.000 --> 00:03:59.760]  我們不懼怕將我們看到的東西
[00:03:59.760 --> 00:04:01.280]  我們堅持的東西
[00:04:01.280 --> 00:04:02.520]  擺在生命裡面
[00:04:02.520 --> 00:04:04.000]  正如你告訴我們
[00:04:04.000 --> 00:04:06.040]  我們需要有圓滿的愛
[00:04:06.040 --> 00:04:07.400]  我們求你帶領我們
[00:04:07.400 --> 00:04:10.080]  今天去讀一段若寒一書的經文
[00:04:10.080 --> 00:04:11.160]  讓我們明白
[00:04:11.160 --> 00:04:14.000]  我們怎樣可以得到這份滿分的愛
[00:04:14.000 --> 00:04:14.720]  我們感激到
[00:04:14.720 --> 00:04:16.360]  奉耶穌基督明治祈求
[00:04:16.360 --> 00:04:17.440]  阿們
[00:04:17.440 --> 00:04:21.680]  今天這段經文在若寒的一書
[00:04:21.680 --> 00:04:23.360]  去到第四章
[00:04:23.360 --> 00:04:28.160]  我們特別和那些經常去過基督教婚禮的弟兄姊妹說
[00:04:28.160 --> 00:04:29.800]  提醒你很多次
[00:04:29.800 --> 00:04:32.640]  是經常去到基督教婚禮的弟兄姊妹說
[00:04:32.640 --> 00:04:34.520]  就不是說你是結婚的那個
[00:04:34.520 --> 00:04:36.600]  我們看看其中一節很熟悉的經文
[00:04:36.600 --> 00:04:37.800]  作為起點
[00:04:37.800 --> 00:04:41.200]  剛才大家已經玩了一個熱身遊戲了
[00:04:41.200 --> 00:04:42.280]  這段經文
[00:04:42.280 --> 00:04:43.600]  整段的經文
[00:04:43.600 --> 00:04:45.320]  我和你數一數
[00:04:45.320 --> 00:04:47.800]  看著四章七字
[00:04:47.800 --> 00:04:48.880]  聽我讀
[00:04:48.880 --> 00:04:50.800]  「親愛的」有個「愛」字
[00:04:50.800 --> 00:04:51.760]  看到嗎
[00:04:51.760 --> 00:04:55.240]  「我們要彼此相愛」
[00:04:55.240 --> 00:04:59.920]  然後「因為愛是從上帝來的」
[00:04:59.920 --> 00:05:01.840]  「凡有愛」
[00:05:01.840 --> 00:05:04.000]  如果你細讀的時候
[00:05:04.000 --> 00:05:05.840]  這段聖經由第七字
[00:05:05.840 --> 00:05:06.560]  第八字
[00:05:06.560 --> 00:05:07.280]  第九字
[00:05:07.280 --> 00:05:08.680]  一直讀下去的時候
[00:05:08.680 --> 00:05:11.400]  你會發覺每一句都有一個字
[00:05:11.400 --> 00:05:12.640]  差不多重複出現
[00:05:12.640 --> 00:05:15.480]  不過十三、十四、十五、十六
[00:05:15.480 --> 00:05:16.560]  你幫我讀
[00:05:16.560 --> 00:05:18.560]  看看裡面能否找到「愛」
[00:05:18.560 --> 00:05:20.800]  或者這個字有沒有出現過
[00:05:20.800 --> 00:05:22.200]  十三、十四、十五、十六
[00:05:22.200 --> 00:05:23.200]  請你幫我讀
[00:05:42.640 --> 00:05:46.240]  「萬聖經耶穌在上帝之間」
[00:05:46.240 --> 00:05:48.920]  「上帝就住在他裡面」
[00:05:48.920 --> 00:05:51.800]  「而他也住在上帝的裡面」
[00:05:51.800 --> 00:05:56.680]  「我們知道並且深信上帝是愛我們的」
[00:05:56.680 --> 00:05:58.560]  十三、十四、十五、十六字
[00:05:58.560 --> 00:05:59.600]  有沒有「愛」這個字
[00:05:59.600 --> 00:06:00.120]  有
[00:06:00.120 --> 00:06:01.400]  去到哪裡才有
[00:06:01.400 --> 00:06:02.040]  聖經
[00:06:02.040 --> 00:06:04.440]  你們真的很留心讀聖經
[00:06:04.440 --> 00:06:05.880]  我的責任
[00:06:05.880 --> 00:06:07.440]  不是你聽我講道
[00:06:07.440 --> 00:06:09.800]  我的責任是你聽聖經的說話
[00:06:09.800 --> 00:06:11.400]  十三、十四、十五字
[00:06:11.400 --> 00:06:13.040]  雖然沒有「愛」這個字
[00:06:13.040 --> 00:06:15.560]  但是十六字做了一個小小的總結
[00:06:15.560 --> 00:06:16.160]  就告訴你
[00:06:16.160 --> 00:06:17.680]  我們知道
[00:06:17.680 --> 00:06:18.400]  做什麼
[00:06:18.400 --> 00:06:19.360]  相信
[00:06:19.360 --> 00:06:21.560]  是很深的去相信
[00:06:21.560 --> 00:06:22.560]  相信什麼
[00:06:22.560 --> 00:06:25.760]  「上帝愛我們」
[00:06:25.760 --> 00:06:29.240]  我就這樣做一個小小的整理
[00:06:29.240 --> 00:06:31.240]  這段經文的主題是講愛
[00:06:31.240 --> 00:06:33.760]  而去到十三、十四、十五字
[00:06:33.760 --> 00:06:35.160]  它雖然沒有提到「愛」
[00:06:35.160 --> 00:06:36.760]  我一會兒有機會就講一下
[00:06:36.760 --> 00:06:37.920]  但是這裡想講
[00:06:37.920 --> 00:06:38.880]  我們要知道
[00:06:38.880 --> 00:06:39.520]  為什麼
[00:06:39.520 --> 00:06:41.440]  第十三節我讀一次給大家聽
[00:06:41.440 --> 00:06:44.680]  因為上帝將祂的靈賜給我們
[00:06:44.680 --> 00:06:45.600]  由此
[00:06:45.600 --> 00:06:46.600]  誰知道
[00:06:46.600 --> 00:06:48.320]  我們
[00:06:48.320 --> 00:06:49.320]  我們知道什麼
[00:06:49.320 --> 00:06:51.120]  知道什麼
[00:06:51.120 --> 00:06:54.120]  我們是住在
[00:06:54.120 --> 00:06:54.800]  誰
[00:06:54.800 --> 00:06:56.480]  神裡面
[00:06:56.480 --> 00:06:57.400]  上帝裡面
[00:06:57.400 --> 00:06:58.280]  而且
[00:06:58.280 --> 00:07:00.920]  上帝也住在我們裡面
[00:07:00.920 --> 00:07:02.520]  一個很簡單的問題
[00:07:02.520 --> 00:07:06.240]  當你知道你生命裡面有上帝
[00:07:06.240 --> 00:07:08.080]  你就知道神愛你
[00:07:08.080 --> 00:07:09.240]  或者倒過來
[00:07:09.440 --> 00:07:11.440]  我希望今天每一位弟兄姊妹
[00:07:11.440 --> 00:07:13.360]  我們又剛剛從加拿大回來的
[00:07:13.360 --> 00:07:14.120]  Uncle、Auntie
[00:07:14.120 --> 00:07:15.120]  還有一個大Auntie
[00:07:15.120 --> 00:07:18.840]  我們怎麼知道自己是
[00:07:18.840 --> 00:07:21.280]  被愛呢
[00:07:21.280 --> 00:07:22.960]  被上帝去愛呢
[00:07:22.960 --> 00:07:24.520]  首先第一件事就是
[00:07:24.520 --> 00:07:26.480]  知道你人生裡面有沒有上帝
[00:07:26.480 --> 00:07:27.960]  今天我想挑戰的
[00:07:27.960 --> 00:07:30.360]  或者是很想去鼓勵的
[00:07:30.360 --> 00:07:31.920]  是我們想一個問題
[00:07:31.920 --> 00:07:34.440]  在你裡面有沒有上帝
[00:07:34.440 --> 00:07:38.600]  或者在你的心裡面有沒有上帝
[00:07:39.760 --> 00:07:41.520]  有上帝在你的心裡面
[00:07:41.520 --> 00:07:44.280]  你一定會有上帝的一個特質
[00:07:44.280 --> 00:07:46.120]  是上帝
[00:07:46.120 --> 00:07:47.560]  在人
[00:07:47.560 --> 00:07:50.080]  每一個經歷過上帝的人
[00:07:50.080 --> 00:07:50.920]  他們都說
[00:07:50.920 --> 00:07:52.480]  上帝是愛
[00:07:52.480 --> 00:07:55.360]  所以神是愛
[00:07:55.360 --> 00:07:57.600]  成為了十六節的下半節
[00:07:57.600 --> 00:07:58.320]  你很有趣的
[00:07:58.320 --> 00:08:00.240]  你試試看你手上的經文
[00:08:00.240 --> 00:08:01.360]  那個
[00:08:01.360 --> 00:08:02.440]  講道大綱
[00:08:02.440 --> 00:08:04.000]  你看到十六節
[00:08:04.000 --> 00:08:05.400]  是斷開了的
[00:08:05.400 --> 00:08:07.640]  十六節的下半節
[00:08:07.640 --> 00:08:09.200]  上帝就是愛
[00:08:09.200 --> 00:08:11.200]  成為了第三個分段
[00:08:11.200 --> 00:08:12.080]  如果你忘記了
[00:08:12.080 --> 00:08:13.200]  打一顆星進去
[00:08:13.200 --> 00:08:14.760]  原來在中文聖經裡面
[00:08:14.760 --> 00:08:15.960]  或者英文聖經裡面
[00:08:15.960 --> 00:08:17.280]  或者任何聖經裡面
[00:08:17.280 --> 00:08:19.280]  有時候你自己讀的時候
[00:08:19.280 --> 00:08:20.680]  你跟一節一節讀
[00:08:20.680 --> 00:08:22.160]  就是你找不到
[00:08:22.160 --> 00:08:24.560]  可能中間是有一個停頓
[00:08:24.560 --> 00:08:26.480]  因為定章節的人
[00:08:26.480 --> 00:08:30.480]  他不是根據完全的文意
[00:08:30.480 --> 00:08:32.280]  就是說那些思路去寫的
[00:08:32.280 --> 00:08:34.240]  你看到很獨特的
[00:08:34.240 --> 00:08:36.160]  在第十六節的中間
[00:08:36.160 --> 00:08:38.880]  就說上帝就是愛
[00:08:38.880 --> 00:08:40.080]  這個大家看到了
[00:08:40.080 --> 00:08:42.800]  上帝愛我們
[00:08:42.800 --> 00:08:44.600]  在第十六節的上半節
[00:08:44.600 --> 00:08:45.760]  我們知道的
[00:08:45.760 --> 00:08:47.000]  你信不信
[00:08:47.000 --> 00:08:50.280]  我是很深很真實地去堅信
[00:08:50.280 --> 00:08:52.560]  確信上帝愛我們
[00:08:52.560 --> 00:08:55.880]  接著你就會說出一句很真實的話
[00:08:55.880 --> 00:08:57.360]  上帝是愛
[00:08:57.360 --> 00:08:59.360]  爸爸媽媽愛不愛我
[00:08:59.360 --> 00:09:00.080]  愛
[00:09:00.080 --> 00:09:01.440]  爸爸媽媽是不是愛
[00:09:01.440 --> 00:09:02.240]  是愛
[00:09:02.240 --> 00:09:03.760]  沒有經歷
[00:09:03.760 --> 00:09:05.880]  沒有辦法有這個宣告
[00:09:06.520 --> 00:09:09.840]  沒有經歷過上帝在你生命裡面
[00:09:09.840 --> 00:09:11.480]  很真實的改變
[00:09:11.480 --> 00:09:13.720]  給你的人生
[00:09:13.720 --> 00:09:16.800]  好像由黑暗裡面進入光明
[00:09:16.800 --> 00:09:19.120]  你不會說神是光
[00:09:19.120 --> 00:09:20.440]  約翰一書
[00:09:20.440 --> 00:09:22.240]  我們去到第四章
[00:09:22.240 --> 00:09:24.320]  有兩個主題你要記得
[00:09:24.320 --> 00:09:26.000]  第一個主題神是什麼
[00:09:26.000 --> 00:09:27.480]  光
[00:09:27.480 --> 00:09:28.840]  第二個主題呢
[00:09:28.840 --> 00:09:30.720]  神是愛
[00:09:30.720 --> 00:09:33.120]  我們去到第二個主題神是愛
[00:09:33.120 --> 00:09:34.120]  快完結了
[00:09:34.120 --> 00:09:36.560]  接著下兩個星期可以看第五章
[00:09:36.560 --> 00:09:40.480]  當我們讀到神就是愛的時候
[00:09:40.480 --> 00:09:42.440]  你會發現有一個字眼
[00:09:42.440 --> 00:09:44.240]  這個字眼剛才我就問你
[00:09:44.240 --> 00:09:46.160]  這個經文講愛還是講懼怕
[00:09:46.160 --> 00:09:48.520]  你們很肯定地說是講愛
[00:09:48.520 --> 00:09:49.800]  接著我就問你
[00:09:49.800 --> 00:09:53.600]  究竟原本這個字是在形容懼怕
[00:09:53.600 --> 00:09:55.040]  懼怕的人
[00:09:55.040 --> 00:09:57.560]  還是原本這個字形容愛呢?
[00:09:57.560 --> 00:10:00.600]  當你小心看看第十七字第十八字
[00:10:00.600 --> 00:10:02.360]  你會發現原本這個字
[00:10:02.360 --> 00:10:04.920]  在十七十八字出現了三次
[00:10:04.920 --> 00:10:07.680]  你試試讀完之後我解釋給你聽
[00:10:07.680 --> 00:10:09.720]  十七字十八字
[00:10:09.720 --> 00:10:10.800]  剩下兩節教
[00:10:10.800 --> 00:10:11.760]  十九節留給我讀
[00:10:11.760 --> 00:10:13.360]  請你幫我讀十七十八字
[00:10:32.360 --> 00:10:40.600]  (聽不清)
[00:10:40.600 --> 00:10:41.240]  好了
[00:10:41.240 --> 00:10:42.680]  經文裡面十六節說
[00:10:42.680 --> 00:10:44.160]  上帝就是愛
[00:10:44.160 --> 00:10:45.280]  接著就說
[00:10:45.280 --> 00:10:48.400]  住在愛就等於住在神裡面
[00:10:48.400 --> 00:10:50.280]  神也住在我們裡面
[00:10:50.280 --> 00:10:52.560]  看一看外面這個投影
[00:10:52.560 --> 00:10:55.280]  剛才這節經文其實已經有答案的
[00:10:55.280 --> 00:10:57.440]  不過我們其實看這節經文
[00:10:57.440 --> 00:10:59.000]  我們看了一次
[00:10:59.000 --> 00:11:00.280]  兩次三次
[00:11:00.280 --> 00:11:01.600]  是不足夠的
[00:11:02.040 --> 00:11:03.920]  原本這個字是形容什麼呢?
[00:11:03.920 --> 00:11:04.880]  你看一看
[00:11:04.880 --> 00:11:10.120]  但是這裡也有
[00:11:10.120 --> 00:11:13.520]  如果你剛才聽到我說
[00:11:13.520 --> 00:11:16.400]  去找原本這個字是形容愛
[00:11:16.400 --> 00:11:17.640]  還是形容懼怕
[00:11:17.640 --> 00:11:19.440]  你有上文下理
[00:11:19.440 --> 00:11:21.600]  在愛裡沒有懼怕
[00:11:21.600 --> 00:11:23.000]  下一句提醒你的
[00:11:23.000 --> 00:11:24.360]  原本的愛
[00:11:24.360 --> 00:11:26.360]  原本是用來形容愛
[00:11:26.360 --> 00:11:28.280]  不是形容一個人懼怕
[00:11:28.280 --> 00:11:30.880]  你就說這個驚驚青青
[00:11:30.880 --> 00:11:34.480]  這個人很多事情都擔憂
[00:11:34.480 --> 00:11:37.720]  或者這個人覺得自己可能做了一些虧心事
[00:11:37.720 --> 00:11:39.080]  做了一些錯事
[00:11:39.080 --> 00:11:41.440]  他裡面有很多的擔憂
[00:11:41.440 --> 00:11:42.600]  很多的恐懼
[00:11:42.600 --> 00:11:45.280]  難怪這個人裡面不夠圓滿
[00:11:45.280 --> 00:11:47.080]  這個人不夠完全
[00:11:47.080 --> 00:11:48.160]  但是對不起
[00:11:48.160 --> 00:11:50.440]  這個字不是用來形容這個人的
[00:11:50.440 --> 00:11:54.160]  這個字是形容他裡面的愛
[00:11:54.160 --> 00:11:54.680]  好了
[00:11:54.680 --> 00:11:55.440]  我想問
[00:11:55.440 --> 00:11:57.120]  如果一個人
[00:11:57.120 --> 00:11:58.760]  他知道在愛裡面
[00:11:58.760 --> 00:11:59.840]  就是在上帝裡面
[00:11:59.840 --> 00:12:00.840]  我再說一次
[00:12:00.840 --> 00:12:02.080]  在愛裡面
[00:12:02.080 --> 00:12:03.280]  就是在什麼裡面呢?
[00:12:03.280 --> 00:12:04.800]  上帝裡面
[00:12:04.800 --> 00:12:06.680]  如果他沒有圓滿的愛
[00:12:06.680 --> 00:12:09.560]  將愛填過來代替
[00:12:09.560 --> 00:12:12.080]  就是說他裡面的神
[00:12:12.080 --> 00:12:17.920]  什麼叫不圓滿的神呢?
[00:12:17.920 --> 00:12:20.920]  就是說其實你還沒信神
[00:12:20.920 --> 00:12:22.360]  我再說一次
[00:12:22.360 --> 00:12:24.400]  一個人有什麼可怕的呢?
[00:12:24.400 --> 00:12:26.040]  因為他根本都沒有信神
[00:12:26.040 --> 00:12:28.800]  他信得不夠圓滿
[00:12:28.800 --> 00:12:30.240]  不夠完全
[00:12:30.240 --> 00:12:31.640]  他說信上帝
[00:12:31.640 --> 00:12:34.600]  其實他仍然很信這個世界很多東西
[00:12:34.600 --> 00:12:36.400]  那他靠的是什麼呢?
[00:12:36.400 --> 00:12:39.640]  他的口就說
[00:12:39.640 --> 00:12:41.280]  我愛上帝
[00:12:41.280 --> 00:12:43.360]  所以經文裡面二十字
[00:12:43.360 --> 00:12:45.200]  我想你們留意一下
[00:12:45.200 --> 00:12:47.240]  我想去解讀十九字
[00:12:47.240 --> 00:12:49.560]  給經常去婚禮的弟兄姐妹聽
[00:12:49.560 --> 00:12:50.400]  第十九字
[00:12:50.400 --> 00:12:52.000]  男士幫我讀好不好?
[00:12:52.000 --> 00:12:52.840]  十九字
[00:12:52.840 --> 00:12:53.600]  我不讀了
[00:12:53.600 --> 00:12:54.240]  本來打算我讀
[00:12:54.240 --> 00:12:55.400]  男士讀十九字
[00:12:55.400 --> 00:12:56.920]  我讀二十二十一給大家聽
[00:12:56.920 --> 00:12:57.160]  好
[00:12:57.160 --> 00:12:57.920]  請男士
[00:12:58.320 --> 00:13:06.760]  「人若說我愛上帝卻恨他的弟兄就是說謊」
[00:13:06.760 --> 00:13:07.640]  說謊
[00:13:07.640 --> 00:13:14.120]  「不愛看得見的弟兄就不能夠愛看不見的上帝」
[00:13:14.120 --> 00:13:16.680]  愛上帝的也要愛弟兄
[00:13:16.680 --> 00:13:19.600]  「這是我們從上帝所受的命令」
[00:13:19.600 --> 00:13:20.600]  十九字
[00:13:20.600 --> 00:13:22.520]  請問剛才讀的弟兄
[00:13:22.520 --> 00:13:24.400]  哪裡經常見?
[00:13:24.400 --> 00:13:25.200]  經常伴?
[00:13:25.200 --> 00:13:26.000]  經常聽?
[00:13:26.000 --> 00:13:27.400]  婚禮
[00:13:27.800 --> 00:13:28.800]  「我們愛」
[00:13:28.800 --> 00:13:29.800]  「我們」是什麼呢?
[00:13:29.800 --> 00:13:31.120]  死了
[00:13:31.120 --> 00:13:33.200]  「新郎和新娘愛」
[00:13:33.200 --> 00:13:36.400]  「因為上帝施愛新郎和新娘」
[00:13:36.400 --> 00:13:36.680]  好了
[00:13:36.680 --> 00:13:37.320]  接著
[00:13:37.320 --> 00:13:42.880]  「人若說我愛上帝卻恨他的妻子」
[00:13:42.880 --> 00:13:44.760]  「卻恨他的太太」
[00:13:44.760 --> 00:13:45.600]  如果這樣說的話
[00:13:45.600 --> 00:13:46.320]  應該這樣寫的
[00:13:46.320 --> 00:13:46.880]  是不是?
[00:13:46.880 --> 00:13:48.280]  「就是說謊」
[00:13:48.280 --> 00:13:50.720]  「不愛看得見的太太」
[00:13:50.720 --> 00:13:52.000]  這句不錯
[00:13:52.000 --> 00:13:53.320]  他是弟兄
[00:13:53.320 --> 00:13:55.200]  「不愛看得見的丈夫」
[00:13:55.200 --> 00:13:56.440]  沒有說姐妹的
[00:13:56.440 --> 00:13:57.040]  接著
[00:13:57.040 --> 00:14:00.240]  「就不能夠愛看得見的上帝」
[00:14:00.240 --> 00:14:02.440]  這是非常大男人的說法
[00:14:02.440 --> 00:14:04.080]  因為如果我們正經地說
[00:14:04.080 --> 00:14:05.640]  弟兄就是新郎
[00:14:05.640 --> 00:14:06.960]  十九字
[00:14:06.960 --> 00:14:10.200]  現在在面前我們看到一對弟兄姐妹
[00:14:10.200 --> 00:14:11.120]  我們很開心
[00:14:11.120 --> 00:14:13.800]  今天是2013年3月那一天
[00:14:13.800 --> 00:14:15.480]  看到一對弟兄姐妹
[00:14:15.480 --> 00:14:16.600]  站在大家面前
[00:14:16.600 --> 00:14:17.680]  接著我說
[00:14:17.680 --> 00:14:20.040]  這位弟兄愛這位姐妹
[00:14:20.040 --> 00:14:21.080]  「我們愛」
[00:14:21.080 --> 00:14:25.080]  「因為上帝先愛這位弟兄的姐妹」
[00:14:25.080 --> 00:14:26.280]  接著我說
[00:14:26.280 --> 00:14:27.760]  如果有人這樣說
[00:14:27.760 --> 00:14:29.640]  「我愛上帝就不愛這位弟兄」
[00:14:29.640 --> 00:14:31.160]  這個人說謊
[00:14:31.160 --> 00:14:31.920]  接著說
[00:14:31.920 --> 00:14:35.480]  「不愛他看得見的這位弟兄」
[00:14:35.480 --> 00:14:38.240]  「就不能夠愛看得見的上帝」
[00:14:38.240 --> 00:14:39.720]  如果我再說三次四次
[00:14:39.720 --> 00:14:40.440]  你都會明白
[00:14:40.440 --> 00:14:44.360]  這段經文不是說一對夫婦
[00:14:44.360 --> 00:14:45.880]  這段經文是說什麼呢?
[00:14:45.880 --> 00:14:46.680]  請問你
[00:14:46.680 --> 00:14:47.520]  十九字
[00:14:47.520 --> 00:14:49.040]  我又教你讀聖經了
[00:14:49.040 --> 00:14:49.960]  看到嗎?
[00:14:49.960 --> 00:14:51.320]  「我們愛」什麼?
[00:14:51.320 --> 00:14:51.920]  請問你
[00:14:51.920 --> 00:14:54.320]  後面沒有說愛什麼
[00:14:54.320 --> 00:14:54.960]  接著說
[00:14:54.960 --> 00:14:56.800]  「因為上帝先愛我們」
[00:14:56.800 --> 00:14:57.320]  好了
[00:14:57.320 --> 00:15:00.240]  只是看十九字
[00:15:00.240 --> 00:15:01.520]  「我們愛」
[00:15:01.520 --> 00:15:02.840]  接著呢
[00:15:02.840 --> 00:15:05.320]  如果小學生做考試
[00:15:05.320 --> 00:15:07.000]  有一些叫填充題
[00:15:07.000 --> 00:15:08.400]  有一些叫選擇題
[00:15:08.400 --> 00:15:10.520]  我現在先來跟你玩填充題
[00:15:10.520 --> 00:15:11.120]  好了
[00:15:11.120 --> 00:15:12.040]  「上帝愛」
