
[00:00:00.000 --> 00:00:07.440]  大家好,今天是2021年我第一次在敬拜當中和大家見面
[00:03:02.920 --> 00:03:03.800]  會死人的
[00:03:03.800 --> 00:03:07.080]  你受不了我這麼聖潔、這麼光明、這麼公義的
[00:03:07.080 --> 00:03:09.240]  但是我們可不可以見到上帝呢?
[00:03:09.240 --> 00:03:10.520]  可以的
[00:03:10.520 --> 00:03:13.440]  所以摩西有沒有見到上帝呢?
[00:03:13.440 --> 00:03:14.120]  有
[00:03:14.120 --> 00:03:17.080]  不但見到上帝的美善、創造的偉大和奇妙
[00:03:17.080 --> 00:03:18.560]  聖經告訴我們
[00:03:18.560 --> 00:03:20.880]  上帝讓摩西見到什麼呢?
[00:03:20.880 --> 00:03:21.840]  祂的背
[00:03:21.840 --> 00:03:22.840]  我走過之後
[00:03:22.840 --> 00:03:24.160]  你可以看到我的背
[00:03:24.160 --> 00:03:26.880]  在你前面走過去
[00:03:26.880 --> 00:03:30.960]  所以原來基督徒
[00:03:30.960 --> 00:03:32.560]  一個相信上帝的人
[00:03:32.560 --> 00:03:34.120]  是可以見到上帝的
[00:03:34.120 --> 00:03:37.080]  不過可能我們見不到的是上帝的面貌
[00:03:37.080 --> 00:03:39.600]  但是我們隨時有機會可以見到上帝
[00:03:39.600 --> 00:03:42.200]  特別是上帝的作為
[00:03:42.200 --> 00:03:44.200]  有兩隻聖經
[00:03:44.200 --> 00:03:45.800]  我相信很多基督徒都很熟悉的
[00:03:45.800 --> 00:03:47.400]  就是《羅馬書》第一章
[00:03:47.400 --> 00:03:47.960]  為什麼呢?
[00:03:47.960 --> 00:03:50.000]  因為很多時候我們傳福音的時候
[00:03:50.000 --> 00:03:52.760]  怎麼告訴別人世界上有上帝呢?
[00:03:52.760 --> 00:03:54.640]  都會引用這兩隻聖經的
[00:03:54.640 --> 00:03:58.320]  在《羅馬書》第一章十九二十節那裡怎麼說呢?
[00:03:58.320 --> 00:03:59.560]  十九節那裡說
[00:03:59.560 --> 00:04:00.960]  神的事情
[00:04:00.960 --> 00:04:03.600]  人所能夠知道、所能夠明白的
[00:04:03.600 --> 00:04:06.560]  原顯明在人的心裡
[00:04:06.560 --> 00:04:09.720]  因為是上帝已經吸吞而顯明
[00:04:09.720 --> 00:04:10.840]  神做了一個工作
[00:04:10.840 --> 00:04:12.080]  顯明在我們的心裡
[00:04:12.080 --> 00:04:13.680]  祂自從做天地以來
[00:04:13.680 --> 00:04:15.640]  上帝的永恆和神聖
[00:04:15.640 --> 00:04:18.680]  明明可以曉得的
[00:04:18.680 --> 00:04:21.200]  雖是眼不能見、肉眼見不到
[00:04:21.200 --> 00:04:22.800]  但藉著什麼呢?
[00:04:22.800 --> 00:04:24.360]  所做之物
[00:04:24.360 --> 00:04:26.000]  就可以曉得
[00:04:26.000 --> 00:04:28.680]  是叫人無可推諉
[00:04:28.680 --> 00:04:32.040]  如果天理許可
[00:04:32.040 --> 00:04:36.600]  通常我每一天都會跟師母出去散步一小時
[00:04:36.600 --> 00:04:38.760]  我們有時候一起走
[00:04:38.760 --> 00:04:39.600]  肩並肩
[00:04:39.600 --> 00:04:41.240]  大家可以聊聊天
[00:04:41.240 --> 00:04:44.040]  有時候我們會各自走自己的路
[00:04:44.040 --> 00:04:45.320]  師母聽電話
[00:04:45.320 --> 00:04:46.440]  有時候看手機
[00:04:46.440 --> 00:04:50.000]  聽一些新聞的消息
[00:04:50.000 --> 00:04:51.000]  諸如此類的東西
[00:04:51.000 --> 00:04:52.120]  而我呢
[00:04:52.120 --> 00:04:53.520]  通常我會做兩件事
[00:04:53.520 --> 00:04:56.920]  其中一件事就是做做上身的運動
[00:04:56.920 --> 00:04:58.920]  動一下太極的動作
[00:04:58.920 --> 00:05:00.000]  身邊的你們
[00:05:00.000 --> 00:05:01.560]  腳在走嘛
[00:05:01.560 --> 00:05:03.280]  就是上身要做運動
[00:05:03.280 --> 00:05:05.640]  但另外一樣我最常做的是什麼呢?
[00:05:05.640 --> 00:05:08.080]  就是單偏望地
[00:05:08.080 --> 00:05:10.200]  特別我會留意
[00:05:10.200 --> 00:05:13.320]  我沿路經過所見到的
[00:05:13.320 --> 00:05:16.080]  一花一草一木
[00:05:16.080 --> 00:05:19.640]  有時候我甚至會停低步留心去觀察
[00:05:19.640 --> 00:05:21.200]  很細緻地去看看
[00:05:21.200 --> 00:05:23.320]  這些花草是木的形狀
[00:05:23.320 --> 00:05:25.360]  怎樣的生長
[00:05:25.360 --> 00:05:28.920]  不知道大家看到什麼呢?
[00:05:28.920 --> 00:05:30.680]  有一張照片給大家看看
[00:05:30.680 --> 00:05:31.920]  大家看到什麼呢?
[00:05:31.920 --> 00:05:33.560]  這張照片你看下去的時候
[00:05:33.560 --> 00:05:35.920]  似乎是一個沒有樹葉了
[00:05:35.920 --> 00:05:39.240]  似乎是枯乾了的一棵樹
[00:05:39.240 --> 00:05:41.200]  如果我放大一點給大家看看
[00:05:41.200 --> 00:05:43.480]  這張大一點的給大家看看的時候
[00:05:43.480 --> 00:05:45.000]  你會發覺原來
[00:05:45.000 --> 00:05:47.640]  這棵不是一個枯乾了的樹
[00:05:47.640 --> 00:05:49.960]  每一個樹枝上面
[00:05:49.960 --> 00:05:51.360]  無論是粗與細也好
[00:05:51.360 --> 00:05:55.080]  都掌握了一粒一粒的生芽
[00:05:55.080 --> 00:05:57.600]  所以當你看到這些東西的時候
[00:05:57.600 --> 00:05:59.240]  可能你第一個印象看到的是什麼呢?
[00:05:59.240 --> 00:06:00.640]  是枯乾的樹木
[00:06:00.640 --> 00:06:01.480]  但不是的
[00:06:01.480 --> 00:06:02.280]  看清楚一點
[00:06:02.280 --> 00:06:05.280]  你看到有生命的象徵
[00:06:05.280 --> 00:06:07.160]  但如果你問我
[00:06:07.160 --> 00:06:08.520]  我再去看的時候
[00:06:08.520 --> 00:06:12.400]  我可以看到這些樹裡面的生命
[00:06:12.400 --> 00:06:14.440]  因為這個讓我想起
[00:06:14.440 --> 00:06:17.520]  從前我在香港懲教署做工的時候
[00:06:17.520 --> 00:06:21.040]  其中一個中心的牆上面
[00:06:21.040 --> 00:06:22.960]  掛了一對對聯
[00:06:22.960 --> 00:06:24.840]  上聯是說什麼呢?
[00:06:24.840 --> 00:06:28.240]  它說「枯木逢春又再發」
[00:06:28.240 --> 00:06:32.320]  一棵看上去似乎已經枯乾了的樹木
[00:06:32.320 --> 00:06:33.520]  但到春天的時候
[00:06:33.520 --> 00:06:37.520]  仍然可以發芽生長
[00:06:37.840 --> 00:06:42.480]  原來上帝所創造的生命
[00:06:42.480 --> 00:06:46.040]  就算是一花一草一木這麼簡單的東西
[00:06:46.040 --> 00:06:48.280]  原來不單是充滿生機
[00:06:48.280 --> 00:06:49.720]  更加能夠顯示出
[00:06:49.720 --> 00:06:54.680]  神創造那種奇妙、細緻、偉大
[00:06:54.680 --> 00:06:57.120]  在那個時間
[00:06:57.120 --> 00:07:00.240]  當我忽然之間有這樣的觀察
[00:07:00.240 --> 00:07:01.920]  有這樣的感受的時候
[00:07:01.920 --> 00:07:05.040]  我心裡面就會很自然地向上帝祈禱
[00:07:05.040 --> 00:07:08.320]  向上帝發出感謝和讚美
[00:07:08.320 --> 00:07:11.920]  在那個時間
[00:07:11.920 --> 00:07:14.560]  我發覺我和上帝很親近
[00:07:14.560 --> 00:07:19.400]  另外這張圖片、這張相片
[00:07:19.400 --> 00:07:21.160]  你又看到什麼呢?
[00:07:21.160 --> 00:07:25.640]  看上去似乎是一些很美麗的圖案
[00:07:25.640 --> 00:07:27.320]  但如果你留心看到的時候
[00:07:27.320 --> 00:07:31.000]  似乎上面有一點雀仔的足印
[00:07:31.000 --> 00:07:34.680]  其實這個不是人造出來的
[00:07:34.680 --> 00:07:37.440]  是上個星期我有機會去沙灘的時候
[00:07:37.440 --> 00:07:38.600]  在沙灘上面看到
[00:07:38.600 --> 00:07:41.600]  原來海浪衝上去沙灘
[00:07:41.600 --> 00:07:43.560]  然後退回去之後
[00:07:43.560 --> 00:07:45.920]  不知道經過了多久
[00:07:45.920 --> 00:07:47.680]  就出現了這樣的圖案
[00:07:47.680 --> 00:07:50.240]  所以我就把它拍下來
[00:07:50.240 --> 00:07:51.680]  因為我看到的是什麼呢?
[00:07:51.680 --> 00:07:55.520]  原來這個是神手所創造出來的
[00:07:55.520 --> 00:07:56.960]  一個美麗的圖案
[00:07:56.960 --> 00:07:58.560]  不是人造出來的
[00:07:58.560 --> 00:08:01.320]  正如我那時候所講的
[00:08:01.320 --> 00:08:04.240]  當我忽然之間有這樣的觸感的時候
[00:08:04.240 --> 00:08:06.600]  我就覺得和上帝很親近
[00:08:06.600 --> 00:08:07.760]  在那個時間
[00:08:07.760 --> 00:08:11.160]  無論我是和師母在社區裡散步也好
[00:08:11.160 --> 00:08:14.240]  或者在海灘裡走沙灘也好
[00:08:14.240 --> 00:08:16.920]  我覺得除了師母之外
[00:08:16.920 --> 00:08:21.520]  還有天父上帝與我同行
[00:08:21.520 --> 00:08:27.360]  不知道大家有沒有與神同行的這種經驗呢?
[00:08:27.360 --> 00:08:29.680]  不知道大家有沒有時時都看到
[00:08:29.680 --> 00:08:32.600]  原來上帝是會藉著不同的事物
[00:08:32.600 --> 00:08:36.120]  是向我們每一個人顯現
[00:08:36.120 --> 00:08:38.440]  顯現出祂的美善
[00:08:38.440 --> 00:08:40.280]  顯現出祂的恩慈
[00:08:40.280 --> 00:08:43.760]  顯現出祂的偉大和祂的美麗
[00:08:43.760 --> 00:08:46.840]  主佑弟兄姊妹
[00:08:46.840 --> 00:08:48.200]  讓我告訴你們
[00:08:48.200 --> 00:08:49.920]  這是我今天給大家的訊息
[00:08:49.920 --> 00:08:53.960]  其實你同樣都可以見到上帝的
[00:08:53.960 --> 00:08:55.080]  為什麼我這樣講呢?
[00:08:55.080 --> 00:08:56.960]  因為你想來耶穌了
[00:08:56.960 --> 00:08:57.800]  你已經認識
[00:08:57.800 --> 00:09:00.160]  而且接受耶穌作為你的救主
[00:09:00.160 --> 00:09:02.040]  你深深的相信耶穌基督
[00:09:02.040 --> 00:09:04.280]  就是上帝的兒子
[00:09:04.280 --> 00:09:05.680]  而聖經怎麼講呢?
[00:09:05.680 --> 00:09:07.760]  從來沒有人看見過上帝的
[00:09:07.760 --> 00:09:11.120]  只有在傅懷裡的獨生子
[00:09:11.120 --> 00:09:13.320]  是將上帝顯明出來
[00:09:13.320 --> 00:09:14.920]  我們相信了耶穌了
[00:09:14.920 --> 00:09:19.520]  所以我們從耶穌的身上已經可以見到上帝
[00:09:19.520 --> 00:09:23.360]  耶穌基督就是上帝用最具體的方法
[00:09:23.360 --> 00:09:25.280]  向我們顯現的
[00:09:25.280 --> 00:09:26.720]  當然現在耶穌不在了
[00:09:26.720 --> 00:09:30.240]  不過透過聖靈在我們生命當中的工作
[00:09:30.240 --> 00:09:33.040]  我們仍然可以時時見到
[00:09:33.040 --> 00:09:37.520]  上帝和耶穌基督的美善和作為
[00:09:37.520 --> 00:09:39.840]  當日我剛才提過
[00:09:39.840 --> 00:09:42.600]  肥力曾經去問耶穌
[00:09:42.600 --> 00:09:45.760]  叫耶穌說:將上帝顯給他看
[00:09:45.760 --> 00:09:47.320]  將天父顯給他看
[00:09:47.320 --> 00:09:49.000]  他就會心滿意足了
[00:09:49.000 --> 00:09:50.240]  耶穌怎麼回答他呢?
[00:09:50.240 --> 00:09:52.280]  耶穌回答說:肥力啊肥力
[00:09:52.280 --> 00:09:55.360]  我和你同在這魔教
[00:09:55.360 --> 00:09:58.000]  你還不認識我嗎?
[00:09:58.600 --> 00:10:01.880]  人看見我就是看見天父
[00:10:01.880 --> 00:10:05.600]  你為什麼說將父顯給我們看呢?
[00:10:05.600 --> 00:10:07.520]  事實上
[00:10:07.520 --> 00:10:08.960]  我們也知道
[00:10:08.960 --> 00:10:11.320]  其實當日耶穌的時代
[00:10:11.320 --> 00:10:13.520]  除了耶穌的門徒之外
[00:10:13.520 --> 00:10:15.320]  有很多人也見過耶穌
[00:10:15.320 --> 00:10:18.680]  很多人親眼見過耶穌醫病趕鬼
[00:10:18.680 --> 00:10:23.920]  以及對祂所行的神蹟騎士十分驚訝
[00:10:23.920 --> 00:10:26.160]  哇!為什麼祂可以做出這樣的事情呢?
[00:10:26.160 --> 00:10:27.840]  但是很可惜
[00:10:28.920 --> 00:10:30.600]  他們看見的不是上帝
[00:10:30.600 --> 00:10:33.040]  他們看不見上帝在耶穌身上
[00:10:33.040 --> 00:10:35.640]  甚至有人說:耶穌只能夠這樣做
[00:10:35.640 --> 00:10:37.440]  是魔鬼撒旦的工廠
[00:10:37.440 --> 00:10:40.880]  當我反思這個處境的時候
[00:10:40.880 --> 00:10:43.120]  我就留意到今天其實有很多的基督徒
[00:10:43.120 --> 00:10:46.840]  其實都好像當日的肥力
[00:10:46.840 --> 00:10:49.640]  和很多其他的聽眾一樣
[00:10:49.640 --> 00:10:52.160]  相德其實每天都和我們一起
[00:10:52.160 --> 00:10:54.240]  但是我們懵然不知
[00:10:54.240 --> 00:10:56.360]  肥力是不是每天和耶穌一起生活
[00:10:56.360 --> 00:10:59.240]  起居飲食、睡覺都一起睡的
[00:10:59.240 --> 00:11:00.760]  但是竟然不知道
[00:11:00.760 --> 00:11:04.040]  原來上帝就顯露在耶穌基督的身上
[00:11:04.040 --> 00:11:07.920]  還求耶穌將天父上帝顯示給他們看
[00:11:07.920 --> 00:11:11.680]  我心裏的問題就是說
[00:11:11.680 --> 00:11:13.560]  為什麼今天很多基督徒
[00:11:13.560 --> 00:11:16.000]  好像很容易就見到上帝
[00:11:16.000 --> 00:11:18.600]  特別是上帝的作為、上帝的恩典
[00:11:18.600 --> 00:11:20.440]  上帝的美善和偉大
[00:11:20.440 --> 00:11:24.800]  而很多基督徒卻似乎是看不到呢?
[00:11:25.040 --> 00:11:28.680]  到底我們怎樣才能夠看到上帝呢?
[00:11:28.680 --> 00:11:30.360]  牧師剛才講的
[00:11:30.360 --> 00:11:31.800]  其實我們是可以見到上帝的
[00:11:31.800 --> 00:11:35.600]  但是怎樣才能夠時時見到上帝呢?
[00:11:35.600 --> 00:11:38.320]  在《馬太福音》第五章第八節
[00:11:38.320 --> 00:11:39.960]  很短的聖經
[00:11:39.960 --> 00:11:41.440]  是八福裡面其中一個
[00:11:41.440 --> 00:11:45.720]  但是也是一個有意義很深厚的經文
[00:11:45.720 --> 00:11:47.160]  就是第五章第八節
[00:11:47.160 --> 00:11:49.000]  《馬太福音》第五章第八節怎樣講呢?
[00:11:49.000 --> 00:11:51.360]  它說「清心的人有福了
[00:11:51.360 --> 00:11:55.680]  因為他們必得見上帝」
[00:11:55.680 --> 00:11:59.240]  在我跟大家講這節聖經之前
[00:11:59.240 --> 00:12:01.040]  首先大家要明白背景
[00:12:01.040 --> 00:12:03.280]  耶穌講這句話的時候在哪裡講的?
[00:12:03.280 --> 00:12:05.160]  是登山補訓
[00:12:05.160 --> 00:12:06.600]  在格欖山裡面講的
[00:12:06.600 --> 00:12:08.280]  是其中一個的訊息
[00:12:08.280 --> 00:12:09.680]  換句話來說
[00:12:09.680 --> 00:12:11.120]  我們要記住
[00:12:11.120 --> 00:12:14.160]  耶穌講這個訊息的對象
[00:12:14.160 --> 00:12:15.640]  聽眾是什麼人
[00:12:15.640 --> 00:12:19.840]  是那些相信上帝的猶太人
[00:12:20.320 --> 00:12:21.640]  因為這個很重要
[00:12:21.640 --> 00:12:24.080]  希伯來書的作者告訴我們
[00:12:24.080 --> 00:12:26.920]  人非有信就不能得上帝的喜悅
[00:12:26.920 --> 00:12:31.160]  因為到上帝面前來的人必須信有神
[00:12:31.160 --> 00:12:36.360]  且信他賞賜那尋求他的人
[00:12:36.360 --> 00:12:38.480]  如果我們想見上帝
[00:12:38.480 --> 00:12:40.960]  根據希伯來書在這節聖經
[00:12:40.960 --> 00:12:43.480]  有兩個先決條件
[00:12:43.480 --> 00:12:47.240]  第一就是你要相信上帝
[00:12:47.880 --> 00:12:51.360]  第二就是你們要去尋求上帝
[00:12:51.360 --> 00:12:53.400]  我相信大家今天在這裡敬拜
[00:12:53.400 --> 00:12:54.480]  都應該相信上帝
[00:12:54.480 --> 00:12:57.520]  最低限度大家都應該相信有上帝
[00:12:57.520 --> 00:13:00.400]  相信上帝和不相信上帝是不同的話
[00:13:00.400 --> 00:13:02.680]  不過我相信大家在這裡的時候
[00:13:02.680 --> 00:13:04.880]  應該最低限度相信有上帝
[00:13:04.880 --> 00:13:05.960]  這個沒問題
[00:13:05.960 --> 00:13:07.280]  但第二個條件
[00:13:07.280 --> 00:13:13.240]  我們有沒有很積極地去尋求上帝呢?
[00:13:14.560 --> 00:13:18.200]  我相信當我們有急難
[00:13:18.200 --> 00:13:20.520]  或者是落在一些困境
[00:13:20.520 --> 00:13:24.120]  或者是很痛苦的情況當中的時候
[00:13:24.120 --> 00:13:27.760]  我們比較傾向容易去尋找上帝
[00:13:27.760 --> 00:13:28.600]  是不是呢?
[00:13:28.600 --> 00:13:32.360]  但是當我們的生活是無風無浪
[00:13:32.360 --> 00:13:35.600]  通常我們人很軟弱的
[00:13:35.600 --> 00:13:37.320]  比較疏懶
[00:13:37.320 --> 00:13:40.000]  甚至不想上帝來找我們
[00:13:40.000 --> 00:13:41.120]  為什麼呢?
[00:13:41.120 --> 00:13:43.480]  因為很多生活上的事情
[00:13:43.480 --> 00:13:44.600]  生活上的細節
[00:13:44.600 --> 00:13:47.040]  我們不想上帝插手
[00:13:47.040 --> 00:13:48.400]  不知道會不會是這樣呢?
[00:13:48.400 --> 00:13:51.320]  不過我想大家留意
[00:13:51.320 --> 00:13:54.720]  當耶穌說「清心的人有福了」
[00:13:54.720 --> 00:13:55.600]  OK
[00:13:55.600 --> 00:13:59.520]  聖經裡面所說的「清心」到底是什麼意思呢?
[00:13:59.520 --> 00:14:03.840]  「清心」的意思並不是說我們的心清清潔潔
[00:14:03.840 --> 00:14:07.080]  不想壞事、沒有骯髒、太濫的念頭
[00:14:07.080 --> 00:14:10.040]  或者我們做人堂堂正正
[00:14:10.040 --> 00:14:11.480]  行得正、站得正
[00:14:11.480 --> 00:14:15.200]  有個Clean Heart、Clean Spirit
[00:14:15.200 --> 00:14:18.520]  這個其實不是這節聖經裡面所說的
[00:14:18.520 --> 00:14:23.640]  這節聖經裡面所說的「清心」是Pure in Heart
[00:14:23.640 --> 00:14:26.040]  就是說我們的心底裡面
[00:14:26.040 --> 00:14:29.840]  心思意念很純潔、很專一
[00:14:29.840 --> 00:14:31.640]  Pure in Heart
[00:14:31.640 --> 00:14:32.320]  OK
[00:14:32.320 --> 00:14:34.880]  我相信我們姐妹或者家裡
[00:14:34.880 --> 00:14:37.480]  可能有些金器、首飾諸如此類的東西
[00:14:37.480 --> 00:14:38.880]  你買的時候就會問
[00:14:38.880 --> 00:14:40.880]  「裡面有多少金?」
[00:14:40.880 --> 00:14:45.640]  「是14K、24K、或者是99金呢?」
[00:14:45.640 --> 00:14:47.640]  這些數字告訴我們知道
[00:14:47.640 --> 00:14:50.080]  這個首飾、金器裡面
[00:14:50.080 --> 00:14:53.880]  那個金的含量有多純呢?
[00:14:53.880 --> 00:14:55.440]  當然我不知道
[00:14:55.440 --> 00:14:57.240]  我很少這些,我沒有這些東西
[00:14:57.240 --> 00:14:59.240]  不過我估計,我聽下去而已
[00:14:59.240 --> 00:15:00.800]  最純就是99金
[00:15:00.800 --> 00:15:01.960]  100%很難的
[00:15:01.960 --> 00:15:07.600]  但是上帝要求我們去跟隨祂的時候
[00:15:07.600 --> 00:15:10.160]  上帝要求我們100%
[00:15:10.160 --> 00:15:14.960]  100%將我們的心給祂
[00:15:14.960 --> 00:15:16.800]  這個不是我所說的
[00:15:16.800 --> 00:15:17.720]  是聖經所說的
[00:15:17.720 --> 00:15:18.640]  聖經怎樣說呢?
[00:15:18.640 --> 00:15:23.280]  祂說你們要「盡心、盡性、盡意、盡力」
[00:15:23.280 --> 00:15:25.680]  去愛主你的上帝
[00:15:25.680 --> 00:15:28.040]  盡心、盡性、盡意、盡力是什麼意思呢?
[00:15:28.040 --> 00:15:29.480]  Hold heartedly
[00:15:29.480 --> 00:15:31.360]  每一樣東西都是完全的
[00:15:31.360 --> 00:15:34.240]  100%去愛上帝
[00:15:34.240 --> 00:15:36.040]  盡你的力量去愛上帝
[00:15:36.040 --> 00:15:38.440]  盡你的心意去服侍上帝
[00:15:38.440 --> 00:15:42.200]  這個是聖經對我們基督徒的要求
[00:15:42.200 --> 00:15:44.000]  「清心」的意思就是說
[00:15:44.000 --> 00:15:47.840]  我們對上帝毫無半點的懷疑
[00:15:47.840 --> 00:15:49.960]  毫無半點的疑心
[00:15:49.960 --> 00:15:53.280]  一心一意地、永遠地、完全地去跟隨上帝
[00:15:53.280 --> 00:15:55.160]  這個就是「清心」的意思
[00:15:55.160 --> 00:15:57.600]  就好像聖經裡面
[00:15:57.600 --> 00:15:59.160]  有一個人叫西冕
[00:15:59.160 --> 00:16:01.720]  西冕在聖靈帶領之下
[00:16:01.720 --> 00:16:05.040]  知道他臨死前會見到上帝所應許的救主
[00:16:05.400 --> 00:16:10.000]  於是當耶穌被祂的育身父母帶到聖殿裡面
[00:16:10.000 --> 00:16:12.400]  進行一些宗教禮儀的時候
[00:16:12.400 --> 00:16:15.240]  西冕又被感動地帶到聖殿裡面見到耶穌
[00:16:15.240 --> 00:16:19.840]  另外一個在聖殿裡面寡居的
[00:16:19.840 --> 00:16:21.760]  很快就學年輕人守寡的
[00:16:21.760 --> 00:16:24.280]  一個女仙姿
[00:16:24.280 --> 00:16:26.320]  叫做阿蘭
[00:16:26.320 --> 00:16:27.920]  在聖殿裡面
[00:16:27.920 --> 00:16:29.480]  自從丈夫死了之後
[00:16:29.480 --> 00:16:34.280]  專心地服侍上帝、親近上帝、渴慕上帝
[00:16:34.920 --> 00:16:37.400]  這兩個人結果在他們離世之前
[00:16:37.400 --> 00:16:40.600]  都有機會見到耶穌基督
[00:16:40.600 --> 00:16:42.320]  見到上帝的兒子
[00:16:42.320 --> 00:16:45.640]  見到神應許的實現
[00:16:45.640 --> 00:16:48.720]  因為這兩個人是「清心」的人
[00:16:48.720 --> 00:16:51.760]  一心一意、完全地、全心全意
[00:16:51.760 --> 00:16:57.800]  整個人都將自己的生命交託在上帝的手裡
[00:16:57.800 --> 00:16:59.680]  所以弟兄、師妹
[00:16:59.680 --> 00:17:01.520]  如果我們想見到上帝的時候
[00:17:01.520 --> 00:17:03.800]  就要學這兩個人的榜樣
[00:17:04.560 --> 00:17:06.840]  要「清心」
[00:17:06.840 --> 00:17:09.680]  但是我們能不能夠「清心」呢?
[00:17:09.680 --> 00:17:11.680]  這個就是我們要面對的問題了
[00:17:11.680 --> 00:17:14.320]  在聖殿裡面來說
[00:17:14.320 --> 00:17:16.760]  我相信除了西面和阿蘭之外
[00:17:16.760 --> 00:17:18.320]  還有很多人
[00:17:18.320 --> 00:17:22.720]  聖殿裡面有很多人去獻祭、還願
[00:17:22.720 --> 00:17:25.920]  有很多人在裡面服侍上帝也說不定
[00:17:25.920 --> 00:17:31.040]  但是這些人跟西面和阿蘭不同
[00:17:31.040 --> 00:17:34.040]  因為他們見到的是一對年輕的夫婦
[00:17:34.040 --> 00:17:36.720]  帶著她們投胎的兒子
[00:17:36.720 --> 00:17:37.840]  進到聖殿裡面
[00:17:37.840 --> 00:17:40.240]  按照柔頓的規矩獻給上帝
[00:17:40.240 --> 00:17:40.800]  That's it!
[00:17:40.800 --> 00:17:44.720]  他們不見到上帝的兒子
[00:17:44.720 --> 00:17:46.680]  他們只見到一個baby
[00:17:46.680 --> 00:17:50.400]  帶到聖殿裡面行禮
[00:17:50.400 --> 00:17:52.080]  Why?
