
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹、各位朋友,早安!
[00:03:04.700 --> 00:03:05.700]  通常都是這樣
[00:03:05.700 --> 00:03:06.700]  這些很偉大
[00:03:06.700 --> 00:03:09.700]  但你知都不會實現
[00:03:09.700 --> 00:03:11.700]  一年過一年
[00:03:11.700 --> 00:03:13.700]  身體只會一年比一年差
[00:03:13.700 --> 00:03:15.700]  你看這個世界
[00:03:15.700 --> 00:03:17.700]  在人生當中短短幾十年
[00:03:17.700 --> 00:03:19.700]  你有沒有覺得這個世界越來越太平
[00:03:19.700 --> 00:03:21.700]  你發現真的不是
[00:03:21.700 --> 00:03:24.700]  世界各個角落都好像越來越不太平
[00:03:24.700 --> 00:03:26.700]  平安何處尋
[00:03:26.700 --> 00:03:28.700]  平安真的很難找
[00:03:28.700 --> 00:03:30.700]  病毒病菌
[00:03:30.700 --> 00:03:32.700]  人與人之間很多的事
[00:03:32.700 --> 00:03:33.700]  令我們沒有平安
[00:03:33.700 --> 00:03:35.700]  有些人說我不看我就有平安
[00:03:35.700 --> 00:03:37.700]  你不看不表示有平安
[00:03:37.700 --> 00:03:41.700]  平安和平和和好
[00:03:41.700 --> 00:03:43.700]  英文同一個字就是peace
[00:03:43.700 --> 00:03:45.700]  希伯來文就是salome
[00:03:45.700 --> 00:03:47.700]  平安來自和平
[00:03:47.700 --> 00:03:49.700]  平安來自和好
[00:03:49.700 --> 00:03:51.700]  是因果內外的關係
[00:03:51.700 --> 00:03:53.700]  要有內在的平安
[00:03:53.700 --> 00:03:55.700]  需要有外在的和好
[00:03:55.700 --> 00:03:57.700]  需要有外在的和平
[00:03:57.700 --> 00:03:58.700]  怎樣才有平安呢
[00:03:58.700 --> 00:04:00.700]  怎樣才有真的平安呢
[00:04:00.700 --> 00:04:01.700]  今日人沒有平安
[00:04:01.700 --> 00:04:02.700]  因為三個原因
[00:04:02.700 --> 00:04:03.700]  生活不好
[00:04:03.700 --> 00:04:05.700]  前景不好
[00:04:05.700 --> 00:04:07.700]  關係不好
[00:04:07.700 --> 00:04:09.700]  生活不好我們先看看
[00:04:09.700 --> 00:04:10.700]  生活不好
[00:04:10.700 --> 00:04:12.700]  我不是指衣食住行
[00:04:12.700 --> 00:04:14.700]  而是指行事為人
[00:04:14.700 --> 00:04:16.700]  因為原來呢
[00:04:16.700 --> 00:04:18.700]  衣食住行可以豐足
[00:04:18.700 --> 00:04:20.700]  不一定會有平安
[00:04:20.700 --> 00:04:22.700]  我見過太多人住很漂亮的屋
[00:04:22.700 --> 00:04:24.700]  很大的屋
[00:04:24.700 --> 00:04:26.700]  但裏面是家嘈屋閉
[00:04:26.700 --> 00:04:27.700]  永無寧日
[00:04:27.700 --> 00:04:29.700]  家人與家人之間
[00:04:29.700 --> 00:04:30.700]  兄弟姐妹之間
[00:04:30.700 --> 00:04:32.700]  不能夠和睦相處
[00:04:32.700 --> 00:04:34.700]  再大的屋都沒有意思
[00:04:34.700 --> 00:04:36.700]  我又見有些人的床
[00:04:36.700 --> 00:04:37.700]  是king size
[00:04:37.700 --> 00:04:39.700]  你知不知道king size的床有多大
[00:04:39.700 --> 00:04:40.700]  由這裏滾到那裏
[00:04:40.700 --> 00:04:42.700]  可能都要三四秒鐘才能滾到
[00:04:42.700 --> 00:04:43.700]  是不是
[00:04:43.700 --> 00:04:44.700]  很大的床
[00:04:44.700 --> 00:04:46.700]  很漂亮的枕頭
[00:04:46.700 --> 00:04:47.700]  很漂亮的棉被
[00:04:47.700 --> 00:04:48.700]  很漂亮
[00:04:48.700 --> 00:04:49.700]  很好的暖氣
[00:04:49.700 --> 00:04:50.700]  很好的空調
[00:04:50.700 --> 00:04:51.700]  但很多人
[00:04:51.700 --> 00:04:52.700]  今天晚上多少人
[00:04:52.700 --> 00:04:54.700]  眼光光睡不到
[00:04:54.700 --> 00:04:55.700]  原來生活好
[00:04:55.700 --> 00:04:57.700]  不表示心境好
[00:04:57.700 --> 00:04:58.700]  生活好
[00:04:58.700 --> 00:05:00.700]  不一定帶給你平安
[00:05:00.700 --> 00:05:01.700]  再豐富的物質
[00:05:01.700 --> 00:05:03.700]  再豐富的生活
[00:05:03.700 --> 00:05:05.700]  不一定給你有內心的平安
[00:05:05.700 --> 00:05:07.700]  真平安
[00:05:07.700 --> 00:05:09.700]  不是看外表
[00:05:09.700 --> 00:05:11.700]  而是看你的行事為人
[00:05:11.700 --> 00:05:13.700]  生命不好
[00:05:13.700 --> 00:05:14.700]  人出問題
[00:05:14.700 --> 00:05:16.700]  生活就有問題
[00:05:16.700 --> 00:05:17.700]  生命不好
[00:05:17.700 --> 00:05:19.700]  生活就會不對
[00:05:19.700 --> 00:05:20.700]  心中有愧
[00:05:20.700 --> 00:05:22.700]  心中不安
[00:05:22.700 --> 00:05:23.700]  中國有句話怎樣說呢
[00:05:23.700 --> 00:05:26.700]  平生不作虧心事
[00:05:26.700 --> 00:05:28.700]  夜半甚麼
[00:05:28.700 --> 00:05:30.700]  禁鐘也不驚
[00:05:30.700 --> 00:05:32.700]  現在很少人敲門
[00:05:32.700 --> 00:05:33.700]  是不是
[00:05:33.700 --> 00:05:35.700]  夜半禁鐘也不驚
[00:05:35.700 --> 00:05:38.700]  有時我很怕晚上收到電話
[00:05:38.700 --> 00:05:39.700]  晚上半夜響電話
[00:05:39.700 --> 00:05:40.700]  真的很害怕
[00:05:40.700 --> 00:05:41.700]  你知不知道
[00:05:41.700 --> 00:05:43.700]  真的不知道發生甚麼事
[00:05:43.700 --> 00:05:44.700]  有時我老婆說
[00:05:44.700 --> 00:05:45.700]  你這麼害怕幹甚麼
[00:05:45.700 --> 00:05:46.700]  不是我害怕我有事
[00:05:46.700 --> 00:05:47.700]  我就沒事
[00:05:47.700 --> 00:05:49.700]  不過我怕打來的人有事
[00:05:49.700 --> 00:05:50.700]  對不對
[00:05:50.700 --> 00:05:52.700]  平生不作虧心事
[00:05:52.700 --> 00:05:54.700]  夜半敲門也不驚
[00:05:54.700 --> 00:05:56.700]  今天有人可以錯
[00:05:56.700 --> 00:05:57.700]  但他不覺得錯
[00:05:57.700 --> 00:05:58.700]  為甚麼呢
[00:05:58.700 --> 00:06:00.700]  因為不平安很難受
[00:06:00.700 --> 00:06:01.700]  所以剛才我說
[00:06:01.700 --> 00:06:03.700]  今天有些人真的人很叻
[00:06:03.700 --> 00:06:05.700]  可以掩住良心
[00:06:05.700 --> 00:06:08.700]  以至他能夠有一種假的平安
[00:06:08.700 --> 00:06:10.700]  今天有人可以錯而不覺
[00:06:10.700 --> 00:06:12.700]  人最大問題就是不知道自己錯
[00:06:12.700 --> 00:06:14.700]  或者不覺得自己錯
[00:06:14.700 --> 00:06:16.700]  我來自加拿大
[00:06:16.700 --> 00:06:18.700]  住在加拿大
[00:06:18.700 --> 00:06:19.700]  加拿大真的很大
[00:06:19.700 --> 00:06:21.700]  要駕車
[00:06:21.700 --> 00:06:23.700]  加拿大的高速公路很寬
[00:06:23.700 --> 00:06:26.700]  最寬的那條我知道是16條線
[00:06:26.700 --> 00:06:27.700]  真的很寬
[00:06:27.700 --> 00:06:29.700]  有時沒甚麼車的時候
[00:06:29.700 --> 00:06:32.700]  我就真的不知不覺駕得快了
[00:06:32.700 --> 00:06:33.700]  有一次我駕車
[00:06:33.700 --> 00:06:34.700]  駕著駕著
[00:06:34.700 --> 00:06:35.700]  因為全部都沒有車
[00:06:35.700 --> 00:06:36.700]  前面沒有車
[00:06:36.700 --> 00:06:37.700]  駕得很快
[00:06:37.700 --> 00:06:38.700]  其實我不知道
[00:06:38.700 --> 00:06:40.700]  我老婆突然跟我說
[00:06:40.700 --> 00:06:42.700]  你知不知道你超速
[00:06:42.700 --> 00:06:43.700]  我說我不知道
[00:06:43.700 --> 00:06:44.700]  她怎麼說
[00:06:44.700 --> 00:06:45.700]  你不知道
[00:06:45.700 --> 00:06:47.700]  不表示你沒有超速
[00:06:47.700 --> 00:06:49.700]  接著她問我
[00:06:49.700 --> 00:06:51.700]  你覺不覺你知速
[00:06:51.700 --> 00:06:53.700]  我說我真的不覺我超速
[00:06:53.700 --> 00:06:55.700]  她說你不覺你超速
[00:06:55.700 --> 00:06:57.700]  不表示你沒有超速
[00:06:57.700 --> 00:06:59.700]  有時我發現
[00:06:59.700 --> 00:07:04.700]  我太太的口才真的很厲害
[00:07:04.700 --> 00:07:05.700]  我在說
[00:07:05.700 --> 00:07:06.700]  是喔
[00:07:06.700 --> 00:07:07.700]  我沒有留意
[00:07:07.700 --> 00:07:09.700]  有時為何人們會不知道
[00:07:09.700 --> 00:07:10.700]  或者不覺
[00:07:10.700 --> 00:07:12.700]  其實我跟我太太有爭拗
[00:07:12.700 --> 00:07:15.700]  為何我不覺駕車都比我快
[00:07:15.700 --> 00:07:17.700]  我怎會超速
[00:07:17.700 --> 00:07:19.700]  她說因為全部超緊速
[00:07:19.700 --> 00:07:22.700]  全部超緊速你就不超速嗎
[00:07:22.700 --> 00:07:23.700]  全世界說謊
[00:07:23.700 --> 00:07:25.700]  這個謊就不是謊嗎
[00:07:25.700 --> 00:07:26.700]  你明不明
[00:07:26.700 --> 00:07:28.700]  有沒有這樣的道理
[00:07:28.700 --> 00:07:29.700]  全世界人都肥
[00:07:29.700 --> 00:07:31.700]  我就不肥了
[00:07:31.700 --> 00:07:32.700]  是嗎
[00:07:32.700 --> 00:07:34.700]  沒有這樣的
[00:07:34.700 --> 00:07:35.700]  兩個原因
[00:07:35.700 --> 00:07:36.700]  有些人無知
[00:07:36.700 --> 00:07:37.700]  有些人盲目
[00:07:37.700 --> 00:07:39.700]  有人說不知者不罪
[00:07:39.700 --> 00:07:43.700]  不知者你不知我不怪你
[00:07:43.700 --> 00:07:44.700]  但你的罪
[00:07:44.700 --> 00:07:46.700]  你的錯都有後果
[00:07:46.700 --> 00:07:49.700]  金銀人最慘就是無知
[00:07:49.700 --> 00:07:50.700]  這件事不對
[00:07:50.700 --> 00:07:51.700]  他不知無論如何都要做
[00:07:51.700 --> 00:07:53.700]  勸極都不聽
[00:07:53.700 --> 00:07:54.700]  沒有辦法
[00:07:54.700 --> 00:07:55.700]  你不聽
[00:07:55.700 --> 00:07:56.700]  你不知道有事
[00:07:56.700 --> 00:07:57.700]  不表示會無事
[00:07:57.700 --> 00:07:59.700]  撞頭埋牆會怎樣
[00:07:59.700 --> 00:08:01.700]  會痛
[00:08:01.700 --> 00:08:02.700]  對不對
[00:08:02.700 --> 00:08:04.700]  你說我不知道撞頭埋牆會痛
[00:08:04.700 --> 00:08:05.700]  不斷撞
[00:08:05.700 --> 00:08:06.700]  痛不痛
[00:08:06.700 --> 00:08:07.700]  一樣痛
[00:08:07.700 --> 00:08:09.700]  高樓跌下來會死
[00:08:09.700 --> 00:08:11.700]  我不知道
[00:08:11.700 --> 00:08:12.700]  跌下來會不會死
[00:08:12.700 --> 00:08:13.700]  這樣就不會死
[00:08:13.700 --> 00:08:15.700]  一樣會死
[00:08:15.700 --> 00:08:17.700]  酒喝多了會醉
[00:08:17.700 --> 00:08:19.700]  我不知道會醉
[00:08:19.700 --> 00:08:22.700]  原來食物多了會滯
[00:08:22.700 --> 00:08:23.700]  你知不知道
[00:08:23.700 --> 00:08:25.700]  我昨晚知道
[00:08:25.700 --> 00:08:27.700]  昨晚完了星期六
[00:08:27.700 --> 00:08:29.700]  崇拜和我兩個姐姐出去吃飯
[00:08:29.700 --> 00:08:31.700]  去了一間我不知道什麼酒樓
[00:08:31.700 --> 00:08:33.700]  總之他們又好好款待
[00:08:33.700 --> 00:08:35.700]  我又很放鬆
[00:08:35.700 --> 00:08:36.700]  很開心
[00:08:36.700 --> 00:08:37.700]  一邊聊天一邊吃
[00:08:37.700 --> 00:08:39.700]  原來發現食物多了
[00:08:39.700 --> 00:08:41.700]  昨晚整晚差不多睡不著
[00:08:41.700 --> 00:08:42.700]  真的頂住胃
[00:08:42.700 --> 00:08:43.700]  很多胃氣
[00:08:43.700 --> 00:08:45.700]  很辛苦
[00:08:45.700 --> 00:08:47.700]  原來食物多了會滯
[00:08:47.700 --> 00:08:49.700]  其實一向都知道
[00:08:49.700 --> 00:08:51.700]  你昨晚忘記了
[00:08:51.700 --> 00:08:52.700]  不表示無事發生
[00:08:52.700 --> 00:08:54.700]  我忘記了就沒事
[00:08:54.700 --> 00:08:55.700]  不會的
[00:08:55.700 --> 00:08:56.700]  一樣有事
[00:08:56.700 --> 00:08:58.700]  所以不要說不知者不醉
[00:08:58.700 --> 00:08:59.700]  第二
[00:08:59.700 --> 00:09:00.700]  有些人說我不覺得有罪
[00:09:00.700 --> 00:09:01.700]  我不覺得有問題
[00:09:01.700 --> 00:09:02.700]  我不覺得有事
[00:09:02.700 --> 00:09:03.700]  你不覺得有事
[00:09:03.700 --> 00:09:04.700]  不表示無事
[00:09:04.700 --> 00:09:05.700]  很多人有病
[00:09:05.700 --> 00:09:06.700]  你不覺得有病
[00:09:06.700 --> 00:09:08.700]  我聽很多朋友跟我說
[00:09:08.700 --> 00:09:09.700]  突然間驗出來
[00:09:09.700 --> 00:09:11.700]  我從來都不覺得
[00:09:11.700 --> 00:09:13.700]  不覺得原來都一樣會有事
[00:09:13.700 --> 00:09:15.700]  有時不覺有時更糟
[00:09:15.700 --> 00:09:17.700]  到你覺的時候已經很大件事
[00:09:17.700 --> 00:09:19.700]  對不對
[00:09:19.700 --> 00:09:24.700]  有一次我帶我女兒去玩
[00:09:24.700 --> 00:09:28.700]  其實我說有一種機動遊戲
[00:09:28.700 --> 00:09:29.700]  叫做海盜船
[00:09:29.700 --> 00:09:31.700]  我不知道是不是叫海盜船
[00:09:31.700 --> 00:09:32.700]  還是香蕉船
[00:09:32.700 --> 00:09:33.700]  叫海盜船
[00:09:33.700 --> 00:09:35.700]  海盜船其實很害怕
[00:09:35.700 --> 00:09:37.700]  叫什麼船
[00:09:37.700 --> 00:09:39.700]  海盜船
[00:09:39.700 --> 00:09:41.700]  我以為我說錯了
[00:09:41.700 --> 00:09:43.700]  但我很平安
[00:09:43.700 --> 00:09:45.700]  很多年前去玩
[00:09:45.700 --> 00:09:47.700]  我讀大學的時候
[00:09:47.700 --> 00:09:49.700]  已經去玩了
[00:09:49.700 --> 00:09:50.700]  跟一班青年一起去玩
[00:09:50.700 --> 00:09:52.700]  沒玩過
[00:09:52.700 --> 00:09:54.700]  第一次去玩見到海盜船
[00:09:54.700 --> 00:09:57.700]  我一坐就坐最後一排
[00:09:57.700 --> 00:09:59.700]  是最害怕的
[00:09:59.700 --> 00:10:00.700]  我不知道
[00:10:00.700 --> 00:10:01.700]  不知者不醉
[00:10:01.700 --> 00:10:03.700]  坐上去
[00:10:03.700 --> 00:10:04.700]  玩完下來
[00:10:04.700 --> 00:10:06.700]  前面有個朋友是個男生
[00:10:06.700 --> 00:10:07.700]  他跟我說
[00:10:07.700 --> 00:10:09.700]  William 剛才有下雨嗎
[00:10:09.700 --> 00:10:11.700]  我說沒有
[00:10:11.700 --> 00:10:13.700]  為什麼我的頭濕了
[00:10:13.700 --> 00:10:15.700]  我說他叫Danny
[00:10:15.700 --> 00:10:17.700]  Danny 我坐你後面
[00:10:17.700 --> 00:10:18.700]  每一次搖的時候
[00:10:18.700 --> 00:10:19.700]  從上面一落的時候
[00:10:19.700 --> 00:10:21.700]  離心力很可怕
[00:10:21.700 --> 00:10:22.700]  我控制不了
[00:10:22.700 --> 00:10:23.700]  張開嘴巴
[00:10:23.700 --> 00:10:25.700]  口水滴了下去
[00:10:25.700 --> 00:10:27.700]  他搖了二十多次
[00:10:27.700 --> 00:10:29.700]  二十多口水滴了你的頭
[00:10:29.700 --> 00:10:31.700]  我說對不起
[00:10:31.700 --> 00:10:33.700]  待會買一瓶洗髮水給你洗頭
[00:10:33.700 --> 00:10:34.700]  我控制不了
[00:10:34.700 --> 00:10:36.700]  因為真的很害怕
[00:10:36.700 --> 00:10:38.700]  之後我不再玩海盜船
[00:10:38.700 --> 00:10:39.700]  因為太害怕了
[00:10:39.700 --> 00:10:40.700]  我受不了這個刺激
[00:10:40.700 --> 00:10:41.700]  過了很多年
[00:10:41.700 --> 00:10:42.700]  我讀完書結婚
[00:10:42.700 --> 00:10:43.700]  生了兒子生了女兒
[00:10:43.700 --> 00:10:45.700]  我第一次帶女兒去玩
[00:10:45.700 --> 00:10:46.700]  女兒見到海盜船
[00:10:46.700 --> 00:10:48.700]  小朋友很喜歡打鞦韆
[00:10:48.700 --> 00:10:49.700]  很喜歡搖
[00:10:49.700 --> 00:10:50.700]  不知為何
[00:10:50.700 --> 00:10:51.700]  我帶她去
[00:10:51.700 --> 00:10:52.700]  她一見到海盜船
[00:10:52.700 --> 00:10:54.700]  她說Daddy 我要玩
[00:10:54.700 --> 00:10:55.700]  我說好 你去玩
[00:10:55.700 --> 00:10:56.700]  她說Daddy 陪我玩
[00:10:56.700 --> 00:10:57.700]  Daddy 陪我玩
[00:10:57.700 --> 00:10:58.700]  我說不行 Daddy 不可以陪你玩
[00:10:58.700 --> 00:11:00.700]  因為很多年前Daddy試過
[00:11:00.700 --> 00:11:02.700]  她說不行 不行
[00:11:02.700 --> 00:11:03.700]  一定要陪我
[00:11:03.700 --> 00:11:04.700]  我說不行 不行 不可以陪你
[00:11:04.700 --> 00:11:05.700]  她說一定要陪我
[00:11:05.700 --> 00:11:06.700]  我說一定不可以陪
[00:11:06.700 --> 00:11:07.700]  接著她問了一個問題
[00:11:07.700 --> 00:11:08.700]  我就陪她
[00:11:08.700 --> 00:11:09.700]  她問什麼問題呢
[00:11:09.700 --> 00:11:11.700]  Do you love me?
[00:11:11.700 --> 00:11:13.700]  這個招式很厲害
[00:11:13.700 --> 00:11:15.700]  她說你愛我嗎
[00:11:15.700 --> 00:11:16.700]  我說Daddy love you
[00:11:16.700 --> 00:11:18.700]  Then go with me
[00:11:18.700 --> 00:11:20.700]  我記得聖經說過
[00:11:20.700 --> 00:11:22.700]  丈夫要為太太寫名
[00:11:22.700 --> 00:11:24.700]  原來還有一樣
[00:11:24.700 --> 00:11:26.700]  原來要為女兒寫名
[00:11:26.700 --> 00:11:28.700]  我就陪她去
[00:11:28.700 --> 00:11:29.700]  她很聰明
[00:11:29.700 --> 00:11:30.700]  就哄女兒
[00:11:30.700 --> 00:11:31.700]  由中間排隊
[00:11:31.700 --> 00:11:32.700]  我希望她玩了幾次之後
[00:11:32.700 --> 00:11:33.700]  就自己玩
[00:11:33.700 --> 00:11:34.700]  女兒很聰明
[00:11:34.700 --> 00:11:36.700]  有少許遺傳
[00:11:36.700 --> 00:11:37.700]  很聰明
[00:11:37.700 --> 00:11:38.700]  她說不行
[00:11:38.700 --> 00:11:39.700]  我說為什麼不行
[00:11:39.700 --> 00:11:40.700]  為什麼不從中間開始
[00:11:40.700 --> 00:11:41.700]  由最後排隊
[00:11:41.700 --> 00:11:42.700]  我說為什麼最後排隊
[00:11:42.700 --> 00:11:43.700]  最後排隊很多人排隊
[00:11:43.700 --> 00:11:45.700]  中間是不是沒有人坐
[00:11:45.700 --> 00:11:47.700]  她說我沒那麼蠢
[00:11:47.700 --> 00:11:50.700]  多人排隊當然好玩
[00:11:50.700 --> 00:11:51.700]  我說不行
[00:11:51.700 --> 00:11:53.700]  我不可以去
[00:11:53.700 --> 00:11:54.700]  她說去吧
[00:11:54.700 --> 00:11:55.700]  我不可以去
[00:11:55.700 --> 00:11:56.700]  是有問題的
[00:11:56.700 --> 00:11:57.700]  I don't care
[00:11:57.700 --> 00:11:58.700]  你陪我去玩吧
[00:11:58.700 --> 00:11:59.700]  我說不行
[00:11:59.700 --> 00:12:01.700]  她又再問我Do you love me
[00:12:01.700 --> 00:12:02.700]  我去了
[00:12:02.700 --> 00:12:03.700]  玩完之後
[00:12:03.700 --> 00:12:04.700]  下來我很開心
[00:12:04.700 --> 00:12:05.700]  跑去我太太那裡
[00:12:05.700 --> 00:12:06.700]  太太在裡面
[00:12:06.700 --> 00:12:07.700]  拿著餅乾
[00:12:07.700 --> 00:12:08.700]  麵包
[00:12:08.700 --> 00:12:09.700]  飲品
[00:12:09.700 --> 00:12:10.700]  跑去那裡
[00:12:10.700 --> 00:12:11.700]  我和老婆說
[00:12:11.700 --> 00:12:12.700]  可以了
[00:12:12.700 --> 00:12:13.700]  很棒
[00:12:13.700 --> 00:12:14.700]  她說什麼很棒
[00:12:14.700 --> 00:12:15.700]  我說這次我玩不像以前
[00:12:15.700 --> 00:12:16.700]  這次完全沒有感覺
[00:12:16.700 --> 00:12:18.700]  完全一點都不怕
[00:12:18.700 --> 00:12:21.700]  我老婆說你快點去驗身吧
[00:12:21.700 --> 00:12:22.700]  沒有感覺不是好事
[00:12:22.700 --> 00:12:24.700]  你的神經系統出問題
[00:12:24.700 --> 00:12:26.700]  連心力都感覺不到
[00:12:26.700 --> 00:12:27.700]  你還說不是有事
[00:12:27.700 --> 00:12:29.700]  可能要開刀
[00:12:29.700 --> 00:12:31.700]  她說得對
[00:12:31.700 --> 00:12:33.700]  沒有感覺你覺得是好事嗎
[00:12:33.700 --> 00:12:35.700]  今天很多人厲害到一個地步
[00:12:35.700 --> 00:12:37.700]  做錯事不覺得錯
[00:12:37.700 --> 00:12:39.700]  明明不對的不覺得對
[00:12:39.700 --> 00:12:41.700]  是非黑白搞得亂七八糟
[00:12:41.700 --> 00:12:42.700]  然後告訴自己
[00:12:42.700 --> 00:12:46.700]  我非常平安
[00:12:46.700 --> 00:12:47.700]  人生當中
[00:12:47.700 --> 00:12:49.700]  你真的要有平安的時候
[00:12:49.700 --> 00:12:51.700]  要處理生命當中的問題
[00:12:51.700 --> 00:12:53.700]  人要處理人生當中的罪
[00:12:53.700 --> 00:12:55.700]  才有真的平安
[00:12:55.700 --> 00:12:56.700]  真的平安
[00:12:56.700 --> 00:12:58.700]  第二為什麼沒有平安
[00:12:58.700 --> 00:12:59.700]  就是前景不好
[00:12:59.700 --> 00:13:01.700]  你看這個世界前景
[00:13:01.700 --> 00:13:02.700]  其實我不是很看好
[00:13:02.700 --> 00:13:04.700]  最近我在多倫多
[00:13:04.700 --> 00:13:07.700]  12月底都沒有下雪
[00:13:07.700 --> 00:13:09.700]  我老婆說沒有下雪
[00:13:09.700 --> 00:13:10.700]  你怨什麼
