
[00:00:00.000 --> 00:00:02.000]  今天我的主題是我們的福氣
[00:05:43.000 --> 00:05:46.000]  所以我們在生活中會遇見征戰的
[00:05:46.000 --> 00:05:49.000]  遇見很多很多的征戰
[00:05:49.000 --> 00:05:58.000]  我們會遇見身體上的征戰
[00:05:58.000 --> 00:06:02.000]  那身體上的征戰是什麼呢
[00:06:02.000 --> 00:06:04.000]  就是我們的疾病啊
[00:06:04.000 --> 00:06:07.000]  或意外受傷啊
[00:06:07.000 --> 00:06:10.000]  這些都是我們身體上的征戰
[00:06:10.000 --> 00:06:12.000]  我們也會遇到心理上的征戰
[00:06:12.000 --> 00:06:14.000]  我們會有遭遇壓力啊
[00:06:14.000 --> 00:06:15.000]  委屈啊
[00:06:15.000 --> 00:06:16.000]  憂鬱啊
[00:06:16.000 --> 00:06:17.000]  灰心啊
[00:06:17.000 --> 00:06:18.000]  憤怒啊
[00:06:18.000 --> 00:06:19.000]  很多很多
[00:06:19.000 --> 00:06:21.000]  我們也會遇到靈理的征戰
[00:06:21.000 --> 00:06:23.000]  比如說一些特殊禱告的負擔
[00:06:23.000 --> 00:06:25.000]  你不想禱告都不行
[00:06:25.000 --> 00:06:28.000]  還有受到咒詛啊
[00:06:28.000 --> 00:06:30.000]  一些莫名其妙的災禍
[00:06:30.000 --> 00:06:32.000]  突然間在生活中興起啊
[00:06:32.000 --> 00:06:34.000]  這就叫做咒詛
[00:06:34.000 --> 00:06:37.000]  我們也會遇到身外的征戰
[00:06:37.000 --> 00:06:41.000]  剛剛前面三項都是你身內的征戰
[00:06:41.000 --> 00:06:43.000]  我們還會遇到身外的征戰
[00:06:43.000 --> 00:06:44.000]  經濟的困難啊
[00:06:44.000 --> 00:06:46.000]  人際關係的破裂
[00:06:46.000 --> 00:06:48.000]  服事壓力沉重啊
[00:06:48.000 --> 00:06:49.000]  生離死別
[00:06:49.000 --> 00:06:51.000]  家庭問題等等
[00:06:51.000 --> 00:06:57.000]  遇見這些征戰神不是無故的讓這些征戰臨到
[00:06:57.000 --> 00:07:02.000]  征戰是要把我們裡面的核心身份
[00:07:02.000 --> 00:07:05.000]  神國軍隊給引出來
[00:07:05.000 --> 00:07:08.000]  證明出來
[00:07:08.000 --> 00:07:09.000]  然後呢
[00:07:09.000 --> 00:07:12.000]  神國軍隊還有一項證明
[00:07:12.000 --> 00:07:16.000]  就是神要選出來
[00:07:16.000 --> 00:07:19.000]  我們是被揀選的一群
[00:07:19.000 --> 00:07:22.000]  這一群要跟亞馬利人作戰的以色列百姓是什麼人呢
[00:07:22.000 --> 00:07:24.000]  是成熟的人
[00:07:24.000 --> 00:07:26.000]  在明述記一章三節說
[00:07:26.000 --> 00:07:29.000]  凡以色列忠從二十歲以外人出去打仗的
[00:07:29.000 --> 00:07:33.000]  你和亞倫要照他們的軍隊屬典
[00:07:33.000 --> 00:07:36.000]  要出去征戰的要二十歲以上
[00:07:36.000 --> 00:07:40.000]  那在新約告訴我們什麼是成熟的人呢
[00:07:40.000 --> 00:07:44.000]  那就不再是用年齡來論成熟
[00:07:44.000 --> 00:07:47.000]  在希伯來書五章十四節說
[00:07:47.000 --> 00:07:49.000]  唯獨長大成人的才能吃乾糧
[00:07:49.000 --> 00:07:56.000]  他們的心竅習念的通達就能分辨好歹了
[00:07:56.000 --> 00:07:59.000]  什麼是長大成人的人呢
[00:07:59.000 --> 00:08:02.000]  是心竅習念的通達
[00:08:02.000 --> 00:08:06.000]  心竅習念的通達是什麼意思
[00:08:06.000 --> 00:08:09.000]  就是你聽到聽得進去
[00:08:09.000 --> 00:08:14.000]  你會渴慕來聽到
[00:08:14.000 --> 00:08:17.000]  你的心竅就習念的通達
[00:08:17.000 --> 00:08:20.000]  然後你能夠聽見神的聲音
[00:08:20.000 --> 00:08:22.000]  明白神的心意
[00:08:22.000 --> 00:08:24.000]  你的心竅習念的通達
[00:08:24.000 --> 00:08:26.000]  你能夠聽從神的話
[00:08:26.000 --> 00:08:28.000]  按照神的話去行
[00:08:28.000 --> 00:08:31.000]  你的心竅就習念的通達
[00:08:31.000 --> 00:08:36.000]  那這樣子的人是被神揀選來征戰的人
[00:08:36.000 --> 00:08:38.000]  神還揀選什麼人呢
[00:08:38.000 --> 00:08:41.000]  肯吃苦且不將事物纏身的人
[00:08:41.000 --> 00:08:44.000]  在提摩那厚書二章三到四節這樣說
[00:08:44.000 --> 00:08:46.000]  你要和我同受苦難
[00:08:46.000 --> 00:08:48.000]  好像基督的精兵
[00:08:48.000 --> 00:08:51.000]  凡在軍中當兵的不將事物纏身
[00:08:51.000 --> 00:08:54.000]  好叫那召他當兵的人喜悅
[00:08:54.000 --> 00:08:56.000]  我們知道在軍中當兵的人
[00:08:56.000 --> 00:08:58.000]  不能把自己的衣服帶去的
[00:08:58.000 --> 00:09:02.000]  他要把自己衣服脫下換上軍服
[00:09:02.000 --> 00:09:04.000]  要把他世上的一切都擺下
[00:09:04.000 --> 00:09:10.000]  然後到軍中有另外一套的做法
[00:09:10.000 --> 00:09:11.000]  不將事物纏身
[00:09:11.000 --> 00:09:13.000]  但不將事物纏身呢
[00:09:13.000 --> 00:09:16.000]  不只是這些身外的事情
[00:09:16.000 --> 00:09:18.000]  這些物質世界的
[00:09:18.000 --> 00:09:20.000]  在聖經中不將事物纏身
[00:09:20.000 --> 00:09:24.000]  還包括那些看不見的事情
[00:09:24.000 --> 00:09:28.000]  比如說在聖經說膽怯的人就讓他退伍
[00:09:28.000 --> 00:09:31.000]  就軍中如果有膽怯的就請他回家了
[00:09:31.000 --> 00:09:33.000]  不用當兵了
[00:09:33.000 --> 00:09:37.000]  那如果說剛剛結婚的也不要當兵了
[00:09:37.000 --> 00:09:40.000]  趕快回家去
[00:09:40.000 --> 00:09:43.000]  這些都是看不見的領域
[00:09:43.000 --> 00:09:45.000]  所以不將事物纏身是什麼呢
[00:09:45.000 --> 00:09:49.000]  不要將世界上的看法
[00:09:49.000 --> 00:09:53.000]  作為我們的看法
[00:09:53.000 --> 00:09:56.000]  我們不要將
[00:09:56.000 --> 00:10:00.000]  我們要做神國軍隊的人
[00:10:00.000 --> 00:10:03.000]  用誠實來對抗說謊
[00:10:03.000 --> 00:10:06.000]  慷慨對抗貪心
[00:10:06.000 --> 00:10:08.000]  無私對抗自私
[00:10:08.000 --> 00:10:11.000]  饒恕來對抗怨恨
[00:10:11.000 --> 00:10:15.000]  讓耶穌掌權對抗那自我來掌權
[00:10:15.000 --> 00:10:22.000]  讓這些不將事物纏身
[00:10:22.000 --> 00:10:25.000]  都是一種吃苦
[00:10:25.000 --> 00:10:27.000]  都是一種吃苦
[00:10:27.000 --> 00:10:31.000]  就是這些是一種價值觀的對抗
[00:10:31.000 --> 00:10:32.000]  是不容易的
[00:10:32.000 --> 00:10:34.000]  是有一點點苦的
[00:10:34.000 --> 00:10:36.000]  那我們要吃這種苦
[00:10:36.000 --> 00:10:38.000]  當一個人能夠吃這種苦的時候
[00:10:38.000 --> 00:10:42.000]  是被揀選為神國軍隊的人
[00:10:42.000 --> 00:10:44.000]  然後被揀選神國軍隊
[00:10:44.000 --> 00:10:45.000]  還有一種人就是
[00:10:45.000 --> 00:10:48.000]  肯穿上神所賜的軍裝的人
[00:10:48.000 --> 00:10:51.000]  在一弗所述六章十一節說
[00:10:51.000 --> 00:10:53.000]  要穿戴神所賜的全副軍裝
[00:10:53.000 --> 00:10:56.000]  就能抵擋魔鬼的詭計
[00:10:56.000 --> 00:10:57.000]  神所賜的全副軍裝
[00:10:57.000 --> 00:11:00.000]  記載在一弗所述第六章裡面
[00:11:00.000 --> 00:11:03.000]  那我們今天也不多說
[00:11:03.000 --> 00:11:05.000]  就是救恩的頭盔
[00:11:05.000 --> 00:11:07.000]  公義的復興鏡
[00:11:07.000 --> 00:11:08.000]  信德的藤牌
[00:11:08.000 --> 00:11:09.000]  真理的腰帶
[00:11:09.000 --> 00:11:13.000]  平安的福音當作走路的鞋子
[00:11:13.000 --> 00:11:16.000]  還有靠著聖靈隨時多方的禱告
[00:11:16.000 --> 00:11:18.000]  我們要穿上這些軍
[00:11:18.000 --> 00:11:22.000]  願意肯穿上這些軍裝的人
[00:11:22.000 --> 00:11:28.000]  是神國的軍隊
[00:11:28.000 --> 00:11:29.000]  然後呢
[00:11:29.000 --> 00:11:32.000]  神國軍隊的證明呢
[00:11:32.000 --> 00:11:36.000]  第三樣就是摩西拿著杖到山頂
[00:11:36.000 --> 00:11:40.000]  這表示願意專心依靠神
[00:11:40.000 --> 00:11:41.000]  不依靠自己
[00:11:41.000 --> 00:11:43.000]  不依靠自己很能幹
[00:11:43.000 --> 00:11:45.000]  約書要帶著靈出去
[00:11:45.000 --> 00:11:48.000]  帶著人出去作戰就好了
[00:11:48.000 --> 00:11:49.000]  不是
[00:11:49.000 --> 00:11:51.000]  要做神國的軍隊
[00:11:51.000 --> 00:11:54.000]  我們還要做一樣事情
[00:11:54.000 --> 00:11:56.000]  是專心依靠神
[00:11:56.000 --> 00:12:00.000]  那摩西手拿著杖
[00:12:00.000 --> 00:12:03.000]  摩西手中的杖是他平日趕羊的杖
[00:12:03.000 --> 00:12:05.000]  當他被神呼召出來
[00:12:05.000 --> 00:12:08.000]  要帶領以色列百姓出埃及的時候呢
[00:12:08.000 --> 00:12:12.000]  他問神說我憑什麼權柄去做這件事
[00:12:12.000 --> 00:12:16.000]  神說我給你那手中的杖成為一個記號
[00:12:16.000 --> 00:12:19.000]  那是一個權柄的記號
[00:12:19.000 --> 00:12:23.000]  你就拿著這個手杖出去征戰
[00:12:23.000 --> 00:12:25.000]  所以當他拿起這個杖的時候呢
[00:12:25.000 --> 00:12:27.000]  成為他日常生活的習慣
[00:12:27.000 --> 00:12:31.000]  他就知道他不是依靠自己的勢力才能去征戰
[00:12:31.000 --> 00:12:36.000]  他是依靠神的給他的權柄出去征戰
[00:12:36.000 --> 00:12:38.000]  所以專心依靠神呢
[00:12:38.000 --> 00:12:40.000]  怎麼樣叫做專心依靠神
[00:12:40.000 --> 00:12:43.000]  就是養成依靠神的習慣
[00:12:43.000 --> 00:12:44.000]  然後呢
[00:12:44.000 --> 00:12:47.000]  願意選擇站在神的面前
[00:12:47.000 --> 00:12:51.000]  摩西拿著神的杖不是到處遊走
[00:12:51.000 --> 00:12:53.000]  而是他去站到山頂上
[00:12:53.000 --> 00:12:58.000]  站到山頂上的意思其實就是去站在神的面前
[00:12:58.000 --> 00:13:01.000]  因為至高處是與天相連
[00:13:01.000 --> 00:13:03.000]  是站到神的面前
[00:13:03.000 --> 00:13:05.000]  所以專心依靠神的人
[00:13:05.000 --> 00:13:11.000]  是一個願意選擇站在神面前的人
[00:13:11.000 --> 00:13:15.000]  所以在出埃及第十八章
[00:13:15.000 --> 00:13:19.000]  八到九節告訴我們三件事情
[00:13:19.000 --> 00:13:21.000]  是神國軍隊的證明
[00:13:21.000 --> 00:13:24.000]  就是在生活中遇見征戰
[00:13:24.000 --> 00:13:28.000]  被檢選專心依靠神
[00:13:28.000 --> 00:13:31.000]  顯明以色列百姓是神國軍隊
[00:13:31.000 --> 00:13:35.000]  當我們在遇見這三件事情的時候
[00:13:35.000 --> 00:13:43.000]  也顯明我們就是神國的軍隊
[00:13:43.000 --> 00:13:46.000]  然後在出埃及第十七章
[00:13:46.000 --> 00:13:49.000]  接下來的十節到十三節呢
[00:13:49.000 --> 00:13:54.000]  於是約書亞照著摩西對他所說的話形
[00:13:54.000 --> 00:13:56.000]  和亞馬利人征戰
[00:13:56.000 --> 00:13:58.000]  摩西亞倫與忽爾都上了山頂
[00:13:58.000 --> 00:14:02.000]  摩西何時舉手以色列人就得勝
[00:14:02.000 --> 00:14:04.000]  何時垂手亞馬利人就得勝
[00:14:04.000 --> 00:14:06.000]  但摩西的手發沉
[00:14:06.000 --> 00:14:09.000]  他們就搬石頭來放在他以下
[00:14:09.000 --> 00:14:13.000]  他就坐在上面亞倫與忽爾扶著他的手
[00:14:13.000 --> 00:14:15.000]  一個在這邊一個在那邊
[00:14:15.000 --> 00:14:18.000]  他的手就穩住直到日落的時候
[00:14:18.000 --> 00:14:22.000]  約書亞用刀殺了亞馬利王和他的百姓
[00:14:22.000 --> 00:14:25.000]  在這幾節經文要告訴我們說
[00:14:25.000 --> 00:14:29.000]  這個神國軍隊兩大得勝的秘訣
[00:14:29.000 --> 00:14:31.000]  這兩大得勝的秘訣呢
[00:14:31.000 --> 00:14:34.000]  第一個就是直接面對征戰
[00:14:34.000 --> 00:14:36.000]  就是亞馬利人來征戰
[00:14:36.000 --> 00:14:39.000]  我們知道說那個時候以色列百姓都沒受過訓練
[00:14:39.000 --> 00:14:41.000]  因為他們才剛出了埃及
[00:14:41.000 --> 00:14:44.000]  又面臨好幾次的驚恐
[00:14:44.000 --> 00:14:48.000]  出過紅海的驚恐缺少糧食的驚恐
[00:14:48.000 --> 00:14:51.000]  缺少水的驚恐雖然都靠神解決
[00:14:51.000 --> 00:14:56.000]  但是那個驚恐還是餘悸猶存留在心中
[00:14:56.000 --> 00:15:00.000]  那還有他們的核心他們是個奴隸
[00:15:00.000 --> 00:15:06.000]  他們心裡面對自己說我不能我不行我軟弱
[00:15:06.000 --> 00:15:13.000]  那在這個時刻呢亞馬利人來挑戰
[00:15:13.000 --> 00:15:16.000]  那值得喝采的是
[00:15:16.000 --> 00:15:22.000]  約書亞帶領這群被選出來的以色列人
[00:15:22.000 --> 00:15:25.000]  就去面對這場征戰
[00:15:25.000 --> 00:15:28.000]  他們沒有選擇退縮
[00:15:28.000 --> 00:15:30.000]  沒有逃回埃及
[00:15:30.000 --> 00:15:34.000]  他們去面對這一場征戰
[00:15:34.000 --> 00:15:37.000]  這是他們得勝的秘訣
[00:15:37.000 --> 00:15:39.000]  所以在我們的生活當中
[00:15:39.000 --> 00:15:42.000]  當我們遇到各式各樣的征戰
[00:15:42.000 --> 00:15:47.000]  無論是身體的心理的靈理的
[00:15:47.000 --> 00:15:51.000]  我們要面對我們不需要逃避的
[00:15:51.000 --> 00:15:53.000]  因為這些征戰
[00:15:53.000 --> 00:15:56.000]  就是要證明我們是神國的軍隊
[00:15:56.000 --> 00:15:59.000]  所以這個時候呢當這場征戰來臨的時候
[00:15:59.000 --> 00:16:03.000]  我們就看見就喚醒以色列百姓他們的裡頭的意識
[00:16:03.000 --> 00:16:08.000]  也再一次喚醒摩西裡頭的確認
[00:16:08.000 --> 00:16:12.000]  就神跟摩西說這一群是耶和華的軍隊
[00:16:12.000 --> 00:16:13.000]  摩西就信了
[00:16:13.000 --> 00:16:17.000]  所以他就差遣約書亞來主持民眾
[00:16:17.000 --> 00:16:20.000]  帶領他們出去征戰
[00:16:20.000 --> 00:16:22.000]  摩西裡頭沒有懼怕
[00:16:22.000 --> 00:16:24.000]  沒有說這群百姓都還沒受過訓練
[00:16:24.000 --> 00:16:27.000]  根本沒有時間受訓練
[00:16:27.000 --> 00:16:29.000]  然後也沒有人訓練他們
[00:16:29.000 --> 00:16:32.000]  因為在這裡唯一懂得征戰的只有摩西一個人
[00:16:32.000 --> 00:16:35.000]  而這個人是八十歲的老人
[00:16:35.000 --> 00:16:39.000]  但是摩西他沒有害怕
[00:16:39.000 --> 00:16:41.000]  他命令約書亞出去
[00:16:41.000 --> 00:16:45.000]  而約書亞也順服
[00:16:45.000 --> 00:16:48.000]  也不看他眼前這一群人
[00:16:48.000 --> 00:16:52.000]  他就帶著他們勇敢的去面對這場征戰
[00:16:52.000 --> 00:16:56.000]  所以當我們在面對各樣征戰的時候
[00:16:56.000 --> 00:16:58.000]  我們要去面對它
[00:16:58.000 --> 00:17:03.000]  我們可以選擇在小組裡面把這場征戰說出來
[00:17:03.000 --> 00:17:08.000]  請大家一起來幫忙面對
[00:17:08.000 --> 00:17:11.000]  那第二個呢 舉手禱告
[00:17:11.000 --> 00:17:14.000]  就是摩西就帶著他的帳
[00:17:14.000 --> 00:17:18.000]  帶著亞倫富爾就到山頂上去
[00:17:18.000 --> 00:17:21.000]  舉手向神禱告
[00:17:21.000 --> 00:17:24.000]  所以這個是這個軍隊得勝的秘訣
[00:17:24.000 --> 00:17:26.000]  當他們站在山頂上禱告的時候呢
[00:17:26.000 --> 00:17:28.000]  我們看見就是說
[00:17:28.000 --> 00:17:30.000]  他什麼時候舉手
[00:17:30.000 --> 00:17:32.000]  哇 約書亞就什麼時候得勝
[00:17:32.000 --> 00:17:34.000]  他什麼時候手垂下來
[00:17:34.000 --> 00:17:37.000]  約書亞就落敗
[00:17:37.000 --> 00:17:41.000]  所以舉手禱告非常的重要
[00:17:41.000 --> 00:17:43.000]  那為什麼禱告這麼重要呢
[00:17:43.000 --> 00:17:45.000]  因為聖經上啟示我們說
[00:17:45.000 --> 00:17:48.000]  征戰得勝要靠神的名
[00:17:48.000 --> 00:17:51.000]  在上末集上17章45節
[00:17:51.000 --> 00:17:53.000]  大衛對菲利斯人說
[00:17:53.000 --> 00:17:56.000]  你來攻擊我是靠著刀槍和銅器
[00:17:56.000 --> 00:18:00.000]  我來攻擊你是靠著萬軍之耶和華的名
[00:18:00.000 --> 00:18:06.000]  就是你所辱罵帶領以色列軍隊的神
[00:18:06.000 --> 00:18:09.000]  所以征戰得勝要靠神的名
[00:18:09.000 --> 00:18:15.000]  而禱告就是讓神的名顯出實際的能力
[00:18:15.000 --> 00:18:17.000]  神的名很抽象
[00:18:17.000 --> 00:18:20.000]  神的名我們也不知道說
[00:18:20.000 --> 00:18:22.000]  他對我們有什麼用處
[00:18:22.000 --> 00:18:24.000]  可是你一禱告
[00:18:24.000 --> 00:18:29.000]  神的名就顯出這個名的能力出來
[00:18:29.000 --> 00:18:32.000]  當你有缺乏的時候你禱告耶和華以樂
[00:18:32.000 --> 00:18:34.000]  供應就來了
[00:18:34.000 --> 00:18:37.000]  當你征戰的時候你禱告耶和華尼西
[00:18:37.000 --> 00:18:38.000]  你就得勝
[00:18:38.000 --> 00:18:40.000]  當你要求醫治的時候
[00:18:40.000 --> 00:18:43.000]  你禱告耶和華拉法你就得醫治
[00:18:43.000 --> 00:18:45.000]  這些都是神的名
[00:18:45.000 --> 00:18:48.000]  神的名是我們得勝的保證
[00:18:48.000 --> 00:18:52.000]  那禱告讓神的名把能力顯出來
[00:18:52.000 --> 00:18:58.000]  那征戰禱告呢要靠神的
[00:18:58.000 --> 00:19:05.000]  征戰禱告呢要靠神的靈得勝
[00:19:05.000 --> 00:19:08.000]  在撒加利亞書4章6節
[00:19:08.000 --> 00:19:12.000]  說他對我說這是耶和華指示索羅巴伯的
