
[00:00:00.000 --> 00:00:01.800]  好,各位弟兄姊妹,平安啊!
[00:02:30.800 --> 00:02:33.080]  這個就是「假冒為善」
[00:02:33.080 --> 00:02:36.800]  耶穌說信徒不是要這樣
[00:02:36.800 --> 00:02:41.360]  不需要去假扮出來
[00:02:41.360 --> 00:02:44.920]  到了第六章最後
[00:02:44.920 --> 00:02:49.200]  耶穌就叫信徒大家不要憂慮
[00:02:49.200 --> 00:02:54.240]  並且講到今天我們剛才主席讀的經文
[00:02:54.240 --> 00:02:57.320]  祂要信徒先求他的國和他的義
[00:02:57.320 --> 00:02:59.600]  這些東西都要加給你們
[00:02:59.600 --> 00:03:07.320]  我想告訴大家
[00:03:07.320 --> 00:03:11.800]  其實整個第六章你可以用一個字去總結
[00:03:11.800 --> 00:03:17.440]  是一個很實際的人生問題
[00:03:17.440 --> 00:03:21.720]  人的焦點
[00:03:21.720 --> 00:03:24.880]  焦點應該是甚麼
[00:03:27.200 --> 00:03:30.120]  我想用一個問題去開始
[00:03:30.120 --> 00:03:33.600]  你反問一下你自己
[00:03:33.600 --> 00:03:36.720]  你是怎樣對待你自己的
[00:03:36.720 --> 00:03:42.160]  你是那種為了明天舒服一點
[00:03:42.160 --> 00:03:44.800]  寧願今天辛苦一點的人
[00:03:44.800 --> 00:03:52.960]  還是你是那種主導過來就食
[00:03:52.960 --> 00:03:55.320]  隨遇而安的人
[00:03:57.200 --> 00:03:58.040]  我舉個例子
[00:03:58.040 --> 00:03:59.360]  你有一個水晶球
[00:03:59.360 --> 00:04:01.440]  你會想知道些甚麼
[00:04:01.440 --> 00:04:06.200]  甚至我想問你
[00:04:06.200 --> 00:04:08.600]  你覺得做人辛苦嗎
[00:04:08.600 --> 00:04:13.720]  還是你覺得做人都很輕鬆
[00:04:13.720 --> 00:04:18.520]  我有一個經歷
[00:04:18.520 --> 00:04:22.120]  就是我去到一間銀行辦小小事
[00:04:24.360 --> 00:04:27.400]  我去銀行辦一點事
[00:04:27.400 --> 00:04:29.960]  當天我辦完我的事之後
[00:04:29.960 --> 00:04:33.600]  員工就將一個禮物送給我
[00:04:33.600 --> 00:04:36.720]  我辦完事那個員工送了一個禮物給我
[00:04:36.720 --> 00:04:39.200]  那去年就是苦年
[00:04:39.200 --> 00:04:40.720]  去年是苦年
[00:04:40.720 --> 00:04:42.560]  今年是吐年
[00:04:42.560 --> 00:04:43.720]  今年是吐年
[00:04:43.720 --> 00:04:45.960]  一般來說我不知道
[00:04:45.960 --> 00:04:47.960]  何時是苦年何時是吐年
[00:04:47.960 --> 00:04:49.800]  我不知道是甚麼年
[00:04:49.800 --> 00:04:53.000]  那大概在剛剛的十二月左右
[00:04:53.000 --> 00:04:54.880]  在剛剛的十二月
[00:04:54.880 --> 00:04:58.200]  即是苦年最後的一個月
[00:04:58.200 --> 00:05:00.400]  就是苦年最後的一個月
[00:05:00.400 --> 00:05:03.240]  銀行的職員就在我辦完事之後
[00:05:03.240 --> 00:05:04.320]  送了一份禮物給我
[00:05:04.320 --> 00:05:05.280]  一打開
[00:05:05.280 --> 00:05:07.200]  原來是一隻老虎仔
[00:05:07.200 --> 00:05:08.880]  是玻璃
[00:05:08.880 --> 00:05:12.600]  一打開是一個老苦形象的玻璃
[00:05:12.600 --> 00:05:14.400]  那我有個感覺
[00:05:14.400 --> 00:05:15.440]  我有個感覺
[00:05:15.440 --> 00:05:19.520]  苦年的禮品不是應該在苦年最初
[00:05:19.520 --> 00:05:22.040]  或者在苦年來之前給我的嗎
[00:05:22.040 --> 00:05:26.400]  苦年的禮物不是應該在苦年開始的時候給的嗎
[00:05:26.400 --> 00:05:29.640]  我以為下一年是苦年當時
[00:05:29.640 --> 00:05:31.560]  我以為下一年是苦年
[00:05:31.560 --> 00:05:35.800]  但我明明記得好像今年是苦年
[00:05:35.800 --> 00:05:37.000]  今年是苦年
[00:05:37.000 --> 00:05:39.680]  那我的估計就是銀行可能大掃除
[00:05:39.680 --> 00:05:41.720]  估計他們是大掃除
[00:05:41.720 --> 00:05:43.920]  就見到一些不知道怎樣處理的東西
[00:05:43.920 --> 00:05:45.920]  有個人在那裡
[00:05:45.920 --> 00:05:47.280]  不要浪費 給他吧
[00:05:47.280 --> 00:05:48.960]  那就送給我了
[00:05:48.960 --> 00:05:50.760]  那當時我的感覺
[00:05:50.760 --> 00:05:54.680]  在銀行眼中我知道我有多麼的尊貴
[00:05:54.680 --> 00:05:58.360]  我在銀行知道我是那麼的尊貴的客人
[00:05:58.360 --> 00:06:00.560]  我也會繼續用這家銀行的
[00:06:00.560 --> 00:06:02.040]  繼續用這個銀行
[00:06:02.040 --> 00:06:04.680]  但無論如何 如果你真的有一個水晶球
[00:06:04.680 --> 00:06:08.360]  無論如何 如果你有一個水晶球
[00:06:08.360 --> 00:06:09.560]  你會問什麼呢
[00:06:09.560 --> 00:06:11.160]  你會問什麼呢
[00:06:11.160 --> 00:06:12.400]  我什麼時候升職
[00:06:12.400 --> 00:06:13.640]  我什麼時候升職
[00:06:13.640 --> 00:06:15.400]  我將來伴侶是誰呢
[00:06:15.400 --> 00:06:16.720]  我的伴侶是誰呢
[00:06:16.720 --> 00:06:18.400]  我將來健康是怎樣呢
[00:06:18.400 --> 00:06:20.120]  我的健康怎麼樣
[00:06:20.120 --> 00:06:22.800]  你會不會想知道你自己活到多少歲呢
[00:06:22.800 --> 00:06:27.320]  你會不會想知道你可以活到多少歲
[00:06:27.320 --> 00:06:28.480]  我想有句說話是真的
[00:06:28.480 --> 00:06:30.760]  人無遠慮必有近憂
[00:06:30.760 --> 00:06:33.040]  人無遠慮必有近憂
[00:06:33.040 --> 00:06:34.760]  其實有多少人真是
[00:06:34.760 --> 00:06:36.680]  天跌下來當被蓋
[00:06:36.680 --> 00:06:41.080]  有多少人可以真的天塌下來當被子蓋
[00:06:41.080 --> 00:06:42.800]  會不會其實這種問題
[00:06:42.800 --> 00:06:44.920]  關乎到我們人生的態度呢
[00:06:44.920 --> 00:06:49.240]  其實這些問題是不是會關乎到我們人生的態度呢
[00:06:49.240 --> 00:06:50.800]  關乎到我們的焦點
[00:06:50.800 --> 00:06:52.360]  關乎我們的焦點
[00:06:52.360 --> 00:06:54.400]  我們要向低頭求神幫助我們好嗎
[00:06:54.400 --> 00:06:56.040]  我們低頭祷告
[00:06:56.040 --> 00:06:57.600]  親愛的恩主我們感謝你
[00:06:57.600 --> 00:06:59.360]  親愛的恩主我們感謝你
[00:06:59.360 --> 00:07:00.800]  因為你揀選我們
[00:07:00.800 --> 00:07:02.120]  你揀選了我們
[00:07:02.120 --> 00:07:04.000]  因為你知道萬事
[00:07:04.000 --> 00:07:05.120]  你知道萬事
[00:07:05.120 --> 00:07:07.560]  你亦都將我們需要知道的給我們知道
[00:07:07.560 --> 00:07:10.160]  你把我們要知道的都告訴我們
[00:07:10.160 --> 00:07:13.360]  你亦都將我們不需要知道的暫時隱藏起來
[00:07:13.360 --> 00:07:16.080]  我們不需要知道的你隱藏起來
[00:07:16.080 --> 00:07:18.560]  但是我們相信神的心意總是美好
[00:07:18.560 --> 00:07:21.080]  我相信神你的心意是美好的
[00:07:21.080 --> 00:07:22.520]  你的計劃總是完全的
[00:07:22.520 --> 00:07:23.840]  你的計劃是完全的
[00:07:23.840 --> 00:07:27.560]  然而今天你教導我們如何去調整我們的焦點
[00:07:27.560 --> 00:07:30.200]  讓你教導我們去調整我們的焦點
[00:07:30.200 --> 00:07:33.480]  教導我們知道如何可以好好的對待自己
[00:07:33.480 --> 00:07:35.560]  怎麼可以好好的對待自己
[00:07:35.560 --> 00:07:37.440]  我們禱告奉耶穌基督徒的名
[00:07:37.440 --> 00:07:39.440]  耶穌奉名求
[00:07:39.440 --> 00:07:41.000]  阿們
[00:07:41.000 --> 00:07:43.200]  耶穌其實是想讓我們知道
[00:07:43.200 --> 00:07:45.440]  耶穌想我們知道
[00:07:45.440 --> 00:07:47.040]  人的焦點很重要的
[00:07:47.040 --> 00:07:48.760]  人的焦點很重要的
[00:07:48.760 --> 00:07:52.240]  因為原來焦點如果不對準
[00:07:52.240 --> 00:07:55.760]  做人是可以做得很辛苦
[00:07:55.760 --> 00:07:58.040]  因為如果焦點有偏差的話
[00:07:58.040 --> 00:07:59.400]  人是很辛苦的
[00:07:59.400 --> 00:08:02.000]  這種辛苦我稱之為是一個
[00:08:02.000 --> 00:08:04.640]  苦待自己的道路
[00:08:04.640 --> 00:08:07.120]  稱為苦待自己的道路
[00:08:07.120 --> 00:08:09.520]  這個人的偏差的焦點
[00:08:09.520 --> 00:08:12.400]  我形容為好像一個銀幣的兩邊
[00:08:12.400 --> 00:08:16.000]  人的偏差焦點好像硬幣的兩面
[00:08:16.000 --> 00:08:21.280]  一面是積極一面是消極
[00:08:21.280 --> 00:08:24.000]  先說積極的一面好嗎
[00:08:24.000 --> 00:08:29.080]  有偏差有積極的焦點是怎樣的呢
[00:08:29.080 --> 00:08:33.760]  就是人其實會願意去做一些行為
[00:08:33.760 --> 00:08:38.240]  不過動機不是為了幫別人
[00:08:38.240 --> 00:08:43.000]  也不是為了敬拜神
[00:08:43.000 --> 00:08:44.560]  就是人去做好的事
[00:08:44.560 --> 00:08:46.920]  做很多的事從頭到尾
[00:08:46.920 --> 00:08:52.680]  其實是為了自己的益處
[00:08:52.680 --> 00:08:54.080]  第六章馬太福音
[00:08:54.080 --> 00:08:58.800]  耶穌用了幾個例子
[00:08:58.800 --> 00:09:00.360]  叫人不要假冒為善
[00:09:00.360 --> 00:09:03.400]  因為假冒為善這四個字
[00:09:03.400 --> 00:09:11.320]  其實是令到人很辛苦的
[00:09:11.320 --> 00:09:14.360]  第一耶穌說施捨
[00:09:14.360 --> 00:09:15.800]  一說到施捨的時候
[00:09:15.800 --> 00:09:20.720]  我們毫無疑問施捨是好行為
[00:09:20.720 --> 00:09:25.560]  不過你知不知道耶穌用字其實很諷刺
[00:09:25.560 --> 00:09:27.280]  耶穌說你施捨的時候
[00:09:27.280 --> 00:09:34.600]  你不要在那裡吹號
[00:09:34.600 --> 00:09:37.000]  什麼時候吹號呢
[00:09:37.000 --> 00:09:39.800]  打仗的時候吹號
[00:09:39.800 --> 00:09:42.520]  打聖戰的時候吹號
[00:09:42.520 --> 00:09:48.800]  但是當時的人施捨的時候他吹號
[00:09:48.800 --> 00:09:50.920]  動機當然是告訴窮人知道
[00:09:50.920 --> 00:09:51.960]  現在施捨了
[00:09:51.960 --> 00:09:53.400]  你們來吧
[00:09:53.400 --> 00:09:55.440]  動機當然是讓貧窮人知道
[00:09:55.440 --> 00:09:56.440]  現在施捨了
[00:09:56.440 --> 00:09:56.960]  你們來吧
[00:09:56.960 --> 00:09:59.960]  不過當然如果施捨的時候吹號
[00:09:59.960 --> 00:10:02.360]  也是故意要告訴別人
[00:10:02.360 --> 00:10:03.360]  要解頭後尾
[00:10:03.360 --> 00:10:04.120]  讓人知道
[00:10:04.120 --> 00:10:06.520]  我這個家庭我們施捨
[00:10:06.520 --> 00:10:08.600]  那當然也是故意要人知道
[00:10:08.600 --> 00:10:10.320]  我現在在施捨
[00:10:10.320 --> 00:10:12.120]  故意要人知道
[00:10:12.120 --> 00:10:13.680]  故意讓人知道
[00:10:13.680 --> 00:10:16.240]  耶穌用了第二個例子
[00:10:16.240 --> 00:10:17.800]  耶穌用了第二個例子
[00:10:17.800 --> 00:10:18.800]  除了施捨
[00:10:18.800 --> 00:10:20.400]  耶穌說祈禱
[00:10:20.400 --> 00:10:22.360]  還有一個就是禱告
[00:10:22.360 --> 00:10:24.000]  耶穌說祈禱
[00:10:24.000 --> 00:10:27.320]  拜託不要站在十字路口正中間祈禱
[00:10:27.320 --> 00:10:30.560]  祈禱不要站在十字路口祈禱
[00:10:30.560 --> 00:10:32.120]  很諷刺
[00:10:32.120 --> 00:10:34.000]  一時間如果你崇拜完了
[00:10:34.000 --> 00:10:34.720]  你想祈禱
[00:10:34.720 --> 00:10:35.680]  你不在教會旗
[00:10:35.680 --> 00:10:36.880]  你走出去隔兩條街
[00:10:36.880 --> 00:10:39.040]  Princess Highway正中間祈禱
[00:10:39.040 --> 00:10:43.760]  等一下站在教會Princess Highway十字路口祈禱
[00:10:43.760 --> 00:10:45.440]  每個人都能看到
[00:10:45.440 --> 00:10:46.920]  每個人都能看到
[00:10:46.920 --> 00:10:48.920]  故意要人看見
[00:10:48.920 --> 00:10:50.520]  故意要人看見
[00:10:50.520 --> 00:10:52.200]  第三祈禱都不夠
[00:10:52.200 --> 00:10:54.080]  第三祈禱都不夠
[00:10:54.080 --> 00:10:56.120]  很熟練耶穌說禁食
[00:10:56.120 --> 00:10:57.960]  很熟練耶穌說禁食
[00:10:57.960 --> 00:10:59.560]  耶穌說你禁食的時候
[00:10:59.560 --> 00:11:01.520]  樣子不要那麼灰
[00:11:01.520 --> 00:11:03.760]  你禁食的時候不要那麼灰
[00:11:03.760 --> 00:11:04.640]  就是不要那麼愁
[00:11:04.640 --> 00:11:05.720]  你不要禁食的時候
[00:11:05.720 --> 00:11:07.800]  你故意不梳頭不洗臉
[00:11:07.800 --> 00:11:09.600]  樣子不要那麼愁
[00:11:09.600 --> 00:11:11.760]  故意不洗臉
[00:11:11.760 --> 00:11:12.720]  其實經文裡面
[00:11:12.720 --> 00:11:14.080]  正正說禁食的時候
[00:11:14.080 --> 00:11:15.120]  才要更加整體
[00:11:15.120 --> 00:11:16.720]  不要被人看見
[00:11:16.720 --> 00:11:20.520]  經文說你禁食的時候要精英整齊的
[00:11:20.520 --> 00:11:22.080]  不要讓人看見
[00:11:22.080 --> 00:11:24.880]  不要為了得著榮耀
[00:11:24.880 --> 00:11:28.840]  得著將來可能得到的財寶好處
[00:11:28.840 --> 00:11:30.680]  以去假冒為先
[00:11:30.680 --> 00:11:33.640]  不要為了自己可以得到榮耀
[00:11:33.640 --> 00:11:34.760]  得到財寶
[00:11:34.760 --> 00:11:38.840]  以故意的去假冒為先
[00:11:38.840 --> 00:11:42.640]  其實你細心理解當中的羅親文樂
[00:11:42.640 --> 00:11:45.760]  就會明白耶穌為什麼之後會說
[00:11:45.760 --> 00:11:48.240]  不要積存財寶在地上
[00:11:48.240 --> 00:11:49.640]  因為假冒為先
[00:11:49.640 --> 00:11:51.520]  和積存財寶在地上
[00:11:51.520 --> 00:11:53.720]  是同一個事情
[00:11:53.720 --> 00:11:56.280]  所以耶穌叫人不要把焦點
[00:11:56.280 --> 00:12:00.360]  放在積財寶在地上
[00:12:00.360 --> 00:12:02.240]  要積存財寶在天上
[00:12:02.240 --> 00:12:04.560]  要存財寶在天上
[00:12:04.560 --> 00:12:08.720]  這就是積極的一面
[00:12:08.720 --> 00:12:10.480]  做好的事情
[00:12:10.480 --> 00:12:16.000]  為了要得到好的好處
[00:12:16.000 --> 00:12:17.760]  不是人人都這麼積極的
[00:12:17.760 --> 00:12:22.240]  有人是消極的
[00:12:22.240 --> 00:12:28.920]  是不是消極就代表不會有偏差
[00:12:28.920 --> 00:12:31.720]  耶穌說不是
[00:12:31.720 --> 00:12:39.280]  消極的人都會有自己偏差的焦點
[00:12:39.280 --> 00:12:40.560]  我們不難理解
[00:12:40.560 --> 00:12:44.040]  消極的人不會好像積極的人一樣
[00:12:44.040 --> 00:12:51.280]  很主動去爭取去奮鬥
[00:12:51.280 --> 00:12:52.960]  他們或者不去爭取
[00:12:52.960 --> 00:12:54.400]  或者接受
[00:12:54.400 --> 00:12:59.600]  我不會爭取到
[00:12:59.600 --> 00:13:02.480]  接受現實
[00:13:02.480 --> 00:13:08.520]  甚至會感到沒有出路
[00:13:08.520 --> 00:13:11.960]  人自然就憂慮
[00:13:11.960 --> 00:13:12.960]  我爭取不到
[00:13:12.960 --> 00:13:16.920]  將來怎麼辦
[00:13:16.920 --> 00:13:18.480]  在第六章後段
[00:13:18.480 --> 00:13:20.800]  耶穌說不需要去想
[00:13:20.800 --> 00:13:24.720]  我們明天吃什麼和穿什麼
[00:13:24.720 --> 00:13:29.840]  我們不用想明天去吃什麼和穿什麼
[00:13:29.840 --> 00:13:31.840]  正正這個意思就是
[00:13:31.840 --> 00:13:34.040]  如果我當時的衣服
[00:13:34.040 --> 00:13:35.360]  其實是一個財產
[00:13:35.360 --> 00:13:37.320]  不是像我們這樣有很多
[00:13:37.320 --> 00:13:40.000]  那個時候衣服是一個財產
[00:13:40.000 --> 00:13:41.840]  如果我今天所穿的衣服
[00:13:41.840 --> 00:13:43.720]  明天破損了
[00:13:43.720 --> 00:13:44.800]  我怎麼辦呢
[00:13:44.800 --> 00:13:47.600]  如果我今天穿的衣服明天破了
[00:13:47.600 --> 00:13:48.520]  那怎麼辦呢
[00:13:48.520 --> 00:13:49.560]  我又沒有能力
[00:13:49.560 --> 00:13:51.760]  我又沒有人家這麼積極
[00:13:51.760 --> 00:13:53.880]  我以後明天怎麼辦
[00:13:53.880 --> 00:13:55.080]  我又沒有能力
[00:13:55.080 --> 00:13:57.160]  又不像其他人那麼積極
[00:13:57.160 --> 00:13:58.360]  我明天怎麼辦呢
[00:13:58.360 --> 00:13:59.400]  其實消極的人
[00:13:59.400 --> 00:14:02.720]  同樣會將焦點放在物質上面
[00:14:02.720 --> 00:14:04.600]  基本的需要上面
[00:14:04.600 --> 00:14:06.640]  消極的人也會把聚焦
[00:14:06.640 --> 00:14:09.640]  放在基本需要的事情上面
[00:14:09.640 --> 00:14:11.560]  你看到前者積極
[00:14:11.560 --> 00:14:13.800]  和後者消極相同的地方
[00:14:13.800 --> 00:14:15.240]  就是他們的眼目
[00:14:15.240 --> 00:14:19.840]  其實都是放在世上眼見的事情
[00:14:19.840 --> 00:14:22.120]  你看到積極和消極的人
[00:14:22.120 --> 00:14:27.240]  也是把聚焦放在現世上的事上
[00:14:27.240 --> 00:14:29.960]  這個段落耶穌想告訴我們
[00:14:29.960 --> 00:14:32.240]  這個段落耶穌想告訴我們
[00:14:32.240 --> 00:14:35.760]  如果這個是偏差的焦點
[00:14:35.760 --> 00:14:40.200]  你們做人會做得很辛苦
[00:14:40.200 --> 00:14:41.600]  耶穌想我們知道
[00:14:41.600 --> 00:14:43.880]  如果這個是偏差的焦點
[00:14:43.880 --> 00:14:46.200]  我們做人會做得很辛苦
[00:14:46.200 --> 00:14:47.880]  但是我們問心
[00:14:47.880 --> 00:14:49.480]  什麼叫足夠
[00:14:49.480 --> 00:14:51.920]  我們問心什麼是足夠呢
[00:14:51.920 --> 00:14:53.400]  我們經常都會問
[00:14:53.400 --> 00:14:55.240]  銀行有多少個零是足夠
[00:14:55.240 --> 00:14:56.520]  是數目字後面
[00:14:56.520 --> 00:14:58.720]  不是數目字前面那一點
[00:14:58.720 --> 00:15:00.720]  我們經常問銀行
[00:15:00.720 --> 00:15:03.720]  多少個零在後面才足夠呢
[00:15:03.720 --> 00:15:05.040]  人是這樣的
[00:15:05.040 --> 00:15:07.520]  我昨天覺得足夠的東西
[00:15:07.520 --> 00:15:09.840]  其實我明天可能覺得不足夠
[00:15:09.840 --> 00:15:10.800]  人是這樣的
[00:15:10.800 --> 00:15:12.160]  今天我覺得足夠
[00:15:12.160 --> 00:15:14.240]  明天我就覺得不足夠
[00:15:14.240 --> 00:15:16.200]  同樣做事情都是一樣
[00:15:16.200 --> 00:15:17.240]  我們有時候發覺到
[00:15:17.240 --> 00:15:19.360]  很多事情你做極都不夠
[00:15:19.360 --> 00:15:22.800]  事情也是一樣做那麼多也不夠
[00:15:22.800 --> 00:15:24.480]  你怎樣做都不夠好
[00:15:24.480 --> 00:15:25.920]  怎樣做都不夠好
[00:15:25.920 --> 00:15:28.240]  永遠都不夠永遠都不夠好
[00:15:28.240 --> 00:15:30.320]  永遠自己都不好
[00:15:30.320 --> 00:15:32.840]  永遠都不夠好自己也不夠好
[00:15:32.840 --> 00:15:34.640]  有件事情我真的覺得
[00:15:34.640 --> 00:15:36.920]  我自己是永遠都做得不好的
[00:15:36.920 --> 00:15:40.240]  有一樣事情我覺得自己永遠都做得不夠好
[00:15:40.240 --> 00:15:41.520]  或者不夠好
[00:15:41.520 --> 00:15:42.560]  或者不夠好
[00:15:42.560 --> 00:15:44.520]  就是為人父母這件事
[00:15:44.520 --> 00:15:46.840]  就是為人父母
[00:15:46.840 --> 00:15:48.680]  很難做好的
[00:15:48.680 --> 00:15:50.080]  很難做得很好
[00:15:50.080 --> 00:15:50.800]  說個故事吧
[00:15:50.800 --> 00:15:52.080]  六七年前
[00:15:52.080 --> 00:15:52.920]  說個故事
[00:15:52.920 --> 00:15:53.800]  六七年前
[00:15:53.800 --> 00:15:55.440]  當我還在阿德萊德
[00:15:55.440 --> 00:15:57.120]  我還在厄德萊德
[00:15:57.120 --> 00:15:58.640]  在一個主日的早上
[00:15:58.640 --> 00:15:59.800]  在一個主日的早上
[00:15:59.800 --> 00:16:01.680]  我一家當時還沒有小孩
[00:16:01.680 --> 00:16:03.880]  我們回到教會就服侍
[00:16:03.880 --> 00:16:05.600]  我們那個時候還沒有小兒子
[00:16:05.600 --> 00:16:07.680]  我們一家回教會服侍
[00:16:07.680 --> 00:16:08.600]  起床的時候
[00:16:08.600 --> 00:16:10.640]  大兒子當時精精神神的
[00:16:10.640 --> 00:16:13.040]  回到教會沒多久
[00:16:13.040 --> 00:16:16.600]  那個時候我帶兒子起來的時候很精神
[00:16:16.600 --> 00:16:17.880]  但是回到教會
[00:16:17.880 --> 00:16:20.960]  一回到教會就嘔
[00:16:20.960 --> 00:16:25.000]  嘔完又不知為何又很精神
[00:16:25.000 --> 00:16:30.000]  我們看見他這麼精神就當沒事了
[00:16:30.000 --> 00:16:33.720]  在想為什麼他嘔呢
[00:16:33.720 --> 00:16:35.320]  為什麼一嘔完又這麼精神
[00:16:35.320 --> 00:16:39.280]  難道他吃錯東西了嗎
[00:16:39.280 --> 00:16:40.200]  回到家
[00:16:40.200 --> 00:16:41.400]  我太太想喝鮮奶
[00:16:41.400 --> 00:16:46.080]  一打開雪櫃
[00:16:46.080 --> 00:16:52.600]  原來才知道那瓶鮮奶已經過期四五天了
[00:16:52.600 --> 00:16:53.480]  我們不知道
[00:16:53.480 --> 00:16:55.280]  一起床就拿杯子倒些奶進去
[00:16:55.280 --> 00:17:01.600]  他喝奶我們不喝
[00:17:01.600 --> 00:17:04.680]  原來那瓶奶是臭的
[00:17:04.680 --> 00:17:06.160]  當時我和我太太覺得
[00:17:06.160 --> 00:17:06.840]  哎呀
[00:17:06.840 --> 00:17:11.640]  兒子真的不好意思
[00:17:11.640 --> 00:17:12.600]  真的沒有辦法
[00:17:12.600 --> 00:17:13.880]  有意外
[00:17:13.880 --> 00:17:16.360]  有些事情我們是做極都不夠的
[00:17:16.360 --> 00:17:18.560]  你發覺到你有的東西你又不夠
[00:17:18.560 --> 00:17:19.760]  做的東西又不夠
[00:17:19.760 --> 00:17:27.920]  憂慮永遠都不停地成為你永遠的朋友
[00:17:27.920 --> 00:17:32.560]  於是我們就聚焦地上的事
[00:17:32.560 --> 00:17:36.720]  其他人怎麼講我呢
[00:17:36.720 --> 00:17:42.560]  是讚我還是背後講我呢
[00:17:42.560 --> 00:17:48.960]  你看財寶多少才夠呢
[00:17:48.960 --> 00:17:50.600]  然後我們就會去想
[00:17:50.600 --> 00:17:55.840]  會不會其實做極都不夠呢
[00:17:55.840 --> 00:17:58.280]  這一點就是將我們的目光
[00:17:58.280 --> 00:18:00.240]  放在地上的事的時候
[00:18:00.240 --> 00:18:07.280]  其實是我們一個偏差了的焦點
[00:18:07.280 --> 00:18:10.200]  而這個焦點最終引領我們
[00:18:10.200 --> 00:18:11.600]  走上一條道路
[00:18:11.600 --> 00:18:21.680]  是令自己越來越辛苦痛苦的道路
[00:18:21.680 --> 00:18:24.560]  你想想如果一個人做極都覺得自己不夠
[00:18:24.560 --> 00:18:29.240]  真的很辛苦
[00:18:29.240 --> 00:18:31.480]  如果一個人真的不夠
[00:18:31.480 --> 00:18:32.560]  很拮据
[00:18:32.560 --> 00:18:34.320]  更加感到不足夠
[00:18:34.320 --> 00:18:41.520]  更加辛苦
[00:18:41.520 --> 00:18:42.560]  你想一想
[00:18:42.560 --> 00:18:45.240]  如果我們問耶穌想不想我們這樣做人
[00:18:45.240 --> 00:18:48.280]  問一下耶穌想我們這樣做人嗎
[00:18:48.280 --> 00:18:50.800]  耶穌不是想我們好像很辛苦
[00:18:50.800 --> 00:18:54.520]  一路實色被人捏住頸這樣做人
[00:18:54.520 --> 00:18:56.840]  耶穌不是想我們很辛苦
[00:18:56.840 --> 00:18:59.280]  好像仔細那樣做人
[00:18:59.280 --> 00:19:02.600]  當中很取決於我們的焦點是什麼
[00:19:02.600 --> 00:19:05.440]  這個很取決於我們的焦點
[00:19:05.440 --> 00:19:06.520]  所以我問一下大家
[00:19:06.520 --> 00:19:07.960]  給我們一個反思
[00:19:07.960 --> 00:19:09.920]  我們是怎樣對待自己的
[00:19:09.920 --> 00:19:11.400]  我們有一個反思
