
[00:00:00.000 --> 00:00:02.000]  叫我們這段經文
[00:02:25.000 --> 00:02:27.000]  剛才你還要作第六節
[00:02:27.000 --> 00:02:29.000]  說作外邦人的光
[00:02:29.000 --> 00:02:30.000]  這樣感受到
[00:02:30.000 --> 00:02:32.000]  後面那裡又再提醒你
[00:02:32.000 --> 00:02:35.000]  這裡不只是你附近
[00:02:35.000 --> 00:02:38.000]  這個視野是非常廣闊的
[00:02:38.000 --> 00:02:40.000]  還有叫你施行我的教恩第六節
[00:02:40.000 --> 00:02:42.000]  說直到地極
[00:02:42.000 --> 00:02:44.000]  你看著聖經寫著
[00:02:44.000 --> 00:02:45.000]  直到地極
[00:02:45.000 --> 00:02:46.000]  不要給太多你看
[00:02:46.000 --> 00:02:47.000]  你自己看你那本
[00:02:47.000 --> 00:02:48.000]  你自己抓來抓去
[00:02:48.000 --> 00:02:49.000]  你看你那本聖經
[00:02:49.000 --> 00:02:50.000]  要直到地極
[00:02:50.000 --> 00:02:52.000]  所以視野非常廣闊
[00:02:52.000 --> 00:02:53.000]  各位電視節目人
[00:02:53.000 --> 00:02:54.000]  我們都是的
[00:02:54.000 --> 00:02:55.000]  其實我們做基督徒
[00:02:55.000 --> 00:02:57.000]  不只是看自己教會好不好
[00:02:57.000 --> 00:02:59.000]  只是看我們身邊的事情
[00:02:59.000 --> 00:03:01.000]  我們關心我們身邊
[00:03:01.000 --> 00:03:03.000]  固然本事應當
[00:03:03.000 --> 00:03:04.000]  我們要開放日
[00:03:04.000 --> 00:03:06.000]  招呼我們的街坊
[00:03:06.000 --> 00:03:07.000]  本事應當
[00:03:07.000 --> 00:03:08.000]  但是基督徒的視野
[00:03:08.000 --> 00:03:11.000]  縱海島和去到地極
[00:03:11.000 --> 00:03:12.000]  去到外邦
[00:03:12.000 --> 00:03:13.000]  我們都需要關心
[00:03:13.000 --> 00:03:15.000]  而事實上我們都見到
[00:03:15.000 --> 00:03:17.000]  很多神的僕人
[00:03:17.000 --> 00:03:19.000]  他忠心的僕人
[00:03:19.000 --> 00:03:20.000]  去到遠方
[00:03:20.000 --> 00:03:21.000]  你想都想不到的地方
[00:03:21.000 --> 00:03:22.000]  上期
[00:03:22.000 --> 00:03:23.000]  上一期時論壇
[00:03:23.000 --> 00:03:24.000]  你自己找找
[00:03:24.000 --> 00:03:26.000]  上一期時論壇訪問了
[00:03:26.000 --> 00:03:28.000]  有個叫施達基金
[00:03:28.000 --> 00:03:30.000]  他們有兩位姊妹
[00:03:30.000 --> 00:03:31.000]  去哪裡呢?
[00:03:31.000 --> 00:03:32.000]  去了阿富汗
[00:03:32.000 --> 00:03:34.000]  做人道救援工作
[00:03:34.000 --> 00:03:35.000]  原來前一陣子
[00:03:35.000 --> 00:03:37.000]  阿富汗地震
[00:03:37.000 --> 00:03:41.000]  他們去做人道的工作
[00:03:41.000 --> 00:03:43.000]  阿富汗都去?
[00:03:43.000 --> 00:03:44.000]  美軍都走?
[00:03:44.000 --> 00:03:45.000]  不是
[00:03:45.000 --> 00:03:46.000]  美軍走
[00:03:46.000 --> 00:03:48.000]  但是神的僕人是會去的
[00:03:48.000 --> 00:03:49.000]  其實還有很多
[00:03:49.000 --> 00:03:50.000]  你沒有告訴你的地方
[00:03:50.000 --> 00:03:52.000]  他們那麼大膽登出來
[00:03:52.000 --> 00:03:54.000]  其實按我所知
[00:03:54.000 --> 00:03:56.000]  很多主崩忠心的僕人
[00:03:56.000 --> 00:03:58.000]  做了你都不知道
[00:03:58.000 --> 00:04:00.000]  不敢告訴你
[00:04:00.000 --> 00:04:02.000]  免得你害怕
[00:04:02.000 --> 00:04:04.000]  所以其實神的僕人
[00:04:04.000 --> 00:04:05.000]  視野
[00:04:05.000 --> 00:04:06.000]  作為忠心的僕人
[00:04:06.000 --> 00:04:08.000]  視野是去到縱海島
[00:04:08.000 --> 00:04:09.000]  去到地極
[00:04:09.000 --> 00:04:10.000]  作為忠心的僕人
[00:04:10.000 --> 00:04:12.000]  視野也不放得那麼窄
[00:04:12.000 --> 00:04:14.000]  只在我們身邊當中
[00:04:14.000 --> 00:04:15.000]  神感動你
[00:04:15.000 --> 00:04:16.000]  我們自己去
[00:04:16.000 --> 00:04:17.000]  神也可能感動你
[00:04:17.000 --> 00:04:19.000]  支持你身邊的弟兄姊妹
[00:04:19.000 --> 00:04:21.000]  或者一些他的僕人去
[00:04:21.000 --> 00:04:23.000]  都是參與在其中
[00:04:23.000 --> 00:04:26.000]  我們的視野擺在很遠的縱海島
[00:04:26.000 --> 00:04:28.000]  而且這裡所講的宣告
[00:04:28.000 --> 00:04:31.000]  是向著縱海島和遠方的眾民
[00:04:31.000 --> 00:04:33.000]  他也講解他自己
[00:04:33.000 --> 00:04:36.000]  這個僕人自我出胎
[00:04:36.000 --> 00:04:38.000]  耶和華就選照我
[00:04:38.000 --> 00:04:39.000]  自出母福
[00:04:39.000 --> 00:04:41.000]  他就提我的名
[00:04:41.000 --> 00:04:43.000]  即是他未出世的時候
[00:04:43.000 --> 00:04:44.000]  上帝就認識他
[00:04:44.000 --> 00:04:45.000]  而且是一個Echo
[00:04:45.000 --> 00:04:46.000]  第五節
[00:04:46.000 --> 00:04:48.000]  耶和華從我出胎
[00:04:48.000 --> 00:04:49.000]  看著讀著
[00:04:49.000 --> 00:04:50.000]  指著來讀
[00:04:50.000 --> 00:04:51.000]  就是造就我
[00:04:51.000 --> 00:04:53.000]  作他的僕人
[00:04:53.000 --> 00:04:55.000]  要使我各歸向他
[00:04:55.000 --> 00:04:57.000]  使他哪裏聚集
[00:04:57.000 --> 00:04:59.000]  即是說這裡講到什麼呢
[00:04:59.000 --> 00:05:01.000]  是神揀選的
[00:05:01.000 --> 00:05:03.000]  我們成為神的選民
[00:05:03.000 --> 00:05:05.000]  這位僕人也好
[00:05:05.000 --> 00:05:06.000]  我們也好
[00:05:06.000 --> 00:05:07.000]  神認識的
[00:05:07.000 --> 00:05:08.000]  我們未出世
[00:05:08.000 --> 00:05:09.000]  神已經認識我們
[00:05:09.000 --> 00:05:11.000]  這個也非常之
[00:05:11.000 --> 00:05:12.000]  詩篇139
[00:05:12.000 --> 00:05:13.000]  詩篇139
[00:05:13.000 --> 00:05:14.000]  即是怎樣啊
[00:05:14.000 --> 00:05:15.000]  牧師
[00:05:15.000 --> 00:05:16.000]  讀吧
[00:05:16.000 --> 00:05:17.000]  揭下去
[00:05:17.000 --> 00:05:18.000]  詩篇139
[00:05:18.000 --> 00:05:20.000]  我們揭下來讀一讀
[00:05:20.000 --> 00:05:23.000]  詩篇139篇
[00:05:23.000 --> 00:05:25.000]  揭下吧
[00:05:25.000 --> 00:05:30.000]  詩篇139
[00:05:30.000 --> 00:05:31.000]  13到17
[00:05:31.000 --> 00:05:32.000]  我們一起讀
[00:05:32.000 --> 00:05:34.000]  詩篇139
[00:05:34.000 --> 00:05:35.000]  也是我很喜歡
[00:05:35.000 --> 00:05:37.000]  很多電影節目我很喜歡的經文
[00:05:37.000 --> 00:05:40.000]  就是在回應以賽亞書49章
[00:05:40.000 --> 00:05:42.000]  詩篇139
[00:05:42.000 --> 00:05:44.000]  我們這本聖經820
[00:05:44.000 --> 00:05:46.000]  詩篇139
[00:05:46.000 --> 00:05:49.000]  13到16
[00:05:49.000 --> 00:05:51.000]  13到16
[00:05:51.000 --> 00:05:52.000]  或者17
[00:05:52.000 --> 00:05:53.000]  17到17
[00:05:53.000 --> 00:05:54.000]  我們預備
[00:05:54.000 --> 00:05:55.000]  找到沒有
[00:05:55.000 --> 00:05:56.000]  旁邊那個幫幫他
[00:05:56.000 --> 00:05:57.000]  好 OK
[00:05:57.000 --> 00:05:58.000]  預備 1 2 3 一起讀
[00:05:58.000 --> 00:06:01.000]  我的肺腑是你所造的
[00:06:01.000 --> 00:06:03.000]  我在母腹中
[00:06:03.000 --> 00:06:04.000]  你已浮避我
[00:06:04.000 --> 00:06:06.000]  我要稱謝你
[00:06:06.000 --> 00:06:08.000]  因我受造奇妙可謂
[00:06:08.000 --> 00:06:10.000]  你的作為奇妙
[00:06:10.000 --> 00:06:12.000]  這是我深深知道的
[00:06:12.000 --> 00:06:14.000]  我在暗中受造
[00:06:14.000 --> 00:06:17.000]  在地的深處被聯絡
[00:06:17.000 --> 00:06:20.000]  那時我的形體並不向你隱藏
[00:06:20.000 --> 00:06:22.000]  我未成形的體質
[00:06:22.000 --> 00:06:25.000]  你的眼早已看見了
[00:06:25.000 --> 00:06:26.000]  你所定的日子
[00:06:26.000 --> 00:06:28.000]  我尚未到一日
[00:06:28.000 --> 00:06:31.000]  你都寫在你的冊上了
[00:06:31.000 --> 00:06:32.000]  神啊
[00:06:32.000 --> 00:06:35.000]  你的意念向我何等寶貴
[00:06:35.000 --> 00:06:37.000]  其數何其眾多
[00:06:37.000 --> 00:06:38.000]  這裡說到
[00:06:38.000 --> 00:06:39.000]  未曾出世的時候
[00:06:39.000 --> 00:06:41.000]  天父已經認識 揀選
[00:06:41.000 --> 00:06:42.000]  不知你有沒有這個感受
[00:06:42.000 --> 00:06:43.000]  感謝神的恩典
[00:06:43.000 --> 00:06:44.000]  放在我的家庭當中
[00:06:44.000 --> 00:06:46.000]  我不詳細說了
[00:06:46.000 --> 00:06:47.000]  但這亦是我常常的感受
[00:06:47.000 --> 00:06:49.000]  我能夠在香港成長
[00:06:49.000 --> 00:06:50.000]  在我的家庭長大
[00:06:50.000 --> 00:06:52.000]  非常感謝神
[00:06:52.000 --> 00:06:54.000]  甚至我讀的小學幼稚園
[00:06:54.000 --> 00:06:55.000]  我都是感謝神的
[00:06:55.000 --> 00:06:58.000]  我當然成長時有埋怨過
[00:06:58.000 --> 00:07:00.000]  為何我媽媽那麼窮
[00:07:00.000 --> 00:07:01.000]  或者這麼說
[00:07:01.000 --> 00:07:02.000]  後來想著想著
[00:07:02.000 --> 00:07:03.000]  都不錯
[00:07:03.000 --> 00:07:04.000]  神放在我身上最合適
[00:07:04.000 --> 00:07:06.000]  我尚未成形
[00:07:06.000 --> 00:07:07.000]  體質未曾出現的時候
[00:07:07.000 --> 00:07:09.000]  神都監察
[00:07:09.000 --> 00:07:10.000]  甚至我都埋怨到
[00:07:10.000 --> 00:07:11.000]  那間幼稚園這麼不好
[00:07:11.000 --> 00:07:12.000]  那間小學
[00:07:12.000 --> 00:07:13.000]  不是的 想著想著
[00:07:13.000 --> 00:07:15.000]  我只說一件事
[00:07:15.000 --> 00:07:16.000]  我那時都很埋怨
[00:07:16.000 --> 00:07:19.000]  為何我不帶眼識人
[00:07:19.000 --> 00:07:20.000]  我亂報學校
[00:07:20.000 --> 00:07:22.000]  報了那間中學
[00:07:22.000 --> 00:07:23.000]  其實只有一樣東西
[00:07:23.000 --> 00:07:25.000]  我就是貪它夠近
[00:07:25.000 --> 00:07:27.000]  可以回家吃飯
[00:07:27.000 --> 00:07:28.000]  但我後來發覺
[00:07:28.000 --> 00:07:29.000]  這不是一個好處
[00:07:29.000 --> 00:07:30.000]  這是一個壞處
[00:07:30.000 --> 00:07:31.000]  這麼近家
[00:07:31.000 --> 00:07:32.000]  去逛逛都不行
[00:07:32.000 --> 00:07:35.000]  但我後來
[00:07:35.000 --> 00:07:36.000]  最主要是甚麼
[00:07:36.000 --> 00:07:37.000]  我很埋怨甚麼
[00:07:37.000 --> 00:07:40.000]  埋怨為何會選藍校來讀
[00:07:40.000 --> 00:07:42.000]  那間藍校真是壞事
[00:07:42.000 --> 00:07:44.000]  養隻貓都是功
[00:07:44.000 --> 00:07:47.000]  為何會選這些學校來讀
[00:07:47.000 --> 00:07:48.000]  不過後來才發覺
[00:07:48.000 --> 00:07:49.000]  其實那間學校
[00:07:49.000 --> 00:07:51.000]  這麼齋沒問題
[00:07:51.000 --> 00:07:53.000]  因為那間學校
[00:07:53.000 --> 00:07:55.000]  下面就是我後來成長的教會
[00:07:55.000 --> 00:07:58.000]  神真的認識我
[00:07:58.000 --> 00:07:59.000]  見到我最好的東西
[00:07:59.000 --> 00:08:00.000]  擺在我面前
[00:08:00.000 --> 00:08:01.000]  所以在那間教會
[00:08:01.000 --> 00:08:02.000]  我認識了全教會
[00:08:02.000 --> 00:08:04.000]  最好的女孩子
[00:08:04.000 --> 00:08:06.000]  後來就做了我老婆
[00:08:06.000 --> 00:08:08.000]  是否感謝神的恩典
[00:08:08.000 --> 00:08:10.000]  所以神揀選為我預備的道路
[00:08:10.000 --> 00:08:11.000]  最好
[00:08:11.000 --> 00:08:12.000]  收不收到
[00:08:12.000 --> 00:08:13.000]  這裡說到
[00:08:13.000 --> 00:08:15.000]  我們都深深知道神揀選
[00:08:15.000 --> 00:08:16.000]  這位僕人也是
[00:08:16.000 --> 00:08:18.000]  自我出胎
[00:08:18.000 --> 00:08:19.000]  耶和華就選擇我
[00:08:19.000 --> 00:08:20.000]  自我出母峰
[00:08:20.000 --> 00:08:22.000]  祂就提我的名
[00:08:22.000 --> 00:08:23.000]  原來我們的名字
[00:08:23.000 --> 00:08:25.000]  神都是閱立和知道的
[00:08:25.000 --> 00:08:26.000]  我想多提一件事
[00:08:26.000 --> 00:08:27.000]  我們的名字很矜貴
[00:08:27.000 --> 00:08:28.000]  知道嗎
[00:08:28.000 --> 00:08:30.000]  我們的名字記載
[00:08:30.000 --> 00:08:32.000]  生命冊當中
[00:08:32.000 --> 00:08:33.000]  主在點名的時候
[00:08:33.000 --> 00:08:34.000]  會叫你的名字
[00:08:34.000 --> 00:08:35.000]  你應新
[00:08:35.000 --> 00:08:36.000]  到
[00:08:36.000 --> 00:08:37.000]  我在這裡
[00:08:37.000 --> 00:08:38.000]  當點名的時候
[00:08:38.000 --> 00:08:39.000]  我和你都在其中
[00:08:39.000 --> 00:08:40.000]  收不收到
[00:08:40.000 --> 00:08:42.000]  不過今天不唱這首歌
[00:08:42.000 --> 00:08:44.000]  但是我們繼續看下去
[00:08:44.000 --> 00:08:46.000]  這裡第一件事
[00:08:46.000 --> 00:08:47.000]  神知道我認識我
[00:08:47.000 --> 00:08:49.000]  不過我想跳下去看下去
[00:08:49.000 --> 00:08:51.000]  第三節
[00:08:51.000 --> 00:08:52.000]  對我說
[00:08:52.000 --> 00:08:54.000]  你是我的僕人以色列
[00:08:54.000 --> 00:08:56.000]  我必因你得榮耀
[00:08:56.000 --> 00:08:57.000]  這裡就說
[00:08:57.000 --> 00:09:00.000]  原來神叫這個僕人
[00:09:00.000 --> 00:09:02.000]  叫做以色列
[00:09:02.000 --> 00:09:03.000]  即是神的子民
[00:09:03.000 --> 00:09:05.000]  這是個體單數
[00:09:05.000 --> 00:09:07.000]  這是說那個人
[00:09:07.000 --> 00:09:08.000]  是神的子民
[00:09:08.000 --> 00:09:10.000]  好像雅各、以色列
[00:09:10.000 --> 00:09:11.000]  我必因你得榮耀
[00:09:11.000 --> 00:09:12.000]  神透過我
[00:09:12.000 --> 00:09:14.000]  可以得到榮耀
[00:09:14.000 --> 00:09:15.000]  即是神的心意
[00:09:15.000 --> 00:09:16.000]  我們發光
[00:09:16.000 --> 00:09:17.000]  就有榮耀
[00:09:17.000 --> 00:09:19.000]  所以我們發光
[00:09:19.000 --> 00:09:21.000]  主得著榮耀
[00:09:21.000 --> 00:09:22.000]  但是我卻說
[00:09:22.000 --> 00:09:23.000]  即是他領不領情
[00:09:23.000 --> 00:09:24.000]  一般般領
[00:09:24.000 --> 00:09:25.000]  我卻說
[00:09:25.000 --> 00:09:26.000]  我勞碌是徒然
[00:09:26.000 --> 00:09:29.000]  我盡力是虛無虛空
[00:09:29.000 --> 00:09:30.000]  然而
[00:09:30.000 --> 00:09:32.000]  我先停一下
[00:09:32.000 --> 00:09:33.000]  我剛才說
[00:09:33.000 --> 00:09:34.000]  這個僕人之歌
[00:09:34.000 --> 00:09:35.000]  這一段
[00:09:35.000 --> 00:09:38.000]  像是以塞瓦書才知道
[00:09:38.000 --> 00:09:39.000]  有什麼證據
[00:09:39.000 --> 00:09:40.000]  我證明給你看
[00:09:40.000 --> 00:09:42.000]  這裡是非常 Echo
[00:09:42.000 --> 00:09:43.000]  什麼呢?
[00:09:43.000 --> 00:09:45.000]  以塞瓦書第六章
[00:09:45.000 --> 00:09:46.000]  第六章
[00:09:46.000 --> 00:09:47.000]  所以又揭了
[00:09:47.000 --> 00:09:48.000]  我們又揭了
[00:09:48.000 --> 00:09:49.000]  旁邊左右
[00:09:49.000 --> 00:09:50.000]  揭前面就可以了
[00:09:50.000 --> 00:09:51.000]  第六章
[00:09:51.000 --> 00:09:53.000]  第六章是怎樣說的呢?
[00:09:53.000 --> 00:09:54.000]  第六章
[00:09:54.000 --> 00:09:55.000]  第六章
[00:09:55.000 --> 00:09:56.000]  我們揭去第六章
[00:09:56.000 --> 00:09:59.000]  我們就看第六章
[00:09:59.000 --> 00:10:00.000]  這裡
[00:10:00.000 --> 00:10:03.000]  我們看第九節
[00:10:03.000 --> 00:10:05.000]  先看八節
[00:10:05.000 --> 00:10:06.000]  八節
[00:10:06.000 --> 00:10:07.000]  我們一起
[00:10:07.000 --> 00:10:08.000]  八節
[00:10:08.000 --> 00:10:11.000]  就看到第十節
[00:10:11.000 --> 00:10:12.000]  八到十
[00:10:12.000 --> 00:10:13.000]  預備
[00:10:13.000 --> 00:10:14.000]  我們一起讀
[00:10:14.000 --> 00:10:16.000]  我又聽見主的聲音說
[00:10:16.000 --> 00:10:18.000]  我可以差遣誰呢?
[00:10:18.000 --> 00:10:20.000]  誰肯為我們去呢?
[00:10:20.000 --> 00:10:21.000]  我說
[00:10:21.000 --> 00:10:22.000]  我在這裡
[00:10:22.000 --> 00:10:24.000]  請差遣我
[00:10:24.000 --> 00:10:25.000]  他說
[00:10:25.000 --> 00:10:27.000]  你去告訴這百姓說
[00:10:27.000 --> 00:10:29.000]  你們聽時要聽見
[00:10:29.000 --> 00:10:30.000]  卻不明白
[00:10:30.000 --> 00:10:31.000]  看時要看見
[00:10:31.000 --> 00:10:33.000]  卻不曉得
[00:10:33.000 --> 00:10:34.000]  要使這百姓
[00:10:34.000 --> 00:10:35.000]  心懵之猶
[00:10:35.000 --> 00:10:36.000]  耳朵發沉
[00:10:36.000 --> 00:10:37.000]  眼睛昏迷
[00:10:37.000 --> 00:10:39.000]  恐怕眼睛看見
[00:10:39.000 --> 00:10:40.000]  耳朵聽見
[00:10:40.000 --> 00:10:41.000]  心裡明白
[00:10:41.000 --> 00:10:42.000]  回轉過來
[00:10:42.000 --> 00:10:43.000]  便得醫治
[00:10:43.000 --> 00:10:45.000]  你通常都不太明白
[00:10:45.000 --> 00:10:46.000]  你只是讀到
[00:10:46.000 --> 00:10:48.000]  通常第八節讀完就算了
[00:10:48.000 --> 00:10:49.000]  請差遣我
[00:10:49.000 --> 00:10:50.000]  這樣就夠了
[00:10:50.000 --> 00:10:51.000]  我們都記得了
[00:10:51.000 --> 00:10:54.000]  這個爾賽亞才被天父呼召
[00:10:54.000 --> 00:10:55.000]  我可以差遣誰
[00:10:55.000 --> 00:10:56.000]  請差遣我
[00:10:56.000 --> 00:10:57.000]  然後你停在這裡
[00:10:57.000 --> 00:10:59.000]  原來後面還有一段
[00:10:59.000 --> 00:11:00.000]  這段是什麼呢?
[00:11:00.000 --> 00:11:03.000]  耶和華告訴爾賽亞
[00:11:03.000 --> 00:11:04.000]  你去跟百姓說什麼
[00:11:04.000 --> 00:11:05.000]  你說些什麼
[00:11:05.000 --> 00:11:06.000]  不過他們
[00:11:06.000 --> 00:11:07.000]  聽時聽見
[00:11:07.000 --> 00:11:08.000]  卻不明白
[00:11:08.000 --> 00:11:09.000]  看時看見
[00:11:09.000 --> 00:11:10.000]  卻不曉得
[00:11:10.000 --> 00:11:12.000]  那是什麼呢?
[00:11:12.000 --> 00:11:13.000]  白說
[00:11:13.000 --> 00:11:14.000]  齋做
[00:11:14.000 --> 00:11:16.000]  沒有效果
[00:11:16.000 --> 00:11:17.000]  明白嗎?
[00:11:17.000 --> 00:11:18.000]  這樣就知道
[00:11:18.000 --> 00:11:21.000]  Echo到我們剛才讀的那個僕人
[00:11:21.000 --> 00:11:22.000]  Echo著
[00:11:22.000 --> 00:11:23.000]  我們看回去
[00:11:23.000 --> 00:11:24.000]  第四十九章
[00:11:24.000 --> 00:11:26.000]  我勞碌是徒然
[00:11:26.000 --> 00:11:28.000]  我盡力是虛無虛空
[00:11:28.000 --> 00:11:29.000]  感受到嗎?
[00:11:29.000 --> 00:11:30.000]  所以這個
[00:11:30.000 --> 00:11:32.000]  我說似爾賽亞
[00:11:32.000 --> 00:11:33.000]  都似似地是
[00:11:33.000 --> 00:11:34.000]  講明了
[00:11:34.000 --> 00:11:35.000]  你做得來
[00:11:35.000 --> 00:11:37.000]  只是做而已
[00:11:37.000 --> 00:11:38.000]  其實你講沒有人聽
[00:11:38.000 --> 00:11:39.000]  聽都不明白
[00:11:39.000 --> 00:11:41.000]  是白做的
[00:11:41.000 --> 00:11:42.000]  不過
[00:11:42.000 --> 00:11:45.000]  原來去到第四十九章的時候
[00:11:45.000 --> 00:11:47.000]  其實是有突破位
[00:11:47.000 --> 00:11:49.000]  突破位在哪裡呢?
[00:11:49.000 --> 00:11:51.000]  突破位在後面
[00:11:51.000 --> 00:11:52.000]  繼續讀下去
[00:11:52.000 --> 00:11:53.000]  然而
[00:11:53.000 --> 00:11:54.000]  這些然而
[00:11:54.000 --> 00:11:55.000]  即是突破
[00:11:55.000 --> 00:11:57.000]  之前不明白
[00:11:57.000 --> 00:11:58.000]  做是白做
[00:11:58.000 --> 00:11:59.000]  不過然而
[00:11:59.000 --> 00:12:02.000]  我當得的理
[00:12:02.000 --> 00:12:03.000]  必在耶和華那裡
[00:12:03.000 --> 00:12:04.000]  我的賞賜
[00:12:04.000 --> 00:12:07.000]  必在我神那裡
[00:12:07.000 --> 00:12:09.000]  突破了想法
[00:12:09.000 --> 00:12:11.000]  雖然做是沒有效果
[00:12:11.000 --> 00:12:12.000]  不過原來
[00:12:12.000 --> 00:12:14.000]  我的道理
[00:12:14.000 --> 00:12:17.000]  我的新冤情
[00:12:17.000 --> 00:12:19.000]  我的道理
[00:12:19.000 --> 00:12:21.000]  在哪裡呢?
[00:12:21.000 --> 00:12:23.000]  新冤的權利
[00:12:23.000 --> 00:12:24.000]  道理
[00:12:24.000 --> 00:12:25.000]  在神那裡
[00:12:25.000 --> 00:12:26.000]  還有
[00:12:26.000 --> 00:12:27.000]  雖然是白做
[00:12:27.000 --> 00:12:28.000]  但還有什麼呢?
[00:12:28.000 --> 00:12:30.000]  賞賜
[00:12:30.000 --> 00:12:31.000]  在下面寫著
[00:12:31.000 --> 00:12:32.000]  賞賜
[00:12:32.000 --> 00:12:33.000]  我有賞賜
[00:12:33.000 --> 00:12:34.000]  不過
[00:12:34.000 --> 00:12:35.000]  你看不到
[00:12:35.000 --> 00:12:36.000]  在耶和華那裡
[00:12:36.000 --> 00:12:37.000]  在心裡
[00:12:37.000 --> 00:12:39.000]  祂是突破了
[00:12:39.000 --> 00:12:40.000]  白做
[00:12:40.000 --> 00:12:41.000]  白做就是白做
[00:12:41.000 --> 00:12:42.000]  白做不是白做
[00:12:42.000 --> 00:12:43.000]  再說一次
