
[00:00:00.000 --> 00:00:03.840]  《主義者聖經》在《路加福音》第十九章
[00:01:30.840 --> 00:01:34.080]  所以難怪孩子們總是對媽媽們
[00:01:34.080 --> 00:01:37.000]  都是有一種特別的依附感
[00:01:37.000 --> 00:01:41.740]  因為母親就是代表著我們生命中的安慰
[00:01:41.740 --> 00:01:42.780]  美門
[00:01:42.780 --> 00:01:44.280]  你知道我們從小長大
[00:01:44.280 --> 00:01:46.840]  母親在我們身上所付出的愛
[00:01:46.840 --> 00:01:50.880]  真的不是我們所能夠訴說的
[00:01:50.880 --> 00:01:53.180]  而且母親在我們一生當中
[00:01:53.180 --> 00:01:57.280]  那種愛跟掛念也是永不止息的
[00:01:57.280 --> 00:02:00.580]  所以讓我再一次向我們在座每一位母親說
[00:02:00.580 --> 00:02:02.080]  謝謝你們
[00:02:02.080 --> 00:02:06.080]  美門
[00:02:06.080 --> 00:02:07.140]  是因為你們的愛
[00:02:07.140 --> 00:02:11.680]  讓我們才明白神的愛是這樣的不離不棄的愛
[00:02:11.680 --> 00:02:12.580]  是因為你們的愛
[00:02:12.580 --> 00:02:14.880]  才讓我們明白神的愛是何等
[00:02:14.880 --> 00:02:16.640]  長闊高深
[00:02:16.640 --> 00:02:17.640]  美門
[00:02:17.640 --> 00:02:19.840]  所以我常說做一個基督徒
[00:02:19.840 --> 00:02:24.480]  我平常常常為了我們家庭來感謝神
[00:02:24.480 --> 00:02:26.180]  因為無論在我們一生當中
[00:02:26.180 --> 00:02:28.880]  走過多少高山跟低谷
[00:02:28.880 --> 00:02:35.280]  家庭還是讓我們真正能夠經歷到神愛的地方
[00:02:35.280 --> 00:02:37.340]  在今天我們所讀這段經文當中
[00:02:37.340 --> 00:02:40.580]  我們看見一個非常美麗的圖畫
[00:02:40.580 --> 00:02:42.880]  在十字架的前面
[00:02:42.880 --> 00:02:46.580]  我們不但看見父母兒女的愛
[00:02:46.580 --> 00:02:50.280]  我們也看見一個屬靈大家庭的愛
[00:02:50.280 --> 00:02:53.680]  我們看見在這個十字架場景當中
[00:02:53.680 --> 00:02:56.680]  主親自教導我們三件事情
[00:02:56.680 --> 00:02:58.280]  首先第一個
[00:02:58.280 --> 00:03:00.780]  要顧念我們父母的需要
[00:03:00.780 --> 00:03:05.680]  跟你媽說要顧念我們父母的需要
[00:03:05.680 --> 00:03:09.380]  你知道當主耶穌被釘在十字架上的時候
[00:03:09.380 --> 00:03:13.180]  祂正承受了極大的痛苦
[00:03:13.180 --> 00:03:16.880]  祂所承受的痛苦不但是在肉體上
[00:03:16.880 --> 00:03:18.280]  想想看
[00:03:18.280 --> 00:03:23.480]  三根釘子要把你撐在一個木架上
[00:03:23.480 --> 00:03:26.280]  那是多麼痛苦的事情
[00:03:26.280 --> 00:03:28.980]  祂的痛苦不但在肉體
[00:03:28.980 --> 00:03:31.880]  祂的痛苦也是在心靈上
[00:03:31.880 --> 00:03:33.580]  因為在這個時刻
[00:03:33.580 --> 00:03:39.280]  祂是代替世人承受神對罪惡的刑罰
[00:03:39.280 --> 00:03:40.480]  在這個時刻
[00:03:40.480 --> 00:03:46.280]  祂正經歷到一個心靈上與神隔絕的一種痛苦
[00:03:46.280 --> 00:03:49.480]  然而就在祂最痛苦的時候
[00:03:49.480 --> 00:03:53.180]  祂沒有只顧念自己的受苦
[00:03:53.180 --> 00:03:57.180]  反而祂看見祂母親的需要
[00:03:57.180 --> 00:03:59.080]  的確在這個時刻
[00:03:59.080 --> 00:04:00.880]  我們看見瑪麗亞是經歷一個
[00:04:00.880 --> 00:04:04.080]  集體傷痛的時刻不是嗎
[00:04:04.080 --> 00:04:07.080]  因為她親眼看見她所愛的兒子
[00:04:07.080 --> 00:04:09.680]  在眾人面前被羞辱
[00:04:09.680 --> 00:04:12.480]  而且被釘在十字架上
[00:04:12.480 --> 00:04:15.080]  那種莫大的悲哀
[00:04:15.080 --> 00:04:18.580]  主耶穌看見祂母親的需要
[00:04:18.580 --> 00:04:21.880]  祂也看見了作為人子
[00:04:21.880 --> 00:04:25.680]  在地上最後一個本分
[00:04:25.680 --> 00:04:27.780]  所以祂就對祂的母親說
[00:04:27.780 --> 00:04:31.380]  母親 看你的兒子
[00:04:31.380 --> 00:04:33.580]  祂又對祂的門徒約翰說
[00:04:33.580 --> 00:04:36.180]  看你的母親
[00:04:36.180 --> 00:04:39.880]  祂乃是把祂的母親交託給約翰
[00:04:39.880 --> 00:04:42.680]  讓約翰來照顧
[00:04:42.680 --> 00:04:43.880]  第二點我們真的看見
[00:04:43.880 --> 00:04:46.280]  當主耶穌在地上的時候
[00:04:46.280 --> 00:04:47.780]  真的看見祂真的是我們
[00:04:47.780 --> 00:04:50.680]  孝順父母的一個好榜樣
[00:04:50.680 --> 00:04:52.480]  Amen
[00:04:52.480 --> 00:04:55.480]  你要記得主耶穌十二歲的時候
[00:04:55.480 --> 00:04:59.180]  祂的父母帶祂到聖殿裡面去
[00:04:59.180 --> 00:05:01.380]  祂因為渴慕神的話
[00:05:01.380 --> 00:05:03.680]  祂就停留在聖殿的裡面
[00:05:03.680 --> 00:05:06.880]  想專心聽拉比們的講道
[00:05:06.880 --> 00:05:08.680]  祂的父母在回家的時候
[00:05:08.680 --> 00:05:11.980]  以為祂跟其他同行人在一起
[00:05:11.980 --> 00:05:13.080]  就沒有注意到
[00:05:13.080 --> 00:05:16.180]  其實祂還留在聖殿裡面
[00:05:16.180 --> 00:05:19.080]  是走了一天的路騰之後才發現
[00:05:19.080 --> 00:05:20.680]  祂可能還在聖殿裡面
[00:05:20.680 --> 00:05:24.080]  趕快忙 急忙回去找祂
[00:05:24.080 --> 00:05:26.080]  這是何等糊塗的父母
[00:05:26.080 --> 00:05:30.080]  走了一天的路才發現孩子不在了
[00:05:30.080 --> 00:05:31.980]  找到之後就對祂說
[00:05:31.980 --> 00:05:35.480]  你看啊 我們傷心來找你啊
[00:05:35.480 --> 00:05:37.480]  路加福音二章49節
[00:05:37.480 --> 00:05:38.980]  耶穌怎麼回答呢
[00:05:38.980 --> 00:05:40.780]  耶穌說為什麼來找我呢
[00:05:40.780 --> 00:05:45.180]  豈不知我應當以我父的事為念嗎
[00:05:45.180 --> 00:05:47.680]  耶穌這樣回答
[00:05:47.680 --> 00:05:51.880]  是從祂是個神的兒子的角度來回答
[00:05:51.880 --> 00:05:55.080]  耶穌本來就是天父上帝的兒子
[00:05:55.080 --> 00:05:56.080]  所以耶穌的意思是說
[00:05:56.080 --> 00:05:57.480]  我就是天父上帝的兒子
[00:05:57.480 --> 00:05:59.280]  聖殿就是我的家嘛
[00:05:59.280 --> 00:06:02.080]  我本來就應當顧念天父的事情
[00:06:02.080 --> 00:06:05.180]  勝過顧念其他一切的事情嘛
[00:06:05.180 --> 00:06:07.180]  但雖然是如此
[00:06:07.180 --> 00:06:12.880]  耶穌還是選擇聽從祂肉身父母的話
[00:06:12.880 --> 00:06:15.180]  所以約翰福音二章51節怎麼說呢
[00:06:15.180 --> 00:06:17.480]  祂就從他們下去回到拿撒的
[00:06:17.480 --> 00:06:19.180]  並且什麼
[00:06:19.180 --> 00:06:22.480]  並且順從他們
[00:06:22.480 --> 00:06:25.480]  我們看見主耶穌雖然是神的兒子
[00:06:25.480 --> 00:06:29.680]  但祂明白祂在地上應盡的本分
[00:06:29.680 --> 00:06:34.580]  祂當然選擇順從祂肉身的父母
[00:06:34.580 --> 00:06:38.480]  而那天當祂被掛在十字架上的時候
[00:06:38.480 --> 00:06:41.980]  祂不但是順從父神的旨意
[00:06:41.980 --> 00:06:46.880]  而且祂也顧念祂肉身母親的需要
[00:06:46.880 --> 00:06:51.580]  所以把祂的母親交託給祂的門徒來照顧
[00:06:51.580 --> 00:06:54.980]  我們看見主耶穌基督對父母的愛
[00:06:54.980 --> 00:06:59.780]  的確是今天我們為人子女的榜樣
[00:06:59.780 --> 00:07:02.380]  今天當我們生活在地上的時候
[00:07:02.380 --> 00:07:05.180]  我們是否也像主耶穌一樣
[00:07:05.180 --> 00:07:10.080]  能夠常常顧念我們父母的需要呢
[00:07:10.080 --> 00:07:13.880]  特別是當我們父母年紀越來越大的時候
[00:07:13.880 --> 00:07:15.480]  無論在身體上
[00:07:15.480 --> 00:07:16.780]  在心靈上
[00:07:16.780 --> 00:07:19.280]  都有許多的需要
[00:07:19.280 --> 00:07:22.880]  你知道以前我才有機會到金色年華去分享
[00:07:22.880 --> 00:07:24.480]  我就明白
[00:07:24.480 --> 00:07:26.480]  人的年紀一大
[00:07:26.480 --> 00:07:29.680]  講來講去就是身體嘛
[00:07:29.680 --> 00:07:31.280]  不是這裡痛
[00:07:31.280 --> 00:07:32.980]  就是那裡不舒服
[00:07:32.980 --> 00:07:35.480]  你知道身體上的病痛
[00:07:35.480 --> 00:07:40.880]  真的是常常帶給人很多的一些限制跟不方便
[00:07:40.880 --> 00:07:43.380]  不但是身體上有很大的需要
[00:07:43.380 --> 00:07:47.480]  老年人在心靈上也有很大的需要
[00:07:47.480 --> 00:07:48.980]  你知道以前我們常聽到有人說
[00:07:48.980 --> 00:07:53.480]  養兒方知父母心不是嗎
[00:07:53.480 --> 00:07:57.480]  後來才發現其實並不盡然
[00:07:57.480 --> 00:07:59.580]  因為當孩子小的時候
[00:07:59.580 --> 00:08:03.780]  我們還是不大容易明白什麼是父母心的
[00:08:03.780 --> 00:08:05.280]  因為當孩子小的時候
[00:08:05.280 --> 00:08:07.780]  我們忙著在照顧小孩嘛
[00:08:07.780 --> 00:08:11.180]  甚至還嫌得孩子煩耶
[00:08:11.180 --> 00:08:14.480]  事實上一直到孩子長大了
[00:08:14.480 --> 00:08:16.480]  離開家了
[00:08:16.480 --> 00:08:22.380]  忽然間我們才開始明白什麼是父母心啊
[00:08:22.380 --> 00:08:24.780]  你知道以前當我們在年輕的時候
[00:08:24.780 --> 00:08:28.780]  常常覺得父母很嘮叨不是嗎
[00:08:28.780 --> 00:08:32.380]  後來一直等到我自己的孩子長大了
[00:08:32.380 --> 00:08:34.180]  離開家了
[00:08:34.180 --> 00:08:38.980]  我才發現我自己也變得很嘮叨耶
[00:08:38.980 --> 00:08:42.280]  有事沒事就會負責打電話給女兒
[00:08:42.280 --> 00:08:43.280]  師母說幹嘛
[00:08:43.280 --> 00:08:45.980]  問她們在幹嘛
[00:08:45.980 --> 00:08:47.780]  人家日子過得好好的
[00:08:47.780 --> 00:08:50.680]  就是我一天到晚在幹嘛幹嘛幹嘛
[00:08:50.680 --> 00:08:53.480]  有時候連我自己都很納悶你知道嗎
[00:08:53.480 --> 00:08:55.680]  我是個平常不大講話的人
[00:08:55.680 --> 00:08:58.980]  可是他們什麼時候變得這麼嘮叨起來啊
[00:08:58.980 --> 00:09:01.380]  其實說穿了
[00:09:01.380 --> 00:09:03.880]  就是想念嘛不是嗎
[00:09:03.880 --> 00:09:06.380]  所謂父母心啊
[00:09:06.380 --> 00:09:11.280]  就是一種對兒女的想念啊
[00:09:11.280 --> 00:09:13.280]  一旦你明白了
[00:09:13.280 --> 00:09:16.780]  你就不會嫌你的父母嘮叨了嘛
[00:09:16.780 --> 00:09:19.980]  你就體恤他們的心啊
[00:09:19.980 --> 00:09:23.080]  去顧念他們的需要
[00:09:23.080 --> 00:09:25.680]  就算有時候距離很遙遠沒有時間
[00:09:25.680 --> 00:09:29.780]  最起碼我們可以為他們禱告嘛
[00:09:29.780 --> 00:09:32.780]  不是那種蜻蜓點水的禱告
[00:09:32.780 --> 00:09:36.180]  而是花時間來到神的面前
[00:09:36.180 --> 00:09:38.780]  把他們放在我們的腦海當中
[00:09:38.780 --> 00:09:41.780]  深切的為他們祈求
[00:09:41.780 --> 00:09:45.080]  唯有這樣我們才能夠體會他們的需要
[00:09:45.080 --> 00:09:47.680]  也只有透過深切的禱告
[00:09:47.680 --> 00:09:52.380]  我們才能夠帶出真正關懷的行動來
[00:09:52.380 --> 00:09:54.780]  若是你的父母親還沒有信主
[00:09:54.780 --> 00:09:59.080]  那你更是需要為他們的靈魂來禱告
[00:09:59.080 --> 00:10:01.480]  你一定要抓住神的應許
[00:10:01.480 --> 00:10:04.480]  史律學在第十六章三十一節太重要了
[00:10:04.480 --> 00:10:06.080]  我們一團來念
[00:10:06.080 --> 00:10:08.680]  他們說當信主耶穌
[00:10:08.680 --> 00:10:10.980]  你和你一家怎麼樣
[00:10:10.980 --> 00:10:13.180]  都必得求
[00:10:13.180 --> 00:10:19.280]  當信主耶穌不但你和你的一家都要得救
[00:10:19.280 --> 00:10:21.580]  你一定要抓住神的應許
[00:10:21.580 --> 00:10:24.480]  為他們迫切禱告
[00:10:24.480 --> 00:10:26.780]  求神除去一切的攔阻
[00:10:26.780 --> 00:10:29.280]  好叫他們早日歸主
[00:10:29.280 --> 00:10:32.080]  得享神的恩典跟祝福
[00:10:32.080 --> 00:10:33.180]  你們
[00:10:33.180 --> 00:10:34.180]  所以第一個
[00:10:34.180 --> 00:10:38.280]  主教導我們要顧念我們父母的需要
[00:10:38.280 --> 00:10:39.280]  第二個
[00:10:39.280 --> 00:10:41.580]  要重新把我們的兒女交託給神
[00:10:41.580 --> 00:10:43.480]  跟你們說要重新把我們的兒女交託給神
[00:10:43.480 --> 00:10:47.880]  跟他說
[00:10:47.880 --> 00:10:52.580]  你知道那天瑪麗亞站在十字架的下面
[00:10:52.580 --> 00:10:56.780]  我們實在很難想像她的感受
[00:10:56.780 --> 00:11:01.380]  這個孩子是一個神很特別的禮物
[00:11:01.380 --> 00:11:04.880]  耶穌真的是一個很不一樣的兒子
[00:11:04.880 --> 00:11:06.380]  不是嗎
[00:11:06.380 --> 00:11:07.680]  回想在過去的時候
[00:11:07.680 --> 00:11:10.480]  是天使長親自來報佳音
[00:11:10.480 --> 00:11:12.980]  報告大喜的信息
[00:11:12.980 --> 00:11:18.680]  是東方的博士前來朝拜這位新生王
[00:11:18.680 --> 00:11:20.280]  耶穌在地上的日子
[00:11:20.280 --> 00:11:23.180]  在聖殿裡講到大有能力
[00:11:23.180 --> 00:11:25.380]  行了多少神蹟騎士
[00:11:25.380 --> 00:11:27.980]  眾人都來跟隨他
[00:11:27.980 --> 00:11:29.680]  耶穌的確是一個
[00:11:29.680 --> 00:11:34.280]  令所有母親都驕傲的兒子
[00:11:34.280 --> 00:11:36.480]  但現在時候到了
[00:11:36.480 --> 00:11:42.580]  耶穌必須按照神的旨意被釘死在十字架上
[00:11:42.580 --> 00:11:44.980]  這個景象
[00:11:44.980 --> 00:11:48.080]  可以說是跟他本來所以為
[00:11:48.080 --> 00:11:50.780]  所想像耶穌是彌賽亞
[00:11:50.780 --> 00:11:56.580]  榮耀的君王是完全不一樣的景象
[00:11:56.580 --> 00:11:58.680]  然而在那個時刻
[00:11:58.680 --> 00:12:02.280]  他卻願意放下自己的期望
[00:12:02.280 --> 00:12:09.180]  把自己心愛的孩子重新交託在神的手中
[00:12:09.180 --> 00:12:12.480]  丁恩姊今天當我們在養育兒女的時候
[00:12:12.480 --> 00:12:17.180]  我們是否也願意將我們的孩子交託在神的手中
[00:12:17.180 --> 00:12:22.480]  讓神來引導他走他一生的道路呢
[00:12:22.480 --> 00:12:24.180]  我的意思不是叫每個人都做傳道人
[00:12:24.180 --> 00:12:25.480]  不是
[00:12:25.480 --> 00:12:29.580]  而是願意讓我們的孩子走在神所預備的道路上
[00:12:29.580 --> 00:12:32.880]  而不見得是我們所預備的道路
[00:12:32.880 --> 00:12:35.080]  讓他走在神的心意當中
[00:12:35.080 --> 00:12:39.280]  卻不是走在我們自己期望的裡面
[00:12:39.280 --> 00:12:40.980]  多少時候我們看見
[00:12:40.980 --> 00:12:42.080]  我們做父母的
[00:12:42.080 --> 00:12:43.880]  特別是華人父母
[00:12:43.880 --> 00:12:46.280]  對兒女有多少的期望
[00:12:46.280 --> 00:12:50.380]  從光宗耀祖到養兒防老
[00:12:50.380 --> 00:12:52.080]  或許你說我才沒求那麼多
[00:12:52.080 --> 00:12:53.980]  只要不丟人就好了
[00:12:53.980 --> 00:12:55.280]  那也是一種期望
[00:12:55.280 --> 00:12:57.680]  不丟人也是一種期望
[00:12:57.680 --> 00:12:59.680]  丁恩姊今天我們需要明白
[00:12:59.680 --> 00:13:02.680]  我們的孩子的生命是從神而來的
[00:13:02.680 --> 00:13:06.380]  神在孩子身上是有計劃的
[00:13:06.380 --> 00:13:09.980]  正好像神在你我身上是有計劃的一樣
[00:13:09.980 --> 00:13:11.780]  今天作為一個基督徒的父母
[00:13:11.780 --> 00:13:13.680]  我們的責任
[00:13:13.680 --> 00:13:17.680]  是要幫助我們的孩子進入到神的計劃裡面
[00:13:17.680 --> 00:13:21.480]  而不是進入到我們的期望裡面
[00:13:21.480 --> 00:13:25.580]  事實上今天有多少父母女兒女之間的衝突
[00:13:25.580 --> 00:13:29.380]  其實最大的原因就是在於我們的期望
[00:13:29.380 --> 00:13:31.080]  不是嗎
[00:13:31.080 --> 00:13:33.480]  我的意思不是說我們不愛我們的孩子
[00:13:33.480 --> 00:13:34.880]  不是
[00:13:34.880 --> 00:13:37.580]  事實上我們為兒女所做的每一件事情
[00:13:37.580 --> 00:13:39.580]  都是出於愛
[00:13:39.580 --> 00:13:42.480]  但問題是人的愛實在太有限了
[00:13:42.480 --> 00:13:45.980]  人的愛 愛到深處就問題重重
[00:13:45.980 --> 00:13:47.580]  你知道嗎
[00:13:47.580 --> 00:13:48.980]  什麼問題
[00:13:48.980 --> 00:13:52.880]  那就是control 控制
[00:13:52.880 --> 00:13:58.180]  他們非得按照我們的方式去做才行
[00:13:58.180 --> 00:14:00.980]  你知道我們在華人父母兒女之間
[00:14:00.980 --> 00:14:03.680]  有一句經典的名言
[00:14:03.680 --> 00:14:06.980]  是每一句連續句你都聽見的
[00:14:06.980 --> 00:14:08.180]  那句話就是
[00:14:08.180 --> 00:14:12.680]  我這樣做都是為了你好
[00:14:12.680 --> 00:14:14.180]  你聽過沒有
[00:14:14.180 --> 00:14:16.180]  講過沒有
[00:14:16.180 --> 00:14:18.480]  我們以為這樣做是為別人好
[00:14:18.480 --> 00:14:22.880]  可是事實上別人一點都不覺得
[00:14:22.880 --> 00:14:25.180]  這種不正確的期望
[00:14:25.180 --> 00:14:28.380]  常常使得我們只求自己的益處
[00:14:28.380 --> 00:14:30.980]  卻不懂得求別人的益處
[00:14:30.980 --> 00:14:34.680]  更不懂得尋求兒女的益處
[00:14:34.680 --> 00:14:37.180]  所以衝突就發生了
[00:14:37.180 --> 00:14:38.780]  但作為一個基督徒
[00:14:38.780 --> 00:14:42.080]  我們一定要明白一件事情
[00:14:42.080 --> 00:14:44.180]  但就無論我們怎麼想
[00:14:44.180 --> 00:14:46.280]  無論怎麼期待
[00:14:46.280 --> 00:14:49.580]  我們所想的都太有限了
[00:14:49.580 --> 00:14:52.780]  難怪以賽爾斯55章第九節怎麼說呢
[00:14:52.780 --> 00:14:54.580]  我們一同來唸這個經文
[00:14:54.580 --> 00:14:56.580]  天怎要高過地
[00:14:56.580 --> 00:14:59.880]  照樣我的道路高過你們的道路
[00:14:59.880 --> 00:15:03.680]  我的意念高過你們的意念
[00:15:03.680 --> 00:15:05.580]  這裡說天怎麼高過地
[00:15:05.580 --> 00:15:08.180]  地怎麼跟天比
[00:15:08.180 --> 00:15:10.580]  所以中國人說天壤之別
[00:15:10.580 --> 00:15:13.980]  是差太遠了沒得比了
[00:15:13.980 --> 00:15:16.180]  今天我們所能想的
[00:15:16.180 --> 00:15:18.280]  我們所能期望的
[00:15:18.280 --> 00:15:20.580]  無論對我們的家庭 對我們的孩子
[00:15:20.580 --> 00:15:22.580]  我們所能想 所能期望
[00:15:22.580 --> 00:15:25.680]  比起神的心意 神的道路來講
[00:15:25.680 --> 00:15:27.580]  真的相差太遙遠
[00:15:27.580 --> 00:15:30.480]  天壤之別啊
[00:15:30.480 --> 00:15:33.480]  這為什麼今天我們需要重新
[00:15:33.480 --> 00:15:37.780]  把我們的兒女交托在神手中的原因
[00:15:37.780 --> 00:15:41.780]  因為今天無論你的兒女情況是如何
[00:15:41.780 --> 00:15:44.980]  是很破碎 是很背膩
[00:15:44.980 --> 00:15:47.880]  還是他正走在你要他走的道路上
[00:15:47.880 --> 00:15:50.680]  我們都需要容許神
[00:15:50.680 --> 00:15:53.180]  能夠按照他的心意
[00:15:53.180 --> 00:15:55.580]  來帶領我們的孩子
[00:15:55.580 --> 00:15:58.080]  我們也需要容許我們的孩子
[00:15:58.080 --> 00:16:00.780]  在他自己人生的道路上
[00:16:00.780 --> 00:16:05.080]  慢慢的長大成熟
[00:16:05.080 --> 00:16:07.280]  你要知道成長
[00:16:07.280 --> 00:16:09.780]  真是一種過程
[00:16:09.780 --> 00:16:11.780]  在這個過程當中
[00:16:11.780 --> 00:16:14.180]  做父母的跟做兒女的
[00:16:14.180 --> 00:16:15.980]  對同一件事情
[00:16:15.980 --> 00:16:19.780]  常常有不同的看法跟想法
[00:16:19.780 --> 00:16:22.180]  對一個成長中的兒女來講
[00:16:22.180 --> 00:16:23.580]  他們所看見的
[00:16:23.580 --> 00:16:27.480]  永遠是這個過程的本身
[00:16:27.480 --> 00:16:29.480]  但對做父母的來講
[00:16:29.480 --> 00:16:32.780]  永遠是看到一個美好的將來
[00:16:32.780 --> 00:16:34.680]  這為什麼有時候你叫小孩子
[00:16:34.680 --> 00:16:37.480]  做功課是這麼辛苦的事情
[00:16:37.480 --> 00:16:40.880]  因為他們所看見的是現在的辛苦
[00:16:40.880 --> 00:16:42.680]  但做父母永遠看見的是
[00:16:42.680 --> 00:16:45.580]  那將來美好的願景
[00:16:45.580 --> 00:16:48.080]  對父母來講 明天這麼重要
[00:16:48.080 --> 00:16:50.580]  今天為什麼不能忍耐一點
[00:16:50.580 --> 00:16:52.380]  對兒女來講 今天都過不去
[00:16:52.380 --> 00:16:54.780]  還講什麼明天
[00:16:54.780 --> 00:16:58.580]  難怪這麼講都無法講通
[00:16:58.580 --> 00:17:03.380]  其實這是一個成長必經的過程
[00:17:03.380 --> 00:17:05.180]  而在這過程當中
[00:17:05.180 --> 00:17:09.280]  學習忍耐就變得很重要
[00:17:09.280 --> 00:17:11.580]  就像聖經裡面教導我們
[00:17:11.580 --> 00:17:14.280]  聖經說我們要像農夫一樣
[00:17:14.280 --> 00:17:18.980]  忍耐等候度地理的土產
[00:17:18.980 --> 00:17:21.380]  千萬不要像中國話說的亞苗助長
[00:17:21.380 --> 00:17:22.580]  什麼叫亞苗助長
[00:17:22.580 --> 00:17:25.380]  就是農夫看著央苗長得這麼慢
[00:17:25.380 --> 00:17:27.580]  想幫他一下 拔他一下
[00:17:27.580 --> 00:17:30.280]  一拔央苗就死了
[00:17:30.280 --> 00:17:33.380]  同樣的 今天做父母
[00:17:33.380 --> 00:17:35.780]  不要急於用自己的方法
[00:17:35.780 --> 00:17:39.180]  勉強你的兒女成長
[00:17:39.180 --> 00:17:40.880]  聖經上有一句話說得好
[00:17:40.880 --> 00:17:44.980]  個案其實叫他們成長
[00:17:44.980 --> 00:17:46.180]  我好喜歡這句話
[00:17:46.180 --> 00:17:49.280]  要個案其實
[00:17:49.280 --> 00:17:51.380]  跟你們說要個案其實叫他們成長
[00:17:51.380 --> 00:17:54.080]  跟他說
[00:17:54.080 --> 00:17:55.980]  這表明什麼
[00:17:55.980 --> 00:17:58.480]  這表明每一個孩子
[00:17:58.480 --> 00:18:02.280]  都有他自己成長的時刻
[00:18:02.280 --> 00:18:03.580]  我再次說
[00:18:03.580 --> 00:18:08.980]  每一個孩子都有他自己成長的時刻
[00:18:08.980 --> 00:18:12.380]  做父母我們就是要來接納
[00:18:12.380 --> 00:18:14.680]  忍耐的心來為他們禱告
[00:18:14.680 --> 00:18:17.280]  至終神能夠帶領他們
[00:18:17.280 --> 00:18:20.680]  進入神所命定的計畫當中
[00:18:20.680 --> 00:18:24.580]  你們就像瑪麗亞一樣
[00:18:24.580 --> 00:18:25.980]  想想看
[00:18:25.980 --> 00:18:31.180]  那天當她站立在十字架的下面
[00:18:31.180 --> 00:18:32.180]  難道那不是一個
[00:18:32.180 --> 00:18:36.680]  她一切夢想破碎的時刻嗎
[00:18:36.680 --> 00:18:38.880]  但感謝神
[00:18:38.880 --> 00:18:41.480]  她沒有變得苦澀
[00:18:41.480 --> 00:18:43.980]  她沒有變得埋怨
[00:18:43.980 --> 00:18:45.680]  她沒有跟神爭論說
[00:18:45.680 --> 00:18:47.480]  Stop
[00:18:47.480 --> 00:18:49.080]  不是這樣的
[00:18:49.080 --> 00:18:52.580]  這不是我所期望的
[00:18:52.580 --> 00:18:56.480]  她只是重新把她的兒子
[00:18:56.480 --> 00:18:59.280]  交托在神的手中
[00:18:59.280 --> 00:19:01.480]  容許神的手
[00:19:01.480 --> 00:19:05.480]  按照神的方式來工作
[00:19:05.480 --> 00:19:08.980]  結果至終她親眼看見
[00:19:08.980 --> 00:19:11.680]  主耶穌從死裡復活
[00:19:11.680 --> 00:19:14.080]  神榮耀的心意得以成全在
[00:19:14.080 --> 00:19:15.380]  她所愛的兒子神掌
[00:19:15.380 --> 00:19:17.680]  哈利路亞
[00:19:17.680 --> 00:19:18.180]  第二點
[00:19:18.180 --> 00:19:22.080]  今天無論你兒女的光景是如何
[00:19:22.080 --> 00:19:26.380]  無論你經過多少夢碎的時刻
[00:19:26.380 --> 00:19:28.480]  你都需要重新把你的兒女
[00:19:28.480 --> 00:19:31.180]  交托給神
[00:19:31.180 --> 00:19:33.480]  因為提名代後書第一章第十二節
[00:19:33.480 --> 00:19:36.280]  神有個寶貴的應許
[00:19:36.280 --> 00:19:38.380]  提名代後書第一章第十二節
[00:19:38.380 --> 00:19:39.880]  保羅怎麼說呢
[00:19:39.880 --> 00:19:41.880]  為這緣故我也受這些苦難
