
[00:00:00.000 --> 00:00:02.000]  頂節彌平安
[00:03:18.000 --> 00:03:19.000]  其實提醒我們
[00:03:19.000 --> 00:03:22.000]  當紀念做我們的主
[00:03:23.000 --> 00:03:25.000]  傳道書第十一章第九節
[00:03:25.000 --> 00:03:26.000]  他說
[00:03:26.000 --> 00:03:27.000]  少年人啊
[00:03:27.000 --> 00:03:29.000]  你在幼年時當快樂
[00:03:29.000 --> 00:03:31.000]  在幼年的日子
[00:03:31.000 --> 00:03:33.000]  使你的心寬暢
[00:03:33.000 --> 00:03:35.000]  行你心所願行的
[00:03:35.000 --> 00:03:37.000]  看你眼所愛看的
[00:03:37.000 --> 00:03:39.000]  他要知道為這切事
[00:03:39.000 --> 00:03:41.000]  神必審問你
[00:03:41.000 --> 00:03:45.000]  所以當從心中除掉愁煩
[00:03:45.000 --> 00:03:48.000]  從肉體剋去邪惡
[00:03:48.000 --> 00:03:49.000]  因為一生的開端
[00:03:49.000 --> 00:03:52.000]  和幼年之時都是虛空
[00:03:53.000 --> 00:03:55.000]  你趁著年幼衰敗的日子尚未來到
[00:03:55.000 --> 00:03:56.000]  就是你所講
[00:03:56.000 --> 00:03:58.000]  我毫無喜樂的那些年日
[00:03:58.000 --> 00:04:00.000]  未曾臨到之先
[00:04:00.000 --> 00:04:02.000]  當紀念做你的主
[00:04:02.000 --> 00:04:04.000]  哪有等到日頭光明月亮
[00:04:04.000 --> 00:04:05.000]  星秀變為黑暗
[00:04:05.000 --> 00:04:07.000]  雨後雲彩返回
[00:04:07.000 --> 00:04:09.000]  看守房屋的發展
[00:04:09.000 --> 00:04:10.000]  有力的屈身
[00:04:10.000 --> 00:04:12.000]  推磨的稀少就紫色
[00:04:12.000 --> 00:04:15.000]  從窗戶往外看的都昏暗
[00:04:15.000 --> 00:04:16.000]  街門關閉
[00:04:16.000 --> 00:04:18.000]  推磨的響聲微小
[00:04:18.000 --> 00:04:19.000]  雀鳥一叫
[00:04:19.000 --> 00:04:20.000]  人就起來
[00:04:20.000 --> 00:04:22.000]  歌唱的女子也都衰微
[00:04:23.000 --> 00:04:25.000]  人怕高處路上有驚慌
[00:04:25.000 --> 00:04:26.000]  杏樹開花
[00:04:26.000 --> 00:04:28.000]  乍猛成為重擔
[00:04:28.000 --> 00:04:30.000]  人所願的亦都廢掉
[00:04:30.000 --> 00:04:33.000]  因為人歸他永遠的家
[00:04:33.000 --> 00:04:35.000]  凋喪的在街上往來
[00:04:35.000 --> 00:04:36.000]  銀鏈折斷
[00:04:36.000 --> 00:04:38.000]  金冠破裂
[00:04:38.000 --> 00:04:41.000]  瓶子在全旁損壞
[00:04:41.000 --> 00:04:44.000]  水輪在井口破爛
[00:04:44.000 --> 00:04:46.000]  塵土仍歸於地
[00:04:46.000 --> 00:04:49.000]  靈仍歸於次靈的神
[00:04:49.000 --> 00:04:51.000]  傳道者說
[00:04:51.000 --> 00:04:53.000]  虛空的虛空
[00:04:53.000 --> 00:04:56.000]  凡事都是虛空
[00:05:21.000 --> 00:05:24.000]  心裡面所願的你就去做
[00:05:24.000 --> 00:05:26.000]  看見甚麼你就想看
[00:05:26.000 --> 00:05:29.000]  鼓勵年青人做你想做的事
[00:05:29.000 --> 00:05:32.000]  不過後面有提醒我們一句
[00:05:32.000 --> 00:05:34.000]  但你要知道為這一切事
[00:05:34.000 --> 00:05:35.000]  神必審問你
[00:05:35.000 --> 00:05:37.000]  即是你做甚麼都可以
[00:05:37.000 --> 00:05:40.000]  你想做你要做的事都可以
[00:05:40.000 --> 00:05:42.000]  快樂的到日子
[00:05:42.000 --> 00:05:43.000]  去提醒我們
[00:05:43.000 --> 00:05:45.000]  你的心可以寬暢
[00:05:45.000 --> 00:05:48.000]  在少年夜裏試多些做多些
[00:05:48.000 --> 00:05:49.000]  去提醒我們
[00:05:49.000 --> 00:05:51.000]  我們所行的一切事
[00:05:51.000 --> 00:05:53.000]  所看的一切事
[00:05:53.000 --> 00:05:55.000]  神都會審問
[00:05:55.000 --> 00:05:57.000]  十二章第一節
[00:05:57.000 --> 00:06:00.000]  你當趁著年幼衰敗的日子尚未來到
[00:06:00.000 --> 00:06:01.000]  就是你所說
[00:06:01.000 --> 00:06:03.000]  我毫無喜樂的那些年日
[00:06:03.000 --> 00:06:04.000]  未臨到之先
[00:06:04.000 --> 00:06:06.000]  當紀念做你的主
[00:06:06.000 --> 00:06:08.000]  其實十一章第九節和十二章第一節
[00:06:08.000 --> 00:06:09.000]  都對年青人說
[00:06:09.000 --> 00:06:10.000]  當紀念做你的主
[00:06:10.000 --> 00:06:11.000]  當快樂
[00:06:11.000 --> 00:06:13.000]  在你有生之年開心的日子裏
[00:06:13.000 --> 00:06:15.000]  做你想做的事
[00:06:15.000 --> 00:06:17.000]  看你想看的事
[00:06:17.000 --> 00:06:19.000]  你的心暢快
[00:06:19.000 --> 00:06:24.000]  讓我們能夠在有生之年
[00:06:24.000 --> 00:06:25.000]  開開心心過日子
[00:06:25.000 --> 00:06:27.000]  當紀念做你的主
[00:06:27.000 --> 00:06:29.000]  其實十二章第一節
[00:06:29.000 --> 00:06:31.000]  你如果中間不讀那幾句經文
[00:06:31.000 --> 00:06:33.000]  你當趁著年幼
[00:06:33.000 --> 00:06:34.000]  當紀念做你的主
[00:06:34.000 --> 00:06:36.000]  其實你都讀得通
[00:06:36.000 --> 00:06:38.000]  中間說到毫無喜樂的日子尚未
[00:06:38.000 --> 00:06:39.000]  衰敗的日子未到
[00:06:39.000 --> 00:06:40.000]  臨到之先
[00:06:40.000 --> 00:06:44.000]  其實都說到一些年紀開始大了
[00:06:44.000 --> 00:06:45.000]  晚年的時間
[00:06:45.000 --> 00:06:47.000]  所以你就算不讀中間兩句
[00:06:47.000 --> 00:06:49.000]  說年青人要請你紀念做你的主
[00:06:49.000 --> 00:06:51.000]  其實都可以讀得通
[00:06:51.000 --> 00:06:54.000]  我們很記得早段時間
[00:06:54.000 --> 00:06:57.000]  我們經常說四童十四之昌
[00:06:57.000 --> 00:06:58.000]  四童十四之昌
[00:06:58.000 --> 00:07:01.000]  就是說到青少年工作那種重要
[00:07:01.000 --> 00:07:02.000]  兒童工作的重要
[00:07:02.000 --> 00:07:03.000]  我們的下一代
[00:07:03.000 --> 00:07:05.000]  在四到十四歲裏面
[00:07:05.000 --> 00:07:06.000]  往往他們認識耶穌
[00:07:06.000 --> 00:07:08.000]  贏得這一代
[00:07:08.000 --> 00:07:09.000]  就贏得這一群
[00:07:09.000 --> 00:07:11.000]  所以讓他們能夠在
[00:07:11.000 --> 00:07:13.000]  無論在女小裏面的服侍
[00:07:13.000 --> 00:07:15.000]  無論在黃錦輝中小學的服侍
[00:07:15.000 --> 00:07:17.000]  都是對著一些年青人
[00:07:17.000 --> 00:07:19.000]  我們能夠在他們年青的時間
[00:07:19.000 --> 00:07:20.000]  去祝福他們的生命
[00:07:20.000 --> 00:07:22.000]  令他們生命有改變
[00:07:22.000 --> 00:07:25.000]  我記得有一次和頂尖妹
[00:07:25.000 --> 00:07:29.000]  是回內地去做一些探訪工作的時間
[00:07:29.000 --> 00:07:31.000]  當時有一個音樂的聚會
[00:07:31.000 --> 00:07:33.000]  一個音樂報道會
[00:07:33.000 --> 00:07:34.000]  一邊去唱詩歌
[00:07:34.000 --> 00:07:35.000]  唱完很多的詩歌
[00:07:35.000 --> 00:07:37.000]  到回應的時間
[00:07:37.000 --> 00:07:38.000]  我記得當時
[00:07:38.000 --> 00:07:39.000]  好像一般的報道會
[00:07:39.000 --> 00:07:40.000]  去做呼召
[00:07:40.000 --> 00:07:42.000]  我問有沒有人願意
[00:07:42.000 --> 00:07:44.000]  在裏面去接受耶穌做救主
[00:07:44.000 --> 00:07:45.000]  相信耶穌的時候
[00:07:45.000 --> 00:07:47.000]  我記得當時坐在樓上
[00:07:47.000 --> 00:07:50.000]  第一排有一個男生立刻站起來
[00:07:50.000 --> 00:07:51.000]  彈起舉手
[00:07:51.000 --> 00:07:53.000]  表示願意相信耶穌
[00:07:53.000 --> 00:07:56.000]  我再問一般的呼召
[00:07:56.000 --> 00:07:59.000]  除了願意信耶穌
[00:07:59.000 --> 00:08:02.000]  有沒有人願意用他一生的侍奉
[00:08:02.000 --> 00:08:05.000]  在生活上獻情給神呢
[00:08:05.000 --> 00:08:06.000]  那個男生又站起來
[00:08:06.000 --> 00:08:08.000]  又彈起身舉手
[00:08:08.000 --> 00:08:11.000]  見到他在裏面擺相
[00:08:12.000 --> 00:08:14.000]  我做第三個呼召的時候
[00:08:14.000 --> 00:08:15.000]  有沒有人願意
[00:08:15.000 --> 00:08:16.000]  終其一生
[00:08:16.000 --> 00:08:17.000]  終心終身
[00:08:17.000 --> 00:08:18.000]  侍奉神
[00:08:18.000 --> 00:08:20.000]  成為一個侍奉神的人呢
[00:08:20.000 --> 00:08:22.000]  那個男生又站起來
[00:08:22.000 --> 00:08:23.000]  又彈起身
[00:08:23.000 --> 00:08:24.000]  立刻舉手
[00:08:24.000 --> 00:08:27.000]  當時他不停舉手
[00:08:27.000 --> 00:08:29.000]  不停的揮手
[00:08:29.000 --> 00:08:30.000]  好像怕我見不到
[00:08:30.000 --> 00:08:31.000]  我說看到了
[00:08:31.000 --> 00:08:34.000]  其實我心裏都在想
[00:08:34.000 --> 00:08:36.000]  這個少年人是甚麼人呢
[00:08:36.000 --> 00:08:37.000]  為甚麼我呼召的時候
[00:08:37.000 --> 00:08:38.000]  問有沒有人信耶穌
[00:08:38.000 --> 00:08:39.000]  他又舉手
[00:08:39.000 --> 00:08:41.000]  願意一生的生活獻情給神
[00:08:41.000 --> 00:08:42.000]  他又舉手
[00:08:42.000 --> 00:08:44.000]  甚至納至成為一個傳道人的時候
[00:08:44.000 --> 00:08:45.000]  他又舉手呢
[00:08:45.000 --> 00:08:48.000]  我事後完了聚會
[00:08:48.000 --> 00:08:49.000]  有些頂尖會問我
[00:08:49.000 --> 00:08:50.000]  牧師其實剛才說
[00:08:50.000 --> 00:08:52.000]  知不知道那個年輕人舉手
[00:08:52.000 --> 00:08:55.000]  其實年輕人是否認真的
[00:08:55.000 --> 00:08:56.000]  他是否在玩的
[00:08:56.000 --> 00:08:57.000]  他知不知道他舉手
[00:08:57.000 --> 00:08:58.000]  舉甚麼的
[00:08:58.000 --> 00:08:59.000]  你一問的時候
[00:08:59.000 --> 00:09:00.000]  他就突然站起來
[00:09:00.000 --> 00:09:01.000]  彈起身舉手
[00:09:01.000 --> 00:09:02.000]  就是那種願意回應
[00:09:02.000 --> 00:09:03.000]  擺相獻情
[00:09:03.000 --> 00:09:08.000]  我事後問一下那些同工朋友
[00:09:08.000 --> 00:09:09.000]  我剛才見到那個年輕人
[00:09:09.000 --> 00:09:10.000]  他很積極
[00:09:10.000 --> 00:09:11.000]  一問他的時候
[00:09:11.000 --> 00:09:12.000]  他就馬上舉手
[00:09:12.000 --> 00:09:14.000]  表示願意相信耶穌
[00:09:14.000 --> 00:09:16.000]  表示願意將他一生獻情給神
[00:09:16.000 --> 00:09:19.000]  甚至呼召納至成為一個傳道人的時候
[00:09:19.000 --> 00:09:20.000]  他也獻情
[00:09:20.000 --> 00:09:21.000]  他馬上舉手
[00:09:21.000 --> 00:09:23.000]  我就問一下當地的頂尖姐妹
[00:09:23.000 --> 00:09:24.000]  知不知道那個年輕人
[00:09:24.000 --> 00:09:26.000]  你們認不認識他
[00:09:26.000 --> 00:09:29.000]  後來那些頂尖姐妹跟我說
[00:09:29.000 --> 00:09:31.000]  我們當然認識
[00:09:31.000 --> 00:09:32.000]  你知不知道那個是誰
[00:09:32.000 --> 00:09:33.000]  牧師
[00:09:33.000 --> 00:09:34.000]  我不知道那個是誰
[00:09:34.000 --> 00:09:35.000]  反應這麼快
[00:09:35.000 --> 00:09:37.000]  一問就馬上舉手
[00:09:37.000 --> 00:09:41.000]  他就是教會牧師傳道人的兒子
[00:09:41.000 --> 00:09:43.000]  所以他知道你在問什麼
[00:09:43.000 --> 00:09:45.000]  他舉手就知道你在做什麼
[00:09:45.000 --> 00:09:46.000]  因為他看見他爸爸
[00:09:46.000 --> 00:09:48.000]  一生裡面去服侍神
[00:09:48.000 --> 00:09:49.000]  所以他很羨慕
[00:09:49.000 --> 00:09:51.000]  學著他爸爸一樣
[00:09:51.000 --> 00:09:53.000]  去獻情他的生命給神
[00:09:53.000 --> 00:09:54.000]  所以當你呼召
[00:09:54.000 --> 00:09:55.000]  有誰要做傳道人的時候
[00:09:55.000 --> 00:09:56.000]  他馬上舉手
[00:09:56.000 --> 00:09:57.000]  彈起身的時候
[00:09:57.000 --> 00:10:00.000]  其實他知道自己在做什麼
[00:10:00.000 --> 00:10:01.000]  他知道自己的生命
[00:10:01.000 --> 00:10:02.000]  獻情給神
[00:10:02.000 --> 00:10:04.000]  他說他很想學似他爸爸一樣
[00:10:06.000 --> 00:10:09.000]  所以從來不要小看一些年輕人
[00:10:09.000 --> 00:10:11.000]  一些少年人
[00:10:11.000 --> 00:10:13.000]  其實戴德生他認識耶穌的時候
[00:10:13.000 --> 00:10:15.000]  都是十幾歲的時間
[00:10:15.000 --> 00:10:17.000]  到二十一歲他差遣來中國的時候
[00:10:17.000 --> 00:10:19.000]  來到中國裡面
[00:10:19.000 --> 00:10:20.000]  成立內地會
[00:10:20.000 --> 00:10:22.000]  去改變了整個中國
[00:10:22.000 --> 00:10:24.000]  令很多的福音
[00:10:24.000 --> 00:10:26.000]  在整個中國裡面去遍傳
[00:10:26.000 --> 00:10:27.000]  所以一個年輕人
[00:10:27.000 --> 00:10:29.000]  他願意擺上位置的時候
[00:10:29.000 --> 00:10:32.000]  可以去影響很深遠
[00:10:34.000 --> 00:10:36.000]  第二節開始
[00:10:36.000 --> 00:10:38.000]  第二節到第七節
[00:10:38.000 --> 00:10:40.000]  去用了很長的篇幅
[00:10:40.000 --> 00:10:42.000]  來講一些年紀大
[00:10:42.000 --> 00:10:44.000]  或者一些老人家的情況
[00:10:44.000 --> 00:10:45.000]  我講這段經文
[00:10:45.000 --> 00:10:46.000]  沒有意去得罪
[00:10:46.000 --> 00:10:48.000]  有相當年紀的弟兄姊妹
[00:10:48.000 --> 00:10:49.000]  有相當年紀的弟兄姊妹
[00:10:49.000 --> 00:10:51.000]  不要讀這段經文的時候
[00:10:51.000 --> 00:10:53.000]  牧師不關我的事
[00:10:53.000 --> 00:10:54.000]  我年紀大
[00:10:54.000 --> 00:10:55.000]  我不中用
[00:10:55.000 --> 00:10:56.000]  你說我老
[00:10:56.000 --> 00:10:57.000]  千萬不要誤會
[00:10:57.000 --> 00:11:00.000]  如果講到一些年紀大的時候
[00:11:00.000 --> 00:11:01.000]  當然年紀大
[00:11:01.000 --> 00:11:04.000]  有不同的用處
[00:11:04.000 --> 00:11:05.000]  我們看到現在選美國總統
[00:11:05.000 --> 00:11:07.000]  特朗普其實七十四歲
[00:11:07.000 --> 00:11:09.000]  拜登七十七歲
[00:11:09.000 --> 00:11:10.000]  我們國家主席
[00:11:10.000 --> 00:11:12.000]  年輕一點也六十七歲
[00:11:12.000 --> 00:11:14.000]  所以年紀大一點
[00:11:14.000 --> 00:11:15.000]  年紀長一點
[00:11:15.000 --> 00:11:16.000]  有不同的角色
[00:11:16.000 --> 00:11:18.000]  不過在這段經文裡面
[00:11:18.000 --> 00:11:19.000]  他用了很多的篇幅
[00:11:19.000 --> 00:11:21.000]  其實和第一節的少年人
[00:11:21.000 --> 00:11:24.000]  做了很多的對照
[00:11:24.000 --> 00:11:25.000]  第二節他說
[00:11:25.000 --> 00:11:27.000]  不要等到日頭光明
[00:11:27.000 --> 00:11:29.000]  月亮星秀變為黑暗
[00:11:29.000 --> 00:11:31.000]  雨後雲彩返回
[00:11:31.000 --> 00:11:32.000]  他說不要等
[00:11:32.000 --> 00:11:33.000]  你要獻晴的時候
[00:11:33.000 --> 00:11:34.000]  就早點獻晴
[00:11:34.000 --> 00:11:35.000]  不要等到
[00:11:35.000 --> 00:11:36.000]  現代中文譯本
[00:11:36.000 --> 00:11:38.000]  就是說日頭月亮失去光輝
[00:11:38.000 --> 00:11:40.000]  好像已經很暗淡的時候
[00:11:40.000 --> 00:11:41.000]  你才去獻晴
[00:11:41.000 --> 00:11:43.000]  雨後雲彩返回
[00:11:43.000 --> 00:11:44.000]  有譯本譯做
[00:11:44.000 --> 00:11:46.000]  雨後烏雲再現
[00:11:46.000 --> 00:11:48.000]  不要烏雲再現很暗淡
[00:11:48.000 --> 00:11:50.000]  已經失去光輝的時候
[00:11:50.000 --> 00:11:52.000]  你才獻晴
[00:11:52.000 --> 00:11:54.000]  獻的時候就早點獻
[00:11:57.000 --> 00:12:00.000]  有一首岳飛的滿江紅
[00:12:00.000 --> 00:12:02.000]  我相信大家都很熟悉
[00:12:02.000 --> 00:12:03.000]  我們很怕滿江紅
[00:12:03.000 --> 00:12:04.000]  考試的時候
[00:12:04.000 --> 00:12:06.000]  滿江紅其中有兩句
[00:12:06.000 --> 00:12:08.000]  我想大家都記得的
[00:12:08.000 --> 00:12:10.000]  他說莫等閒白了
[00:12:10.000 --> 00:12:13.000]  少年頭空悲切
[00:12:13.000 --> 00:12:14.000]  就是要獻晴
[00:12:14.000 --> 00:12:16.000]  要做的時候就趁年輕
[00:12:16.000 --> 00:12:18.000]  不要去到白頭的時候
[00:12:18.000 --> 00:12:19.000]  窮一生的時候
[00:12:19.000 --> 00:12:21.000]  就後悔知道空悲切
[00:12:21.000 --> 00:12:23.000]  所以這裡說
[00:12:23.000 --> 00:12:24.000]  不要等
[00:12:24.000 --> 00:12:25.000]  不要等
[00:12:25.000 --> 00:12:26.000]  不要拖延
[00:12:26.000 --> 00:12:30.000]  日頭月亮星秀變為灰暗
[00:12:30.000 --> 00:12:33.000]  甚至雲彩都不再現
[00:12:33.000 --> 00:12:34.000]  烏雲出現的時候
[00:12:34.000 --> 00:12:35.000]  才說獻晴
[00:12:35.000 --> 00:12:39.000]  看守房屋的發展
[00:12:39.000 --> 00:12:40.000]  經常說那些老人家
[00:12:40.000 --> 00:12:44.000]  手腳開始不靈活
[00:12:44.000 --> 00:12:45.000]  有力的鬱塞
[00:12:45.000 --> 00:12:47.000]  有力的鬱身
[00:12:47.000 --> 00:12:51.000]  鬱身就是駝背的樣子
[00:12:51.000 --> 00:12:52.000]  推磨的稀少
[00:12:52.000 --> 00:12:53.000]  就是紫色
[00:12:53.000 --> 00:12:56.000]  推磨就是當時一些婦女
[00:12:56.000 --> 00:12:57.000]  一些僕人
[00:12:57.000 --> 00:12:59.000]  他們都停下來
[00:12:59.000 --> 00:13:01.000]  推磨的稀少
[00:13:01.000 --> 00:13:03.000]  從窗外往外看的都昏暗
[00:13:03.000 --> 00:13:05.000]  望出去的時候都黑漆漆
[00:13:05.000 --> 00:13:07.000]  可能一些屋主
[00:13:07.000 --> 00:13:08.000]  或者其他人
[00:13:08.000 --> 00:13:10.000]  在窗外面望上去
[00:13:10.000 --> 00:13:12.000]  我不知道我們在座當中的朋友
[00:13:12.000 --> 00:13:14.000]  長者多不多坐在那裡望窗
[00:13:14.000 --> 00:13:15.000]  望出去外面的那種情景
[00:13:15.000 --> 00:13:17.000]  經常望一下
[00:13:17.000 --> 00:13:18.000]  街門關閉
[00:13:18.000 --> 00:13:21.000]  推磨的響聲微小
[00:13:21.000 --> 00:13:24.000]  整個經濟開始蕭條
[00:13:24.000 --> 00:13:26.000]  整個經濟關門
[00:13:26.000 --> 00:13:27.000]  店鋪都開了
[00:13:27.000 --> 00:13:29.000]  推磨的聲音都沒有了
[00:13:29.000 --> 00:13:33.000]  我都去過一些比較舊的屋邨
[00:13:33.000 --> 00:13:35.000]  以前我去的屋邨都有酒樓
[00:13:35.000 --> 00:13:37.000]  有一些快餐店
[00:13:37.000 --> 00:13:40.000]  以前去的酒樓都有一些食肆
[00:13:40.000 --> 00:13:43.000]  有一些不同的店舖
[00:13:43.000 --> 00:13:46.000]  但我試過去一些舊區的村
[00:13:46.000 --> 00:13:47.000]  我不知道頂姐妹
[00:13:47.000 --> 00:13:48.000]  你有沒有試過去一些舊區的村
[00:13:48.000 --> 00:13:50.000]  就是那些年輕人都搬走了
[00:13:50.000 --> 00:13:52.000]  見最多的是甚麼呢
[00:13:52.000 --> 00:13:54.000]  我見每間店舖都是老人院
[00:13:54.000 --> 00:13:56.000]  以前的酒樓變成老人院
[00:13:56.000 --> 00:13:57.000]  以前的食肆變成老人院
[00:13:57.000 --> 00:13:59.000]  街市完全沒有人買
[00:13:59.000 --> 00:14:00.000]  沒有人逛
[00:14:00.000 --> 00:14:01.000]  十室九空
[00:14:01.000 --> 00:14:06.000]  在裡面那種寧靜
[00:14:06.000 --> 00:14:09.000]  雀鳥一叫人就起身
[00:14:09.000 --> 00:14:12.000]  雀鳥一叫聲你就立即吵醒
[00:14:12.000 --> 00:14:13.000]  我睡不著了
[00:14:13.000 --> 00:14:14.000]  早上又起身
[00:14:14.000 --> 00:14:16.000]  一聽到聲音我就吵醒
[00:14:16.000 --> 00:14:18.000]  雀鳥一叫人就起身
[00:14:18.000 --> 00:14:20.000]  歌唱的女子都須眉
[00:14:20.000 --> 00:14:23.000]  以前都聽聽別人唱歌
[00:14:23.000 --> 00:14:25.000]  現在連唱歌的都須眉
[00:14:25.000 --> 00:14:27.000]  為甚麼呢
[00:14:27.000 --> 00:14:31.000]  我想可能多些年輕人就會唱歌
[00:14:31.000 --> 00:14:32.000]  以前就是唱卡拉OK
[00:14:32.000 --> 00:14:34.000]  現在我不知道多不多人唱卡拉OK
[00:14:34.000 --> 00:14:37.000]  或者買一支咪自己到處都是唱卡拉OK
[00:14:37.000 --> 00:14:39.000]  歌唱的都須眉
[00:14:39.000 --> 00:14:41.000]  就是我耳不好都聽不到
[00:14:41.000 --> 00:14:43.000]  耳都不靈敏
[00:14:43.000 --> 00:14:46.000]  亦都是一些對老人家的描寫
[00:14:46.000 --> 00:14:48.000]  人怕高處
[00:14:48.000 --> 00:14:51.000]  去到高一點的地方畏高
[00:14:51.000 --> 00:14:52.000]  路上有驚慌
[00:14:52.000 --> 00:14:53.000]  樣樣都怕
[00:14:53.000 --> 00:14:55.000]  我又怕跌倒
[00:14:55.000 --> 00:14:56.000]  走這裡又怕路線
[00:14:56.000 --> 00:14:58.000]  去這裡又怕不好
[00:14:58.000 --> 00:15:01.000]  去那裡又怕有新冠肺炎
[00:15:01.000 --> 00:15:02.000]  路上有驚慌
[00:15:02.000 --> 00:15:04.000]  還是不要出街了
[00:15:04.000 --> 00:15:06.000]  杏樹開花
[00:15:06.000 --> 00:15:08.000]  杏樹開花是甚麼呢
[00:15:08.000 --> 00:15:10.000]  杏樹開花有些翻譯
[00:15:10.000 --> 00:15:14.000]  連杏仁都被藐視
[00:15:14.000 --> 00:15:16.000]  為甚麼杏仁會被藐視呢
[00:15:16.000 --> 00:15:18.000]  杏仁本來很好吃的
[00:15:18.000 --> 00:15:19.000]  但對老人家來說
[00:15:19.000 --> 00:15:21.000]  杏仁的牙咬不開
[00:15:21.000 --> 00:15:22.000]  很硬
