
[00:00:00.000 --> 00:00:04.440]  今日我們一齊思想一個主題
[00:09:54.840 --> 00:09:58.080]  有時候人去愛另一個人已經很難
[00:09:58.080 --> 00:10:02.400]  我怎樣去愛一個不跟我一樣
[00:10:02.400 --> 00:10:04.840]  不可愛、不完全
[00:10:04.840 --> 00:10:07.560]  甚至出賣我、傷害我的人
[00:10:07.560 --> 00:10:11.760]  這對很多人來說是天方夜譚
[00:10:11.760 --> 00:10:14.840]  但耶穌告訴我們
[00:10:14.840 --> 00:10:20.480]  你要愛你的仇敵
[00:10:20.480 --> 00:10:22.960]  甚麼是愛仇敵呢?
[00:10:22.960 --> 00:10:26.400]  在聖經說愛仇敵的意思
[00:10:26.400 --> 00:10:28.800]  就是要善待仇敵
[00:10:28.800 --> 00:10:30.960]  所以在經文裏面他告訴我們
[00:10:30.960 --> 00:10:33.880]  恨你們的要待他們好
[00:10:33.880 --> 00:10:37.040]  咒咒你們的要為他們祝福
[00:10:37.040 --> 00:10:41.640]  凌辱你們的要為他們祈禱
[00:10:41.640 --> 00:10:42.920]  我不知道你們有沒有想過
[00:10:42.920 --> 00:10:47.520]  中國人怎樣去對仇恨
[00:10:47.520 --> 00:10:54.480]  中國人有沒有想過怎樣去對那些不善待你的人
[00:10:54.480 --> 00:10:59.120]  有沒有想過中國人怎樣去看待仇恨
[00:10:59.120 --> 00:11:02.000]  中國人看仇恨
[00:11:02.000 --> 00:11:08.920]  我們經常聽到的說話叫做報仇說恨
[00:11:08.920 --> 00:11:11.600]  這是美德
[00:11:11.600 --> 00:11:14.760]  有恩報恩 有仇報仇
[00:11:14.760 --> 00:11:21.560]  恩怨分明 所謂恥仇不報
[00:11:21.560 --> 00:11:24.480]  怎樣?非君子
[00:11:24.480 --> 00:11:26.840]  你要做君子你怎樣?
[00:11:26.840 --> 00:11:28.720]  應該要報仇
[00:11:28.720 --> 00:11:31.560]  君子報仇又怎樣?
[00:11:31.560 --> 00:11:34.720]  十年未晚小人報仇一天到晚
[00:11:34.720 --> 00:11:37.120]  你究竟是君子還是小人?
[00:11:37.120 --> 00:11:45.040]  這是別人加的 不是我加的
[00:11:45.040 --> 00:11:47.040]  看你是小人還是君子
[00:11:47.040 --> 00:11:49.480]  君子長一點也不要緊
[00:11:49.480 --> 00:11:51.640]  好像漁王勾踐
[00:11:51.640 --> 00:11:54.400]  等呀等呀等呀等盡機會
[00:11:54.400 --> 00:11:56.320]  十年報仇未晚
[00:11:56.320 --> 00:11:58.520]  君子因為君子
[00:11:58.520 --> 00:12:02.600]  所以中國人報仇
[00:12:02.600 --> 00:12:07.480]  如果仇人好像是君子來的
[00:12:07.480 --> 00:12:09.040]  報仇也是
[00:12:09.040 --> 00:12:11.280]  當我們看電影的時候
[00:12:11.280 --> 00:12:15.120]  我們經常聽到很多報仇的說話
[00:12:15.120 --> 00:12:17.160]  大仇未報怎樣?
[00:12:17.160 --> 00:12:19.240]  死都不死得眼閉
[00:12:19.240 --> 00:12:23.240]  還有他與我有殺父仇人怎樣?
[00:12:23.240 --> 00:12:26.840]  是不共戴天之仇
[00:12:26.840 --> 00:12:30.480]  真是很重要的
[00:12:30.480 --> 00:12:32.440]  這些仇如果不報仇
[00:12:32.440 --> 00:12:34.560]  禽獸都不如
[00:12:34.560 --> 00:12:36.080]  當你看小說
[00:12:36.080 --> 00:12:39.520]  特別是看《水滸傳》
[00:12:39.520 --> 00:12:43.120]  當武松殺死誰?
[00:12:43.120 --> 00:12:44.520]  忘記了
[00:12:44.520 --> 00:12:47.040]  殺死嫂子潘金蓮
[00:12:47.040 --> 00:12:49.000]  你拍爛手掌
[00:12:49.000 --> 00:12:51.240]  因為奸夫淫婦
[00:12:51.240 --> 00:12:53.160]  殺了她沒問題
[00:12:53.160 --> 00:12:55.640]  報仇幫大哥
[00:12:55.640 --> 00:12:57.760]  這是正義
[00:12:57.760 --> 00:12:59.560]  美化
[00:12:59.560 --> 00:13:00.400]  報仇
[00:13:00.400 --> 00:13:05.120]  所以你看中國的傳統文化裡
[00:13:05.120 --> 00:13:06.680]  講報仇
[00:13:06.680 --> 00:13:09.520]  是很正常的
[00:13:09.520 --> 00:13:13.520]  你恩怨不分明還是不正常
[00:13:13.520 --> 00:13:14.720]  國家
[00:13:14.720 --> 00:13:16.200]  我們要反清復明
[00:13:16.200 --> 00:13:19.160]  現在不是了
[00:13:19.160 --> 00:13:21.320]  如果在日本人時代
[00:13:21.320 --> 00:13:23.640]  更加要驅除日寇
[00:13:23.640 --> 00:13:24.960]  恢復中華
[00:13:24.960 --> 00:13:25.960]  對不對?
[00:13:25.960 --> 00:13:28.280]  所以現在我們要憎日本人
[00:13:28.280 --> 00:13:31.000]  是對的
[00:13:31.000 --> 00:13:33.720]  因為他們打我們
[00:13:33.720 --> 00:13:36.240]  你會看到
[00:13:36.240 --> 00:13:37.640]  中國人
[00:13:37.640 --> 00:13:40.440]  講仇恨
[00:13:40.440 --> 00:13:41.920]  都講得很正常
[00:13:41.920 --> 00:13:43.720]  你有仇也是對的
[00:13:43.720 --> 00:13:45.200]  因為他得罪了你
[00:13:45.200 --> 00:13:46.000]  他害了你
[00:13:46.000 --> 00:13:47.000]  出賣你
[00:13:47.000 --> 00:13:47.920]  傷害你
[00:13:47.920 --> 00:13:50.040]  你當然要報仇
[00:13:50.040 --> 00:13:51.400]  不過當然中國人都有
[00:13:51.400 --> 00:13:53.640]  冤冤相報何事了
[00:13:53.640 --> 00:13:55.680]  不過在中國裡
[00:13:55.680 --> 00:13:59.880]  很少叫「以德報怨」
[00:13:59.880 --> 00:14:02.040]  你會發現很少
[00:14:02.040 --> 00:14:05.320]  耶穌所講的
[00:14:05.320 --> 00:14:08.440]  好像跟中國人所講的
[00:14:08.440 --> 00:14:10.160]  背道而馳
[00:14:10.160 --> 00:14:12.640]  耶穌不單教我們愛人
[00:14:12.640 --> 00:14:16.240]  還教我們愛仇敵
[00:14:16.240 --> 00:14:18.840]  耶穌有沒有敵人?
[00:14:18.840 --> 00:14:20.080]  耶穌有沒有敵人?
[00:14:20.080 --> 00:14:21.120]  你有沒有想過這個問題?
[00:14:21.120 --> 00:14:22.440]  耶穌有沒有敵人?
[00:14:22.440 --> 00:14:25.720]  有,要不然他怎麼死?
[00:14:25.720 --> 00:14:27.480]  聖經說
[00:14:27.480 --> 00:14:30.400]  律法教師
[00:14:30.400 --> 00:14:32.160]  和法利塞人
[00:14:32.160 --> 00:14:33.920]  很痛恨他
[00:14:33.920 --> 00:14:35.360]  質問他
[00:14:35.360 --> 00:14:38.120]  想乘機拿他的把柄
[00:14:38.120 --> 00:14:40.160]  他說祭司長又有另一班人
[00:14:40.160 --> 00:14:41.440]  和律法教師
[00:14:41.440 --> 00:14:45.520]  想發旨來殺害耶穌
[00:14:45.520 --> 00:14:48.320]  他的徒弟加略人猶大
[00:14:48.320 --> 00:14:51.400]  去跟祭司有個協定
[00:14:51.400 --> 00:14:53.400]  如何出賣
[00:14:53.400 --> 00:14:55.240]  把耶穌交出來
[00:14:55.240 --> 00:14:57.960]  當時祭司長和長老
[00:14:57.960 --> 00:15:00.960]  百姓的領袖
[00:15:00.960 --> 00:15:02.440]  煽動群眾
[00:15:02.440 --> 00:15:05.760]  殺死耶穌
[00:15:05.760 --> 00:15:07.360]  在《約翰福音》裡說
[00:15:07.360 --> 00:15:10.200]  猶太人
[00:15:10.200 --> 00:15:12.280]  說耶穌該死
[00:15:12.280 --> 00:15:13.640]  他該死
[00:15:13.640 --> 00:15:16.520]  因為要看耶穌有多少仇敵
[00:15:16.520 --> 00:15:19.400]  所以耶穌要被賞十字架
[00:15:19.400 --> 00:15:22.000]  但耶穌如何表現呢?
[00:15:22.000 --> 00:15:25.480]  耶穌不僅教導門徒要愛仇敵
[00:15:25.480 --> 00:15:28.440]  還在耶穌的生命中
[00:15:28.440 --> 00:15:30.840]  不是說一套做一套
[00:15:30.840 --> 00:15:32.960]  今天我們很多政府官員
[00:15:32.960 --> 00:15:34.600]  都是說一套做一套
[00:15:34.600 --> 00:15:39.280]  人家簽見就要拆自己的簽見又如何?
[00:15:39.280 --> 00:15:40.960]  自己竟然要簽見
[00:15:40.960 --> 00:15:43.120]  有劏房就要取締
[00:15:43.120 --> 00:15:45.040]  自己劏房不知如何是好
[00:15:45.040 --> 00:15:46.560]  是不是?
[00:15:46.560 --> 00:15:50.720]  我們說的和我們做的
[00:15:50.720 --> 00:15:53.160]  好像不太吻合
[00:15:53.160 --> 00:15:54.800]  但是今天
[00:15:54.800 --> 00:15:57.120]  耶穌基督如何表現
[00:15:57.120 --> 00:16:00.720]  教的和他做的是如何呢?
[00:16:00.720 --> 00:16:04.840]  耶穌的榜樣又是如何呢?
[00:16:04.840 --> 00:16:09.160]  在耶穌被捉拿的晚刻
[00:16:09.160 --> 00:16:10.560]  有一群人
[00:16:10.560 --> 00:16:15.560]  大祭司的兵丁
[00:16:15.560 --> 00:16:18.680]  帶著刀來捉拿耶穌
[00:16:18.680 --> 00:16:20.680]  其中耶穌的門徒
[00:16:20.680 --> 00:16:22.280]  一個叫彼得
[00:16:22.280 --> 00:16:27.200]  拿刀來斬兵丁的耳朵
[00:16:27.200 --> 00:16:31.240]  可能斬脫了或斬傷了
[00:16:31.240 --> 00:16:35.560]  耶穌如何對待捉拿他的敵人呢?
[00:16:35.560 --> 00:16:38.800]  耶穌就摸這個人的耳朵
[00:16:38.800 --> 00:16:41.640]  將他醫治好
[00:16:41.640 --> 00:16:44.400]  對於那些來尋找耶穌
[00:16:44.400 --> 00:16:46.400]  甚至想捉拿耶穌
[00:16:46.400 --> 00:16:47.880]  憎恨耶穌的人
[00:16:47.880 --> 00:16:53.640]  耶穌善待他們
[00:16:53.640 --> 00:16:58.720]  耶穌不單善待那些來憎恨他的人
[00:16:58.720 --> 00:17:02.320]  耶穌還祝福那些咒咒他們
[00:17:02.320 --> 00:17:06.000]  為那些凌辱他們的人祈禱
[00:17:06.000 --> 00:17:09.720]  你看到捉拿耶穌的人
[00:17:09.720 --> 00:17:11.720]  耶穌這樣對待他們
[00:17:11.720 --> 00:17:15.880]  那些戲弄祂的、打祂的、辱罵祂的、藐視祂的
[00:17:15.880 --> 00:17:18.520]  戲弄祂的兵丁希律
[00:17:18.520 --> 00:17:20.520]  那些人的手衛
[00:17:20.520 --> 00:17:21.680]  耶穌如何對待呢?
[00:17:21.680 --> 00:17:25.400]  甚至和祂釘在十字架上的囚犯
[00:17:25.400 --> 00:17:27.080]  還嘲笑祂
[00:17:27.080 --> 00:17:30.400]  耶穌說:父啊!赦免他們
[00:17:30.400 --> 00:17:32.880]  因為他們所做的妙德
[00:17:32.880 --> 00:17:34.560]  丙姐妹
[00:17:34.560 --> 00:17:37.160]  耶穌是祝福那些咒咒祂的
[00:17:37.160 --> 00:17:41.800]  耶穌是為那些辱罵祂的人來禱告
[00:17:41.800 --> 00:17:45.720]  耶穌走上十字架的路
[00:17:45.720 --> 00:17:48.520]  耶穌對那些不明白祂的
[00:17:48.520 --> 00:17:50.520]  視祂為敵人的
[00:17:50.520 --> 00:17:57.000]  耶穌卻顯出那種接納、愛和寬恕
[00:17:57.000 --> 00:18:02.200]  耶穌不單教人要愛受敵
[00:18:02.200 --> 00:18:05.560]  祂還做給我們看如何愛受敵
[00:18:05.560 --> 00:18:09.880]  愛受敵就是善待那些傷害祢的人
[00:18:09.880 --> 00:18:13.240]  祢有沒有曾經善待那些傷害祢的人?
[00:18:13.240 --> 00:18:15.880]  還是說祢見到
[00:18:15.880 --> 00:18:20.040]  故意不和那些傷害祢的人見面
[00:18:20.040 --> 00:18:21.640]  一見到在街頭
[00:18:21.640 --> 00:18:23.240]  祢就從街尾走出去
[00:18:23.240 --> 00:18:24.600]  可能祂進入門口
[00:18:24.600 --> 00:18:26.600]  祢就從另一個門口走出去
[00:18:26.600 --> 00:18:28.600]  祂在這裡進,祢在那裡進
[00:18:28.600 --> 00:18:30.600]  盡量不要見面
[00:18:30.600 --> 00:18:32.600]  盡量不要聊天
[00:18:32.600 --> 00:18:35.160]  第二件事
[00:18:35.160 --> 00:18:37.960]  愛受敵的第二件事是什麼?
[00:18:37.960 --> 00:18:40.280]  愛受敵的第二件事就是
[00:18:40.280 --> 00:18:42.280]  不要懷有怨恨
[00:18:42.280 --> 00:18:44.280]  世二十九至三十節
[00:18:44.280 --> 00:18:46.280]  其實有人說
[00:18:46.280 --> 00:18:50.040]  有人打你這邊,連那邊也打
[00:18:50.040 --> 00:18:51.480]  那個人是不是傻的?
[00:18:51.480 --> 00:18:52.760]  我做不到
[00:18:52.760 --> 00:18:54.760]  如果要我這樣才相信耶穌
[00:18:54.760 --> 00:18:55.640]  我信不了
[00:18:55.640 --> 00:18:57.960]  你有沒有曾經問過牧師
[00:18:57.960 --> 00:18:59.960]  讀到經文
[00:18:59.960 --> 00:19:03.560]  你立即說「糟了,這麼難,沒可能做的」
[00:19:03.560 --> 00:19:07.080]  這段經文想表達的
[00:19:07.080 --> 00:19:09.960]  不是叫你按照字面去做
[00:19:09.960 --> 00:19:11.960]  如果你真的按照字面去做
[00:19:11.960 --> 00:19:13.960]  你真的很傻
[00:19:13.960 --> 00:19:16.440]  耶穌想表達的
[00:19:16.440 --> 00:19:18.440]  不是叫你按照字面去做
[00:19:18.440 --> 00:19:20.440]  連耶穌都沒有這樣做
[00:19:20.440 --> 00:19:22.440]  耶穌想表達的是
[00:19:22.440 --> 00:19:26.600]  你沒有一種怨氣在你裡面
[00:19:26.600 --> 00:19:30.680]  有人打你右邊,你連左邊也打
[00:19:30.680 --> 00:19:32.360]  你怎麼能夠被他打?
[00:19:32.360 --> 00:19:34.360]  如果你還有怨氣
[00:19:34.360 --> 00:19:36.360]  你肯定被人打不到
[00:19:36.360 --> 00:19:38.920]  有人這樣羞辱你
[00:19:38.920 --> 00:19:41.560]  你怎麼能夠再被他打一巴掌呢?
[00:19:41.560 --> 00:19:43.960]  有人拿你的外衣
[00:19:43.960 --> 00:19:45.160]  這裡說是內衣
[00:19:45.160 --> 00:19:47.720]  如果你在馬塔科音就是女衣
[00:19:47.720 --> 00:19:49.720]  這個調轉了次序
[00:19:49.720 --> 00:19:51.720]  這個差不多是腸
[00:19:51.720 --> 00:19:53.720]  你不可以拿別人的外衣在舊約時代
[00:19:53.720 --> 00:19:55.720]  因為那件外衣是做什麼的?
[00:19:55.720 --> 00:19:57.720]  是別人用來當被蓋的
[00:19:57.720 --> 00:19:59.720]  晚上
[00:19:59.720 --> 00:20:03.160]  你可以拿別人裡面的外衣
[00:20:03.160 --> 00:20:05.160]  但那件外衣是不可以拿的
[00:20:05.160 --> 00:20:07.160]  他借了來當
[00:20:07.160 --> 00:20:09.160]  你也要在黃昏之前送給他
[00:20:09.160 --> 00:20:11.160]  所以那件外衣
[00:20:11.160 --> 00:20:13.160]  在法律上
[00:20:13.160 --> 00:20:15.160]  是不可以你拿去的
[00:20:15.160 --> 00:20:17.160]  但是他說
[00:20:17.160 --> 00:20:19.160]  為什麼可以給你呢?
[00:20:19.160 --> 00:20:23.160]  就是他不會有怨恨
[00:20:23.160 --> 00:20:25.160]  所以他可以給你
[00:20:25.160 --> 00:20:27.160]  有人強迫你走一里
[00:20:27.160 --> 00:20:29.160]  你可以走兩里
[00:20:29.160 --> 00:20:31.160]  像羅馬的士兵
[00:20:31.160 --> 00:20:33.160]  隨時抓住一個人
[00:20:33.160 --> 00:20:35.160]  幫他做事
[00:20:35.160 --> 00:20:37.160]  如果你是普通市民
[00:20:37.160 --> 00:20:39.160]  在街上看到你
[00:20:39.160 --> 00:20:41.160]  幫我拿行李
