
[00:00:00.000 --> 00:00:01.240]  (主席)弟子們,平安
[00:04:33.360 --> 00:04:36.560]  (主席)換言之耶穌好像一般猶太一樣
[00:04:36.560 --> 00:04:38.040]  (主席)在安息日裡面
[00:04:38.040 --> 00:04:40.160]  (主席)去到會堂裡面去敬拜神
[00:04:40.160 --> 00:04:41.960]  (主席)會堂是什麼呢
[00:04:41.960 --> 00:04:45.560]  (主席)會堂就是猶太人敬拜神的地方
[00:04:45.560 --> 00:04:50.040]  (主席)平時作為一些教育、公眾事務的地方
[00:04:50.040 --> 00:04:52.800]  (主席)但到安息日就去敬拜上帝
[00:04:52.800 --> 00:04:55.160]  (主席)跟聖殿不同的
[00:04:55.160 --> 00:04:59.240]  (主席)聖殿有很多東西是獻祭的
[00:04:59.240 --> 00:05:01.120]  (主席)但會堂是不會獻祭的
[00:05:01.120 --> 00:05:03.280]  (主席)在會堂的敬拜裡面
[00:05:03.280 --> 00:05:05.040]  (主席)他們最主要是祈禱
[00:05:05.040 --> 00:05:06.240]  (主席)然後讀經
[00:05:06.240 --> 00:05:07.480]  (主席)先讀六法書
[00:05:07.480 --> 00:05:09.320]  (主席)再讀先知書
[00:05:09.320 --> 00:05:12.080]  (主席)然後再找人去講道
[00:05:12.080 --> 00:05:14.080]  (主席)所以耶穌今天
[00:05:14.640 --> 00:05:15.640]  (主席)這段經文就記載
[00:05:15.640 --> 00:05:16.560]  (主席)祂不僅讀經
[00:05:16.560 --> 00:05:18.240]  (主席)也跟著講道
[00:05:18.240 --> 00:05:20.280]  (主席)祂講什麼道呢
[00:05:20.280 --> 00:05:22.280]  (主席)這兩節聖經很重要
[00:05:22.280 --> 00:05:24.280]  (主席)所以我需要大家一起中毒
[00:05:24.280 --> 00:05:25.000]  (主席)預備起
[00:05:25.000 --> 00:05:27.760]  (主席)主席的靈在我身上
[00:05:27.760 --> 00:05:30.080]  (主席)因為祂擁抱我高昂
[00:05:30.080 --> 00:05:33.000]  (主席)要我全部擁抱彈弓的陽
[00:05:33.000 --> 00:05:34.840]  (主席)撐起我殊途
[00:05:34.840 --> 00:05:36.720]  (主席)被老的特色光
[00:05:36.720 --> 00:05:38.720]  (主席)受營的大旱燕
[00:05:38.720 --> 00:05:40.760]  (主席)受難的特質自由
[00:05:41.040 --> 00:05:46.680]  (主席)主耶和的靈在我身上
[00:05:46.680 --> 00:05:48.360]  (主席)狹義來說
[00:05:48.360 --> 00:05:50.880]  (主席)就是指到先知而著
[00:05:50.880 --> 00:05:52.720]  (主席)神的靈在祂身上
[00:05:52.720 --> 00:05:54.120]  (主席)但是在這裡
[00:05:54.120 --> 00:05:56.320]  (主席)耶穌是在講祂自己
[00:05:56.320 --> 00:05:57.800]  (主席)祂就在那個彌賽亞
[00:05:57.800 --> 00:06:00.640]  (主席)神的靈透過聖靈高立祂
[00:06:00.640 --> 00:06:04.240]  (主席)要宣告耶和的恩年
[00:06:04.240 --> 00:06:06.560]  (主席)恩年就是請個日子
[00:06:06.560 --> 00:06:07.720]  (主席)也都是以色列人
[00:06:07.720 --> 00:06:11.280]  (主席)每五十年一次的重要的日子
[00:06:11.280 --> 00:06:13.520]  (主席)做奴隸的可以得到釋放
[00:06:13.520 --> 00:06:15.720]  (主席)有債的可以一筆勾銷
[00:06:15.720 --> 00:06:17.920]  (主席)祖傳的產業
[00:06:17.920 --> 00:06:19.520]  (主席)在那一年裡面
[00:06:19.520 --> 00:06:22.400]  (主席)可以物歸原主和去家人
[00:06:22.400 --> 00:06:27.280]  (主席)其實以色列人說這些話
[00:06:27.280 --> 00:06:29.360]  (主席)是預言以色列民
[00:06:29.360 --> 00:06:33.080]  (主席)將會從被老得到釋放
[00:06:33.080 --> 00:06:35.120]  (主席)而耶穌在《路加福音》裡面
[00:06:35.120 --> 00:06:36.760]  (主席)記載到祂的宣告
[00:06:37.000 --> 00:06:38.320]  (主席)是要告訴人們
[00:06:38.320 --> 00:06:41.280]  (主席)全人類會從罪惡
[00:06:41.280 --> 00:06:44.920]  (主席)以及一切的後果得到釋放
[00:06:44.920 --> 00:06:49.280]  (主席)不再需要面對永遠死亡的威脅
[00:06:49.280 --> 00:06:52.280]  (主席)耶穌讀完之後
[00:06:52.280 --> 00:06:55.080]  (主席)聖經說他就將書捲起來
[00:06:55.080 --> 00:06:58.040]  (主席)交還給管理人就座下
[00:06:58.040 --> 00:07:00.840]  (主席)會堂裡的人都定正看他
[00:07:00.840 --> 00:07:03.440]  (主席)不是先知書蓋起來嗎
[00:07:03.440 --> 00:07:04.560]  (主席)我們聖經是蓋起來的
[00:07:04.560 --> 00:07:05.000]  (主席)捲起來
[00:07:05.160 --> 00:07:07.480]  (主席)因為當時的聖經是羊皮捲
[00:07:07.480 --> 00:07:08.960]  (主席)當然捲起來了
[00:07:08.960 --> 00:07:11.760]  (主席)為什麼他讀完經又坐下來呢
[00:07:11.760 --> 00:07:14.040]  (主席)原來當時會堂的人
[00:07:14.040 --> 00:07:16.520]  (主席)講到是坐下來講的
[00:07:16.520 --> 00:07:18.680]  (主席)所以耶穌都照著當時的人
[00:07:18.680 --> 00:07:20.640]  (主席)讀完經之後就坐下來
[00:07:20.640 --> 00:07:22.640]  (主席)就解釋那段經文
[00:07:22.640 --> 00:07:24.200]  (主席)耶穌又有一節說
[00:07:24.200 --> 00:07:26.920]  (主席)你們聽見這段經文
[00:07:26.920 --> 00:07:30.200]  (主席)今天已經應驗了
[00:07:30.200 --> 00:07:32.800]  (主席)耶穌要告訴當事人
[00:07:33.240 --> 00:07:35.200]  (主席)而創下的說話
[00:07:35.200 --> 00:07:39.200]  (主席)正正是色切祂今天的事工
[00:07:39.200 --> 00:07:42.480]  (主席)祂的事工不單止救贖世人
[00:07:42.480 --> 00:07:44.320]  (主席)叫人得著永恆的生命
[00:07:44.320 --> 00:07:46.760]  (主席)祂的侍奉一路一路看的時候
[00:07:46.760 --> 00:07:48.320]  (主席)你會看到耶穌一生
[00:07:48.320 --> 00:07:51.000]  (主席)是醫治很多患疾病的人
[00:07:51.000 --> 00:07:53.600]  (主席)叫黑眼人可以看見
[00:07:53.600 --> 00:07:56.760]  (主席)渠腿的人可以得著行走
[00:07:56.760 --> 00:07:59.000]  (主席)心靈軟弱的
[00:07:59.000 --> 00:08:00.600]  (主席)或者被人歧視的
[00:08:00.600 --> 00:08:02.520]  (主席)可以重新站起來
[00:08:02.920 --> 00:08:04.400]  (主席)這就是耶穌的使命
[00:08:04.400 --> 00:08:06.680]  (主席)正正是以卓亞所預言的
[00:08:06.680 --> 00:08:08.840]  (主席)今天很重要
[00:08:08.840 --> 00:08:10.600]  (主席)在猶太人的角度裡
[00:08:10.600 --> 00:08:12.640]  (主席)祂覺得神的國度有一天一定會
[00:08:12.640 --> 00:08:14.640]  (主席)兌現的一定會到來
[00:08:14.640 --> 00:08:16.320]  (主席)但在耶穌的觀念裡
[00:08:16.320 --> 00:08:18.040]  (主席)耶穌的教訓裡
[00:08:18.040 --> 00:08:21.680]  (主席)神的國度現在又已經存在
[00:08:21.680 --> 00:08:23.000]  (主席)已經到來了
[00:08:23.000 --> 00:08:25.960]  (主席)神的國度的彰顯是透過耶穌基督
[00:08:25.960 --> 00:08:28.920]  (主席)在世上的工作去彰顯
[00:08:28.920 --> 00:08:30.200]  (主席)不用等將來
[00:08:30.200 --> 00:08:31.560]  (主席)現在就是了
[00:08:31.920 --> 00:08:33.720]  (主席)罪惡的俘虜
[00:08:33.720 --> 00:08:35.680]  (主席)就會被打破了
[00:08:35.680 --> 00:08:39.320]  (主席)人可以跟上帝重新建立關係
[00:08:39.320 --> 00:08:42.200]  (主席)神的旨意從這一刻就完成了
[00:08:42.200 --> 00:08:43.360]  (主席)是今天
[00:08:43.360 --> 00:08:45.160]  (主席)是強調現在
[00:08:45.160 --> 00:08:47.760]  (主席)而且今天更加很重要
[00:08:47.760 --> 00:08:49.000]  (主席)是反映了
[00:08:49.000 --> 00:08:50.960]  (主席)為什麼耶穌說今天應不應來呢
[00:08:50.960 --> 00:08:52.520]  (主席)因為祂就是彌賽亞
[00:08:52.520 --> 00:08:55.320]  (主席)真身已經存在了
[00:08:55.320 --> 00:08:57.240]  (主席)主旨已經來了
[00:08:57.240 --> 00:08:57.720]  (主席)對不對
[00:08:57.720 --> 00:08:58.880]  (主席)不用等將來了
[00:08:58.880 --> 00:09:01.040]  (主席)我已經在你當中
[00:09:01.320 --> 00:09:05.240]  (主席)所以釋放就已經存在了
[00:09:05.240 --> 00:09:09.840]  (主席)人們聽完祂的話就稱讚祂
[00:09:09.840 --> 00:09:13.160]  (主席)並對祂口中所說的因言感到驚訝
[00:09:13.160 --> 00:09:16.400]  (主席)他們說這不是弱失的兒子嗎
[00:09:16.400 --> 00:09:20.720]  (主席)這個因言就不是說一些很好聽的說話
[00:09:20.720 --> 00:09:22.440]  (主席)很恩慈的說話
[00:09:22.440 --> 00:09:23.640]  (主席)在聖經裡面
[00:09:23.640 --> 00:09:28.120]  (主席)因言是指到帶有上帝能力的說話
[00:09:28.120 --> 00:09:31.120]  (主席)可以說是有權柄的道
[00:09:31.320 --> 00:09:32.120]  (主席)信息
[00:09:32.120 --> 00:09:35.560]  (主席)當時會堂的人
[00:09:35.560 --> 00:09:38.200]  (主席)見到耶穌說話那麼有力量
[00:09:38.200 --> 00:09:39.560]  (主席)那麼有權柄
[00:09:39.560 --> 00:09:41.320]  (主席)感到驚訝
[00:09:41.320 --> 00:09:43.240]  (主席)不過接著又說
[00:09:43.240 --> 00:09:47.320]  (主席)這個豈不是弱失的兒子嗎
[00:09:47.320 --> 00:09:49.520]  (主席)究竟他是讚還是討呢
[00:09:49.520 --> 00:09:51.120]  (主席)兩方面都有可能
[00:09:51.120 --> 00:09:52.720]  (主席)不過我更相信
[00:09:52.720 --> 00:09:55.000]  (主席)當時會堂的人
[00:09:55.000 --> 00:09:56.840]  (主席)其實是在詆毀耶穌
[00:09:56.840 --> 00:10:00.560]  (主席)他也只是弱失的兒子而已
[00:10:01.520 --> 00:10:05.360]  (主席)所以耶穌看透他們的心
[00:10:05.360 --> 00:10:06.800]  (主席)於是耶穌就說
[00:10:06.800 --> 00:10:09.560]  (主席)你們一定會用這俗語向我說
[00:10:09.560 --> 00:10:12.120]  (主席)醫生你醫治自己吧
[00:10:12.120 --> 00:10:15.280]  (主席)我們聽見你在加伯隆所做的事
[00:10:15.280 --> 00:10:18.520]  (主席)也該在你自己的家鄉做吧
[00:10:18.520 --> 00:10:20.320]  (主席)究竟耶穌說什麼呢
[00:10:20.320 --> 00:10:23.360]  (主席)他引用這句說話是什麼意思呢
[00:10:23.360 --> 00:10:26.480]  (主席)當人說醫生你醫治自己吧
[00:10:26.480 --> 00:10:28.040]  (主席)你很少聽醫生說對不對
[00:10:28.040 --> 00:10:29.720]  (主席)你見醫生的時候
[00:10:29.720 --> 00:10:30.920]  (主席)醫生你醫我吧
[00:10:31.040 --> 00:10:31.640]  (主席)我靠你
[00:10:31.640 --> 00:10:33.160]  (主席)你不會說醫生你醫治自己吧
[00:10:33.160 --> 00:10:33.920]  (主席)對不對
[00:10:33.920 --> 00:10:34.640]  (主席)如果你這樣說
[00:10:34.640 --> 00:10:35.680]  (主席)如果醫生比較兇的話
[00:10:35.680 --> 00:10:36.560]  (主席)走
[00:10:36.560 --> 00:10:37.560]  (主席)不用看我
[00:10:37.560 --> 00:10:38.040]  (主席)對不對
[00:10:38.040 --> 00:10:39.440]  (主席)其實是真的
[00:10:39.440 --> 00:10:45.320]  (主席)這句說話是一個質疑人權並能力的說話
[00:10:45.320 --> 00:10:47.680]  (主席)耶穌所行的
[00:10:47.680 --> 00:10:50.240]  (主席)名聲全遍周圍
[00:10:50.240 --> 00:10:51.680]  (主席)但那幫人說
[00:10:51.680 --> 00:10:53.280]  (主席)醫生你醫治自己
[00:10:53.280 --> 00:10:53.760]  (主席)就是說
[00:10:53.760 --> 00:10:55.880]  (主席)我根本不相信你的權並
[00:10:55.880 --> 00:10:57.680]  (主席)不相信別人所說的能力
[00:10:57.960 --> 00:11:01.040]  (主席)如果別人說得這麼好 現在你做一次給我看吧
[00:11:01.040 --> 00:11:02.200]  (主席)這樣的意思
[00:11:02.200 --> 00:11:02.920]  (主席)對不對
[00:11:02.920 --> 00:11:04.480]  (主席)這句說話其實就是說
[00:11:04.480 --> 00:11:07.560]  (主席)我不太相信別人對你的褒揚
[00:11:07.560 --> 00:11:09.520]  (主席)除非你做一次給我看吧
[00:11:09.520 --> 00:11:11.680]  (主席)另一方面這句說話
[00:11:11.680 --> 00:11:17.680]  (主席)也反映了他們對耶穌侍奉的對象和方向有不滿
[00:11:17.680 --> 00:11:20.240]  (主席)為什麼你要去別人的地方
[00:11:20.240 --> 00:11:22.240]  (主席)去那麼多外國人的地方做那麼多事情
[00:11:22.240 --> 00:11:23.240]  (主席)關心他們什麼
[00:11:23.240 --> 00:11:24.560]  (主席)他們用不著你關心
[00:11:24.560 --> 00:11:27.120]  (主席)為什麼你不關心自己的同胞
[00:11:27.760 --> 00:11:28.280]  (主席)對不對
[00:11:28.280 --> 00:11:29.520]  (主席)我們同胞都有需要的
[00:11:29.520 --> 00:11:31.680]  (主席)他們不明白
[00:11:31.680 --> 00:11:36.000]  (主席)不明白上帝透過耶穌基督的使命
[00:11:36.000 --> 00:11:37.760]  (主席)是要臨到外邦
[00:11:37.760 --> 00:11:41.240]  (主席)耶穌又說
[00:11:41.240 --> 00:11:42.560]  (主席)我實在告訴你們
[00:11:42.560 --> 00:11:45.240]  (主席)每個先知在自己的家鄉被人接物
[00:11:45.240 --> 00:11:48.000]  (主席)我對你們說實話在以利亞的時候
[00:11:48.000 --> 00:11:49.960]  (主席)天壁塞了三年六個月
[00:11:49.960 --> 00:11:51.480]  (主席)遍地有大饑荒
[00:11:51.480 --> 00:11:53.320]  (主席)那時以色列中有很多寡婦
[00:11:53.320 --> 00:11:57.560]  (主席)以利亞並沒有奉猜到他們中間任何一個人哪裏
[00:11:57.800 --> 00:12:00.840]  (主席)只奉猜到西敦撒勒法一個寡婦那裏
[00:12:00.840 --> 00:12:03.000]  (主席)在以色列生的時候
[00:12:03.000 --> 00:12:06.480]  (主席)以色列中有許多的麻瘋病人
[00:12:06.480 --> 00:12:08.640]  (主席)但除了敘利亞的賴曼
[00:12:08.640 --> 00:12:10.960]  (主席)會有一個得潔症
[00:12:10.960 --> 00:12:14.160]  (主席)很長的一個講述
[00:12:14.160 --> 00:12:16.560]  (主席)耶穌為何引用以利亞 以利沙
[00:12:16.560 --> 00:12:18.440]  (主席)其實是要強調
[00:12:18.440 --> 00:12:21.640]  (主席)祂正有先知的身份和角色
[00:12:21.640 --> 00:12:25.680]  (主席)而且祂是一個末世先知和身份的角色
[00:12:26.440 --> 00:12:30.400]  (主席)先知無論是以利亞 以利沙 或其他以塞亞等等
[00:12:30.400 --> 00:12:34.680]  (主席)如何用心向同胞宣講信息
[00:12:34.680 --> 00:12:37.560]  (主席)無論是勸 責備也好
[00:12:37.560 --> 00:12:43.080]  (主席)但換來的是同胞對先知的批評 拒絕
[00:12:43.080 --> 00:12:45.480]  (主席)同樣 耶穌也要面對這些事
[00:12:45.480 --> 00:12:51.120]  (主席)當耶穌說到以利亞 以利沙
[00:12:51.120 --> 00:12:53.160]  (主席)如何幫助外邦人的時候
[00:12:53.160 --> 00:12:56.320]  (主席)聖經說 會堂的人聽見者說
[00:12:56.560 --> 00:13:00.200]  (主席)就怒氣填空 趕耶穌出城
[00:13:00.200 --> 00:13:05.440]  (主席)城就坐在山上 帶祂去山下 推祂下去
[00:13:05.440 --> 00:13:08.960]  (主席)耶穌就從他們中間穿過去走了
[00:13:08.960 --> 00:13:12.880]  (主席)簡單來說 當很多人去欣賞耶穌教導的時候
[00:13:12.880 --> 00:13:17.120]  (主席)會堂裡聽見耶穌說 外邦人都蒙恩的時候
[00:13:17.120 --> 00:13:18.440]  (主席)他們就無法接受了
[00:13:18.440 --> 00:13:22.920]  (主席)他們無法接受 要將耶穌置諸死地
[00:13:24.680 --> 00:13:29.040]  (主席)但是耶穌很奇妙 祂沒有死 為甚麼
[00:13:29.040 --> 00:13:32.200]  (主席)因為正如耶穌說 時候未到
[00:13:32.200 --> 00:13:34.680]  (主席)未是十字架的時候
[00:13:34.680 --> 00:13:36.880]  (主席)所以耶穌一定不會死
[00:13:36.880 --> 00:13:40.760]  (主席)究竟使命的開始是甚麼
[00:13:40.760 --> 00:13:43.920]  (主席)剛才我大概將這十幾個聖經
[00:13:43.920 --> 00:13:45.720]  (主席)大概意思跟大家講解了
[00:13:45.720 --> 00:13:47.880]  (主席)究竟使命的開始是甚麼
[00:13:47.880 --> 00:13:52.080]  (主席)使命的開始一樣很重要 就是要傳真正的福音
[00:13:52.080 --> 00:13:57.400]  (主席)我們的使命是要傳福音 而且是要傳一個真正的福音
[00:13:57.400 --> 00:13:59.800]  (主席)《四經十七節》
[00:13:59.800 --> 00:14:03.160]  (主席)《環球聖經》日本是這樣記載
[00:14:03.160 --> 00:14:07.000]  (主席)有人把《先知而察眼》的書 遞給他
[00:14:07.000 --> 00:14:12.480]  (主席)他就展開書卷 找到所選的經文 上面寫著
[00:14:12.480 --> 00:14:15.680]  (主席)如果大家留意 《和修本》和《合本》
[00:14:15.680 --> 00:14:20.240]  (主席)是找到一處經文寫著 找到一處寫著 是不是
[00:14:20.720 --> 00:14:25.280]  (主席)但這裡《環聖》是說 找到所選的經文
[00:14:25.280 --> 00:14:27.200]  (主席)有意思的
[00:14:27.200 --> 00:14:30.920]  (主席)即是這段經文 是有人特定選出來
[00:14:30.920 --> 00:14:35.680]  (主席)不是剛好揭穿到那裡 剛好耶穌揭穿到那裡就讀那裡 不是
[00:14:35.680 --> 00:14:37.840]  (主席)不過所選的經文有一個問題
[00:14:37.840 --> 00:14:42.280]  (主席)就是說究竟是管會和人類去選 還是耶穌選呢
[00:14:42.280 --> 00:14:44.800]  (主席)有些人說是 可能有經課
[00:14:44.800 --> 00:14:48.000]  (主席)好像現在教會年齡是有經課 跟著讀就可以了
[00:14:48.480 --> 00:14:53.080]  (主席)當時是沒有經課的 還沒有經課 普及的時間 所以沒有經課
[00:14:53.080 --> 00:14:57.280]  (主席)不過當耶穌收到《爾創亞書》的時候
[00:14:57.280 --> 00:15:04.520]  (主席)耶穌就刻意的去選擇讀《爾創亞書》六十一章一至二節
[00:15:04.520 --> 00:15:08.880]  (主席)並且將五十八章第六節的概念
[00:15:08.880 --> 00:15:12.880]  (主席)就成為路加芬四章十八 十九節的信息
[00:15:12.880 --> 00:15:16.640]  (主席)《爾創亞書》一至二節
[00:15:17.640 --> 00:15:20.400]  (主席)你看回和十八 十九節對比的時候
[00:15:20.400 --> 00:15:24.680]  (主席)你會發現一至二節裡面的部分內容
[00:15:24.680 --> 00:15:26.600]  (主席)是在路加芬裡面沒有出現的
[00:15:26.600 --> 00:15:28.360]  (主席)這個是可以的
[00:15:28.360 --> 00:15:30.480]  (主席)在會堂裡面讀經的人
[00:15:30.480 --> 00:15:34.600]  (主席)是可以將先知的書可以選擇性去讀
[00:15:34.600 --> 00:15:36.400]  (主席)就如今天我說到
[00:15:36.400 --> 00:15:39.200]  (主席)我可以將某些重點強調
[00:15:39.200 --> 00:15:42.920]  (主席)有些很強調 有些可能立過就算了
[00:15:42.920 --> 00:15:44.720]  (主席)有些甚至不處理
[00:15:44.720 --> 00:15:46.800]  (主席)因為我說到有我自己的重點
[00:15:47.360 --> 00:15:49.440]  (主席)和當時讀經的人 港獨的人
[00:15:49.440 --> 00:15:50.680]  (主席)都是這樣
[00:15:50.680 --> 00:15:52.600]  (主席)在耶穌作為臣子
[00:15:52.600 --> 00:15:55.080]  (主席)他更加知道什麼是最重要
[00:15:55.080 --> 00:15:56.640]  (主席)無論怎麼樣
[00:15:56.640 --> 00:15:57.960]  (主席)《爾創亞書》一至二節
[00:15:57.960 --> 00:15:59.200]  (主席)六十一章一至二節裡面
[00:15:59.200 --> 00:16:02.600]  (主席)這段經文是預言以色列人秘魯將會結束
[00:16:02.600 --> 00:16:05.560]  (主席)五十八章六節
[00:16:05.560 --> 00:16:11.800]  (主席)其實是講到神控訴以色列民
[00:16:11.800 --> 00:16:15.160]  (主席)沒有活出神對他們的呼召
[00:16:15.920 --> 00:16:18.040]  (主席)沒有好好地去敬拜上帝
[00:16:18.040 --> 00:16:21.840]  (主席)沒有好地讓那些受迫的人得著釋放
[00:16:21.840 --> 00:16:24.760]  (主席)所以神透過五十八章六節
[00:16:24.760 --> 00:16:26.960]  (主席)以一個反問的方式
[00:16:26.960 --> 00:16:28.320]  (主席)你要問他們
[00:16:28.320 --> 00:16:30.640]  (主席)你們的承索不是解了嗎
[00:16:30.640 --> 00:16:33.240]  (主席)你們的鴨不是已經截斷了嗎
[00:16:33.240 --> 00:16:35.520]  (主席)為什麼你好像還在
[00:16:35.520 --> 00:16:38.160]  (主席)用一種好像諷刺反問的方式
[00:16:38.160 --> 00:16:42.120]  (主席)所以將這兩段經文
[00:16:42.120 --> 00:16:44.160]  (主席)耶穌就轉化成為
[00:16:44.360 --> 00:16:48.320]  (主席)第四章十八章十九節很重要的重點
[00:16:48.320 --> 00:16:52.480]  (主席)繼續到神的靈就在耶穌的身上
[00:16:52.480 --> 00:16:53.440]  (主席)不然才知道
[00:16:53.440 --> 00:16:56.240]  (主席)在耶穌說的時候是在說祂自己
[00:16:56.240 --> 00:16:58.760]  (主席)有神的靈充滿去高立祂
[00:16:58.760 --> 00:17:02.920]  (主席)使祂要做一個全方的使者
[00:17:02.920 --> 00:17:06.680]  (主席)這個福音的內容總結來講是第十九節
[00:17:06.680 --> 00:17:10.400]  (主席)宣告神越立人的欺憐
[00:17:10.400 --> 00:17:12.720]  (主席)前面說的那些話
