
[00:00:00.000 --> 00:00:03.820]  其實就算你讀書讀到研究院
[00:15:56.660 --> 00:15:58.940]  不是有自己因律法而得的義
[00:15:58.940 --> 00:16:00.780]  乃是有信基督的義
[00:16:00.780 --> 00:16:04.180]  就是因信神而來的義」
[00:16:04.180 --> 00:16:06.860]  這裡提到保羅很清楚認識
[00:16:06.860 --> 00:16:10.300]  以前他是靠律法、靠肉身得救的
[00:16:10.300 --> 00:16:11.880]  以為做好就可以了
[00:16:11.880 --> 00:16:17.520]  但現在他知道是要靠因信基督而得的義
[00:16:17.520 --> 00:16:19.120]  因信神而得的義
[00:16:19.120 --> 00:16:21.860]  就是因為有基督的義
[00:16:21.860 --> 00:16:24.020]  那個義字已經提醒了我們
[00:16:24.020 --> 00:16:26.380]  上面有隻羊 我們在下面
[00:16:26.380 --> 00:16:29.340]  真是唯有是耶穌基督在我們的頭上
[00:16:29.340 --> 00:16:31.180]  祂是我們贖罪的羔羊
[00:16:31.180 --> 00:16:34.940]  我們才可以因信稱義
[00:16:34.940 --> 00:16:36.940]  《特利比書》三章十節說
[00:16:36.940 --> 00:16:38.740]  「使我認識基督
[00:16:38.740 --> 00:16:40.540]  曉得祂復活的大能
[00:16:40.540 --> 00:16:43.980]  並且曉得和祂一同受苦
[00:16:43.980 --> 00:16:45.580]  效法祂的死
[00:16:45.580 --> 00:16:48.540]  或者我也得以從死裏復活」
[00:16:48.540 --> 00:16:50.460]  這裡保羅再一次提到
[00:16:50.460 --> 00:16:51.860]  我信了耶穌之後
[00:16:51.860 --> 00:16:52.540]  得到義之後
[00:16:52.540 --> 00:16:53.620]  不是停在那裏
[00:16:53.620 --> 00:16:55.660]  我要認識祂 更加認識祂
[00:16:55.660 --> 00:16:58.460]  和更加明白祂復活的大能
[00:16:58.460 --> 00:17:02.140]  而且曉得祂和我一起
[00:17:02.140 --> 00:17:05.300]  曉得祂和耶穌基督一同受苦
[00:17:05.300 --> 00:17:07.660]  效法祂的死
[00:17:07.660 --> 00:17:09.340]  或者可以從死裏復活
[00:17:09.340 --> 00:17:13.300]  這個「或者」其實是一個很謙卑的說法
[00:17:13.300 --> 00:17:16.540]  我就可以和耶穌基督一起復活了
[00:17:16.540 --> 00:17:17.860]  今天其實我們大家知道的
[00:17:17.860 --> 00:17:22.300]  如果你是一個真正的基督徒
[00:17:22.300 --> 00:17:24.700]  就算我們有一天離開這個世界
[00:17:24.700 --> 00:17:26.700]  我們都會預祝一同復活
[00:17:26.700 --> 00:17:28.580]  而且要再來這個世界
[00:17:28.580 --> 00:17:32.140]  和耶穌基督一起降臨這個世界上
[00:17:32.140 --> 00:17:34.540]  所以這裡說「同一同」
[00:17:34.540 --> 00:17:36.060]  是有Fellowship
[00:17:36.060 --> 00:17:38.860]  有那個團契、交通
[00:17:38.860 --> 00:17:42.420]  有參與、有份的意思
[00:17:42.420 --> 00:17:44.940]  所以原來我們信了耶穌基督之後
[00:17:44.940 --> 00:17:46.420]  我們稱為義了
[00:17:46.420 --> 00:17:47.740]  我們就要認識祂
[00:17:47.740 --> 00:17:50.380]  於是我們就有份在祂復活的大能
[00:17:50.380 --> 00:17:52.420]  有份在祂的受苦那裏
[00:17:52.420 --> 00:17:57.060]  有份在祂將來復活再回來
[00:17:57.060 --> 00:17:58.620]  這個就是保羅
[00:17:58.620 --> 00:18:00.140]  他其實可以自滿的
[00:18:00.140 --> 00:18:02.500]  其實很多基督徒做了幾十年之後
[00:18:02.500 --> 00:18:04.220]  都是一樣未明的
[00:18:04.220 --> 00:18:07.980]  只記得信耶穌上天堂
[00:18:07.980 --> 00:18:09.900]  信耶穌得永生
[00:18:09.900 --> 00:18:12.540]  信耶穌有平安喜樂
[00:18:12.540 --> 00:18:13.940]  Full stop
[00:18:13.940 --> 00:18:17.100]  圓圈停在那裏
[00:18:17.100 --> 00:18:18.140]  還要追求什麼呢?
[00:18:18.140 --> 00:18:20.060]  沒有了 已經得到了
[00:18:20.060 --> 00:18:22.820]  最寶貴的門票都買了
[00:18:22.820 --> 00:18:25.020]  可以去天堂
[00:18:25.020 --> 00:18:26.420]  不用怕
[00:18:26.420 --> 00:18:28.580]  但是有沒有真的去認識基督呢?
[00:18:28.580 --> 00:18:30.260]  有沒有和祂一起受苦
[00:18:30.260 --> 00:18:31.980]  一起復活呢?
[00:18:31.980 --> 00:18:34.540]  有沒有經歷祂的大能呢?
[00:18:34.540 --> 00:18:36.700]  效法祂呢?
[00:18:36.700 --> 00:18:39.580]  所以保羅其實很有機會
[00:18:39.580 --> 00:18:41.220]  很有條件自滿
[00:18:41.220 --> 00:18:43.220]  但是保羅不自滿
[00:18:43.220 --> 00:18:45.300]  這裏說「這不是說我已經得著了」
[00:18:45.300 --> 00:18:46.140]  已經完全了
[00:18:46.140 --> 00:18:49.020]  「我不是以為自己已經得著了」
[00:18:49.020 --> 00:18:51.300]  這裏兩次提到下一章
[00:18:51.300 --> 00:18:54.020]  這裏提到保羅他不自滿
[00:18:54.020 --> 00:18:56.020]  他說「我不是 我不是」
[00:18:56.020 --> 00:18:59.060]  兩次都說「不是」
[00:18:59.060 --> 00:19:02.380]  有人經常覺得我已經懂得了這件事
[00:19:02.380 --> 00:19:05.340]  如果你叫年輕人讀多一點
[00:19:05.340 --> 00:19:07.980]  熟一點 考試可以多一點分
[00:19:07.980 --> 00:19:12.180]  「我可以了 我懂了 不用再讀了」
[00:19:12.180 --> 00:19:16.420]  或者讀到某一個學位之後
[00:19:16.420 --> 00:19:19.980]  覺得我什麼都懂了
[00:19:19.980 --> 00:19:24.820]  其實如果你在南灣看醫生
[00:19:24.820 --> 00:19:27.380]  全部新的一輩都出來了
[00:19:27.380 --> 00:19:28.940]  老一輩退休了
[00:19:28.940 --> 00:19:31.180]  有些退休了 有些準備退休
[00:19:31.180 --> 00:19:33.100]  所以很多醫生你猜會怎樣呢?
[00:19:33.100 --> 00:19:36.020]  請了很多Nurse Practitioner
[00:19:36.020 --> 00:19:38.020]  就是說他們沒空看你
[00:19:38.020 --> 00:19:40.420]  那些助手來看你
[00:19:40.420 --> 00:19:41.980]  全部你看看他們
[00:19:41.980 --> 00:19:45.620]  全部都是年輕人
[00:19:45.620 --> 00:19:48.620]  好不好呢?好 我們需要一些新血
[00:19:48.620 --> 00:19:53.220]  老實說 做學業 做事手快是年輕人的
[00:19:53.220 --> 00:19:55.260]  你說如果幫你做手術
[00:19:55.260 --> 00:19:57.180]  找個七老八十的那些
[00:19:57.180 --> 00:19:58.860]  手抖抖的怎麼做呢?
[00:19:58.860 --> 00:20:01.900]  會做得很久都沒做得好
[00:20:01.900 --> 00:20:04.340]  但是現在新的一代出來
[00:20:04.340 --> 00:20:07.460]  真的很有潛力 很有潛質
[00:20:07.460 --> 00:20:09.540]  如果他們肯謙卑去學習
[00:20:09.540 --> 00:20:12.540]  他肯去跟那些教授
[00:20:12.540 --> 00:20:14.940]  跟這些有經驗的醫生
[00:20:14.940 --> 00:20:17.940]  他一定有很好的前途
[00:20:17.940 --> 00:20:19.060]  但是最糟糕的就是
[00:20:19.060 --> 00:20:20.500]  以為自己得著了
[00:20:20.500 --> 00:20:23.180]  就不肯去努力 就糟糕了
