
[00:00:00.000 --> 00:00:07.000]  各位不孫的弟兄姊妹,主內平安,我們很高興可以一齊去到敬拜,仰望上帝。
[00:07:10.000 --> 00:07:17.000]  這樣其實就等於不需要等到新天新地,白色大寶座,耶穌基督再來之時,
[00:07:17.000 --> 00:07:23.000]  也都能夠在日光之下的現實,找到這個所謂定時的審判。
[00:07:23.000 --> 00:07:27.000]  這樣定時的審判為我們帶來一個什麼的智慧呢?
[00:07:27.000 --> 00:07:32.000]  由於審判之地和公義之處的加惡是有定時的。
[00:07:32.000 --> 00:07:37.000]  這樣就算我們未能立即處理眼前的不公義,
[00:07:37.000 --> 00:07:44.000]  也都認定任何這一切的加惡,最終都有它的界限,最終都不能夠傳到永遠。
[00:07:44.000 --> 00:07:49.000]  定時的真實,要比當下不公義的真實來得更真實。
[00:07:49.000 --> 00:07:53.000]  這樣的認知,其實是叫一個人活得有盼望的。
[00:07:53.000 --> 00:07:58.000]  也都會明白,不公義的現實原來不是壓倒性,
[00:07:58.000 --> 00:08:03.000]  將來必定因為定時的來到,而將這些一切去到化為烏有。
[00:08:03.000 --> 00:08:09.000]  原來那個加惡,有個招紙寫著它的expiry date。
[00:08:09.000 --> 00:08:14.000]  我以前小學五年級的時候,就有一次集隊要放學了,
[00:08:14.000 --> 00:08:17.000]  排我前面那兩個男同學去到聊天,
[00:08:17.000 --> 00:08:20.000]  校長見到就捉了他們兩個進去校長室,
[00:08:20.000 --> 00:08:25.000]  但是不知為什麼就捉了我進去校長室,因為我是沒有聊天的。
[00:08:25.000 --> 00:08:33.000]  三個男同學就一致排開,問我們做什麼聊天,
[00:08:33.000 --> 00:08:36.000]  我就解釋給校長聽,我是否真的沒有聊天。
[00:08:36.000 --> 00:08:41.000]  接著校長就很兇,他就看著我,你不要狡辯,我明明見到你有聊天。
[00:08:41.000 --> 00:08:46.000]  那時候我很年輕,也都覺得被冤枉,我就覺得很氣憤,
[00:08:46.000 --> 00:08:48.000]  為什麼他明明看到我真的沒有聊天。
[00:08:48.000 --> 00:08:54.000]  我那時候就很氣憤,所以就很兇地去到對校長說了一句話,
[00:08:54.000 --> 00:08:59.000]  就說我明明知道你看錯,這樣說話。
[00:08:59.000 --> 00:09:06.000]  接著校長就打手板,因為當時是有體罰的,小學五年級,
[00:09:06.000 --> 00:09:10.000]  那時候我很對公義的事情很執著,
[00:09:10.000 --> 00:09:17.000]  所以他打我手板打到紅了,我是一滴眼淚不流,那時候很氣憤。
[00:09:17.000 --> 00:09:22.000]  然後就擾攘了半個小時才放學,我媽媽問我發生什麼事,
[00:09:22.000 --> 00:09:25.000]  我就告訴她我沒有聊天,一不一實告訴她。
[00:09:25.000 --> 00:09:30.000]  然後我媽媽就跟我說,校長打得你,就是你有聊天。
[00:09:30.000 --> 00:09:36.000]  哇,連我媽媽都是公義之處有加惡。
[00:09:36.000 --> 00:09:39.000]  沒有公平,為什麼會這樣呢?
[00:09:39.000 --> 00:09:43.000]  我那時候不懂向教育局投訴,現在就懂,但是現在不懂。
[00:09:43.000 --> 00:09:47.000]  我是處理不了這件不公義的事情,很氣憤。
[00:09:47.000 --> 00:09:53.000]  同樣一年,又是小學五年級,我是從小到大有外村長大,有外村在屯門。
[00:09:53.000 --> 00:09:57.000]  我六歲已經在1982年搬進去,大家已經計算到了。
[00:09:57.000 --> 00:10:03.000]  在那裡其實有外村有一個士多,那個士多我就想買一包薯片。
[00:10:03.000 --> 00:10:07.000]  那個薯片當時值一元,現在一元買不到薯片。
[00:10:07.000 --> 00:10:11.000]  我就給他五元,五元他就應該罷給我四元。
[00:10:11.000 --> 00:10:14.000]  但是不知道為什麼那個店長就罷給我一元。
[00:10:14.000 --> 00:10:18.000]  我就跟他理論,其實我剛才給你五元。
[00:10:18.000 --> 00:10:26.000]  他就很兇,就看著我,年輕人,我明明,又是明明,明明看著你給我兩元。
[00:10:26.000 --> 00:10:29.000]  接著我說不是啊,我真的給了你五元。
[00:10:29.000 --> 00:10:32.000]  當時又沒有CCTV,又看不到。
[00:10:32.000 --> 00:10:36.000]  雞同鴨講,是搞不定,他吞了我三元。
[00:10:36.000 --> 00:10:40.000]  又是處理不了這件事情,我就回去跟我媽媽說,
[00:10:40.000 --> 00:10:44.000]  我媽媽就說多一試,不如少一試,不如我給你那三元。
[00:10:44.000 --> 00:10:48.000]  我就說不是三元的問題,是公義的問題。
[00:10:48.000 --> 00:10:54.000]  又是處理不了這件事情,我是處理不了這個叫做公義之處有加惡。
[00:10:54.000 --> 00:10:55.000]  我是處理不了。
[00:10:55.000 --> 00:11:03.000]  不過那個故事發展呢,告訴我們,原來那個士多最後怎麼樣?
[00:11:03.000 --> 00:11:06.000]  倒閉啊!
[00:11:06.000 --> 00:11:10.000]  當然倒閉就不是因為那三元的問題,
[00:11:10.000 --> 00:11:14.000]  也都不是因為那個因果報應的,我覺得。
[00:11:14.000 --> 00:11:18.000]  這個是因為日光之下創造秩序的設定。
[00:11:18.000 --> 00:11:24.000]  那個設定就是開張有事,就倒閉有事。
[00:11:24.000 --> 00:11:27.000]  那我們明白所有東西其實都有一個定時的話,
[00:11:27.000 --> 00:11:31.000]  我們就明白某程度上這個定時的規則,
[00:11:31.000 --> 00:11:36.000]  是處理了部分的奸惡在這個地球裡面出現。
[00:11:36.000 --> 00:11:42.000]  所以這一點告訴我們,有時面對社會的不公義,你是處理不了的。
[00:11:42.000 --> 00:11:45.000]  有些不公義你是處理得到的。
[00:11:45.000 --> 00:11:49.000]  但是有些不公義你是處理不了,你是很氣憤的話,
[00:11:49.000 --> 00:11:51.000]  你真的要看傳道書。
[00:11:51.000 --> 00:11:55.000]  因為傳道書告訴你,有時面對社會的不公義,
[00:11:55.000 --> 00:12:00.000]  等一些日子過,都可能是一個策略來的。
[00:12:00.000 --> 00:12:02.000]  這個是第一點。
[00:12:02.000 --> 00:12:06.000]  第二點,我們看看這一段比較長一點,
[00:12:06.000 --> 00:12:08.000]  就是十八到二十一節的經文。
[00:12:08.000 --> 00:12:14.000]  二十一節,它就說誰知道人的氣息是往上升,
[00:12:14.000 --> 00:12:19.000]  受的氣息是下入地,你見他打個問號作為結束。
[00:12:19.000 --> 00:12:23.000]  這句就說明當時的人的迷思,
[00:12:23.000 --> 00:12:26.000]  認為人和走獸是有分別的。
[00:12:26.000 --> 00:12:29.000]  當然,人和走獸真是有分別。
[00:12:29.000 --> 00:12:32.000]  你看看旁邊那個不是走獸來的,他是人來的。
[00:12:32.000 --> 00:12:36.000]  為什麼?我們每個人都有神的形象,對不對?
[00:12:36.000 --> 00:12:39.000]  你家裡那隻貓是沒有上帝的形象。
[00:12:39.000 --> 00:12:42.000]  我們就知道人和獸真是有分別。
[00:12:42.000 --> 00:12:45.000]  但是傳道書在這裡和你討論的時候,
[00:12:45.000 --> 00:12:49.000]  它就不是用這個角度去討論人和獸的分別,
[00:12:49.000 --> 00:12:52.000]  而是用死亡的角度來看,
[00:12:52.000 --> 00:12:58.000]  人和獸在死亡的這件事情上面是沒有分別。
[00:12:58.000 --> 00:13:03.000]  其中一樣沒有分別的東西就是面對死亡,
[00:13:03.000 --> 00:13:05.000]  就是真的沒有分別。
[00:13:05.000 --> 00:13:08.000]  所以誰知道人的氣息是往上升,
[00:13:08.000 --> 00:13:11.000]  受的氣息是下入地,你見他打個問號,
[00:13:11.000 --> 00:13:13.000]  其實就告訴你是不可知的。
[00:13:13.000 --> 00:13:16.000]  你不知道,你真的怎麼知道死後一個往上升,
[00:13:16.000 --> 00:13:19.000]  一個往下跌,真的不知道。
[00:13:19.000 --> 00:13:24.000]  為什麼討論定時這個概念又要討論死亡呢?
[00:13:24.000 --> 00:13:29.000]  就是因為死亡是終極的定時,在日光之下。
[00:13:29.000 --> 00:13:31.000]  所以那個主題很配合。
[00:13:31.000 --> 00:13:34.000]  就成為傳道書論及虛空的課題。
[00:13:34.000 --> 00:13:38.000]  起碼如果你看這一段,你就發現有三點我們要留意。
[00:13:38.000 --> 00:13:42.000]  第一點,他就說神要考驗人,
[00:13:42.000 --> 00:13:46.000]  叫你知道自己只不過像走獸一樣。
[00:13:46.000 --> 00:13:50.000]  一樣什麼?根據下文我們看得到,是一樣這樣死的。
[00:13:50.000 --> 00:13:54.000]  那你就會很奇怪,大家知不知道你會死的?
[00:13:54.000 --> 00:13:56.000]  有沒有人不知道?
[00:13:56.000 --> 00:13:57.000]  每個人都知道。
[00:13:57.000 --> 00:14:00.000]  就是說你跟上帝說,上帝你不用考我,
[00:14:00.000 --> 00:14:01.000]  其實我都知道我會死。
[00:14:01.000 --> 00:14:04.000]  因為上帝考你,有時都很恐怖,
[00:14:04.000 --> 00:14:06.000]  我們都不想上帝考驗你,對不對?
[00:14:06.000 --> 00:14:09.000]  上帝你不用考了,我們每個人都知道。
[00:14:09.000 --> 00:14:12.000]  那為什麼又要考完你,你才知道呢?
[00:14:12.000 --> 00:14:15.000]  其實那個邏輯就告訴你,你不知道,
[00:14:15.000 --> 00:14:19.000]  上帝才要試驗和考驗你,考到你知道。
[00:14:19.000 --> 00:14:21.000]  那個邏輯就是應該這樣。
[00:14:21.000 --> 00:14:24.000]  那我們就想,既然每個人都知道你會死,
[00:14:24.000 --> 00:14:28.000]  很有可能那個「知」就不是頭腦的認知,
[00:14:28.000 --> 00:14:32.000]  而是一個生活態度,做人的態度的認知。
[00:14:32.000 --> 00:14:36.000]  就是說這是一個叫做死亡意識的態度。
[00:14:36.000 --> 00:14:38.000]  為什麼死亡意識這麼重要?
[00:14:38.000 --> 00:14:41.000]  就是如果你覺得你爸爸明天就會死,
[00:14:41.000 --> 00:14:45.000]  以及你覺得你爸爸二十年後才會死,
[00:14:45.000 --> 00:14:48.000]  我敢肯定,你對你爸爸的態度一定不同。
[00:14:48.000 --> 00:14:49.000]  同不同意?
[00:14:49.000 --> 00:14:54.000]  就是說死亡的意識是叫你珍惜現在眼前的一切。
[00:14:54.000 --> 00:14:58.000]  如果你沒有死亡的意識去活你的人生的話,
[00:14:58.000 --> 00:15:01.000]  彷彿你活的人生好像不會死一樣的話,
[00:15:01.000 --> 00:15:04.000]  上帝就要試驗你了,讓你知道,
[00:15:04.000 --> 00:15:07.000]  喂,高明謙,你真的會死。
[00:15:07.000 --> 00:15:09.000]  這個是第一點。
[00:15:09.000 --> 00:15:11.000]  第二點,他就說,
[00:15:11.000 --> 00:15:16.000]  因為世人遭遇,受益都遭遇,所遭遇的都是一樣。
[00:15:16.000 --> 00:15:21.000]  接著這個怎樣死,那個怎樣死,氣息都是一樣。
[00:15:21.000 --> 00:15:25.000]  我們想起的就是《創世紀》第二章第七節,
[00:15:25.000 --> 00:15:28.000]  當上帝做了全球第一個的人類,
[00:15:28.000 --> 00:15:31.000]  然後把生命的氣息吹進他的鼻孔裡面,
[00:15:31.000 --> 00:15:35.000]  以致他就成為一個有生命的活人。
[00:15:35.000 --> 00:15:39.000]  原來這一口氣息,你家裡的貓都是有的。
[00:15:39.000 --> 00:15:44.000]  因為經文已經說了,氣息都是一樣。
[00:15:44.000 --> 00:15:46.000]  這個是第二點。
[00:15:46.000 --> 00:15:51.000]  第三點,就是人不能強於走秀,都是虛空,都歸一處,
[00:15:51.000 --> 00:15:54.000]  都是出於塵土,也都歸於塵土。
[00:15:54.000 --> 00:15:59.000]  也就是說你和你家裡的貓的原材料都是一樣,
[00:15:59.000 --> 00:16:03.000]  那個原材料大家都是塵土。
[00:16:03.000 --> 00:16:07.000]  所以,如果你家裡的貓死了,
[00:16:07.000 --> 00:16:10.000]  火葬化做骨灰。
[00:16:10.000 --> 00:16:14.000]  隨後你又死了,火葬化做骨灰。
[00:16:14.000 --> 00:16:16.000]  把兩個骨灰放在我的手上,
[00:16:16.000 --> 00:16:19.000]  我真是分不到哪些骨灰是來自那隻貓,
[00:16:19.000 --> 00:16:21.000]  哪些骨灰是來自你。
[00:16:21.000 --> 00:16:24.000]  所以我是不信化了灰都認得你。
[00:16:24.000 --> 00:16:28.000]  化了灰真是認不到的,真是認不到。
[00:16:28.000 --> 00:16:31.000]  你看我的樣子,我是沒有做Facial的,
[00:16:31.000 --> 00:16:33.000]  我從來沒有做過的,
[00:16:33.000 --> 00:16:36.000]  所以我的消費券不會這樣用的。
[00:16:36.000 --> 00:16:39.000]  我是有魚尾紋,有雀斑,有油脂粒,
[00:16:39.000 --> 00:16:42.000]  你近看其實是不堪入目的。
[00:16:42.000 --> 00:16:45.000]  但是有些姊妹,你看她真實的年紀,
[00:16:45.000 --> 00:16:48.000]  和她的皮膚的年紀是差了三十年。
[00:16:48.000 --> 00:16:49.000]  為什麼呢?
[00:16:49.000 --> 00:16:51.000]  就是因為她做了很多Facial,
[00:16:51.000 --> 00:16:54.000]  尤其是最近有消費券就是這樣做的。
[00:16:54.000 --> 00:16:57.000]  你能夠想像有一些姊妹,
[00:16:57.000 --> 00:17:00.000]  不過不要說姊妹,弟兄都做的,我看到。
[00:17:00.000 --> 00:17:03.000]  其實就是不斷做Facial,
[00:17:03.000 --> 00:17:05.000]  投了很多錢進去,
[00:17:05.000 --> 00:17:08.000]  隨後她就死了,火葬。
[00:17:08.000 --> 00:17:11.000]  化做骨灰。
[00:17:11.000 --> 00:17:14.000]  然後我不做Facial的,
[00:17:14.000 --> 00:17:18.000]  死了,火葬,化做骨灰。
[00:17:18.000 --> 00:17:20.000]  你幹嘛做Facial?
[00:17:20.000 --> 00:17:23.000]  好虛空啊!
[00:17:23.000 --> 00:17:26.000]  如果是這樣,
[00:17:26.000 --> 00:17:29.000]  你就會發現,無論你有做還是沒有做,
[00:17:29.000 --> 00:17:32.000]  無論你是帥還是不帥,
[00:17:32.000 --> 00:17:34.000]  最終只有一條大直路,
[00:17:34.000 --> 00:17:37.000]  那條直路就是化做塵土。
[00:17:37.000 --> 00:17:40.000]  如果是這樣,我們就要想一個問題了。
[00:17:40.000 --> 00:17:43.000]  為什麼上文提到公義的地方有奸惡,
[00:17:43.000 --> 00:17:46.000]  又要提到之後有死亡呢?
[00:17:46.000 --> 00:17:48.000]  就是因為公義之處的奸惡,
[00:17:48.000 --> 00:17:51.000]  其實是涉及到不公不義的惡人,
[00:17:51.000 --> 00:17:54.000]  那個有權有勢的惡人。
[00:17:54.000 --> 00:17:57.000]  當那個惡人死了之後,
[00:17:57.000 --> 00:17:59.000]  這些一切的奸惡,
[00:17:59.000 --> 00:18:01.000]  某程度上都會來一個終結。
[00:18:01.000 --> 00:18:04.000]  所以如果是這樣的角度來看,
[00:18:04.000 --> 00:18:08.000]  死亡這個設定原來是一個福音來的。
[00:18:08.000 --> 00:18:10.000]  死亡是福音。
[00:18:10.000 --> 00:18:13.000]  就是告訴你,其實有些人,
[00:18:13.000 --> 00:18:15.000]  他是犯罪得罪上帝,
[00:18:15.000 --> 00:18:17.000]  他是死不悔改,
[00:18:17.000 --> 00:18:19.000]  然後他又是有權有勢,
[00:18:19.000 --> 00:18:22.000]  如果他真是長生不老的話,
[00:18:22.000 --> 00:18:24.000]  其實是很恐怖的,是不是?
[00:18:24.000 --> 00:18:25.000]  很恐怖。
[00:18:25.000 --> 00:18:27.000]  所以死亡在這一點看來,
[00:18:27.000 --> 00:18:32.000]  是日光之下對付惡人的一個設定來的。
[00:18:32.000 --> 00:18:34.000]  這個是第二點。
[00:18:34.000 --> 00:18:36.000]  我們看看第三點,就是最後一節。
[00:18:36.000 --> 00:18:39.000]  最後一節是整個第三章的總結。
[00:18:39.000 --> 00:18:41.000]  這個就是告訴我們,
[00:18:41.000 --> 00:18:45.000]  怎樣在一個定時和死亡的日光之下,
[00:18:45.000 --> 00:18:47.000]  創造秩序當中,
[00:18:47.000 --> 00:18:49.000]  去到怎樣活得更加有智慧。
[00:18:49.000 --> 00:18:51.000]  有兩個秘訣,這一節。
[00:18:51.000 --> 00:18:53.000]  第一個秘訣,
[00:18:53.000 --> 00:18:56.000]  在他經營的事上去到起落,
[00:18:56.000 --> 00:18:58.000]  這個是第一個秘訣。
[00:18:58.000 --> 00:19:00.000]  第二個秘訣,
[00:19:00.000 --> 00:19:03.000]  認定這個是他應得的報賞,
[00:19:03.000 --> 00:19:05.000]  這個是第二個秘訣。
[00:19:05.000 --> 00:19:08.000]  我個人是比較喜歡和合本的翻譯。
[00:19:08.000 --> 00:19:10.000]  和合本的翻譯,
[00:19:10.000 --> 00:19:13.000]  就是認定這個是他的份,
[00:19:13.000 --> 00:19:15.000]  就是他那一份。
[00:19:15.000 --> 00:19:16.000]  這樣的翻譯。
[00:19:16.000 --> 00:19:19.000]  這個報賞那個字可以譯作我那一份。
[00:19:19.000 --> 00:19:22.000]  怎樣,什麼叫做經營的事呢?
[00:19:22.000 --> 00:19:24.000]  經營的事就是你的工作,
[00:19:24.000 --> 00:19:27.000]  你的家庭,你的學業,你的人際關係。
[00:19:27.000 --> 00:19:28.000]  你回到教會,
[00:19:28.000 --> 00:19:31.000]  你每天和那些朋友去到聊天,
[00:19:31.000 --> 00:19:33.000]  我們叫做這些是經營的事。
[00:19:33.000 --> 00:19:36.000]  就是一個人真正切膚所正常要生活,
[00:19:36.000 --> 00:19:39.000]  也是一個人起落的原因。
[00:19:39.000 --> 00:19:41.000]  那你怎樣才可以,
[00:19:41.000 --> 00:19:44.000]  為到你經營的事上去到起落呢?
[00:19:44.000 --> 00:19:46.000]  那個秘訣是視這些一切,
[00:19:46.000 --> 00:19:49.000]  為他的份,
[00:19:49.000 --> 00:19:51.000]  是上帝給你的那一份。
[00:19:51.000 --> 00:19:53.000]  也就是說,
[00:19:53.000 --> 00:19:55.000]  這份是一份禮物來的。
[00:19:55.000 --> 00:19:57.000]  你覺得這個是一個眼界來的,
[00:19:57.000 --> 00:20:00.000]  視這件事是上帝給你的禮物的話,
[00:20:00.000 --> 00:20:01.000]  你就會起落的了。
[00:20:01.000 --> 00:20:02.000]  舉個例子,
[00:20:02.000 --> 00:20:04.000]  其實我由中一,
[00:20:04.000 --> 00:20:06.000]  已經開始追女孩子,
[00:20:06.000 --> 00:20:08.000]  已經去到追到中七了。
[00:20:08.000 --> 00:20:11.000]  但是我都追不到一個女孩子。
[00:20:11.000 --> 00:20:13.000]  我現在的太太,
[00:20:13.000 --> 00:20:15.000]  是結了婚十九年。
[00:20:15.000 --> 00:20:17.000]  她是我的初戀情人來的。
[00:20:17.000 --> 00:20:18.000]  也就是說我大學畢業,
[00:20:18.000 --> 00:20:23.000]  才是首度第一次成功追到女孩子。
[00:20:23.000 --> 00:20:25.000]  我就覺得原來追女孩子,
[00:20:25.000 --> 00:20:27.000]  是一件很困難的事情來的。
[00:20:27.000 --> 00:20:29.000]  所以既然這麼辛苦,
[00:20:29.000 --> 00:20:31.000]  一生人只追到一次,
[00:20:31.000 --> 00:20:33.000]  我就要視這件事,
[00:20:33.000 --> 00:20:35.000]  是上帝給我的那一份。
[00:20:35.000 --> 00:20:37.000]  如果是這樣的角度來看,
[00:20:37.000 --> 00:20:39.000]  你就會好好抱著她,
[00:20:39.000 --> 00:20:40.000]  和好好珍惜。
[00:20:40.000 --> 00:20:42.000]  但是如果你覺得,
[00:20:42.000 --> 00:20:44.000]  旁邊的老公又或者老婆,
[00:20:44.000 --> 00:20:46.000]  不是上帝給你的那一份,
[00:20:46.000 --> 00:20:47.000]  是另外一個思維。
[00:20:47.000 --> 00:20:49.000]  那個思維就是,
[00:20:49.000 --> 00:20:51.000]  自己拿來的,
[00:20:51.000 --> 00:20:53.000]  有眼無珠的。
[00:20:53.000 --> 00:20:55.000]  又或者,
[00:20:55.000 --> 00:20:57.000]  原來旁邊那個不是上帝給你的那一份,
[00:20:57.000 --> 00:20:59.000]  是另外一個才是。
[00:20:59.000 --> 00:21:03.000]  你就一定會朝向婚外情的步伐去出現。
[00:21:03.000 --> 00:21:05.000]  這個是一個眼界,
[00:21:05.000 --> 00:21:07.000]  也是一種認定來的。
[00:21:07.000 --> 00:21:09.000]  如果覺得上帝給你的那一份是最好的話,
[00:21:09.000 --> 00:21:13.000]  你就會抱著她的一種情況。
[00:21:13.000 --> 00:21:15.000]  傳道者告訴你們,
[00:21:15.000 --> 00:21:17.000]  你試那樣東西是那一份,
[00:21:17.000 --> 00:21:19.000]  就是你喜樂的原因。
[00:21:19.000 --> 00:21:20.000]  不過,
[00:21:20.000 --> 00:21:21.000]  坦白說,
