
[00:00:00.000 --> 00:00:02.000]  基隆姐妹早平安
[00:02:46.000 --> 00:02:48.000]  往上走
[00:02:48.000 --> 00:02:50.000]  非常陡的一路走上去
[00:02:50.000 --> 00:02:52.000]  到下午兩點
[00:02:52.000 --> 00:02:54.000]  那終於爬到了Mont Constitution
[00:02:54.000 --> 00:02:56.000]  那在那裡
[00:02:56.000 --> 00:02:58.000]  真的非常的美
[00:02:58.000 --> 00:03:00.000]  那個整片的山海
[00:03:00.000 --> 00:03:02.000]  像那個
[00:03:02.000 --> 00:03:04.000]  像以前我們在台灣的
[00:03:04.000 --> 00:03:06.000]  阿里山的那個山
[00:03:06.000 --> 00:03:08.000]  山就像一片海一樣的
[00:03:08.000 --> 00:03:10.000]  非常非常的美
[00:03:10.000 --> 00:03:12.000]  我們在那裡也不能待太久
[00:03:12.000 --> 00:03:14.000]  因為還要再下山趕路回去
[00:03:14.000 --> 00:03:16.000]  所以就很快的
[00:03:16.000 --> 00:03:18.000]  我們就回頭
[00:03:18.000 --> 00:03:20.000]  回頭往山下直奔
[00:03:20.000 --> 00:03:24.000]  說上山難
[00:03:24.000 --> 00:03:26.000]  下山更難
[00:03:26.000 --> 00:03:28.000]  我們是
[00:03:28.000 --> 00:03:30.000]  非常陡的一個山爬上去
[00:03:30.000 --> 00:03:32.000]  然後也是一個非常斜的山
[00:03:32.000 --> 00:03:34.000]  這樣衝下來
[00:03:34.000 --> 00:03:36.000]  所以到了停車場
[00:03:36.000 --> 00:03:38.000]  幾乎都是下午五點了
[00:03:38.000 --> 00:03:40.000]  在那天的晚餐上面
[00:03:40.000 --> 00:03:42.000]  那我的朋友們都向我舉杯致敬
[00:03:42.000 --> 00:03:44.000]  那他們
[00:03:44.000 --> 00:03:46.000]  非常的
[00:03:46.000 --> 00:03:48.000]  我自己是非常的感恩
[00:03:48.000 --> 00:03:50.000]  因為雖然
[00:03:50.000 --> 00:03:52.000]  那些朋友們
[00:03:52.000 --> 00:03:54.000]  都
[00:03:54.000 --> 00:03:56.000]  向我
[00:03:56.000 --> 00:03:58.000]  比賽
[00:03:58.000 --> 00:04:00.000]  但是我知道
[00:04:00.000 --> 00:04:02.000]  我心裡面很知道是
[00:04:02.000 --> 00:04:04.000]  其實都是他們一路等著我
[00:04:04.000 --> 00:04:06.000]  他們都那天晚上
[00:04:06.000 --> 00:04:08.000]  拍著我的肩膀
[00:04:08.000 --> 00:04:10.000]  鼓勵我
[00:04:10.000 --> 00:04:12.000]  我心裡頭也非常的感恩
[00:04:12.000 --> 00:04:14.000]  希望今年的暑假
[00:04:14.000 --> 00:04:16.000]  我們信望愛也能夠一起去
[00:04:16.000 --> 00:04:18.000]  爬山看海
[00:04:18.000 --> 00:04:20.000]  然後因為神的創造實在偉大
[00:04:20.000 --> 00:04:22.000]  讓我們低頭禱告
[00:04:22.000 --> 00:04:24.000]  哈利路亞
[00:04:24.000 --> 00:04:26.000]  天父我為你所創造的宇宙萬物
[00:04:26.000 --> 00:04:28.000]  天地
[00:04:28.000 --> 00:04:30.000]  向主你獻上感恩的心
[00:04:30.000 --> 00:04:32.000]  這次當孩子站在大海前的時候
[00:04:32.000 --> 00:04:34.000]  看著一片的藍天白雲
[00:04:34.000 --> 00:04:36.000]  如此的清晰亮麗
[00:04:36.000 --> 00:04:38.000]  每天的景色
[00:04:38.000 --> 00:04:40.000]  都是如此的鮮明美麗
[00:04:40.000 --> 00:04:42.000]  當孩子回頭去看
[00:04:42.000 --> 00:04:44.000]  人所造的建築物的時候
[00:04:44.000 --> 00:04:46.000]  每隔幾年就得
[00:04:46.000 --> 00:04:48.000]  裝修由期
[00:04:48.000 --> 00:04:50.000]  可是您所手所造的山川
[00:04:50.000 --> 00:04:52.000]  海洋是如此的
[00:04:52.000 --> 00:04:54.000]  壯觀永遠都是如此的
[00:04:54.000 --> 00:04:56.000]  雄偉明媚
[00:04:56.000 --> 00:04:58.000]  所以在您創造的
[00:04:58.000 --> 00:05:00.000]  偉大下面我們真的看到
[00:05:00.000 --> 00:05:02.000]  自己的渺小
[00:05:02.000 --> 00:05:04.000]  除了不斷的向主
[00:05:04.000 --> 00:05:06.000]  你送贊你的榮耀
[00:05:06.000 --> 00:05:08.000]  與偉大也真的
[00:05:08.000 --> 00:05:10.000]  為自己的無知和渺小
[00:05:10.000 --> 00:05:12.000]  而自以為是
[00:05:12.000 --> 00:05:14.000]  來向主你認罪悔改
[00:05:14.000 --> 00:05:16.000]  主啊主啊你拱手
[00:05:16.000 --> 00:05:18.000]  教給我們的這一
[00:05:18.000 --> 00:05:20.000]  本來是一片美好的大地
[00:05:20.000 --> 00:05:22.000]  卻被我們弄得烏煙瘴氣
[00:05:22.000 --> 00:05:24.000]  赦免我們主的書
[00:05:24.000 --> 00:05:26.000]  幫助我們主啊
[00:05:26.000 --> 00:05:28.000]  幫助我們要
[00:05:28.000 --> 00:05:30.000]  朝著標桿
[00:05:30.000 --> 00:05:32.000]  靠著主你的能力
[00:05:32.000 --> 00:05:34.000]  借著我們
[00:05:34.000 --> 00:05:36.000]  微不足道的信心
[00:05:36.000 --> 00:05:38.000]  來在這個
[00:05:38.000 --> 00:05:40.000]  動彈不安的世代
[00:05:40.000 --> 00:05:42.000]  堅持的為主你做光
[00:05:42.000 --> 00:05:44.000]  做眼做燈塔
[00:05:44.000 --> 00:05:46.000]  主啊主啊求你打開
[00:05:46.000 --> 00:05:48.000]  我們心中的耳朵
[00:05:48.000 --> 00:05:50.000]  讓我們能夠聽得見
[00:05:50.000 --> 00:05:52.000]  讓今天主你
[00:05:52.000 --> 00:05:54.000]  借著孩子要傳講的信息
[00:05:54.000 --> 00:05:56.000]  打開我們心中的眼睛
[00:05:56.000 --> 00:05:58.000]  好讓我們能夠看到
[00:05:58.000 --> 00:06:00.000]  主你的帶領
[00:06:00.000 --> 00:06:02.000]  賜給我們一個謙卑的心
[00:06:02.000 --> 00:06:04.000]  給我們一個受教的靈
[00:06:04.000 --> 00:06:06.000]  讓我們能夠走進
[00:06:06.000 --> 00:06:08.000]  主你的旨意當中
[00:06:08.000 --> 00:06:10.000]  如同耶穌的聲明
[00:06:10.000 --> 00:06:12.000]  如同詩歌所唱的
[00:06:12.000 --> 00:06:14.000]  幫助我們更多的禱告
[00:06:14.000 --> 00:06:16.000]  好讓我們能夠更深的依靠
[00:06:16.000 --> 00:06:18.000]  以至於我們能夠
[00:06:18.000 --> 00:06:20.000]  相信敬畏
[00:06:20.000 --> 00:06:22.000]  一生來跟隨你
[00:06:22.000 --> 00:06:24.000]  奉主耶穌的名
[00:06:24.000 --> 00:06:26.000]  禱告阿們
[00:06:26.000 --> 00:06:28.000]  今天要來和弟兄姊妹
[00:06:28.000 --> 00:06:30.000]  談的是
[00:06:30.000 --> 00:06:32.000]  成全聖徒各盡其職
[00:06:32.000 --> 00:06:36.000]  那我們週二的姐妹小組裡面
[00:06:36.000 --> 00:06:38.000]  我們還在讀路加福音
[00:06:38.000 --> 00:06:42.000]  那讀到耶穌預言將來的
[00:06:42.000 --> 00:06:44.000]  要發生的大災難
[00:06:44.000 --> 00:06:48.000]  那我們的姐妹中就有人
[00:06:48.000 --> 00:06:52.000]  提到上海的封城
[00:06:52.000 --> 00:06:58.000]  那講到在一些大學宿舍中的老教授們
[00:06:58.000 --> 00:07:02.000]  那他們把他們一生的時間
[00:07:02.000 --> 00:07:04.000]  都奉獻給教育
[00:07:04.000 --> 00:07:06.000]  奉獻給學校
[00:07:06.000 --> 00:07:08.000]  那他們住在學校裡面
[00:07:08.000 --> 00:07:10.000]  三餐都吃在學校的食堂裡面
[00:07:10.000 --> 00:07:14.000]  所以當政府一封城的時候
[00:07:14.000 --> 00:07:16.000]  這些老人家們
[00:07:16.000 --> 00:07:18.000]  他們的冰箱裡面是空空的
[00:07:18.000 --> 00:07:20.000]  一點東西都沒有
[00:07:20.000 --> 00:07:22.000]  那他們整個就束手無策了
[00:07:22.000 --> 00:07:24.000]  還有一些姐妹也提到
[00:07:24.000 --> 00:07:26.000]  在這個封城的過程中
[00:07:26.000 --> 00:07:32.000]  有一些從外地到北京去考試的學子們
[00:07:32.000 --> 00:07:34.000]  他們碰到了這個封城之後
[00:07:34.000 --> 00:07:36.000]  他們也亂了方向
[00:07:36.000 --> 00:07:38.000]  整個就亂了方向
[00:07:38.000 --> 00:07:42.000]  還好有人給老人家們
[00:07:42.000 --> 00:07:44.000]  這些老教授們去送食物
[00:07:44.000 --> 00:07:47.000]  那我們姐妹的媽媽們
[00:07:47.000 --> 00:07:51.000]  也會給這些孩子們蒸了饅頭送過去
[00:07:51.000 --> 00:07:55.000]  那這些都是預先都無法預測的
[00:07:55.000 --> 00:07:57.000]  那一般人的熱心跟愛心
[00:07:57.000 --> 00:08:00.000]  是可以解決一些飢餓的問題
[00:08:00.000 --> 00:08:05.000]  然而主耶穌預言將來要發生的大災難
[00:08:05.000 --> 00:08:08.000]  甚至到了啓示錄十八章裡面
[00:08:08.000 --> 00:08:11.000]  講到大巴比倫的傾倒的時候
[00:08:11.000 --> 00:08:13.000]  那就不止這些了
[00:08:13.000 --> 00:08:16.000]  那我們最近也常常提到
[00:08:16.000 --> 00:08:20.000]  主再來的日子沒有人知道
[00:08:20.000 --> 00:08:24.000]  但是你從各樣的種種的跡象當中
[00:08:24.000 --> 00:08:26.000]  我們真的要說
[00:08:26.000 --> 00:08:28.000]  你預備好了嗎
[00:08:28.000 --> 00:08:30.000]  你有預備嗎
[00:08:30.000 --> 00:08:34.000]  那最近我在有一天呢
[00:08:34.000 --> 00:08:36.000]  在走路的時候
[00:08:36.000 --> 00:08:38.000]  我臨休晚了以後
[00:08:38.000 --> 00:08:40.000]  那就在油管上面
[00:08:40.000 --> 00:08:42.000]  聽到了劉同慕斯的
[00:08:42.000 --> 00:08:44.000]  做的一集的節目
[00:08:44.000 --> 00:08:47.000]  他談到當今的時代
[00:08:47.000 --> 00:08:50.000]  那當然疫情是沒完沒了的啦
[00:08:50.000 --> 00:08:52.000]  那面對的經濟的危機
[00:08:52.000 --> 00:08:54.000]  社會道德的敗壞
[00:08:54.000 --> 00:08:56.000]  那邊境的非法移民
[00:08:56.000 --> 00:08:58.000]  還有城市的犯罪率
[00:08:58.000 --> 00:09:02.000]  還有各處層出不窮的槍擊案
[00:09:02.000 --> 00:09:04.000]  還有油價高漲
[00:09:04.000 --> 00:09:06.000]  還有通貨膨脹
[00:09:06.000 --> 00:09:09.000]  都讓人心充滿了恐懼
[00:09:09.000 --> 00:09:11.000]  那劉慕斯說
[00:09:11.000 --> 00:09:14.000]  耶穌基督乃是唯一的答案
[00:09:14.000 --> 00:09:17.000]  其實美國面對的問題
[00:09:17.000 --> 00:09:20.000]  根本上是人心的問題
[00:09:20.000 --> 00:09:22.000]  那今天不論我們
[00:09:22.000 --> 00:09:26.000]  想要從外面來改變現狀
[00:09:26.000 --> 00:09:28.000]  但事實上基本的問題
[00:09:28.000 --> 00:09:31.000]  還是出於在人心中的
[00:09:31.000 --> 00:09:33.000]  所以這就是為什麼
[00:09:33.000 --> 00:09:36.000]  劉同慕斯說耶穌是唯一的道路
[00:09:36.000 --> 00:09:38.000]  然而這兩年
[00:09:38.000 --> 00:09:41.000]  因著以上的各項的原因
[00:09:41.000 --> 00:09:43.000]  我們教會也失去了
[00:09:43.000 --> 00:09:46.000]  三四家主要的同工
[00:09:46.000 --> 00:09:48.000]  那最近弟兄姐妹
[00:09:48.000 --> 00:09:52.000]  也都在為教會的增長
[00:09:52.000 --> 00:09:54.000]  在操心努力
[00:09:54.000 --> 00:09:56.000]  那感恩的是
[00:09:56.000 --> 00:09:58.000]  這半年來我們看到
[00:09:58.000 --> 00:10:00.000]  神為我們換了新血
[00:10:00.000 --> 00:10:03.000]  所以在面對未來的路
[00:10:03.000 --> 00:10:06.000]  我們也需要有新的架構
[00:10:06.000 --> 00:10:08.000]  跟新的策略
[00:10:08.000 --> 00:10:10.000]  預備好我們的教會
[00:10:10.000 --> 00:10:13.000]  成為光成為岩做燈塔
[00:10:13.000 --> 00:10:16.000]  在艱難的時候來臨的時候
[00:10:16.000 --> 00:10:18.000]  我們才能夠挺身而出
[00:10:18.000 --> 00:10:20.000]  來幫助我們的城市
[00:10:20.000 --> 00:10:22.000]  我們的教會
[00:10:22.000 --> 00:10:24.000]  甚至我們的國家
[00:10:24.000 --> 00:10:26.000]  那首先
[00:10:26.000 --> 00:10:29.000]  我需要大家知道的是
[00:10:29.000 --> 00:10:31.000]  我們必須要瞭解
[00:10:31.000 --> 00:10:33.000]  教會的成長建立
[00:10:33.000 --> 00:10:35.000]  教會的成長建立
[00:10:35.000 --> 00:10:37.000]  教會是神的家
[00:10:37.000 --> 00:10:39.000]  教會是神手中的工作
[00:10:39.000 --> 00:10:42.000]  教會也是基督的身體
[00:10:42.000 --> 00:10:44.000]  所以今天要建立一個
[00:10:44.000 --> 00:10:46.000]  健康的教會
[00:10:46.000 --> 00:10:49.000]  就得要靠有一個健康的身體
[00:10:49.000 --> 00:10:51.000]  我們所有的器官
[00:10:51.000 --> 00:10:53.000]  每一個部位都能夠
[00:10:53.000 --> 00:10:56.000]  發揮一定的功用
[00:10:56.000 --> 00:10:59.000]  今天宣召的經文裡面講到說
[00:10:59.000 --> 00:11:01.000]  神所賜給教會的
[00:11:01.000 --> 00:11:02.000]  有使徒
[00:11:02.000 --> 00:11:03.000]  有先知
[00:11:03.000 --> 00:11:04.000]  有傳福音
[00:11:04.000 --> 00:11:06.000]  有牧羊的
[00:11:06.000 --> 00:11:09.000]  還有教導各樣恩賜的
[00:11:09.000 --> 00:11:11.000]  的肢體
[00:11:11.000 --> 00:11:14.000]  所以一個健康的教會
[00:11:14.000 --> 00:11:17.000]  要的是每一個人
[00:11:17.000 --> 00:11:19.000]  每一個人都能夠發揮
[00:11:19.000 --> 00:11:20.000]  他的功能
[00:11:20.000 --> 00:11:23.000]  我們剛剛上完的門徒訓練
[00:11:23.000 --> 00:11:25.000]  在這個十二課裡面
[00:11:25.000 --> 00:11:28.000]  有一個非常中心的思想
[00:11:28.000 --> 00:11:30.000]  那就是提醒我們
[00:11:30.000 --> 00:11:33.000]  提醒我們在一個教會裡面
[00:11:33.000 --> 00:11:36.000]  神所要的不只是信徒
[00:11:36.000 --> 00:11:40.000]  神乃是要建造他的門徒
[00:11:40.000 --> 00:11:43.000]  所以我們也看到了耶穌
[00:11:43.000 --> 00:11:45.000]  和十二個門徒的關係
[00:11:45.000 --> 00:11:47.000]  最重要的這十二個門徒
[00:11:47.000 --> 00:11:50.000]  都是耶穌中心的follower
[00:11:50.000 --> 00:11:52.000]  那你是否
[00:11:52.000 --> 00:11:55.000]  你自己是否曾經很慎重的想過
[00:11:55.000 --> 00:11:57.000]  神所賜給你的
[00:11:57.000 --> 00:11:59.000]  是哪一方面的恩賜呢
[00:11:59.000 --> 00:12:03.000]  那你願意盡心盡心盡力盡意的
[00:12:03.000 --> 00:12:04.000]  來服事主
[00:12:04.000 --> 00:12:06.000]  服事教會嗎
[00:12:06.000 --> 00:12:09.000]  我們剛講過基督是教會的頭
[00:12:09.000 --> 00:12:11.000]  教會是基督的身體
[00:12:11.000 --> 00:12:15.000]  每一個信徒都要在教會中成長
[00:12:15.000 --> 00:12:17.000]  在真道上合一
[00:12:17.000 --> 00:12:21.000]  長大成人滿有基督長成的聲量
[00:12:21.000 --> 00:12:23.000]  那神所賜的福分
[00:12:23.000 --> 00:12:25.000]  才能夠透過教會
[00:12:25.000 --> 00:12:29.000]  來祝福我們的弟兄姐妹
[00:12:29.000 --> 00:12:31.000]  那弟兄姊妹
[00:12:31.000 --> 00:12:33.000]  我們主日來到教會
[00:12:33.000 --> 00:12:35.000]  我們除了來敬拜神
[00:12:35.000 --> 00:12:42.000]  那我們也來領受神的安巴夫的祝福
[00:12:42.000 --> 00:12:45.000]  來教會也是
[00:12:45.000 --> 00:12:48.000]  我們主日來教會也是來充電的
[00:12:48.000 --> 00:12:50.000]  我們一周的能力
[00:12:50.000 --> 00:12:52.000]  就在主日聚會的時候
[00:12:52.000 --> 00:12:57.000]  我們不只是充滿了平安和喜樂
[00:12:57.000 --> 00:12:59.000]  更有價值的事
[00:12:59.000 --> 00:13:06.000]  我們能夠每一個人都被神的恩典和能力來充滿
[00:13:06.000 --> 00:13:11.000]  我們上教會跟一般人到廟裡面去是不一樣的
[00:13:11.000 --> 00:13:17.000]  你到廟裡面去你所求的都是一些對你自己有益處的事情
[00:13:17.000 --> 00:13:19.000]  但是我們來教會
[00:13:19.000 --> 00:13:21.000]  我們是來敬拜神
[00:13:21.000 --> 00:13:25.000]  也是來得取能力的
[00:13:25.000 --> 00:13:27.000]  感謝贊美主
[00:13:27.000 --> 00:13:30.000]  所以呢離開了主我們什麼都不能做
[00:13:30.000 --> 00:13:33.000]  離開了教會也很難
[00:13:33.000 --> 00:13:39.000]  所以教會的希望乃是在於教會中有健康的肢體
[00:13:39.000 --> 00:13:42.000]  那身體若有一半是不動的話
[00:13:42.000 --> 00:13:44.000]  那叫什麼叫半身不遂
[00:13:44.000 --> 00:13:49.000]  一個半身不遂的教會是不合神心意的
[00:13:49.000 --> 00:13:55.000]  我們需要的是所有的弟兄姊妹一起各盡其職
[00:13:55.000 --> 00:13:58.000]  一起來建立基督的身體
[00:13:58.000 --> 00:14:03.000]  我們每一個人都要是生產者而不是消費者
[00:14:03.000 --> 00:14:07.000]  我們希望教會是一個小組教會
[00:14:07.000 --> 00:14:09.000]  小組長是我們的小牧人
[00:14:09.000 --> 00:14:13.000]  我們的小組是一個生命的共同體
[00:14:13.000 --> 00:14:18.000]  我們患難與共一起要來經歷人生的風浪
[00:14:18.000 --> 00:14:23.000]  在小組中我們要有一對一的門徒訓練
[00:14:23.000 --> 00:14:30.000]  小組教會裡面的目標就是希望人人都要來參與服事
[00:14:30.000 --> 00:14:35.000]  在服事中我們彼此生命來影響生命
[00:14:35.000 --> 00:14:37.000]  我們一起彼此牧養
[00:14:37.000 --> 00:14:42.000]  我們每一位弟兄姊妹都應該要有一個為父的心
[00:14:42.000 --> 00:14:45.000]  彼此相愛彼此包容
[00:14:45.000 --> 00:14:49.000]  我們不要因為說錯話就不敢說話
[00:14:49.000 --> 00:14:52.000]  但我們也不要因此就亂說話
[00:14:52.000 --> 00:14:58.000]  我們的所思所想所行都要建立在耶穌基督里
[00:14:58.000 --> 00:15:02.000]  所以我們可以有新的架構新的策略
[00:15:02.000 --> 00:15:08.000]  但是我們所有的基礎都是建立在耶穌基督的真理上面
[00:15:08.000 --> 00:15:11.000]  我知道我們弟兄姊妹都非常的愛教會
[00:15:11.000 --> 00:15:14.000]  都希望教會的人數能夠增多
[00:15:14.000 --> 00:15:18.000]  但是《使徒行傳》第六章第一節告訴我們說
[00:15:18.000 --> 00:15:24.000]  門徒增多 怨言也多 人數增加 煩惱也增加
[00:15:24.000 --> 00:15:27.000]  所以我們要的是量的增加
[00:15:27.000 --> 00:15:30.000]  但是我們更需要的是值的提升
[00:15:30.000 --> 00:15:32.000]  這才能夠算數
[00:15:32.000 --> 00:15:38.000]  所以我們要把教會建立在神的真道上
[00:15:38.000 --> 00:15:41.000]  神的話多 人的話就少
[00:15:41.000 --> 00:15:47.000]  神的道才能真正地興旺起來
[00:15:47.000 --> 00:15:49.000]  若是我們能夠如此行
[00:15:49.000 --> 00:15:52.000]  神的道才能真正地興旺起來
[00:15:52.000 --> 00:15:54.000]  所以當災難來的時候
[00:15:54.000 --> 00:15:57.000]  我們才能夠真正地挺得過去
[00:15:57.000 --> 00:15:59.000]  感謝贊美族
[00:15:59.000 --> 00:16:03.000]  再來我們來談談認識神的兒子
[00:16:03.000 --> 00:16:07.000]  得以長大成人 滿有基督長成的聲量
[00:16:07.000 --> 00:16:09.000]  哈利路亞
[00:16:09.000 --> 00:16:12.000]  保羅是新約的公統
[00:16:12.000 --> 00:16:22.000]  他借著以佛所書向我們啓示耶穌基督乃是神的兒子
[00:16:22.000 --> 00:16:32.000]  所有保羅的書信其實都是從基督的角度來
[00:16:32.000 --> 00:16:36.000]  所有保羅的書信都是從基督的角度來看的
[00:16:36.000 --> 00:16:42.000]  所以神做任何事情都是在基督里
[00:16:42.000 --> 00:16:46.000]  所以整本的以佛所書有一個非常重要的信息
[00:16:46.000 --> 00:16:52.000]  就是告訴我們強調一個在基督里的奧秘
[00:16:52.000 --> 00:16:56.000]  就是教會是基督的身體
[00:16:56.000 --> 00:17:00.000]  在教會裡面我們信而受洗
[00:17:00.000 --> 00:17:08.000]  我們在聖父聖子聖靈的名下歸入基督受洗
[00:17:08.000 --> 00:17:10.000]  成為基督的一份子
[00:17:10.000 --> 00:17:12.000]  也和基督聯合
[00:17:12.000 --> 00:17:18.000]  這個奧秘就是我們即使是外邦人
[00:17:18.000 --> 00:17:21.000]  我們因信耶穌我們成為神的兒女
[00:17:21.000 --> 00:17:25.000]  我們就同德應許同德福分
[00:17:25.000 --> 00:17:27.000]  感謝贊美族
[00:17:27.000 --> 00:17:30.000]  基督是教會的頭是教會的元首
[00:17:30.000 --> 00:17:34.000]  你不認識耶穌基督你就不認識天父上帝
[00:17:34.000 --> 00:17:39.000]  你不認識基督的教會你更不認識基督
[00:17:39.000 --> 00:17:45.000]  所以要認識神就要認識耶穌基督神的兒子
[00:17:45.000 --> 00:17:49.000]  為什麼認識耶穌基督那麼的重要呢
[00:17:49.000 --> 00:17:51.000]  我還記得我的好朋友
[00:17:51.000 --> 00:17:56.000]  就是第一個帶我做一對一門徒訓練的一位姐妹
[00:17:56.000 --> 00:18:00.000]  她總是語重心長的來提醒我
[00:18:00.000 --> 00:18:02.000]  一定要熟讀四福音書
[00:18:02.000 --> 00:18:07.000]  一定要把耶穌基督的生平讀透
[00:18:07.000 --> 00:18:10.000]  因為基督是一切的源頭
[00:18:10.000 --> 00:18:13.000]  得著基督就得著能力
[00:18:13.000 --> 00:18:16.000]  然而保羅也告訴我們
[00:18:16.000 --> 00:18:21.000]  只有在教會裡面才能夠真正的來認識基督
[00:18:21.000 --> 00:18:24.000]  經歷祂的能力和祂的生命
[00:18:24.000 --> 00:18:28.000]  有人信主但是他不去教會
[00:18:28.000 --> 00:18:31.000]  因為他說教會裡面是非太多
[00:18:31.000 --> 00:18:35.000]  但是主就是借著教會裡面的這些是是非非
[00:18:35.000 --> 00:18:39.000]  讓我們的生命得以長大成熟
[00:18:39.000 --> 00:18:42.000]  有人說教會是一個充滿愛的地方
[00:18:42.000 --> 00:18:46.000]  但是教會有時候也是一個充滿傷害的地方
[00:18:46.000 --> 00:18:50.000]  只有在教會裡面我們才能夠學習到
[00:18:50.000 --> 00:18:54.000]  如何的克服我們的罪信和我們的軟弱
[00:18:54.000 --> 00:18:56.000]  我們也只有在教會裡面
[00:18:56.000 --> 00:18:59.000]  我們才能夠學習做一個忠心的人
[00:18:59.000 --> 00:19:01.000]  我們只有在教會中
