
[00:00:00.000 --> 00:00:03.400]  我們今天會進入到撒姆爾記上的第十二章
[00:05:04.200 --> 00:05:06.400]  可以煮一餐很美滿的飯
[00:05:06.400 --> 00:05:07.800]  三菜一湯
[00:05:07.800 --> 00:05:09.600]  現在這些女人沒有了
[00:05:09.600 --> 00:05:11.800]  就是絕種的了
[00:05:11.800 --> 00:05:13.800]  她預計是可以這樣做的
[00:05:13.800 --> 00:05:15.200]  到結婚之後
[00:05:15.200 --> 00:05:16.600]  她真的煮三菜一湯的時候
[00:05:16.600 --> 00:05:17.800]  她發覺不行了
[00:05:17.800 --> 00:05:19.800]  變成一個瘋婆子走出來
[00:05:19.800 --> 00:05:20.600]  不用焗油
[00:05:20.600 --> 00:05:22.000]  整個臉都是油的
[00:05:22.000 --> 00:05:24.200]  但那些油是不想要的油
[00:05:24.200 --> 00:05:25.600]  渾身髒髒的
[00:05:25.600 --> 00:05:28.200]  她弄那些花甲
[00:05:28.200 --> 00:05:29.200]  不是吃的那些
[00:05:29.200 --> 00:05:31.000]  那些指甲
[00:05:31.000 --> 00:05:33.200]  那些花甲已經弄得髒了
[00:05:33.200 --> 00:05:34.400]  明天又要去弄
[00:05:34.400 --> 00:05:36.400]  怎麼可能發生這件事
[00:05:36.400 --> 00:05:37.400]  我們很多時候
[00:05:37.400 --> 00:05:39.400]  我們想一些東西
[00:05:39.400 --> 00:05:41.800]  我認為我們給得起這個代價
[00:05:41.800 --> 00:05:43.400]  有人警告過我們
[00:05:43.400 --> 00:05:44.400]  不行的
[00:05:44.400 --> 00:05:45.600]  你到時候不行的
[00:05:45.600 --> 00:05:47.400]  因為有些有經驗的人就是這樣
[00:05:47.400 --> 00:05:50.000]  你覺得那批人最囉嗦的
[00:05:50.000 --> 00:05:50.800]  他告訴你
[00:05:50.800 --> 00:05:51.400]  不行的
[00:05:51.400 --> 00:05:52.600]  這樣就會死的
[00:05:52.600 --> 00:05:53.600]  你給不起
[00:05:53.600 --> 00:05:54.200]  我認識你
[00:05:54.200 --> 00:05:55.000]  我明白你
[00:05:55.000 --> 00:05:56.800]  你不行的了
[00:05:56.800 --> 00:05:57.600]  你說不是的
[00:05:57.600 --> 00:05:58.600]  我可以的
[00:05:58.600 --> 00:06:00.600]  到時候真的不行
[00:06:00.600 --> 00:06:01.600]  知道預告了
[00:06:01.600 --> 00:06:04.200]  他必要哀求耶和華
[00:06:04.200 --> 00:06:05.600]  但他們仍然在說
[00:06:05.600 --> 00:06:07.600]  他很肯定地說
[00:06:07.600 --> 00:06:10.800]  不然我們定要一個王治理我們
[00:06:10.800 --> 00:06:13.600]  使得我們像列國一樣有王治理我們
[00:06:13.600 --> 00:06:15.600]  這班以色列人羨慕的是什麼
[00:06:15.600 --> 00:06:16.600]  羨慕的是
[00:06:16.600 --> 00:06:18.000]  隔離國家
[00:06:18.000 --> 00:06:19.000]  列國裏面
[00:06:19.000 --> 00:06:21.400]  他們應該是一個聖潔的子民
[00:06:21.400 --> 00:06:22.200]  什麼叫聖潔的子民
[00:06:22.200 --> 00:06:24.000]  不是道德上的聖潔
[00:06:24.000 --> 00:06:25.600]  是說他分別為聖
[00:06:25.600 --> 00:06:27.800]  和其他國家有所不同
[00:06:27.800 --> 00:06:29.200]  他分別了出來
[00:06:29.200 --> 00:06:30.000]  在禮儀上
[00:06:30.000 --> 00:06:31.000]  在宗教上
[00:06:31.000 --> 00:06:32.600]  在制度上全部分別出來
[00:06:32.600 --> 00:06:33.800]  但他們現在不要
[00:06:33.800 --> 00:06:34.400]  他要的是
[00:06:34.400 --> 00:06:36.600]  我要和隔離一樣
[00:06:36.600 --> 00:06:38.000]  所以看到有些弟兄姊妹
[00:06:38.000 --> 00:06:39.600]  我們今天在羅馬書裏面
[00:06:39.600 --> 00:06:41.400]  說我們要心意根深而變化
[00:06:41.400 --> 00:06:43.400]  是不要受到世界價值觀影響
[00:06:43.400 --> 00:06:44.400]  就是這個意思
[00:06:44.400 --> 00:06:45.600]  我們很多時候很想
[00:06:45.600 --> 00:06:47.800]  好像別人一樣
[00:06:47.800 --> 00:06:49.800]  好像隔離一樣
[00:06:49.800 --> 00:06:51.400]  這是一個大問題
[00:06:51.400 --> 00:06:53.600]  我們看到這件事出現之後
[00:06:53.600 --> 00:06:55.800]  我們看看君王的制度
[00:06:55.800 --> 00:06:57.800]  和慈師的制度有什麼分別
[00:06:57.800 --> 00:07:00.600]  君王是克制和剝削百姓
[00:07:00.600 --> 00:07:01.600]  剛才說得很清楚
[00:07:01.600 --> 00:07:03.000]  經文讀的
[00:07:03.000 --> 00:07:03.600]  是克制
[00:07:03.600 --> 00:07:05.400]  突然間有一個階級觀念出現了
[00:07:05.400 --> 00:07:07.000]  一個高一個低
[00:07:07.000 --> 00:07:08.800]  皇帝當然高高在上
[00:07:08.800 --> 00:07:10.600]  百姓成為了僕人
[00:07:10.600 --> 00:07:13.400]  你的所有財產都是屬於他的
[00:07:13.400 --> 00:07:15.200]  我們遲些有機會說到大衛
[00:07:15.200 --> 00:07:16.400]  你要明白
[00:07:16.400 --> 00:07:19.800]  大衛犯的罪不是搶了別人的老婆
[00:07:19.800 --> 00:07:21.600]  聽得很清楚
[00:07:21.600 --> 00:07:27.600]  因為其實拔事巴都是屬於他的
[00:07:27.600 --> 00:07:30.400]  我們中國皇帝制我們很明白的
[00:07:30.400 --> 00:07:33.400]  國家裏面一花一草一樹一木
[00:07:33.400 --> 00:07:35.000]  所有東西都是屬於皇帝的
[00:07:35.000 --> 00:07:37.400]  皇帝有權拿你的東西
[00:07:37.400 --> 00:07:38.000]  有權的
[00:07:38.000 --> 00:07:39.200]  絕對有權
[00:07:39.200 --> 00:07:40.600]  可以派兵進你的屋
[00:07:40.600 --> 00:07:41.800]  全拿你的家產
[00:07:41.800 --> 00:07:43.400]  有權的
[00:07:43.400 --> 00:07:44.800]  所以你見到
[00:07:44.800 --> 00:07:46.600]  先知去罵大衛的時候
[00:07:46.600 --> 00:07:48.600]  不是罵他搶別人老婆的
[00:07:48.600 --> 00:07:50.000]  你記清楚
[00:07:50.000 --> 00:07:52.000]  也不是罵他犯奸淫
[00:07:52.000 --> 00:07:53.200]  重點不是在那裏
[00:07:53.200 --> 00:07:54.000]  當然他是犯奸淫
[00:07:54.000 --> 00:07:56.000]  但重點不是在那裏
[00:07:56.000 --> 00:07:57.400]  重點是他有
[00:07:57.400 --> 00:07:58.200]  還要拿別人的東西
[00:07:58.200 --> 00:08:00.400]  這叫做貪
[00:08:00.400 --> 00:08:03.200]  你已經很多錢了
[00:08:03.200 --> 00:08:05.400]  還要貪別人的東西
[00:08:05.400 --> 00:08:06.400]  搶別人的東西
[00:08:06.400 --> 00:08:09.000]  這叫做賺到盡
[00:08:09.000 --> 00:08:11.400]  我們見到君王的制度
[00:08:11.400 --> 00:08:12.600]  突然間會突顯出一件事
[00:08:12.600 --> 00:08:14.000]  叫做有高有低
[00:08:14.000 --> 00:08:15.800]  一種剝削的制度
[00:08:15.800 --> 00:08:17.800]  一種不公平的制度
[00:08:17.800 --> 00:08:19.200]  但如果以色列民認為
[00:08:19.200 --> 00:08:21.600]  士司的制度不完美的話
[00:08:21.600 --> 00:08:23.600]  其實君王的制度更完美
[00:08:23.600 --> 00:08:25.800]  因為君王制度所產生的問題
[00:08:25.800 --> 00:08:28.600]  遠比士司的問題多
[00:08:28.600 --> 00:08:29.600]  但我們確實明白
[00:08:29.600 --> 00:08:31.800]  沒有一個制度是完美的
[00:08:31.800 --> 00:08:33.200]  你看士司時代
[00:08:33.200 --> 00:08:35.200]  亦有不完美的地方
[00:08:35.200 --> 00:08:36.200]  但那個不完美
[00:08:36.200 --> 00:08:39.200]  起碼大家是平等的
[00:08:39.200 --> 00:08:41.000]  支派之間是平等的
[00:08:41.000 --> 00:08:42.600]  人人之間是平等的
[00:08:42.600 --> 00:08:44.200]  所以士司時代沒有人
[00:08:44.200 --> 00:08:45.200]  可以一呼百喊
[00:08:45.200 --> 00:08:46.600]  我們要去打仗
[00:08:46.600 --> 00:08:47.600]  不可以的
[00:08:47.600 --> 00:08:48.600]  你又不是皇帝
[00:08:48.600 --> 00:08:49.600]  你憑甚麼
[00:08:49.600 --> 00:08:51.600]  你有甚麼代表性
[00:08:51.600 --> 00:08:52.800]  我們見到
[00:08:52.800 --> 00:08:54.400]  撒慕爾吾豈與他們講
[00:08:54.400 --> 00:08:56.000]  立一個王治理我們
[00:08:56.000 --> 00:08:57.400]  他就禱告耶和華
[00:08:57.400 --> 00:08:58.600]  耶和華就對撒慕爾說
[00:08:58.600 --> 00:08:59.800]  百姓向你說一切
[00:08:59.800 --> 00:09:01.000]  說你只管依從
[00:09:01.000 --> 00:09:03.000]  因為他們不是厭棄你
[00:09:03.000 --> 00:09:04.000]  而是厭棄我
[00:09:04.000 --> 00:09:06.000]  不如我作他們的王
[00:09:06.000 --> 00:09:07.400]  但你就很明顯見到
[00:09:07.400 --> 00:09:09.200]  撒慕爾做士司少了太久
[00:09:09.200 --> 00:09:10.200]  在這裏突然之間
[00:09:10.200 --> 00:09:11.200]  take it personal
[00:09:11.200 --> 00:09:12.600]  即是抱了上身
[00:09:12.600 --> 00:09:14.200]  看得自己過大
[00:09:14.200 --> 00:09:15.200]  人是這樣的
[00:09:15.200 --> 00:09:15.800]  很有趣的
[00:09:15.800 --> 00:09:16.800]  組長
[00:09:16.800 --> 00:09:17.800]  組長
[00:09:17.800 --> 00:09:19.000]  區長
[00:09:19.000 --> 00:09:20.000]  區務
[00:09:20.000 --> 00:09:21.600]  主任牧師
[00:09:21.600 --> 00:09:25.600]  有時我慢慢慢慢會看自己過大
[00:09:25.600 --> 00:09:28.000]  過大大到就是
[00:09:28.000 --> 00:09:29.600]  他們是離棄我
[00:09:29.600 --> 00:09:30.400]  他們不要我
[00:09:30.400 --> 00:09:31.800]  他們討厭我
[00:09:31.800 --> 00:09:33.600]  但上帝提醒撒慕爾
[00:09:33.600 --> 00:09:34.400]  你搞錯了
[00:09:34.400 --> 00:09:36.400]  你沒有那麼大
[00:09:36.400 --> 00:09:37.000]  你沒有那麼大
[00:09:37.000 --> 00:09:37.800]  跟你家人在電視節目講
[00:09:37.800 --> 00:09:41.400]  你沒有那麼大
[00:09:41.400 --> 00:09:42.400]  沒有搞錯
[00:09:42.400 --> 00:09:44.400]  你不要以為群眾是要跟從你
[00:09:44.400 --> 00:09:46.000]  或者不跟從你
[00:09:46.000 --> 00:09:46.800]  沒有搞錯
[00:09:46.800 --> 00:09:48.400]  你不要以為你的組員是要跟從你
[00:09:48.400 --> 00:09:50.200]  還是不跟從你的組長
[00:09:50.200 --> 00:09:51.400]  你不要看你自己那麼大
[00:09:51.400 --> 00:09:52.600]  我不是很明白
[00:09:52.600 --> 00:09:54.000]  在這裏我想跟組長講
[00:09:54.000 --> 00:09:55.000]  或者未做組長的人
[00:09:55.000 --> 00:09:56.200]  我都想講
[00:09:56.200 --> 00:09:57.400]  我不是很明白
[00:09:57.400 --> 00:09:59.000]  有些人很不想做組長
[00:09:59.000 --> 00:10:00.400]  因為覺得壓力大
[00:10:00.400 --> 00:10:03.000]  有些人很羨慕做組長
[00:10:03.000 --> 00:10:05.600]  因為組長有權柄
[00:10:05.600 --> 00:10:06.600]  但我想講
[00:10:06.600 --> 00:10:08.400]  兩樣都不對
[00:10:08.400 --> 00:10:12.400]  你要學武的是侍奉這位上帝
[00:10:12.400 --> 00:10:16.400]  組不組長是不重要的
[00:10:16.400 --> 00:10:17.400]  在天堂上
[00:10:17.400 --> 00:10:18.800]  我不知道有沒有職位
[00:10:18.800 --> 00:10:19.600]  我不是很清楚
[00:10:19.600 --> 00:10:20.800]  聖經沒有講
[00:10:20.800 --> 00:10:23.200]  但職位是那麼重要嗎
[00:10:23.200 --> 00:10:24.400]  還是你侍奉上帝的心
[00:10:24.400 --> 00:10:26.400]  才是最重要的
[00:10:26.400 --> 00:10:28.400]  沒有職位你可以侍奉上帝
[00:10:28.400 --> 00:10:31.200]  但有職位你都可以侍奉上帝
[00:10:31.200 --> 00:10:33.000]  你不是要學武那個職位
[00:10:33.000 --> 00:10:35.200]  你學武侍奉神
[00:10:35.200 --> 00:10:37.800]  但侍奉神確實需要有職位
[00:10:37.800 --> 00:10:38.400]  對不起
[00:10:38.400 --> 00:10:39.800]  有職銜
[00:10:39.800 --> 00:10:42.800]  否則我會出師無名
[00:10:42.800 --> 00:10:46.000]  所以如果你真的羨慕侍奉神
[00:10:46.000 --> 00:10:48.600]  你就不要說我不想做組長
[00:10:48.600 --> 00:10:50.800]  但如果你想做組長
[00:10:50.800 --> 00:10:51.800]  不是要侍奉神
[00:10:51.800 --> 00:10:53.200]  那你不要做
[00:10:53.200 --> 00:10:57.600]  因為那個動機錯了
[00:10:57.600 --> 00:10:59.000]  所以見到我們小教會
[00:10:59.000 --> 00:11:00.600]  上上落落的組長
[00:11:00.600 --> 00:11:03.600]  我們初期要花很多時間
[00:11:03.600 --> 00:11:05.400]  跟弟兄姊妹解釋
[00:11:05.400 --> 00:11:06.400]  但現在慢慢習慣了
[00:11:06.400 --> 00:11:07.200]  大家都知道
[00:11:07.200 --> 00:11:08.800]  不是就不是
[00:11:08.800 --> 00:11:10.000]  不在其位
[00:11:10.000 --> 00:11:10.800]  不謀其政
[00:11:10.800 --> 00:11:12.000]  很清楚了
[00:11:12.000 --> 00:11:15.800]  因為組不組長是一個職銜
[00:11:15.800 --> 00:11:19.400]  這個職銜讓你方便地去做牧羊工作
[00:11:19.400 --> 00:11:21.600]  所以我們見到不要看自己過大
[00:11:21.600 --> 00:11:22.800]  如果看自己過大的話
[00:11:22.800 --> 00:11:24.000]  就出現問題了
[00:11:24.000 --> 00:11:26.600]  但看自己過世又出現問題
[00:11:26.600 --> 00:11:28.000]  「我組長沒什麼用的」
[00:11:28.000 --> 00:11:28.600]  「沒什麼用的」
[00:11:28.600 --> 00:11:29.200]  「不能說是」
[00:11:29.200 --> 00:11:31.200]  這個是過世的
[00:11:31.200 --> 00:11:33.400]  我們知道在士師時代
[00:11:33.400 --> 00:11:35.800]  是說「支派同盟」
[00:11:35.800 --> 00:11:37.000]  是士師領導的
[00:11:37.000 --> 00:11:38.200]  「支派同盟」的意思就是說
[00:11:38.200 --> 00:11:40.000]  十二支派裏面沒有哪個支派
[00:11:40.000 --> 00:11:41.600]  凌駕於另一個支派之上
[00:11:41.600 --> 00:11:42.600]  沒有人可以擁有
[00:11:42.600 --> 00:11:44.600]  另一個支派的任何財產
[00:11:44.600 --> 00:11:45.200]  沒有
[00:11:45.200 --> 00:11:48.200]  大家只能夠去維護保障自己的財產
[00:11:48.200 --> 00:11:49.600]  在這裏的時候
[00:11:49.600 --> 00:11:52.000]  士師是一種神權主義
[00:11:52.000 --> 00:11:54.800]  個人靈因的侍奉制度
[00:11:54.800 --> 00:11:56.800]  這個靈因不是新約的那種靈因
[00:11:56.800 --> 00:11:58.800]  是說屬靈的恩賜
[00:11:58.800 --> 00:12:00.400]  是凸顯了他們的
[00:12:00.400 --> 00:12:02.800]  連蘇羅王自己都要經歷靈因
[00:12:02.800 --> 00:12:05.400]  在《仙之群》裏面講預言
[00:12:05.400 --> 00:12:08.600]  否則他不能夠證明他被聖靈充滿
[00:12:08.600 --> 00:12:10.400]  在侍奉這個制度
[00:12:10.400 --> 00:12:12.800]  是一種不嚴謹的制度
[00:12:12.800 --> 00:12:15.000]  這個百姓的自由度很大
[00:12:15.000 --> 00:12:16.400]  不受士師克制
[00:12:16.400 --> 00:12:18.200]  士師是服侍眾支派
[00:12:18.200 --> 00:12:20.600]  而不是管轄眾支派
[00:12:20.600 --> 00:12:26.000]  神賞人活在自由相對平等的社會裏面
[00:12:26.000 --> 00:12:27.600]  我講的是相對平等
[00:12:27.600 --> 00:12:28.600]  不是絕對平等
[00:12:28.600 --> 00:12:29.600]  我用字很小心
[00:12:29.600 --> 00:12:31.200]  這個世界沒有絕對平等
[00:12:31.200 --> 00:12:32.800]  沒有的
[00:12:32.800 --> 00:12:35.200]  是相對地平等
[00:12:35.200 --> 00:12:38.000]  不會突然凸顯了一個高一個低
[00:12:38.000 --> 00:12:41.400]  而君王是一種皇權主義
[00:12:41.400 --> 00:12:43.200]  皇帝是領袖
[00:12:43.200 --> 00:12:46.000]  他管轄百姓為他個人喜好
[00:12:46.000 --> 00:12:47.400]  可以為他個人喜好而活
[00:12:47.400 --> 00:12:49.400]  他要建皇宮就建皇宮
[00:12:49.400 --> 00:12:51.200]  他要建聖殿就建聖殿
[00:12:51.200 --> 00:12:54.400]  他任何事都可以為自己而做
[00:12:54.400 --> 00:12:59.400]  而君王主義是令到國家走向制度化
[00:12:59.400 --> 00:13:02.400]  所以兩個都有好處和壞處
[00:13:02.400 --> 00:13:07.400]  但神選擇寧願要人在神的直接管治下
[00:13:07.400 --> 00:13:12.200]  而人是活在相對平等和自由的生活當中
[00:13:12.200 --> 00:13:16.000]  神不想某一個人剝削另一個人
[00:13:16.000 --> 00:13:18.000]  所以上帝不想有君王制
[00:13:18.000 --> 00:13:21.600]  不是因為他的皇權不保
[00:13:21.600 --> 00:13:23.000]  不是不是這裏
[00:13:23.000 --> 00:13:25.600]  請不要搞錯
[00:13:25.600 --> 00:13:30.000]  我們見到人喜歡追求制度化具體化
[00:13:30.000 --> 00:13:35.000]  見到的是神的嚴謹化的
[00:13:35.000 --> 00:13:39.200]  這種傾向是有少少奴性心態
[00:13:39.200 --> 00:13:40.600]  你剛才很明顯
[00:13:40.600 --> 00:13:43.000]  撒慕爾說你們要成為君王我僕人
[00:13:43.000 --> 00:13:44.600]  他說我願意
[00:13:44.600 --> 00:13:46.400]  有少少奴性心態在
[00:13:46.400 --> 00:13:48.200]  人是很喜歡的
[00:13:48.200 --> 00:13:50.800]  最好給制度綁住我
[00:13:50.800 --> 00:13:53.200]  是很安全的
[00:13:53.200 --> 00:13:55.600]  因為所有事跟制度作會
[00:13:55.600 --> 00:13:57.000]  如果你說我錯
[00:13:57.000 --> 00:14:00.000]  你告訴我制度上的步驟有沒有錯
[00:14:00.000 --> 00:14:01.400]  沒有就沒有錯
[00:14:01.400 --> 00:14:03.000]  做不做到是另一回事
[00:14:03.000 --> 00:14:05.200]  總之步驟沒有錯很重要
[00:14:05.200 --> 00:14:06.400]  如果你做政府公務員
[00:14:06.400 --> 00:14:08.400]  你就更加明白我說什麼
