
[00:00:00.000 --> 00:00:06.000]  不知道大家有沒有聽過或者看過香港一個電視節目
[00:03:34.000 --> 00:03:38.000]  他的世世代代的後裔都因他而得福
[00:03:38.000 --> 00:03:42.000]  都很像我們剛才所說的花王俱樂部
[00:03:42.000 --> 00:03:43.000]  我不管你是什麼背景
[00:03:43.000 --> 00:03:44.000]  我不管你是什麼東西
[00:03:44.000 --> 00:03:46.000]  總之你答對這個問題
[00:03:46.000 --> 00:03:49.000]  你就可以選擇獎金還是獎品
[00:03:49.000 --> 00:03:51.000]  如果你選擇
[00:03:51.000 --> 00:03:53.000]  無論是獎金還是獎品
[00:03:53.000 --> 00:03:55.000]  你都可以有一個獎勵
[00:03:55.000 --> 00:03:58.000]  這個就是這個遊戲的承諾
[00:03:58.000 --> 00:04:00.000]  答到問題就可以得到獎勵
[00:04:00.000 --> 00:04:01.000]  換言之
[00:04:01.000 --> 00:04:03.000]  你不要以為你穿得漂亮一點
[00:04:03.000 --> 00:04:04.000]  或者你有錢一點
[00:04:04.000 --> 00:04:05.000]  有面子一點
[00:04:05.000 --> 00:04:06.000]  有權一點的時候
[00:04:06.000 --> 00:04:10.000]  你就可以得到這個遊戲的獎品獎勵
[00:04:10.000 --> 00:04:11.000]  是不是?
[00:04:11.000 --> 00:04:13.000]  遊戲的規則
[00:04:13.000 --> 00:04:17.000]  就是我們要答對問題
[00:04:17.000 --> 00:04:20.000]  記不記得聖經裡面有一個這樣的故事
[00:04:20.000 --> 00:04:22.000]  那個故事就是
[00:04:22.000 --> 00:04:23.000]  在路加福音
[00:04:23.000 --> 00:04:25.000]  有兩個人去到那個殿裡來討告
[00:04:25.000 --> 00:04:26.000]  一個是法利塞人
[00:04:26.000 --> 00:04:27.000]  一個是瑞利
[00:04:27.000 --> 00:04:29.000]  法利塞人討告的時候
[00:04:29.000 --> 00:04:30.000]  他就說
[00:04:30.000 --> 00:04:32.000]  哇!神啊!我多謝你
[00:04:32.000 --> 00:04:34.000]  我不像那些其他的人
[00:04:34.000 --> 00:04:36.000]  他們做了些壞事
[00:04:36.000 --> 00:04:37.000]  又勒索又不義又奸淫
[00:04:37.000 --> 00:04:39.000]  我就不像那些人了
[00:04:39.000 --> 00:04:41.000]  特別我旁邊的瑞利
[00:04:41.000 --> 00:04:42.000]  我不像他們
[00:04:42.000 --> 00:04:45.000]  我一個星期禁食兩次
[00:04:45.000 --> 00:04:47.000]  我又要做了十一奉獻
[00:04:47.000 --> 00:04:49.000]  我多厲害多厲害
[00:04:49.000 --> 00:04:51.000]  不過瑞利就不是這樣
[00:04:51.000 --> 00:04:53.000]  瑞利反而在打自己的胸口
[00:04:53.000 --> 00:04:54.000]  他說神啊神啊
[00:04:54.000 --> 00:04:56.000]  你求你開恩
[00:04:56.000 --> 00:04:59.000]  可憐我這個罪人
[00:04:59.000 --> 00:05:00.000]  然後主義書說
[00:05:00.000 --> 00:05:03.000]  這兩個人回家
[00:05:03.000 --> 00:05:09.000]  瑞利被那法利塞人賭算為有意了
[00:05:09.000 --> 00:05:12.000]  這個法利塞人他犯了什麼錯
[00:05:12.000 --> 00:05:14.000]  這個法利塞人所犯的錯就是
[00:05:14.000 --> 00:05:19.000]  我做足神要求我的事情
[00:05:19.000 --> 00:05:20.000]  我由十一奉獻
[00:05:20.000 --> 00:05:24.000]  由去星期禁食
[00:05:24.000 --> 00:05:27.000]  我做足了所有神給我的要求
[00:05:27.000 --> 00:05:30.000]  所以我和神的關係
[00:05:30.000 --> 00:05:31.000]  相當好
[00:05:31.000 --> 00:05:34.000]  我就可以得到神的眷有
[00:05:34.000 --> 00:05:36.000]  對不起搞錯了
[00:05:36.000 --> 00:05:38.000]  上次我的講道都講到
[00:05:38.000 --> 00:05:39.000]  在神面前
[00:05:39.000 --> 00:05:42.000]  我們如果是想靠著外在的行為
[00:05:42.000 --> 00:05:45.000]  來得著神的清義的時候
[00:05:45.000 --> 00:05:49.000]  數目不是這樣算的
[00:05:49.000 --> 00:05:50.000]  我們記不記得
[00:05:50.000 --> 00:05:52.000]  剛才說的遊戲的規則是什麼
[00:05:52.000 --> 00:05:56.000]  外在的條件
[00:05:56.000 --> 00:05:57.000]  不大用途
[00:05:57.000 --> 00:05:58.000]  重要的是什麼
[00:05:58.000 --> 00:06:01.000]  重要的是我們答對問題
[00:06:01.000 --> 00:06:04.000]  什麼問題
[00:06:04.000 --> 00:06:06.000]  保羅在羅馬書裡說
[00:06:06.000 --> 00:06:09.000]  人若口裡認耶穌為主
[00:06:09.000 --> 00:06:10.000]  心裡信神
[00:06:10.000 --> 00:06:12.000]  叫他從死裡復活
[00:06:12.000 --> 00:06:14.000]  就必得救
[00:06:14.000 --> 00:06:16.000]  因為人心裡相信
[00:06:16.000 --> 00:06:17.000]  可以清義
[00:06:17.000 --> 00:06:19.000]  口裡承認就可以得救
[00:06:19.000 --> 00:06:21.000]  所以關乎救恩的事情
[00:06:21.000 --> 00:06:23.000]  我們要問的問題
[00:06:23.000 --> 00:06:24.000]  最重要的問題是什麼
[00:06:24.000 --> 00:06:28.000]  你是否認耶穌基督為主
[00:06:28.000 --> 00:06:31.000]  你是否相信神
[00:06:31.000 --> 00:06:33.000]  叫他從死裡復活
[00:06:33.000 --> 00:06:34.000]  如果你相信的時候
[00:06:34.000 --> 00:06:35.000]  感恩
[00:06:35.000 --> 00:06:38.000]  因為你答對問題
[00:06:38.000 --> 00:06:42.000]  你就可以得到這個遊戲的獎品
[00:06:42.000 --> 00:06:44.000]  如果我們說
[00:06:44.000 --> 00:06:46.000]  花王俱樂部的屬靈版本
[00:06:46.000 --> 00:06:49.000]  叫做人生俱樂部的時候
[00:06:49.000 --> 00:06:50.000]  那我問你
[00:06:50.000 --> 00:06:51.000]  在人生俱樂部裡面
[00:06:51.000 --> 00:06:53.000]  我們拿什麼獎品
[00:06:53.000 --> 00:06:55.000]  我們拿什麼獎品
[00:06:55.000 --> 00:06:57.000]  使徒約翰這樣說
[00:06:57.000 --> 00:06:59.000]  他說神愛世人
[00:06:59.000 --> 00:07:02.000]  甚至將他的獨生子賜給他們
[00:07:02.000 --> 00:07:05.000]  叫一切信他的不戰滅亡
[00:07:05.000 --> 00:07:07.000]  凡得永生
[00:07:07.000 --> 00:07:11.000]  凡接待他的就是信他名的人
[00:07:11.000 --> 00:07:16.000]  神就賜他們權柄作他的兒女
[00:07:16.000 --> 00:07:19.000]  神給過我們的應許
[00:07:19.000 --> 00:07:23.000]  那個所謂獎品是永生
[00:07:23.000 --> 00:07:26.000]  無論我們戴著以前微信主之前
[00:07:26.000 --> 00:07:29.000]  無論我們的身份是什麼
[00:07:29.000 --> 00:07:33.000]  我們都會馬上在信耶穌之後
[00:07:33.000 --> 00:07:35.000]  得到一個新的身份
[00:07:35.000 --> 00:07:37.000]  這是什麼身份
[00:07:37.000 --> 00:07:40.000]  神的兒女
[00:07:40.000 --> 00:07:42.000]  而神的兒女
[00:07:42.000 --> 00:07:44.000]  聖經也提醒我們
[00:07:44.000 --> 00:07:47.000]  在神的兒女這個群體裡面
[00:07:47.000 --> 00:07:50.000]  沒有等級之分
[00:07:50.000 --> 00:07:51.000]  在這個世界
[00:07:51.000 --> 00:07:52.000]  無論我們去哪裡
[00:07:52.000 --> 00:07:54.000]  無論你喜歡不喜歡都好
[00:07:54.000 --> 00:07:55.000]  你會發覺這個世界
[00:07:55.000 --> 00:07:57.000]  去到哪裡都有等級之分
[00:07:57.000 --> 00:08:00.000]  都有不同類型的不公平
[00:08:00.000 --> 00:08:02.000]  不知道大家同不同意
[00:08:02.000 --> 00:08:04.000]  你說不是的牧師
[00:08:04.000 --> 00:08:06.000]  法律面前人人平等
[00:08:06.000 --> 00:08:07.000]  正所謂什麼
[00:08:07.000 --> 00:08:10.000]  天子犯法與庶民同罪
[00:08:10.000 --> 00:08:13.000]  這個世界是有公義有平等的
[00:08:13.000 --> 00:08:15.000]  不知道大家有沒有留意
[00:08:15.000 --> 00:08:18.000]  法庭外面當然多數有個這樣的象
[00:08:18.000 --> 00:08:19.000]  這個我們叫什麼象
[00:08:19.000 --> 00:08:22.000]  我們叫她做正義女神象
[00:08:22.000 --> 00:08:23.000]  這個女神是怎樣的
[00:08:23.000 --> 00:08:25.000]  這個象一隻手拿著劍
[00:08:25.000 --> 00:08:27.000]  而一隻手拿著天秤
[00:08:27.000 --> 00:08:32.000]  代表著審判和執行公義
[00:08:32.000 --> 00:08:34.000]  還有她要蒙著眼睛什麼意思
[00:08:34.000 --> 00:08:36.000]  不是沒有眼睛看
[00:08:36.000 --> 00:08:39.000]  而是說她不是看你是哪一個
[00:08:39.000 --> 00:08:40.000]  而是看什麼
[00:08:40.000 --> 00:08:44.000]  是按著法律去做審判的
[00:08:44.000 --> 00:08:46.000]  大家相信不相信
[00:08:46.000 --> 00:08:47.000]  大家相信不相信
[00:08:47.000 --> 00:08:50.000]  這個正義女神象所代表的公義
[00:08:50.000 --> 00:08:55.000]  是真是現實地發生在我們日常生活的
[00:08:55.000 --> 00:08:57.000]  我相信我們都不會完全同意
[00:08:57.000 --> 00:08:58.000]  為什麼
[00:08:58.000 --> 00:09:01.000]  因為我們周圍發生太多的事情
[00:09:01.000 --> 00:09:05.000]  告訴我們這個世界不是這樣的
[00:09:05.000 --> 00:09:06.000]  不久之前
[00:09:06.000 --> 00:09:09.000]  香港有一部很有名的電影
[00:09:09.000 --> 00:09:11.000]  叫《毒蝕大狀》
[00:09:11.000 --> 00:09:16.000]  這個電影大概講述一個有權有勢有面的人
[00:09:16.000 --> 00:09:20.000]  可以玩弄所謂的公義的法律
[00:09:20.000 --> 00:09:24.000]  來得到他一些好處
[00:09:24.000 --> 00:09:27.000]  現實上很多的事件事例告訴我們
[00:09:27.000 --> 00:09:31.000]  這個所謂公平公正的法律
[00:09:31.000 --> 00:09:35.000]  很多時候都會被一些有權有勢有面的人
[00:09:35.000 --> 00:09:38.000]  所濫用
[00:09:38.000 --> 00:09:41.000]  中國人所說的
[00:09:41.000 --> 00:09:44.000]  你有關係就沒有關係了
[00:09:44.000 --> 00:09:46.000]  那在屬靈的群體呢
[00:09:46.000 --> 00:09:49.000]  在屬靈的群體裡面是不是這樣的呢
[00:09:49.000 --> 00:09:52.000]  我記得有一次跟一個自由身的傳道人
[00:09:52.000 --> 00:09:55.000]  他不是在某一間教會裡面做傳道的
[00:09:55.000 --> 00:09:56.000]  他是做自由身
[00:09:56.000 --> 00:09:59.000]  他到四維的教會裡面來籌款
[00:09:59.000 --> 00:10:02.000]  去支持他在城市
[00:10:02.000 --> 00:10:04.000]  來做一些打工仔
[00:10:04.000 --> 00:10:07.000]  那些白領打工仔的工作
[00:10:07.000 --> 00:10:08.000]  和他們喝一下咖啡
[00:10:08.000 --> 00:10:09.000]  傳一下福音
[00:10:09.000 --> 00:10:11.000]  開一下茶經班等等
[00:10:11.000 --> 00:10:13.000]  那他到每一間教會的時候
[00:10:13.000 --> 00:10:15.000]  他籌款總是這樣說的
[00:10:15.000 --> 00:10:17.000]  你支持我那個侍奉
[00:10:17.000 --> 00:10:18.000]  不過
[00:10:18.000 --> 00:10:19.000]  接著有個不過
[00:10:19.000 --> 00:10:20.000]  不過
[00:10:20.000 --> 00:10:22.000]  你千萬不要告訴我
[00:10:22.000 --> 00:10:24.000]  讓我知道你奉獻多少
[00:10:24.000 --> 00:10:25.000]  還有你是哪一個
[00:10:25.000 --> 00:10:26.000]  很有趣
[00:10:26.000 --> 00:10:27.000]  他一定會加這一句
[00:10:27.000 --> 00:10:28.000]  我就問他為什麼
[00:10:28.000 --> 00:10:30.000]  他就解釋給我聽
[00:10:30.000 --> 00:10:32.000]  人是很軟弱的
[00:10:32.000 --> 00:10:34.000]  當我知道這個奉獻這麼多
[00:10:34.000 --> 00:10:36.000]  這個奉獻很少
[00:10:36.000 --> 00:10:39.000]  或者這個石頭不奉獻的時候
[00:10:39.000 --> 00:10:43.000]  他就會對人有不同的對待方式
[00:10:43.000 --> 00:10:45.000]  這個就是人性
[00:10:45.000 --> 00:10:46.000]  很明顯這個傳道人
[00:10:46.000 --> 00:10:47.000]  我很欣賞他
[00:10:47.000 --> 00:10:49.000]  是一個很謙卑的人
[00:10:49.000 --> 00:10:50.000]  他很清楚
[00:10:50.000 --> 00:10:52.000]  他也知道自己的軟弱
[00:10:52.000 --> 00:10:53.000]  所以他說
[00:10:53.000 --> 00:10:56.000]  你不要告訴我你是哪一個
[00:10:56.000 --> 00:10:59.000]  如果你是教會的牧者
[00:10:59.000 --> 00:11:01.000]  你是教會的負責人
[00:11:01.000 --> 00:11:03.000]  這個奉獻很多的
[00:11:03.000 --> 00:11:04.000]  教會沒了他就慘了
[00:11:04.000 --> 00:11:05.000]  奉獻搞不定
[00:11:05.000 --> 00:11:07.000]  這個很少奉獻
[00:11:07.000 --> 00:11:08.000]  甚至完全不奉獻
[00:11:08.000 --> 00:11:11.000]  你會不會對這兩個人的
[00:11:11.000 --> 00:11:15.000]  態度有所不同呢
[00:11:15.000 --> 00:11:16.000]  雅閣
[00:11:16.000 --> 00:11:18.000]  在他的雅閣書裡面
[00:11:18.000 --> 00:11:19.000]  他這樣說
[00:11:19.000 --> 00:11:20.000]  他說我的弟兄
[00:11:20.000 --> 00:11:23.000]  我們真的不要
[00:11:23.000 --> 00:11:24.000]  按照外貌待人
[00:11:24.000 --> 00:11:26.000]  如果一張人戴著金戒指
[00:11:26.000 --> 00:11:27.000]  穿著華麗的衣服
[00:11:27.000 --> 00:11:29.000]  走到你的會堂那裡
[00:11:29.000 --> 00:11:32.000]  又一個穿得很笨笨的
[00:11:32.000 --> 00:11:34.000]  安裝衣服也進來
[00:11:34.000 --> 00:11:36.000]  你會不會看重
[00:11:36.000 --> 00:11:38.000]  尊重那個穿華麗衣服
[00:11:38.000 --> 00:11:40.000]  你快點來坐在我旁邊
[00:11:40.000 --> 00:11:42.000]  坐在最好的位置
[00:11:42.000 --> 00:11:44.000]  對著那個沒錢的人就說
[00:11:44.000 --> 00:11:46.000]  誰誰你坐那裡吧
[00:11:46.000 --> 00:11:48.000]  會不會這樣的情況
[00:11:48.000 --> 00:11:50.000]  聖經告訴我們
[00:11:50.000 --> 00:11:52.000]  這個就是人
[00:11:52.000 --> 00:11:54.000]  特別在我們未信耶穌之前
[00:11:54.000 --> 00:11:56.000]  很多時候我們都是這樣
[00:11:56.000 --> 00:11:57.000]  去對待別人的
[00:11:57.000 --> 00:11:58.000]  不過
[00:11:58.000 --> 00:12:01.000]  當我們歸入基督的名下
[00:12:01.000 --> 00:12:03.000]  當我們成為神的兒女之後
[00:12:03.000 --> 00:12:05.000]  保羅提醒我們
[00:12:05.000 --> 00:12:07.000]  我們已經在基督裡面
[00:12:07.000 --> 00:12:09.000]  成為一了
[00:12:09.000 --> 00:12:10.000]  我們大家都知道
[00:12:10.000 --> 00:12:13.000]  很清楚很容易明白這個道理
[00:12:13.000 --> 00:12:14.000]  但是實際上
[00:12:14.000 --> 00:12:16.000]  將這個真理實踐在
[00:12:16.000 --> 00:12:18.000]  我們人生上面的時候
[00:12:18.000 --> 00:12:19.000]  究竟是什麼回事
[00:12:19.000 --> 00:12:21.000]  我們應該怎樣實踐呢
[00:12:21.000 --> 00:12:24.000]  給一個很簡單的例子給大家
[00:12:24.000 --> 00:12:25.000]  一個老闆
[00:12:25.000 --> 00:12:27.000]  在一個基督徒
[00:12:27.000 --> 00:12:28.000]  很熱心
[00:12:28.000 --> 00:12:29.000]  不是
[00:12:29.000 --> 00:12:30.000]  應該說
[00:12:30.000 --> 00:12:31.000]  一個老闆
[00:12:31.000 --> 00:12:33.000]  在他的夥計的教會裡面
[00:12:33.000 --> 00:12:35.000]  傳福音成為基督徒
[00:12:35.000 --> 00:12:36.000]  很開心
[00:12:36.000 --> 00:12:38.000]  然後老闆就加入了
[00:12:38.000 --> 00:12:41.000]  他的夥計的茶經班
[00:12:41.000 --> 00:12:43.000]  主要學那裡
[00:12:43.000 --> 00:12:44.000]  我想問大家
[00:12:44.000 --> 00:12:46.000]  你想像一下
[00:12:46.000 --> 00:12:48.000]  老闆和他的夥計
[00:12:48.000 --> 00:12:49.000]  現在是
[00:12:49.000 --> 00:12:50.000]  反過來
[00:12:50.000 --> 00:12:52.000]  學生和主要學老師
[00:12:52.000 --> 00:12:54.000]  是一個這樣的
[00:12:54.000 --> 00:12:55.000]  兩個不同的關係
[00:12:55.000 --> 00:12:57.000]  同一個處境裡面
[00:12:57.000 --> 00:12:58.000]  這兩個關係
[00:12:58.000 --> 00:12:59.000]  應該怎樣來的互動
[00:12:59.000 --> 00:13:02.000]  怎樣來的實踐出來呢
[00:13:02.000 --> 00:13:03.000]  我想問大家
[00:13:03.000 --> 00:13:04.000]  你想想
[00:13:04.000 --> 00:13:05.000]  如果你是那個老闆
[00:13:05.000 --> 00:13:07.000]  你會不會仍然
[00:13:07.000 --> 00:13:09.000]  放在那個老闆的款上呢
[00:13:09.000 --> 00:13:10.000]  期望我是老闆
[00:13:10.000 --> 00:13:12.000]  我雖然在你的茶經班裡面
[00:13:12.000 --> 00:13:14.000]  你也要聽我說話
[00:13:14.000 --> 00:13:15.000]  還是你會感到
[00:13:15.000 --> 00:13:16.000]  唉呀 慘了
[00:13:16.000 --> 00:13:17.000]  平時我怎樣去做事的
[00:13:17.000 --> 00:13:19.000]  現在要聽他怎樣
[00:13:19.000 --> 00:13:21.000]  教我聖經的東西
[00:13:21.000 --> 00:13:22.000]  究竟是什麼心態
[00:13:22.000 --> 00:13:23.000]  什麼態度呢
[00:13:23.000 --> 00:13:24.000]  又或者
[00:13:24.000 --> 00:13:26.000]  如果你是那個夥計
[00:13:26.000 --> 00:13:28.000]  平時都聽這個老闆說話
[00:13:28.000 --> 00:13:30.000]  現在好了
[00:13:30.000 --> 00:13:32.000]  那個老闆走到我的主要學
[00:13:32.000 --> 00:13:33.000]  我的茶經班
[00:13:33.000 --> 00:13:37.000]  我還不趁機給他一些卡拿去看看
[00:13:37.000 --> 00:13:38.000]  會不會這樣
[00:13:38.000 --> 00:13:39.000]  還是說
[00:13:39.000 --> 00:13:40.000]  唉呀 為免將來
[00:13:40.000 --> 00:13:42.000]  有些不好的情況發生
[00:13:42.000 --> 00:13:43.000]  他說什麼就什麼
[00:13:43.000 --> 00:13:47.000]  給他特別的看顧招待呢
[00:13:47.000 --> 00:13:49.000]  應該怎樣來處理
[00:13:49.000 --> 00:13:51.000]  這些的關係
[00:13:51.000 --> 00:13:52.000]  我記得有一個老牧師
[00:13:52.000 --> 00:13:53.000]  跟他分享
[00:13:53.000 --> 00:13:56.000]  他家裡一個真實的故事
[00:13:56.000 --> 00:13:57.000]  這個老牧師
[00:13:57.000 --> 00:14:00.000]  他的兒子去過一間教會
[00:14:00.000 --> 00:14:03.000]  教會有一次做這個信心奉獻
[00:14:03.000 --> 00:14:06.000]  大家知道信心奉獻是幾時幾日
[00:14:06.000 --> 00:14:08.000]  要給奉獻多少錢
[00:14:08.000 --> 00:14:11.000]  這個牧師看到他兒子奉獻的數目的時候
[00:14:11.000 --> 00:14:13.000]  眼睛都睜開了
[00:14:13.000 --> 00:14:14.000]  就叫他兒子來
[00:14:14.000 --> 00:14:15.000]  兒子來
[00:14:15.000 --> 00:14:17.000]  我作為你的牧師
[00:14:17.000 --> 00:14:19.000]  你奉獻一個這麼慷慨的數字
[00:14:19.000 --> 00:14:20.000]  我很開心
[00:14:20.000 --> 00:14:22.000]  教會個個都是這樣就好了
[00:14:22.000 --> 00:14:23.000]  不過
[00:14:23.000 --> 00:14:25.000]  我作為老爸跟你說
[00:14:25.000 --> 00:14:28.000]  你哪有這筆錢的
[00:14:28.000 --> 00:14:30.000]  你應該沒有這筆錢的
[00:14:30.000 --> 00:14:32.000]  你打算怎樣
[00:14:32.000 --> 00:14:33.000]  到日期的時候
[00:14:33.000 --> 00:14:35.000]  你給出這筆錢
[00:14:35.000 --> 00:14:37.000]  大家看到嗎
[00:14:37.000 --> 00:14:40.000]  不同的地上關係
[00:14:40.000 --> 00:14:44.000]  我們是有不同的相處之道
[00:14:44.000 --> 00:14:45.000]  不過耶穌基督裡面
[00:14:45.000 --> 00:14:46.000]  因為講得很清楚
[00:14:46.000 --> 00:14:48.000]  我們只有一種的關係
[00:14:48.000 --> 00:14:49.000]  在耶穌基督裡面
[00:14:49.000 --> 00:14:52.000]  我們每一個人都是弟兄姊妹相稱
[00:14:52.000 --> 00:14:53.000]  是吧
[00:14:53.000 --> 00:14:54.000]  當然了
[00:14:54.000 --> 00:14:56.000]  你會發覺在教會裡面
[00:14:56.000 --> 00:14:58.000]  我們有不同的位分
[00:14:58.000 --> 00:14:59.000]  不同的角色
[00:14:59.000 --> 00:15:01.000]  不同的責任
[00:15:01.000 --> 00:15:02.000]  傳道人
[00:15:02.000 --> 00:15:03.000]  主要是老師
[00:15:03.000 --> 00:15:04.000]  學生
[00:15:04.000 --> 00:15:06.000]  被牧養的人
[00:15:06.000 --> 00:15:07.000]  牧養的人
[00:15:07.000 --> 00:15:09.000]  學習的人
[00:15:09.000 --> 00:15:10.000]  教導的人
[00:15:10.000 --> 00:15:12.000]  很多不同類型的角色
[00:15:12.000 --> 00:15:15.000]  而聖經也特別提醒我們
[00:15:15.000 --> 00:15:18.000]  在帖撒羅尼加前書他這麼說的
[00:15:18.000 --> 00:15:19.000]  他說
[00:15:19.000 --> 00:15:21.000]  在你們中間勞苦的人
[00:15:21.000 --> 00:15:22.000]  治理你們的
[00:15:22.000 --> 00:15:23.000]  勸戒你們的
[00:15:23.000 --> 00:15:26.000]  你們要特別的尊重他們
[00:15:26.000 --> 00:15:27.000]  用愛心
[00:15:27.000 --> 00:15:31.000]  額外的尊重他們
[00:15:31.000 --> 00:15:32.000]  不過要留意
[00:15:32.000 --> 00:15:34.000]  這一段經文並不是說
[00:15:34.000 --> 00:15:38.000]  教會的領袖是特別優越一點
[00:15:38.000 --> 00:15:41.000]  特別高級一點
[00:15:41.000 --> 00:15:44.000]  這個所指導的不同的位分
[00:15:44.000 --> 00:15:48.000]  不是等同我們在神面前
[00:15:48.000 --> 00:15:50.000]  有等級之分
[00:15:50.000 --> 00:15:52.000]  有特別的高級一點
[00:15:52.000 --> 00:15:53.000]  優越一點
[00:15:53.000 --> 00:15:55.000]  並不是這樣的意思
[00:15:55.000 --> 00:15:56.000]  而是說
[00:15:56.000 --> 00:15:57.000]  我們不同的位分
[00:15:57.000 --> 00:15:59.000]  是因為神呼召我們
[00:15:59.000 --> 00:16:01.000]  不同的恩賜
[00:16:01.000 --> 00:16:04.000]  在不同的位分裡面服侍神
[00:16:04.000 --> 00:16:06.000]  一同在不同的角色裡面
