
[00:00:00.000 --> 00:00:03.360]  到底愛是甚麼一回事呢?
[00:05:21.520 --> 00:05:25.040]  那麼愛是一個怎樣的力量呢?
[00:05:25.040 --> 00:05:26.240]  而這個印象
[00:05:26.240 --> 00:05:29.840]  也讓我去想起今天經文裡面
[00:05:29.840 --> 00:05:32.840]  耶穌問彼得的時候
[00:05:32.840 --> 00:05:35.800]  「你愛我媽」這句話
[00:05:35.800 --> 00:05:38.640]  彼得不是一個完美的門徒
[00:05:38.640 --> 00:05:42.880]  甚至他三次來到他不認耶穌
[00:05:42.880 --> 00:05:46.200]  但是這位復活的主耶穌
[00:05:46.200 --> 00:05:48.160]  沒有放棄他
[00:05:48.160 --> 00:05:52.560]  而是用一個很直率的問題
[00:05:52.560 --> 00:05:57.600]  將他心裡面對主耶穌的愛重新點起
[00:05:57.600 --> 00:06:02.760]  轉化他生命裡面的力量
[00:06:02.760 --> 00:06:09.880]  轉化他迎向上帝主耶穌給他的照命的力量
[00:06:09.880 --> 00:06:15.480]  今天就讓我們嘗試用一種回顧
[00:06:15.480 --> 00:06:16.880]  回憶的角度
[00:06:16.880 --> 00:06:19.240]  進入歷史的場景
[00:06:19.240 --> 00:06:21.560]  回到這個海邊
[00:06:21.560 --> 00:06:25.880]  再次細心看看這位復活的主耶穌
[00:06:25.880 --> 00:06:28.920]  怎樣去影響彼得的人生
[00:06:28.920 --> 00:06:35.160]  同時透過這個體會怎樣影響你和我
[00:06:35.160 --> 00:06:39.000]  讓我們就是先來同心吐槽
[00:06:39.000 --> 00:06:42.720]  參拜主我們去仰望你的恩典臨在
[00:06:42.720 --> 00:06:47.960]  願聖靈在我們心中帶給我們感動
[00:06:47.960 --> 00:06:51.400]  讓我們透過聖經的記載
[00:06:51.400 --> 00:06:54.200]  主耶穌你和彼得的相遇
[00:06:54.200 --> 00:06:56.200]  給我們提醒
[00:06:56.200 --> 00:06:58.360]  給我們啟發
[00:06:58.360 --> 00:07:00.800]  給我們挑戰
[00:07:00.800 --> 00:07:04.280]  重尋我們對你的愛
[00:07:04.280 --> 00:07:07.120]  求主你帶領我們以下時間
[00:07:07.120 --> 00:07:11.720]  也求你藉著僕人有限的言語
[00:07:11.720 --> 00:07:14.720]  來去成為引導
[00:07:14.720 --> 00:07:18.480]  讓我們一同進入經文當中
[00:07:18.480 --> 00:07:21.760]  看到上帝你心碎的意思
[00:07:21.760 --> 00:07:23.280]  求你與我們同在
[00:07:23.280 --> 00:07:25.640]  禱告奉耶穌基督聖名祈禱
[00:07:25.640 --> 00:07:28.240]  阿們
[00:07:28.240 --> 00:07:31.000]  十五至十九節
[00:07:31.000 --> 00:07:33.640]  是整個約翰福音
[00:07:33.640 --> 00:07:37.240]  二十一章的重點記載
[00:07:37.240 --> 00:07:40.360]  那是從使徒約翰的視覺
[00:07:40.360 --> 00:07:43.400]  來回憶耶穌在海邊
[00:07:43.400 --> 00:07:46.920]  和門徒重聚的一個重要片段
[00:07:46.920 --> 00:07:50.280]  如果我們細心做一個比較
[00:07:50.280 --> 00:07:54.440]  其他福音書裡面我們看不到這個記載
[00:07:54.440 --> 00:07:57.560]  頂多是在《馬太福》裡面提到
[00:07:57.560 --> 00:08:00.360]  耶穌在復活之後和他們相約
[00:08:00.360 --> 00:08:04.440]  相約會語在《加利利》這個記載
[00:08:04.440 --> 00:08:05.320]  那樣
[00:08:05.320 --> 00:08:09.400]  約翰為什麼要詳細地來記載這個片段呢?
[00:08:09.400 --> 00:08:11.400]  在約翰的眼中
[00:08:11.400 --> 00:08:14.840]  耶穌是一個怎樣的道成肉身的上帝
[00:08:14.840 --> 00:08:18.240]  約翰又怎樣將這番話留在心上呢?
[00:08:18.240 --> 00:08:22.280]  這個正正就是我去探索
[00:08:22.280 --> 00:08:28.040]  耶穌對話裡面那種精景的地方的起點
[00:08:28.040 --> 00:08:30.520]  或者當我們去了解一下
[00:08:30.520 --> 00:08:33.440]  當中詳細的過程的時候
[00:08:33.440 --> 00:08:37.360]  我們很容易發現在當中有三組的對話
[00:08:37.360 --> 00:08:41.280]  而在當中有三對的致意的對比
[00:08:41.280 --> 00:08:46.400]  我們先來留心看十五至十七節當中
[00:08:46.400 --> 00:08:48.320]  裡面的內容
[00:08:48.320 --> 00:08:53.160]  在之前我們也想要回顧一下當中的過程
[00:08:53.160 --> 00:08:55.600]  二十一章的開始記載了門徒
[00:08:55.600 --> 00:08:57.840]  從一個日常的生活作息
[00:08:57.840 --> 00:08:59.920]  他們去到打魚了
[00:08:59.920 --> 00:09:02.480]  打魚不了準備休息了
[00:09:02.480 --> 00:09:05.440]  到認出主耶穌的經過
[00:09:05.440 --> 00:09:09.600]  他們的心情、他們的情緒產生了很大的變化
[00:09:09.600 --> 00:09:14.160]  由認出主之前的一個很疏落的人生對話
[00:09:14.160 --> 00:09:19.480]  收工了,沒有了,簡單的對話
[00:09:19.480 --> 00:09:23.240]  而變為最後只有主耶穌很簡單的吩咐
[00:09:23.240 --> 00:09:25.360]  你拿東西給我吃
[00:09:25.360 --> 00:09:31.960]  那種由一個相對熱鬧有聲的地方
[00:09:31.960 --> 00:09:35.760]  進到一個比較寧靜、安靜的一刻
[00:09:35.760 --> 00:09:38.760]  一漢就用一個不敢
[00:09:38.760 --> 00:09:42.280]  在第二十一章裡面說到
[00:09:42.280 --> 00:09:46.040]  他們認出了耶穌,但是不敢問他是誰
[00:09:46.040 --> 00:09:49.480]  這個不敢的字眼來反映出
[00:09:49.480 --> 00:09:53.920]  他們被主耶穌的出現震撼了的心情
[00:09:53.920 --> 00:09:55.120]  他們不敢
[00:09:55.120 --> 00:09:59.960]  他們不敢開聲問這位神聖的主
[00:09:59.960 --> 00:10:01.480]  而在這個時刻
[00:10:01.480 --> 00:10:05.440]  主耶穌首先打破沉默
[00:10:05.440 --> 00:10:11.280]  他叫他們拿東西吃
[00:10:11.280 --> 00:10:17.840]  同時之後就問了彼得這三個直接的問題
[00:10:17.840 --> 00:10:21.040]  我們可以綜合十五至十七字的對話記載
[00:10:21.040 --> 00:10:24.840]  來去了解耶穌三問彼得的用意
[00:10:24.840 --> 00:10:28.760]  在當中,最為我們熟悉的是一個神聖的愛
[00:10:28.760 --> 00:10:30.440]  Agapiel這個字
[00:10:30.440 --> 00:10:36.640]  和朋友之愛希臘文Phileo這兩個字的表達
[00:10:36.640 --> 00:10:39.920]  那是一個兩種層次的表達
[00:10:39.920 --> 00:10:43.800]  神聖的愛和朋友之間的愛
[00:10:43.800 --> 00:10:44.680]  除此之外
[00:10:44.680 --> 00:10:48.840]  我們還有其他的對話裡面不同的字的對比
[00:10:48.840 --> 00:10:53.560]  「慰養」對比「牧養」、「小養」和「羊」
[00:10:53.560 --> 00:10:55.440]  這些同義詞的互換
[00:10:55.440 --> 00:10:58.720]  再加上最後我們留心到
[00:10:58.720 --> 00:11:02.200]  彼得在回應主耶穌的質問的時候
[00:11:02.200 --> 00:11:05.480]  他由「是的」,一個很肯定的語句
[00:11:05.480 --> 00:11:08.160]  到變為「你是無所不知的」
[00:11:08.160 --> 00:11:09.640]  一個這樣的轉變
[00:11:09.640 --> 00:11:11.440]  這些修辭手法
[00:11:11.440 --> 00:11:16.720]  也將我們帶入了兩人對話裡面的精彩之處
[00:11:16.720 --> 00:11:19.000]  這也是主耶穌
[00:11:19.000 --> 00:11:24.400]  他為了要重新點起彼得心裡面對他的愛的同時
[00:11:24.400 --> 00:11:26.240]  也要他正視
[00:11:26.240 --> 00:11:30.640]  要他正視彼得你自己的問題
[00:11:30.640 --> 00:11:33.280]  正視彼得的問題
[00:11:33.280 --> 00:11:40.160]  正視你自己對上帝那份豪情壯語
[00:11:40.160 --> 00:11:43.280]  背後裡面有一些的細節
[00:11:43.280 --> 00:11:46.440]  還記不記得當初他在眾人面前就說
[00:11:46.440 --> 00:11:50.200]  「就是你死,我們也要跟隨你」
[00:11:50.200 --> 00:11:53.960]  剛剛同樣也是在約翰福音十三章裡面
[00:11:53.960 --> 00:11:56.480]  在門徒在那一晚
[00:11:56.480 --> 00:12:02.560]  跟耶穌御節晚餐的時候的豪情壯語
[00:12:02.560 --> 00:12:08.080]  我們先來看看阿卡普對菲利奧這個交換的作用
[00:12:08.080 --> 00:12:09.600]  耶穌一開始就問
[00:12:09.600 --> 00:12:14.000]  「你可不可以用一個無條件的愛來愛我呢?」
[00:12:14.000 --> 00:12:16.800]  而且是兩次連續追問
[00:12:16.800 --> 00:12:18.640]  而彼得兩次回答
[00:12:18.640 --> 00:12:21.640]  都是用「朋友之愛」來回應
[00:12:21.640 --> 00:12:24.680]  你想想,如果在兩個不同的期望
[00:12:24.680 --> 00:12:27.520]  層次感來對話的時候
[00:12:27.520 --> 00:12:30.600]  聽的人有什麼感受?
[00:12:30.600 --> 00:12:31.640]  「我對你這麼好」
[00:12:31.640 --> 00:12:35.440]  「原來你是這樣的」
[00:12:35.440 --> 00:12:37.320]  「我今生付出這麼多」
[00:12:37.320 --> 00:12:40.040]  「原來你也是這樣的」
[00:12:40.040 --> 00:12:44.680]  這就是兩個字帶出來的張力
[00:12:44.680 --> 00:12:49.280]  聖經學者對這個字的運用
[00:12:49.280 --> 00:12:52.440]  在語文上有不同的見解
[00:12:52.440 --> 00:12:57.560]  有人認為在這裡沒有影響彼得的心情
[00:12:57.560 --> 00:13:00.160]  耶穌的追問「你愛不愛我?」
[00:13:00.160 --> 00:13:02.360]  這個「愛」這個字
[00:13:02.360 --> 00:13:07.640]  並沒有影響後來彼得的第三次的憂愁
[00:13:07.640 --> 00:13:09.240]  的確
[00:13:09.240 --> 00:13:11.400]  或者我們可以這樣看
[00:13:11.400 --> 00:13:15.080]  彼得不是因為這個「愛」這個字眼而憂愁
[00:13:15.080 --> 00:13:19.160]  而是主耶穌三次的追問令他著急
[00:13:19.160 --> 00:13:20.440]  很直線地來看
[00:13:20.440 --> 00:13:22.000]  這個符合他的性格
[00:13:22.000 --> 00:13:24.960]  他是一個率直、沒有掩飾的人
[00:13:24.960 --> 00:13:30.200]  就正如他三次不認主的場面
[00:13:30.200 --> 00:13:31.800]  問得急了
[00:13:31.800 --> 00:13:34.880]  就說「我不認識他」
[00:13:34.880 --> 00:13:41.800]  然而我想重提在旁觀察的那位約翰
[00:13:41.800 --> 00:13:47.400]  他是怎樣看主耶穌和彼得的對話
[00:13:47.400 --> 00:13:49.680]  按照道理
[00:13:49.680 --> 00:13:53.360]  耶穌和彼得的對話是用亞蘭文來講的
[00:13:53.360 --> 00:13:56.840]  而不是用希臘文來講的
[00:13:56.840 --> 00:14:02.160]  而這個約翰福音也是約翰在很多年之後
[00:14:02.160 --> 00:14:05.080]  在爾弗所寫成的
[00:14:05.080 --> 00:14:09.280]  所以在約翰福音裡面所描述的這個場景
[00:14:09.280 --> 00:14:13.200]  是使圖約翰相隔多年以後的回憶
[00:14:13.200 --> 00:14:15.120]  他沉澱過之後
[00:14:15.120 --> 00:14:18.480]  回想過之後的回憶
[00:14:18.480 --> 00:14:20.080]  在這一刻
[00:14:20.080 --> 00:14:23.640]  在這裡使圖約翰告訴我們
[00:14:23.640 --> 00:14:28.280]  是主耶穌這樣一步一步在用這種手法
[00:14:28.280 --> 00:14:32.840]  這種方式來重建彼得的人生
[00:14:32.840 --> 00:14:37.840]  所以我個人會傾向這兩個「愛」的詞語的交換作用
[00:14:37.840 --> 00:14:39.880]  有它的獨特用意
[00:14:39.880 --> 00:14:44.840]  具有引發深層思考的作用
[00:14:44.840 --> 00:14:48.480]  這個「愛」字很有壓迫力
[00:14:48.480 --> 00:14:51.560]  而「愛」的深度如何量度
[00:14:51.560 --> 00:14:53.840]  的確一點也不容易
[00:14:53.840 --> 00:14:58.400]  有時候很難看到表面
[00:14:58.400 --> 00:15:01.400]  我對於這個「愛」的思考
[00:15:01.400 --> 00:15:07.040]  我覺得我們中國人一點也不容易去表達
[00:15:07.040 --> 00:15:09.080]  那種精彩之處
[00:15:09.080 --> 00:15:16.240]  但是也有它自己心碎含蓄的地方
[00:15:16.240 --> 00:15:18.720]  我記得很多年前
[00:15:18.720 --> 00:15:21.400]  我媽媽突然離世
[00:15:21.400 --> 00:15:25.240]  我爸爸突然的反應
[00:15:25.240 --> 00:15:28.040]  隨後的反應就是失落
[00:15:28.040 --> 00:15:30.360]  不知道怎麼辦
[00:15:30.360 --> 00:15:32.680]  我有時候覺得很奇怪
[00:15:32.680 --> 00:15:35.800]  為什麼他有這樣的反應
[00:15:35.800 --> 00:15:41.200]  在我認識我爸爸媽媽這麼多年來
[00:15:41.200 --> 00:15:45.680]  我從來沒有聽過我爸爸說「我愛你」
[00:15:45.680 --> 00:15:49.520]  你記住,我們這些老人家
[00:15:49.520 --> 00:15:52.120]  我已經是老人家,我爸爸媽媽更加是老人家
[00:15:52.120 --> 00:15:58.320]  我媽媽也不會說「我愛你」
[00:15:58.320 --> 00:16:01.400]  但是從我爸爸的眼神
[00:16:01.400 --> 00:16:04.040]  他往後的那種情緒
[00:16:04.040 --> 00:16:06.640]  他那種失落感,他那種無奈感
[00:16:06.640 --> 00:16:11.280]  甚至乎他在靈堂的那種感覺
[00:16:11.280 --> 00:16:16.920]  就呈現出這種思念、珍惜、愛護
[00:16:16.920 --> 00:16:22.200]  我想這是一種愛的對稱
[00:16:22.200 --> 00:16:25.720]  愛有時候不止只是在言語
[00:16:25.720 --> 00:16:29.520]  它是透過生命的見證、行為的表現
[00:16:29.520 --> 00:16:33.160]  來呈現出對方的珍惜
[00:16:33.160 --> 00:16:37.480]  說沒用的,看你怎麼做
[00:16:37.480 --> 00:16:40.320]  這就是愛有意思的地方
[00:16:40.320 --> 00:16:44.520]  我們再來看另一個字
[00:16:44.520 --> 00:16:47.760]  Bosikou 放養
[00:16:47.760 --> 00:16:53.560]  對照 Panmanou 牧羊的字
[00:16:53.560 --> 00:16:57.840]  這兩個希臘文其實代表著兩個意思
[00:16:57.840 --> 00:17:01.120]  「餵養」這個字是表示提供食物
[00:17:01.120 --> 00:17:03.120]  讓牠滿足
[00:17:03.120 --> 00:17:06.840]  我們從福音書,從牧者的職事來看
[00:17:06.840 --> 00:17:11.280]  牧羊這個字就是用神的說話供養
[00:17:11.280 --> 00:17:14.800]  和滋養信徒的屬靈生命
[00:17:14.800 --> 00:17:19.040]  而這裡強調的是提供靈養一種這樣的行動
[00:17:19.040 --> 00:17:20.560]  我餵養牠
[00:17:20.560 --> 00:17:24.520]  作為牧者、作為教會的導師
[00:17:24.520 --> 00:17:27.560]  我怎樣餵養我的群羊?
[00:17:27.560 --> 00:17:30.160]  神的說話是最好不過
[00:17:30.160 --> 00:17:35.840]  甚至乎是最重要、不可或缺的
[00:17:35.840 --> 00:17:38.400]  而另一個「牧養」這個字
[00:17:38.400 --> 00:17:40.680]  就是一個很闊的範圍
[00:17:40.680 --> 00:17:42.200]  是全面一點的
[00:17:42.200 --> 00:17:44.600]  包括了引導、看管
[00:17:44.600 --> 00:17:50.200]  將羊群趕回羊圈的一個闊一點的層面
[00:17:50.200 --> 00:17:51.760]  我們可以看到
[00:17:51.760 --> 00:17:56.120]  不單止是為牠有提供食物
[00:17:56.120 --> 00:18:00.440]  甚至乎有管理、保護的
[00:18:00.440 --> 00:18:04.000]  如果我形象一點、具體一點來說
[00:18:04.000 --> 00:18:07.200]  我們做兒童工作的導師們
[00:18:07.200 --> 00:18:10.120]  就有這個這樣的表現了
[00:18:10.120 --> 00:18:12.800]  要讓他們有聖經教導
[00:18:12.800 --> 00:18:14.200]  又要和他們吃茶點
[00:18:14.200 --> 00:18:17.720]  還要帶著他們去廁所
[00:18:17.720 --> 00:18:20.760]  有沒有類似的情況?
[00:18:20.760 --> 00:18:24.360]  「餵養、牧養」
[00:18:24.360 --> 00:18:25.960]  而在這個對話當中
[00:18:25.960 --> 00:18:28.120]  這兩個字出現的次序
[00:18:28.120 --> 00:18:34.480]  如果你留心看是「餵養、牧養」和「餵養」
[00:18:34.480 --> 00:18:35.760]  在這幾個經文裡面
[00:18:35.760 --> 00:18:36.880]  我們可以看到
[00:18:36.880 --> 00:18:39.960]  這個次序很有意思
[00:18:39.960 --> 00:18:43.080]  按照這個次序的結論來看
[00:18:43.080 --> 00:18:48.000]  主耶穌很想帶回使徒彼得
[00:18:48.000 --> 00:18:51.760]  要知道回到上帝的話語裡面
[00:18:51.760 --> 00:18:53.800]  才是最重要的
[00:18:53.800 --> 00:18:55.280]  回到神的話語裡面
[00:18:55.280 --> 00:19:00.760]  才是對群養最重要
[00:19:00.760 --> 00:19:03.440]  特別我們再次去想想
[00:19:03.440 --> 00:19:06.600]  當彼得還未能夠明白到
[00:19:06.600 --> 00:19:12.680]  主耶穌以神聖的愛來回應的時候
[00:19:12.680 --> 00:19:16.520]  牧養的全面性、全方位性的基礎
[00:19:16.520 --> 00:19:18.040]  正正是襯托出
[00:19:18.040 --> 00:19:21.760]  不可或缺的就是神的話語
[00:19:21.760 --> 00:19:23.720]  就是說你有很多事情是做不到的
[00:19:23.720 --> 00:19:27.440]  你未必能夠為你的群養犧牲你的生命的
[00:19:27.440 --> 00:19:28.560]  你有限制的
[00:19:28.560 --> 00:19:34.080]  不過你不要錯過了聖經的話語
[00:19:34.080 --> 00:19:37.120]  我相信這個正正也是我們
[00:19:37.120 --> 00:19:40.560]  「窩福堂頂」姐妹所堅持的
[00:19:40.560 --> 00:19:44.280]  如果我們經常都記住
[00:19:44.280 --> 00:19:47.160]  蘇sir所說的三個「不住」
[00:19:47.160 --> 00:19:48.440]  是三個什麼?
[00:19:48.440 --> 00:19:51.760]  「不住」是什麼?
[00:19:51.760 --> 00:19:56.760]  不住...
[00:19:56.760 --> 00:19:59.000]  不住禱告
[00:19:59.000 --> 00:20:01.480]  不住讀聖經
[00:20:01.480 --> 00:20:03.440]  還要不住...
[00:20:03.440 --> 00:20:07.400]  我都忘記了第三句
[00:20:07.400 --> 00:20:08.680]  有人提醒我?
[00:20:08.680 --> 00:20:09.560]  三個「不住」
[00:20:09.560 --> 00:20:10.480]  要打我又是下次
[00:20:10.480 --> 00:20:13.240]  如果不行的話不要加薪水
[00:20:13.240 --> 00:20:15.400]  三個「不住」
[00:20:15.400 --> 00:20:18.320]  「不住」好像是「相愛」
[00:20:18.320 --> 00:20:20.400]  「關懷」「不住」「關懷」
[00:20:20.400 --> 00:20:22.440]  三個「不住」
[00:20:22.440 --> 00:20:23.560]  提醒我們
[00:20:23.560 --> 00:20:26.360]  牧羊群羊就是要有三個元素
[00:20:26.360 --> 00:20:27.800]  但是最基礎的
[00:20:27.800 --> 00:20:29.440]  最根本的是什麼?
[00:20:29.440 --> 00:20:33.840]  是聖經的話語
[00:20:33.840 --> 00:20:35.200]  我們看到
[00:20:35.200 --> 00:20:37.080]  牧羊裡面
[00:20:37.080 --> 00:20:39.840]  耶穌如何來引導彼得
[00:20:39.840 --> 00:20:43.400]  回到一個很重要的原則上
[00:20:43.400 --> 00:20:45.400]  然後第三組字就是
[00:20:45.400 --> 00:20:49.520]  「羊」對「羊」的意思
[00:20:49.520 --> 00:20:53.120]  希臘文的「胚怒」
[00:20:53.120 --> 00:20:59.160]  對「帕普帕托」這個字
[00:20:59.160 --> 00:21:00.520]  總之你記住
[00:21:00.520 --> 00:21:03.960]  「羊」和「小羊」是兩個希臘文
[00:21:03.960 --> 00:21:05.880]  在這個理解裡面
[00:21:05.880 --> 00:21:07.800]  十一世紀的一位神學家
[00:21:07.800 --> 00:21:11.480]  他對經文的註釋有一個這樣的說法
[00:21:11.480 --> 00:21:15.160]  他為這兩個字做一個很重要的區別
[00:21:15.160 --> 00:21:19.280]  他說「小羊」這個字代表著信仰中的初學者
[00:21:19.280 --> 00:21:20.520]  初信的
[00:21:20.520 --> 00:21:23.560]  而「羊」就代表那些成熟的
[00:21:23.560 --> 00:21:25.840]  已經知心的信徒
[00:21:25.840 --> 00:21:28.400]  對應著前面的「餵羊」和「牧羊」
[00:21:28.400 --> 00:21:30.680]  這兩個職責的字來說
[00:21:30.680 --> 00:21:32.320]  我們就明白到
[00:21:32.320 --> 00:21:37.200]  為什麼耶穌先要提醒彼得去餵養小羊
[00:21:37.200 --> 00:21:39.280]  然後用「牧羊羊」
[00:21:39.280 --> 00:21:42.280]  最後再用「餵羊羊」這個字
[00:21:42.280 --> 00:21:45.280]  針對性地去教導他
[00:21:45.280 --> 00:21:47.080]  就是說你要留心
[00:21:47.080 --> 00:21:53.000]  留心那些需要缺乏、欠缺神話語的「羊」
[00:21:53.000 --> 00:21:55.040]  你要一步一步引導他
[00:21:55.040 --> 00:22:00.600]  然後一步一步地全面去照顧他
[00:22:00.600 --> 00:22:03.720]  在這裡我們看到是一個遞進式的
[00:22:03.720 --> 00:22:05.800]  一層一層地來「牧羊」
