
[00:00:00.000 --> 00:00:03.480]  大概七、八十年之前
[00:02:46.880 --> 00:02:51.640]  如何等同神對我們的祝福
[00:02:51.640 --> 00:02:54.480]  經文開始的時候
[00:02:54.480 --> 00:02:57.960]  那裡說到耶穌要去加利利這個地方
[00:02:57.960 --> 00:02:59.840]  在途中遇見菲力
[00:02:59.840 --> 00:03:01.720]  然後祂就跟菲力說
[00:03:01.720 --> 00:03:04.520]  來跟從我吧
[00:03:04.520 --> 00:03:08.640]  我想大家留意這一句話的主動性在哪裡
[00:03:08.640 --> 00:03:09.960]  主動性在哪裡?
[00:03:09.960 --> 00:03:12.600]  是耶穌找菲力
[00:03:12.600 --> 00:03:15.320]  不是菲力去找耶穌
[00:03:15.320 --> 00:03:16.440]  不知道大家有沒有這個印象
[00:03:16.440 --> 00:03:19.640]  我感覺很多時候人的印象是怎樣的呢?
[00:03:19.640 --> 00:03:23.160]  人的印象就是全能全知的神
[00:03:23.160 --> 00:03:25.400]  坐在他的寶座上
[00:03:25.400 --> 00:03:28.400]  然後看看誰能夠找到祂
[00:03:28.400 --> 00:03:30.600]  找到祂就可以得著救恩
[00:03:30.600 --> 00:03:33.040]  很多時候我們都是這樣的感覺
[00:03:33.040 --> 00:03:36.360]  不過事實上並非如此
[00:03:36.360 --> 00:03:39.560]  救恩真正的事實就是說
[00:03:39.560 --> 00:03:42.160]  其實當我們找神之前
[00:03:42.160 --> 00:03:44.240]  當我們找到神之前
[00:03:44.240 --> 00:03:47.160]  神已經出來找我們
[00:03:47.160 --> 00:03:49.600]  當我們選擇神之前
[00:03:49.600 --> 00:03:53.200]  神已經選擇了我們
[00:03:53.200 --> 00:03:58.760]  那麼祂找我們
[00:03:58.760 --> 00:04:02.440]  還有就發出一個最重要的邀請
[00:04:02.440 --> 00:04:03.480]  這是什麼邀請呢?
[00:04:03.480 --> 00:04:05.360]  來跟從我吧
[00:04:05.360 --> 00:04:06.680]  關於這個事實
[00:04:06.680 --> 00:04:09.880]  使徒保羅有更詳細進一步的解釋
[00:04:09.880 --> 00:04:11.520]  如果我們看這個《已忽所書》
[00:04:11.520 --> 00:04:12.560]  保羅這樣說
[00:04:12.560 --> 00:04:14.880]  他說神有豐盛的憐憫
[00:04:14.880 --> 00:04:18.320]  由於這個神對我對人的大愛
[00:04:18.320 --> 00:04:23.480]  所以當我們死在過範中的時候
[00:04:23.480 --> 00:04:29.040]  這個神已經叫我們與基督一同活過來
[00:04:29.040 --> 00:04:30.120]  我想大家想像一下
[00:04:30.120 --> 00:04:32.400]  有一個行山者
[00:04:32.400 --> 00:04:33.600]  一個登山客
[00:04:33.600 --> 00:04:35.920]  可能行山的時候就不經意
[00:04:35.920 --> 00:04:36.960]  踏錯腳
[00:04:36.960 --> 00:04:38.400]  掉到懸崖那裡
[00:04:38.400 --> 00:04:43.040]  掉到腳和背都受了重創
[00:04:43.040 --> 00:04:44.120]  動彈不得
[00:04:44.120 --> 00:04:45.320]  在那個時候
[00:04:45.320 --> 00:04:46.680]  四野無人
[00:04:46.680 --> 00:04:47.880]  叫天不應
[00:04:47.880 --> 00:04:50.120]  叫地不聞
[00:04:50.120 --> 00:04:50.960]  當然了
[00:04:50.960 --> 00:04:53.120]  不可以去找人幫忙
[00:04:53.120 --> 00:04:54.600]  走不了
[00:04:54.600 --> 00:04:56.440]  很明顯在這樣的狀況下
[00:04:56.440 --> 00:05:02.200]  如果這個跌傷的行山者幸運的話
[00:05:02.200 --> 00:05:06.080]  希望路過的人可以見到他
[00:05:06.080 --> 00:05:08.480]  救到他
[00:05:08.480 --> 00:05:10.960]  很明顯一個事實是什麼
[00:05:10.960 --> 00:05:12.800]  如果他真的獲救的話
[00:05:12.800 --> 00:05:15.680]  是有人找到他
[00:05:15.680 --> 00:05:17.360]  然後施行拯救
[00:05:17.360 --> 00:05:20.000]  因為在那個情況下
[00:05:20.000 --> 00:05:23.880]  他沒有辦法行走找人幫忙
[00:05:23.880 --> 00:05:26.560]  其實罪人都是一樣的處境
[00:05:26.560 --> 00:05:28.920]  聖經告訴我們
[00:05:28.920 --> 00:05:32.000]  當我們的祖先亞當
[00:05:32.000 --> 00:05:34.000]  亞當吃了第一口
[00:05:34.000 --> 00:05:36.240]  神叫他不要吃禁果的時候
[00:05:36.240 --> 00:05:37.400]  當他咬了一口
[00:05:37.400 --> 00:05:38.360]  好吃吧
[00:05:38.360 --> 00:05:41.160]  但是罪就因為這一口
[00:05:41.160 --> 00:05:44.520]  進入世界
[00:05:44.520 --> 00:05:46.560]  聖經告訴我們
[00:05:46.560 --> 00:05:49.240]  亞當吃完這一口禁果之後
[00:05:49.240 --> 00:05:52.200]  他的靈性就死了
[00:05:52.200 --> 00:05:52.800]  為什麼呢
[00:05:52.800 --> 00:05:55.600]  因為如果我們看聖經的記載
[00:05:55.600 --> 00:06:01.480]  聖經一早已經跟亞當說
[00:06:01.480 --> 00:06:04.760]  你們所有的果子都可以吃
[00:06:04.760 --> 00:06:06.800]  只是這棵樹不可以吃
[00:06:06.800 --> 00:06:07.280]  為什麼呢
[00:06:07.280 --> 00:06:08.800]  吃了之後
[00:06:08.800 --> 00:06:11.960]  你們這些日子必定死
[00:06:11.960 --> 00:06:13.720]  很清楚講明
[00:06:13.720 --> 00:06:20.440]  亞當沒有很認真地去進行神的吩咐
[00:06:20.440 --> 00:06:22.160]  吃了這個禁果之後
[00:06:22.160 --> 00:06:24.880]  靈命就因此而死亡
[00:06:24.880 --> 00:06:26.560]  什麼叫做靈性死亡
[00:06:26.560 --> 00:06:28.400]  靈性死亡的意思就是說
[00:06:28.400 --> 00:06:29.720]  罪進入之後
[00:06:29.720 --> 00:06:34.280]  人與神永遠分隔
[00:06:34.280 --> 00:06:39.600]  罪破壞了人對神的認知與追求
[00:06:39.600 --> 00:06:41.360]  就好像那個行山客一樣
[00:06:41.360 --> 00:06:45.320]  跌傷了之後去不到找人來救他
[00:06:45.320 --> 00:06:47.760]  同樣罪人因為罪的緣故
[00:06:47.760 --> 00:06:52.200]  也不會有一個主動性去找神
[00:06:52.200 --> 00:06:55.920]  所以如果神要人得著拯救
[00:06:55.920 --> 00:06:58.600]  是需要神去找人
[00:06:58.600 --> 00:07:02.680]  讓我們可以從罪裡面得道釋放
[00:07:02.680 --> 00:07:04.440]  大家不知道記不記得
[00:07:04.440 --> 00:07:07.200]  耶穌曾經講過一個比喻
[00:07:07.200 --> 00:07:08.800]  耶穌說如果有一個人
[00:07:08.800 --> 00:07:10.280]  他有一百隻羊
[00:07:10.280 --> 00:07:12.440]  不過有一隻走失了
[00:07:12.440 --> 00:07:13.040]  那怎麼辦?
[00:07:13.040 --> 00:07:13.920]  就由得他吧
[00:07:13.920 --> 00:07:14.640]  不是的
[00:07:14.640 --> 00:07:18.160]  這個羊的主人就要丟下那九十九隻羊
[00:07:18.160 --> 00:07:20.960]  然後出去很有心機找回這隻羊
[00:07:20.960 --> 00:07:24.920]  找到的時候有很大的喜樂
[00:07:24.920 --> 00:07:25.960]  聖經告訴我們
[00:07:25.960 --> 00:07:28.640]  所有不認識不相信耶穌的人
[00:07:28.640 --> 00:07:32.680]  就好像這一百隻裡面迷失的羊一樣
[00:07:32.680 --> 00:07:36.360]  從神的道路走散了
[00:07:36.360 --> 00:07:39.080]  神就會因為這隻走散了的羊
[00:07:39.080 --> 00:07:42.120]  去四處尋找
[00:07:42.120 --> 00:07:42.560]  朋友們
[00:07:42.560 --> 00:07:46.560]  你是不是一隻走迷失了的羊?
[00:07:46.560 --> 00:07:49.520]  你知不知道神一直都在找你?
[00:07:49.520 --> 00:07:50.800]  你說不是吧
[00:07:50.800 --> 00:07:53.320]  我完全感覺不到神有找我
[00:07:53.320 --> 00:07:54.800]  神有沒有找過我?
[00:07:54.800 --> 00:07:57.480]  聖經有沒有說神是找我的?
[00:07:57.480 --> 00:07:59.200]  有
[00:07:59.200 --> 00:08:01.000]  耶穌自己在路加福音說
[00:08:01.000 --> 00:08:01.880]  「人子來」
[00:08:01.880 --> 00:08:02.920]  人子就是耶穌
[00:08:02.920 --> 00:08:05.040]  耶穌來是為了什麼?
[00:08:05.040 --> 00:08:08.160]  為了尋找拯救失喪的人
[00:08:08.160 --> 00:08:11.320]  這個就是耶穌神成為肉身
[00:08:11.320 --> 00:08:13.920]  進入人間的原因
[00:08:13.920 --> 00:08:18.920]  就是尋找拯救失喪的人
[00:08:18.920 --> 00:08:20.000]  那你說
[00:08:20.000 --> 00:08:22.600]  那找到之後怎麼辦?
[00:08:22.600 --> 00:08:25.760]  耶穌找到失喪的羊又會怎麼樣?
[00:08:25.760 --> 00:08:31.480]  那你也要這隻羊肯被帶回家才行
[00:08:31.480 --> 00:08:33.800]  神的恩典已經顯明
[00:08:33.800 --> 00:08:36.680]  神的恩典已經展開
[00:08:36.680 --> 00:08:41.000]  但是人必須要用悔改和信心
[00:08:41.000 --> 00:08:44.480]  接受神的救恩
[00:08:44.480 --> 00:08:46.200]  有一次
[00:08:46.200 --> 00:08:47.560]  人們問耶穌
[00:08:47.560 --> 00:08:50.360]  「你是不是那個尼塞亞?」
[00:08:50.360 --> 00:08:52.840]  那耶穌怎麼回答這個問題?
[00:08:52.840 --> 00:08:54.040]  耶穌就說
[00:08:54.040 --> 00:08:57.400]  「我的羊聽我的聲音」
[00:08:57.400 --> 00:08:59.160]  「我也認識他們」
[00:08:59.160 --> 00:09:02.920]  「他們也跟著我」
[00:09:02.920 --> 00:09:03.960]  在耶穌那個年代
[00:09:03.960 --> 00:09:07.360]  有很多人見過耶穌做過行的神蹟
[00:09:07.360 --> 00:09:09.680]  也聽過祂所說的真理
[00:09:09.680 --> 00:09:11.480]  不過他們仍然的硬心
[00:09:11.480 --> 00:09:12.640]  仍然的不相信
[00:09:12.640 --> 00:09:15.040]  這個耶穌基督就是神的兒子
[00:09:15.040 --> 00:09:15.880]  為什麼?
[00:09:15.880 --> 00:09:17.120]  耶穌自己說的
[00:09:17.120 --> 00:09:18.520]  如果是我的羊的時候
[00:09:18.520 --> 00:09:19.600]  祂一定會聽我的聲音
[00:09:19.600 --> 00:09:20.680]  也會跟隨我
[00:09:20.680 --> 00:09:22.720]  祂不聽、不跟的原因是什麼?
[00:09:22.720 --> 00:09:25.200]  祂們不是我的羊
[00:09:25.200 --> 00:09:26.680]  那很重要的問題是問什麼?
[00:09:26.680 --> 00:09:31.000]  那我們怎樣才能成為這個耶穌基督的羊呢?
[00:09:31.000 --> 00:09:32.760]  耶穌基督說很簡單
[00:09:32.760 --> 00:09:35.000]  「聽我的聲音」
[00:09:35.000 --> 00:09:36.560]  「跟從我」
[00:09:36.560 --> 00:09:38.280]  「他們就是我的羊」
[00:09:38.280 --> 00:09:42.800]  這就是正正肥力回答耶穌的邀請
[00:09:42.800 --> 00:09:44.120]  「跟從我」
[00:09:44.120 --> 00:09:45.520]  聖經沒有說到
[00:09:45.520 --> 00:09:48.840]  當耶穌邀請肥力跟從他的時候
[00:09:48.840 --> 00:09:50.320]  肥力的反應是怎麼樣
[00:09:50.320 --> 00:09:51.360]  聖經沒有說到
[00:09:51.360 --> 00:09:52.120]  不過很明顯
[00:09:52.120 --> 00:09:53.640]  大家都可以推論
[00:09:53.640 --> 00:09:55.240]  推論什麼?
[00:09:55.240 --> 00:10:01.560]  肥力是當時的耶穌十二個使徒的其中一個
[00:10:01.560 --> 00:10:02.480]  很明顯
[00:10:02.480 --> 00:10:05.200]  當耶穌叫他跟從他的時候
[00:10:05.200 --> 00:10:08.440]  肥力的確馬上放下他的一切
[00:10:08.440 --> 00:10:10.680]  來跟從耶穌
[00:10:10.680 --> 00:10:12.160]  我想問大家
[00:10:12.160 --> 00:10:14.560]  當耶穌說「跟從我」
[00:10:14.560 --> 00:10:17.080]  這個「跟從我」是什麼意思呢?
[00:10:17.080 --> 00:10:17.960]  是否指著
[00:10:17.960 --> 00:10:19.280]  「你跟著我走,不要走失了」
[00:10:19.280 --> 00:10:20.360]  「我要去那個地方」
[00:10:20.360 --> 00:10:21.640]  或者要做某一件事
[00:10:21.640 --> 00:10:22.880]  「你跟著我就行了」
[00:10:22.880 --> 00:10:24.640]  是不是這個意思呢?
[00:10:24.640 --> 00:10:25.720]  當然不是
[00:10:25.720 --> 00:10:28.280]  耶穌所說的不是地上的事情
[00:10:28.280 --> 00:10:31.240]  耶穌說的是屬靈上的一生之久
[00:10:31.240 --> 00:10:33.600]  來毀身給耶穌
[00:10:33.600 --> 00:10:36.360]  我看看聖經怎麼說
[00:10:36.360 --> 00:10:37.760]  聖經就說
[00:10:37.760 --> 00:10:41.920]  當肥力跟從了耶穌一段時間之後
[00:10:41.920 --> 00:10:42.920]  他竟然做了什麼呢?
[00:10:42.920 --> 00:10:45.320]  他就去找了他的朋友拿旦葉
[00:10:45.320 --> 00:10:46.600]  然後跟他說
[00:10:46.600 --> 00:10:49.080]  「我們一直在等那個」
[00:10:49.080 --> 00:10:51.040]  「摩西律法上所寫的」
[00:10:51.040 --> 00:10:55.480]  「和眾仙之所說的那一個」
[00:10:55.480 --> 00:10:56.440]  「我們等到了」
[00:10:56.440 --> 00:10:58.600]  「我們見到他了」
[00:10:58.600 --> 00:11:00.600]  他沒有跟拿旦葉說
[00:11:00.600 --> 00:11:03.240]  「這個導遊很厲害」
[00:11:03.240 --> 00:11:05.880]  「不會走失了,你跟著他的話」
[00:11:05.880 --> 00:11:09.960]  「又或者這個教我們做事工很棒」
[00:11:09.960 --> 00:11:12.440]  「一定帶得到我們」
[00:11:12.440 --> 00:11:13.840]  他不是這麼說的
[00:11:13.840 --> 00:11:17.880]  但是很肯定的、確切的說
[00:11:17.880 --> 00:11:24.360]  「這個耶穌就是我們一直在等的彌賽亞」
[00:11:24.360 --> 00:11:27.320]  所以跟從耶穌的意思就好像
[00:11:27.320 --> 00:11:30.600]  不知道大家有沒有去行山
[00:11:30.600 --> 00:11:33.400]  當你行山走到一個密林的時候
[00:11:33.400 --> 00:11:34.400]  很容易迷路的
[00:11:34.400 --> 00:11:39.400]  我們真的試過在南山行山的時候迷路
[00:11:39.400 --> 00:11:42.000]  你行山的時候怎麼走的?
[00:11:42.000 --> 00:11:44.200]  當然要看清楚前面
[00:11:44.200 --> 00:11:46.720]  你不要踏在碎石那裡滑倒
[00:11:46.720 --> 00:11:48.640]  一定要看著前面
[00:11:48.640 --> 00:11:50.280]  每走一步你都要很小心
[00:11:50.280 --> 00:11:51.880]  是不是這樣呢?
[00:11:51.880 --> 00:11:53.880]  如果你只是看眼前那兩步的時候
[00:11:53.880 --> 00:11:54.600]  我告訴大家
[00:11:54.600 --> 00:11:57.880]  你很容易很快就會迷失路
[00:11:57.880 --> 00:11:59.360]  你要怎麼樣呢?
[00:11:59.360 --> 00:12:00.920]  如果你那段路不熟的話
[00:12:00.920 --> 00:12:02.560]  你要有一個什麼?
[00:12:02.560 --> 00:12:04.840]  你要有一個嚮導
[00:12:04.840 --> 00:12:07.000]  跟著他、看著他
[00:12:07.000 --> 00:12:08.800]  上次我們去旅遊
[00:12:08.800 --> 00:12:09.920]  跟著Michael
[00:12:09.920 --> 00:12:11.200]  Michael拿著那支東西
[00:12:11.200 --> 00:12:12.320]  看著他
[00:12:12.320 --> 00:12:14.240]  這樣就不會走失了
[00:12:14.240 --> 00:12:16.600]  重要的我們不是看眼前那兩步
[00:12:16.600 --> 00:12:18.080]  重要的我們不需要知道
[00:12:18.080 --> 00:12:19.960]  我們整個行程要怎麼走
[00:12:19.960 --> 00:12:23.080]  我們重要的是跟得緊這個導遊
[00:12:23.080 --> 00:12:24.040]  為什麼?
[00:12:24.040 --> 00:12:25.400]  因為他走過這段路
[00:12:25.400 --> 00:12:27.120]  他認識這段路
[00:12:27.120 --> 00:12:31.240]  在我們整個人生錯綜複雜的路途上
[00:12:31.240 --> 00:12:36.080]  最重要就是要跟著這個嚮導
[00:12:36.080 --> 00:12:38.040]  跟著這個導遊
[00:12:38.040 --> 00:12:39.680]  我不知道大家同不同意今天這個世界
[00:12:39.680 --> 00:12:41.440]  如果我打開報紙聽新聞的時候
[00:12:41.440 --> 00:12:43.720]  是一個很令人失望的世界
[00:12:43.720 --> 00:12:45.760]  除了一些沒辦法控制
[00:12:45.760 --> 00:12:48.600]  沒辦法逃避的天災之外
[00:12:48.600 --> 00:12:51.920]  我覺得這個世界大部分都是人禍
[00:12:51.920 --> 00:12:55.200]  還有一些其實可以避免的人禍
[00:12:55.200 --> 00:12:58.360]  我們明明看到很多無辜的百姓
[00:12:58.360 --> 00:13:01.800]  在一些沒有意義的戰爭底下去死亡
[00:13:01.800 --> 00:13:03.840]  你明明看到經濟挺好的
[00:13:03.840 --> 00:13:06.440]  硬是要做一些不必要的制裁
[00:13:06.440 --> 00:13:11.520]  讓整個世界陷入財務危機裡面
[00:13:11.520 --> 00:13:13.480]  政府收很多的錢
[00:13:13.480 --> 00:13:16.400]  但是錢大部分都不是用在民生上
[00:13:16.400 --> 00:13:18.480]  大部分的錢用在什麼?
[00:13:18.480 --> 00:13:19.360]  購買物資
[00:13:19.360 --> 00:13:20.920]  做軍事競賽
[00:13:20.920 --> 00:13:23.200]  整個世界就好像在一個
[00:13:23.200 --> 00:13:25.920]  不能夠梳理的混亂當中
[00:13:25.920 --> 00:13:27.760]  最恐怖的就是
[00:13:27.760 --> 00:13:31.440]  我們看不到很清楚的出路
[00:13:31.440 --> 00:13:33.200]  那怎麼辦?
[00:13:33.200 --> 00:13:36.080]  今天這段經文給我們一個很好的安慰
[00:13:36.080 --> 00:13:39.240]  因為無論這個世界光景如何
[00:13:39.240 --> 00:13:42.840]  無論這個世界陷在如何的混亂當中
[00:13:42.840 --> 00:13:45.200]  耶穌仍然發出這個邀請
[00:13:45.200 --> 00:13:46.000]  什麼邀請?
[00:13:46.000 --> 00:13:48.720]  來跟從我吧
[00:13:48.720 --> 00:13:52.480]  耶穌說來跟從我吧
[00:13:52.480 --> 00:13:53.440]  所以朋友們
[00:13:53.440 --> 00:13:55.040]  在這個混亂不堪
[00:13:55.040 --> 00:13:57.800]  令人沮喪的動盪社會裡面
[00:13:57.800 --> 00:14:02.120]  我們實際上需要一個人生的導航者
[00:14:02.120 --> 00:14:03.320]  去哪裡?
[00:14:03.320 --> 00:14:04.160]  聖經告訴我們
[00:14:04.160 --> 00:14:05.680]  這個人生的導航者
[00:14:05.680 --> 00:14:09.200]  帶領我們進入一個永遠的安息
[00:14:09.200 --> 00:14:10.000]  你說
[00:14:10.000 --> 00:14:11.880]  耶穌是不是真的會知道路?
[00:14:11.880 --> 00:14:13.440]  他有沒有走過?
[00:14:13.440 --> 00:14:15.160]  耶穌會不會知道路?
[00:14:15.160 --> 00:14:18.920]  耶穌曾經在《約翰福音》這樣說
[00:14:18.920 --> 00:14:20.880]  我就是道路
[00:14:20.880 --> 00:14:21.600]  真理
[00:14:21.600 --> 00:14:22.840]  生命
[00:14:22.840 --> 00:14:24.200]  若不直著我
[00:14:24.200 --> 00:14:28.320]  沒有人能到乎哪裡去
[00:14:28.320 --> 00:14:29.720]  很清楚
[00:14:29.720 --> 00:14:30.200]  耶穌說
[00:14:30.200 --> 00:14:31.960]  我就是那條道路
[00:14:31.960 --> 00:14:34.600]  沒有其他的路可以去到天父上帝那裡
[00:14:34.600 --> 00:14:37.480]  所以當我們跟著耶穌走的時候
[00:14:37.480 --> 00:14:38.840]  我們必定穩妥
[00:14:38.840 --> 00:14:39.720]  為什麼?
[00:14:39.720 --> 00:14:42.840]  因為耶穌就是那條道路
[00:14:42.840 --> 00:14:45.000]  好了,我們再看下去
[00:14:45.000 --> 00:14:48.280]  當拿旦葉知道
[00:14:48.280 --> 00:14:49.520]  耶穌
[00:14:49.520 --> 00:14:52.600]  原來耶穌是來自那撒勒的
[00:14:52.600 --> 00:14:55.720]  是一個窮鄉僻壤
[00:14:55.720 --> 00:15:00.200]  會出什麼好東西?
[00:15:00.200 --> 00:15:01.880]  然後肥力就說
[00:15:01.880 --> 00:15:03.240]  你不要說那麼多
[00:15:03.240 --> 00:15:04.880]  你來看
[00:15:04.880 --> 00:15:07.120]  看到了嗎?
[00:15:07.120 --> 00:15:13.160]  肥力從一個普通的人
[00:15:13.160 --> 00:15:15.240]  遇到耶穌基督之後
[00:15:15.240 --> 00:15:17.760]  就成為一個他的見證人
[00:15:17.760 --> 00:15:20.240]  他馬上去找拿旦葉跟他說
[00:15:20.240 --> 00:15:22.720]  而拿旦葉的反應已經很冷淡
[00:15:22.720 --> 00:15:25.920]  窮鄉僻壤的那撒勒有什麼好東西出?
[00:15:25.920 --> 00:15:30.360]  雖然拿旦葉有這樣的質疑
[00:15:30.360 --> 00:15:34.880]  不過肥力沒有因為這樣而生氣
[00:15:34.880 --> 00:15:36.000]  他沒有這樣說
[00:15:36.000 --> 00:15:39.360]  他也沒有嘗試去說服他
[00:15:39.360 --> 00:15:43.360]  他只是說你來看
[00:15:43.360 --> 00:15:44.880]  中國有句話
[00:15:44.880 --> 00:15:48.360]  真金不怕紅爐火
[00:15:48.360 --> 00:15:53.360]  當肥力這樣邀請這個充滿懷疑的拿旦葉
[00:15:53.360 --> 00:15:54.920]  拿旦葉你自己來看
[00:15:54.920 --> 00:15:56.080]  很明顯代表什麼?
[00:15:56.080 --> 00:15:57.480]  很有信心
[00:15:57.480 --> 00:15:59.920]  當拿旦葉見到耶穌的時候
[00:15:59.920 --> 00:16:03.560]  他必定可以從耶穌的交往裡面
[00:16:03.560 --> 00:16:08.600]  清楚知道這個並不是一個普通的那撒勒人
[00:16:08.600 --> 00:16:11.120]  而是耶穌真實的身份
[00:16:11.120 --> 00:16:12.760]  當我們這樣想
[00:16:12.760 --> 00:16:16.720]  每一個人在我們認識真實的耶穌基督之前
[00:16:16.720 --> 00:16:19.120]  總是有我們的問題
[00:16:19.120 --> 00:16:20.840]  總是有我們的障礙
[00:16:20.840 --> 00:16:22.800]  總是有我們的偏見
[00:16:22.800 --> 00:16:24.280]  對拿旦葉來說
[00:16:24.280 --> 00:16:27.240]  他的執著就是
[00:16:27.240 --> 00:16:28.360]  他的出處
[00:16:28.360 --> 00:16:30.440]  這個拿撒勒有什麼好東西出?
[00:16:30.440 --> 00:16:32.400]  在他的觀念裡面
[00:16:32.400 --> 00:16:35.000]  我們猶太人一直等著他來撒壓
[00:16:35.000 --> 00:16:37.200]  他是一個大人物
[00:16:37.200 --> 00:16:41.560]  大人物當然會來自高尚的地方
[00:16:41.560 --> 00:16:43.040]  尊貴的家庭
[00:16:43.040 --> 00:16:48.440]  有超凡的智慧、財富、能力和身份地位
[00:16:48.440 --> 00:16:55.040]  這樣才可以得到別人的信心和支援和擁戴
[00:16:55.040 --> 00:16:58.880]  人總是按著我們的認知
[00:16:58.880 --> 00:17:04.800]  來對神有不同類型的期望
[00:17:04.800 --> 00:17:07.160]  我記得有一次我和一班朋友在聊天
[00:17:07.160 --> 00:17:09.520]  聊著聊著的時候我們提到一個問題
[00:17:09.520 --> 00:17:12.480]  我說如果你是神
[00:17:12.480 --> 00:17:16.280]  你會對這個世界做些什麼?
[00:17:16.280 --> 00:17:17.600]  如果你是神
[00:17:17.600 --> 00:17:20.280]  你會做些什麼跟這個世界?
[00:17:20.280 --> 00:17:21.960]  有一個人馬上說
[00:17:21.960 --> 00:17:22.680]  我要馬上
[00:17:22.680 --> 00:17:23.360]  如果我是神的話
[00:17:23.360 --> 00:17:27.720]  我要馬上將所有的戰爭全部停止
[00:17:27.720 --> 00:17:31.400]  每個人都說這個建議相當好
[00:17:31.400 --> 00:17:33.080]  這個世界這麼多戰爭
[00:17:33.080 --> 00:17:34.400]  死這麼多人
[00:17:34.400 --> 00:17:37.080]  當然最好就全部停止
