
[00:00:00.000 --> 00:00:04.000]  各位同學,大家平安。
[00:04:22.000 --> 00:04:25.000]  所以我們屬於這一個聖潔的國度,
[00:04:25.000 --> 00:04:27.000]  我們屬於這一個屬靈的國度,
[00:04:27.000 --> 00:04:29.000]  這一個天國,
[00:04:29.000 --> 00:04:32.000]  那為什麼接著他這裡說什麼呢?
[00:04:32.000 --> 00:04:37.000]  他這裡說什麼?
[00:04:37.000 --> 00:04:43.000]  他說, 做祭司歸於神,
[00:04:43.000 --> 00:04:46.000]  這邊再次提到我們的另外一個身份,
[00:04:46.000 --> 00:04:47.000]  就是做祭司,
[00:04:47.000 --> 00:04:49.000]  這是第一個,
[00:04:49.000 --> 00:04:50.000]  接著他說什麼呢?
[00:04:50.000 --> 00:04:57.000]  在地上執掌王權,
[00:04:57.000 --> 00:04:58.000]  現在各位很清楚的這裡說,
[00:04:58.000 --> 00:05:00.000]  在地上執掌王權,
[00:05:00.000 --> 00:05:01.000]  換句話說,
[00:05:01.000 --> 00:05:03.000]  我們的身份是什麼?
[00:05:03.000 --> 00:05:06.000]  誰掌王權?
[00:05:06.000 --> 00:05:09.000]  今天在美國誰掌王權?
[00:05:09.000 --> 00:05:10.000]  誰呀?
[00:05:10.000 --> 00:05:12.000]  總統掌王權,是不是?
[00:05:12.000 --> 00:05:15.000]  今天在中國誰掌王權?
[00:05:15.000 --> 00:05:18.000]  今天在俄羅斯誰掌王權?
[00:05:18.000 --> 00:05:20.000]  可能這些都是總統,
[00:05:20.000 --> 00:05:22.000]  現在就用總統來代替了,
[00:05:22.000 --> 00:05:24.000]  但有一些還有君王的,
[00:05:24.000 --> 00:05:25.000]  是不是?
[00:05:25.000 --> 00:05:26.000]  在早期的時候,
[00:05:26.000 --> 00:05:28.000]  君王他就是在掌權的,
[00:05:28.000 --> 00:05:29.000]  所以在這個地方說,
[00:05:29.000 --> 00:05:34.000]  神說他把我們從各族各民各方當中買了人來,
[00:05:34.000 --> 00:05:35.000]  叫他歸於神,
[00:05:35.000 --> 00:05:36.000]  而且做國民,
[00:05:36.000 --> 00:05:41.000]  並且在地上要執掌王權,
[00:05:41.000 --> 00:05:43.000]  在這個地方點出了我們的身份,
[00:05:43.000 --> 00:05:44.000]  弟兄姊妹,
[00:05:44.000 --> 00:05:45.000]  我今天倒過來講,
[00:05:45.000 --> 00:05:47.000]  我第一個要講的就是什麼呢?
[00:05:47.000 --> 00:05:48.000]  神給我們的身份,
[00:05:48.000 --> 00:05:51.000]  是君王的身份,
[00:05:51.000 --> 00:05:52.000]  其實我們都知道,
[00:05:52.000 --> 00:05:53.000]  基督徒是什麼意思?
[00:05:53.000 --> 00:05:55.000]  基督徒,
[00:05:55.000 --> 00:05:57.000]  英文怎麼說?
[00:05:57.000 --> 00:06:10.000]  後面是什麼?
[00:06:10.000 --> 00:06:14.000]  Christ再加上in是什麼意思?
[00:06:14.000 --> 00:06:16.000]  Christ就是基督,
[00:06:16.000 --> 00:06:17.000]  in是什麼呢?
[00:06:17.000 --> 00:06:19.000]  就是little的意思,
[00:06:19.000 --> 00:06:21.000]  就是小的意思,
[00:06:21.000 --> 00:06:24.000]  所以當別人叫你基督徒的時候,
[00:06:24.000 --> 00:06:26.000]  你這是一個很榮耀的身份,
[00:06:26.000 --> 00:06:27.000]  所以他在講什麼呢?
[00:06:27.000 --> 00:06:28.000]  他在講說,
[00:06:28.000 --> 00:06:32.000]  你是小基督啊!
[00:06:32.000 --> 00:06:33.000]  弟兄姊妹跟你旁邊說,
[00:06:33.000 --> 00:06:35.000]  你是小基督啊!
[00:06:35.000 --> 00:06:37.000]  親愛的弟兄姊妹,
[00:06:37.000 --> 00:06:39.000]  那基督是什麼意思呢?
[00:06:39.000 --> 00:06:40.000]  舊約裡面講的說,
[00:06:40.000 --> 00:06:42.000]  彌賽亞,彌賽亞,
[00:06:42.000 --> 00:06:47.000]  舊約裡面一直盼望的這一個彌賽亞來,
[00:06:47.000 --> 00:06:49.000]  彌賽亞就是受膏子,
[00:06:49.000 --> 00:06:51.000]  舊約裡面誰要受膏呢?
[00:06:51.000 --> 00:06:53.000]  三種人需要受膏,
[00:06:53.000 --> 00:06:55.000]  先知、君王還有祭司,
[00:06:55.000 --> 00:06:58.000]  這三種職份的都需要被高利,
[00:06:58.000 --> 00:07:02.000]  因此就從這樣子的一個聖經裡面的概念,
[00:07:02.000 --> 00:07:03.000]  你就了解到,
[00:07:03.000 --> 00:07:06.000]  我們基督徒就是小基督的意思,
[00:07:06.000 --> 00:07:08.000]  我們就是受膏者,
[00:07:08.000 --> 00:07:09.000]  我們就像基督一樣,
[00:07:09.000 --> 00:07:13.000]  祂是先知、君王、祭司,
[00:07:13.000 --> 00:07:16.000]  這三個身份都在祂的身上,
[00:07:16.000 --> 00:07:20.000]  我們小基督也是如此。
[00:07:20.000 --> 00:07:21.000]  弟兄姊妹啊!
[00:07:21.000 --> 00:07:24.000]  我不曉得你聽到這一件事情,
[00:07:24.000 --> 00:07:26.000]  是不是很興奮啊?
[00:07:26.000 --> 00:07:27.000]  弟兄姊妹啊!
[00:07:27.000 --> 00:07:28.000]  我越講越興奮啊!
[00:07:28.000 --> 00:07:29.000]  親愛的弟兄姊妹啊!
[00:07:29.000 --> 00:07:31.000]  我唱歌,你要跳舞,
[00:07:31.000 --> 00:07:34.000]  我擊鼓,你要彈琴啊!
[00:07:34.000 --> 00:07:35.000]  我台上這樣子興奮,
[00:07:35.000 --> 00:07:37.000]  你跟著一起興奮,
[00:07:37.000 --> 00:07:42.000]  跟你旁邊說你是小基督啊!
[00:07:42.000 --> 00:07:43.000]  親愛的弟兄姊妹!
[00:07:43.000 --> 00:07:45.000]  你走在路上的時候,
[00:07:45.000 --> 00:07:47.000]  你都應該是虎虎生風的,
[00:07:47.000 --> 00:07:49.000]  因為你是君王!
[00:07:49.000 --> 00:07:53.000]  但今天很多的基督徒活得不像君王,
[00:07:53.000 --> 00:07:55.000]  活得像乞丐,
[00:07:55.000 --> 00:07:58.000]  活得好像是人家瞧不起的。
[00:07:58.000 --> 00:08:00.000]  弟兄姊妹!君王!
[00:08:00.000 --> 00:08:02.000]  神給我們的職分是君王的,
[00:08:02.000 --> 00:08:04.000]  我們在地上要執掌王權的。
[00:08:04.000 --> 00:08:09.000]  所以你可以看見在聖經裡面,
[00:08:09.000 --> 00:08:12.000]  從亞當被造的時候,
[00:08:12.000 --> 00:08:14.000]  上帝要亞當做什麼呢?
[00:08:14.000 --> 00:08:18.000]  上帝要亞當在伊甸園怎麼樣?
[00:08:18.000 --> 00:08:20.000]  很多人讀了一段聖經裡面,
[00:08:20.000 --> 00:08:26.000]  把伊甸園、把亞當想成是園丁。
[00:08:26.000 --> 00:08:31.000]  當然了,園丁的概念太混淆了,
[00:08:31.000 --> 00:08:33.000]  因為園丁我就想到,
[00:08:33.000 --> 00:08:34.000]  每個禮拜六來我們家,
[00:08:34.000 --> 00:08:35.000]  還不是每個禮拜,
[00:08:35.000 --> 00:08:38.000]  每兩個禮拜來我們家除草的那些,
[00:08:38.000 --> 00:08:45.000]  我們這些墨西哥的工人,
[00:08:45.000 --> 00:08:46.000]  我們想到園丁的時候,
[00:08:46.000 --> 00:08:47.000]  我們想到這些,
[00:08:47.000 --> 00:08:48.000]  現在就說不是的!
[00:08:48.000 --> 00:08:52.000]  伊甸園裡面上帝要亞當在做什麼你知道嗎?
[00:08:52.000 --> 00:08:54.000]  做什麼?
[00:08:54.000 --> 00:08:58.000]  管理!
[00:08:58.000 --> 00:08:59.000]  所以你來看看,
[00:08:59.000 --> 00:09:03.000]  在創世紀第一章27、28節,
[00:09:03.000 --> 00:09:06.000]  找到你的聖經我們一起來看,
[00:09:06.000 --> 00:09:07.000]  如果你沒有聖經,
[00:09:07.000 --> 00:09:08.000]  你一起來看這裡,
[00:09:08.000 --> 00:09:09.000]  我們一起來念這段聖經,
[00:09:09.000 --> 00:09:10.000]  這裡說什麼?
[00:09:10.000 --> 00:09:13.000]  神就照著自己的形象造人,
[00:09:13.000 --> 00:09:18.000]  乃至照著他的形象造男造女,
[00:09:18.000 --> 00:09:20.000]  然後呢,
[00:09:20.000 --> 00:09:21.000]  神賜福給他們,
[00:09:21.000 --> 00:09:22.000]  又對他們說,
[00:09:22.000 --> 00:09:24.000]  要生養眾多,
[00:09:24.000 --> 00:09:25.000]  遍滿地面,
[00:09:25.000 --> 00:09:27.000]  治理這地,
[00:09:27.000 --> 00:09:29.000]  也要管理海裡的魚,
[00:09:29.000 --> 00:09:30.000]  空中的鳥,
[00:09:30.000 --> 00:09:31.000]  和地上各樣行動的活物,
[00:09:31.000 --> 00:09:33.000]  像游子妹這邊出現了兩次,
[00:09:33.000 --> 00:09:35.000]  第一次講說治理這地,
[00:09:35.000 --> 00:09:36.000]  第二次說要管理,
[00:09:36.000 --> 00:09:37.000]  治理管理,
[00:09:37.000 --> 00:09:38.000]  一直在重複,
[00:09:38.000 --> 00:09:41.000]  這一段聖經裡面很清楚的讓我們看見,
[00:09:41.000 --> 00:09:42.000]  上帝創造我們,
[00:09:42.000 --> 00:09:45.000]  要我們來管理,
[00:09:45.000 --> 00:09:47.000]  你說牧師啊,
[00:09:47.000 --> 00:09:48.000]  我又不是董事長,
[00:09:48.000 --> 00:09:51.000]  我又不是什麼長什麼長,
[00:09:51.000 --> 00:09:55.000]  這個都是被錯誤的社會觀念影響了我們,
[00:09:55.000 --> 00:09:56.000]  所以我們就覺得說,
[00:09:56.000 --> 00:09:57.000]  我們怎麼會管理呢?
[00:09:57.000 --> 00:09:59.000]  我又不是管理階層的,
[00:09:59.000 --> 00:10:01.000]  我是一個清潔工啊,
[00:10:01.000 --> 00:10:03.000]  假設你是一個清潔工,
[00:10:03.000 --> 00:10:04.000]  你怎麼在地上操練,
[00:10:04.000 --> 00:10:08.000]  上帝給你做君王的職分呢?
[00:10:08.000 --> 00:10:09.000]  你如果去看聖經的話,
[00:10:09.000 --> 00:10:10.000]  我今天沒有時間講,
[00:10:10.000 --> 00:10:13.000]  我曾經在信息當中我一再的講,
[00:10:13.000 --> 00:10:16.000]  不要把你的信仰只定心在得救,
[00:10:16.000 --> 00:10:20.000]  你要把你的上帝在你身上的目的是什麼?
[00:10:20.000 --> 00:10:21.000]  不僅要你得救,
[00:10:21.000 --> 00:10:24.000]  從得救要你追求得勝,
[00:10:24.000 --> 00:10:26.000]  Amen?
[00:10:26.000 --> 00:10:29.000]  你要做得勝者,
[00:10:29.000 --> 00:10:30.000]  得勝者要做什麼?
[00:10:30.000 --> 00:10:33.000]  得勝者將來在新天新地神的國降臨的時候,
[00:10:33.000 --> 00:10:37.000]  要跟主耶穌一同做王,
[00:10:37.000 --> 00:10:39.000]  就是這裡說的,
[00:10:39.000 --> 00:10:40.000]  我們是君王,
[00:10:40.000 --> 00:10:44.000]  我們要在地上就操練做一個得勝者,
[00:10:44.000 --> 00:10:46.000]  在地上就操練做一個君王,
[00:10:46.000 --> 00:10:50.000]  那你說怎麼操練呢?
[00:10:50.000 --> 00:10:52.000]  還記得耶穌舉的例子嗎?
[00:10:52.000 --> 00:10:54.000]  馬太福音25章,
[00:10:54.000 --> 00:10:57.000]  還記不記得那五千兩、兩千兩、一千兩銀子的故事?
[00:10:57.000 --> 00:10:58.000]  記得嗎?
[00:10:58.000 --> 00:11:01.000]  上帝對這幾個人,
[00:11:01.000 --> 00:11:03.000]  他們對他們的要求是什麼?
[00:11:03.000 --> 00:11:04.000]  那五千兩跟兩千兩,
[00:11:04.000 --> 00:11:11.000]  主耶穌這個主人誇獎他,誇獎的是什麼?
[00:11:11.000 --> 00:11:12.000]  誇獎他什麼?
[00:11:12.000 --> 00:11:17.000]  他很會賺錢,
[00:11:17.000 --> 00:11:21.000]  很會投資,
[00:11:21.000 --> 00:11:24.000]  但是怎麼誇獎呢?
[00:11:24.000 --> 00:11:25.000]  主人對他說,
[00:11:25.000 --> 00:11:33.000]  你這個良善又忠心的僕人,
[00:11:33.000 --> 00:11:34.000]  看到沒有?
[00:11:34.000 --> 00:11:36.000]  兩個,五千兩、兩千兩,
[00:11:36.000 --> 00:11:39.000]  都是這樣子的稱呼,
[00:11:39.000 --> 00:11:43.000]  那一千兩的主人怎麼樣對待他?
[00:11:43.000 --> 00:11:45.000]  主對他的評語是什麼?
[00:11:45.000 --> 00:11:48.000]  又餓又懶,
[00:11:48.000 --> 00:11:50.000]  看到沒有?
[00:11:50.000 --> 00:11:52.000]  你說我絕對不是那種人,
[00:11:52.000 --> 00:11:54.000]  你看我賺錢都是很殷勤的,
[00:11:54.000 --> 00:11:56.000]  我上班很努力的,
[00:11:56.000 --> 00:11:57.000]  很奇怪,
[00:11:57.000 --> 00:11:59.000]  很多基督徒上班很努力,
[00:11:59.000 --> 00:12:00.000]  賺錢很會賺,
[00:12:00.000 --> 00:12:02.000]  小孩子也教得好,
[00:12:02.000 --> 00:12:10.000]  但是在教會就是做一個又餓又懶的人,
[00:12:10.000 --> 00:12:12.000]  餓就是不聽神的話,
[00:12:12.000 --> 00:12:13.000]  不遵守神的話,
[00:12:13.000 --> 00:12:20.000]  懶沒有殷勤的在主的工作上面,
[00:12:20.000 --> 00:12:23.000]  可是這兩個五千兩、兩千兩的不一樣,
[00:12:23.000 --> 00:12:25.000]  他們忠心又良善,
[00:12:25.000 --> 00:12:27.000]  他們把他們自己最好的,
[00:12:27.000 --> 00:12:28.000]  我曾經解釋過,
[00:12:28.000 --> 00:12:29.000]  這個忠心是什麼意思呢?
[00:12:29.000 --> 00:12:32.000]  忠心就是盡己之心為之忠,
[00:12:32.000 --> 00:12:34.000]  也就是說Do your best,
[00:12:34.000 --> 00:12:35.000]  像一個清潔工,
[00:12:35.000 --> 00:12:37.000]  可不可以盡他所能呢?
[00:12:37.000 --> 00:12:38.000]  可以嗎?
[00:12:38.000 --> 00:12:39.000]  一個清潔工,
[00:12:39.000 --> 00:12:40.000]  我就每次想到說,
[00:12:40.000 --> 00:12:43.000]  來我們教會裡面打掃那些清潔工,
[00:12:43.000 --> 00:12:45.000]  誰也不知道他在做些什麼,
[00:12:45.000 --> 00:12:47.000]  他也可以隨便做一做,
[00:12:47.000 --> 00:12:49.000]  但是如果他是一個基督徒,
[00:12:49.000 --> 00:12:50.000]  他好好的做,
[00:12:50.000 --> 00:12:53.000]  他讓你真是很清楚的看見,
[00:12:53.000 --> 00:12:57.000]  我們這個教堂被他掃得乾乾淨淨的,
[00:12:57.000 --> 00:12:59.000]  弟兄姊妹,你做一個家庭主婦,
[00:12:59.000 --> 00:13:00.000]  你做一個丈夫,
[00:13:00.000 --> 00:13:02.000]  你做一個兒女,
[00:13:02.000 --> 00:13:03.000]  你都是這樣子一個態度,
[00:13:03.000 --> 00:13:06.000]  我把我自己應該做的,
[00:13:06.000 --> 00:13:09.000]  盡我所能的去把它做好,
[00:13:09.000 --> 00:13:10.000]  你就是在操練,
[00:13:10.000 --> 00:13:13.000]  你在做蛛蟒,
[00:13:13.000 --> 00:13:16.000]  不管你現在在地上的身份是什麼,
[00:13:16.000 --> 00:13:19.000]  你是有很高的身份,
[00:13:19.000 --> 00:13:21.000]  你是一個管理階層,
[00:13:21.000 --> 00:13:23.000]  或者是你一個被管理階層,
[00:13:23.000 --> 00:13:24.000]  親愛的弟兄姊妹,
[00:13:24.000 --> 00:13:26.000]  上帝都沒有看這些,
[00:13:26.000 --> 00:13:27.000]  有一天上帝要看,
[00:13:27.000 --> 00:13:30.000]  你到底是不是忠心,
[00:13:30.000 --> 00:13:32.000]  所以我們是管理者,
[00:13:32.000 --> 00:13:35.000]  我們要做君王,
[00:13:35.000 --> 00:13:36.000]  神給我們的使命,
[00:13:36.000 --> 00:13:38.000]  要我們來管理,
[00:13:38.000 --> 00:13:40.000]  祂所造的這一切,
[00:13:40.000 --> 00:13:42.000]  主托付給我們的,
[00:13:42.000 --> 00:13:43.000]  那你說牧師,
[00:13:43.000 --> 00:13:45.000]  這個跟你剛才提到,
[00:13:45.000 --> 00:13:47.000]  這一個什麼大選什麼關係呢?
[00:13:47.000 --> 00:13:50.000]  好,就關係來了,
[00:13:50.000 --> 00:13:53.000]  很多人認為說基督徒,
[00:13:53.000 --> 00:13:56.000]  不要去參與,
[00:13:56.000 --> 00:13:59.000]  這個地上的事情都會過去,
[00:13:59.000 --> 00:14:01.000]  特別是牧師,
[00:14:01.000 --> 00:14:03.000]  不應該管這些事情,
[00:14:03.000 --> 00:14:06.000]  好,等一下我會進一步的來談,
[00:14:06.000 --> 00:14:09.000]  在丟子妹聖經裡面這裡讓我們說,
[00:14:09.000 --> 00:14:12.000]  我們要做一個神托付給我們這個地上,
[00:14:12.000 --> 00:14:15.000]  亞當被造的時候要去管理,
[00:14:15.000 --> 00:14:17.000]  你想那個概念是什麼?
[00:14:17.000 --> 00:14:22.000]  亞當就是人類有歷史以來的第一個總統,
[00:14:22.000 --> 00:14:24.000]  你知道我意思嗎?
[00:14:24.000 --> 00:14:27.000]  他還不只是這一國的總統,
[00:14:27.000 --> 00:14:35.000]  他是全世界的上帝要他管的,
[00:14:35.000 --> 00:14:37.000]  親愛的兄弟妹妹,
[00:14:37.000 --> 00:14:40.000]  我上次在禱告會的時候,
[00:14:40.000 --> 00:14:44.000]  我想播了一個有關烏干達的例子,
[00:14:44.000 --> 00:14:46.000]  這是一個非常好的例子,
[00:14:46.000 --> 00:14:49.000]  烏干達這個國家復興來臨之後,
[00:14:49.000 --> 00:14:52.000]  這個國家變成是一個可以說是
[00:14:52.000 --> 00:14:56.000]  百分之八九十的人都變成基督徒,
[00:14:56.000 --> 00:14:59.000]  帶來一個結果總統也是基督徒,
[00:14:59.000 --> 00:15:02.000]  那麼這個國家本來是貪污很嚴重,
[00:15:02.000 --> 00:15:06.000]  其實很多這些第三世界的國家都是貪污很嚴重的,
[00:15:06.000 --> 00:15:10.000]  但是他們很多的官員變成基督徒之後,
[00:15:10.000 --> 00:15:12.000]  按照聖經的原則來做事情,
[00:15:12.000 --> 00:15:13.000]  非常的廉潔,
[00:15:13.000 --> 00:15:18.000]  所以他們選了總統指定的一個檢察總長,
[00:15:18.000 --> 00:15:20.000]  是一個女的,
[00:15:20.000 --> 00:15:22.000]  她非常的清廉,
[00:15:22.000 --> 00:15:24.000]  她按照聖經的原則非常的正直,
[00:15:24.000 --> 00:15:25.000]  非常的公義,
[00:15:25.000 --> 00:15:28.000]  所以所有這些貪官污吏都怕她,
[00:15:28.000 --> 00:15:32.000]  一聽到被她召見嚇得都嚇死了,
[00:15:32.000 --> 00:15:36.000]  本來是非常嚴重的貪污的問題,
[00:15:36.000 --> 00:15:39.000]  但是在她的執行之下,
[00:15:39.000 --> 00:15:44.000]  整個烏干達變成是一個廉潔的國家,
[00:15:44.000 --> 00:15:52.000]  你說基督徒應不應該要參與政治?
[00:15:52.000 --> 00:15:54.000]  應不應該?
[00:15:54.000 --> 00:15:55.000]  應該?
[00:15:55.000 --> 00:16:00.000]  不應該?
[00:16:00.000 --> 00:16:03.000]  我知道可能有的人也許會有一些想法不一樣,
[00:16:03.000 --> 00:16:07.000]  我希望你耐心的聽完,
[00:16:07.000 --> 00:16:11.000]  我並不是在這裡告訴你,
[00:16:11.000 --> 00:16:17.000]  你應該支持哪一個candidate,
[00:16:17.000 --> 00:16:19.000]  但是我今天要讓你看見一些事情,
[00:16:19.000 --> 00:16:23.000]  就是基督徒不應該是關在教堂的四面牆裡面,
[00:16:23.000 --> 00:16:28.000]  只是在那邊禱告讚美的一群人,
[00:16:28.000 --> 00:16:32.000]  上帝賦予我們在地上的責任,
[00:16:32.000 --> 00:16:33.000]  有一個很重要的,
[00:16:33.000 --> 00:16:38.000]  就是我們對這個社會有責任,
[00:16:38.000 --> 00:16:40.000]  你知道我自己從小,
[00:16:40.000 --> 00:16:42.000]  在我自己的教會的背景裡面,
[00:16:42.000 --> 00:16:45.000]  其實不是只有我,
[00:16:45.000 --> 00:16:48.000]  我們整個當時候的台灣教會,
[00:16:48.000 --> 00:16:55.000]  我們是不談所謂的社會關懷這件事情的,
[00:16:55.000 --> 00:16:56.000]  為什麼呢?
[00:16:56.000 --> 00:16:58.000]  因為我們看到做社會關懷的,
[00:16:58.000 --> 00:17:01.000]  當時候大概做得最厲害的,
[00:17:01.000 --> 00:17:04.000]  就是長老教會,
[00:17:04.000 --> 00:17:06.000]  長老教會這個跟神學有關係,
[00:17:06.000 --> 00:17:11.000]  因為賈爾文他們是非常關心參與政治的,
[00:17:11.000 --> 00:17:13.000]  社會公益這些,
[00:17:13.000 --> 00:17:14.000]  他們是非常著重,
[00:17:14.000 --> 00:17:21.000]  但是因為長老教會受到新派神學的影響,
[00:17:21.000 --> 00:17:24.000]  所以他們的這一種的神學觀,
[00:17:24.000 --> 00:17:27.000]  其實就把這個社會關懷,
[00:17:27.000 --> 00:17:35.000]  變成不知不覺變成是社會福音了,
[00:17:35.000 --> 00:17:37.000]  所以很多的一些福音派教會,
[00:17:37.000 --> 00:17:39.000]  就是說我們不要社會福音,
[00:17:39.000 --> 00:17:40.000]  我們不要這個,
