
[00:00:00.000 --> 00:00:03.000]  今天我繼續在這個
[00:04:09.000 --> 00:04:13.000]  起誓這個教導究竟從何而來呢?
[00:04:13.000 --> 00:04:17.000]  這是根據舊約的教導
[00:04:17.000 --> 00:04:20.000]  起誓原本是可以的
[00:04:20.000 --> 00:04:24.000]  起誓的原意也是好的
[00:04:24.000 --> 00:04:29.000]  比如在生命記十章二十節裡說
[00:04:29.000 --> 00:04:32.000]  你要敬畏耶和華你的神
[00:04:32.000 --> 00:04:33.000]  侍奉他
[00:04:33.000 --> 00:04:34.000]  專靠他
[00:04:34.000 --> 00:04:37.000]  也要指著他的名起誓
[00:04:37.000 --> 00:04:39.000]  這是一個直接的吩咐
[00:04:39.000 --> 00:04:42.000]  耶和華是至高的神
[00:04:42.000 --> 00:04:44.000]  他也是獨一真神
[00:04:44.000 --> 00:04:46.000]  也只有他的名
[00:04:46.000 --> 00:04:48.000]  是配得被尊重
[00:04:48.000 --> 00:04:52.000]  所以用神的名起誓
[00:04:52.000 --> 00:04:54.000]  是表示去敬畏他
[00:04:54.000 --> 00:04:57.000]  也表示是專心依靠他
[00:04:57.000 --> 00:05:02.000]  我們人起誓
[00:05:02.000 --> 00:05:05.000]  另外一個用意
[00:05:05.000 --> 00:05:10.000]  就是怕自己說的話不夠分量
[00:05:10.000 --> 00:05:13.000]  別人未必接受或相信
[00:05:13.000 --> 00:05:17.000]  於是就呼求神的名
[00:05:17.000 --> 00:05:19.000]  將神的名放在這裡
[00:05:19.000 --> 00:05:22.000]  呼求神做自己的見證人
[00:05:22.000 --> 00:05:24.000]  去證明自己所說的是合理
[00:05:24.000 --> 00:05:27.000]  或者自己所說的是真實
[00:05:27.000 --> 00:05:32.000]  在利未記裡
[00:05:32.000 --> 00:05:35.000]  是記述了很多這些情況
[00:05:35.000 --> 00:05:37.000]  很多時候
[00:05:37.000 --> 00:05:41.000]  特別是針對控訴方面
[00:05:41.000 --> 00:05:43.000]  即訴訟、犯罪方面
[00:05:43.000 --> 00:05:47.000]  比如有人指責某人犯罪
[00:05:47.000 --> 00:05:49.000]  但對方說沒有
[00:05:49.000 --> 00:05:51.000]  又沒有第三者
[00:05:51.000 --> 00:05:53.000]  沒有證人
[00:05:53.000 --> 00:05:55.000]  即是說爭論不成
[00:05:55.000 --> 00:05:58.000]  其中一個方法是怎樣呢?
[00:05:58.000 --> 00:06:00.000]  就是去到神面前
[00:06:00.000 --> 00:06:03.000]  用神的名來起誓
[00:06:03.000 --> 00:06:06.000]  不詳細看了
[00:06:06.000 --> 00:06:09.000]  利未記裡有很多這些例子
[00:06:09.000 --> 00:06:13.000]  在列王紀上
[00:06:13.000 --> 00:06:16.000]  在所羅門王獻聖殿時
[00:06:16.000 --> 00:06:19.000]  其中的土文裡有說過
[00:06:19.000 --> 00:06:23.000]  人是需要去到神面前
[00:06:23.000 --> 00:06:26.000]  如果有訴訟、對錯
[00:06:26.000 --> 00:06:28.000]  是解決不了的時候
[00:06:28.000 --> 00:06:29.000]  要去到神面前
[00:06:29.000 --> 00:06:33.000]  在神的壇前起誓
[00:06:33.000 --> 00:06:35.000]  然後告訴神
[00:06:35.000 --> 00:06:37.000]  要神判斷
[00:06:37.000 --> 00:06:39.000]  有罪的請神去懲罰
[00:06:39.000 --> 00:06:43.000]  沒有罪的請神施恩給他
[00:06:43.000 --> 00:06:46.000]  按照很多這些聖經
[00:06:46.000 --> 00:06:47.000]  我們都知道
[00:06:47.000 --> 00:06:51.000]  神是容許人去起誓的
[00:06:51.000 --> 00:06:52.000]  當然
[00:06:52.000 --> 00:06:54.000]  你是要有正確的心態
[00:06:54.000 --> 00:06:57.000]  和為了一些正確的事
[00:06:57.000 --> 00:06:59.000]  另外
[00:06:59.000 --> 00:07:04.000]  神自己也會起誓
[00:07:04.000 --> 00:07:10.000]  神自己起誓
[00:07:10.000 --> 00:07:13.000]  其實在舊約裡
[00:07:13.000 --> 00:07:15.000]  有很多地方都是神自己
[00:07:15.000 --> 00:07:17.000]  會起誓來說話
[00:07:17.000 --> 00:07:22.000]  我們看看創世紀第22章16節
[00:07:23.000 --> 00:07:25.000]  這節聖經是說
[00:07:25.000 --> 00:07:26.000]  阿伯拉罕
[00:07:26.000 --> 00:07:28.000]  他真的依照神的吩咐
[00:07:28.000 --> 00:07:30.000]  願意把他的兒子
[00:07:30.000 --> 00:07:33.000]  以撒獻祭給神的時候
[00:07:33.000 --> 00:07:36.000]  神最後阻止了他
[00:07:36.000 --> 00:07:38.000]  之後又對阿伯拉罕說
[00:07:38.000 --> 00:07:40.000]  你既行了這事
[00:07:40.000 --> 00:07:42.000]  不留下你的兒子
[00:07:42.000 --> 00:07:44.000]  就是你獨生的兒子
[00:07:44.000 --> 00:07:46.000]  我便指著自己起誓說
[00:07:46.000 --> 00:07:48.000]  第17節
[00:07:48.000 --> 00:07:49.000]  論福
[00:07:49.000 --> 00:07:50.000]  我必賜大福給你
[00:07:50.000 --> 00:07:51.000]  論子孫
[00:07:51.000 --> 00:07:53.000]  我必叫你的子孫多起來
[00:07:53.000 --> 00:07:55.000]  如同天上的星
[00:07:55.000 --> 00:07:57.000]  海邊的沙
[00:07:57.000 --> 00:08:00.000]  神會起誓
[00:08:00.000 --> 00:08:03.000]  神為他對人的應許
[00:08:03.000 --> 00:08:04.000]  來起誓
[00:08:04.000 --> 00:08:06.000]  這樣是表示
[00:08:06.000 --> 00:08:08.000]  他這個應許
[00:08:08.000 --> 00:08:10.000]  是永遠不會更改的
[00:08:10.000 --> 00:08:12.000]  是永遠有效
[00:08:12.000 --> 00:08:14.000]  是確實可信的
[00:08:14.000 --> 00:08:16.000]  他這個起誓
[00:08:16.000 --> 00:08:18.000]  是令人對他所應許的事
[00:08:18.000 --> 00:08:20.000]  是有信心的
[00:08:21.000 --> 00:08:22.000]  也可以說
[00:08:22.000 --> 00:08:25.000]  神會將他的應許
[00:08:25.000 --> 00:08:27.000]  等同起誓
[00:08:27.000 --> 00:08:30.000]  因為神是真實的
[00:08:30.000 --> 00:08:32.000]  是誠實的
[00:08:32.000 --> 00:08:34.000]  他所說的一切說話
[00:08:34.000 --> 00:08:38.000]  本身就是完全真實可靠
[00:08:38.000 --> 00:08:42.000]  在撒慕爾記下
[00:08:42.000 --> 00:08:44.000]  七章十二節
[00:08:44.000 --> 00:08:46.000]  是說大衛
[00:08:46.000 --> 00:08:48.000]  當大衛他年老的時候
[00:08:48.000 --> 00:08:50.000]  神應許他
[00:08:50.000 --> 00:08:55.000]  我必使你的後裔
[00:08:55.000 --> 00:08:57.000]  接續你的遺
[00:08:57.000 --> 00:09:00.000]  我也必堅定他的國
[00:09:00.000 --> 00:09:02.000]  在這裡
[00:09:02.000 --> 00:09:06.000]  神沒有直接說要起誓
[00:09:06.000 --> 00:09:07.000]  只是說應許
[00:09:07.000 --> 00:09:09.000]  這是一個應許
[00:09:09.000 --> 00:09:13.000]  但是我們會發覺
[00:09:13.000 --> 00:09:14.000]  後來
[00:09:14.000 --> 00:09:16.000]  後來人們
[00:09:16.000 --> 00:09:18.000]  看回這段聖經的時候
[00:09:18.000 --> 00:09:21.000]  他們認為這是神起誓
[00:09:21.000 --> 00:09:24.000]  詩篇是這樣說的
[00:09:24.000 --> 00:09:25.000]  我差不多一樣
[00:09:25.000 --> 00:09:26.000]  所以我不說了
[00:09:26.000 --> 00:09:29.000]  詩篇132篇11節
[00:09:29.000 --> 00:09:32.000]  是這樣說這段經文
[00:09:32.000 --> 00:09:35.000]  和《仕途行傳》二章三十節
[00:09:35.000 --> 00:09:36.000]  《仕途行傳》二章三十節
[00:09:36.000 --> 00:09:38.000]  彼得也是這樣看的
[00:09:38.000 --> 00:09:42.000]  彼得在被聖靈充滿的時候
[00:09:42.000 --> 00:09:43.000]  他說
[00:09:43.000 --> 00:09:45.000]  大衛既時先知
[00:09:45.000 --> 00:09:48.000]  又曉得神曾向他起誓
[00:09:48.000 --> 00:09:50.000]  要從他的後裔中
[00:09:50.000 --> 00:09:53.000]  立一位坐他的寶座上
[00:09:53.000 --> 00:09:56.000]  這個就是
[00:09:56.000 --> 00:09:58.000]  在《撒慕語記》那裡
[00:09:58.000 --> 00:10:02.000]  神應許大衛的一句話
[00:10:02.000 --> 00:10:06.000]  就是說彼得看神的應許
[00:10:06.000 --> 00:10:08.000]  就是起誓
[00:10:08.000 --> 00:10:10.000]  和起誓一樣有效
[00:10:11.000 --> 00:10:14.000]  我發覺
[00:10:14.000 --> 00:10:18.000]  希伯來書六章十六至十七節
[00:10:18.000 --> 00:10:21.000]  為起誓做一個總括
[00:10:21.000 --> 00:10:23.000]  說得很好
[00:10:23.000 --> 00:10:26.000]  希伯來書六章十六節
[00:10:26.000 --> 00:10:28.000]  人起誓
[00:10:28.000 --> 00:10:32.000]  人都是指著比自己大的起誓
[00:10:32.000 --> 00:10:34.000]  意思是指神
[00:10:34.000 --> 00:10:36.000]  人和人一樣大
[00:10:36.000 --> 00:10:37.000]  只有神
[00:10:37.000 --> 00:10:39.000]  大於人就是神
[00:10:39.000 --> 00:10:43.000]  人都是指著比自己大的起誓
[00:10:43.000 --> 00:10:45.000]  並且以起誓為實據
[00:10:45.000 --> 00:10:48.000]  了結各樣的爭論
[00:10:48.000 --> 00:10:50.000]  人起誓的目的
[00:10:50.000 --> 00:10:53.000]  就是呼求神做證人
[00:10:53.000 --> 00:10:55.000]  去證明自己所說的
[00:10:55.000 --> 00:10:57.000]  或者所做過的事是正確
[00:10:57.000 --> 00:10:59.000]  是真實的
[00:10:59.000 --> 00:11:02.000]  第十七節
[00:11:02.000 --> 00:11:06.000]  照樣神願意為那承受應許的人
[00:11:06.000 --> 00:11:10.000]  格外顯明他的旨意是不更改的
[00:11:10.000 --> 00:11:13.000]  就起誓為證
[00:11:13.000 --> 00:11:15.000]  這裡說得很清楚
[00:11:15.000 --> 00:11:16.000]  神應許的時候
[00:11:16.000 --> 00:11:19.000]  他為了人的信心
[00:11:19.000 --> 00:11:21.000]  他起誓
[00:11:21.000 --> 00:11:25.000]  讓人知道起誓一定不能更改
[00:11:25.000 --> 00:11:26.000]  有信心
[00:11:26.000 --> 00:11:29.000]  讓人對神的話語有信心
[00:11:29.000 --> 00:11:34.000]  我們再看回
[00:11:34.000 --> 00:11:37.000]  馬太福音五章第三十四節
[00:11:37.000 --> 00:11:46.000]  但是現在耶穌說
[00:11:46.000 --> 00:11:47.000]  我告訴你們
[00:11:47.000 --> 00:11:50.000]  什麼誓都不可起
[00:11:50.000 --> 00:11:57.000]  聖經說神容許我們起誓
[00:11:57.000 --> 00:12:01.000]  為什麼現在耶穌說什麼誓都不可起呢?
[00:12:01.000 --> 00:12:04.000]  耶穌是不是真的叫我們
[00:12:04.000 --> 00:12:06.000]  什麼誓都不可起呢?
[00:12:06.000 --> 00:12:09.000]  如果是這樣的話
[00:12:09.000 --> 00:12:10.000]  你想想
[00:12:10.000 --> 00:12:13.000]  美國總統宣誓就職的時候
[00:12:13.000 --> 00:12:15.000]  他不是做得不對嗎?
[00:12:15.000 --> 00:12:18.000]  要起誓的
[00:12:18.000 --> 00:12:21.000]  如果
[00:12:21.000 --> 00:12:23.000]  有人在法庭上
[00:12:23.000 --> 00:12:25.000]  做證人的時候
[00:12:25.000 --> 00:12:26.000]  首先要起誓
[00:12:26.000 --> 00:12:28.000]  說的話是真的
[00:12:28.000 --> 00:12:30.000]  那又做錯了?
[00:12:30.000 --> 00:12:32.000]  是不是這個意思呢?
[00:12:32.000 --> 00:12:35.000]  是不是真的什麼誓都不可起呢?
[00:12:35.000 --> 00:12:40.000]  根據R.T. Kendall
[00:12:40.000 --> 00:12:44.000]  牧師的書的技術
[00:12:44.000 --> 00:12:47.000]  他說現在在現代的那些
[00:12:47.000 --> 00:12:48.000]  Quakers
[00:12:48.000 --> 00:12:50.000]  那些貴格會
[00:12:50.000 --> 00:12:51.000]  貴格
[00:12:51.000 --> 00:12:52.000]  大家知道Quakers
[00:12:52.000 --> 00:12:54.000]  Quaker Oak Mill
[00:12:54.000 --> 00:12:56.000]  貴格老人墨片
[00:12:56.000 --> 00:12:58.000]  翻譯成貴格
[00:12:58.000 --> 00:13:03.000]  貴格會的信徒
[00:13:03.000 --> 00:13:05.000]  他們到了現代
[00:13:05.000 --> 00:13:07.000]  他們仍然是
[00:13:07.000 --> 00:13:10.000]  照著這句聖經的字面意思
[00:13:10.000 --> 00:13:12.000]  完全遵守
[00:13:12.000 --> 00:13:16.000]  那就是說他們是拒絕在法庭上起誓的
[00:13:16.000 --> 00:13:23.000]  我們再問這個問題
[00:13:23.000 --> 00:13:26.000]  究竟
[00:13:26.000 --> 00:13:27.000]  是不是真的
[00:13:27.000 --> 00:13:29.000]  什麼誓都不可以起呢?
[00:13:29.000 --> 00:13:33.000]  我自己研究經文之後
[00:13:33.000 --> 00:13:35.000]  我發覺不是
[00:13:35.000 --> 00:13:39.000]  因為這是說當時的情況
[00:13:39.000 --> 00:13:41.000]  所謂背景的問題
[00:13:41.000 --> 00:13:46.000]  因為耶穌祂自己
[00:13:46.000 --> 00:13:48.000]  首先祂自己說得很清楚
[00:13:48.000 --> 00:13:50.000]  祂來不是要廢掉律法
[00:13:50.000 --> 00:13:52.000]  祂來是要
[00:13:52.000 --> 00:13:54.000]  完全
[00:13:54.000 --> 00:13:55.000]  使律法完全
[00:13:55.000 --> 00:13:57.000]  祂來是指導我們
[00:13:57.000 --> 00:13:59.000]  守律法的真義是什麼
[00:13:59.000 --> 00:14:02.000]  因此我有理由相信耶穌
[00:14:02.000 --> 00:14:05.000]  祂不是指一切的誓都不可以起
[00:14:05.000 --> 00:14:07.000]  而是祂指
[00:14:07.000 --> 00:14:08.000]  在當時這個情況
[00:14:08.000 --> 00:14:10.000]  就是第34節
[00:14:10.000 --> 00:14:13.000]  和一直到36節裡面
[00:14:13.000 --> 00:14:15.000]  所說的那些情況之下
[00:14:15.000 --> 00:14:17.000]  我們不可以起誓
[00:14:17.000 --> 00:14:19.000]  因為當時那些人
[00:14:19.000 --> 00:14:21.000]  在那裡所說的那些情況之下
[00:14:21.000 --> 00:14:23.000]  其實那些人起誓的時候
[00:14:23.000 --> 00:14:25.000]  已經是立心不良
[00:14:25.000 --> 00:14:28.000]  想著不守
[00:14:28.000 --> 00:14:30.000]  想著背誓
[00:14:30.000 --> 00:14:34.000]  我們看回第34節
[00:14:34.000 --> 00:14:36.000]  不可指著天起誓
[00:14:36.000 --> 00:14:38.000]  因為天是神的座位
[00:14:38.000 --> 00:14:39.000]  35節
[00:14:39.000 --> 00:14:41.000]  不可指著地起誓
[00:14:41.000 --> 00:14:44.000]  不可指著耶路撒冷起誓
[00:14:44.000 --> 00:14:45.000]  36節
[00:14:45.000 --> 00:14:47.000]  不可指著你的球起誓
[00:14:47.000 --> 00:14:51.000]  為什麼這麼有趣
[00:14:51.000 --> 00:14:52.000]  耶穌說了一會
[00:14:52.000 --> 00:14:54.000]  為什麼說不可指著天起誓
[00:14:54.000 --> 00:14:56.000]  不可指著地起誓
[00:14:56.000 --> 00:14:58.000]  不可指著耶路撒冷起誓
[00:14:58.000 --> 00:15:00.000]  不可指著自己的頭起誓
[00:15:00.000 --> 00:15:02.000]  究竟祂說了什麼
[00:15:02.000 --> 00:15:05.000]  聖經說得很清楚
[00:15:05.000 --> 00:15:07.000]  我們是指著神的名起誓
[00:15:07.000 --> 00:15:09.000]  為什麼會變成天啊地啊
[00:15:09.000 --> 00:15:12.000]  問題就出在這裡
[00:15:12.000 --> 00:15:15.000]  天啊地啊
[00:15:15.000 --> 00:15:16.000]  耶路撒冷啊
[00:15:16.000 --> 00:15:18.000]  這些是法利賽人的教導
[00:15:18.000 --> 00:15:24.000]  原來在當時的猶太人裡面
[00:15:24.000 --> 00:15:27.000]  已經趨向一個敗壞的風氣
[00:15:27.000 --> 00:15:29.000]  就是起誓的時候
[00:15:29.000 --> 00:15:32.000]  已經差不多想著要背誓
[00:15:32.000 --> 00:15:37.000]  背誓
[00:15:37.000 --> 00:15:38.000]  很明顯
[00:15:38.000 --> 00:15:39.000]  律法講明
[00:15:39.000 --> 00:15:42.000]  背誓就是褻瀆神的命
[00:15:42.000 --> 00:15:43.000]  是犯罪的
[00:15:43.000 --> 00:15:44.000]  大罪來的
[00:15:44.000 --> 00:15:46.000]  當然不可以坐視不理
[00:15:46.000 --> 00:15:49.000]  於是法利賽人就想出方法
[00:15:49.000 --> 00:15:51.000]  就是在起誓的時候
[00:15:51.000 --> 00:15:54.000]  盡量避開不用神的命
[00:15:54.000 --> 00:15:56.000]  即是側側膊
[00:15:56.000 --> 00:15:59.000]  不呼求神的命
[00:15:59.000 --> 00:16:02.000]  用天啊地啊耶路撒冷啊
[00:16:02.000 --> 00:16:06.000]  以致背誓的時候
[00:16:06.000 --> 00:16:09.000]  就不用褻瀆神的命
[00:16:09.000 --> 00:16:14.000]  原意本來都有一點點理由
[00:16:14.000 --> 00:16:16.000]  慢慢不要褻瀆神的命
[00:16:16.000 --> 00:16:18.000]  背誓的時候
[00:16:18.000 --> 00:16:23.000]  但是你知道人是醜惡的
[00:16:23.000 --> 00:16:25.000]  慢慢既然是這樣的時候
[00:16:25.000 --> 00:16:28.000]  有法律就立定心腸
[00:16:28.000 --> 00:16:31.000]  既然背誓不是那麼大件事
[00:16:31.000 --> 00:16:33.000]  沒有褻瀆神的命的時候
[00:16:33.000 --> 00:16:35.000]  就儘管背誓
[00:16:35.000 --> 00:16:36.000]  所以立誓的時候
[00:16:36.000 --> 00:16:40.000]  已經是想著背誓都沒所謂
[00:16:43.000 --> 00:16:47.000]  所以耶穌就是針對這個情況
[00:16:47.000 --> 00:16:49.000]  如果是這樣的情況下
[00:16:49.000 --> 00:16:51.000]  什麼誓都不用起
[00:16:51.000 --> 00:16:53.000]  不用指著天不用指著地
[00:16:53.000 --> 00:16:55.000]  不用指著耶路撒冷
[00:16:55.000 --> 00:16:57.000]  不用指著自己的頭
[00:16:57.000 --> 00:16:59.000]  什麼都不用
[00:16:59.000 --> 00:17:08.000]  法利賽人的確會錯誤地教導人
[00:17:08.000 --> 00:17:12.000]  根據卡森博士的研究
[00:17:12.000 --> 00:17:14.000]  在他的書中
[00:17:14.000 --> 00:17:21.000]  他說當時猶太人用來解釋一部分法典
[00:17:21.000 --> 00:17:22.000]  Torment
[00:17:22.000 --> 00:17:24.000]  法典是什麼呢?
[00:17:24.000 --> 00:17:26.000]  法典是由律法裏面
[00:17:26.000 --> 00:17:30.000]  其實法典是解釋律法的
[00:17:30.000 --> 00:17:33.000]  因為律法太過簡單
[00:17:33.000 --> 00:17:36.000]  所以有法典來解釋細節
[00:17:36.000 --> 00:17:38.000]  法典都不夠詳細
[00:17:38.000 --> 00:17:40.000]  還有很多不明白的
[00:17:40.000 --> 00:17:43.000]  有一本書叫做Misnach
[00:17:43.000 --> 00:17:46.000]  這本書是解釋一部分
[00:17:46.000 --> 00:17:48.000]  不知道是不是還沒做完
[00:17:48.000 --> 00:17:52.000]  解釋小部分法典裏面
[00:17:52.000 --> 00:17:54.000]  如何解釋律法的應用
[00:17:54.000 --> 00:17:57.000]  這本書現在還存在
[00:17:57.000 --> 00:18:00.000]  是主後200年左右
[00:18:00.000 --> 00:18:04.000]  拉比收集了這些口傳解釋
[00:18:04.000 --> 00:18:09.000]  編成一本書解釋法典
[00:18:09.000 --> 00:18:16.000]  其中有一段很清楚的說有關起誓
[00:18:16.000 --> 00:18:18.000]  技術是這樣
[00:18:18.000 --> 00:18:24.000]  如果用耶路撒冷的名起誓而背誓
[00:18:24.000 --> 00:18:27.000]  算不得什麼
[00:18:27.000 --> 00:18:33.000]  但是如果指著或者向著耶路撒冷起誓
[00:18:33.000 --> 00:18:35.000]  那你就不可以背誓
[00:18:35.000 --> 00:18:37.000]  必須要遵守
[00:18:37.000 --> 00:18:40.000]  他是這樣說
[00:18:40.000 --> 00:18:46.000]  所以我相信耶穌是針對他們當時敗壞的風氣
[00:18:46.000 --> 00:18:48.000]  在這樣的情況下
[00:18:48.000 --> 00:18:52.000]  如果是這樣想,這樣做,就什麼誓都不用起
[00:18:52.000 --> 00:18:57.000]  還有其他的理由可以證明
[00:18:57.000 --> 00:19:01.000]  耶穌的心意不是說所有一切的誓都不可以起
[00:19:01.000 --> 00:19:03.000]  首先我們要明白
[00:19:03.000 --> 00:19:05.000]  起誓是什麼意思
[00:19:05.000 --> 00:19:07.000]  無論是起願還是起誓
[00:19:07.000 --> 00:19:10.000]  就是將神的名字引入我們自己
[00:19:10.000 --> 00:19:16.000]  或者將神的權威引入我們自己所說或所做的事
[00:19:16.000 --> 00:19:21.000]  用神這麼有權威
[00:19:21.000 --> 00:19:25.000]  去證明自己所做的事是真實、是可靠
[00:19:25.000 --> 00:19:29.000]  甚至去到一個程度
[00:19:29.000 --> 00:19:36.000]  我們很簡單地在祈禱之後說阿門
[00:19:36.000 --> 00:19:39.000]  已經算是一個小小的誓言
[00:19:39.000 --> 00:19:45.000]  因為阿門這個字其實和誓言有關聯
[00:19:45.000 --> 00:19:50.000]  我們去看第
[00:19:50.000 --> 00:19:55.000]  在生命記27章裡面
[00:19:55.000 --> 00:19:58.000]  27章16節
[00:19:58.000 --> 00:20:02.000]  背景是摩西吩咐以色列人快要進入迦南
[00:20:02.000 --> 00:20:04.000]  快要過約旦河
[00:20:04.000 --> 00:20:07.000]  摩西吩咐以色列人將來過了約旦河之後
[00:20:07.000 --> 00:20:13.000]  要去到以巴路山宣佈就座
[00:20:13.000 --> 00:20:15.000]  即是起獨誓
[00:20:15.000 --> 00:20:19.000]  那裡有很多項起誓
[00:20:19.000 --> 00:20:22.000]  我只說其中一樣
[00:20:22.000 --> 00:20:25.000]  是27章第16節
[00:20:26.000 --> 00:20:30.000]  當尼美人宣佈兄萬父母的必受咒咒
[00:20:30.000 --> 00:20:33.000]  你們的百姓就要回應說阿門
[00:20:33.000 --> 00:20:36.000]  還有很多
[00:20:36.000 --> 00:20:40.000]  譬如受賄賂害死無辜的就要受咒咒
[00:20:40.000 --> 00:20:43.000]  百姓就要回應說阿門
[00:20:43.000 --> 00:20:48.000]  總之說錯了甚麼是不可以做的
[00:20:48.000 --> 00:20:50.000]  百姓就說阿門
[00:20:50.000 --> 00:20:52.000]  在這個情況下
[00:20:52.000 --> 00:20:58.000]  你說阿門就是你同意的那個勢
[00:20:58.000 --> 00:21:03.000]  到了新約的時期
[00:21:03.000 --> 00:21:06.000]  根據福音書的記載
[00:21:06.000 --> 00:21:07.000]  大家猜猜
[00:21:07.000 --> 00:21:11.000]  誰人說阿門最多
[00:21:11.000 --> 00:21:17.000]  可能你不太察覺
[00:21:17.000 --> 00:21:18.000]  是耶穌
[00:21:18.000 --> 00:21:21.000]  你說好像不太察覺
[00:21:21.000 --> 00:21:25.000]  因為中文的翻譯不是阿門
[00:21:25.000 --> 00:21:27.000]  翻譯成實在
[00:21:27.000 --> 00:21:29.000]  或者是實實在在
[00:21:29.000 --> 00:21:33.000]  你馬上知道耶穌有很多這樣說
[00:21:33.000 --> 00:21:38.000]  因為這是耶穌的專有或者慣用的語氣
