
[00:00:00.000 --> 00:00:02.000]  請每位平安
[00:01:35.000 --> 00:01:38.000]  這章經文可以分為兩部份
[00:01:38.000 --> 00:01:43.000]  一至七節是教我們怎樣看待政府
[00:01:43.000 --> 00:01:49.000]  八至十四節是怎樣和非信徒相處
[00:01:49.000 --> 00:01:56.000]  作為信徒福音改變了我們和上帝的關係
[00:01:56.000 --> 00:02:01.000]  福音也改變了我們和社會的關係
[00:02:01.000 --> 00:02:04.000]  社會是由人組成的
[00:02:04.000 --> 00:02:08.000]  而社會就一定有政府去管理
[00:02:08.000 --> 00:02:12.000]  人民才可以平安地生活
[00:02:12.000 --> 00:02:16.000]  所以在耶利米斯的時代
[00:02:16.000 --> 00:02:19.000]  上主吩咐他
[00:02:19.000 --> 00:02:26.000]  要寫信給那些已經被流放去巴比倫的猶太人
[00:02:26.000 --> 00:02:28.000]  怎樣說呢?
[00:02:28.000 --> 00:02:32.000]  我使你們被擄到的那城
[00:02:32.000 --> 00:02:36.000]  你們要為那城求平安
[00:02:36.000 --> 00:02:41.000]  為那城向耶和華祈求
[00:02:41.000 --> 00:02:45.000]  因為那城得平安
[00:02:45.000 --> 00:02:49.000]  你們也隨著得平安
[00:02:49.000 --> 00:02:53.000]  巴比倫是攻打猶太國的
[00:02:53.000 --> 00:02:56.000]  還擄走了一些猶太人
[00:02:56.000 --> 00:02:59.000]  上主卻是要住在巴比倫
[00:02:59.000 --> 00:03:02.000]  被擄到巴比倫的猶太人
[00:03:02.000 --> 00:03:05.000]  要為他們所住的城求平安
[00:03:05.000 --> 00:03:08.000]  因為如果他們住在那裡
[00:03:08.000 --> 00:03:10.000]  那個城是沒有平安的話
[00:03:10.000 --> 00:03:14.000]  他們也不可能獨善其身
[00:03:14.000 --> 00:03:17.000]  過平安的生活
[00:03:17.000 --> 00:03:19.000]  我們不妨想像一下
[00:03:19.000 --> 00:03:22.000]  如果我們今天是在烏克蘭
[00:03:22.000 --> 00:03:31.000]  或者是近以色列附近的中東國家生活
[00:03:31.000 --> 00:03:37.000]  我們會不會有平安呢?
[00:03:37.000 --> 00:03:41.000]  我講過羅馬書可以分為四部分
[00:03:41.000 --> 00:03:44.000]  一至四章、五至八章、九至十一章
[00:03:44.000 --> 00:03:46.000]  十二至十六章
[00:03:46.000 --> 00:03:48.000]  由十二章開始
[00:03:48.000 --> 00:03:56.000]  可以說是福音怎樣改變我們的生命和生活
[00:03:56.000 --> 00:03:59.000]  上星期我講十二章的時候
[00:03:59.000 --> 00:04:00.000]  我已經指出
[00:04:00.000 --> 00:04:03.000]  福音會帶來兩個重要的改變
[00:04:03.000 --> 00:04:08.000]  就是我們生命目標和我們的價值觀
[00:04:08.000 --> 00:04:12.000]  無論我們信主之前的目標
[00:04:12.000 --> 00:04:14.000]  生命目標是什麼
[00:04:14.000 --> 00:04:17.000]  信主之後我們都要認定
[00:04:17.000 --> 00:04:22.000]  上帝才是我們理所當然的生命的主
[00:04:22.000 --> 00:04:26.000]  一切都要以上帝為中心
[00:04:26.000 --> 00:04:29.000]  一切都要為上帝而做
[00:04:29.000 --> 00:04:34.000]  至於價值觀就是我們心意要更新而變化
[00:04:34.000 --> 00:04:36.000]  不要隨波逐流
[00:04:36.000 --> 00:04:40.000]  未信主之前我們做事可能一世向前看
[00:04:40.000 --> 00:04:42.000]  看錢份上
[00:04:42.000 --> 00:04:44.000]  一切以自己的利益為中心
[00:04:44.000 --> 00:04:47.000]  對我有沒有利
[00:04:47.000 --> 00:04:51.000]  信主之後我們就要有所改變
[00:04:51.000 --> 00:04:54.000]  當然如果一個人說自己信了主
[00:04:54.000 --> 00:04:57.000]  卻只是一位Informed Christian
[00:04:57.000 --> 00:04:59.000]  徒有知識的基督徒
[00:04:59.000 --> 00:05:01.000]  又或者Confirmed Christian
[00:05:01.000 --> 00:05:04.000]  依然顧我照社會潮流生活
[00:05:04.000 --> 00:05:10.000]  而不是尋求更新而變化的生活
[00:05:10.000 --> 00:05:17.000]  那就要準備好面對沒有平安沒有快樂的人生
[00:05:17.000 --> 00:05:21.000]  最後還要面對上帝的審判
[00:05:21.000 --> 00:05:24.000]  上帝的審判不一定是將來的
[00:05:24.000 --> 00:05:28.000]  也可以是今生的
[00:05:28.000 --> 00:05:31.000]  要我們承擔錯誤決定的後果
[00:05:31.000 --> 00:05:34.000]  任意妄為所帶來的後果
[00:05:34.000 --> 00:05:40.000]  有時我都聽一些媒體上講一些故事
[00:05:40.000 --> 00:05:42.000]  真實案件
[00:05:42.000 --> 00:05:44.000]  很多謀殺案
[00:05:44.000 --> 00:05:46.000]  碎屍案
[00:05:46.000 --> 00:05:49.000]  其實他們發生的原因
[00:05:49.000 --> 00:05:51.000]  不外乎幾個原因
[00:05:51.000 --> 00:05:52.000]  畏財
[00:05:52.000 --> 00:05:53.000]  畏情
[00:05:53.000 --> 00:05:55.000]  多數都是有人出軌
[00:05:55.000 --> 00:05:57.000]  畏福壽
[00:05:57.000 --> 00:06:00.000]  聽完這些真實案件之後
[00:06:00.000 --> 00:06:02.000]  我就想一想
[00:06:02.000 --> 00:06:04.000]  如果事件中的人
[00:06:04.000 --> 00:06:06.000]  作案者或者被害者
[00:06:06.000 --> 00:06:09.000]  是有新生命的基督徒
[00:06:09.000 --> 00:06:14.000]  其實那些兇殺案就不會發生
[00:06:14.000 --> 00:06:17.000]  好 今天是改變生命好消息的第二講
[00:06:17.000 --> 00:06:20.000]  就是教我們怎樣看待政府
[00:06:20.000 --> 00:06:24.000]  和怎樣和非信徒相處
[00:06:24.000 --> 00:06:31.000]  普羅為何要在這裡講信徒和政府的關係呢?
[00:06:31.000 --> 00:06:37.000]  我相信和羅馬教會信徒的背景有關係
[00:06:37.000 --> 00:06:41.000]  尤其是教會中的猶太人
[00:06:41.000 --> 00:06:44.000]  住在以色列的猶太人
[00:06:44.000 --> 00:06:48.000]  我們知道他們很討厭收稅官員
[00:06:48.000 --> 00:06:51.000]  叫他們做罪人
[00:06:51.000 --> 00:06:58.000]  有些猶太人甚至想推翻羅馬政權
[00:06:58.000 --> 00:07:00.000]  重建以色列國
[00:07:00.000 --> 00:07:03.000]  所以就有人參加了一些
[00:07:03.000 --> 00:07:05.000]  憤裔黨
[00:07:05.000 --> 00:07:07.000]  記不記得憤裔黨
[00:07:07.000 --> 00:07:09.000]  即是革命黨
[00:07:09.000 --> 00:07:12.000]  我們認識憤裔黨
[00:07:12.000 --> 00:07:14.000]  因為耶穌的十二門徒裏面
[00:07:14.000 --> 00:07:18.000]  都有一位是憤裔黨的人
[00:07:18.000 --> 00:07:20.000]  叫做西門
[00:07:20.000 --> 00:07:23.000]  住在羅馬的猶太人
[00:07:23.000 --> 00:07:26.000]  會不會喜歡羅馬政府呢?
[00:07:26.000 --> 00:07:29.000]  我相信大概都不會
[00:07:29.000 --> 00:07:31.000]  如果我是猶太人
[00:07:31.000 --> 00:07:36.000]  今早我們粵語茶精組剛剛提到
[00:07:36.000 --> 00:07:38.000]  很簡略地提到
[00:07:38.000 --> 00:07:41.000]  克勞蒂皇帝的其家人
[00:07:41.000 --> 00:07:44.000]  英文是Claudius這個皇帝
[00:07:44.000 --> 00:07:47.000]  將猶太人趕走
[00:07:47.000 --> 00:07:50.000]  要他們全部離開羅馬
[00:07:50.000 --> 00:07:52.000]  如果我是猶太人
[00:07:52.000 --> 00:07:54.000]  無端端被羅馬皇帝趕走
[00:07:54.000 --> 00:07:58.000]  我又沒有參加搞事或者革命
[00:07:58.000 --> 00:08:01.000]  雖然我們知道猶太人被趕走
[00:08:01.000 --> 00:08:04.000]  是因為他們時時搞暴動
[00:08:04.000 --> 00:08:06.000]  搞亂社會
[00:08:06.000 --> 00:08:10.000]  因為猶太人和基督徒經常打來打去
[00:08:10.000 --> 00:08:14.000]  多數都是猶太人打信徒
[00:08:14.000 --> 00:08:18.000]  我們在《少林寺十六章》以後
[00:08:18.000 --> 00:08:22.000]  都看到保羅一開始去到肥納比傳道
[00:08:22.000 --> 00:08:25.000]  一直去到那一帶地方
[00:08:25.000 --> 00:08:28.000]  有什麼事就被猶太人打
[00:08:28.000 --> 00:08:31.000]  如果我們想想
[00:08:31.000 --> 00:08:34.000]  我們又沒有去參加暴動
[00:08:34.000 --> 00:08:35.000]  又沒有去打人
[00:08:35.000 --> 00:08:38.000]  但是無端端又被羅馬政府趕走
[00:08:38.000 --> 00:08:40.000]  不可以在羅馬居住
[00:08:40.000 --> 00:08:43.000]  我們會不會喜歡羅馬政府呢?
[00:08:43.000 --> 00:08:46.000]  我們可以想一想
[00:08:46.000 --> 00:08:47.000]  不妨想一想
[00:08:47.000 --> 00:08:49.000]  如果我是做生意的
[00:08:49.000 --> 00:08:51.000]  突然間不可以在這裡做生意
[00:08:51.000 --> 00:08:55.000]  我做了幾十年白手興家
[00:08:55.000 --> 00:08:57.000]  現在突然間沒有了
[00:08:57.000 --> 00:08:59.000]  要走
[00:08:59.000 --> 00:09:02.000]  你喜不喜歡羅馬政府?
[00:09:02.000 --> 00:09:04.000]  很難找人接手
[00:09:04.000 --> 00:09:06.000]  很難賣出去
[00:09:06.000 --> 00:09:11.000]  如果我有間屋在羅馬
[00:09:11.000 --> 00:09:15.000]  可能我很辛苦才賺到間屋回來
[00:09:15.000 --> 00:09:17.000]  找到間屋
[00:09:17.000 --> 00:09:20.000]  要急賣或者大減價
[00:09:20.000 --> 00:09:21.000]  不急賣那怎麼辦?
[00:09:21.000 --> 00:09:23.000]  我鎖起他走嗎?
[00:09:23.000 --> 00:09:28.000]  我不知道何年何月何時才能回來
[00:09:28.000 --> 00:09:31.000]  能不能回來都成問題
[00:09:31.000 --> 00:09:37.000]  所以後來能夠回歸的猶太人
[00:09:37.000 --> 00:09:40.000]  過了幾年皇帝換了
[00:09:40.000 --> 00:09:42.000]  猶太人又可以回去
[00:09:42.000 --> 00:09:45.000]  所以能夠回歸的猶太人
[00:09:45.000 --> 00:09:48.000]  對羅馬政府大概心中有恨
[00:09:48.000 --> 00:09:51.000]  如果不是皇帝那麼壞
[00:09:51.000 --> 00:09:52.000]  我就不用這樣了
[00:09:52.000 --> 00:09:56.000]  所以保羅在這裡特別要說說
[00:09:56.000 --> 00:10:00.000]  接受了能夠改變生命的福音的人
[00:10:00.000 --> 00:10:03.000]  無論是猶太人還是外國人
[00:10:03.000 --> 00:10:08.000]  對政府應該有的態度是怎樣呢?
[00:10:08.000 --> 00:10:11.000]  十三章一至保羅開宗明義
[00:10:11.000 --> 00:10:14.000]  人日要馴服權柄
[00:10:14.000 --> 00:10:16.000]  為什麼?
[00:10:16.000 --> 00:10:18.000]  原因很簡單
[00:10:18.000 --> 00:10:22.000]  因為上帝不只是基督徒的上帝
[00:10:22.000 --> 00:10:25.000]  上帝是全世界的上帝
[00:10:25.000 --> 00:10:29.000]  上帝不單管理教會也管理社會
[00:10:29.000 --> 00:10:31.000]  政府的權柄
[00:10:31.000 --> 00:10:36.000]  無論是通過選舉世襲或者是篡位得利
[00:10:36.000 --> 00:10:41.000]  最後的源頭都是來自上帝
[00:10:41.000 --> 00:10:45.000]  雖然做官的人自己不知道
[00:10:45.000 --> 00:10:47.000]  但是基督徒要知道
[00:10:47.000 --> 00:10:51.000]  上帝是所有權柄的源頭
[00:10:51.000 --> 00:10:55.000]  我們從聖經中看一些事例
[00:10:55.000 --> 00:11:00.000]  一個我們很熟悉的舊約事件
[00:11:00.000 --> 00:11:03.000]  就是巴比倫王尼布加尼撒
[00:11:03.000 --> 00:11:05.000]  有一次他發了一個夢
[00:11:05.000 --> 00:11:08.000]  他夢見一個大象
[00:11:08.000 --> 00:11:11.000]  人象的象,不是大象的象
[00:11:11.000 --> 00:11:17.000]  那個象是用不同的材料造成的
[00:11:17.000 --> 00:11:20.000]  是記載在《但義理書》的第二章
[00:11:20.000 --> 00:11:25.000]  巴比倫王就不知道那個夢的意思
[00:11:25.000 --> 00:11:33.000]  於是就找巴比倫最厲害的占卜家、預言家來幫他解夢
[00:11:33.000 --> 00:11:36.000]  巴比倫王可能心裏想
[00:11:36.000 --> 00:11:41.000]  那些占卜家我怎麼信得過他解夢是真是假的
[00:11:41.000 --> 00:11:46.000]  信錯了他們亂點我怎麼辦
[00:11:46.000 --> 00:11:49.000]  巴比倫王就想了辦法
[00:11:49.000 --> 00:11:51.000]  占卜家來為我解夢
[00:11:51.000 --> 00:11:53.000]  但是我不告訴你那個夢
[00:11:53.000 --> 00:11:56.000]  你們要告訴我我發了什麼夢
[00:11:56.000 --> 00:11:59.000]  然後再跟我解釋那個夢是什麼意思
[00:11:59.000 --> 00:12:02.000]  這樣來試驗他們
[00:12:02.000 --> 00:12:07.000]  從前的解鷹家沒可能解到夢
[00:12:07.000 --> 00:12:09.000]  我想今時今日也沒可能解到夢
[00:12:09.000 --> 00:12:10.000]  解夢解夢嘛
[00:12:10.000 --> 00:12:14.000]  你夢都不講出來我怎麼跟你解呢
[00:12:14.000 --> 00:12:22.000]  但是一般的占卜家做不到
[00:12:22.000 --> 00:12:26.000]  不過《但義理》就做得到
[00:12:26.000 --> 00:12:28.000]  不是他很厲害
[00:12:28.000 --> 00:12:29.000]  而是他認識上帝
[00:12:29.000 --> 00:12:31.000]  他向上帝祈禱
[00:12:31.000 --> 00:12:34.000]  上帝求你顯個夢給我看
[00:12:34.000 --> 00:12:37.000]  告訴我夢境是什麼意思
[00:12:37.000 --> 00:12:41.000]  後來上帝真的聽了他的祈禱
[00:12:41.000 --> 00:12:43.000]  於是他就去見王
[00:12:43.000 --> 00:12:45.000]  對王說
[00:12:45.000 --> 00:12:49.000]  王啊!你是諸王之王
[00:12:49.000 --> 00:12:52.000]  天上的上帝已將各道權勢能力
[00:12:52.000 --> 00:12:54.000]  尊榮都賜給你
[00:12:54.000 --> 00:12:56.000]  你就是那金的頭
[00:12:56.000 --> 00:12:58.000]  在你以後必興起另一國
[00:12:58.000 --> 00:13:01.000]  不及於你又有第三個兒童
[00:13:01.000 --> 00:13:03.000]  必掌管全地
[00:13:03.000 --> 00:13:06.000]  當諸王在皇位的時候
[00:13:06.000 --> 00:13:10.000]  天上的上帝必另立一個永不敗壞的國度
[00:13:10.000 --> 00:13:14.000]  這國度必不歸給其他百姓
[00:13:14.000 --> 00:13:17.000]  卻要打碎滅絕所有的國度
[00:13:17.000 --> 00:13:19.000]  全立到永遠
[00:13:19.000 --> 00:13:22.000]  所以保羅所講的是真理
[00:13:22.000 --> 00:13:25.000]  地上的君王也好
[00:13:25.000 --> 00:13:26.000]  總統也好
[00:13:26.000 --> 00:13:27.000]  主席也好
[00:13:27.000 --> 00:13:31.000]  他們的權力都是來自上主
[00:13:31.000 --> 00:13:33.000]  如果他們太過份
[00:13:33.000 --> 00:13:36.000]  做人做事做得太過份怎麼辦?
[00:13:36.000 --> 00:13:39.000]  上主也可以隨時換人
[00:13:39.000 --> 00:13:41.000]  在《哲行傳》十二章
[00:13:41.000 --> 00:13:45.000]  二十一至二十三節記載了一件這樣的事
[00:13:45.000 --> 00:13:47.000]  希羅在所定之日子
[00:13:47.000 --> 00:13:50.000]  穿上朝服坐在位上
[00:13:50.000 --> 00:13:52.000]  對他們演講
[00:13:52.000 --> 00:13:54.000]  民眾就一直喊著
[00:13:54.000 --> 00:13:57.000]  神明的聲音不是人的聲音
[00:13:57.000 --> 00:14:00.000]  希律不歸榮耀給上帝
[00:14:00.000 --> 00:14:03.000]  所以主的使者立刻擊打他
[00:14:03.000 --> 00:14:05.000]  他被寵啞
[00:14:05.000 --> 00:14:07.000]  就斷了氣
[00:14:07.000 --> 00:14:10.000]  報應可以是今生
[00:14:10.000 --> 00:14:14.000]  上帝可以懲罰那些在位掌權的人
[00:14:14.000 --> 00:14:19.000]  由於政府的權並是來自上主
[00:14:19.000 --> 00:14:23.000]  所以我們基督徒應該信服政府
[00:14:23.000 --> 00:14:25.000]  不信服
[00:14:25.000 --> 00:14:27.000]  可不可以?
[00:14:27.000 --> 00:14:29.000]  前幾年
[00:14:29.000 --> 00:14:33.000]  香港發生了公民抗命的事件
[00:14:33.000 --> 00:14:35.000]  很多基督徒也參加了
[00:14:35.000 --> 00:14:38.000]  結果教會分成兩派
[00:14:38.000 --> 00:14:44.000]  如果我們以聖經作為我們生活的權威
[00:14:44.000 --> 00:14:48.000]  耶穌基督是我們生命的主的話
[00:14:48.000 --> 00:14:52.000]  我們就應該信服政府
[00:14:52.000 --> 00:14:55.000]  第二次也講明了
[00:14:55.000 --> 00:14:57.000]  抗拒掌權的
[00:14:57.000 --> 00:15:01.000]  就是抗拒上帝所立的
[00:15:01.000 --> 00:15:03.000]  抗拒的人
[00:15:03.000 --> 00:15:06.000]  必自招審判
[00:15:06.000 --> 00:15:09.000]  三至四次保羅講到政府
[00:15:09.000 --> 00:15:11.000]  其實有一個重要功能
[00:15:11.000 --> 00:15:14.000]  就是維持社會治安
[00:15:14.000 --> 00:15:17.000]  如果一個社會沒有警察
[00:15:17.000 --> 00:15:19.000]  沒有警察
[00:15:19.000 --> 00:15:21.000]  後果會怎樣?
[00:15:21.000 --> 00:15:24.000]  誰有槍就誰大誰惡
[00:15:24.000 --> 00:15:26.000]  誰大誰壞
[00:15:26.000 --> 00:15:28.000]  是不是?
[00:15:28.000 --> 00:15:34.000]  香港南美有些國家的販毒集團
[00:15:34.000 --> 00:15:36.000]  他們很大權力
[00:15:36.000 --> 00:15:39.000]  他們幾乎擁有自己的軍隊
[00:15:39.000 --> 00:15:42.000]  但有沒有人想移民去那裏生活呢?
[00:15:42.000 --> 00:15:48.000]  好像很多南美的人想移民去美國生活
[00:15:49.000 --> 00:15:51.000]  可能其中一個原因就是
[00:15:51.000 --> 00:15:53.000]  當地又沒有工作
[00:15:53.000 --> 00:15:56.000]  又不想成為黑社會的人就想走
[00:15:56.000 --> 00:16:01.000]  所以假如我們是奉公守法的好公民
[00:16:01.000 --> 00:16:03.000]  我們就會信服政府
[00:16:03.000 --> 00:16:04.000]  第五次說
[00:16:04.000 --> 00:16:06.000]  所以你們必須信服
[00:16:06.000 --> 00:16:09.000]  不但是因上帝的憤怒
[00:16:09.000 --> 00:16:11.000]  也是因著良心
[00:16:11.000 --> 00:16:13.000]  在這裏就強調
[00:16:13.000 --> 00:16:15.000]  信服政府的首要原因
[00:16:15.000 --> 00:16:17.000]  是由於怕上帝
[00:16:17.000 --> 00:16:20.000]  同時從自己良知的角度出發
[00:16:20.000 --> 00:16:22.000]  我們都會想
[00:16:22.000 --> 00:16:24.000]  惡是要受到懲罰
[00:16:24.000 --> 00:16:26.000]  如果不是的話
[00:16:26.000 --> 00:16:28.000]  罪惡就會橫行
[00:16:28.000 --> 00:16:30.000]  我們出街走
[00:16:30.000 --> 00:16:32.000]  隨時會被人打
[00:16:32.000 --> 00:16:36.000]  在家裏就安全嗎?
[00:16:36.000 --> 00:16:37.000]  不一定
[00:16:37.000 --> 00:16:39.000]  隨時有人入屋搶劫
[00:16:39.000 --> 00:16:44.000]  所以如果沒有政府沒有警察
[00:16:44.000 --> 00:16:46.000]  這個社會會變得很恐怖
[00:16:48.000 --> 00:16:52.000]  第六至第七次就特別針對交稅的問題
[00:16:52.000 --> 00:16:56.000]  很多人大概都不太喜歡交稅
[00:16:56.000 --> 00:16:59.000]  在我錢包裏拿我的錢
[00:16:59.000 --> 00:17:03.000]  但如果我們從實際的角度去看
[00:17:03.000 --> 00:17:06.000]  其實沒有任何一個政治家
[00:17:06.000 --> 00:17:08.000]  是要自己去賺薪金的
[00:17:08.000 --> 00:17:10.000]  不單是賺薪金
[00:17:10.000 --> 00:17:13.000]  你跟社會做事還要賺很多錢
[00:17:13.000 --> 00:17:16.000]  哪有政治家帶著巨大財富
[00:17:16.000 --> 00:17:18.000]  來為人民服務
[00:17:18.000 --> 00:17:20.000]  如果沒有稅收制度
[00:17:20.000 --> 00:17:23.000]  國家不可能請人做警察
[00:17:23.000 --> 00:17:25.000]  不可能有公立醫院
[00:17:25.000 --> 00:17:27.000]  學校道路等等
[00:17:27.000 --> 00:17:28.000]  甚麼都沒有
[00:17:28.000 --> 00:17:30.000]  不要說福利制度
[00:17:30.000 --> 00:17:32.000]  想退休之後拿長寮
[00:17:32.000 --> 00:17:34.000]  沒有的
[00:17:34.000 --> 00:17:36.000]  所以不可能
[00:17:36.000 --> 00:17:38.000]  不交稅是不行的
[00:17:38.000 --> 00:17:39.000]  我順帶一提
[00:17:39.000 --> 00:17:42.000]  基督徒應不應該參與政治的問題
[00:17:42.000 --> 00:17:44.000]  有很多人認為
[00:17:44.000 --> 00:17:46.000]  政教要分離
[00:17:46.000 --> 00:17:50.000]  這個說法其實受到16世紀的影響
[00:17:50.000 --> 00:17:52.000]  16世紀時代的影響
[00:17:52.000 --> 00:17:55.000]  和後來美國政治的影響
[00:17:55.000 --> 00:17:57.000]  如果我們從聖經來看
[00:17:57.000 --> 00:17:59.000]  在舊約的時代
[00:17:59.000 --> 00:18:02.000]  政教是從來沒有分離的
[00:18:02.000 --> 00:18:06.000]  在民主政制的地方
[00:18:06.000 --> 00:18:10.000]  教會和政府是兩個不同的機構
[00:18:10.000 --> 00:18:13.000]  各自都是發揮不同的功能
[00:18:13.000 --> 00:18:16.000]  應該互不干涉
[00:18:16.000 --> 00:18:19.000]  但我說的是在機構層面
[00:18:19.000 --> 00:18:22.000]  兩個機構應該互不干涉
[00:18:22.000 --> 00:18:24.000]  不是說個人方面
[00:18:24.000 --> 00:18:25.000]  個人來說
[00:18:25.000 --> 00:18:28.000]  基督徒如果有上帝的恩賜
[00:18:28.000 --> 00:18:30.000]  去做政治家
[00:18:30.000 --> 00:18:32.000]  他是應該從政的
[00:18:32.000 --> 00:18:35.000]  否則你就埋沒了你的恩賜
[00:18:35.000 --> 00:18:40.000]  況且假如基督徒都不去從政
[00:18:40.000 --> 00:18:41.000]  不做政治家
[00:18:41.000 --> 00:18:43.000]  所有政治上的事
[00:18:43.000 --> 00:18:47.000]  就會被不信的人去操控
[00:18:47.000 --> 00:18:53.000]  甚至被回教徒去操控
[00:18:53.000 --> 00:19:00.000]  我們想不想看到這樣的局面呢?
[00:19:00.000 --> 00:19:04.000]  假如我們自己沒有政治才華
[00:19:04.000 --> 00:19:07.000]  當然不要去做政治家
[00:19:07.000 --> 00:19:09.000]  但我們仍然最少可以做的
[00:19:09.000 --> 00:19:11.000]  就是為政治家祈禱
[00:19:11.000 --> 00:19:14.000]  包括基督徒或非基督徒
[00:19:14.000 --> 00:19:17.000]  為管治我們國家的領袖祈禱
[00:19:17.000 --> 00:19:22.000]  這也算是盡上了我們公民的責任
[00:19:22.000 --> 00:19:24.000]  先做一個小結
[00:19:24.000 --> 00:19:26.000]  我們作為一個基督徒
[00:19:26.000 --> 00:19:28.000]  一定要盡公民的責任
[00:19:28.000 --> 00:19:30.000]  奉公守法
[00:19:30.000 --> 00:19:33.000]  包括了按法例納稅
[00:19:33.000 --> 00:19:37.000]  不做違法的事
[00:19:37.000 --> 00:19:40.000]  如果我們沒有這種想法
[00:19:40.000 --> 00:19:42.000]  求主幫助我們
[00:19:42.000 --> 00:19:43.000]  再思想一下
[00:19:43.000 --> 00:19:47.000]  聖經是不是我們生活的權威
[00:19:47.000 --> 00:19:51.000]  十三章八至十之內
[00:19:51.000 --> 00:19:54.000]  講述我們如何和非信徒相處
[00:19:54.000 --> 00:19:58.000]  保羅在這裡提醒我們要愛別人
[00:19:58.000 --> 00:20:01.000]  當我們愛別人的時候
[00:20:01.000 --> 00:20:03.000]  就等於進行了誡明
[00:20:03.000 --> 00:20:04.000]  承傳了律法
[00:20:04.000 --> 00:20:07.000]  因為一個愛別人的人
[00:20:07.000 --> 00:20:10.000]  就不會做出傷害其他人的事
[00:20:10.000 --> 00:20:13.000]  我曾經看過一篇文章
[00:20:13.000 --> 00:20:18.000]  講到在南美洲瓜地馬拉的地方
[00:20:18.000 --> 00:20:22.000]  有一個小鎮叫做阿蒙朗加
[00:20:22.000 --> 00:20:24.000]  那裡大概有兩萬人口
[00:20:24.000 --> 00:20:30.000]  本來傳聞他們喜歡喝酒
[00:20:30.000 --> 00:20:34.000]  所以很多時候因酒鬧事
[00:20:34.000 --> 00:20:36.000]  那裡也有警察
[00:20:36.000 --> 00:20:38.000]  就抓他們去坐牢
[00:20:38.000 --> 00:20:42.000]  但監獄時時都有人滿之環
[00:20:42.000 --> 00:20:44.000]  後來有一位牧師
[00:20:44.000 --> 00:20:46.000]  他很有愛心
[00:20:46.000 --> 00:20:48.000]  他帶著愛心走到監獄
[00:20:48.000 --> 00:20:50.000]  走到哪裡都去
[00:20:50.000 --> 00:20:53.000]  去向當地人傳講
[00:20:53.000 --> 00:20:56.000]  這個能夠改變生命的好消息
[00:20:56.000 --> 00:20:58.000]  大受聖靈使用
[00:20:58.000 --> 00:21:01.000]  很多人從此痛改前非
[00:21:01.000 --> 00:21:08.000]  那個市鎮也從此變成充滿喜樂和平安的地方
[00:21:08.000 --> 00:21:11.000]  這個市鎮的改變不是靠警察
[00:21:11.000 --> 00:21:13.000]  不是靠監獄
[00:21:13.000 --> 00:21:15.000]  而是靠能夠改變生命
[00:21:15.000 --> 00:21:19.000]  教我們要愛別人的福音
[00:21:19.000 --> 00:21:22.000]  十一至十四節保羅提醒我們
[00:21:22.000 --> 00:21:25.000]  要改變自我的行為
[00:21:25.000 --> 00:21:28.000]  十一星期我們看到十二章二節
