
[00:00:00.000 --> 00:00:04.000]  我想問在座的各位啊
[00:04:08.000 --> 00:04:12.000]  他其實很少教訓我
[00:04:12.000 --> 00:04:14.000]  其實他很少教訓我的
[00:04:14.000 --> 00:04:17.000]  但是他講的東西其實都對
[00:04:17.000 --> 00:04:19.000]  其實他講的東西都對
[00:04:19.000 --> 00:04:24.000]  反倒是我媽天天都教訓我
[00:04:24.000 --> 00:04:27.000]  反而是我媽媽天天都在教訓我
[00:04:27.000 --> 00:04:30.000]  但是他教訓我的內容我基本上也不記得了
[00:04:30.000 --> 00:04:33.000]  但是他所教訓我的東西我基本上都不記得了
[00:04:33.000 --> 00:04:37.000]  所以可能人世間就這樣
[00:04:37.000 --> 00:04:39.000]  可能人世間就是這樣
[00:04:39.000 --> 00:04:43.000]  老爸管教人評次不高的
[00:04:43.000 --> 00:04:48.000]  老爸管教人評次不高的
[00:04:48.000 --> 00:04:51.000]  但是經常是很重要的
[00:04:51.000 --> 00:04:53.000]  但是經常是很重要的
[00:04:53.000 --> 00:04:57.000]  我們可以想像很多時候是他實在看不過眼
[00:04:57.000 --> 00:05:00.000]  我們可以想像很多時候是他看不過眼
[00:05:00.000 --> 00:05:02.000]  所以他一定要說你
[00:05:02.000 --> 00:05:04.000]  所以他一定要說你
[00:05:04.000 --> 00:05:08.000]  接著他說我們不要灰心
[00:05:08.000 --> 00:05:13.000]  接著他說我們不要灰心
[00:05:13.000 --> 00:05:16.000]  有的時候你被罵了之後
[00:05:16.000 --> 00:05:19.000]  甚至被打了之後
[00:05:19.000 --> 00:05:23.000]  可能你有時候被人罵被人打了之後
[00:05:23.000 --> 00:05:27.000]  你可能會有一種情緒就是說
[00:05:27.000 --> 00:05:29.000]  隨便了就這樣
[00:05:29.000 --> 00:05:32.000]  可能你有個情緒就想著
[00:05:32.000 --> 00:05:34.000]  怎麼都好
[00:05:34.000 --> 00:05:37.000]  反正你就是這樣的一個爸爸
[00:05:37.000 --> 00:05:39.000]  反正你就是這樣的一個爸爸
[00:05:39.000 --> 00:05:42.000]  反正你就是喜歡罵我喜歡打我
[00:05:42.000 --> 00:05:45.000]  反正你就是喜歡罵我喜歡打我
[00:05:45.000 --> 00:05:47.000]  那你說的東西對我來說就沒有意義了
[00:05:47.000 --> 00:05:50.000]  那你說的東西對我來說就沒有意義了
[00:05:50.000 --> 00:05:53.000]  甚至覺得自己反正也達不到你的要求
[00:05:53.000 --> 00:05:57.000]  甚至覺得自己反正也達不到你的要求
[00:05:57.000 --> 00:06:00.000]  但是聖經這裡說我們不要灰心
[00:06:00.000 --> 00:06:03.000]  但是聖經這裡說我們不要灰心
[00:06:03.000 --> 00:06:07.000]  因為愛你才會管教你
[00:06:07.000 --> 00:06:10.000]  因為愛你才會管教你
[00:06:10.000 --> 00:06:14.000]  所以這個有的時候
[00:06:14.000 --> 00:06:19.000]  你很難去真心誠意地去承認這一點
[00:06:19.000 --> 00:06:24.000]  有時候你很難去真心實意地去承認這一點
[00:06:24.000 --> 00:06:26.000]  有時候因為你愛我你才打我
[00:06:26.000 --> 00:06:29.000]  你說什麼你說你愛我才打我
[00:06:29.000 --> 00:06:32.000]  你管教我管教到這種地步的話
[00:06:32.000 --> 00:06:33.000]  竟然是你愛我的緣故
[00:06:33.000 --> 00:06:36.000]  你管教我管教到這樣的程度
[00:06:36.000 --> 00:06:38.000]  你還說你愛我
[00:06:38.000 --> 00:06:41.000]  但是事實上真的是這樣
[00:06:41.000 --> 00:06:43.000]  但是事實上就是這樣的
[00:06:43.000 --> 00:06:45.000]  我小時候就曾經聽過一句話
[00:06:45.000 --> 00:06:47.000]  我小時候就曾經聽過一句話
[00:06:47.000 --> 00:06:51.000]  說你要不是我兒子我才懶得管你
[00:06:51.000 --> 00:06:56.000]  就是說你如果不是我兒子我都懶得理你
[00:06:56.000 --> 00:06:59.000]  我說這個道理好奇怪
[00:06:59.000 --> 00:07:02.000]  我那時候就覺得這個道理其實好怪
[00:07:02.000 --> 00:07:06.000]  我說我怎麼不覺得旁邊那個院子的兒子經常挨罵呢
[00:07:06.000 --> 00:07:06.000]  我說我怎麼不覺得旁邊那個院子的兒子經常挨罵呢
[00:07:06.000 --> 00:07:10.000]  為什麼我隔壁屋子的兒子不會經常被人罵呢
[00:07:10.000 --> 00:07:13.000]  直到有一天我看見那個孩子身上遍體鱗傷
[00:07:13.000 --> 00:07:14.000]  直到我看見那個孩子身上遍體鱗傷
[00:07:14.000 --> 00:07:16.000]  直到我看見那個孩子身上遍體鱗傷
[00:07:16.000 --> 00:07:18.000]  直到我看見那個孩子身上遍體鱗傷
[00:07:18.000 --> 00:07:18.000]  直到我看見那個孩子身上遍體鱗傷
[00:07:18.000 --> 00:07:18.000]  直到我看見那個孩子身上遍體鱗傷
[00:07:18.000 --> 00:07:18.000]  直到我看見那個孩子身上遍體鱗傷
[00:07:18.000 --> 00:07:30.000]  原來他家的管教更恐怖
[00:07:30.000 --> 00:07:30.000]  原來他家的管教更恐怖
[00:07:30.000 --> 00:07:30.000]  原來他家的管教更恐怖
[00:07:30.000 --> 00:07:34.000]  然後接著他就說
[00:07:34.000 --> 00:07:40.000]  我們因為是兒子才會被管教
[00:07:40.000 --> 00:07:40.000]  然後接著他就說
[00:07:40.000 --> 00:07:46.000]  我們因為是兒子才會被管教
[00:07:46.000 --> 00:07:49.000]  這個意思不是說
[00:07:49.000 --> 00:07:50.000]  因為你跟他有血緣關係
[00:07:50.000 --> 00:07:53.000]  所以你就活該被管教
[00:07:53.000 --> 00:07:55.000]  這個意思不是說
[00:07:55.000 --> 00:07:57.000]  因為你跟他有血緣關係
[00:07:57.000 --> 00:08:00.000]  所以你就是應該這樣被管教
[00:08:00.000 --> 00:08:01.000]  而這個兒子在這裏的意思
[00:08:01.000 --> 00:08:01.000]  而這個兒子在這裏的意思
[00:08:01.000 --> 00:08:02.000]  而這個兒子在這裏的意思
[00:08:02.000 --> 00:08:03.000]  兒子在這裏的意思
[00:08:03.000 --> 00:08:03.000]  兒子在這裏的意思
[00:08:03.000 --> 00:08:04.000]  兒子在這裏的意思
[00:08:04.000 --> 00:08:06.000]  是說你是他的後世
[00:08:06.000 --> 00:08:08.000]  你是他的後裔
[00:08:08.000 --> 00:08:10.000]  你是他的繼承者
[00:08:10.000 --> 00:08:11.000]  你是他的繼承者
[00:08:11.000 --> 00:08:12.000]  你是他的繼承者
[00:08:12.000 --> 00:08:14.000]  因為有這個關係
[00:08:14.000 --> 00:08:16.000]  因為有這個關係
[00:08:16.000 --> 00:08:21.000]  所以他要你能夠成長的和他的心意
[00:08:21.000 --> 00:08:24.000]  所以他是要你成長
[00:08:24.000 --> 00:08:27.000]  按他的心意去成長
[00:08:27.000 --> 00:08:30.000]  而不是你任憑你愛什麼樣什麼樣
[00:08:30.000 --> 00:08:32.000]  不是你喜歡怎樣就怎樣
[00:08:32.000 --> 00:08:36.000]  因為你在書寫這段經文的時候
[00:08:36.000 --> 00:08:39.000]  因為在書寫這段經文的時候
[00:08:39.000 --> 00:08:44.000]  後世這個意思是很重的
[00:08:44.000 --> 00:08:47.000]  後世這個字是用得很重的
[00:08:47.000 --> 00:08:49.000]  因為你是後世
[00:08:49.000 --> 00:08:52.000]  你擁有權力和產業
[00:08:52.000 --> 00:08:55.000]  因為後世你是擁有權力和產業
[00:08:55.000 --> 00:08:57.000]  所以我們的天賦也是一樣
[00:08:57.000 --> 00:08:59.000]  我們的天賦也是一樣
[00:08:59.000 --> 00:09:01.000]  我所有做他兒女的
[00:09:01.000 --> 00:09:03.000]  我們所有做他兒女的
[00:09:03.000 --> 00:09:08.000]  因為我們要有他的權柄和有他的產業
[00:09:08.000 --> 00:09:11.000]  因為我們要有他的權柄和有他的產業
[00:09:11.000 --> 00:09:13.000]  所以他必然會管教我們
[00:09:13.000 --> 00:09:15.000]  所以他必然會管教我們
[00:09:15.000 --> 00:09:18.000]  而且事實就是
[00:09:18.000 --> 00:09:20.000]  而且事實上是
[00:09:20.000 --> 00:09:26.000]  他的管教經常是幫助我們和我們內心的罪可以去鬥爭
[00:09:26.000 --> 00:09:31.000]  他的管教是幫助我們和我們內心的罪去爭鬥
[00:09:31.000 --> 00:09:35.000]  不然的話我們會被我們的罪帶走
[00:09:35.000 --> 00:09:39.000]  不然的話我們會被我們的罪帶走
[00:09:39.000 --> 00:09:42.000]  這樣看來管教確實是愛
[00:09:42.000 --> 00:09:45.000]  這樣看來管教確實是愛
[00:09:45.000 --> 00:09:48.000]  這樣看來這種管教我們不能輕看
[00:09:48.000 --> 00:09:52.000]  這樣看來這樣的管教我們真的不能輕看
[00:09:52.000 --> 00:09:53.000]  也不能灰心
[00:09:53.000 --> 00:09:55.000]  也不能灰心
[00:09:55.000 --> 00:09:58.000]  因為我們有這麼一個父
[00:09:58.000 --> 00:10:00.000]  因為我們有這麼一個父
[00:10:00.000 --> 00:10:03.000]  就如同我們有一個爸爸
[00:10:03.000 --> 00:10:06.000]  就如同我們有一個爸爸
[00:10:06.000 --> 00:10:08.000]  你有爸爸就很不錯了
[00:10:08.000 --> 00:10:10.000]  你已經有爸爸已經很不錯了
[00:10:10.000 --> 00:10:12.000]  有些人還是沒有父親的
[00:10:12.000 --> 00:10:14.000]  有些人連父親都沒有
[00:10:14.000 --> 00:10:15.000]  有些人明知道那個是他父親
[00:10:15.000 --> 00:10:17.000]  但是他的父親卻不管他
[00:10:17.000 --> 00:10:19.000]  有些人明知道那個是他父親
[00:10:19.000 --> 00:10:21.000]  但是他父親卻不理他
[00:10:21.000 --> 00:10:23.000]  就如同後面所說的那個私生子
[00:10:23.000 --> 00:10:27.000]  就如同後面接著來說的那個私生子
[00:10:27.000 --> 00:10:32.000]  那個私生子在那個年代是沒有任何的權利和產業
[00:10:32.000 --> 00:10:36.000]  那個私生子在那個年代是沒有任何的權利和產業
[00:10:36.000 --> 00:10:39.000]  他的父親甚至可能都不會提起他
[00:10:39.000 --> 00:10:42.000]  他的父親甚至可能都不會提起他
[00:10:42.000 --> 00:10:45.000]  也許很多人都知道那個孩子是你的孩子
[00:10:45.000 --> 00:10:47.000]  可能很多人都知道那個是他的兒子
[00:10:47.000 --> 00:10:51.000]  但是這個爸爸確實完全不予理睬
[00:10:51.000 --> 00:10:55.000]  但是這個爸爸是不會理睬他的
[00:10:55.000 --> 00:10:58.000]  我有一個朋友
[00:10:58.000 --> 00:10:59.000]  我有一個朋友
[00:10:59.000 --> 00:11:01.000]  他就跟我講過
[00:11:01.000 --> 00:11:02.000]  他就跟我講過
[00:11:02.000 --> 00:11:07.000]  他說他的家裡親戚家裡有一個做爸爸的
[00:11:07.000 --> 00:11:10.000]  他說他的親戚家裡有一個做爸爸的
[00:11:10.000 --> 00:11:15.000]  忙生意在廣東省其他地方忙生意完全不回家
[00:11:15.000 --> 00:11:22.000]  他在廣東省其他地方忙著做生意都不回家
[00:11:22.000 --> 00:11:24.000]  所以這個孩子等於就沒爸爸
[00:11:24.000 --> 00:11:26.000]  所以這個孩子等於就沒爸爸
[00:11:26.000 --> 00:11:29.000]  所以我也不知道應該算是他的堂兄弟還是表兄弟
[00:11:29.000 --> 00:11:32.000]  所以我也不知道應該算是他的堂兄弟還是表兄弟
[00:11:32.000 --> 00:11:35.000]  就是後來他的生活一團糟
[00:11:35.000 --> 00:11:38.000]  後來他的生活一塌糊塗
[00:11:38.000 --> 00:11:42.000]  也許就是所謂的父親這個角色的缺失
[00:11:42.000 --> 00:11:46.000]  可能就是因為父親這個角色是缺失了
[00:11:46.000 --> 00:11:49.000]  所以我們可以這麼想
[00:11:49.000 --> 00:11:51.000]  所以我們可以這麼想
[00:11:51.000 --> 00:11:54.000]  就是我們有父親我們有父親管教我們
[00:11:54.000 --> 00:11:57.000]  我們有父親而且有父親管教我們
[00:11:57.000 --> 00:12:00.000]  其實是福氣
[00:12:00.000 --> 00:12:05.000]  我們有天父我們有上帝成為我們天上的父
[00:12:05.000 --> 00:12:07.000]  我們有上帝成為我們天上的父
[00:12:07.000 --> 00:12:09.000]  而他竟然會管教我們
[00:12:09.000 --> 00:12:11.000]  他竟然會管教我們
[00:12:11.000 --> 00:12:12.000]  因為他愛我們
[00:12:12.000 --> 00:12:13.000]  因為他愛我們
[00:12:13.000 --> 00:12:16.000]  因為他拿我們當後事
[00:12:16.000 --> 00:12:19.000]  因為他認作我們是後事
[00:12:19.000 --> 00:12:23.000]  他知道我們有他的權柄和產業
[00:12:23.000 --> 00:12:27.000]  他知道我們有他的權柄和產業
[00:12:27.000 --> 00:12:29.000]  其實是更加美好的事情
[00:12:29.000 --> 00:12:32.000]  而且這個是更加美好的事
[00:12:32.000 --> 00:12:36.000]  那你被父親管教的時候
[00:12:36.000 --> 00:12:40.000]  那你被父親管教的時候
[00:12:40.000 --> 00:12:46.000]  你是不是其實依然敬重他呢
[00:12:46.000 --> 00:12:50.000]  那你依然會不會敬重他呢
[00:12:50.000 --> 00:12:52.000]  其實我相信大多人都是
[00:12:52.000 --> 00:12:54.000]  我相信大多人都會的
[00:12:54.000 --> 00:12:56.000]  就算他真的打你一頓
[00:12:56.000 --> 00:12:58.000]  就算他打你一頓
[00:12:58.000 --> 00:13:00.000]  但是你還是敬重他
[00:13:00.000 --> 00:13:02.000]  你都仍然是敬重他
[00:13:02.000 --> 00:13:07.000]  除非他的父親形象在你心目中得不到你的尊重
[00:13:07.000 --> 00:13:12.000]  除非這個父親的形象在你心中得不到尊重
[00:13:12.000 --> 00:13:16.000]  否則的話哪怕他管教你你還是敬重他
[00:13:16.000 --> 00:13:21.000]  如果不是的話即使他管教你你都是尊重他的
[00:13:21.000 --> 00:13:23.000]  就好像我爸爸一樣
[00:13:23.000 --> 00:13:25.000]  就好像我爸爸一樣
[00:13:25.000 --> 00:13:29.000]  他做外科醫生他救過很多人
[00:13:29.000 --> 00:13:33.000]  他是外科醫生來的他救過很多人
[00:13:33.000 --> 00:13:34.000]  很多人很感激他
[00:13:34.000 --> 00:13:36.000]  很多人都很感激他
[00:13:36.000 --> 00:13:39.000]  所以我從小就知道和看到這樣的東西
[00:13:39.000 --> 00:13:43.000]  我從小就看到和看到這樣的東西
[00:13:43.000 --> 00:13:45.000]  所以我其實很敬重他
[00:13:45.000 --> 00:13:47.000]  所以我其實很敬重他
[00:13:47.000 --> 00:13:51.000]  所以他有一次你知道嗎
[00:13:51.000 --> 00:13:53.000]  他打了我一頓
[00:13:53.000 --> 00:13:55.000]  有一次他打了我一頓
[00:13:55.000 --> 00:13:57.000]  他其實手很重
[00:13:57.000 --> 00:13:58.000]  其實他手很重
[00:13:58.000 --> 00:14:01.000]  因為他是外科醫生
[00:14:01.000 --> 00:14:05.000]  你們會想像外科醫生手很巧
[00:14:05.000 --> 00:14:09.000]  你們可能會想像外科醫生可能手很靈活
[00:14:09.000 --> 00:14:11.000]  是的
[00:14:11.000 --> 00:14:12.000]  是 沒錯
[00:14:12.000 --> 00:14:15.000]  但是他是一個同時手很重的人
[00:14:15.000 --> 00:14:17.000]  但是他是一個同時手很重的人
[00:14:17.000 --> 00:14:21.000]  他曾經真的是
[00:14:21.000 --> 00:14:23.000]  這是真事
[00:14:23.000 --> 00:14:29.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:29.000 --> 00:14:32.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:32.000 --> 00:14:33.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:33.000 --> 00:14:34.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:34.000 --> 00:14:35.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:35.000 --> 00:14:36.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:36.000 --> 00:14:37.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:37.000 --> 00:14:38.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:38.000 --> 00:14:45.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:45.000 --> 00:14:46.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:46.000 --> 00:14:47.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:47.000 --> 00:14:48.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:48.000 --> 00:14:49.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:49.000 --> 00:14:50.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:50.000 --> 00:14:51.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:51.000 --> 00:14:52.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:52.000 --> 00:14:53.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:14:53.000 --> 00:15:18.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:18.000 --> 00:15:31.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:31.000 --> 00:15:32.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:32.000 --> 00:15:33.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:33.000 --> 00:15:34.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:34.000 --> 00:15:35.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:35.000 --> 00:15:36.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:36.000 --> 00:15:37.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:37.000 --> 00:15:38.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:38.000 --> 00:15:39.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:39.000 --> 00:15:53.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:53.000 --> 00:15:54.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:54.000 --> 00:15:55.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:55.000 --> 00:15:56.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:56.000 --> 00:15:57.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:57.000 --> 00:15:58.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:58.000 --> 00:15:59.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:15:59.000 --> 00:16:00.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:00.000 --> 00:16:01.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:01.000 --> 00:16:12.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:12.000 --> 00:16:13.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:13.000 --> 00:16:14.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:14.000 --> 00:16:15.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:15.000 --> 00:16:16.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:16.000 --> 00:16:17.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:17.000 --> 00:16:18.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:18.000 --> 00:16:19.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:19.000 --> 00:16:20.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:20.000 --> 00:16:31.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:31.000 --> 00:16:32.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:32.000 --> 00:16:33.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:33.000 --> 00:16:34.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:34.000 --> 00:16:35.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:35.000 --> 00:16:36.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:36.000 --> 00:16:37.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:37.000 --> 00:16:38.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:38.000 --> 00:16:39.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:39.000 --> 00:16:50.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:50.000 --> 00:16:51.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:51.000 --> 00:16:52.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:52.000 --> 00:16:53.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:53.000 --> 00:16:54.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:54.000 --> 00:16:55.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:55.000 --> 00:16:56.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:56.000 --> 00:16:57.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:57.000 --> 00:16:58.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:16:58.000 --> 00:17:09.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:09.000 --> 00:17:15.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:15.000 --> 00:17:16.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:16.000 --> 00:17:17.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:17.000 --> 00:17:18.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:18.000 --> 00:17:19.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:19.000 --> 00:17:20.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:20.000 --> 00:17:21.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:21.000 --> 00:17:22.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:22.000 --> 00:17:29.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:29.000 --> 00:17:30.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:30.000 --> 00:17:31.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:31.000 --> 00:17:32.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:32.000 --> 00:17:33.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:33.000 --> 00:17:34.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:34.000 --> 00:17:35.000]  他曾經用手拔過釘在古人骨頭裏的釘子
[00:17:35.000 --> 00:17:36.000]  他曾經用手拔過釘在古人骨頭裏的釘子
