
[00:00:00.000 --> 00:00:03.200]  領子會,今天我們繼續來講約書亞記
[00:05:00.000 --> 00:05:02.000]  有聽過吧?什麼意思?
[00:05:02.000 --> 00:05:04.000]  有人說「是不是鼓勵報仇?」
[00:05:04.000 --> 00:05:07.000]  即是人家打你一拳,你打回來一拳
[00:05:07.000 --> 00:05:08.000]  是不是?
[00:05:08.000 --> 00:05:11.000]  其實這個不是一個鼓勵人報仇的一個條例
[00:05:11.000 --> 00:05:13.000]  而是一個公平、公正的條例
[00:05:13.000 --> 00:05:14.000]  即是為什麼?
[00:05:14.000 --> 00:05:17.000]  如果我被人打了一拳
[00:05:17.000 --> 00:05:18.000]  「以眼」
[00:05:18.000 --> 00:05:20.000]  我能夠還給別人的
[00:05:20.000 --> 00:05:22.000]  最多是一拳
[00:05:22.000 --> 00:05:25.000]  即是不可以多過一拳
[00:05:25.000 --> 00:05:26.000]  行不行?
[00:05:26.000 --> 00:05:29.000]  所以這個是一個公平、公正的規定
[00:05:29.000 --> 00:05:31.000]  不是鼓勵報復
[00:05:31.000 --> 00:05:34.000]  而對於一些誤殺的人來說
[00:05:34.000 --> 00:05:36.000]  我們今天說「屠城」
[00:05:36.000 --> 00:05:37.000]  誤殺的人來說
[00:05:37.000 --> 00:05:41.000]  如果在這個公平、公正的條例底下
[00:05:41.000 --> 00:05:43.000]  因為他是無意的
[00:05:43.000 --> 00:05:45.000]  如果要以命填命的話
[00:05:45.000 --> 00:05:47.000]  刑罰是未免重了一點
[00:05:47.000 --> 00:05:51.000]  再加上當時有一些人
[00:05:51.000 --> 00:05:53.000]  可能他的報復心態是比較強
[00:05:53.000 --> 00:05:54.000]  比較殘暴一點的
[00:05:54.000 --> 00:05:56.000]  有些人是殺了人之後
[00:05:56.000 --> 00:05:58.000]  遭受到這些所謂報血仇者
[00:05:58.000 --> 00:06:00.000]  濫用了報血仇的條例
[00:06:00.000 --> 00:06:01.000]  殺了一個人
[00:06:01.000 --> 00:06:06.000]  但是他得到的報復是被人滅族
[00:06:06.000 --> 00:06:09.000]  所以是為了避免了
[00:06:09.000 --> 00:06:11.000]  這些流無辜人血的事情
[00:06:11.000 --> 00:06:13.000]  還有在這個地上
[00:06:13.000 --> 00:06:17.000]  那些仇恨是不斷地延續下去
[00:06:17.000 --> 00:06:21.000]  神就說要設立這些「屠城」
[00:06:21.000 --> 00:06:23.000]  作為一個庇護所
[00:06:23.000 --> 00:06:26.000]  所以「屠城」就是一個
[00:06:26.000 --> 00:06:32.000]  神用來保護一些他的子民
[00:06:32.000 --> 00:06:37.000]  也避免仇恨延續的地方
[00:06:37.000 --> 00:06:40.000]  除了是一個公義、公平、公正的地方之外
[00:06:40.000 --> 00:06:47.000]  也代表了神的慈愛和憐憫
[00:06:47.000 --> 00:06:49.000]  我們回看「屠城」
[00:06:49.000 --> 00:06:52.000]  其實在《生命記》裡也有提到
[00:06:52.000 --> 00:06:54.000]  裡面還舉了一個例子
[00:06:54.000 --> 00:06:57.000]  就是關於什麼叫做誤殺
[00:06:57.000 --> 00:06:59.000]  例子就是
[00:06:59.000 --> 00:07:02.000]  有一個人跟他的鄰居
[00:07:02.000 --> 00:07:05.000]  去樹林裡佛木
[00:07:05.000 --> 00:07:08.000]  當斧頭被劈下去的時候
[00:07:08.000 --> 00:07:11.000]  斧頭突然在他手上甩了出去
[00:07:11.000 --> 00:07:14.000]  就劈到另一個人殺死了他
[00:07:14.000 --> 00:07:16.000]  那個人跟他無仇無怨
[00:07:16.000 --> 00:07:18.000]  但是一劈就劈下去
[00:07:18.000 --> 00:07:20.000]  誤殺
[00:07:20.000 --> 00:07:24.000]  我想如果我們是那位
[00:07:24.000 --> 00:07:27.000]  一個斧頭被劈出去的人
[00:07:27.000 --> 00:07:29.000]  你覺得我們會怎樣呢
[00:07:29.000 --> 00:07:31.000]  很害怕
[00:07:31.000 --> 00:07:33.000]  很內疚
[00:07:33.000 --> 00:07:35.000]  沒辦法挽回
[00:07:35.000 --> 00:07:37.000]  心裡也很痛苦
[00:07:37.000 --> 00:07:40.000]  我記得我在網上看過一個短片
[00:07:40.000 --> 00:07:42.000]  當我預備的時候
[00:07:42.000 --> 00:07:44.000]  我想起有一個小朋友
[00:07:44.000 --> 00:07:46.000]  他就在家裡
[00:07:46.000 --> 00:07:49.000]  他看到桌上的水果盆
[00:07:49.000 --> 00:07:51.000]  有一隻蕉他很想吃
[00:07:51.000 --> 00:07:53.000]  他就去拿了
[00:07:53.000 --> 00:07:54.000]  因為太小了
[00:07:54.000 --> 00:07:55.000]  拿的時候
[00:07:55.000 --> 00:07:57.000]  整個水果盆掉在地上
[00:07:57.000 --> 00:07:58.000]  全都散開了
[00:07:58.000 --> 00:07:59.000]  很害怕
[00:07:59.000 --> 00:08:01.000]  為什麼這麼害怕呢
[00:08:01.000 --> 00:08:03.000]  因為那個水果盆
[00:08:03.000 --> 00:08:06.000]  是他媽媽的嫁妝
[00:08:06.000 --> 00:08:08.000]  是他阿婆留給他媽媽
[00:08:08.000 --> 00:08:09.000]  很貴
[00:08:09.000 --> 00:08:10.000]  媽媽經常提著
[00:08:10.000 --> 00:08:11.000]  很驕傲
[00:08:11.000 --> 00:08:12.000]  很喜歡這個水果盆
[00:08:12.000 --> 00:08:14.000]  打破了
[00:08:14.000 --> 00:08:15.000]  小朋友很害怕
[00:08:15.000 --> 00:08:17.000]  害怕得
[00:08:17.000 --> 00:08:18.000]  不知道怎樣做
[00:08:18.000 --> 00:08:20.000]  唯有躲在房裡
[00:08:20.000 --> 00:08:21.000]  把自己藏起來
[00:08:21.000 --> 00:08:22.000]  不敢出來
[00:08:22.000 --> 00:08:23.000]  爸爸回來了
[00:08:23.000 --> 00:08:25.000]  看到他的兒子不知道去了哪裡
[00:08:25.000 --> 00:08:27.000]  覺得很不對勁
[00:08:27.000 --> 00:08:28.000]  就去找他
[00:08:28.000 --> 00:08:30.000]  然後問他什麼事
[00:08:30.000 --> 00:08:32.000]  他一直都不說
[00:08:32.000 --> 00:08:35.000]  直到爸爸一次又一次勸他
[00:08:35.000 --> 00:08:36.000]  安慰他很溫柔地
[00:08:36.000 --> 00:08:37.000]  問他什麼事
[00:08:37.000 --> 00:08:39.000]  他終於放聲大哭
[00:08:39.000 --> 00:08:41.000]  然後就跟爸爸說
[00:08:41.000 --> 00:08:44.000]  他打破了那個水果盆
[00:08:44.000 --> 00:08:45.000]  正當那個小朋友
[00:08:45.000 --> 00:08:46.000]  看到他的表情
[00:08:46.000 --> 00:08:48.000]  低著頭是等人罵他
[00:08:48.000 --> 00:08:49.000]  責備他
[00:08:49.000 --> 00:08:51.000]  你為什麼打破了
[00:08:51.000 --> 00:08:52.000]  但是我很感動的一個位置就是
[00:08:52.000 --> 00:08:55.000]  爸爸竟然沒有這麼做
[00:08:55.000 --> 00:08:58.000]  反而安慰他
[00:08:58.000 --> 00:08:59.000]  然後一步一步地
[00:08:59.000 --> 00:09:00.000]  引導他
[00:09:00.000 --> 00:09:02.000]  告訴他
[00:09:02.000 --> 00:09:03.000]  你真的犯了錯
[00:09:03.000 --> 00:09:05.000]  但是你也要去面對媽媽
[00:09:05.000 --> 00:09:06.000]  要跟媽媽認錯
[00:09:06.000 --> 00:09:08.000]  告訴媽媽
[00:09:08.000 --> 00:09:10.000]  既然做錯了事
[00:09:10.000 --> 00:09:12.000]  應該怎樣去補償呢
[00:09:12.000 --> 00:09:14.000]  爸爸一直引導這個小朋友
[00:09:14.000 --> 00:09:16.000]  然後最後這個小朋友
[00:09:16.000 --> 00:09:18.000]  在爸爸的引導之下
[00:09:18.000 --> 00:09:21.000]  就決定用他有限的零用錢
[00:09:21.000 --> 00:09:23.000]  買一隻杯
[00:09:23.000 --> 00:09:26.000]  來送給他媽媽
[00:09:26.000 --> 00:09:27.000]  你覺得他
[00:09:27.000 --> 00:09:30.000]  會不會得到媽媽的原諒呢
[00:09:30.000 --> 00:09:33.000]  他得到媽媽的原諒
[00:09:33.000 --> 00:09:35.000]  我看完這部電影的時候
[00:09:35.000 --> 00:09:36.000]  我回想到陶誠
[00:09:36.000 --> 00:09:38.000]  我真的覺得這個爸爸
[00:09:38.000 --> 00:09:41.000]  好像他兒子的陶誠
[00:09:41.000 --> 00:09:43.000]  當他犯錯的時候
[00:09:43.000 --> 00:09:46.000]  他兒子能夠保護他
[00:09:46.000 --> 00:09:47.000]  接納他
[00:09:47.000 --> 00:09:49.000]  並且在那個時候
[00:09:49.000 --> 00:09:51.000]  給他一個安全的環境
[00:09:51.000 --> 00:09:54.000]  讓他面對他的過錯
[00:09:54.000 --> 00:09:57.000]  然後作出補償
[00:09:57.000 --> 00:10:00.000]  就好像給他兒子
[00:10:00.000 --> 00:10:04.000]  在做了一些不能挽救的錯事之後
[00:10:04.000 --> 00:10:06.000]  有一個出路
[00:10:06.000 --> 00:10:09.000]  爸爸給了兒子一個出路
[00:10:09.000 --> 00:10:10.000]  幫助他
[00:10:10.000 --> 00:10:12.000]  所以這個爸爸好像一個陶誠
[00:10:12.000 --> 00:10:14.000]  我也覺得神接納這個陶誠
[00:10:14.000 --> 00:10:16.000]  也好像這個爸爸
[00:10:16.000 --> 00:10:21.000]  就是讓我們這些犯了事的人
[00:10:21.000 --> 00:10:24.000]  能夠在神的愛
[00:10:24.000 --> 00:10:27.000]  在祂的憐憫底下
[00:10:27.000 --> 00:10:31.000]  有一個改過的機會
[00:10:31.000 --> 00:10:32.000]  能夠在當中
[00:10:32.000 --> 00:10:35.000]  去面對自己所犯的過錯
[00:10:35.000 --> 00:10:36.000]  所以陶誠
[00:10:36.000 --> 00:10:38.000]  第一本信跟大家說
[00:10:38.000 --> 00:10:43.000]  陶誠是神公義慈愛憐憫的章節
[00:10:43.000 --> 00:10:45.000]  在陶誠裏面
[00:10:45.000 --> 00:10:50.000]  公義慈愛憐憫是共存
[00:10:50.000 --> 00:10:54.000]  是同時存在神的陶誠裏面
[00:10:54.000 --> 00:10:56.000]  好 我們繼續
[00:10:56.000 --> 00:10:59.000]  就是讀四節到六節
[00:10:59.000 --> 00:11:01.000]  我們一起讀 一二三
[00:11:01.000 --> 00:11:05.000]  殺人者要逃到這些城中的一座
[00:11:05.000 --> 00:11:07.000]  站在城門口
[00:11:07.000 --> 00:11:11.000]  把他的事情陳述給那城的長老聽
[00:11:11.000 --> 00:11:14.000]  他們就要接他入城
[00:11:14.000 --> 00:11:15.000]  給他地方
[00:11:15.000 --> 00:11:18.000]  讓他住在他們中間
[00:11:18.000 --> 00:11:21.000]  若是報血仇者追上了他
[00:11:21.000 --> 00:11:26.000]  長老不可把他交在報血仇者的手裏
[00:11:26.000 --> 00:11:30.000]  因為他是無意中殺了鱗蛇的
[00:11:30.000 --> 00:11:33.000]  並非過去彼此之間有仇恨
[00:11:33.000 --> 00:11:36.000]  他要住在那城裏
[00:11:36.000 --> 00:11:40.000]  直到他站在會眾面前受審判
[00:11:40.000 --> 00:11:43.000]  等到當時的大祭司死後
[00:11:43.000 --> 00:11:47.000]  殺人者才可以回到本城本家
[00:11:47.000 --> 00:11:51.000]  就是殺所逃出來的那城
[00:11:51.000 --> 00:11:53.000]  這裏提到逃亡者誤殺者
[00:11:53.000 --> 00:11:55.000]  他不是隨便可以進城
[00:11:55.000 --> 00:11:56.000]  他要在城門口
[00:11:56.000 --> 00:11:58.000]  經過長老的審核
[00:11:58.000 --> 00:12:01.000]  知道他真是一個誤殺的情況
[00:12:01.000 --> 00:12:03.000]  才可以進去
[00:12:03.000 --> 00:12:05.000]  進去後他就要住在那裏
[00:12:05.000 --> 00:12:07.000]  當時有一個規定
[00:12:07.000 --> 00:12:10.000]  如果他擅自離開城
[00:12:10.000 --> 00:12:12.000]  他在外面遇到報血仇者
[00:12:12.000 --> 00:12:16.000]  殺了他 那個人是無罪的
[00:12:16.000 --> 00:12:19.000]  為了保自己的平安
[00:12:19.000 --> 00:12:21.000]  他也要住在那裏
[00:12:21.000 --> 00:12:23.000]  其實不用以命償命
[00:12:23.000 --> 00:12:25.000]  但他也好像失去自由
[00:12:25.000 --> 00:12:26.000]  一直住在那裏
[00:12:26.000 --> 00:12:28.000]  但這裏提到
[00:12:28.000 --> 00:12:29.000]  有一個情況下
[00:12:29.000 --> 00:12:31.000]  他可以離開這個城
[00:12:31.000 --> 00:12:33.000]  是甚麼?
[00:12:33.000 --> 00:12:35.000]  大祭司死了
[00:12:35.000 --> 00:12:39.000]  即是要跟大祭司鬥長命
[00:12:39.000 --> 00:12:42.000]  否則他沒有辦法離開
[00:12:42.000 --> 00:12:45.000]  這是舊約時代的一個條例
[00:12:45.000 --> 00:12:47.000]  但在今天
[00:12:47.000 --> 00:12:48.000]  檸子妹
[00:12:48.000 --> 00:12:50.000]  我們還有沒有屠城?
[00:12:50.000 --> 00:12:52.000]  你在地上看到嗎?
[00:12:52.000 --> 00:12:53.000]  看不到吧?
[00:12:53.000 --> 00:12:55.000]  我們有太古城
[00:12:55.000 --> 00:12:56.000]  我們有九龍城
[00:12:56.000 --> 00:12:58.000]  東會城
[00:12:58.000 --> 00:12:59.000]  你住哪一區也好
[00:12:59.000 --> 00:13:00.000]  也有一些城
[00:13:00.000 --> 00:13:02.000]  不就不是屠城
[00:13:02.000 --> 00:13:05.000]  不過沒有一個有形的屠城
[00:13:05.000 --> 00:13:09.000]  但卻有大祭司
[00:13:09.000 --> 00:13:11.000]  為我們的罪而死
[00:13:11.000 --> 00:13:13.000]  已經有一位大祭司
[00:13:13.000 --> 00:13:15.000]  為我們擔當了罪
[00:13:15.000 --> 00:13:16.000]  為我們的罪而死
[00:13:16.000 --> 00:13:17.000]  我們一起到
[00:13:17.000 --> 00:13:19.000]  希伯來書四章十四節
[00:13:19.000 --> 00:13:21.000]  我們既然有一位
[00:13:21.000 --> 00:13:23.000]  已經升入高天
[00:13:23.000 --> 00:13:24.000]  朱榮的大祭司
[00:13:24.000 --> 00:13:27.000]  就是神的兒子耶穌
[00:13:27.000 --> 00:13:30.000]  便當持定所承認的道
[00:13:30.000 --> 00:13:32.000]  哪位是大祭司?
[00:13:32.000 --> 00:13:33.000]  耶穌
[00:13:33.000 --> 00:13:35.000]  是我們的大祭司
[00:13:35.000 --> 00:13:37.000]  今天他是我們永遠的大祭司
[00:13:37.000 --> 00:13:38.000]  聖經裏面說到
[00:13:38.000 --> 00:13:40.000]  他不單止是我們永遠的大祭司
[00:13:40.000 --> 00:13:43.000]  其實他更加是我們的屠城
[00:13:43.000 --> 00:13:44.000]  為甚麼這樣說?
[00:13:44.000 --> 00:13:46.000]  詩篇四十六篇
[00:13:46.000 --> 00:13:47.000]  第一節我們一起讀
[00:13:47.000 --> 00:13:49.000]  「神是我們的避難所」
[00:13:49.000 --> 00:13:51.000]  「是我們的力量」
[00:13:51.000 --> 00:13:53.000]  「是我們在患難中」
[00:13:53.000 --> 00:13:56.000]  「隨時的幫助」
[00:13:56.000 --> 00:13:57.000]  看回聖經的原文
[00:13:57.000 --> 00:13:59.000]  「避難所」
[00:13:59.000 --> 00:14:00.000]  我們經常唱詩
[00:14:00.000 --> 00:14:01.000]  我們經常說
[00:14:01.000 --> 00:14:03.000]  「神是我避難所」
[00:14:03.000 --> 00:14:06.000]  這個字其實就是屠城
[00:14:06.000 --> 00:14:10.000]  就是屠城
[00:14:10.000 --> 00:14:12.000]  聖經裏面也有形容
[00:14:12.000 --> 00:14:14.000]  我們是一班甚麼人
[00:14:14.000 --> 00:14:16.000]  在希伯來書六章十八節
[00:14:16.000 --> 00:14:20.000]  我今天用的是聖經新普及譯本
[00:14:20.000 --> 00:14:21.000]  我很喜歡這個版本
[00:14:21.000 --> 00:14:23.000]  其實看了之後很容易明白
[00:14:23.000 --> 00:14:24.000]  他怎樣形容呢?
[00:14:24.000 --> 00:14:25.000]  我們看紅色那些字
[00:14:25.000 --> 00:14:27.000]  他形容我們這些是
[00:14:27.000 --> 00:14:32.000]  「為了尋求庇護而投奔他的人」
[00:14:32.000 --> 00:14:35.000]  我們是為尋求庇護
[00:14:35.000 --> 00:14:38.000]  入避難所投奔他的人
[00:14:38.000 --> 00:14:40.000]  那你可能心水清地說
[00:14:40.000 --> 00:14:42.000]  為甚麼說「我們」呢?
[00:14:42.000 --> 00:14:45.000]  你說這個屠城
[00:14:45.000 --> 00:14:48.000]  是給誤殺的人進去的
[00:14:48.000 --> 00:14:50.000]  是他們的避難所
[00:14:50.000 --> 00:14:53.000]  今天我走得正、站得正
[00:14:53.000 --> 00:14:54.000]  我沒有殺人放火
[00:14:54.000 --> 00:14:57.000]  我沒有被人追殺
[00:14:57.000 --> 00:15:00.000]  屠城好像跟我沒甚麼關係
[00:15:00.000 --> 00:15:01.000]  是不是呢?
[00:15:01.000 --> 00:15:05.000]  但神又是我的避難所、我的屠城
[00:15:05.000 --> 00:15:07.000]  甚麼意思呢?
[00:15:07.000 --> 00:15:09.000]  其實對於耶穌來說
[00:15:09.000 --> 00:15:11.000]  在新弱的時代
[00:15:11.000 --> 00:15:16.000]  其實殺人不只是限於親手殺人
[00:15:16.000 --> 00:15:18.000]  我們一起讀
[00:15:18.000 --> 00:15:20.000]  約翰一書
[00:15:20.000 --> 00:15:23.000]  「凡恨他弟兄的,就是殺人的」
[00:15:23.000 --> 00:15:25.000]  「你們曉得凡殺人的」
[00:15:25.000 --> 00:15:29.000]  「沒有永生存在他裏面」
[00:15:29.000 --> 00:15:31.000]  這裡說得很清楚
[00:15:31.000 --> 00:15:33.000]  凡是我們仇恨
[00:15:33.000 --> 00:15:35.000]  心裏面仇恨人的
[00:15:35.000 --> 00:15:39.000]  就是已經犯了殺人
[00:15:39.000 --> 00:15:43.000]  大家今天心裏面有沒有仇恨呢?
[00:15:43.000 --> 00:15:45.000]  有沒有仇恨哪些人呢?
[00:15:45.000 --> 00:15:47.000]  有沒有?
[00:15:47.000 --> 00:15:49.000]  我想我也有,可能
[00:15:49.000 --> 00:15:52.000]  其實可以有,可以沒有
[00:15:52.000 --> 00:15:54.000]  但我們可以想想
[00:15:54.000 --> 00:15:56.000]  在《馬太福音》裏面也說
[00:15:56.000 --> 00:16:01.000]  「凡罵弟兄是拉加的,難免會有公會的審判」
[00:16:01.000 --> 00:16:04.000]  「凡罵弟兄是摩利的,難免地獄的火」
[00:16:04.000 --> 00:16:06.000]  這裡是《馬太福音》,我沒有打出來
[00:16:06.000 --> 00:16:07.000]  大家聽聽
[00:16:07.000 --> 00:16:09.000]  所以說,其實當我們心裏面有仇恨
[00:16:09.000 --> 00:16:12.000]  我們口出惡言,來罵人的時候
[00:16:12.000 --> 00:16:15.000]  其實這個惡言、說話
[00:16:15.000 --> 00:16:17.000]  就好像我們的舌頭上
[00:16:17.000 --> 00:16:20.000]  一把利刀、一把斧頭
[00:16:20.000 --> 00:16:22.000]  一說就飛出去
[00:16:22.000 --> 00:16:25.000]  劈下去別人那裏
[00:16:25.000 --> 00:16:27.000]  大家聽得到嗎?
[00:16:27.000 --> 00:16:29.000]  好像一把斧頭飛出去
[00:16:29.000 --> 00:16:31.000]  傷害了,好像一個無形的刀
[00:16:31.000 --> 00:16:34.000]  無形的傷害,來傷害別人的生命
[00:16:34.000 --> 00:16:37.000]  是神非常不喜悅的
[00:16:37.000 --> 00:16:39.000]  祂說得很清楚,祂很不喜悅的
[00:16:39.000 --> 00:16:41.000]  所以,弟兄姐妹,今天其實我們發覺
[00:16:41.000 --> 00:16:43.000]  為什麼神要跟我們說這些?
[00:16:43.000 --> 00:16:45.000]  我們屬於很多的群體
[00:16:45.000 --> 00:16:47.000]  今天我有家人
[00:16:47.000 --> 00:16:50.000]  我上班的有公司的同事
[00:16:50.000 --> 00:16:52.000]  我上學的有學校
[00:16:52.000 --> 00:16:55.000]  我在這裏教會
[00:16:55.000 --> 00:16:58.000]  或者我要參加不同的團體
[00:16:58.000 --> 00:17:00.000]  其實說人住在地上的
[00:17:00.000 --> 00:17:02.000]  都是人與人之間的關係
[00:17:02.000 --> 00:17:03.000]  是不是?
[00:17:03.000 --> 00:17:06.000]  所以,其實危機四伏
[00:17:06.000 --> 00:17:09.000]  殺機重重
[00:17:09.000 --> 00:17:11.000]  隨時都可以有誤殺的情況發生
[00:17:11.000 --> 00:17:13.000]  例如,舉個例子
[00:17:13.000 --> 00:17:15.000]  兩夫婦吵架
[00:17:15.000 --> 00:17:18.000]  都很平常,是不是?
[00:17:18.000 --> 00:17:21.000]  但是有時候我們吵得很激動
[00:17:21.000 --> 00:17:23.000]  吵得情緒失控
[00:17:23.000 --> 00:17:27.000]  吵得我們不想說的都說了
[00:17:27.000 --> 00:17:30.000]  那些說話就像斧頭飛出來
[00:17:30.000 --> 00:17:32.000]  傷害了
[00:17:32.000 --> 00:17:34.000]  但是,我們不是飛回歷刀
[00:17:34.000 --> 00:17:36.000]  我們是飛斧頭
[00:17:36.000 --> 00:17:38.000]  是不會收回來
[00:17:38.000 --> 00:17:40.000]  就扔在對方身上
[00:17:40.000 --> 00:17:42.000]  造成很多的傷害
[00:17:42.000 --> 00:17:44.000]  我們在公司
[00:17:44.000 --> 00:17:46.000]  我想跟同事之間
[00:17:46.000 --> 00:17:49.000]  有爭拗、吵架、不開心
[00:17:49.000 --> 00:17:51.000]  都很平常
[00:17:51.000 --> 00:17:53.000]  都經常發生
[00:17:53.000 --> 00:17:56.000]  在電郵、開會的時候
[00:17:56.000 --> 00:17:57.000]  或者私下
[00:17:57.000 --> 00:17:59.000]  我們可能都有很多
[00:17:59.000 --> 00:18:01.000]  很多的說話
[00:18:01.000 --> 00:18:03.000]  而在教會
[00:18:03.000 --> 00:18:06.000]  我們說一下教會
[00:18:06.000 --> 00:18:07.000]  大家有沒有試過
[00:18:07.000 --> 00:18:10.000]  看兄姐妹吵架?
[00:18:10.000 --> 00:18:12.000]  小組有沒有人吵架?
