
[00:00:00.000 --> 00:00:01.500]  好 各位弟兄姊妹
[00:01:05.000 --> 00:01:06.000]  十一點鐘
[00:01:06.000 --> 00:01:07.000]  晚上
[00:01:07.000 --> 00:01:09.000]  她說我聽到民意
[00:01:09.000 --> 00:01:11.500]  但是接著就說了一句話
[00:01:11.500 --> 00:01:14.000]  就是我們照樣會在十二號的時候
[00:01:14.000 --> 00:01:16.500]  將這條條例上立法會
[00:01:16.500 --> 00:01:17.500]  然後呢
[00:01:17.500 --> 00:01:19.500]  來帶去二讀通過
[00:01:19.500 --> 00:01:22.000]  馬上引起當時一些人的不滿
[00:01:22.000 --> 00:01:24.500]  那一刻已經產生了衝突
[00:01:24.500 --> 00:01:25.500]  一個星期之後
[00:01:25.500 --> 00:01:26.500]  六月十六號
[00:01:26.500 --> 00:01:30.000]  有超過二百萬人來帶我上街
[00:01:30.000 --> 00:01:32.500]  但是得不到適當的回應
[00:01:32.500 --> 00:01:34.500]  特首首先來發新聞稿
[00:01:34.500 --> 00:01:36.000]  來帶我去道歉
[00:01:36.000 --> 00:01:38.500]  後來終於再出來的時候
[00:01:38.500 --> 00:01:41.500]  被人批評為不情不願之下
[00:01:41.500 --> 00:01:44.000]  來帶我去道歉
[00:01:44.000 --> 00:01:46.000]  但是仍然不說撤回
[00:01:46.000 --> 00:01:48.000]  只是暫緩
[00:01:48.000 --> 00:01:51.500]  接著就神隱了一段很長的時間
[00:01:51.500 --> 00:01:53.500]  在那一個多兩個星期裡面
[00:01:53.500 --> 00:01:56.000]  只是發了兩段的新聞稿
[00:01:56.000 --> 00:01:59.000]  就是接見了四個警察的高層
[00:01:59.000 --> 00:02:01.000]  原座級會議的一些成員
[00:02:01.000 --> 00:02:04.000]  和一個國內裡面的團體
[00:02:04.000 --> 00:02:07.500]  那更加的引發起市民的不滿
[00:02:07.500 --> 00:02:09.500]  終於七一的時候
[00:02:09.500 --> 00:02:12.500]  雖然在室內裡面來看星期禮
[00:02:12.500 --> 00:02:15.000]  但是也有五十五萬人
[00:02:15.000 --> 00:02:17.000]  來帶我去上街遊行
[00:02:17.000 --> 00:02:19.500]  但是更加的就是在這個遊行之前
[00:02:19.500 --> 00:02:22.000]  有一班人來衝擊立法會
[00:02:22.000 --> 00:02:25.000]  正正因為立法會受到搗亂之後
[00:02:25.000 --> 00:02:27.000]  接著就不開會了
[00:02:27.000 --> 00:02:29.000]  其實不開會也有一個好處
[00:02:29.000 --> 00:02:31.000]  因為逃避了兩次的會議
[00:02:31.000 --> 00:02:34.500]  就不需要給一些議員來質詢
[00:02:34.500 --> 00:02:37.000]  究竟為什麼會發生這件事
[00:02:37.000 --> 00:02:40.000]  但是連行政會議都沒有開了
[00:02:40.000 --> 00:02:41.500]  似乎突然之間
[00:02:41.500 --> 00:02:44.000]  陷在一個無政府狀態裡面
[00:02:44.000 --> 00:02:46.500]  我們活在這個環境當中
[00:02:46.500 --> 00:02:49.000]  我們都覺得非常的混亂
[00:02:49.000 --> 00:02:51.000]  而最大的一個問題就是
[00:02:51.000 --> 00:02:53.000]  人與人之間產生了割裂
[00:02:53.000 --> 00:02:55.000]  如果家庭裡面有不同的人
[00:02:55.000 --> 00:02:57.000]  有不同的政見的時候
[00:02:57.000 --> 00:02:59.000]  最好不在家裡面帶他去說話
[00:02:59.000 --> 00:03:01.000]  如果不是的時候
[00:03:01.000 --> 00:03:03.000]  家裡的衝突就會很大
[00:03:03.000 --> 00:03:05.000]  特別如果那個年輕人
[00:03:05.000 --> 00:03:06.500]  還沒有經濟能力之下
[00:03:06.500 --> 00:03:09.000]  如果和父親那個的政治理念
[00:03:09.000 --> 00:03:10.000]  不同的時候
[00:03:10.000 --> 00:03:13.000]  可能年齡用錢都會cut掉
[00:03:13.000 --> 00:03:16.000]  那又很可能一些團體
[00:03:16.000 --> 00:03:18.000]  或者群體一些的網裡面
[00:03:18.000 --> 00:03:22.000]  可能有些人就會退出某一個app
[00:03:22.000 --> 00:03:24.000]  unfriend對方
[00:03:24.000 --> 00:03:26.500]  有時候就會有這些情形來出現
[00:03:26.500 --> 00:03:28.000]  其實你留意到
[00:03:28.000 --> 00:03:30.500]  這樣的傷害是越來越大的
[00:03:30.500 --> 00:03:35.000]  甚至本來是在表達一些感受的連儂牆
[00:03:35.000 --> 00:03:36.500]  第一第二天沒事
[00:03:36.500 --> 00:03:39.500]  但是最近也都有很多很多的衝突
[00:03:39.500 --> 00:03:43.000]  我們大埔是全港最厲害的一個連儂隧道
[00:03:43.000 --> 00:03:47.000]  但是都一樣有問題來產生
[00:03:47.000 --> 00:03:49.000]  我在想這個撕裂
[00:03:49.000 --> 00:03:52.000]  其實是很難很難要去修補
[00:03:52.000 --> 00:03:56.000]  這個撕裂是比破壞那些畫像
[00:03:56.000 --> 00:03:59.000]  是更加難的去復修
[00:03:59.000 --> 00:04:01.000]  是經過很長時間
[00:04:01.000 --> 00:04:03.000]  如果我們遙望的時候
[00:04:03.000 --> 00:04:04.000]  我們不知道什麼時候
[00:04:04.000 --> 00:04:08.000]  才可以回復一個較為平穩的社會
[00:04:08.000 --> 00:04:09.000]  人與人之間的關係
[00:04:09.000 --> 00:04:12.000]  什麼時候可以再一次被建立呢
[00:04:12.000 --> 00:04:15.000]  在這個面對混亂的世代裡面
[00:04:15.000 --> 00:04:18.000]  我們怎樣去自處
[00:04:18.000 --> 00:04:20.000]  和怎樣與人交往呢
[00:04:20.000 --> 00:04:23.000]  我們怎樣去面對我們的信仰呢
[00:04:23.000 --> 00:04:25.000]  所以今天我們會和哈巴谷書裡面
[00:04:25.000 --> 00:04:30.000]  透過先知都同樣面對當時一個混亂的世代裡面
[00:04:30.000 --> 00:04:32.000]  我們去了解一下
[00:04:32.000 --> 00:04:36.000]  我們應該怎樣去面對這個世代
[00:04:36.000 --> 00:04:37.000]  第一方面我們要想一想
[00:04:37.000 --> 00:04:40.000]  基督徒是不是與世無爭呢
[00:04:40.000 --> 00:04:42.000]  作為神的兒女不要忘記
[00:04:42.000 --> 00:04:45.000]  我們是天國的子民
[00:04:45.000 --> 00:04:47.000]  但同樣我們是地上的公民
[00:04:47.000 --> 00:04:49.000]  我們活在這個社會裡面
[00:04:49.000 --> 00:04:52.000]  我們不是抽離這個世界而過生活的
[00:04:52.000 --> 00:04:55.000]  我們不是中世紀裡面那些修道士
[00:04:55.000 --> 00:04:57.000]  走到沙漠表無人煙的地方裡面
[00:04:57.000 --> 00:04:59.000]  有獨自的來過生活
[00:04:59.000 --> 00:05:02.000]  我們活在人群當中
[00:05:02.000 --> 00:05:04.000]  當你上班當你上學的時候
[00:05:04.000 --> 00:05:07.000]  可能不同的人都會問你
[00:05:07.000 --> 00:05:09.000]  你怎樣看現在這個情況
[00:05:09.000 --> 00:05:11.000]  其實我們是天上的國民
[00:05:11.000 --> 00:05:13.000]  我們應該是與世無爭
[00:05:13.000 --> 00:05:17.000]  我們不是爲了爭權奪利而去努力
[00:05:17.000 --> 00:05:21.000]  我們不應該被世界上的事物纏繞著我們
[00:05:21.000 --> 00:05:23.000]  影響我們去到神的裡面
[00:05:23.000 --> 00:05:26.000]  但我們仍然有公民的責任要去承擔
[00:05:26.000 --> 00:05:28.000]  很簡單我們每個人都要納稅
[00:05:28.000 --> 00:05:30.000]  我們每個人都要活在這個社會當中
[00:05:30.000 --> 00:05:32.000]  我們作為基督徒
[00:05:32.000 --> 00:05:36.000]  我們要做一個時代的守望者
[00:05:36.000 --> 00:05:39.000]  作為教會更加重要
[00:05:39.000 --> 00:05:43.000]  聖經說道教會就是世上明亮的燈台
[00:05:43.000 --> 00:05:45.000]  我們每一個基督徒和教會
[00:05:45.000 --> 00:05:48.000]  都是要來帶去彰顯神的公義
[00:05:48.000 --> 00:05:50.000]  神的慈愛
[00:05:50.000 --> 00:05:52.000]  菲律賓書第二章很清楚講到
[00:05:52.000 --> 00:05:55.000]  我們在彎曲的暴暴世代裡面
[00:05:55.000 --> 00:05:58.000]  我們要如同明光照耀
[00:05:58.000 --> 00:06:00.000]  我們要有好的見證
[00:06:00.000 --> 00:06:04.000]  在教會我們不單單是在室內裡面
[00:06:04.000 --> 00:06:07.000]  在教堂裡面來帶去敬拜我們的神
[00:06:07.000 --> 00:06:08.000]  就好像現在我們這樣
[00:06:08.000 --> 00:06:10.000]  但我們都要出去
[00:06:10.000 --> 00:06:12.000]  我們都要出去去到人群的當中
[00:06:12.000 --> 00:06:14.000]  如果你留意到耶穌基督
[00:06:14.000 --> 00:06:17.000]  祂不單單是在安息日裡面的時候
[00:06:17.000 --> 00:06:19.000]  才去到聖殿裡面
[00:06:19.000 --> 00:06:21.000]  或者會堂裡面來教訓人
[00:06:21.000 --> 00:06:23.000]  你看看聖經裡面更多的記載
[00:06:23.000 --> 00:06:26.000]  是耶穌怎樣和不同的人來交往
[00:06:26.000 --> 00:06:28.000]  怎樣在人家的家裡面
[00:06:28.000 --> 00:06:32.000]  在街上面來和人家分享天國的信息
[00:06:32.000 --> 00:06:36.000]  所以今天我們是要進入這個世界
[00:06:36.000 --> 00:06:37.000]  了解這個世情
[00:06:37.000 --> 00:06:41.000]  往往你發現到一些領導階層的人
[00:06:41.000 --> 00:06:45.000]  他就是不是很熟悉這個世界的運作
[00:06:45.000 --> 00:06:48.000]  董建華很難得他去認錯
[00:06:48.000 --> 00:06:51.000]  但我覺得他認錯了他的錯
[00:06:51.000 --> 00:06:53.000]  他就說到
[00:06:53.000 --> 00:06:54.000]  我終於要認錯
[00:06:54.000 --> 00:06:58.000]  就因為我推行了通識教育
[00:06:58.000 --> 00:07:00.000]  搞到現在這些年輕人
[00:07:00.000 --> 00:07:03.000]  對這個社會講這麼多東西
[00:07:03.000 --> 00:07:06.000]  我覺得他最好就是通行了通識教育
[00:07:06.000 --> 00:07:10.000]  當年幫助他的羅范椒芬
[00:07:10.000 --> 00:07:12.000]  竟然出來作出另一個回應
[00:07:12.000 --> 00:07:15.000]  他說到如果沒有了這個通識教育
[00:07:15.000 --> 00:07:17.000]  可能更多人來上街
[00:07:17.000 --> 00:07:20.000]  也有一些狀元就在講
[00:07:20.000 --> 00:07:22.000]  他說到通識教育是對的
[00:07:22.000 --> 00:07:23.000]  是幫助了我們
[00:07:23.000 --> 00:07:26.000]  當然這些話在無線的新聞裡面是看不到的
[00:07:26.000 --> 00:07:29.000]  但是在其他的電視節目裡面的新聞
[00:07:29.000 --> 00:07:31.000]  你就會看到這些的信息
[00:07:31.000 --> 00:07:35.000]  他就是不是很明白那些社會在做什麼
[00:07:35.000 --> 00:07:37.000]  甚至有時候會誣衊
[00:07:37.000 --> 00:07:38.000]  南華早報怎麼講呢
[00:07:38.000 --> 00:07:43.000]  這班年輕人全部都是被美國尼泰去唆擺的
[00:07:43.000 --> 00:07:45.000]  你看他們的手勢多厲害
[00:07:45.000 --> 00:07:47.000]  這樣就是尼泰去拿保鮮紙
[00:07:47.000 --> 00:07:49.000]  這樣就是尼泰去拿頭盔
[00:07:49.000 --> 00:07:52.000]  這麼有訓練拍出來的
[00:07:52.000 --> 00:07:53.000]  還不是
[00:07:53.000 --> 00:07:55.000]  其實他們真的很不明白
[00:07:55.000 --> 00:07:57.000]  我常常都見到他們大敬拜那些
[00:07:57.000 --> 00:07:58.000]  其實我都不是很明白的
[00:07:58.000 --> 00:08:00.000]  這樣又這樣
[00:08:00.000 --> 00:08:01.000]  不知道是什麼來的
[00:08:01.000 --> 00:08:03.000]  但是他們那班人明白的
[00:08:03.000 --> 00:08:05.000]  就知道原來唱到最後那一節
[00:08:05.000 --> 00:08:06.000]  不知道怎麼樣
[00:08:06.000 --> 00:08:08.000]  我真的不懂這些是什麼來的
[00:08:08.000 --> 00:08:11.000]  但是他們的世界他們是自然會懂的
[00:08:11.000 --> 00:08:13.000]  是不是比起CIA來教你們
[00:08:13.000 --> 00:08:15.000]  我想有時候我們就很大這個問題
[00:08:15.000 --> 00:08:18.000]  就是他們不了解到現在這班人
[00:08:18.000 --> 00:08:21.000]  現在新一代已經不是再用Facebook了
[00:08:21.000 --> 00:08:22.000]  用那些IG
[00:08:22.000 --> 00:08:24.000]  他們可以來到的網絡是很強
[00:08:24.000 --> 00:08:27.000]  可以帶去號召很多的人
[00:08:27.000 --> 00:08:30.000]  所以有時候我們抽離了這個世界
[00:08:30.000 --> 00:08:32.000]  我們怎麼能夠體察到民情
[00:08:32.000 --> 00:08:34.000]  我們怎麼可以回應到他呢
[00:08:34.000 --> 00:08:38.000]  這一次反送中條例的時候
[00:08:38.000 --> 00:08:39.000]  你有沒有留意到
[00:08:39.000 --> 00:08:40.000]  有一班的牧者
[00:08:40.000 --> 00:08:44.000]  他們在那裡尼泰去守望這班年輕人
[00:08:44.000 --> 00:08:46.000]  當他們很怒氣去衝的時候
[00:08:46.000 --> 00:08:47.000]  阻止他們
[00:08:47.000 --> 00:08:49.000]  勸他們不要
[00:08:49.000 --> 00:08:53.000]  陳英明牧師都試過尼泰去阻止這些人去衝
[00:08:53.000 --> 00:08:55.000]  甚至尼泰去唱
[00:08:55.000 --> 00:08:57.000]  大家很熟的那首歌
[00:08:57.000 --> 00:08:59.000]  Sing Hallelujah to the Lord
[00:08:59.000 --> 00:09:01.000]  但是你知不知道這首歌被誣衊為什麼呢
[00:09:01.000 --> 00:09:04.000]  就是一唱這首歌就號召那些人
[00:09:04.000 --> 00:09:06.000]  來尼泰去衝政府
[00:09:06.000 --> 00:09:08.000]  可以把事情完全反轉了
[00:09:08.000 --> 00:09:10.000]  原來這首是變成了起義的歌
[00:09:10.000 --> 00:09:13.000]  是另類的Do you hear the people sing
[00:09:13.000 --> 00:09:14.000]  的另外一個版本
[00:09:14.000 --> 00:09:17.000]  就是在一些人的眼中
[00:09:17.000 --> 00:09:19.000]  其實是很可悲的一件事
[00:09:19.000 --> 00:09:21.000]  這班的牧者
[00:09:21.000 --> 00:09:25.000]  很多都不會認同一些很暴力的行為
[00:09:25.000 --> 00:09:27.000]  但是仍然堅持守望
[00:09:27.000 --> 00:09:30.000]  阻止他們去做這樣的事情
[00:09:30.000 --> 00:09:32.000]  去年是五四運動100週年
[00:09:32.000 --> 00:09:34.000]  當日你記得那班學生
[00:09:34.000 --> 00:09:36.000]  就是見到他們簽的約
[00:09:36.000 --> 00:09:38.000]  是喪權辱國
[00:09:38.000 --> 00:09:40.000]  於是他們出來尼泰去遊行
[00:09:40.000 --> 00:09:42.000]  他們要求民主
[00:09:42.000 --> 00:09:44.000]  但是他們都做錯了事
[00:09:44.000 --> 00:09:46.000]  他們火燒趙家樓
[00:09:46.000 --> 00:09:49.000]  但是你記得這班學生後來就被軍閥抓了
[00:09:49.000 --> 00:09:51.000]  當時北大的校長蔡元培
[00:09:51.000 --> 00:09:53.000]  沒有說這班人對
[00:09:53.000 --> 00:09:55.000]  他覺得這班學生是錯的
[00:09:55.000 --> 00:09:58.000]  但是都要尼泰去發動一些人
[00:09:58.000 --> 00:10:00.000]  要救回這班學生出來
[00:10:00.000 --> 00:10:03.000]  所以你留意到這班的牧者
[00:10:03.000 --> 00:10:07.000]  他尼泰去守望去禱告去關心的時候
[00:10:07.000 --> 00:10:10.000]  是令到很多未信的人
[00:10:10.000 --> 00:10:13.000]  對基督教有一個不同的看法
[00:10:13.000 --> 00:10:16.000]  有班人以前經常在網上都罵基督徒
[00:10:16.000 --> 00:10:18.000]  今次這樣的事的時候
[00:10:18.000 --> 00:10:19.000]  我們體會到
[00:10:19.000 --> 00:10:21.000]  我們暫時不去罵他了
[00:10:21.000 --> 00:10:25.000]  我們都很欣賞一些牧者
[00:10:25.000 --> 00:10:27.000]  包括我們粉嶺堂的一些牧者
[00:10:27.000 --> 00:10:29.000]  為甚麼呢?其實很不幸
[00:10:29.000 --> 00:10:30.000]  有四個人自殺
[00:10:30.000 --> 00:10:33.000]  其中一個是在加福村跳樓
[00:10:33.000 --> 00:10:35.000]  他們就發動了
[00:10:35.000 --> 00:10:37.000]  在上個禮拜五晚
[00:10:37.000 --> 00:10:39.000]  就去到加福村的時候
[00:10:39.000 --> 00:10:42.000]  在下面有個追思祈禱會
[00:10:42.000 --> 00:10:46.000]  而我們粉嶺堂都有幾位牧者去到當中
[00:10:46.000 --> 00:10:48.000]  去禱告
[00:10:48.000 --> 00:10:49.000]  去跟別人聊天
[00:10:49.000 --> 00:10:50.000]  安慰別人
[00:10:50.000 --> 00:10:52.000]  我自己很深體會到
[00:10:52.000 --> 00:10:53.000]  很大的感受
[00:10:53.000 --> 00:10:57.000]  至少基督徒都會有這個表達
[00:10:57.000 --> 00:10:59.000]  不是作為藍毛佬去打齋
[00:10:59.000 --> 00:11:01.000]  而是去燒金銀衣紙
[00:11:01.000 --> 00:11:07.000]  在地上建立一個用蠟燭點著的十字架
[00:11:07.000 --> 00:11:08.000]  去為他們禱告
[00:11:08.000 --> 00:11:13.000]  今天我們不單單要在教堂裡牧養弟兄姊妹
[00:11:13.000 --> 00:11:14.000]  我們都要出去
[00:11:14.000 --> 00:11:17.000]  出去人群當中去了解
[00:11:17.000 --> 00:11:18.000]  去關心
[00:11:18.000 --> 00:11:20.000]  作為神的僕人
[00:11:20.000 --> 00:11:21.000]  作為基督徒
[00:11:21.000 --> 00:11:23.000]  我們不單單要好好研讀神的話語
[00:11:23.000 --> 00:11:26.000]  神的話語是我們生命的指標
[00:11:26.000 --> 00:11:31.000]  是我們如何回應這個世代裡面的一個教導
[00:11:31.000 --> 00:11:32.000]  我們只要神的話語
[00:11:32.000 --> 00:11:34.000]  我們了解世情
[00:11:34.000 --> 00:11:38.000]  但我們更加要知道現在這個世界是如何運作
[00:11:38.000 --> 00:11:41.000]  否則我們不會有合適的訊息
[00:11:41.000 --> 00:11:45.000]  來切合這個時代裡面的需要
[00:11:45.000 --> 00:11:51.000]  才會對他們的世代有很清晰的了解
[00:11:51.000 --> 00:11:54.000]  不單單了解到自己國家的情況
[00:11:54.000 --> 00:11:59.000]  更加了解到當時其他國家的局勢
[00:11:59.000 --> 00:12:02.000]  於是他勸了弟兄姊妹
[00:12:02.000 --> 00:12:06.000]  勸了神的子民不要偏離神
[00:12:06.000 --> 00:12:10.000]  但更加會針對到當時社會的不公平
[00:12:10.000 --> 00:12:11.000]  很簡單
[00:12:11.000 --> 00:12:14.000]  阿摩斯書是一本我很喜歡的書
[00:12:14.000 --> 00:12:16.000]  阿摩斯書是耶羅伯安第二
[00:12:16.000 --> 00:12:18.000]  即是北角是最強盛的時候
[00:12:18.000 --> 00:12:22.000]  那個時代裡面是非常的繁榮
[00:12:22.000 --> 00:12:25.000]  越繁榮的時候就出現了貧富懸殊
[00:12:25.000 --> 00:12:27.000]  有錢的人是越有錢
[00:12:27.000 --> 00:12:29.000]  窮的人是越窮
[00:12:29.000 --> 00:12:32.000]  如果你看整本的阿摩斯書
[00:12:32.000 --> 00:12:36.000]  針對他們敬拜假神只有幾節經文
[00:12:36.000 --> 00:12:39.000]  整篇的書信就是說社會制度的不公平
[00:12:39.000 --> 00:12:41.000]  有錢的人如何剝削窮人
[00:12:41.000 --> 00:12:43.000]  如何玩弄女性
[00:12:43.000 --> 00:12:49.000]  我們一起來去讀阿摩斯書第六章的第四到第六節
[00:12:49.000 --> 00:12:51.000]  第四到第六節我們一起來讀出
[00:13:13.000 --> 00:13:16.000]  不為弱勢的苦難擔憂
[00:13:16.000 --> 00:13:19.000]  有錢的人去享受其實是沒有問題的
[00:13:19.000 --> 00:13:21.000]  聖經沒有否定這件事
[00:13:21.000 --> 00:13:22.000]  全部書都很清楚說
[00:13:22.000 --> 00:13:24.000]  如果我們努力去工作
[00:13:24.000 --> 00:13:28.000]  然後我們享受我們努力的成果是應該的
[00:13:28.000 --> 00:13:30.000]  最大的問題是最後那句
[00:13:30.000 --> 00:13:32.000]  就是你們享受
[00:13:32.000 --> 00:13:36.000]  但你卻不為弱勢的苦難擔當
[00:13:36.000 --> 00:13:38.000]  你只顧著自己
[00:13:38.000 --> 00:13:40.000]  你的同胞有問題有困難
[00:13:40.000 --> 00:13:43.000]  你沒有好好地去關心他們
[00:13:43.000 --> 00:13:48.000]  前文更加說到他們如何去借錢給窮人
[00:13:48.000 --> 00:13:50.000]  後來他們沒有錢還的時候
[00:13:50.000 --> 00:13:51.000]  收取他們高的利息
[00:13:51.000 --> 00:13:54.000]  然後就要他們來做他們的奴隸
[00:13:54.000 --> 00:13:57.000]  為一雙鞋來賣了窮人
[00:13:57.000 --> 00:14:01.000]  更加就是他們做生意的手法是非常不誠實
[00:14:01.000 --> 00:14:05.000]  我們一起來去看阿摩斯書第八章的第四到第六節
[00:14:05.000 --> 00:14:06.000]  我們一起來讀出
[00:14:06.000 --> 00:14:09.000]  你們這些要吞吃窮乏人
[00:14:09.000 --> 00:14:11.000]  使困苦人衰敗的
[00:14:11.000 --> 00:14:13.000]  當聽我的話
[00:14:13.000 --> 00:14:16.000]  你們說月數幾時過去
[00:14:16.000 --> 00:14:18.000]  我們好賣糧
[00:14:18.000 --> 00:14:20.000]  當昔日幾時過去
[00:14:20.000 --> 00:14:22.000]  我們好擺開物資
[00:14:22.000 --> 00:14:24.000]  買出而用小星斗
[00:14:24.000 --> 00:14:27.000]  收銀用大冊子
[00:14:27.000 --> 00:14:30.000]  用鬼詐的天秤欺凶人
[00:14:30.000 --> 00:14:33.000]  好用銀紙賣貧寒人
[00:14:33.000 --> 00:14:35.000]  用一雙鞋換窮人
[00:14:35.000 --> 00:14:38.000]  將壞了的物資賣給窮人
[00:14:38.000 --> 00:14:40.000]  如果你留意到
[00:14:40.000 --> 00:14:45.000]  這班人做生意的手法是非常惡劣
[00:14:45.000 --> 00:14:48.000]  他們用好少的錢買某些東西
[00:14:48.000 --> 00:14:50.000]  用好大好大的價錢
[00:14:50.000 --> 00:14:52.000]  好高昂的價錢賣出去
[00:14:52.000 --> 00:14:54.000]  甚至將壞的物資
[00:14:54.000 --> 00:14:56.000]  你帶去賣給人
[00:14:56.000 --> 00:14:58.000]  你見到有些財團
[00:14:58.000 --> 00:14:59.000]  他們一些超市
[00:14:59.000 --> 00:15:00.000]  大家都聽過
[00:15:00.000 --> 00:15:01.000]  曾經是怎樣呢
[00:15:01.000 --> 00:15:04.000]  將那些價錢沒那麼貴的比目魚
[00:15:04.000 --> 00:15:06.000]  就說是銀鱈魚
[00:15:06.000 --> 00:15:07.000]  銀鱈魚貴很多
[00:15:07.000 --> 00:15:09.000]  終於被揭穿的時候
[00:15:09.000 --> 00:15:10.000]  法庭會罰錢的
[00:15:10.000 --> 00:15:11.000]  都是罰幾萬元
[00:15:11.000 --> 00:15:13.000]  對他們來說有什麼所謂呢
[00:15:13.000 --> 00:15:17.000]  那些物品的最佳食用日期已經過了
[00:15:17.000 --> 00:15:19.000]  於是多加一張紙
[00:15:19.000 --> 00:15:20.000]  又延遲多幾天
[00:15:20.000 --> 00:15:23.000]  又改了最佳食用日期
[00:15:23.000 --> 00:15:25.000]  這些方法是非常不好
[00:15:25.000 --> 00:15:26.000]  還有一些壟斷
[00:15:26.000 --> 00:15:29.000]  有些較為有良心的企業
[00:15:29.000 --> 00:15:30.000]  一些小的店鋪
[00:15:30.000 --> 00:15:33.000]  去買一些汽水可能是很便宜的
[00:15:33.000 --> 00:15:36.000]  但是這些財團的經營就說到
[00:15:36.000 --> 00:15:38.000]  喂 你要阻止這些人
[00:15:38.000 --> 00:15:39.000]  不可以讓他買那麼便宜的
[00:15:39.000 --> 00:15:41.000]  如果不是我就不拿貨了
[00:15:41.000 --> 00:15:44.000]  於是他們很無奈地離大去屈服
[00:15:44.000 --> 00:15:46.000]  所以你留意到的時候
[00:15:46.000 --> 00:15:47.000]  他們是很有問題
[00:15:47.000 --> 00:15:48.000]  但是不要忘記
[00:15:48.000 --> 00:15:50.000]  這班人是什麼人來的
[00:15:50.000 --> 00:15:53.000]  都是神的子民來的
[00:15:53.000 --> 00:15:54.000]  你看看摩斯書
[00:15:54.000 --> 00:15:55.000]  他們很敬虔的
[00:15:55.000 --> 00:15:57.000]  每三天獻上十分之一
[00:15:57.000 --> 00:15:59.000]  是超過律法的要求
[00:15:59.000 --> 00:16:03.000]  但是他只是離大去做一些宗教的儀式
[00:16:03.000 --> 00:16:05.000]  離大去安慰自己的良知
[00:16:05.000 --> 00:16:07.000]  你留意到他們一開始怎麼說
[00:16:07.000 --> 00:16:10.000]  他說到你們說月朔幾時過去
[00:16:10.000 --> 00:16:12.000]  我好來買糧食
[00:16:12.000 --> 00:16:14.000]  他們表面上是有敬拜
[00:16:14.000 --> 00:16:16.000]  但他不是真正的心擺在神的裏面
[00:16:16.000 --> 00:16:18.000]  唉 花花蕊蕊
[00:16:18.000 --> 00:16:21.000]  過了這個時間我就可以做生意了
[00:16:21.000 --> 00:16:24.000]  他們很想安息日
[00:16:24.000 --> 00:16:26.000]  一些節日快點過去
[00:16:26.000 --> 00:16:28.000]  因為正在影響他們做生意
[00:16:28.000 --> 00:16:30.000]  我自己就想起
[00:16:30.000 --> 00:16:32.000]  因為我昨天去了葵芳
[00:16:32.000 --> 00:16:35.000]  我就想起當年在葵芳村的那種情境
[00:16:35.000 --> 00:16:38.000]  那時我追求師母的時候
[00:16:38.000 --> 00:16:40.000]  師母是住在葵芳的
[00:16:40.000 --> 00:16:41.000]  一個很特別的景象
[00:16:41.000 --> 00:16:42.000]  現在很少見
[00:16:42.000 --> 00:16:44.000]  原來四點半左右
[00:16:44.000 --> 00:16:47.000]  很多小販都把車推在那裏
[00:16:47.000 --> 00:16:48.000]  有賣魚蛋的
[00:16:48.000 --> 00:16:49.000]  有賣衣服的
