
[00:00:00.000 --> 00:00:04.500]  埃及和亞述都是以色列人歷史當中
[00:03:26.500 --> 00:03:28.500]  世上君王所想的
[00:03:28.500 --> 00:03:30.500]  自己的敵人
[00:03:30.500 --> 00:03:32.500]  他的敵人就是我們自己的朋友
[00:03:32.500 --> 00:03:34.500]  所以他反過來去找亞述
[00:03:34.500 --> 00:03:38.500]  送錢給亞述
[00:03:38.500 --> 00:03:40.500]  送禮物給亞述
[00:03:40.500 --> 00:03:42.500]  向他進攻
[00:03:42.500 --> 00:03:44.500]  換取他去攻打亞蘭
[00:03:44.500 --> 00:03:46.500]  北國以色列
[00:03:46.500 --> 00:03:48.500]  亞述
[00:03:48.500 --> 00:03:50.500]  帝國當然開心
[00:03:50.500 --> 00:03:52.500]  有人送錢給他打仗
[00:03:52.500 --> 00:03:54.500]  他就出兵攻陷了
[00:03:54.500 --> 00:03:56.500]  北國以色列的首都薩馬尼亞
[00:03:56.500 --> 00:03:58.500]  攻陷了亞蘭首都
[00:03:58.500 --> 00:04:00.500]  大馬士革
[00:04:00.500 --> 00:04:02.500]  亦都是這樣
[00:04:02.500 --> 00:04:04.500]  換取了由大有十年的平安
[00:04:04.500 --> 00:04:08.500]  爾賽亞其實提醒
[00:04:08.500 --> 00:04:10.500]  阿哈斯王
[00:04:10.500 --> 00:04:12.500]  不要投靠亞述
[00:04:12.500 --> 00:04:14.500]  不可靠
[00:04:14.500 --> 00:04:16.500]  你只要單單依靠耶和華就行
[00:04:16.500 --> 00:04:18.500]  可惜阿哈斯王就是選擇向亞述
[00:04:18.500 --> 00:04:20.500]  進攻
[00:04:20.500 --> 00:04:22.500]  投靠亞述
[00:04:22.500 --> 00:04:24.500]  十年後亞述王
[00:04:24.500 --> 00:04:26.500]  再出兵攻打亞蘭
[00:04:26.500 --> 00:04:28.500]  以色列
[00:04:28.500 --> 00:04:30.500]  也吞併了他們的領土
[00:04:30.500 --> 00:04:32.500]  以色列人已經被擄了
[00:04:32.500 --> 00:04:34.500]  剩下南國由大
[00:04:34.500 --> 00:04:36.500]  亞述王沒有停止
[00:04:36.500 --> 00:04:38.500]  預備去攻打巴勒斯坦
[00:04:38.500 --> 00:04:40.500]  剩下的其他小國
[00:04:40.500 --> 00:04:42.500]  由大
[00:04:42.500 --> 00:04:44.500]  在這個形勢裏面
[00:04:44.500 --> 00:04:46.500]  爾賽亞才來到當時由大王面前
[00:04:46.500 --> 00:04:50.500]  已經換了希西加王
[00:04:50.500 --> 00:04:52.500]  去再提在這個形勢底下
[00:04:52.500 --> 00:04:54.500]  你應該靠主
[00:04:54.500 --> 00:04:56.500]  而不要靠其他勢力
[00:04:56.500 --> 00:04:58.500]  但由大王會想
[00:04:58.500 --> 00:05:00.500]  亞述靠不了
[00:05:00.500 --> 00:05:02.500]  現在他來攻擊我們
[00:05:02.500 --> 00:05:04.500]  以前的奴隸主人埃及
[00:05:04.500 --> 00:05:06.500]  他的尼羅河
[00:05:06.500 --> 00:05:08.500]  如此豐富的水資源
[00:05:08.500 --> 00:05:10.500]  有很多生畜大地
[00:05:10.500 --> 00:05:12.500]  也有馬匹的供應
[00:05:12.500 --> 00:05:14.500]  打仗是一流的
[00:05:14.500 --> 00:05:16.500]  所以他就想會不會調轉
[00:05:16.500 --> 00:05:18.500]  去找南邊的埃及來幫忙呢
[00:05:18.500 --> 00:05:20.500]  因著亞述的進逼
[00:05:20.500 --> 00:05:22.500]  由大王希西加真的想過
[00:05:22.500 --> 00:05:24.500]  和埃及結盟
[00:05:24.500 --> 00:05:26.500]  要想
[00:05:26.500 --> 00:05:28.500]  因為他自己的國度四十六個城
[00:05:28.500 --> 00:05:30.500]  已經被佔領
[00:05:30.500 --> 00:05:32.500]  被亞述佔領了
[00:05:32.500 --> 00:05:34.500]  現在是圍著他耶路撒冷
[00:05:34.500 --> 00:05:36.500]  這個時候很實際去想
[00:05:36.500 --> 00:05:38.500]  就是要找幫助
[00:05:38.500 --> 00:05:39.500]  找盟友
[00:05:39.500 --> 00:05:41.500]  找其他勢力來救自己
[00:05:41.500 --> 00:05:43.500]  只有南方的埃及
[00:05:43.500 --> 00:05:45.500]  或者可以和亞述
[00:05:45.500 --> 00:05:47.500]  分庭抗禮
[00:05:47.500 --> 00:05:49.500]  大臣透過二刷先知預告
[00:05:49.500 --> 00:05:51.500]  就連埃及
[00:05:51.500 --> 00:05:53.500]  都自身難保
[00:05:53.500 --> 00:05:55.500]  一起讀吧
[00:05:55.500 --> 00:05:57.500]  到那日
[00:05:57.500 --> 00:05:59.500]  埃及必像虎女一樣
[00:05:59.500 --> 00:06:01.500]  因萬軍之夜和華
[00:06:01.500 --> 00:06:03.500]  揮手攻擊
[00:06:03.500 --> 00:06:05.500]  而戰驚懼怕
[00:06:05.500 --> 00:06:07.500]  這裡形容
[00:06:07.500 --> 00:06:09.500]  用一個女性的形象
[00:06:09.500 --> 00:06:11.500]  古代的女性不打仗
[00:06:11.500 --> 00:06:13.500]  埃及會變成不懂打仗的樣子
[00:06:13.500 --> 00:06:15.500]  毫無抵抗的力量
[00:06:15.500 --> 00:06:17.500]  埃及會變得軟弱
[00:06:17.500 --> 00:06:19.500]  以塞亞只是鼓勵
[00:06:19.500 --> 00:06:21.500]  由大王
[00:06:21.500 --> 00:06:23.500]  即使現在的局勢
[00:06:23.500 --> 00:06:25.500]  你都只需要單單依靠耶路撒
[00:06:25.500 --> 00:06:27.500]  唯有上主是你的拯救
[00:06:27.500 --> 00:06:29.500]  是由大王的拯救
[00:06:29.500 --> 00:06:31.500]  因為強勢不可靠
[00:06:33.500 --> 00:06:35.500]  的確在以塞亞的年代後來
[00:06:35.500 --> 00:06:37.500]  亞述真的轉移攻擊
[00:06:37.500 --> 00:06:39.500]  埃及
[00:06:39.500 --> 00:06:41.500]  亦都成為了亞述帝國
[00:06:41.500 --> 00:06:43.500]  最強盛最大版圖
[00:06:43.500 --> 00:06:45.500]  的時代
[00:06:45.500 --> 00:06:47.500]  在這段經文裏面
[00:06:47.500 --> 00:06:49.500]  16至25節其實是形成
[00:06:49.500 --> 00:06:51.500]  一大段的
[00:06:51.500 --> 00:06:53.500]  其中這大段經文有一個特色
[00:06:53.500 --> 00:06:55.500]  就是它重重複複用到那日
[00:06:55.500 --> 00:06:57.500]  當那日在那日
[00:06:57.500 --> 00:06:59.500]  其實在原本的文字都是同一個字詞
[00:06:59.500 --> 00:07:01.500]  In that day
[00:07:01.500 --> 00:07:03.500]  有六次
[00:07:03.500 --> 00:07:05.500]  所以我們很簡單就可以用這六次的重複
[00:07:05.500 --> 00:07:07.500]  幫我們將這個經文分拆成為
[00:07:07.500 --> 00:07:09.500]  六小段
[00:07:09.500 --> 00:07:11.500]  亦都是一個倒影的結構
[00:07:11.500 --> 00:07:13.500]  頭尾
[00:07:13.500 --> 00:07:15.500]  是對的
[00:07:15.500 --> 00:07:17.500]  然後中間的部分
[00:07:17.500 --> 00:07:19.500]  藍色是對的
[00:07:19.500 --> 00:07:21.500]  正中央亦都是對的
[00:07:21.500 --> 00:07:23.500]  16節
[00:07:23.500 --> 00:07:25.500]  17節的經文
[00:07:25.500 --> 00:07:27.500]  它講到亞述
[00:07:27.500 --> 00:07:29.500]  攻擊
[00:07:29.500 --> 00:07:31.500]  這件事不是亞述去做什麼
[00:07:31.500 --> 00:07:33.500]  而是神的手在做事
[00:07:33.500 --> 00:07:35.500]  埃及人變為軟弱
[00:07:35.500 --> 00:07:37.500]  後來他聽到猶大地都害怕
[00:07:37.500 --> 00:07:39.500]  不是害怕猶大
[00:07:39.500 --> 00:07:41.500]  是害怕背後的
[00:07:41.500 --> 00:07:43.500]  耶和華
[00:07:43.500 --> 00:07:45.500]  神是獨行其事的上帝
[00:07:45.500 --> 00:07:47.500]  當我們剛才聽主席去讀出這段經文
[00:07:47.500 --> 00:07:49.500]  你聽到我們知道一直在講
[00:07:49.500 --> 00:07:51.500]  埃及
[00:07:51.500 --> 00:07:53.500]  但其實主角不是埃及人
[00:07:53.500 --> 00:07:55.500]  是萬軍之耶和華
[00:07:55.500 --> 00:07:57.500]  是耶和華自己
[00:07:57.500 --> 00:07:59.500]  不斷去提
[00:07:59.500 --> 00:08:01.500]  耶和華 耶和華 萬軍之耶和華
[00:08:01.500 --> 00:08:03.500]  萬軍之耶和華
[00:08:03.500 --> 00:08:05.500]  整段的主角是講
[00:08:05.500 --> 00:08:07.500]  上帝自己做事
[00:08:07.500 --> 00:08:11.500]  對於拜祭偶像的埃及
[00:08:11.500 --> 00:08:13.500]  接受審判
[00:08:13.500 --> 00:08:15.500]  上帝會刑罰他們
[00:08:15.500 --> 00:08:17.500]  在這一段的經文
[00:08:17.500 --> 00:08:19.500]  前半 十九章的上半就是講到
[00:08:19.500 --> 00:08:21.500]  上帝已經預告了
[00:08:21.500 --> 00:08:23.500]  埃及的資源
[00:08:23.500 --> 00:08:25.500]  會失效 失修
[00:08:25.500 --> 00:08:27.500]  剛才提過
[00:08:27.500 --> 00:08:29.500]  他們最大的資源 最大的依靠是什麼
[00:08:29.500 --> 00:08:31.500]  那條河
[00:08:31.500 --> 00:08:33.500]  但這條河會遇到乾涸的問題
[00:08:33.500 --> 00:08:35.500]  以致他的帝王國衰落
[00:08:35.500 --> 00:08:37.500]  以前我們不是很明白
[00:08:37.500 --> 00:08:39.500]  今年你明白
[00:08:39.500 --> 00:08:41.500]  歐洲遇到五八年一遇的大旱
[00:08:41.500 --> 00:08:43.500]  新聞都講
[00:08:43.500 --> 00:08:45.500]  運河都行不了船
[00:08:45.500 --> 00:08:47.500]  甚至有些河
[00:08:47.500 --> 00:08:49.500]  乾到露出河底的石頭
[00:08:49.500 --> 00:08:51.500]  其中一個新聞就講
[00:08:51.500 --> 00:08:53.500]  那些人就發現
[00:08:53.500 --> 00:08:55.500]  河底的石頭 刻了些字
[00:08:55.500 --> 00:08:57.500]  上面寫著什麼
[00:08:57.500 --> 00:08:59.500]  如果你看到這行字
[00:08:59.500 --> 00:09:01.500]  你的死期就到
[00:09:01.500 --> 00:09:03.500]  因為沒有了水
[00:09:03.500 --> 00:09:05.500]  沒有水喝
[00:09:05.500 --> 00:09:07.500]  沒有水灌溉
[00:09:07.500 --> 00:09:09.500]  即是沒有東西吃
[00:09:09.500 --> 00:09:11.500]  即是會大饑荒
[00:09:11.500 --> 00:09:13.500]  古代的世界就是這樣理解
[00:09:13.500 --> 00:09:15.500]  天然的利落河資源
[00:09:15.500 --> 00:09:17.500]  讓埃及這個王國興盛
[00:09:17.500 --> 00:09:19.500]  亦都可以讓他衰落
[00:09:19.500 --> 00:09:21.500]  上帝的預告
[00:09:21.500 --> 00:09:23.500]  就是人力資源的失收
[00:09:23.500 --> 00:09:25.500]  什麼意思
[00:09:25.500 --> 00:09:27.500]  就是他們的智慧人有很多
[00:09:27.500 --> 00:09:29.500]  埃及在古代近東
[00:09:29.500 --> 00:09:31.500]  被稱為智慧之國
[00:09:31.500 --> 00:09:33.500]  其實我們的諗言有不少
[00:09:33.500 --> 00:09:35.500]  是參考埃及的格言
[00:09:35.500 --> 00:09:37.500]  即使如此
[00:09:37.500 --> 00:09:39.500]  上帝說他們最有智慧的人
[00:09:39.500 --> 00:09:41.500]  集合在一起
[00:09:41.500 --> 00:09:43.500]  都看不明白到底發生什麼事
[00:09:43.500 --> 00:09:45.500]  都看不明白這個局勢應該怎樣
[00:09:45.500 --> 00:09:47.500]  他們每做一個決定
[00:09:47.500 --> 00:09:49.500]  都是錯的
[00:09:49.500 --> 00:09:51.500]  錯在錯
[00:09:51.500 --> 00:09:53.500]  以致整個王國衰落
[00:09:53.500 --> 00:09:55.500]  上帝說這樣的話
[00:09:55.500 --> 00:09:57.500]  你還想著去靠他
[00:09:57.500 --> 00:09:59.500]  丁子妹
[00:09:59.500 --> 00:10:01.500]  今日
[00:10:01.500 --> 00:10:03.500]  誰是你的埃及
[00:10:03.500 --> 00:10:05.500]  誰是你的亞述
[00:10:05.500 --> 00:10:09.500]  我們的視野是否只是停留
[00:10:09.500 --> 00:10:11.500]  在目前局勢形勢的
[00:10:11.500 --> 00:10:13.500]  研判
[00:10:13.500 --> 00:10:15.500]  甚至追逐一些安定
[00:10:15.500 --> 00:10:17.500]  保平安的選項
[00:10:17.500 --> 00:10:19.500]  希望依靠其他勢力
[00:10:19.500 --> 00:10:21.500]  去找到一刻的
[00:10:21.500 --> 00:10:23.500]  安寧呢
[00:10:23.500 --> 00:10:25.500]  以塞亞對猶大王昔日
[00:10:25.500 --> 00:10:27.500]  所發出上主的預告
[00:10:27.500 --> 00:10:29.500]  仍然是今日對我們
[00:10:29.500 --> 00:10:31.500]  在艱困裡面的提醒
[00:10:31.500 --> 00:10:33.500]  強勢
[00:10:33.500 --> 00:10:35.500]  不可靠
[00:10:35.500 --> 00:10:37.500]  為主的說話主言
[00:10:37.500 --> 00:10:39.500]  可以依靠
[00:10:39.500 --> 00:10:43.500]  上主更加說
[00:10:43.500 --> 00:10:45.500]  他要用亞述來
[00:10:45.500 --> 00:10:47.500]  刑罰埃及
[00:10:47.500 --> 00:10:49.500]  你看看25節最後講
[00:10:49.500 --> 00:10:51.500]  亞述是我手的工作
[00:10:51.500 --> 00:10:53.500]  在他手上用來做事的
[00:10:53.500 --> 00:10:55.500]  我們刑罰埃及的
[00:10:55.500 --> 00:10:57.500]  人或者會想
[00:10:57.500 --> 00:10:59.500]  將這些拜偶像的國度
[00:10:59.500 --> 00:11:01.500]  以前奴役
[00:11:01.500 --> 00:11:03.500]  我們先祖的國度
[00:11:03.500 --> 00:11:05.500]  即是粉碎
[00:11:05.500 --> 00:11:07.500]  將這個驕傲自大目中無人
[00:11:07.500 --> 00:11:09.500]  出爾反爾殘暴殺戮的國度
[00:11:09.500 --> 00:11:11.500]  永遠滅絕就對了
[00:11:11.500 --> 00:11:13.500]  我們這一百年出了不少的暴君
[00:11:13.500 --> 00:11:15.500]  他們的子民
[00:11:15.500 --> 00:11:17.500]  很多都是助紂為虐
[00:11:17.500 --> 00:11:19.500]  讓他們受到
[00:11:19.500 --> 00:11:21.500]  公義的刑罰
[00:11:21.500 --> 00:11:23.500]  好像很對
[00:11:23.500 --> 00:11:25.500]  大臣不是停在公義的刑罰
[00:11:25.500 --> 00:11:27.500]  當然不是
[00:11:27.500 --> 00:11:29.500]  所以接著的十八節
[00:11:29.500 --> 00:11:31.500]  跟著五小段的在那日
[00:11:31.500 --> 00:11:33.500]  是在講上帝預定了
[00:11:33.500 --> 00:11:35.500]  在一個遙遠的日子
[00:11:35.500 --> 00:11:37.500]  我們人不知道什麼時候
[00:11:37.500 --> 00:11:39.500]  只有神自己知道
[00:11:39.500 --> 00:11:41.500]  會發生一些事
[00:11:41.500 --> 00:11:43.500]  當那日埃及
[00:11:43.500 --> 00:11:45.500]  地必有五個城市的人
[00:11:45.500 --> 00:11:47.500]  說迦南的語言
[00:11:47.500 --> 00:11:49.500]  又指著
[00:11:49.500 --> 00:11:51.500]  萬軍之耶和華起誓
[00:11:51.500 --> 00:11:53.500]  有一城
[00:11:53.500 --> 00:11:55.500]  必稱為太陽城
[00:11:55.500 --> 00:11:57.500]  這裡是講
[00:11:57.500 --> 00:11:59.500]  他們講的迦南話
[00:11:59.500 --> 00:12:01.500]  其實就是希伯來話
[00:12:01.500 --> 00:12:03.500]  在面對剛才講的天災
[00:12:03.500 --> 00:12:05.500]  人禍之後埃及會變得不一樣
[00:12:05.500 --> 00:12:07.500]  也都會有人在其中
[00:12:07.500 --> 00:12:09.500]  講起希伯來話
[00:12:09.500 --> 00:12:11.500]  神的名字被傳揚
[00:12:11.500 --> 00:12:13.500]  其中一個明顯的標記
[00:12:13.500 --> 00:12:15.500]  就是神有祭壇在當中
[00:12:15.500 --> 00:12:17.500]  被人建立
[00:12:17.500 --> 00:12:19.500]  有柱立來紀念祂
[00:12:19.500 --> 00:12:21.500]  更重要的是
[00:12:21.500 --> 00:12:23.500]  當中的埃及人
[00:12:23.500 --> 00:12:25.500]  他經歷困苦
[00:12:25.500 --> 00:12:27.500]  他若果向上帝祈禱
[00:12:27.500 --> 00:12:29.500]  上帝會隨聽
[00:12:29.500 --> 00:12:31.500]  上帝會幫助
[00:12:31.500 --> 00:12:33.500]  會拯救
[00:12:33.500 --> 00:12:35.500]  如果是這樣的話
[00:12:35.500 --> 00:12:37.500]  我們可不可以答到
[00:12:37.500 --> 00:12:39.500]  如果你有一個對手
[00:12:39.500 --> 00:12:41.500]  敵人
[00:12:41.500 --> 00:12:43.500]  敵國
[00:12:43.500 --> 00:12:45.500]  一班不共戴天
[00:12:45.500 --> 00:12:47.500]  之仇的人
[00:12:47.500 --> 00:12:49.500]  你很不喜歡他們
[00:12:49.500 --> 00:12:51.500]  你願不願意向他們
[00:12:51.500 --> 00:12:53.500]  傳福音宣教
[00:12:53.500 --> 00:12:55.500]  不要講到那麼遠
[00:12:55.500 --> 00:12:57.500]  講我們自己身邊
[00:12:57.500 --> 00:12:59.500]  有一些你很不喜歡的人
[00:12:59.500 --> 00:13:01.500]  如果上帝的心是說
[00:13:01.500 --> 00:13:03.500]  你去跟他們講述我的福音
[00:13:03.500 --> 00:13:05.500]  你願不願意
[00:13:05.500 --> 00:13:07.500]  我們大概不情不願
[00:13:07.500 --> 00:13:09.500]  是啊
[00:13:09.500 --> 00:13:11.500]  聖經就放下了約拿書
[00:13:11.500 --> 00:13:13.500]  讓你看到
[00:13:13.500 --> 00:13:15.500]  就連大先知約拿
[00:13:15.500 --> 00:13:17.500]  都是不情願去尼尼眉
[00:13:17.500 --> 00:13:19.500]  向亞述人傳講悔改的福音
[00:13:19.500 --> 00:13:21.500]  歷史卻是讓我們知道
[00:13:21.500 --> 00:13:23.500]  人不做事
[00:13:23.500 --> 00:13:25.500]  上帝都會自己做
[00:13:25.500 --> 00:13:27.500]  後來
[00:13:27.500 --> 00:13:29.500]  在秘魯歸回的時候
[00:13:29.500 --> 00:13:31.500]  大約在波斯年間
[00:13:31.500 --> 00:13:33.500]  有一些猶大人沒有回到耶路撒冷
[00:13:33.500 --> 00:13:35.500]  沒有回歸
[00:13:35.500 --> 00:13:37.500]  他們繼續住在散居的埃及
[00:13:37.500 --> 00:13:39.500]  在那個近東局勢
[00:13:39.500 --> 00:13:41.500]  那麼混亂
[00:13:41.500 --> 00:13:43.500]  跟著巴比倫等等的事情發生
[00:13:43.500 --> 00:13:45.500]  有不少猶大人就去了
[00:13:45.500 --> 00:13:47.500]  埃及避難
[00:13:47.500 --> 00:13:49.500]  這些人就在那裡形成
[00:13:49.500 --> 00:13:51.500]  一些猶大的群體
[00:13:51.500 --> 00:13:53.500]  在其中一個城叫象島
[00:13:53.500 --> 00:13:55.500]  上面就建立了一個小型的聖殿
[00:13:55.500 --> 00:13:57.500]  在那裡就有向堯華的憲制
[00:13:57.500 --> 00:13:59.500]  有人可以在其中祈禱
[00:13:59.500 --> 00:14:01.500]  向神起誓
[00:14:01.500 --> 00:14:03.500]  上帝的預告
[00:14:03.500 --> 00:14:05.500]  很快就實現
[00:14:05.500 --> 00:14:07.500]  以塞亞將神對埃及的默示
[00:14:07.500 --> 00:14:09.500]  攤在他們的子民面前
[00:14:09.500 --> 00:14:11.500]  講得清清楚楚
[00:14:11.500 --> 00:14:13.500]  因為他們的子民
[00:14:13.500 --> 00:14:15.500]  不明白看不明白上帝在做什麼
[00:14:15.500 --> 00:14:17.500]  他們更加不喜歡
[00:14:17.500 --> 00:14:19.500]  上帝你擊打那些埃及人
[00:14:19.500 --> 00:14:21.500]  為什麼還要治好他們
[00:14:21.500 --> 00:14:23.500]  讓他們歸向你
[00:14:23.500 --> 00:14:25.500]  的確是沒有人會看得透
[00:14:25.500 --> 00:14:27.500]  即將來臨的災難
[00:14:27.500 --> 00:14:29.500]  但上帝卻是
[00:14:29.500 --> 00:14:31.500]  將這一段的說話
[00:14:31.500 --> 00:14:33.500]  這個預告給了他的子民
[00:14:33.500 --> 00:14:35.500]  他不是寫給那些埃及人看
[00:14:35.500 --> 00:14:37.500]  是交給了他的子民
[00:14:37.500 --> 00:14:39.500]  讓他們的子民能夠看到
[00:14:39.500 --> 00:14:41.500]  聽到 讀到
[00:14:41.500 --> 00:14:43.500]  神自己的心是怎麼想的
[00:14:43.500 --> 00:14:47.500]  上帝希望他的子民
[00:14:47.500 --> 00:14:49.500]  配合他的作為
[00:14:49.500 --> 00:14:51.500]  但我們人的很短視
[00:14:51.500 --> 00:14:53.500]  我們看不透神的心
[00:14:53.500 --> 00:14:55.500]  而且我們一生有限
[00:14:55.500 --> 00:14:57.500]  看到很短的時日
[00:14:57.500 --> 00:14:59.500]  我們看得不遠
[00:14:59.500 --> 00:15:01.500]  但不代表我們
[00:15:01.500 --> 00:15:03.500]  不能在今天
[00:15:03.500 --> 00:15:05.500]  按照神給我們的指引
[00:15:05.500 --> 00:15:07.500]  他的話語小小地這樣做
[00:15:07.500 --> 00:15:11.500]  說到宣教
[00:15:11.500 --> 00:15:13.500]  我們宣導會的創辦人
[00:15:13.500 --> 00:15:15.500]  孫信博士
[00:15:15.500 --> 00:15:17.500]  他特別注重向中國宣教
[00:15:17.500 --> 00:15:21.500]  他曾經分享過
[00:15:21.500 --> 00:15:23.500]  他以往沒有想起中國人
[00:15:23.500 --> 00:15:25.500]  只是有一個晚上
[00:15:25.500 --> 00:15:27.500]  他在夢中驚醒
[00:15:27.500 --> 00:15:29.500]  他醒來後
[00:15:29.500 --> 00:15:31.500]  很強烈感受到
[00:15:31.500 --> 00:15:33.500]  上帝的可畏可敬
[00:15:33.500 --> 00:15:35.500]  他整個人在打陣
[00:15:35.500 --> 00:15:37.500]  也感到整個心
[00:15:37.500 --> 00:15:39.500]  充滿火熱的感覺
[00:15:39.500 --> 00:15:41.500]  他在夢裡看到什麼
[00:15:41.500 --> 00:15:43.500]  他看到一個很大的會場
