
[00:00:00.000 --> 00:00:02.000]  各位電子媒體平安
[00:14:13.000 --> 00:14:15.000]  當我們看到這些事的時候
[00:14:15.000 --> 00:14:16.000]  我們仍然想到
[00:14:16.000 --> 00:14:18.000]  因為上帝聖經所說
[00:14:18.000 --> 00:14:21.000]  祂的慈愛和祂的信實
[00:14:21.000 --> 00:14:24.000]  行在祂的寶座前面
[00:14:24.000 --> 00:14:30.000]  所以再回到剛才第20章創世紀
[00:14:30.000 --> 00:14:32.000]  武宰上帝要作審判
[00:14:32.000 --> 00:14:34.000]  但是在那個時候
[00:14:34.000 --> 00:14:37.000]  上帝直接和阿伯拉罕說話
[00:14:37.000 --> 00:14:41.000]  大家看回下面的20節
[00:14:41.000 --> 00:14:42.000]  耶和華說
[00:14:42.000 --> 00:14:47.000]  控告所多瑪和 阿摩拉的聲音甚大
[00:14:47.000 --> 00:14:50.000]  他們的罪惡甚重 極重
[00:14:50.000 --> 00:14:53.000]  我現在要下去看看他們所行的
[00:14:53.000 --> 00:14:56.000]  實際上那聽聞於我的控訴
[00:14:56.000 --> 00:14:59.000]  如果不是我也會知道
[00:14:59.000 --> 00:15:01.000]  聖經提到有很多控告的聲音
[00:15:01.000 --> 00:15:03.000]  達到神的耳中
[00:15:03.000 --> 00:15:04.000]  這些聲音是在說
[00:15:04.000 --> 00:15:07.000]  在城市裏面很多受到傷害
[00:15:07.000 --> 00:15:10.000]  受到迫害的慘叫聲
[00:15:10.000 --> 00:15:13.000]  那些受苦的哀聲
[00:15:13.000 --> 00:15:16.000]  神知道了 神聽到了
[00:15:16.000 --> 00:15:17.000]  在那個時候
[00:15:17.000 --> 00:15:19.000]  上帝說我要去到他們中間
[00:15:19.000 --> 00:15:22.000]  要去證實所聽的
[00:15:22.000 --> 00:15:26.000]  確實知道他們所作的事情
[00:15:26.000 --> 00:15:29.000]  當然上帝完全明白所發生的事情
[00:15:29.000 --> 00:15:31.000]  但是他特別這樣來和阿伯拉罕說
[00:15:31.000 --> 00:15:34.000]  他說我要知道是不是
[00:15:34.000 --> 00:15:40.000]  其實意味著上帝仍然是在當中等待著
[00:15:40.000 --> 00:15:43.000]  也意味著他要向阿伯拉罕表達出
[00:15:43.000 --> 00:15:46.000]  你可以向我尋求
[00:15:46.000 --> 00:15:52.000]  在鼓勵阿伯拉罕去做一件事情
[00:15:52.000 --> 00:15:54.000]  你向我尋求
[00:15:54.000 --> 00:15:57.000]  阿伯拉罕聽見上帝這樣說的時候
[00:15:57.000 --> 00:15:59.000]  他馬上就向神祈禱
[00:15:59.000 --> 00:16:01.000]  下面的說話可以是神
[00:16:01.000 --> 00:16:04.000]  可以是人向神的禱告
[00:16:04.000 --> 00:16:07.000]  大家留心第二十二節
[00:16:07.000 --> 00:16:10.000]  在那個時候那兩位天使就轉身有所行動
[00:16:10.000 --> 00:16:12.000]  向索多瑪去了
[00:16:12.000 --> 00:16:15.000]  阿伯拉罕卻仍然站在耶和華面前
[00:16:15.000 --> 00:16:18.000]  這句說話是在說很多人
[00:16:18.000 --> 00:16:20.000]  當他向神祈禱的時候
[00:16:20.000 --> 00:16:23.000]  聖經就說站在神的面前
[00:16:23.000 --> 00:16:24.000]  他們站在神的面前
[00:16:24.000 --> 00:16:26.000]  他們要向神禱告
[00:16:26.000 --> 00:16:29.000]  要代求要尋求上帝
[00:16:29.000 --> 00:16:34.000]  聖經再說阿伯拉罕就上前
[00:16:34.000 --> 00:16:36.000]  不但站在神的面前
[00:16:36.000 --> 00:16:38.000]  很想向神表明他的道理
[00:16:38.000 --> 00:16:41.000]  很想向他陳明自己的心
[00:16:41.000 --> 00:16:45.000]  然後你見到二十四到二十五節
[00:16:45.000 --> 00:16:49.000]  他就很放膽地向神求一件事
[00:16:49.000 --> 00:16:50.000]  二十四節
[00:16:50.000 --> 00:16:52.000]  假如城中有五十個義人
[00:16:52.000 --> 00:16:55.000]  你還真的要除滅那地方
[00:16:55.000 --> 00:16:57.000]  不為城裡的五十個義人
[00:16:57.000 --> 00:16:59.000]  要赦滅那地方嗎
[00:16:59.000 --> 00:17:01.000]  你絕不會做這樣的事
[00:17:01.000 --> 00:17:05.000]  你不會將義人和惡人一同殺死
[00:17:05.000 --> 00:17:06.000]  你不會這樣做
[00:17:06.000 --> 00:17:08.000]  你絕對不會這樣做
[00:17:08.000 --> 00:17:10.000]  因為你是行公義的上帝
[00:17:10.000 --> 00:17:13.000]  當他這樣祈求的時候
[00:17:13.000 --> 00:17:17.000]  你會發覺阿伯拉罕很認識上帝
[00:17:17.000 --> 00:17:19.000]  他按照神的屬性來祈禱
[00:17:19.000 --> 00:17:21.000]  上帝你是公義的
[00:17:21.000 --> 00:17:24.000]  你不會將罪人或者無辜的人
[00:17:24.000 --> 00:17:27.000]  和惡人一同消滅
[00:17:27.000 --> 00:17:28.000]  你一定會施恩
[00:17:28.000 --> 00:17:31.000]  你一定會施憐憫
[00:17:31.000 --> 00:17:34.000]  當人明白上帝的慈愛的時候
[00:17:34.000 --> 00:17:37.000]  他可以放膽地求
[00:17:37.000 --> 00:17:41.000]  他會知道神一定會去聽
[00:17:41.000 --> 00:17:42.000]  當我們有些時候
[00:17:42.000 --> 00:17:44.000]  為了一些事情祈禱的時候
[00:17:44.000 --> 00:17:45.000]  我們都會說
[00:17:45.000 --> 00:17:47.000]  神是因為你的憐憫
[00:17:47.000 --> 00:17:49.000]  你聽我們祈禱
[00:17:49.000 --> 00:17:50.000]  因為你的慈愛
[00:17:50.000 --> 00:17:51.000]  你聽我們祈禱
[00:17:51.000 --> 00:17:56.000]  或者神未必會按你的想法去承傳
[00:17:56.000 --> 00:17:59.000]  但是他一定會讓慈愛
[00:17:59.000 --> 00:18:02.000]  在其中顯明出來
[00:18:02.000 --> 00:18:04.000]  有位弟兄說到
[00:18:04.000 --> 00:18:07.000]  當他為他的父母祈禱的時候
[00:18:07.000 --> 00:18:09.000]  爸爸一直都很堅硬
[00:18:09.000 --> 00:18:11.000]  他不肯相信
[00:18:11.000 --> 00:18:13.000]  也有很大的抗拒
[00:18:13.000 --> 00:18:15.000]  當他一路來到祈禱的時候
[00:18:15.000 --> 00:18:17.000]  心裡開始有些灰心
[00:18:17.000 --> 00:18:20.000]  覺得不知道神會不會聽祈禱
[00:18:20.000 --> 00:18:21.000]  但後來當他讀聖經的時候
[00:18:21.000 --> 00:18:24.000]  讀到聖經一書第五章提到
[00:18:24.000 --> 00:18:25.000]  聖經就說
[00:18:25.000 --> 00:18:29.000]  你們若照他的旨意求什麼
[00:18:29.000 --> 00:18:32.000]  神就聽他們
[00:18:32.000 --> 00:18:34.000]  自然知道他聽我們
[00:18:34.000 --> 00:18:36.000]  就知道所求於他的
[00:18:36.000 --> 00:18:38.000]  無不得著
[00:18:38.000 --> 00:18:40.000]  他的心很得鼓勵
[00:18:40.000 --> 00:18:42.000]  知道聖經清楚應許
[00:18:42.000 --> 00:18:45.000]  我們按照神的旨意
[00:18:45.000 --> 00:18:47.000]  或者說按照他的屬性
[00:18:47.000 --> 00:18:48.000]  來向神禱告
[00:18:48.000 --> 00:18:50.000]  神是會聽的
[00:18:50.000 --> 00:18:51.000]  他既然會聽
[00:18:51.000 --> 00:18:53.000]  他會承傳的
[00:18:53.000 --> 00:18:56.000]  這位弟兄因此他繼續這樣祈禱
[00:18:56.000 --> 00:18:57.000]  因為他相信
[00:18:57.000 --> 00:18:59.000]  為一個人能夠得救祈禱
[00:18:59.000 --> 00:19:01.000]  是一定合神的心意
[00:19:01.000 --> 00:19:04.000]  因此他放膽繼續不斷向神求
[00:19:04.000 --> 00:19:07.000]  而最終他看到上帝很奇妙地
[00:19:07.000 --> 00:19:08.000]  來應允他的祈禱
[00:19:08.000 --> 00:19:10.000]  爸爸信主
