
[00:00:00.000 --> 00:00:03.000]  提摩太后書二章二十二節
[00:03:01.000 --> 00:03:04.000]  一起的追求
[00:03:04.000 --> 00:03:08.000]  不但你一個人自己追求公義
[00:03:08.000 --> 00:03:12.000]  信德,仁愛,和平
[00:03:12.000 --> 00:03:13.000]  你做得很好
[00:03:13.000 --> 00:03:16.000]  你在那邊追求,我都看見
[00:03:16.000 --> 00:03:18.000]  我一直恩待你
[00:03:18.000 --> 00:03:19.000]  你追求,我就給你
[00:03:19.000 --> 00:03:21.000]  你叩門,我就給你開門
[00:03:21.000 --> 00:03:23.000]  你尋找,我就給你尋見
[00:03:23.000 --> 00:03:26.000]  讓公義深在那裡面一點
[00:03:26.000 --> 00:03:28.000]  讓仁愛深在那裡面
[00:03:28.000 --> 00:03:30.000]  就進來了
[00:03:30.000 --> 00:03:35.000]  我就給你尋見
[00:03:35.000 --> 00:03:37.000]  讓和平就進來了
[00:03:37.000 --> 00:03:38.000]  你很喜樂
[00:03:38.000 --> 00:03:43.000]  你不能和平的地方,你能和平
[00:03:43.000 --> 00:03:45.000]  你做得很好
[00:03:45.000 --> 00:03:47.000]  但是主跟他說
[00:03:47.000 --> 00:03:50.000]  你要和那些清心禱告主的人
[00:03:50.000 --> 00:03:53.000]  一同的追求
[00:03:53.000 --> 00:03:55.000]  你也有做
[00:03:55.000 --> 00:03:57.000]  他是傳道人,他當然有
[00:03:57.000 --> 00:03:59.000]  我不曉得耶,他是不是沒有
[00:03:59.000 --> 00:04:03.000]  因為他教會生活很多年了
[00:04:03.000 --> 00:04:05.000]  保羅在很多書信
[00:04:05.000 --> 00:04:07.000]  在若干書信裡面
[00:04:07.000 --> 00:04:12.000]  稱許提摩台
[00:04:12.000 --> 00:04:14.000]  別人都求耶自己的事
[00:04:14.000 --> 00:04:17.000]  沒有人求耶的事
[00:04:17.000 --> 00:04:20.000]  提摩台
[00:04:20.000 --> 00:04:23.000]  他跟我一同勞苦
[00:04:23.000 --> 00:04:26.000]  他對待我像兒子對待父親一般
[00:04:26.000 --> 00:04:29.000]  保羅非常欣慰提摩台
[00:04:29.000 --> 00:04:34.000]  他是一個追求主
[00:04:34.000 --> 00:04:37.000]  清心禱告主的人
[00:04:37.000 --> 00:04:39.000]  他不是一個人
[00:04:39.000 --> 00:04:41.000]  他在那個團隊的裡面
[00:04:41.000 --> 00:04:46.000]  在教會的裡面服侍
[00:04:46.000 --> 00:04:48.000]  所以他必然跟弟兄姐妹
[00:04:48.000 --> 00:04:49.000]  有一起追求
[00:04:49.000 --> 00:04:50.000]  好像你和我
[00:04:50.000 --> 00:04:53.000]  我們今天坐在這裡
[00:04:53.000 --> 00:04:55.000]  我們就在追求公義信德
[00:04:55.000 --> 00:04:56.000]  仁愛和平
[00:04:56.000 --> 00:04:59.000]  這些屬於生命的基本的品德
[00:04:59.000 --> 00:05:01.000]  這個基本的德性
[00:05:01.000 --> 00:05:03.000]  我們在這邊追求
[00:05:03.000 --> 00:05:04.000]  感謝主
[00:05:04.000 --> 00:05:07.000]  這是大恩典
[00:05:07.000 --> 00:05:11.000]  在生活裡面這一環我們都
[00:05:11.000 --> 00:05:12.000]  蒙恩典
[00:05:12.000 --> 00:05:14.000]  持守
[00:05:14.000 --> 00:05:17.000]  恆心的持守
[00:05:17.000 --> 00:05:19.000]  所以提摩台一定也這樣子
[00:05:19.000 --> 00:05:21.000]  但是主跟他說
[00:05:21.000 --> 00:05:24.000]  你要同那些清心禱告主的人
[00:05:24.000 --> 00:05:27.000]  一起追求
[00:05:27.000 --> 00:05:28.000]  提摩台說我做到了
[00:05:28.000 --> 00:05:29.000]  我有
[00:05:29.000 --> 00:05:33.000]  但是你為什麼要跟我說
[00:05:33.000 --> 00:05:36.000]  所以可能半途輕忽了
[00:05:36.000 --> 00:05:43.000]  可能半途就覺得就自滿了
[00:05:43.000 --> 00:05:45.000]  不要自滿
[00:05:45.000 --> 00:05:46.000]  公義信德仁愛和平
[00:05:46.000 --> 00:05:48.000]  只是一點在你的裡面而已
[00:05:48.000 --> 00:05:49.000]  已經有了
[00:05:49.000 --> 00:05:51.000]  還沒有成為你的德性
[00:05:51.000 --> 00:05:52.000]  你要繼續追求
[00:05:52.000 --> 00:05:54.000]  而且你要跟弟兄姐妹們
[00:05:54.000 --> 00:05:57.000]  跟那些清心禱告主的人
[00:05:57.000 --> 00:06:01.000]  一起追求
[00:06:01.000 --> 00:06:04.000]  我上次跟弟兄姐妹分享到
[00:06:04.000 --> 00:06:06.000]  我在年輕學生時代的時候
[00:06:06.000 --> 00:06:08.000]  大概是二十歲左右
[00:06:08.000 --> 00:06:11.000]  上彭老師每個禮拜六週末
[00:06:11.000 --> 00:06:13.000]  我們青年聚會完了
[00:06:13.000 --> 00:06:16.000]  他拉著我們做什麼
[00:06:16.000 --> 00:06:17.000]  禱告對不對
[00:06:17.000 --> 00:06:18.000]  上次你們有在聽
[00:06:18.000 --> 00:06:20.000]  大部分都知道
[00:06:20.000 --> 00:06:21.000]  有沒有說過
[00:06:21.000 --> 00:06:22.000]  有嗎
[00:06:22.000 --> 00:06:23.000]  對不對
[00:06:23.000 --> 00:06:27.000]  我不是在別的地方說的
[00:06:27.000 --> 00:06:31.000]  他拉著我們圍起個圈
[00:06:31.000 --> 00:06:38.000]  去禱告
[00:06:38.000 --> 00:06:40.000]  邵叔叔他沒有說
[00:06:40.000 --> 00:06:41.000]  好 你很有負擔
[00:06:41.000 --> 00:06:43.000]  你帶著他們這些年輕人
[00:06:43.000 --> 00:06:44.000]  是你發起的
[00:06:44.000 --> 00:06:45.000]  而且你不是做一次
[00:06:45.000 --> 00:06:49.000]  你是每個禮拜六都做
[00:06:49.000 --> 00:06:51.000]  因為彭老師心裡面很沈重
[00:06:51.000 --> 00:06:55.000]  他覺得這個樹林光景很不理想
[00:06:55.000 --> 00:06:57.000]  孩子們生命沒有改變
[00:06:57.000 --> 00:06:59.000]  每個禮拜六來聚會就回去了
[00:06:59.000 --> 00:07:01.000]  彭老師心裡面很沈重
[00:07:01.000 --> 00:07:02.000]  你看他多愛我們
[00:07:02.000 --> 00:07:03.000]  他不是召集我們
[00:07:03.000 --> 00:07:05.000]  禱告幾次就好了
[00:07:05.000 --> 00:07:09.000]  他每個禮拜六都召集我們
[00:07:09.000 --> 00:07:11.000]  這個感動是彭老師發動的
[00:07:11.000 --> 00:07:14.000]  邵叔叔不是他發動的
[00:07:14.000 --> 00:07:18.000]  可是邵叔叔跟著一起跪下來
[00:07:18.000 --> 00:07:19.000]  也每個禮拜六
[00:07:19.000 --> 00:07:20.000]  他不是偶爾出現一項
[00:07:20.000 --> 00:07:21.000]  我也出現就好
[00:07:21.000 --> 00:07:23.000]  跟你同工一項
[00:07:23.000 --> 00:07:27.000]  他也每個禮拜同工到底
[00:07:27.000 --> 00:07:29.000]  結果上次我跟你們分享
[00:07:29.000 --> 00:07:32.000]  我有一次很印象深刻
[00:07:32.000 --> 00:07:33.000]  其他話我就不要多說了
[00:07:33.000 --> 00:07:35.000]  都已經說過了
[00:07:35.000 --> 00:07:36.000]  我們不要禱告
[00:07:36.000 --> 00:07:38.000]  我們自己禱告就可以了
[00:07:38.000 --> 00:07:39.000]  一起禱告
[00:07:39.000 --> 00:07:40.000]  怕怕
[00:07:40.000 --> 00:07:41.000]  不好意思
[00:07:41.000 --> 00:07:42.000]  不願意
[00:07:42.000 --> 00:07:43.000]  不知道怎麼說了
[00:07:43.000 --> 00:07:44.000]  緊張了
[00:07:44.000 --> 00:07:45.000]  可是彭老師每個禮拜
[00:07:45.000 --> 00:07:48.000]  都要我們在一起禱告
[00:07:48.000 --> 00:07:50.000]  把我們的快樂都剝奪光了
[00:07:50.000 --> 00:07:51.000]  我們就喜歡在一起調調天
[00:07:51.000 --> 00:07:52.000]  玩玩玩
[00:07:52.000 --> 00:07:55.000]  然後很滿足地回去
[00:07:55.000 --> 00:07:56.000]  就這樣
[00:07:56.000 --> 00:07:59.000]  我上次跟你們分享的是
[00:07:59.000 --> 00:08:00.000]  邵叔叔
[00:08:00.000 --> 00:08:01.000]  印象深刻
[00:08:01.000 --> 00:08:02.000]  在我心裡面
[00:08:02.000 --> 00:08:03.000]  我們彼此沒有交談
[00:08:03.000 --> 00:08:04.000]  散會之後
[00:08:04.000 --> 00:08:05.000]  但是我相信
[00:08:05.000 --> 00:08:07.000]  一定不少弟兄姐妹和我一樣
[00:08:07.000 --> 00:08:09.000]  非常感動
[00:08:09.000 --> 00:08:10.000]  就是邵叔叔
[00:08:10.000 --> 00:08:13.000]  竟然擔著我們的年輕孩子們面前
[00:08:13.000 --> 00:08:19.000]  他很懊悔地向神認罪
[00:08:19.000 --> 00:08:21.000]  向彭老師認罪
[00:08:21.000 --> 00:08:25.000]  向神認他得罪彭老師一件事情
[00:08:25.000 --> 00:08:27.000]  他回去跟彭老師道歉就好了
[00:08:27.000 --> 00:08:29.000]  他跟神認過罪就好了
[00:08:29.000 --> 00:08:30.000]  為什麼當著我們面前
[00:08:30.000 --> 00:08:32.000]  要這樣子禱告
[00:08:32.000 --> 00:08:35.000]  他就是這樣所做
[00:08:35.000 --> 00:08:38.000]  主要他這樣做
[00:08:38.000 --> 00:08:39.000]  在我心裡面到今天
[00:08:39.000 --> 00:08:41.000]  到永永遠遠
[00:08:41.000 --> 00:08:44.000]  就在那一刻
[00:08:44.000 --> 00:08:46.000]  聽到他這樣禱告之後
[00:08:46.000 --> 00:08:48.000]  我裡面非常的震驚
[00:08:48.000 --> 00:08:51.000]  我非常的感動
[00:08:51.000 --> 00:08:55.000]  雖然說公義信德仁愛和平
[00:08:55.000 --> 00:08:56.000]  這幾個字眼
[00:08:56.000 --> 00:09:00.000]  但是我確實激發我追求
[00:09:00.000 --> 00:09:02.000]  我要向邵叔叔
[00:09:02.000 --> 00:09:04.000]  他怎麼能夠這樣
[00:09:04.000 --> 00:09:06.000]  他得罪彭老師
[00:09:06.000 --> 00:09:07.000]  他怎麼那麼沈
[00:09:07.000 --> 00:09:09.000]  那麼謙卑
[00:09:09.000 --> 00:09:13.000]  怎麼那麼真誠
[00:09:13.000 --> 00:09:16.000]  彭老師聽了一定很感動的
[00:09:16.000 --> 00:09:18.000]  我當時心裡面就這樣感覺
[00:09:18.000 --> 00:09:21.000]  要道歉才真正叫彭老師
[00:09:21.000 --> 00:09:22.000]  心裡面
[00:09:22.000 --> 00:09:25.000]  人和人之間若能這樣多好
[00:09:25.000 --> 00:09:26.000]  我也能夠做到
[00:09:26.000 --> 00:09:30.000]  我根本就沒有跟任何人認過罪
[00:09:30.000 --> 00:09:32.000]  你們聽過我的見證的話就知道
[00:09:32.000 --> 00:09:35.000]  我第一次跟我大弟弟認錯
[00:09:35.000 --> 00:09:37.000]  我費了九牛二虎之力
[00:09:37.000 --> 00:09:40.000]  第三次才成功
[00:09:40.000 --> 00:09:44.000]  我很羨慕邵叔叔這樣
[00:09:44.000 --> 00:09:46.000]  我就渴慕
[00:09:46.000 --> 00:09:49.000]  你看在一起
[00:09:49.000 --> 00:09:52.000]  跟那清心禱告主的人多麼重要
[00:09:52.000 --> 00:09:58.000]  跟他們一起的追求多麼重要
[00:09:58.000 --> 00:09:59.000]  如果邵叔叔沒有跟我們在一起
[00:09:59.000 --> 00:10:01.000]  繼續跟我們一起追求
[00:10:01.000 --> 00:10:03.000]  彭老師帶領
[00:10:03.000 --> 00:10:06.000]  我有空我就來一下
[00:10:06.000 --> 00:10:09.000]  邵叔叔他就沒有一次經驗是
[00:10:09.000 --> 00:10:11.000]  在我們眾人面前
[00:10:11.000 --> 00:10:13.000]  神要他這樣做
[00:10:13.000 --> 00:10:16.000]  他就沒有經驗到這一次
[00:10:16.000 --> 00:10:22.000]  他的生命就會往後遲一點點成長
[00:10:22.000 --> 00:10:24.000]  神對我們每一個人都說
[00:10:24.000 --> 00:10:26.000]  包括傳道人
[00:10:26.000 --> 00:10:28.000]  神對提摩太說
[00:10:28.000 --> 00:10:31.000]  你要和那些清心禱告主的人
[00:10:31.000 --> 00:10:38.000]  一同的一起的追求
[00:10:38.000 --> 00:10:41.000]  我們在經過一些時候
[00:10:41.000 --> 00:10:43.000]  每個禮拜六這樣禱告
[00:10:43.000 --> 00:10:45.000]  到後來我們嘗到味道
[00:10:45.000 --> 00:10:46.000]  嘗到味道
[00:10:46.000 --> 00:10:50.000]  裡面開始渴慕
[00:10:50.000 --> 00:10:52.000]  我們變成不是勉強
[00:10:52.000 --> 00:10:54.000]  又要禱告
[00:10:54.000 --> 00:10:56.000]  我們就願意禱告
[00:10:56.000 --> 00:11:04.000]  我們的生命裡面開始改變
[00:11:04.000 --> 00:11:06.000]  日積月累
[00:11:06.000 --> 00:11:13.000]  追求是日積月累的事情
[00:11:13.000 --> 00:11:14.000]  夠了嗎
[00:11:14.000 --> 00:11:17.000]  保羅說好多免疫的話
[00:11:17.000 --> 00:11:19.000]  他說到他跟耶穌一起死
[00:11:19.000 --> 00:11:21.000]  他都願意
[00:11:21.000 --> 00:11:23.000]  還要經歷耶穌的復活
[00:11:23.000 --> 00:11:25.000]  然後他停下來
[00:11:25.000 --> 00:11:28.000]  他說我不是以為我已經得著了
[00:11:28.000 --> 00:11:30.000]  完全了
[00:11:30.000 --> 00:11:35.000]  我乃是竭力追求
[00:11:35.000 --> 00:11:37.000]  彼得在最後的一封書信裡面
[00:11:37.000 --> 00:11:38.000]  彼得後書
[00:11:38.000 --> 00:11:43.000]  他說我們蒙了這麼多這麼多的恩典
[00:11:43.000 --> 00:11:46.000]  我們要分外的殷勤
[00:11:46.000 --> 00:11:48.000]  格外的殷勤
[00:11:48.000 --> 00:11:50.000]  好像要揀選我們的恩昭
[00:11:50.000 --> 00:11:54.000]  堅定不移
[00:11:54.000 --> 00:11:56.000]  提摩太
[00:11:56.000 --> 00:11:57.000]  繼續
[00:11:57.000 --> 00:12:00.000]  到有生之年
[00:12:00.000 --> 00:12:04.000]  你都要在教會生活裡面一起追求
[00:12:04.000 --> 00:12:07.000]  感謝贊美主
[00:12:07.000 --> 00:12:09.000]  今天我們讀這話
[00:12:09.000 --> 00:12:11.000]  我們再一次彼此的勉勵
[00:12:11.000 --> 00:12:13.000]  我們看見追求
[00:12:13.000 --> 00:12:15.000]  公益性的人愛和平的含義
[00:12:15.000 --> 00:12:17.000]  我上次都已經說過了
[00:12:17.000 --> 00:12:19.000]  今天就不再重復了
[00:12:19.000 --> 00:12:20.000]  因為時間很寶貴
[00:12:20.000 --> 00:12:22.000]  我要好好的把握住
[00:12:22.000 --> 00:12:23.000]  如果沒有聽過的話
[00:12:23.000 --> 00:12:29.000]  可以問弟兄姐妹
[00:12:29.000 --> 00:12:33.000]  我們看見這邊說追求公益性的人愛和平
[00:12:33.000 --> 00:12:36.000]  去找誰呢
[00:12:36.000 --> 00:12:38.000]  找那些去跟誰呢
[00:12:38.000 --> 00:12:39.000]  在一起呢
[00:12:39.000 --> 00:12:42.000]  是跟那些清心禱告主的人
[00:12:42.000 --> 00:12:47.000]  跟他們一起追求
[00:12:47.000 --> 00:12:49.000]  他強調的是禱告
[00:12:49.000 --> 00:12:53.000]  而且是清心禱告
[00:12:53.000 --> 00:12:55.000]  上次我們有分享到
[00:12:55.000 --> 00:13:00.000]  在禱告會裡面可以找到清心禱告主的人
[00:13:00.000 --> 00:13:05.000]  比較很快就可以找到清心禱告主的人
[00:13:05.000 --> 00:13:06.000]  也在別的場合
[00:13:06.000 --> 00:13:07.000]  別的方式
[00:13:07.000 --> 00:13:08.000]  別的途徑
[00:13:08.000 --> 00:13:09.000]  也可以找到
[00:13:09.000 --> 00:13:11.000]  但是在禱告會裡面
[00:13:11.000 --> 00:13:14.000]  比較快可以找到清心禱告主的人
[00:13:14.000 --> 00:13:15.000]  而且我們每一個人
[00:13:15.000 --> 00:13:17.000]  士林都會幫助我們
[00:13:17.000 --> 00:13:18.000]  也成為清心禱告主的人
[00:13:18.000 --> 00:13:23.000]  上次我們已經分享過了
[00:13:23.000 --> 00:13:27.000]  清心禱告主是有兩類
[00:13:27.000 --> 00:13:30.000]  第一類就是在禱告會中
[00:13:30.000 --> 00:13:33.000]  清心禱告
[00:13:33.000 --> 00:13:35.000]  回家去出去之後
[00:13:35.000 --> 00:13:36.000]  是每天都有禱告
[00:13:36.000 --> 00:13:40.000]  可是很難像在禱告會中那麼容易的
[00:13:40.000 --> 00:13:43.000]  那麼可以清心禱告主
[00:13:43.000 --> 00:13:45.000]  所以第一種是在禱告會中
[00:13:45.000 --> 00:13:47.000]  清心禱告主的人
[00:13:47.000 --> 00:13:48.000]  所以你到禱告會裡面
[00:13:48.000 --> 00:13:53.000]  就可以找到這樣的人
[00:13:53.000 --> 00:13:54.000]  第二種清心禱告主的人
[00:13:54.000 --> 00:13:55.000]  就這邊說的
[00:13:55.000 --> 00:13:58.000]  那清心禱告主的人
[00:13:58.000 --> 00:13:59.000]  提摩泰
[00:13:59.000 --> 00:14:03.000]  你要同那清心禱告主的人一同追求
[00:14:03.000 --> 00:14:04.000]  是說到
[00:14:04.000 --> 00:14:06.000]  他在生活中
[00:14:06.000 --> 00:14:07.000]  不但每天禱告
[00:14:07.000 --> 00:14:08.000]  生活中
[00:14:08.000 --> 00:14:11.000]  他都清心禱告
[00:14:11.000 --> 00:14:14.000]  神對提摩泰
[00:14:14.000 --> 00:14:16.000]  也對我們每一個人說
[00:14:16.000 --> 00:14:17.000]  去
[00:14:17.000 --> 00:14:21.000]  你要去和這些人
[00:14:21.000 --> 00:14:25.000]  一起的追求公義性德
[00:14:25.000 --> 00:14:27.000]  仁愛和平
[00:14:27.000 --> 00:14:30.000]  各自追求不夠
[00:14:30.000 --> 00:14:31.000]  很好
[00:14:31.000 --> 00:14:33.000]  主非常的
[00:14:33.000 --> 00:14:34.000]  欣慰
[00:14:34.000 --> 00:14:36.000]  我們重視
[00:14:36.000 --> 00:14:39.000]  我們要追求這一個
[00:14:39.000 --> 00:14:42.000]  我相信今天我們坐在這裡
[00:14:42.000 --> 00:14:44.000]  我們都是重視
[00:14:44.000 --> 00:14:46.000]  是神的恩典
[00:14:46.000 --> 00:14:48.000]  主的恩典一樣一樣都要數
[00:14:48.000 --> 00:14:49.000]  如果不是主的恩典
[00:14:49.000 --> 00:14:50.000]  我們不會坐在這裡
[00:14:50.000 --> 00:14:53.000]  教會生活裡面有四個大重點
[00:14:53.000 --> 00:14:55.000]  也許有第五個第六個
[00:14:55.000 --> 00:14:58.000]  但最起碼的教會生活有四個層面
[00:14:58.000 --> 00:15:00.000]  最起碼有四個層面
[00:15:00.000 --> 00:15:01.000]  第一個
[00:15:01.000 --> 00:15:03.000]  我們現在都在這邊
[00:15:03.000 --> 00:15:08.000]  就是跟弟兄姊妹一起的聚會
[00:15:08.000 --> 00:15:09.000]  而且這個聚會是
[00:15:09.000 --> 00:15:12.000]  聽主信息的聚會
[00:15:12.000 --> 00:15:13.000]  我們唱詩歌的時候
[00:15:13.000 --> 00:15:14.000]  聽主信息
[00:15:14.000 --> 00:15:16.000]  主對我們說話
[00:15:16.000 --> 00:15:17.000]  我們在聚會當中
[00:15:17.000 --> 00:15:18.000]  有人做見證
[00:15:18.000 --> 00:15:20.000]  我們聽主借著見證
[00:15:20.000 --> 00:15:21.000]  對我們說話
[00:15:21.000 --> 00:15:22.000]  講道
[00:15:22.000 --> 00:15:24.000]  對我們說話
[00:15:24.000 --> 00:15:26.000]  教會生活的第一個層面
[00:15:26.000 --> 00:15:27.000]  我們透過這個層面
[00:15:27.000 --> 00:15:28.000]  來追求公義信德
[00:15:28.000 --> 00:15:29.000]  仍然和平
[00:15:29.000 --> 00:15:32.000]  今天我們都在這個地方
[00:15:32.000 --> 00:15:34.000]  還有三個層面
[00:15:34.000 --> 00:15:37.000]  是非常重要
[00:15:37.000 --> 00:15:39.000]  但是許多人
[00:15:39.000 --> 00:15:41.000]  基督徒
[00:15:41.000 --> 00:15:42.000]  輕忽他
[00:15:42.000 --> 00:15:44.000]  或者是以前重視他
[00:15:44.000 --> 00:15:47.000]  但是很容易又在輕忽掉了
[00:15:47.000 --> 00:15:48.000]  這三個層面
[00:15:48.000 --> 00:15:51.000]  是容易被輕忽的
[00:15:51.000 --> 00:15:55.000]  就是借著彼此團契
[00:15:55.000 --> 00:15:57.000]  來追求公義信德
[00:15:57.000 --> 00:15:58.000]  仍然和平
[00:15:58.000 --> 00:16:01.000]  還有借著一起的禱告
[00:16:01.000 --> 00:16:03.000]  來追求公義信德
[00:16:03.000 --> 00:16:06.000]  仍然和平
[00:16:06.000 --> 00:16:10.000]  就是說參加禱告會
[00:16:10.000 --> 00:16:11.000]  我把這禱告會的含義
[00:16:11.000 --> 00:16:14.000]  我擴大一點
[00:16:14.000 --> 00:16:15.000]  我約一個弟兄
[00:16:15.000 --> 00:16:20.000]  跟我一起禱告
[00:16:20.000 --> 00:16:24.000]  好多好多次
[00:16:24.000 --> 00:16:25.000]  主說在地上有兩個人
[00:16:25.000 --> 00:16:28.000]  同心合一地求什麼
[00:16:28.000 --> 00:16:29.000]  我在天上的父畢
[00:16:29.000 --> 00:16:32.000]  為他們成全
[00:16:32.000 --> 00:16:37.000]  兩個人就是禱告會
[00:16:37.000 --> 00:16:42.000]  所以就去找弟兄或姐妹
[00:16:42.000 --> 00:16:43.000]  姐妹找姐妹
[00:16:43.000 --> 00:16:46.000]  我們就禱告
[00:16:46.000 --> 00:16:48.000]  一起的追求
[00:16:48.000 --> 00:16:49.000]  借著這個一起
[00:16:49.000 --> 00:16:50.000]  借著一起禱告
[00:16:50.000 --> 00:16:52.000]  來追求公義信德
[00:16:52.000 --> 00:16:55.000]  仍然和平
[00:16:55.000 --> 00:16:56.000]  第三個層面
[00:16:56.000 --> 00:17:00.000]  是借著一同的來服侍
[00:17:00.000 --> 00:17:01.000]  不單是各自服侍
[00:17:01.000 --> 00:17:04.000]  其實服侍都離不開
[00:17:04.000 --> 00:17:07.000]  跟弟兄姐妹一起配搭
[00:17:07.000 --> 00:17:09.000]  一起配搭服侍
[00:17:09.000 --> 00:17:13.000]  裡面有很多很多寶貝的資源
[00:17:13.000 --> 00:17:16.000]  更有許多許多寶貴的功課
[00:17:16.000 --> 00:17:17.000]  還來呢
[00:17:17.000 --> 00:17:18.000]  帶來就帶來什麼
[00:17:18.000 --> 00:17:22.000]  就帶來很多很多寶貝的祝福
[00:17:22.000 --> 00:17:23.000]  這是主給教會生活裡面
[00:17:23.000 --> 00:17:26.000]  很重要很重要的一環
[00:17:26.000 --> 00:17:27.000]  我們看見青年孩子們
[00:17:27.000 --> 00:17:32.000]  比較快進到深處
[00:17:32.000 --> 00:17:33.000]  你看最近我們青年
[00:17:33.000 --> 00:17:34.000]  又是每次暑假
[00:17:34.000 --> 00:17:36.000]  兒童營的服飾
[00:17:36.000 --> 00:17:37.000]  什麼營什麼什麼
[00:17:37.000 --> 00:17:38.000]  短裙的服飾
[00:17:38.000 --> 00:17:41.000]  上次我們聽他們來做見證
[00:17:41.000 --> 00:17:43.000]  還記得嗎
[00:17:43.000 --> 00:17:44.000]  那個誰
[00:17:44.000 --> 00:17:46.000]  一個男孩子瘦瘦的
[00:17:46.000 --> 00:17:48.000]  和我一樣瘦瘦的
[00:17:48.000 --> 00:17:50.000]  但頭髮比我黑
[00:17:50.000 --> 00:17:53.000]  名字我叫不出來
[00:17:53.000 --> 00:17:55.000]  他第一個講的
[00:17:55.000 --> 00:17:56.000]  叫什麼
[00:17:56.000 --> 00:17:57.000]  名字再說
[00:17:57.000 --> 00:17:59.000]  我先講重點
[00:17:59.000 --> 00:18:00.000]  謝謝
[00:18:00.000 --> 00:18:02.000]  然後接著是誰
[00:18:02.000 --> 00:18:05.000]  玉玲的女兒
[00:18:05.000 --> 00:18:06.000]  對不對
[00:18:06.000 --> 00:18:07.000]  講到兒童營的服飾
[00:18:07.000 --> 00:18:09.000]  她講的她怎麼樣
[00:18:09.000 --> 00:18:11.000]  她很感謝神
[00:18:11.000 --> 00:18:12.000]  神在裡面
[00:18:12.000 --> 00:18:13.000]  來摸她的生命
[00:18:13.000 --> 00:18:15.000]  讓她突破
[00:18:15.000 --> 00:18:17.000]  怎麼會這樣
[00:18:17.000 --> 00:18:21.000]  是因為一起服飾
[00:18:21.000 --> 00:18:23.000]  一起服飾
