
[00:00:00.000 --> 00:00:03.980]  我們讀一節聖經,在四篇,七十二篇第十八節,
[00:11:05.900 --> 00:11:09.300]  我告訴你,立刻,馬上!
[00:11:09.300 --> 00:11:12.420]  傾全力!
[00:11:12.420 --> 00:11:15.620]  一點沒有勉強,不勉強!
[00:11:15.620 --> 00:11:20.140]  一點沒有捨不得,什麼都可以給!
[00:11:20.140 --> 00:11:21.900]  完全樂意!
[00:11:21.900 --> 00:11:25.380]  我們做很多父親,你同樣的感受嗎?
[00:11:25.380 --> 00:11:30.900]  你巴不得你兒女就是Call一下,打個電話來吧!
[00:11:30.900 --> 00:11:34.340]  有個需要,我很樂意幫助你!
[00:11:34.340 --> 00:11:36.420]  Anytime!
[00:11:36.420 --> 00:11:39.260]  全力幫助!
[00:11:39.260 --> 00:11:44.260]  同樣你要知道,今天你是為天父的!
[00:11:44.260 --> 00:11:45.220]  Amen!
[00:11:45.220 --> 00:11:48.380]  跟你媽說,你是為天父的!
[00:11:48.380 --> 00:11:53.100]  祂正在用笑臉來幫助你!
[00:11:53.100 --> 00:11:54.900]  笑臉代表什麼?
[00:11:54.900 --> 00:11:59.100]  笑臉代表神能夠幫助!
[00:11:59.100 --> 00:12:00.620]  今天當你要尋求幫助的時候,
[00:12:00.620 --> 00:12:03.900]  你總不會去找一個愁眉苦臉的人吧!
[00:12:03.900 --> 00:12:07.420]  他自己都那麼愁苦,怎麼能幫你呢?
[00:12:07.420 --> 00:12:12.460]  你一定要找一個滿有笑容,表示祂很能夠幫助,
[00:12:12.460 --> 00:12:16.700]  祂知道怎麼幫助,所以祂用笑臉來對你!
[00:12:16.700 --> 00:12:20.140]  感謝神,今天我們的神不但樂意幫助,
[00:12:20.140 --> 00:12:24.380]  而且祂知道怎麼幫助你!
[00:12:24.380 --> 00:12:26.580]  所以你一定要來渴慕祂!
[00:12:26.580 --> 00:12:31.540]  不要容許你的心憂悶,不要容許你的心煩躁!
[00:12:31.540 --> 00:12:34.340]  要來仰望祂,要來渴慕祂!
[00:12:34.340 --> 00:12:39.820]  因為祂知道你一生所需所求,唯獨在乎祂!
[00:12:39.820 --> 00:12:41.780]  Amen!
[00:12:41.780 --> 00:12:48.060]  第二,你要高舉足的寶座,跟你媽說要高舉足的寶座!
[00:12:48.060 --> 00:12:51.380]  既然我們的神是獨行其事的神,
[00:12:51.380 --> 00:12:54.420]  那如果我們想經歷神獨行其事的恩典,
[00:12:54.420 --> 00:12:57.780]  那你一定要讓祂在你生命做主嘛!
[00:12:57.780 --> 00:13:02.300]  讓祂做祂要做的事,不是要做你自己要做的事嘛!
[00:13:02.300 --> 00:13:06.860]  所以我們一定要在我們生命當中高舉足的寶座!
[00:13:06.860 --> 00:13:08.380]  怎麼高舉足的寶座呢?
[00:13:08.380 --> 00:13:12.820]  第一個,一定要神在我們身上做主啦!
[00:13:12.820 --> 00:13:15.300]  讓祂來做主啦!
[00:13:15.300 --> 00:13:18.100]  既然我們承認祂是我們生命的主,
[00:13:18.100 --> 00:13:20.900]  既然我們承認祂是坐在寶座上的神,
[00:13:20.900 --> 00:13:25.380]  那我們就應該在每天生活當中來遵從祂,
[00:13:25.380 --> 00:13:28.100]  不但是口裡敬拜讚美,
[00:13:28.100 --> 00:13:32.460]  更是在實際的生活當中讓祂來做主!
[00:13:32.460 --> 00:13:36.580]  跟你媽說要讓祂來做主!
[00:13:36.580 --> 00:13:38.380]  那是什麼意思呢?
[00:13:38.380 --> 00:13:40.780]  什麼叫讓祂來做主?
[00:13:40.780 --> 00:13:45.100]  意思就是凡事按照祂的意思來做,
[00:13:45.100 --> 00:13:47.340]  不是按照我們的意思,
[00:13:47.340 --> 00:13:50.180]  按照祂的方法來做,
[00:13:50.180 --> 00:13:52.140]  不是我們的方法!
[00:13:52.140 --> 00:13:54.740]  你知道我們做基督徒做久了,
[00:13:54.740 --> 00:13:58.660]  我們好像只是很習慣性地禱告求神來幫助我們,
[00:13:58.660 --> 00:14:01.940]  求神來開路,求神來醫治我們,
[00:14:01.940 --> 00:14:03.340]  我告訴你,
[00:14:03.340 --> 00:14:07.060]  多半我們的禱告都是在勉強神,
[00:14:07.060 --> 00:14:09.380]  要按照我們的心意來做,不是嗎?
[00:14:09.380 --> 00:14:11.340]  Think about it!
[00:14:11.340 --> 00:14:14.220]  多半我們的禱告都在勉強神,
[00:14:14.220 --> 00:14:16.460]  神來按照我的意思,
[00:14:16.460 --> 00:14:20.260]  如果神沒有按照我們的意思,我們來埋怨神啊!
[00:14:20.260 --> 00:14:22.460]  但事實上想想看,
[00:14:22.460 --> 00:14:27.500]  今天在我們生活當中,多少生活中的挫折跟困境,
[00:14:27.500 --> 00:14:36.060]  難道不都是因為我們堅持要按照自己的意思所帶來的結果嗎?
[00:14:36.060 --> 00:14:39.940]  多少在家庭裡面,夫妻之間,父母兒女之間的衝突,
[00:14:39.940 --> 00:14:44.220]  難道不都是因為我們要堅持我們的意見跟想法,
[00:14:44.220 --> 00:14:47.420]  堅持我們的權利嗎?
[00:14:47.420 --> 00:14:50.980]  今天我們真的需要謙卑下來,
[00:14:50.980 --> 00:14:54.820]  放下我們的意見,放下我們音響的權利,
[00:14:54.820 --> 00:14:58.740]  降伏在神的主權之下。
[00:14:58.740 --> 00:15:05.220]  你要把你的生命、你的家庭、你的道路都放手交託給神啊!
[00:15:05.220 --> 00:15:07.180]  所以有一句英文講的好嗎?
[00:15:07.180 --> 00:15:10.580]  Let go, let God!
[00:15:10.580 --> 00:15:14.700]  放手,讓神來掌權!
[00:15:14.700 --> 00:15:19.860]  一旦我們放手交託給神的時候,讓神用祂的方式來帶領,
[00:15:19.860 --> 00:15:25.220]  我們就真的發現神的道路果然是高過我們的道路,
[00:15:25.220 --> 00:15:31.420]  祂的意念果然高過我們的意念。
[00:15:31.420 --> 00:15:34.220]  其實主耶穌不是最好的榜樣嗎?
[00:15:34.220 --> 00:15:38.940]  當在克西瑪黎元禱告的時候,按照祂的肉體來講,
[00:15:38.940 --> 00:15:42.060]  祂是不願意走上十字架的道路。
[00:15:42.060 --> 00:15:45.140]  所以我們看馬太福音26到39節這裡,
[00:15:45.140 --> 00:15:47.420]  祂在克西瑪黎元禱告,祂禱告說:
[00:15:47.420 --> 00:15:53.700]  「我父啊,倘若可行,求祢叫這杯離開我。」
[00:15:53.700 --> 00:15:57.980]  這一句禱告是耶穌按照祂的肉體的禱告,
[00:15:57.980 --> 00:16:03.580]  倘若可行的話,讓這個杯、這個苦難離開我吧!
[00:16:03.580 --> 00:16:06.460]  今天我們是可以把我們的需要帶到神的面前,
[00:16:06.460 --> 00:16:08.900]  我們是可以把我們的意見帶到神的面前,
[00:16:08.900 --> 00:16:12.100]  我們是可以把我們的想法帶到神的面前,
[00:16:12.100 --> 00:16:15.340]  但要記得主耶穌沒有停留在這裡而已。
[00:16:15.340 --> 00:16:18.540]  耶穌沒有停留在這裡,耶穌繼續怎麼禱告呢?
[00:16:18.540 --> 00:16:25.100]  然而祂說:「不要照我的意思,只要照祢的意思。」
[00:16:25.100 --> 00:16:28.260]  是的,在禱告當中,我們是可以把我們的意見告訴神,
[00:16:28.260 --> 00:16:32.300]  我們可以把我們的想法告訴神,把我們的願望都告訴神,
[00:16:32.300 --> 00:16:35.180]  但更重要的,我們要學習放手。
[00:16:35.180 --> 00:16:42.700]  耶穌在這裡放手,放下自己的意見交託給神,放手交託。
[00:16:42.700 --> 00:16:44.820]  而當耶穌放手交託的時候,
[00:16:44.820 --> 00:16:51.900]  神就帶領他走上一條受苦以至於得勝的榮耀道路,
[00:16:51.900 --> 00:16:59.420]  始終因著他從死裡復活,經歷整個宇宙最偉大的突破,Amen!
[00:16:59.420 --> 00:17:05.220]  第二點,今天我們的神真的是一位獨行其事的真神,
[00:17:05.220 --> 00:17:12.940]  所以永遠不要用我們人有限的想法來限制神奇妙的作為,
[00:17:12.940 --> 00:17:17.780]  只有當我們將我們的心思意念降伏在神的主權之下的時候,
[00:17:17.780 --> 00:17:24.340]  我們才能夠經歷神超乎所求所想的作為來,Amen!
[00:17:24.340 --> 00:17:27.420]  第二,不但要讓神在我們身上做主,
[00:17:27.420 --> 00:17:32.820]  更重要,藉著敬拜讚美,歡迎神來掌權。
[00:17:32.820 --> 00:17:36.980]  敬拜讚美太重要了,為什麼敬拜讚美那麼重要?
[00:17:36.980 --> 00:17:39.620]  詩篇22篇第三節怎麼說呢?
[00:17:39.620 --> 00:17:46.820]  這裡說:「但祢是聖傑的,是用以色列的讚美為寶座。」
[00:17:46.820 --> 00:17:47.580]  這裡講到什麼時候?
[00:17:47.580 --> 00:17:51.060]  當神的百姓開始憑信心敬拜讚美的時候,
[00:17:51.060 --> 00:17:55.260]  神的寶座就要在我們中間設立。
[00:17:55.260 --> 00:18:00.260]  大家要注意在這裡所說的讚美,不是只是唱唱詩歌而已,
[00:18:00.260 --> 00:18:06.300]  有時候在教會久了,我們的敬拜讚美好像變成例行公事了,
[00:18:06.300 --> 00:18:09.100]  有氣無力,你知道嗎?
[00:18:09.100 --> 00:18:17.260]  在這裡的敬拜讚美是指的一種發自內心、全人全心的敬拜讚美,
[00:18:17.260 --> 00:18:23.740]  就好像大衛在大衛帳目裡面所設立的一種敬拜讚美一樣,
[00:18:23.740 --> 00:18:27.020]  那是一種全人全心的讚美。
[00:18:27.020 --> 00:18:31.020]  在歷代至上十五章十六章,有機會回去讀一下,
[00:18:31.020 --> 00:18:34.060]  你發現大衛在大衛帳目裡設立,
[00:18:34.060 --> 00:18:38.580]  當他為了迎接約貴進來所設立的敬拜讚美,
[00:18:38.580 --> 00:18:41.980]  那是真的是全人全心的敬拜讚美。
[00:18:41.980 --> 00:18:45.020]  這個約貴就代表神的寶座嘛。
[00:18:45.020 --> 00:18:47.420]  歷代至上十五章二十八篇這裡怎麼說呢?
[00:18:47.420 --> 00:18:54.060]  就這樣以色列眾人就歡呼吹吼,敲靶鼓瑟彈琴,
[00:18:54.060 --> 00:18:58.780]  大發響聲將耶和華約貴抬上來。
[00:18:58.780 --> 00:19:04.780]  那是一種歡樂的響聲,為了歡迎大君王降臨。
[00:19:04.780 --> 00:19:09.180]  在歡呼讚美當中有一種對神最高的尊崇,
[00:19:09.180 --> 00:19:11.820]  有一種對神最深的渴慕,
[00:19:11.820 --> 00:19:16.020]  而在這種時刻神的寶座就不能夠不降臨,
[00:19:16.020 --> 00:19:18.500]  在祂的百姓當中。
[00:19:18.500 --> 00:19:20.980]  弟兄姊我真的要你知道一件事情,
[00:19:20.980 --> 00:19:26.540]  敬拜讚美,當我們全人全心敬拜讚美神的時候,
[00:19:26.540 --> 00:19:31.660]  敬拜讚美就能夠帶來一個屬靈氣氛的轉變。
[00:19:31.660 --> 00:19:36.300]  你們,神的靈就可以開始在我們心中工作。
[00:19:36.300 --> 00:19:38.420]  事實上當我們敬拜讚美的時候,
[00:19:38.420 --> 00:19:43.220]  我們是給神一個可以在我們心中工作的機會。
[00:19:43.220 --> 00:19:47.220]  神不但能夠在我們心中來做轉變的工作,
[00:19:47.220 --> 00:19:51.140]  神也可以藉著我們的敬拜帶來環境的改變。
[00:19:51.140 --> 00:19:52.740]  Hallelujah!
[00:19:52.740 --> 00:19:55.300]  我們看見在聖經當中的大衛,
[00:19:55.300 --> 00:19:58.500]  他一生經歷過多少艱難的環境。
[00:19:58.500 --> 00:20:00.780]  如果你讀大衛的詩篇,
[00:20:00.780 --> 00:20:06.460]  每一篇詩篇都是他在困境當中所寫的詩歌,
[00:20:06.460 --> 00:20:08.860]  但他在困境當中沒有選擇來埋怨,
[00:20:08.860 --> 00:20:12.700]  在困境當中選擇就是來敬拜讚美。
[00:20:12.700 --> 00:20:16.580]  聖經當中說他一天敬拜讚美神多少次啊?
[00:20:16.580 --> 00:20:18.460]  七次。
[00:20:18.460 --> 00:20:20.540]  每一次他讚美,
[00:20:20.540 --> 00:20:24.660]  他就給神在他心中工作的機會。
[00:20:24.660 --> 00:20:26.500]  每一次他讚美,
[00:20:26.500 --> 00:20:30.140]  神的能力就多釋放一次,
[00:20:30.140 --> 00:20:33.540]  直到神的靈可以完全翻轉他的環境,
[00:20:33.540 --> 00:20:35.940]  讓他經歷神得勝的恩典。
[00:20:35.940 --> 00:20:37.620]  Amen!
[00:20:37.620 --> 00:20:41.740]  我們看見在新約當中,保羅跟希拉也是如此。
[00:20:41.740 --> 00:20:45.980]  當那個傳福音被人毒打下到監獄裡面的時候,
[00:20:45.980 --> 00:20:48.220]  他們半夜醒來。
[00:20:48.220 --> 00:20:50.740]  換了我們,如果被人抓住,
[00:20:50.740 --> 00:20:52.380]  丟到監獄裡面半夜起來,
[00:20:52.380 --> 00:20:54.820]  我們一定哀聲嘆氣,不是嗎?
[00:20:54.820 --> 00:20:57.300]  但他們沒有選擇哀聲嘆氣,
[00:20:57.300 --> 00:21:00.180]  他們沒有選擇怨天尤人,
[00:21:00.180 --> 00:21:02.940]  他們選擇敬拜讚美,
[00:21:02.940 --> 00:21:06.540]  半夜在監獄裡面敬拜讚美。
[00:21:06.540 --> 00:21:08.220]  當他們敬拜讚美的時候,
[00:21:08.220 --> 00:21:13.180]  他們給神的靈一個可以工作的機會。
[00:21:13.180 --> 00:21:16.140]  神的靈就震動監獄,
[00:21:16.140 --> 00:21:17.860]  不但監門全開,
[00:21:17.860 --> 00:21:20.700]  而且獄卒都俯伏敬拜神,
[00:21:20.700 --> 00:21:23.460]  甚至後來獄卒的全家都得救。
[00:21:23.460 --> 00:21:24.460]  Hallelujah!
[00:21:24.460 --> 00:21:28.380]  我們的神真的獨行其事!
[00:21:28.380 --> 00:21:32.020]  所以你要每天來讚美神,
[00:21:32.020 --> 00:21:35.740]  不要在神的面前哀聲嘆氣,
[00:21:35.740 --> 00:21:38.780]  要像大衛一樣,一天多少次?
[00:21:38.780 --> 00:21:41.020]  七次讚美神!
[00:21:41.020 --> 00:21:43.700]  只有當你不斷的讚美神的時候,
