
[00:00:00.000 --> 00:00:03.000]  丁小妹,你回來教會期望些甚麼?
[00:03:39.280 --> 00:03:44.160]  如果全教會和聽見的人都感到非常懼怕
[00:03:44.160 --> 00:03:47.240]  就是說這件事件一定傳到耶路撒冷很多地方
[00:03:47.240 --> 00:03:50.680]  因此當使徒們在聖殿裡面的鎖羅門廊
[00:03:50.680 --> 00:03:51.960]  是群眾聚集的地方
[00:03:51.960 --> 00:03:53.440]  他們聚集在那裡的時候
[00:03:53.440 --> 00:03:56.400]  在他們周圍的人既尊敬這群人
[00:03:56.400 --> 00:03:57.240]  但是又害怕
[00:03:57.240 --> 00:03:58.840]  因為聽到
[00:03:58.840 --> 00:04:02.080]  在當事人來說這麼小的事件
[00:04:02.080 --> 00:04:04.160]  竟然神就懲罰他們
[00:04:04.160 --> 00:04:06.080]  讓他們死在人的面前
[00:04:06.080 --> 00:04:08.560]  所以他們不太敢接近這群使徒和信徒
[00:04:08.560 --> 00:04:10.840]  聖經沒有記載
[00:04:10.840 --> 00:04:13.080]  但是我們相信使徒們在鎖羅門廊
[00:04:13.080 --> 00:04:13.840]  只有一個目的
[00:04:13.840 --> 00:04:16.480]  就是他們要將關於耶穌基督的真道
[00:04:16.480 --> 00:04:19.800]  叫人悔改、歸轉真理來宣講
[00:04:19.800 --> 00:04:22.800]  讓在聖殿、鎖羅門廊這裡聚集的群眾
[00:04:22.800 --> 00:04:23.960]  能夠明白
[00:04:23.960 --> 00:04:26.240]  唯有耶穌基督是那個救主
[00:04:26.240 --> 00:04:30.000]  聖經說的確的
[00:04:30.000 --> 00:04:31.600]  在鎖羅門廊裡面
[00:04:31.600 --> 00:04:33.360]  雖然那些人既怕且驚
[00:04:33.360 --> 00:04:35.960]  但是又有很多人信了耶穌
[00:04:35.960 --> 00:04:40.520]  這種屬靈權能的顯現
[00:04:40.520 --> 00:04:42.960]  我相信令使徒們的名聲大振
[00:04:42.960 --> 00:04:44.720]  也是這個緣故
[00:04:44.720 --> 00:04:47.600]  很多人當時住在耶路撒冷或周遭的人
[00:04:47.600 --> 00:04:50.520]  他們覺得這群使徒似乎和很多其他人不同
[00:04:50.520 --> 00:04:51.520]  在這群人的身上
[00:04:51.520 --> 00:04:53.440]  我們應該是可以得到一些幫助的
[00:04:53.440 --> 00:04:55.360]  於是他們開始將耶路撒冷
[00:04:55.360 --> 00:04:57.760]  周圍城邑裡面患病的人
[00:04:57.760 --> 00:05:00.840]  在那些可能因為被污鬼附著
[00:05:00.840 --> 00:05:03.080]  以致要躲在墳營、躲在山洞
[00:05:03.080 --> 00:05:06.240]  不敢見人、不能與人生活的人
[00:05:06.240 --> 00:05:08.640]  都帶到使徒的面前探望
[00:05:08.640 --> 00:05:11.280]  從使徒的身上他們能夠得到醫治
[00:05:11.280 --> 00:05:12.880]  鬼能夠被趕走
[00:05:14.120 --> 00:05:15.200]  甚至聖經說
[00:05:15.200 --> 00:05:16.320]  他們甚至想
[00:05:16.320 --> 00:05:18.240]  買不到彼得身
[00:05:18.240 --> 00:05:19.640]  如果彼得身經過
[00:05:19.640 --> 00:05:20.920]  我的病人在這邊
[00:05:20.920 --> 00:05:22.720]  太陽在這邊曬過來
[00:05:22.720 --> 00:05:25.000]  彼得的身影經過這個人
[00:05:25.000 --> 00:05:27.600]  這個人也有機會能夠得到痊癒
[00:05:27.600 --> 00:05:29.200]  這是當時一些人的看法
[00:05:29.200 --> 00:05:30.480]  不是聖經的教導
[00:05:30.480 --> 00:05:35.440]  患病者受纏磨
[00:05:35.440 --> 00:05:39.360]  被污靈、被污鬼去克制
[00:05:39.600 --> 00:05:44.560]  我相信對人生來說是一個非常大的困局和困難
[00:05:44.560 --> 00:05:47.520]  因為他們不能夠像其他人一樣
[00:05:47.520 --> 00:05:48.560]  自由地生活
[00:05:48.560 --> 00:05:51.560]  當然今天的醫療各方面好很多
[00:05:51.560 --> 00:05:53.600]  但是我們回想當時的社會
[00:05:53.600 --> 00:05:55.440]  如果你是一個患重病的人
[00:05:55.440 --> 00:05:56.760]  你是一個被鬼附的人
[00:05:56.760 --> 00:05:57.600]  如果我們看回聖經
[00:05:57.600 --> 00:05:58.440]  我們就知道
[00:05:58.440 --> 00:06:01.960]  你的人生就被核鎖在一個很小的地方
[00:06:01.960 --> 00:06:03.240]  沒有人會與你接觸
[00:06:03.240 --> 00:06:05.120]  所有人都怕了你
[00:06:06.880 --> 00:06:10.000]  這群患病、被鬼附的人
[00:06:10.000 --> 00:06:13.000]  彼得被帶到使徒面前的時候
[00:06:13.000 --> 00:06:15.600]  聖經就說他們得到醫治
[00:06:15.600 --> 00:06:17.040]  病得康復
[00:06:17.040 --> 00:06:18.560]  改被趕走
[00:06:18.560 --> 00:06:23.640]  結果這群人展開了一個全新的生活
[00:06:23.640 --> 00:06:26.080]  重病壓制到得自由
[00:06:26.080 --> 00:06:29.640]  這樣的事件不單發生在初期教會成立的時間
[00:06:29.640 --> 00:06:34.320]  其實也正正發生在你和我周遭身邊的地方
[00:06:37.440 --> 00:06:39.480]  在港督堂有一個顏關小組
[00:06:39.480 --> 00:06:43.000]  裡面有不少患癌症的患者
[00:06:43.000 --> 00:06:45.360]  他們經過神權能的幫助
[00:06:45.360 --> 00:06:47.360]  所患的疾病得到醫治
[00:06:47.360 --> 00:06:48.640]  經歷了神的權能
[00:06:48.640 --> 00:06:51.720]  所以他們投身顏關小組裡面
[00:06:51.720 --> 00:06:54.240]  來服侍其他的癌友
[00:06:54.240 --> 00:06:56.520]  盼望透過他們生命的經歷
[00:06:56.520 --> 00:06:57.920]  能夠讓其他人知道
[00:06:57.920 --> 00:06:59.840]  神是能夠幫助他們
[00:06:59.840 --> 00:07:01.680]  能夠與他們同在
[00:07:01.680 --> 00:07:03.120]  成為他們的鼓勵
[00:07:03.120 --> 00:07:05.960]  有些黑社會的人民
[00:07:05.960 --> 00:07:07.800]  他們過去被邪靈克制
[00:07:07.800 --> 00:07:10.520]  無法脫離他們在當中的生活
[00:07:10.520 --> 00:07:13.040]  有時我們聽過一些人的見證
[00:07:13.040 --> 00:07:15.680]  但是有人將福音信息傳給他們
[00:07:15.680 --> 00:07:17.920]  神的權能勝過了邪靈
[00:07:17.920 --> 00:07:20.520]  在他們生命當中的克制
[00:07:20.520 --> 00:07:23.240]  他們能夠爭奪邪靈的困鎖
[00:07:23.240 --> 00:07:25.560]  成為在主裡面自由的人
[00:07:25.560 --> 00:07:29.160]  並且能夠在神的裡面
[00:07:29.160 --> 00:07:30.520]  成為傳道
[00:07:30.520 --> 00:07:31.160]  成為牧師
[00:07:31.160 --> 00:07:32.160]  成為宣教士
[00:07:32.160 --> 00:07:35.720]  請一個年輕人
[00:07:35.960 --> 00:07:37.000]  因為爸爸是廟祝
[00:07:37.000 --> 00:07:38.640]  爸爸離開世界
[00:07:38.640 --> 00:07:40.800]  他就承擔回廟祝的職份
[00:07:40.800 --> 00:07:43.440]  這個年輕人就說
[00:07:43.440 --> 00:07:45.160]  他天生是陰陽眼的
[00:07:45.160 --> 00:07:46.160]  不知道有沒有人聽過
[00:07:46.160 --> 00:07:49.280]  他說很小的時候就看到很多邪靈在他身邊
[00:07:49.280 --> 00:07:50.800]  其實他很害怕的
[00:07:50.800 --> 00:07:51.800]  他不想見的
[00:07:51.800 --> 00:07:53.680]  但是他沒有辦法來控制
[00:07:53.680 --> 00:07:55.920]  爸爸就跟他說
[00:07:55.920 --> 00:07:58.920]  他說因為上天注定是你承擔我的職位
[00:07:58.920 --> 00:08:00.760]  所以給你這樣的特別的恩賜
[00:08:00.760 --> 00:08:02.760]  我說你的恩賜不要了吧
[00:08:02.760 --> 00:08:04.520]  但是他就說
[00:08:05.040 --> 00:08:06.960]  有時候他睡醒的時候
[00:08:06.960 --> 00:08:07.880]  當他的眼睛睜開
[00:08:07.880 --> 00:08:09.560]  他就看到邪靈在他身邊
[00:08:09.560 --> 00:08:10.600]  他說他覺得很辛苦
[00:08:10.600 --> 00:08:11.600]  他覺得很難過
[00:08:11.600 --> 00:08:16.960]  他說他向他當時所負責的廟的神祈求
[00:08:16.960 --> 00:08:20.880]  他說可不可以讓我不再看到這些東西
[00:08:20.880 --> 00:08:23.000]  不過他因為看到這些東西
[00:08:23.000 --> 00:08:24.760]  又為他帶來很多的財富
[00:08:24.760 --> 00:08:31.800]  後來他認識了一個他很熟悉的長輩
[00:08:32.920 --> 00:08:35.360]  將福音傳給他,帶他去信耶穌
[00:08:35.360 --> 00:08:39.680]  他去信耶穌的時候很奇怪
[00:08:39.680 --> 00:08:40.840]  他仍然看到
[00:08:40.840 --> 00:08:43.280]  那位長輩就教他
[00:08:43.280 --> 00:08:45.080]  他說你要向神禱告
[00:08:45.080 --> 00:08:48.120]  求神用他的寶血
[00:08:48.120 --> 00:08:50.480]  遮蓋了你的陰陽眼
[00:08:50.480 --> 00:08:56.120]  讓你不再看到那些屬於靈界的東西
[00:08:56.120 --> 00:08:58.680]  這個年輕人就回到神的面前
[00:08:58.680 --> 00:08:59.560]  跪在神的面前
[00:08:59.560 --> 00:09:02.640]  他說神啊,我真的已經被這些東西困擾得很厲害
[00:09:03.240 --> 00:09:06.320]  請你用你的寶血遮蓋我的眼睛
[00:09:06.320 --> 00:09:10.000]  以致我不再看到靈界的東西
[00:09:10.000 --> 00:09:12.360]  祂祈完禱之後
[00:09:12.360 --> 00:09:13.280]  當他打開他的眼睛
[00:09:13.280 --> 00:09:15.160]  從此以後他就不再看到
[00:09:15.160 --> 00:09:17.280]  所有這些靈界的東西
[00:09:17.280 --> 00:09:20.720]  這個年輕人今天在教會當中
[00:09:20.720 --> 00:09:21.920]  很熱心地侍奉
[00:09:21.920 --> 00:09:24.120]  當然他也放下他廟祝的職份
[00:09:24.120 --> 00:09:26.840]  去尋找其他的工作
[00:09:26.840 --> 00:09:29.880]  人的生命裡面
[00:09:29.880 --> 00:09:31.080]  當我們沒有了耶穌基督
[00:09:31.080 --> 00:09:32.160]  沒有了神的權能
[00:09:32.160 --> 00:09:33.480]  在我們生命裡面的時候
[00:09:33.480 --> 00:09:35.920]  我們可以被很多東西來克制住我們
[00:09:35.920 --> 00:09:40.080]  在裡面我們能夠得到釋放
[00:09:40.080 --> 00:09:43.800]  使徒在聖殿當中
[00:09:43.800 --> 00:09:45.800]  所落門廊下所做的事情
[00:09:45.800 --> 00:09:49.320]  我相信一定是引起耶路撒冷極大的震撼
[00:09:49.320 --> 00:09:52.600]  因為是一個群眾很聚集的地方
[00:09:52.600 --> 00:09:53.520]  很多病的人
[00:09:53.520 --> 00:09:54.640]  被鬼附的人
[00:09:54.640 --> 00:09:56.720]  能夠在見到使徒之後
[00:09:56.720 --> 00:09:57.360]  被醫好
[00:09:57.360 --> 00:09:58.880]  鬼被趕走
[00:09:58.880 --> 00:10:00.960]  一定在這個地方當中
[00:10:00.960 --> 00:10:06.880]  引起很多人的心靈當中的震撼
[00:10:06.880 --> 00:10:08.680]  以及將這件事情告訴其他人
[00:10:08.680 --> 00:10:10.440]  同樣的
[00:10:10.440 --> 00:10:11.520]  當這件事情發生
[00:10:11.520 --> 00:10:15.440]  一定有人會向當時的大祭司報告
[00:10:15.440 --> 00:10:17.440]  因為是在聖殿裡面發生的
[00:10:17.440 --> 00:10:20.720]  如果我記得四十年前沒有多久
[00:10:20.720 --> 00:10:23.920]  大祭司已經跟這群使徒說得很清楚
[00:10:23.920 --> 00:10:24.440]  他說
[00:10:24.440 --> 00:10:27.400]  我禁止你們以後再奉耶穌的名義
[00:10:27.400 --> 00:10:29.000]  做任何的事情
[00:10:30.000 --> 00:10:31.320]  大祭司已經說了
[00:10:31.320 --> 00:10:33.320]  不准你們再奉耶穌的名義
[00:10:33.320 --> 00:10:34.600]  在這個地方做任何事情
[00:10:34.600 --> 00:10:35.760]  但是今天這群使徒
[00:10:35.760 --> 00:10:37.840]  竟然在他的權力範圍之下
[00:10:37.840 --> 00:10:40.000]  明明地違反他的禁令
[00:10:40.000 --> 00:10:41.600]  於是大祭司做了一個決定
[00:10:41.600 --> 00:10:44.120]  他說既然使徒不肯跟我們合作
[00:10:44.120 --> 00:10:45.800]  不肯跟從這個禁令
[00:10:45.800 --> 00:10:47.280]  我們只有一個辦法
[00:10:47.280 --> 00:10:50.760]  可以令他們不再可以奉耶穌的名義做任何事情
[00:10:50.760 --> 00:10:53.000]  就是將他們拉進監牢裡面
[00:10:53.000 --> 00:10:54.280]  於是聖經告訴我們
[00:10:54.280 --> 00:10:56.360]  大祭司派了一些人
[00:10:57.240 --> 00:11:00.440]  去到聖殿鎖羅門樓下
[00:11:00.440 --> 00:11:03.360]  將使徒帶走
[00:11:03.360 --> 00:11:05.560]  大祭司以為這樣做
[00:11:05.560 --> 00:11:08.520]  就可以將關於耶穌基督已經復活
[00:11:08.520 --> 00:11:10.360]  這麼重要的訊息
[00:11:10.360 --> 00:11:11.680]  來封鎖
[00:11:11.680 --> 00:11:14.920]  但是他完全忽略了聖靈的大能
[00:11:14.920 --> 00:11:17.600]  大祭司以為他可以放心
[00:11:17.600 --> 00:11:19.320]  可以高枕無憂的時候
[00:11:19.320 --> 00:11:24.000]  聖靈卻在監牢當中做了一件大事
[00:11:24.000 --> 00:11:26.040]  就是打開監牢的門
[00:11:26.040 --> 00:11:29.800]  我們不知道是否真是我們肉眼所見的打開監牢的門
[00:11:29.800 --> 00:11:31.360]  我猜未必是
[00:11:31.360 --> 00:11:33.680]  因為如果不是站在外面的守衛應該可以看到
[00:11:33.680 --> 00:11:36.680]  我們不知道聖靈所謂打開監牢的門究竟是怎樣
[00:11:36.680 --> 00:11:37.720]  也可能真的打開了
[00:11:37.720 --> 00:11:39.360]  不過守衛看不到
[00:11:39.360 --> 00:11:40.440]  遮住了他的眼睛
[00:11:40.440 --> 00:11:42.840]  仍然看到到處都沒有什麼
[00:11:42.840 --> 00:11:44.840]  聖經就說
[00:11:44.840 --> 00:11:47.360]  聖靈在監牢當中打開門
[00:11:47.360 --> 00:11:50.200]  將使徒從監牢當中帶出來
[00:11:50.200 --> 00:11:53.360]  聖靈將使徒從監牢當中帶出來
[00:11:53.360 --> 00:11:56.920]  否則就告訴他們以後要隱姓埋名遠走高飛
[00:11:56.920 --> 00:11:58.720]  不要再出現在這個地方了
[00:11:58.720 --> 00:12:02.480]  聖靈要他們做一份
[00:12:02.480 --> 00:12:04.920]  我覺得頗有趣的工作
[00:12:04.920 --> 00:12:09.280]  他就說你們回到你們被捕的地方
[00:12:09.280 --> 00:12:11.360]  就是回到聖殿
[00:12:11.360 --> 00:12:13.960]  站在鎖門廊下
[00:12:13.960 --> 00:12:19.440]  再次地向當地的群眾告訴他們
[00:12:19.440 --> 00:12:21.600]  唯有耶穌基督的道
[00:12:21.600 --> 00:12:26.760]  是能夠令你們真真正正找到永恆的生命
[00:12:26.760 --> 00:12:31.920]  聖靈要使徒所做的
[00:12:31.920 --> 00:12:35.080]  正正是對照了司徒約翰和彼得
[00:12:35.080 --> 00:12:38.320]  在《士郎傳》第四章十九到二十節所說的話
[00:12:38.320 --> 00:12:41.200]  《士郎傳》第四章十九到二十節
[00:12:41.200 --> 00:12:43.400]  當時的彼得和約翰
[00:12:43.400 --> 00:12:48.640]  同樣面對著大祭司的審訊或指責
[00:12:48.640 --> 00:12:50.320]  他們就說
[00:12:50.320 --> 00:12:52.320]  聽從你們,不聽從神
[00:12:52.320 --> 00:12:54.360]  在神面前合理不合理
[00:12:54.360 --> 00:12:55.920]  你們自己判斷吧
[00:12:55.920 --> 00:12:58.240]  我們所看見,所聽見的
[00:12:58.240 --> 00:12:59.600]  我們不能不說
[00:12:59.600 --> 00:13:05.240]  他說:你們是大祭司
[00:13:05.240 --> 00:13:06.000]  你們想想吧
[00:13:06.000 --> 00:13:08.280]  這樣做是否適合你們的決定呢?
[00:13:08.280 --> 00:13:10.040]  不過我們聽到
[00:13:10.040 --> 00:13:10.720]  我們知道的
[00:13:10.720 --> 00:13:13.480]  我不能夠隱藏在我的生命當中
[00:13:13.480 --> 00:13:14.360]  不說出來
[00:13:14.360 --> 00:13:16.920]  因為這件事情實在對這個世界來說太重要
[00:13:16.920 --> 00:13:20.000]  當福音傳到韓國不久
[00:13:20.000 --> 00:13:21.200]  有一個年輕人
[00:13:21.200 --> 00:13:24.840]  去從神領受一個異象
[00:13:24.840 --> 00:13:28.520]  就是要他去到當時仍然非常封閉的濟州
[00:13:28.520 --> 00:13:29.800]  來傳福音
[00:13:29.800 --> 00:13:31.960]  現在我們在濟州很快的
[00:13:31.960 --> 00:13:33.200]  坐飛機就可以去到
[00:13:33.200 --> 00:13:35.320]  接著你可以參加那裡的旅遊
[00:13:35.320 --> 00:13:36.160]  到處去玩
[00:13:36.160 --> 00:13:37.880]  但是當時來說
[00:13:37.880 --> 00:13:39.840]  在韓國本島去濟州
[00:13:39.840 --> 00:13:41.960]  是一個非常艱難的時間
[00:13:41.960 --> 00:13:43.920]  因為船沒有現在那麼漂亮
[00:13:43.920 --> 00:13:45.320]  很危險
[00:13:45.320 --> 00:13:47.360]  很多人死在路途當中
[00:13:47.360 --> 00:13:49.040]  不過這個弟兄說
[00:13:49.040 --> 00:13:50.560]  神啊,既然你是這麼帶領我
[00:13:50.560 --> 00:13:52.720]  我就要向濟州島出發
[00:13:52.720 --> 00:13:55.080]  不過當他去找船的時候
[00:13:55.080 --> 00:13:57.120]  那些船家一聽到他去濟州島
[00:13:57.120 --> 00:13:58.480]  因為那些船家一定會問
[00:13:58.480 --> 00:13:59.120]  這麼危險
[00:13:59.120 --> 00:14:00.520]  年輕人你為什麼要去呢?
[00:14:00.520 --> 00:14:02.320]  他說我要去告訴那些人
[00:14:02.320 --> 00:14:03.120]  耶穌是誰
[00:14:03.120 --> 00:14:04.760]  那些船家就說你不要來了
[00:14:04.760 --> 00:14:06.600]  我不會載你去的
[00:14:06.600 --> 00:14:09.600]  因為船家覺得你悄悄地走去
[00:14:09.600 --> 00:14:10.560]  說什麼耶穌呢?
[00:14:10.560 --> 00:14:16.040]  完全不是我們本身宗教的環境
[00:14:16.040 --> 00:14:18.120]  但是他鍥而不捨
[00:14:18.120 --> 00:14:21.440]  終於找到一艘願意載他去濟州島的船
[00:14:21.440 --> 00:14:23.720]  經常保守他
[00:14:23.720 --> 00:14:25.240]  在過程當中雖然大風大浪
[00:14:25.240 --> 00:14:25.840]  不捨得
[00:14:25.840 --> 00:14:27.480]  他去濟州
[00:14:27.480 --> 00:14:30.560]  當時濟州是一個民風頗為純樸的地方
[00:14:30.560 --> 00:14:31.960]  於是人們看到一個陌生人
[00:14:31.960 --> 00:14:32.760]  他又不認識人
[00:14:32.760 --> 00:14:34.160]  就有人給他食物
[00:14:34.160 --> 00:14:35.040]  跟他聊天
[00:14:35.040 --> 00:14:36.600]  他很開心
[00:14:36.600 --> 00:14:37.240]  有人跟他聊天
[00:14:37.240 --> 00:14:38.400]  他就跟那個人說
[00:14:38.400 --> 00:14:39.520]  你知不知道我來這裡做什麼?
[00:14:39.520 --> 00:14:41.040]  因為耶穌告訴我
[00:14:41.040 --> 00:14:42.200]  他很愛這裡的人
[00:14:42.200 --> 00:14:45.200]  一說完之後就沒有人愛他了
[00:14:47.120 --> 00:14:50.320]  我估計他吃了那個麵包
[00:14:50.320 --> 00:14:51.840]  可能也會從他口中搶出來
[00:14:51.840 --> 00:14:53.360]  不知道是什麼人
[00:14:53.360 --> 00:14:55.520]  說一些我們祖宗從來沒有聽過的說話
[00:14:55.520 --> 00:14:58.480]  於是當時濟州島的領袖就下令
[00:14:58.480 --> 00:15:01.960]  他說不准任何人接觸這個外來的年輕人
[00:15:01.960 --> 00:15:03.120]  不准接濟他
[00:15:03.120 --> 00:15:05.080]  不准跟他有任何的來往
[00:15:05.080 --> 00:15:08.920]  他說如果看到這個人走近任何一間屋
[00:15:08.920 --> 00:15:09.880]  你可以打他
[00:15:09.880 --> 00:15:10.560]  拒絕他
[00:15:10.560 --> 00:15:11.400]  趕他走
[00:15:11.400 --> 00:15:14.400]  這個年輕人嘗試幾次無奈之後
[00:15:14.400 --> 00:15:15.960]  他就躲在一個山洞當中
[00:15:15.960 --> 00:15:17.120]  他就祈禱神
[00:15:17.120 --> 00:15:18.560]  他說怎樣呢?
[00:15:18.560 --> 00:15:19.720]  我可以做什麼呢?
[00:15:19.720 --> 00:15:21.560]  沒有人肯讓我接近
[00:15:21.560 --> 00:15:23.240]  沒有人肯來聽我的說話
[00:15:23.240 --> 00:15:25.240]  過了幾天
[00:15:25.240 --> 00:15:27.280]  他又累又失望
[00:15:27.280 --> 00:15:29.080]  就在山洞當中睡覺
[00:15:29.080 --> 00:15:30.880]  他睡覺的時候
[00:15:30.880 --> 00:15:32.760]  他依稀感覺到有人
[00:15:32.760 --> 00:15:34.480]  有腳步聲走在他身邊
[00:15:34.480 --> 00:15:35.320]  不過他實在太累了
[00:15:35.320 --> 00:15:36.760]  他不太能夠睜開眼睛
[00:15:36.760 --> 00:15:40.280]  但是他依稀好像感受到有人走到他身邊
[00:15:40.280 --> 00:15:42.600]  他聽到有些聲音在他身邊
[00:15:42.600 --> 00:15:43.840]  好像放下一些東西
[00:15:43.840 --> 00:15:45.400]  然後這個腳步聲就走了
[00:15:46.560 --> 00:15:47.960]  到他睡了一段時間
[00:15:47.960 --> 00:15:49.240]  他起來比較清醒的時候
[00:15:49.240 --> 00:15:50.720]  他又發覺他旁邊有一個籃子
[00:15:50.720 --> 00:15:51.880]  裡面有幾個麵包
[00:15:51.880 --> 00:15:55.000]  你給我也一樣
[00:15:55.000 --> 00:15:56.360]  我不管誰給我
[00:15:56.360 --> 00:15:57.360]  毒死我也好
[00:15:57.360 --> 00:15:58.560]  看到麵包就拿來吃
[00:15:58.560 --> 00:16:00.120]  吃飽之後又再睡
[00:16:00.120 --> 00:16:02.560]  他說如是者每天都有一個人
[00:16:02.560 --> 00:16:03.880]  後來因為他有食物
[00:16:03.880 --> 00:16:04.720]  他就比較清醒
[00:16:04.720 --> 00:16:06.440]  他又看到原來有一個小女孩
[00:16:06.440 --> 00:16:07.440]  不是很大個而已
