
[00:00:00.000 --> 00:00:05.000]  我覺得人生我們做人有時候沒什麼智慧
[00:11:03.000 --> 00:11:05.000]  很坦白告訴大家
[00:11:05.000 --> 00:11:06.000]  我們收完奉獻
[00:11:06.000 --> 00:11:08.000]  今天都收不到五十萬
[00:11:08.000 --> 00:11:10.000]  我猜
[00:11:10.000 --> 00:11:12.000]  我猜
[00:11:12.000 --> 00:11:13.000]  牧師你敢大我
[00:11:13.000 --> 00:11:15.000]  我就大給你
[00:11:21.000 --> 00:11:25.000]  原來在一個處境裏面
[00:11:25.000 --> 00:11:27.000]  當人面對一個
[00:11:27.000 --> 00:11:30.000]  你可以四處撿
[00:11:30.000 --> 00:11:34.000]  然後你是干犯法律之間
[00:11:34.000 --> 00:11:37.000]  你要做一個平衡是很難的
[00:11:37.000 --> 00:11:39.000]  我們那個年代成長
[00:11:39.000 --> 00:11:41.000]  我是五十年代出生的
[00:11:41.000 --> 00:11:43.000]  六七十年代成長
[00:11:43.000 --> 00:11:44.000]  爸爸媽媽教我
[00:11:44.000 --> 00:11:46.000]  地上撿到寶
[00:11:46.000 --> 00:11:48.000]  問天問地拿不到
[00:11:48.000 --> 00:11:50.000]  很公道的
[00:11:50.000 --> 00:11:52.000]  我撿到就是我的了
[00:11:52.000 --> 00:11:54.000]  但今天不是
[00:11:54.000 --> 00:11:56.000]  你撿到就是路不拾遺
[00:11:56.000 --> 00:11:57.000]  你要報的
[00:11:57.000 --> 00:12:00.000]  沒有人認才是你的
[00:12:00.000 --> 00:12:02.000]  沒有人認
[00:12:02.000 --> 00:12:04.000]  你可以擁有
[00:12:04.000 --> 00:12:06.000]  但是你想想
[00:12:06.000 --> 00:12:08.000]  我平時很窮
[00:12:08.000 --> 00:12:10.000]  沒什麼錢
[00:12:10.000 --> 00:12:12.000]  突然間整街都是錢
[00:12:12.000 --> 00:12:14.000]  在那個處境底下
[00:12:14.000 --> 00:12:16.000]  你的情緒很難適應
[00:12:19.000 --> 00:12:20.000]  在心理學上
[00:12:20.000 --> 00:12:25.000]  要叫橫財的綜合症
[00:12:25.000 --> 00:12:27.000]  橫財的綜合症是怎樣呢
[00:12:27.000 --> 00:12:29.000]  Sudden Wealth Syndrome
[00:12:29.000 --> 00:12:30.000]  那個Syndrome
[00:12:30.000 --> 00:12:32.000]  即是那個綜合症
[00:12:32.000 --> 00:12:34.000]  心理有些失常
[00:12:34.000 --> 00:12:35.000]  很大壓力
[00:12:35.000 --> 00:12:36.000]  很多錢
[00:12:36.000 --> 00:12:38.000]  就好像我在七十年代
[00:12:38.000 --> 00:12:39.000]  八十年代看電視
[00:12:39.000 --> 00:12:42.000]  胡張超在《花王俱樂部》
[00:12:42.000 --> 00:12:43.000]  一隻手任你拿
[00:12:43.000 --> 00:12:46.000]  那一隻手就顯得很多人貪婪
[00:12:46.000 --> 00:12:48.000]  一隻手任你拿
[00:12:48.000 --> 00:12:50.000]  一隻手拿
[00:12:50.000 --> 00:12:52.000]  你不會一隻手拿一塊
[00:12:52.000 --> 00:12:54.000]  一隻手不斷拿
[00:12:54.000 --> 00:12:56.000]  那天在告士打道
[00:12:56.000 --> 00:12:59.000]  那些人到處不斷撿
[00:12:59.000 --> 00:13:05.000]  在一個壓力緊張的情緒底下
[00:13:05.000 --> 00:13:06.000]  然後撿了之後
[00:13:06.000 --> 00:13:07.000]  拿了那塊錢回去
[00:13:07.000 --> 00:13:09.000]  要放在床底
[00:13:09.000 --> 00:13:12.000]  然後到處都不收
[00:13:12.000 --> 00:13:15.000]  中國銀行那隻五百元紙幣的時候
[00:13:15.000 --> 00:13:18.000]  你可以怎樣處理呢
[00:13:18.000 --> 00:13:21.000]  最後有幾十人
[00:13:21.000 --> 00:13:23.000]  去報警察
[00:13:23.000 --> 00:13:26.000]  我估計這幾十人都不會告的
[00:13:26.000 --> 00:13:27.000]  我估計
[00:13:27.000 --> 00:13:29.000]  但是天眼看到
[00:13:29.000 --> 00:13:32.000]  然後警察上你門撿到那些
[00:13:32.000 --> 00:13:34.000]  就會告了
[00:13:34.000 --> 00:13:37.000]  看見沒有甚麼是有福的
[00:13:37.000 --> 00:13:38.000]  真正的福
[00:13:38.000 --> 00:13:40.000]  這位主這位神
[00:13:40.000 --> 00:13:41.000]  很清楚告訴我們
[00:13:41.000 --> 00:13:43.000]  原來今天我們讀聖經
[00:13:43.000 --> 00:13:44.000]  我們信神的人
[00:13:44.000 --> 00:13:52.000]  神幫我們打了一些免疫系統的症
[00:13:52.000 --> 00:13:57.000]  又或者你今天如果要行騎樓底
[00:13:57.000 --> 00:13:59.000]  還要戴個頭盔
[00:13:59.000 --> 00:14:02.000]  就是保護你安全的意思
[00:14:02.000 --> 00:14:06.000]  你行高速公路
[00:14:06.000 --> 00:14:08.000]  你是不是戴安全帶
[00:14:08.000 --> 00:14:11.000]  高速公路是不是有些水馬
[00:14:11.000 --> 00:14:12.000]  你撞過去的時候
[00:14:12.000 --> 00:14:15.000]  讓你能夠擋一擋
[00:14:15.000 --> 00:14:18.000]  聖經神的話語就是這樣
[00:14:18.000 --> 00:14:20.000]  神的話語
[00:14:20.000 --> 00:14:25.000]  當我們植入了生命的時候
[00:14:25.000 --> 00:14:26.000]  去到這樣的處境
[00:14:26.000 --> 00:14:28.000]  你同樣的事情再一次
[00:14:28.000 --> 00:14:30.000]  在德國杜西見到的時候
[00:14:30.000 --> 00:14:32.000]  你應該打電話
[00:14:32.000 --> 00:14:36.000]  跌了錢
[00:14:39.000 --> 00:14:43.000]  有福就是一個充滿喜悅
[00:14:43.000 --> 00:14:45.000]  有價值觀的人生
[00:14:45.000 --> 00:14:47.000]  喜樂的人生
[00:14:47.000 --> 00:14:48.000]  詩人就說
[00:14:48.000 --> 00:14:53.000]  這就是遇上天國的福樂
[00:14:53.000 --> 00:14:57.000]  遇上天國的福樂
[00:14:57.000 --> 00:14:59.000]  詩人從一個反面
[00:14:59.000 --> 00:15:01.000]  在一個處境和形勢裏面
[00:15:01.000 --> 00:15:03.000]  帶出一個正面積極的要求
[00:15:03.000 --> 00:15:06.000]  給我們是屬神的人一個勸勉
[00:15:06.000 --> 00:15:10.000]  怎樣可以實踐三不
[00:15:10.000 --> 00:15:12.000]  不從惡人的計謀
[00:15:12.000 --> 00:15:14.000]  不站罪人的道路
[00:15:14.000 --> 00:15:18.000]  不做褻瀆萬人的座位
[00:15:18.000 --> 00:15:21.000]  弟子們知不知道讀經要行道
[00:15:21.000 --> 00:15:24.000]  聽道要行道
[00:15:24.000 --> 00:15:27.000]  很感恩神都給我有很多提醒
[00:15:27.000 --> 00:15:29.000]  然後信耶穌到現在
[00:15:29.000 --> 00:15:34.000]  由1978年就行了幾十年
[00:15:34.000 --> 00:15:37.000]  其實讀經你靈修
[00:15:37.000 --> 00:15:40.000]  翻書一學是很容易
[00:15:40.000 --> 00:15:41.000]  很容易
[00:15:41.000 --> 00:15:44.000]  有沒有人現在都沒有了
[00:15:44.000 --> 00:15:47.000]  沒有了就應該找校長聊聊天
[00:15:47.000 --> 00:15:49.000]  我們有三個校長
[00:15:49.000 --> 00:15:52.000]  你可以選擇有不同一班
[00:15:52.000 --> 00:15:55.000]  由三歲開始你已經可以翻書一學
[00:15:55.000 --> 00:15:58.000]  直至到見天父的面
[00:15:58.000 --> 00:16:00.000]  無限的
[00:16:00.000 --> 00:16:02.000]  最初說三歲至八十歲
[00:16:02.000 --> 00:16:04.000]  現在校長已經修正了
[00:16:04.000 --> 00:16:06.000]  不過還是有一個
[00:16:06.000 --> 00:16:09.000]  總之你行道回來
[00:16:09.000 --> 00:16:12.000]  凍住解掌回來都可以給一班你上
[00:16:12.000 --> 00:16:14.000]  我要說的是什麼呢
[00:16:14.000 --> 00:16:16.000]  聖經成為我們的生活準則的時候
[00:16:16.000 --> 00:16:19.000]  我們就要走出來
[00:16:19.000 --> 00:16:21.000]  講道之前
[00:16:21.000 --> 00:16:23.000]  再繼續講下去之前
[00:16:23.000 --> 00:16:26.000]  我想升起這兩個幕
[00:16:26.000 --> 00:16:30.000]  看一看今年的主題
[00:16:30.000 --> 00:16:32.000]  知道這個主題嗎
[00:16:32.000 --> 00:16:34.000]  知道嗎
[00:16:34.000 --> 00:16:56.000]  我們教會的主題
[00:16:56.000 --> 00:16:59.000]  每年都好像不見天日一樣
[00:16:59.000 --> 00:17:01.000]  被兩個幕遮住
[00:17:01.000 --> 00:17:02.000]  但是我們都聰明了
[00:17:02.000 --> 00:17:04.000]  在秩序表後面那一頁
[00:17:04.000 --> 00:17:06.000]  其實已經登了
[00:17:06.000 --> 00:17:09.000]  但是弟兄做得這麼好
[00:17:09.000 --> 00:17:11.000]  樂毅權弟兄做得這麼好
[00:17:11.000 --> 00:17:13.000]  第一次沒理由不讓大家看一看
[00:17:13.000 --> 00:17:15.000]  對不對
[00:17:15.000 --> 00:17:17.000]  看橫額的
[00:17:17.000 --> 00:17:19.000]  應該是從這邊開始看
[00:17:19.000 --> 00:17:22.000]  你不要邊邊
[00:17:22.000 --> 00:17:24.000]  你這樣看就從右邊開始看
[00:17:24.000 --> 00:17:25.000]  記得永遠從右邊開始讀
[00:17:25.000 --> 00:17:26.000]  你不要讀錯
[00:17:26.000 --> 00:17:27.000]  不要放錯
[00:17:27.000 --> 00:17:29.000]  生命見證
[00:17:29.000 --> 00:17:31.000]  福音講穿
[00:17:31.000 --> 00:17:32.000]  弟兄姐妹如果你傳福音
[00:17:32.000 --> 00:17:33.000]  你沒有見證
[00:17:33.000 --> 00:17:34.000]  麻煩你了
[00:17:34.000 --> 00:17:35.000]  你遲一點
[00:17:35.000 --> 00:17:36.000]  你先搞好你的生命
[00:17:36.000 --> 00:17:38.000]  你經常被人說
[00:17:38.000 --> 00:17:39.000]  原來你工作上
[00:17:39.000 --> 00:17:41.000]  有很多奸狡的東西
[00:17:41.000 --> 00:17:43.000]  惡人的東西
[00:17:43.000 --> 00:17:44.000]  或者傲慢的東西
[00:17:44.000 --> 00:17:45.000]  出來的
[00:17:45.000 --> 00:17:46.000]  然後你跟別人說
[00:17:46.000 --> 00:17:47.000]  傳福音
[00:17:47.000 --> 00:17:48.000]  麻煩你不要告訴別人
[00:17:48.000 --> 00:17:50.000]  你是西區浸信會
[00:17:50.000 --> 00:17:52.000]  可以下來
[00:17:52.000 --> 00:17:54.000]  其實更加重要
[00:17:54.000 --> 00:17:55.000]  你不要告訴別人
[00:17:55.000 --> 00:17:57.000]  你是基督徒
[00:17:57.000 --> 00:18:01.000]  生命見證
[00:18:01.000 --> 00:18:03.000]  我們的生命的道路
[00:18:03.000 --> 00:18:04.000]  這位神就告訴我們
[00:18:04.000 --> 00:18:06.000]  我們要怎麼做
[00:18:06.000 --> 00:18:08.000]  有時候行道也不容易
[00:18:08.000 --> 00:18:11.000]  記得我在一個
[00:18:11.000 --> 00:18:14.000]  基督教的聯合組織工作
[00:18:14.000 --> 00:18:17.000]  去參與一些義務工作的時候
[00:18:17.000 --> 00:18:19.000]  義務工作
[00:18:19.000 --> 00:18:21.000]  有一天我要簽一張check
[00:18:21.000 --> 00:18:24.000]  我還記得那張check是兩萬元
[00:18:25.000 --> 00:18:27.000]  簽一張check
[00:18:27.000 --> 00:18:31.000]  這個組織這個機構
[00:18:31.000 --> 00:18:32.000]  也有辦學的
[00:18:32.000 --> 00:18:34.000]  簽一張check兩萬元
[00:18:34.000 --> 00:18:35.000]  咦
[00:18:35.000 --> 00:18:37.000]  還給了學校
[00:18:37.000 --> 00:18:40.000]  那我就問有關人士
[00:18:40.000 --> 00:18:43.000]  這個兩萬元是做什麼的
[00:18:43.000 --> 00:18:45.000]  為什麼無端白事要簽兩萬元
[00:18:45.000 --> 00:18:47.000]  那當然是看
[00:18:47.000 --> 00:18:48.000]  voucher的了
[00:18:48.000 --> 00:18:50.000]  傳票
[00:18:50.000 --> 00:18:53.000]  是出版商
[00:18:53.000 --> 00:18:55.000]  出版商
[00:18:55.000 --> 00:18:59.000]  捐來這個聯合組織
[00:18:59.000 --> 00:19:01.000]  簡稱聯會
[00:19:01.000 --> 00:19:07.000]  然後要我們捐回學校
[00:19:07.000 --> 00:19:10.000]  知不知道為什麼
[00:19:10.000 --> 00:19:13.000]  知不知道什麼故事
[00:19:13.000 --> 00:19:14.000]  咦
[00:19:14.000 --> 00:19:15.000]  胡勇
[00:19:15.000 --> 00:19:17.000]  李校長李之定
[00:19:17.000 --> 00:19:19.000]  你真是認識
[00:19:19.000 --> 00:19:21.000]  胡勇
[00:19:22.000 --> 00:19:24.000]  還要用奉獻的方式
[00:19:24.000 --> 00:19:26.000]  你知不知道弟子妹奉獻是什麼意思
[00:19:26.000 --> 00:19:29.000]  心甘樂意的奉獻沒有任何條件
[00:19:29.000 --> 00:19:31.000]  你明不明
[00:19:31.000 --> 00:19:32.000]  然後
[00:19:32.000 --> 00:19:34.000]  這個出版商
[00:19:34.000 --> 00:19:37.000]  因為每年都要用教科書
[00:19:37.000 --> 00:19:38.000]  學校
[00:19:38.000 --> 00:19:41.000]  教科書可能給了學校一些甜頭
[00:19:41.000 --> 00:19:42.000]  你用我這本教科書
[00:19:42.000 --> 00:19:47.000]  我們會捐一些錢給學校
