
[00:00:00.000 --> 00:00:05.120]  大家好,我們今天講的課題是復活
[00:02:36.420 --> 00:02:43.860]  他就立即內心有個聲音,想到復活的事,他就想到神會怎樣回應他
[00:02:43.860 --> 00:02:50.940]  就說,我是否已經將我的兒子從死裡復活了
[00:02:50.940 --> 00:02:55.980]  他就立即想到這個聲音,他就想起,耶穌已經復活了
[00:02:55.980 --> 00:03:03.660]  但我現在想問你Debbie,天父,她又患了這個病,又境遇了這個情況,為甚麼
[00:03:03.660 --> 00:03:09.380]  然後他又在思碎,我想這個意念又重複回來
[00:03:09.380 --> 00:03:15.980]  神也會這樣回答他,你不知道我已經將我的兒子耶穌基督從死裡復活了嗎
[00:03:15.980 --> 00:03:22.980]  他慢慢自己想想,復活給他一個出路,真的
[00:03:22.980 --> 00:03:27.140]  他想想,耶穌基督復活,豈不是將來Debbie也會復活
[00:03:27.140 --> 00:03:30.740]  為甚麼我對Debbie的復活只是一個頭腦上
[00:03:30.740 --> 00:03:33.740]  若然我知道有一天真的見到她的時候
[00:03:33.740 --> 00:03:39.380]  我就能夠慢慢在神的恩典裡得到醫治
[00:03:39.380 --> 00:03:44.300]  結果他就是這樣渡過了哀傷的時候
[00:03:44.300 --> 00:03:49.820]  不僅如此,他想起Debbie病患的時候經歷過這麼多苦痛
[00:03:49.820 --> 00:03:55.180]  豈不是耶穌基督的復活也是一個安慰,也是一個答案
[00:03:55.180 --> 00:03:58.780]  耶穌基督的釘行手,他經歷過人生苦難
[00:03:58.780 --> 00:04:04.580]  然後他最後在主裡面,在父神裡面,神給他復活
[00:04:04.580 --> 00:04:09.100]  以致今天帶給我們,每個信徒我們都有復活
[00:04:09.100 --> 00:04:16.420]  當他要面對太太離開之後,要撫養四個子女的時候
[00:04:16.420 --> 00:04:21.300]  又是耶穌基督的復活,讓他得到安慰
[00:04:21.300 --> 00:04:25.580]  將來在天上他能夠見到主耶穌,見到他太太
[00:04:25.580 --> 00:04:28.220]  這就是他唯一最後的出路
[00:04:28.220 --> 00:04:32.380]  但我不知道主耶穌基督的復活對你來說有甚麼意思
[00:04:32.380 --> 00:04:36.940]  或許你經歷過一些事情,你要面對,好像Gary一樣
[00:04:36.940 --> 00:04:40.100]  但復活給你有甚麼盼望呢
[00:04:40.100 --> 00:04:44.740]  有很多人會說,復活是真的,不過很難令人自信
[00:04:44.740 --> 00:04:48.060]  為甚麼能夠復活呢?有人說死了又會復活
[00:04:48.060 --> 00:04:51.460]  事實上你看看,如果在《使徒行傳》第十七章
[00:04:51.460 --> 00:04:54.740]  保羅在雅典的地方講到復活的時候
[00:04:54.740 --> 00:04:56.740]  人們就馬上撒手伶仗
[00:04:56.740 --> 00:05:02.660]  這些事情,你講些甚麼?沒有人信服的
[00:05:02.660 --> 00:05:08.180]  但事實上基督教很重要的,就是這個復活是我們的根基
[00:05:08.180 --> 00:05:13.020]  有一位神學家叫做Jerome O'Connor
[00:05:13.020 --> 00:05:17.220]  他講了一句說話,如果基督的復活是不存在的
[00:05:17.220 --> 00:05:19.740]  基督教不可以繼續延續下去
[00:05:19.740 --> 00:05:23.940]  而這個再不能稱為基督教,是很重要的
[00:05:23.940 --> 00:05:30.060]  但我們基督徒對復活好像只是頭腦上的東西
[00:05:30.060 --> 00:05:33.420]  對我們的生命是否一個落實的影響呢
[00:05:33.420 --> 00:05:40.340]  甚至我們基督徒對復活這個事情好像有一點怕被圍了
[00:05:40.340 --> 00:05:47.020]  被忌諱,人們都不信,講出來基督復活,這個概念很難明白
[00:05:47.020 --> 00:05:50.780]  我曾經知道一個基督教機構寫了一個福音的單章
[00:05:50.780 --> 00:05:56.860]  編寫人就是寫耶穌基督為我們的罪死,贖去我們的罪
[00:05:56.860 --> 00:06:01.900]  接著講講,一班同事看看這個稿
[00:06:01.900 --> 00:06:05.340]  有一位就說,為甚麼不講復活呢?
[00:06:05.340 --> 00:06:09.500]  這個編寫人就說,免得引起爭議
[00:06:09.500 --> 00:06:13.620]  講了耶穌為我們死,那就好了,就相信耶穌
[00:06:13.620 --> 00:06:17.820]  這個同事就說,不是的,聖經說復音是復活的
[00:06:17.820 --> 00:06:20.260]  如果沒有復活就不是復音
[00:06:20.260 --> 00:06:24.420]  結果當然,那個單章是加了復音
[00:06:24.420 --> 00:06:30.820]  你想想,這個復音的機構寫復音都這樣忌諱復活
[00:06:30.820 --> 00:06:34.740]  有些人說,我回來教會我想拿到平安
[00:06:34.740 --> 00:06:41.100]  我很想知道,做一個好人,基督裡面有幾好,有頂枝向外
[00:06:41.100 --> 00:06:44.380]  復活那些,我根本沒有考慮到,我不需要
[00:06:44.380 --> 00:06:47.860]  甚至我很想只是做一個好人
[00:06:47.860 --> 00:06:53.740]  我不會那麼供你將來有甚麼福祿,復活,我不是很需要
[00:06:53.740 --> 00:06:55.900]  有些人說,許可要跟你這樣講
[00:06:55.900 --> 00:07:01.340]  甚至有些人說,基督徒很不切實際
[00:07:01.340 --> 00:07:03.980]  逃避現實,將來有個美好的復活
[00:07:03.980 --> 00:07:09.340]  你就去趨之若鶩地想這些東西,不切實際
[00:07:09.340 --> 00:07:10.940]  弟兄姊妹,我們怎樣看復活呢?
[00:07:10.940 --> 00:07:13.540]  是不是很遠的東西,在頭腦上的東西呢?
[00:07:13.540 --> 00:07:18.420]  今天這段經文很重要,本來是講究竟復活有多重要
[00:07:18.420 --> 00:07:22.380]  如果這件事我們認為重要,看到重的時候
[00:07:22.380 --> 00:07:26.140]  恐怕我們整個人的生命會有很大的改變
[00:07:26.140 --> 00:07:29.580]  很重要,給我們很大的一個震撼的影響
[00:07:29.580 --> 00:07:35.980]  或者我們看看這段經文,在哥林多前書第十五章
[00:07:35.980 --> 00:07:39.260]  這段經文,十二節至十九節
[00:07:39.260 --> 00:07:45.180]  我們知道前面講到的經文是一節至十一節是講到甚麼叫做福音
[00:07:45.180 --> 00:07:49.740]  福音就是按照聖經裡面說,主耶穌為我們的罪死而復活
[00:07:49.740 --> 00:07:54.340]  第三天又復活,這個就是福音
[00:07:54.340 --> 00:07:59.620]  並且有人證,他說一時顯出五百個人看到
[00:07:59.620 --> 00:08:03.780]  在保羅寫這封信的時候有一半到如今還在
[00:08:03.780 --> 00:08:08.100]  仍然有人證,保羅說我都見過,很真實
[00:08:08.100 --> 00:08:11.220]  但來到這裡十二節,去到十九節
[00:08:11.220 --> 00:08:15.900]  他真正去入題了,去斥責那些哥林多教會的人
[00:08:15.900 --> 00:08:18.660]  既然我們這麼全講基督的復活
[00:08:18.660 --> 00:08:20.580]  為甚麼你不相信死人復活呢?
[00:08:20.580 --> 00:08:23.980]  即是不相信信了耶穌的人會有復活呢?
[00:08:23.980 --> 00:08:25.980]  是很不合邏輯的
[00:08:25.980 --> 00:08:32.780]  所以這一段經文,保羅就很強調這個辯師的過程
[00:08:32.780 --> 00:08:35.900]  為甚麼你會說沒有死人復活呢?
[00:08:35.900 --> 00:08:39.820]  他用了很多的假設,然後在第二十節下一段的經文
[00:08:39.820 --> 00:08:42.620]  就更加確立了復活的真確
[00:08:42.620 --> 00:08:47.380]  所以這段經文讓我們去思想究竟復活是甚麼意義
[00:08:47.380 --> 00:08:49.660]  對你和我有多麼的重要
[00:08:49.660 --> 00:08:51.300]  或者我們看看第十二節
[00:08:51.300 --> 00:08:56.460]  首先看看,如果死人不復活,如果沒有復活這件事
[00:08:56.460 --> 00:09:00.980]  整個基督教的信仰可以全部崩潰
[00:09:00.980 --> 00:09:05.580]  我們看看這裡十二節,我們看到是十四節
[00:09:05.580 --> 00:09:08.980]  我們先讀這三節,我們一起讀
[00:09:08.980 --> 00:09:12.540]  既然我們全基督是從死人中復活了
[00:09:12.540 --> 00:09:16.860]  怎麼在你們中間有人說沒有死人復活的事呢?
[00:09:16.860 --> 00:09:20.780]  若沒有死人復活的事,基督就沒有復活了
[00:09:20.780 --> 00:09:24.820]  基督若沒有復活,我們所傳的就是謊言
[00:09:24.820 --> 00:09:28.340]  你們所信的也是謊言
[00:09:28.340 --> 00:09:29.860]  有了基督的復活
[00:09:29.860 --> 00:09:33.420]  保羅在之前的第十一節說
[00:09:33.420 --> 00:09:38.020]  無論我或者其他的使徒,我們如此傳,你們如此信
[00:09:38.020 --> 00:09:42.100]  倘若你說沒有死人復活,全部是謊言
[00:09:42.100 --> 00:09:44.860]  這裡的意思是我們要留意保羅所說的
[00:09:44.860 --> 00:09:47.700]  他說我傳基督的從死人中復活
[00:09:47.700 --> 00:09:48.660]  很有意思的
[00:09:48.660 --> 00:09:51.940]  傳這個字是代表將有一個真理
[00:09:51.940 --> 00:09:53.940]  很清楚的說明
[00:09:53.940 --> 00:09:56.820]  在保羅的時代有一些叫傳令官
[00:09:56.820 --> 00:09:59.380]  傳令官就是傳這個字
[00:09:59.380 --> 00:10:02.700]  他們會傳一些皇帝所說的話
[00:10:02.700 --> 00:10:05.180]  又或者一些很重要的官員
[00:10:05.180 --> 00:10:10.220]  請他們,藉著他們要傳講一些信息
[00:10:10.220 --> 00:10:12.700]  他們不能夠加多減少
[00:10:12.700 --> 00:10:16.260]  很有權威的,帶有權威的去講
[00:10:16.260 --> 00:10:19.220]  當然基督徒,使徒就謙謙卑卑
[00:10:19.220 --> 00:10:23.180]  被人打,被人石頭扔,我們都傳這個福音
[00:10:23.180 --> 00:10:26.540]  很重要的就是這個信息
[00:10:26.540 --> 00:10:28.340]  不是來自傳道人的
[00:10:28.340 --> 00:10:31.220]  是來自神的,是真確的,無誤的
[00:10:31.220 --> 00:10:34.500]  還有這裡描寫這個復活的事情
[00:10:34.500 --> 00:10:36.140]  他說基督從死人中復活
[00:10:36.140 --> 00:10:37.300]  這裡要留意
[00:10:37.300 --> 00:10:40.220]  他不是說耶穌基督在墳墓裡面復活
[00:10:40.220 --> 00:10:40.940]  不是這麼說
[00:10:40.940 --> 00:10:43.660]  他說基督是從死人中復活
[00:10:43.660 --> 00:10:46.780]  這個很重要的信息讓我們知道
[00:10:46.780 --> 00:10:50.820]  古今中外所有人都逃不過死亡這個劫
[00:10:50.820 --> 00:10:54.300]  一定會離開
[00:10:54.300 --> 00:10:55.700]  耶路大學有一個教授
[00:10:55.700 --> 00:10:58.940]  就談論一個哲學的課
[00:10:58.940 --> 00:11:01.180]  講生與死
[00:11:01.180 --> 00:11:04.220]  他講到人會面對死亡
[00:11:04.220 --> 00:11:06.660]  他就解釋究竟死亡之後有沒有生命
[00:11:06.660 --> 00:11:09.020]  當然他的結論是沒有的
[00:11:09.020 --> 00:11:10.460]  你就要勇敢去生存
[00:11:10.460 --> 00:11:14.020]  只不過人對於死亡似乎常常有種遺憾
[00:11:14.020 --> 00:11:15.580]  就是太早了
[00:11:15.580 --> 00:11:21.340]  沒有一個人說我死的時候太久了
[00:11:21.340 --> 00:11:23.740]  或者有些很難的日子
[00:11:23.740 --> 00:11:26.380]  你會說不如我快點離開
[00:11:26.380 --> 00:11:28.140]  但大部分的人都覺得
[00:11:28.140 --> 00:11:29.820]  死的時候我沒有準備好
[00:11:29.820 --> 00:11:33.300]  太早了,來得太早了
[00:11:33.300 --> 00:11:35.140]  沒有一個人能夠逃避
[00:11:35.140 --> 00:11:37.940]  沒有一個人能夠去制止這件事情發生
[00:11:37.940 --> 00:11:39.580]  不能阻擋
[00:11:39.580 --> 00:11:42.860]  你都沒有盼望
[00:11:42.860 --> 00:11:45.500]  李光耀總統是我們一聽到就知道
[00:11:45.500 --> 00:11:47.420]  嘩,這個人很厲害
[00:11:47.420 --> 00:11:49.300]  把新加坡整個地方
[00:11:49.300 --> 00:11:52.660]  嘩,很小的地方成為一個強國
[00:11:52.660 --> 00:11:54.660]  你沒有可能這樣想到
[00:11:54.660 --> 00:11:57.060]  但李光耀當他臨過世的時候
[00:11:57.060 --> 00:11:57.860]  他患了癌病
[00:11:57.860 --> 00:12:00.300]  有人訪問他
[00:12:00.300 --> 00:12:02.260]  李資政,他是一個資政
[00:12:02.260 --> 00:12:04.660]  你有什麼願望
[00:12:04.660 --> 00:12:05.820]  他說了一句
[00:12:05.820 --> 00:12:06.940]  他就想一想
[00:12:06.940 --> 00:12:10.420]  我希望我死了之後,我見到我的亡妻
[00:12:10.420 --> 00:12:13.460]  當然這個妻子跟他經歷了很多的艱難
[00:12:13.460 --> 00:12:14.340]  接著他說
[00:12:14.340 --> 00:12:18.100]  但是很恐怕這個願望不會實現
[00:12:18.100 --> 00:12:19.420]  絕望?
[00:12:19.420 --> 00:12:20.940]  沒有
[00:12:20.940 --> 00:12:22.260]  但是我們要留意
[00:12:22.260 --> 00:12:24.460]  這個全基督從死人中復活
[00:12:24.460 --> 00:12:26.940]  這個給我們很大的盼望
[00:12:26.940 --> 00:12:28.900]  就是耶穌基督本來是神的兒子
[00:12:28.900 --> 00:12:30.260]  祂不需要死的
[00:12:30.260 --> 00:12:32.820]  祂有生命無窮的大能
[00:12:32.820 --> 00:12:33.500]  祂不需要死
[00:12:33.500 --> 00:12:35.140]  但是因為愛我們的緣故
[00:12:35.140 --> 00:12:36.580]  祂成為一個人
[00:12:36.580 --> 00:12:38.220]  祂成為一個會死的人
[00:12:38.220 --> 00:12:39.700]  並且為我們的罪
[00:12:39.700 --> 00:12:41.780]  祂的死就是為了你和我的罪
[00:12:41.780 --> 00:12:43.300]  擔當了一個贖駕
[00:12:43.300 --> 00:12:44.340]  在死人中
[00:12:44.340 --> 00:12:46.380]  祂成為一個死人的支列
[00:12:46.380 --> 00:12:47.460]  為我們死
[00:12:47.460 --> 00:12:49.180]  以致所有的人
[00:12:49.180 --> 00:12:51.220]  能夠透過祂有復活的盼望
[00:12:51.220 --> 00:12:54.340]  整個人類相信祂有這個復活的盼望
[00:12:54.340 --> 00:12:56.740]  既然這麼重要的消息
[00:12:56.740 --> 00:13:00.260]  為什麼保羅在你們中間
[00:13:00.260 --> 00:13:04.140]  有人說沒有死人復活的事呢
[00:13:04.140 --> 00:13:05.340]  真的很奇怪
[00:13:05.340 --> 00:13:06.380]  這麼真確
[00:13:06.380 --> 00:13:07.980]  真實
[00:13:07.980 --> 00:13:11.220]  為什麼哥倫多教會的人
[00:13:11.220 --> 00:13:13.460]  有這些不尋常
[00:13:13.460 --> 00:13:17.260]  或者保羅認為完全不合理的想法呢
[00:13:17.260 --> 00:13:19.580]  我猜是和當時的希臘文化有關
[00:13:19.580 --> 00:13:22.580]  因為希臘文化覺得人死了之後
[00:13:22.580 --> 00:13:24.820]  大致上有兩個看法
[00:13:24.820 --> 00:13:25.460]  第一個看法
[00:13:25.460 --> 00:13:28.540]  好像我們中國人說人死如燈滅
[00:13:28.540 --> 00:13:29.620]  死了就沒有了
[00:13:29.620 --> 00:13:31.740]  好像煙消雲散一樣
[00:13:31.740 --> 00:13:33.220]  另外一個看法就是說
[00:13:33.220 --> 00:13:34.780]  人裡面的構成
[00:13:34.780 --> 00:13:37.100]  應該有靈魂有肉體的
[00:13:37.100 --> 00:13:39.620]  根據希臘人的哲學
[00:13:39.620 --> 00:13:41.900]  靈魂那些看不到的往往是好的
[00:13:41.900 --> 00:13:43.060]  所有看不到的都是好的
[00:13:43.060 --> 00:13:44.900]  看到的物質是不好的
[00:13:44.900 --> 00:13:46.460]  所以身體是不好的
[00:13:46.460 --> 00:13:47.660]  靈魂是很好的
[00:13:47.660 --> 00:13:49.100]  當我們在生的時候
[00:13:49.100 --> 00:13:51.380]  靈魂好像被困在
[00:13:51.380 --> 00:13:53.460]  被困在這個肉體當中
[00:13:53.460 --> 00:13:54.420]  是很慘的
[00:13:54.420 --> 00:13:55.500]  當他死的時候
[00:13:55.500 --> 00:13:57.300]  靈魂就好像得釋放了
[00:13:57.300 --> 00:13:58.180]  飄了出來
[00:13:58.180 --> 00:14:00.380]  可能去到一個更加好的境界
[00:14:00.380 --> 00:14:05.660]  這就是希臘人兩種對死亡大致上的看法
[00:14:05.660 --> 00:14:06.980]  所以在他們的理念裡面
[00:14:06.980 --> 00:14:08.740]  就算有個靈魂出來了
[00:14:08.740 --> 00:14:09.820]  不需要一個身體
[00:14:09.820 --> 00:14:10.940]  因為對他們來說
[00:14:10.940 --> 00:14:12.540]  身體就是不好的東西
[00:14:12.540 --> 00:14:14.620]  所以可能有這個概念
[00:14:14.620 --> 00:14:17.300]  那些哥倫多教會的人就覺得
[00:14:17.300 --> 00:14:18.300]  沒錯
[00:14:18.300 --> 00:14:20.860]  基督復活之時可能他相信的
[00:14:20.860 --> 00:14:22.380]  但是我就不相信
[00:14:22.380 --> 00:14:24.180]  我將來復活之後
[00:14:24.180 --> 00:14:25.980]  或者我有一個這樣的身體
[00:14:25.980 --> 00:14:27.660]  一個這樣的完整的復活
[00:14:27.660 --> 00:14:30.820]  甚至我現在已經享受了屬靈的好處
[00:14:30.820 --> 00:14:34.180]  我死了之後有沒有復活這件事
[00:14:34.180 --> 00:14:34.940]  這個不關
[00:14:34.940 --> 00:14:36.420]  不是很重要
[00:14:36.420 --> 00:14:38.500]  所以他們絕對沒有看重復活的事
[00:14:38.500 --> 00:14:41.060]  所以甚至沒有說沒有復活的事
[00:14:41.060 --> 00:14:42.740]  當然是一撮人
[00:14:42.740 --> 00:14:43.780]  他說為什麼你們中間
[00:14:43.780 --> 00:14:46.260]  但是一撮人就影響很多人
[00:14:46.260 --> 00:14:49.380]  所以他們的問題就在這裡
[00:14:49.380 --> 00:14:50.940]  其實我們知道
[00:14:50.940 --> 00:14:52.420]  希臘的文化都有些問題
[00:14:52.420 --> 00:14:54.020]  肉體是不好的
[00:14:54.020 --> 00:14:54.820]  我想問大家
[00:14:54.820 --> 00:14:56.420]  神創造了我們的肉體
[00:14:56.420 --> 00:14:58.980]  在創世紀神說好還是不好
[00:14:58.980 --> 00:14:59.860]  好
[00:14:59.860 --> 00:15:01.060]  所以我們要知道
[00:15:01.060 --> 00:15:02.700]  在神的創造
[00:15:02.700 --> 00:15:04.260]  在祂的救贖計劃裡面
[00:15:04.260 --> 00:15:07.140]  當一個人離開了犯罪
[00:15:07.140 --> 00:15:10.380]  死了之後身體沒錯是會腐敗
[00:15:10.380 --> 00:15:11.340]  腐化
[00:15:11.340 --> 00:15:12.820]  但是神的救恩計劃
[00:15:12.820 --> 00:15:14.460]  將人從死裡面
[00:15:14.460 --> 00:15:16.260]  能夠可以挽回
[00:15:16.260 --> 00:15:18.820]  甚至沒有衰殘的身體
[00:15:18.820 --> 00:15:19.660]  祂要整合
[00:15:19.660 --> 00:15:21.060]  祂成為一個屬靈的身體
[00:15:21.060 --> 00:15:25.220]  所以有復活的一個這樣的訊息
[00:15:25.220 --> 00:15:27.580]  有這樣的福音
[00:15:27.580 --> 00:15:30.580]  所以將來我們有身體的復活
[00:15:30.580 --> 00:15:32.660]  這是《聖經》裡面說的十五章
[00:15:32.660 --> 00:15:34.900]  就是一個屬靈的身體
[00:15:34.900 --> 00:15:36.820]  我們是一個血肉的身體
[00:15:36.820 --> 00:15:40.260]  你說有些腐化了
[00:15:40.260 --> 00:15:42.340]  有些甚至無海葬
[00:15:42.340 --> 00:15:44.100]  有些是這樣的
[00:15:44.100 --> 00:15:45.500]  我們當然不知道
[00:15:45.500 --> 00:15:46.940]  但是神的能力
[00:15:46.940 --> 00:15:49.820]  《聖經》說到當主耶穌再回來的時候
[00:15:49.820 --> 00:15:51.260]  死人要復活
[00:15:51.260 --> 00:15:52.660]  這個真理很恐怕
[00:15:52.660 --> 00:15:54.900]  當時的哥林多教會的人
[00:15:54.900 --> 00:15:55.940]  很難去面對
[00:15:55.940 --> 00:15:57.260]  很難去接受
[00:15:57.260 --> 00:15:58.180]  所以保羅就說
[00:15:58.180 --> 00:16:00.220]  這個千真萬確
[00:16:00.220 --> 00:16:01.660]  有了這件事情
[00:16:01.660 --> 00:16:05.820]  我們就能夠有這個復活的盼望
[00:16:05.820 --> 00:16:07.940]  如果沒有了這個盼望的時候
[00:16:07.940 --> 00:16:09.980]  會有很大的影響
[00:16:09.980 --> 00:16:11.020]  十三節一直
[00:16:11.020 --> 00:16:12.220]  我們看到下去
[00:16:12.220 --> 00:16:13.340]  十九節
[00:16:13.340 --> 00:16:15.260]  保羅就於是乎用了
[00:16:15.260 --> 00:16:17.140]  六次
[00:16:17.140 --> 00:16:19.220]  如果或者類似的字眼
[00:16:19.220 --> 00:16:20.300]  如果沒有復活
[00:16:20.300 --> 00:16:22.340]  假使沒有復活
[00:16:22.340 --> 00:16:23.060]  會有什麼發生
[00:16:23.060 --> 00:16:25.420]  你看看會有什麼後果
[00:16:25.420 --> 00:16:26.940]  如果你相信這件事情
[00:16:26.940 --> 00:16:28.860]  其實絕不合情理
[00:16:28.860 --> 00:16:30.220]  所以他逐樣去說
[00:16:30.220 --> 00:16:31.580]  十三節就說
[00:16:31.580 --> 00:16:33.820]  若沒有死人復活的事
[00:16:33.820 --> 00:16:37.060]  基督就沒有復活了
[00:16:37.060 --> 00:16:38.860]  他就是說
[00:16:38.860 --> 00:16:40.140]  如果沒有復活的事
[00:16:40.140 --> 00:16:42.340]  其實你的推論就是說
[00:16:42.340 --> 00:16:44.180]  耶穌基督都沒有復活
[00:16:44.180 --> 00:16:44.860]  因為為什麼
[00:16:44.860 --> 00:16:46.380]  耶穌基督的復活
[00:16:46.380 --> 00:16:49.140]  正是給我們有永生的復活
[00:16:49.140 --> 00:16:50.460]  將來的盼望
[00:16:50.460 --> 00:16:52.220]  如果你說沒有這個
[00:16:52.220 --> 00:16:54.500]  你即是否定了耶穌的復活
[00:16:54.500 --> 00:16:55.500]  如果再推到
[00:16:55.500 --> 00:16:57.500]  如果你否定了耶穌的復活
[00:16:57.500 --> 00:16:58.620]  很大件事了
[00:16:58.620 --> 00:17:00.420]  我們這段經文就說
[00:17:00.420 --> 00:17:01.220]  十四節說
[00:17:01.220 --> 00:17:02.340]  若基督沒有復活
[00:17:02.340 --> 00:17:04.220]  我們所傳的是謊言
[00:17:04.220 --> 00:17:06.820]  我們所信的都是謊言
[00:17:06.820 --> 00:17:08.020]  謊言的意思
[00:17:08.020 --> 00:17:09.540]  沒有根據 沒有真理
[00:17:09.540 --> 00:17:11.140]  是虛方
[00:17:11.140 --> 00:17:12.100]  完全是虛方
[00:17:12.100 --> 00:17:12.820]  我們所傳
[00:17:12.820 --> 00:17:14.020]  不單止是傳
[00:17:14.020 --> 00:17:15.660]  信都是虛方
[00:17:15.660 --> 00:17:16.860]  整個基督教
[00:17:16.860 --> 00:17:18.980]  可以完全是拿走
[00:17:18.980 --> 00:17:21.740]  沒有意思的
[00:17:21.740 --> 00:17:23.180]  但是我們知道
[00:17:23.180 --> 00:17:24.260]  剛才我和大家說
[00:17:24.260 --> 00:17:25.740]  保羅在之前 之後
[00:17:25.740 --> 00:17:27.060]  上文夏利
[00:17:27.060 --> 00:17:30.100]  是歷證復活之時的真確
[00:17:30.100 --> 00:17:31.180]  第20節這裡說
[00:17:31.180 --> 00:17:33.900]  其實基督已經從死人中復活
[00:17:33.900 --> 00:17:36.740]  成了睡了之人初熟的果子
[00:17:36.740 --> 00:17:38.940]  就將這兩樣東西結合起來
[00:17:38.940 --> 00:17:40.420]  耶穌基督的復活
[00:17:40.420 --> 00:17:42.100]  祂是初熟的果子
[00:17:42.100 --> 00:17:42.940]  初熟的果子
[00:17:42.940 --> 00:17:43.740]  即是一棵樹
[00:17:43.740 --> 00:17:45.620]  有一個果子結了出來
[00:17:45.620 --> 00:17:48.220]  祂必定會有其他的復活
[00:17:48.220 --> 00:17:51.260]  其他信徒的復活的發生
[00:17:51.260 --> 00:17:54.100]  不能夠沒有了這個
[00:17:54.100 --> 00:17:54.700]  又有這個
[00:17:54.700 --> 00:17:55.340]  不可能
[00:17:55.340 --> 00:17:56.780]  有耶穌基督的復活
[00:17:56.780 --> 00:17:58.740]  信徒必定會復活
[00:17:58.740 --> 00:18:02.460]  這是救恩傳避的信息
[00:18:02.460 --> 00:18:04.500]  你知不知道
[00:18:04.500 --> 00:18:06.540]  我們知道耶穌基督的復活
[00:18:06.540 --> 00:18:08.780]  但是我們將來的復活
[00:18:08.780 --> 00:18:10.340]  究竟在我們裡面
[00:18:10.340 --> 00:18:12.860]  有多麼的真確呢
[00:18:12.860 --> 00:18:14.940]  我記得我剛剛在屋伏侍奉的時候
[00:18:14.940 --> 00:18:16.340]  我去探望一位長者
[00:18:16.340 --> 00:18:18.340]  這位是一位女士
[00:18:18.340 --> 00:18:19.740]  我去探望她的時候
[00:18:19.740 --> 00:18:21.940]  因為她本身是不遂的
[00:18:21.940 --> 00:18:23.500]  也因為她中了風
[00:18:23.500 --> 00:18:25.580]  她說不出話來
[00:18:25.580 --> 00:18:26.820]  我每次去探望她的時候
[00:18:26.820 --> 00:18:28.220]  她在護老院那裡住
[00:18:28.220 --> 00:18:29.060]  當我去探望她的時候
[00:18:29.060 --> 00:18:31.980]  每次都是流眼淚的
[00:18:31.980 --> 00:18:33.700]  然後就跟我說一些話
[00:18:33.700 --> 00:18:36.260]  正是因為她發不出聲音
[00:18:36.260 --> 00:18:38.620]  我只能夠猜她說什麼
[00:18:38.620 --> 00:18:40.260]  我看她的口型
[00:18:40.260 --> 00:18:41.300]  我還沒有學過
[00:18:41.300 --> 00:18:43.140]  全部都猜錯了
[00:18:43.140 --> 00:18:44.020]  有時候我說一些話
[00:18:44.020 --> 00:18:45.340]  是不是這個意思
[00:18:45.340 --> 00:18:48.140]  令她很生氣
[00:18:48.140 --> 00:18:49.860]  無論如何我去探望她的時候
[00:18:49.860 --> 00:18:51.660]  我覺得有什麼可以給她呢
[00:18:51.660 --> 00:18:53.540]  耶穌基督的福音
