
[00:00:00.000 --> 00:00:02.000]  讓我們在聆聽主導儀先
[00:09:26.400 --> 00:09:27.680]  那為什麼呢?
[00:09:27.680 --> 00:09:29.640]  為什麼上帝要講十誡呢?
[00:09:29.640 --> 00:09:32.040]  我們聽了又有沒有想過
[00:09:32.040 --> 00:09:33.280]  我都不會殺人了
[00:09:33.280 --> 00:09:34.520]  那聽來幹嘛呢?
[00:09:34.520 --> 00:09:35.000]  是不是?
[00:09:35.000 --> 00:09:37.160]  這句聖經我用不著了
[00:09:37.160 --> 00:09:40.760]  是不是變成這段聖經對我沒什麼作用
[00:09:40.760 --> 00:09:43.360]  十誡第六誡我可以丟掉呢?
[00:09:43.360 --> 00:09:46.800]  這個就是很多時候我們的問題
[00:09:46.800 --> 00:09:48.600]  從個人的看法
[00:09:48.600 --> 00:09:50.400]  我認為我用不用得著
[00:09:50.400 --> 00:09:53.520]  就等同於這段聖經合不合用
[00:09:53.520 --> 00:09:55.880]  甚至這段聖經是不是神的話
[00:09:55.880 --> 00:09:57.320]  需不需要成為神的話
[00:09:57.320 --> 00:09:59.800]  我們都可以丟在一旁
[00:09:59.800 --> 00:10:01.400]  所以耶穌在這裡
[00:10:01.400 --> 00:10:02.680]  就要我們去明白
[00:10:02.680 --> 00:10:04.400]  首先你要聽
[00:10:04.400 --> 00:10:07.080]  聽這個道理
[00:10:07.080 --> 00:10:10.360]  是聽到什麼呢?
[00:10:10.360 --> 00:10:12.720]  如果我們去仔細看看
[00:10:12.720 --> 00:10:14.200]  究竟耶穌要講的
[00:10:14.200 --> 00:10:16.600]  聽什麼呢?
[00:10:16.600 --> 00:10:17.720]  我們看回這一節
[00:10:17.720 --> 00:10:21.400]  其實經文已經有很大的提示
[00:10:21.400 --> 00:10:23.080]  告訴我們了
[00:10:23.080 --> 00:10:26.320]  因為從二十一節到二十二節裡面
[00:10:26.320 --> 00:10:28.640]  有一個字經常出現的
[00:10:28.640 --> 00:10:31.760]  這個字就是審判
[00:10:31.760 --> 00:10:34.720]  和合本有時候就將這個字眼
[00:10:34.720 --> 00:10:37.840]  改造成審斷來翻譯
[00:10:37.840 --> 00:10:39.240]  但是如果我們仔細去看
[00:10:39.240 --> 00:10:41.120]  二十一和二十二節裡面
[00:10:41.120 --> 00:10:45.480]  其實這段聖經已經三次提及到
[00:10:45.480 --> 00:10:47.840]  會接受審判
[00:10:47.840 --> 00:10:50.160]  所以聽這個字眼
[00:10:50.160 --> 00:10:51.560]  其實有幾重意思的
[00:10:51.560 --> 00:10:52.120]  第一
[00:10:52.120 --> 00:10:53.880]  純粹接受一些私訊
[00:10:53.880 --> 00:10:54.640]  第二
[00:10:54.640 --> 00:10:57.360]  聽可以表示出一個人
[00:10:57.360 --> 00:10:59.240]  他是會順服的
[00:10:59.240 --> 00:11:00.440]  會遵從的
[00:11:00.440 --> 00:11:01.640]  這個題目很熟悉
[00:11:01.640 --> 00:11:03.400]  因為原來在先前
[00:11:03.400 --> 00:11:06.120]  剛剛我們才看完經文
[00:11:06.120 --> 00:11:08.560]  我們才講到有關於
[00:11:08.560 --> 00:11:11.760]  天國裡面最少的一條律例
[00:11:11.760 --> 00:11:14.960]  或者上帝任何一條律例
[00:11:14.960 --> 00:11:16.560]  最少你選一條
[00:11:16.560 --> 00:11:18.840]  你肯聽又肯遵從
[00:11:18.840 --> 00:11:21.200]  甚至可以去叫人做的
[00:11:21.200 --> 00:11:23.720]  你就是天國是最大的
[00:11:23.720 --> 00:11:28.120]  所以聽又可以有一種服從
[00:11:28.120 --> 00:11:29.320]  但是更重要的是
[00:11:29.320 --> 00:11:31.800]  在這裡所講到聽是什麼呢?
[00:11:31.800 --> 00:11:35.480]  既然這裡用了三次講到審判
[00:11:35.480 --> 00:11:37.160]  而聽這個字眼
[00:11:37.160 --> 00:11:38.560]  另一個重點就是
[00:11:38.560 --> 00:11:40.480]  聽審判
[00:11:40.480 --> 00:11:43.360]  聽一個審訊的過程
[00:11:43.360 --> 00:11:46.600]  那講到什麼審訊呢?
[00:11:46.600 --> 00:11:47.880]  我又沒有犯罪
[00:11:47.880 --> 00:11:48.920]  不是啊
[00:11:48.920 --> 00:11:50.120]  這裡講了
[00:11:50.120 --> 00:11:53.520]  這些訊息是曾經講給誰聽呢?
[00:11:53.520 --> 00:11:55.000]  古人
[00:11:55.000 --> 00:11:57.280]  古人就是和合本的翻譯
[00:11:57.280 --> 00:11:59.880]  如果你看回《愚民聖經》
[00:11:59.880 --> 00:12:00.840]  其實就是說
[00:12:00.840 --> 00:12:02.600]  你的先祖
[00:12:02.600 --> 00:12:04.280]  你的祖父輩
[00:12:04.280 --> 00:12:05.560]  甚至可以這麼說
[00:12:05.560 --> 00:12:07.280]  你的始祖
[00:12:07.280 --> 00:12:10.400]  就是你以前的祖先
[00:12:10.400 --> 00:12:13.120]  從這個說法
[00:12:13.120 --> 00:12:16.240]  耶穌談論到這一點的時候
[00:12:16.240 --> 00:12:17.280]  其實是
[00:12:17.280 --> 00:12:18.600]  只及到於
[00:12:18.600 --> 00:12:21.680]  有一些事情你們曾經聽過
[00:12:21.680 --> 00:12:25.720]  在昔日曾經講過給你的祖先
[00:12:25.720 --> 00:12:27.200]  你的祖父輩
[00:12:27.200 --> 00:12:28.320]  他們要知道
[00:12:28.320 --> 00:12:29.600]  要明白的事情
[00:12:29.600 --> 00:12:30.880]  是什麼呢?
[00:12:30.880 --> 00:12:34.000]  似乎這個就告訴我們
[00:12:34.000 --> 00:12:36.960]  如果涉及於十誡的內容
[00:12:36.960 --> 00:12:39.560]  那十誡是什麼時候頒佈呢?
[00:12:39.560 --> 00:12:41.480]  十誡就在
[00:12:41.480 --> 00:12:42.440]  《出雁十記》
[00:12:42.440 --> 00:12:43.560]  剛才我們講過
[00:12:43.560 --> 00:12:45.000]  出雁的以色列人
[00:12:45.000 --> 00:12:47.920]  去到西奈山的時候
[00:12:48.520 --> 00:12:52.200]  上帝要摩西上西奈山
[00:12:52.200 --> 00:12:55.280]  去接受上帝所頒佈的十誡
[00:12:55.280 --> 00:12:56.200]  但是
[00:12:56.200 --> 00:12:59.920]  在山上接受十誡的摩西的同時
[00:12:59.920 --> 00:13:03.360]  山腳下面又發生了什麼事情呢?
[00:13:03.360 --> 00:13:06.840]  如果我們仔細再看《出埃及記》的時候
[00:13:06.840 --> 00:13:07.680]  我們就知道
[00:13:07.680 --> 00:13:09.320]  原來摩西
[00:13:09.320 --> 00:13:11.600]  當他上了西奈山的時候
[00:13:11.600 --> 00:13:13.920]  在《出埃及記》第十九章
[00:13:13.920 --> 00:13:15.920]  我們就已經知道
[00:13:15.920 --> 00:13:22.520]  原來以色列人在山腳已經開始製造偶像
[00:13:22.520 --> 00:13:25.440]  那個偶像叫做金牛督
[00:13:25.440 --> 00:13:32.320]  並且將金牛督視為帶領他們出埃及的神
[00:13:32.320 --> 00:13:36.600]  並且獻上很多的祭品給金牛督
[00:13:36.600 --> 00:13:37.760]  怎麼獻上呢?
[00:13:37.760 --> 00:13:41.600]  將他們身上所有最寶貴的東西全部拿出來
[00:13:41.600 --> 00:13:44.880]  獻上去做金牛督
[00:13:44.880 --> 00:13:47.240]  從這段經文
[00:13:47.240 --> 00:13:49.960]  就給我們指示到
[00:13:49.960 --> 00:13:53.160]  我們不可以隨便去想什麼審訊
[00:13:53.160 --> 00:13:55.040]  其實這裡所說的審訊
[00:13:55.040 --> 00:13:58.440]  其實是指出在昔日
[00:13:58.440 --> 00:14:02.760]  以色列人在西奈山山腳犯罪之後
[00:14:02.760 --> 00:14:06.840]  上帝對於這群始祖
[00:14:06.840 --> 00:14:11.480]  或者是坐在耶穌面前的群眾們徒
[00:14:11.480 --> 00:14:20.080]  他們的祖先昔日在西奈山山腳犯了罪
[00:14:20.080 --> 00:14:24.800]  向這個偶像金牛督獻祭
[00:14:24.800 --> 00:14:26.520]  然後怎麼樣呢?
[00:14:26.520 --> 00:14:28.840]  上帝就要在那個時候
[00:14:28.840 --> 00:14:31.200]  耶和華就要審判他們
[00:14:31.200 --> 00:14:32.880]  這裡是指那個審判
[00:14:32.880 --> 00:14:34.600]  所以耶穌在這裡說
[00:14:34.600 --> 00:14:37.080]  你聽聽其實聽到什麼?
[00:14:37.080 --> 00:14:39.080]  要聽的就是昔日
[00:14:39.080 --> 00:14:41.720]  在西奈山以色列人
[00:14:41.720 --> 00:14:43.920]  你們的始祖犯罪的時候
[00:14:43.920 --> 00:14:48.920]  耶和華神怎樣向他們作出審判
[00:14:48.920 --> 00:14:52.360]  所以這裡很清楚界定了
[00:14:52.360 --> 00:14:53.640]  告訴他們知道
[00:14:53.640 --> 00:14:57.400]  耶穌談論到的這群人
[00:14:57.400 --> 00:15:00.280]  他們所聽到的審訊
[00:15:00.280 --> 00:15:05.640]  是上帝審判以色列人拜偶像
[00:15:05.640 --> 00:15:09.120]  這是第一點讓我們看到的
[00:15:09.120 --> 00:15:12.880]  第二點也同時讓我們看到的就是
[00:15:12.880 --> 00:15:15.520]  耶穌在這裡強調到
[00:15:15.520 --> 00:15:20.880]  這是十誡裡面不可殺人這條題目
[00:15:20.880 --> 00:15:26.000]  為什麼耶穌要談論到不可殺人這條誡命呢?
[00:15:26.000 --> 00:15:27.800]  這麼多條不說
[00:15:27.800 --> 00:15:28.840]  很多時候我們說
[00:15:28.840 --> 00:15:32.560]  不如說耶和華是我們的神
[00:15:32.560 --> 00:15:34.080]  不如說那個吧
[00:15:34.080 --> 00:15:35.680]  最重要的第一屆
[00:15:35.680 --> 00:15:40.320]  為什麼耶穌這麼刻意選擇這個題目呢?
[00:15:40.320 --> 00:15:45.960]  因為耶穌要將這個題目擴展出來
[00:15:45.960 --> 00:15:51.280]  將殺人這個題目進一步擴展
[00:15:51.280 --> 00:15:52.680]  怎樣擴展呢?
[00:15:52.680 --> 00:15:54.840]  22節就告訴了我們
[00:15:54.840 --> 00:15:56.240]  這裡談論到
[00:15:56.240 --> 00:15:58.760]  「只是我告訴你們」
[00:15:58.760 --> 00:16:01.160]  耶穌這句也是祂的招牌說話
[00:16:01.160 --> 00:16:04.320]  不過這句話是先有一個陳述
[00:16:04.320 --> 00:16:06.000]  說到有關於
[00:16:06.000 --> 00:16:10.840]  可能你們平日在生活上所遇見的情況
[00:16:10.840 --> 00:16:12.040]  什麼情況呢?
[00:16:12.040 --> 00:16:15.120]  「向弟兄動腦」
[00:16:15.120 --> 00:16:17.120]  這個題目
[00:16:17.120 --> 00:16:20.800]  聽起來好像風馬牛不相及
[00:16:20.800 --> 00:16:23.600]  跟前魂殺人有什麼關係呢?
[00:16:23.600 --> 00:16:26.560]  我們再仔細去看看怎樣
[00:16:26.560 --> 00:16:29.000]  因為這段經文說的東西
[00:16:29.000 --> 00:16:30.520]  其實一直在提醒我們
[00:16:30.520 --> 00:16:32.520]  耶穌為什麼要從殺人
[00:16:32.520 --> 00:16:37.680]  講到向另一個弟兄動腦
[00:16:37.680 --> 00:16:38.880]  怎樣動腦呢?
[00:16:38.880 --> 00:16:40.400]  耶穌首先說了
[00:16:40.400 --> 00:16:44.920]  祂一定會面對審斷
[00:16:44.920 --> 00:16:45.840]  哦!
[00:16:45.840 --> 00:16:48.120]  有關審斷
[00:16:48.120 --> 00:16:50.320]  「西來山山腳」
[00:16:50.320 --> 00:16:53.000]  那裡祂們得罪上帝
[00:16:53.000 --> 00:16:54.440]  所以有審決
[00:16:54.440 --> 00:16:55.320]  我明白了
[00:16:55.320 --> 00:16:58.080]  原來弟兄
[00:16:58.080 --> 00:17:01.400]  對另一個弟兄懷惡意
[00:17:01.400 --> 00:17:02.760]  都會被審斷
[00:17:02.760 --> 00:17:04.560]  祂自己心底裡的事而已
[00:17:04.560 --> 00:17:05.800]  是不是?
[00:17:05.800 --> 00:17:08.960]  原來這樣會導致有審斷的嗎?
[00:17:08.960 --> 00:17:10.240]  什麼審斷呢?
[00:17:10.240 --> 00:17:11.400]  我們看看
[00:17:11.400 --> 00:17:15.160]  耶穌陳述他們怎樣懷惡
[00:17:15.160 --> 00:17:17.600]  這群弟兄怎樣懷惡呢?
[00:17:17.600 --> 00:17:19.360]  或者這個弟兄
[00:17:19.360 --> 00:17:21.360]  他怎樣懷怒呢?
[00:17:21.360 --> 00:17:23.880]  他原來罵他的弟兄
[00:17:23.880 --> 00:17:26.520]  有兩個用詞
[00:17:26.520 --> 00:17:28.520]  耶穌擔心我們不知道
[00:17:28.520 --> 00:17:32.200]  當時面前的人個個都知道
[00:17:32.200 --> 00:17:33.600]  我們可能很陌生
[00:17:33.600 --> 00:17:34.440]  這兩個字眼
[00:17:34.440 --> 00:17:36.720]  稍後我講解大家就會明白了
[00:17:36.720 --> 00:17:37.240]  第一
[00:17:37.240 --> 00:17:38.480]  耶穌說
[00:17:38.480 --> 00:17:40.200]  你們怎樣罵你的弟兄?
[00:17:40.200 --> 00:17:42.400]  你罵他是「拉迦」
[00:17:42.400 --> 00:17:45.240]  如果你罵他是「拉迦」的話
[00:17:45.240 --> 00:17:49.120]  你就難免會受公會的審斷
[00:17:49.120 --> 00:17:51.120]  耶穌說
[00:17:51.120 --> 00:17:51.840]  「拉迦」
[00:17:51.840 --> 00:17:53.840]  「拉迦」是什麼東西?
[00:17:53.840 --> 00:17:56.040]  牧師我又不知道「拉迦」是什麼意思
[00:17:56.040 --> 00:17:57.920]  「拉迦」這個字眼
[00:17:57.920 --> 00:18:02.120]  在希臘文版本裡面
[00:18:02.120 --> 00:18:04.440]  就叫做「Raqqa」
[00:18:04.440 --> 00:18:06.120]  「Raqqa」這個字眼
[00:18:06.120 --> 00:18:10.440]  本身源自於的字根是阿蘭文
[00:18:10.440 --> 00:18:11.960]  我們開始明白了
[00:18:11.960 --> 00:18:15.640]  原來耶穌引用了當時他們常用的語言
[00:18:15.640 --> 00:18:16.640]  阿蘭文
[00:18:16.640 --> 00:18:18.200]  平日日常都用的
[00:18:18.200 --> 00:18:21.080]  阿蘭文和希伯來文很近似的語言
[00:18:21.080 --> 00:18:26.240]  差不多好像鄉下話和國語
[00:18:26.240 --> 00:18:28.920]  普通話之間很接近的
[00:18:28.920 --> 00:18:30.640]  怪什麼呢?
[00:18:30.640 --> 00:18:33.000]  原來「拉迦」這個字眼
[00:18:33.000 --> 00:18:35.880]  在阿蘭文裡面的意思就是
[00:18:35.880 --> 00:18:37.320]  蠢材
[00:18:37.320 --> 00:18:38.520]  fool
[00:18:38.520 --> 00:18:43.680]  如果用今天的常用字眼
[00:18:43.680 --> 00:18:46.800]  就叫做蠢仔
[00:18:46.800 --> 00:18:49.680]  或者說俗一點就叫做
[00:18:49.680 --> 00:18:52.240]  你真是一個死蠢
[00:18:52.240 --> 00:18:54.960]  原來耶穌在這裡說
[00:18:54.960 --> 00:18:59.680]  當你如果說你的弟兄是一個蠢材
[00:18:59.680 --> 00:19:01.200]  蠢仔
[00:19:01.200 --> 00:19:02.600]  死蠢
[00:19:02.600 --> 00:19:05.480]  你就可能會面對
[00:19:05.480 --> 00:19:06.680]  什麼呢?
[00:19:06.680 --> 00:19:09.200]  公會的審判
[00:19:09.200 --> 00:19:10.280]  哇! 公會?
[00:19:10.280 --> 00:19:11.600]  這個指什麼公會?
[00:19:11.600 --> 00:19:14.960]  如果我們按照這裡所看的公會
[00:19:14.960 --> 00:19:22.920]  就應該是《原文聖經》所說的猶太人的宗教法庭
[00:19:22.920 --> 00:19:25.880]  英文叫The Sanhedrin
[00:19:25.880 --> 00:19:30.840]  原來當你罵弟兄是蠢人
[00:19:30.840 --> 00:19:31.800]  蠢材
[00:19:31.800 --> 00:19:32.800]  死蠢
[00:19:32.800 --> 00:19:35.160]  你就會被
[00:19:35.160 --> 00:19:37.920]  宗教法庭去審判
