
[00:00:00.000 --> 00:00:02.000]  轉來 弟兄姊妹 好啊
[00:01:32.860 --> 00:01:36.860]  看上去挺美的
[00:01:36.860 --> 00:01:39.860]  剛才我站在東謬門口
[00:01:39.860 --> 00:01:41.860]  東謬在附近
[00:01:41.860 --> 00:01:43.860]  都很搶鏡的
[00:01:43.860 --> 00:01:45.860]  都是很新的大廈
[00:01:45.860 --> 00:01:47.860]  上到來 比大廈更美
[00:01:47.860 --> 00:01:49.860]  這裡裡面有佈置
[00:01:49.860 --> 00:01:51.860]  設計過來的
[00:01:51.860 --> 00:01:53.860]  這裡真的挺美
[00:01:53.860 --> 00:01:55.860]  美的殿
[00:01:55.860 --> 00:01:57.860]  我覺得屯門那間
[00:01:57.860 --> 00:01:59.860]  都不輸蝕的
[00:01:59.860 --> 00:02:01.860]  所以特地寫了名字
[00:02:01.860 --> 00:02:03.860]  看上去不錯
[00:02:03.860 --> 00:02:05.860]  同工拍了出來
[00:02:05.860 --> 00:02:09.860]  原來我每個星期崇拜的地方
[00:02:09.860 --> 00:02:11.860]  原來就是這樣
[00:02:11.860 --> 00:02:13.860]  美的殿
[00:02:13.860 --> 00:02:15.860]  很美的
[00:02:15.860 --> 00:02:17.860]  剛才我們讀過經文
[00:02:17.860 --> 00:02:19.860]  主席帶我們讀
[00:02:19.860 --> 00:02:21.860]  十二節
[00:02:21.860 --> 00:02:23.860]  四篇
[00:02:23.860 --> 00:02:25.860]  很靚的詩
[00:02:25.860 --> 00:02:27.860]  很工整的
[00:02:27.860 --> 00:02:29.860]  讀到十二
[00:02:29.860 --> 00:02:31.860]  除三
[00:02:31.860 --> 00:02:33.860]  就四四四
[00:02:33.860 --> 00:02:35.860]  三個四
[00:02:35.860 --> 00:02:37.860]  每個四節
[00:02:37.860 --> 00:02:39.860]  就會有一個細拉
[00:02:39.860 --> 00:02:41.860]  音樂人很清楚
[00:02:41.860 --> 00:02:43.860]  音樂要停頓才好聽
[00:02:43.860 --> 00:02:45.860]  剛才敬拜歌
[00:02:45.860 --> 00:02:47.860]  三首歌連續不停
[00:02:47.860 --> 00:02:49.860]  就唱不出滋味
[00:02:49.860 --> 00:02:51.860]  所以是停
[00:02:51.860 --> 00:02:53.860]  細拉叫你停一停
[00:02:53.860 --> 00:02:55.860]  每個訊息就在四節裡面
[00:02:55.860 --> 00:02:57.860]  就三個停
[00:02:57.860 --> 00:02:59.860]  就三個訊息
[00:02:59.860 --> 00:03:01.860]  對我們來說
[00:03:01.860 --> 00:03:03.860]  殿是什麼呢
[00:03:03.860 --> 00:03:05.860]  稍後就會知道
[00:03:05.860 --> 00:03:07.860]  首先問問大家
[00:03:07.860 --> 00:03:11.860]  為什麼今天你回來這裡
[00:03:11.860 --> 00:03:13.860]  你當我用一個字眼
[00:03:13.860 --> 00:03:15.860]  今天你現在在這裡
[00:03:15.860 --> 00:03:17.860]  你和我在這裡
[00:03:17.860 --> 00:03:19.860]  自然
[00:03:19.860 --> 00:03:21.860]  為什麼呢
[00:03:21.860 --> 00:03:23.860]  帶什麼心態進來呢
[00:03:23.860 --> 00:03:27.860]  會不會是
[00:03:27.860 --> 00:03:29.860]  我每個星期都回來
[00:03:29.860 --> 00:03:31.860]  就好像就算我正在睡覺
[00:03:31.860 --> 00:03:33.860]  自然就是進到東樓
[00:03:33.860 --> 00:03:35.860]  看都不用看
[00:03:35.860 --> 00:03:37.860]  31樓一按
[00:03:37.860 --> 00:03:39.860]  每個星期一樣
[00:03:39.860 --> 00:03:41.860]  每個星期慣性的
[00:03:41.860 --> 00:03:43.860]  又或者是
[00:03:43.860 --> 00:03:45.860]  不要不回來
[00:03:45.860 --> 00:03:47.860]  然後頂姐妹
[00:03:47.860 --> 00:03:49.860]  或者同工會打電話
[00:03:49.860 --> 00:03:51.860]  為什麼這麼久沒見你
[00:03:51.860 --> 00:03:53.860]  我不是要回來嗎
[00:03:53.860 --> 00:03:55.860]  還是說我退休了
[00:03:55.860 --> 00:03:57.860]  退休沒什麼做
[00:03:57.860 --> 00:03:59.860]  就回來
[00:03:59.860 --> 00:04:01.860]  或者第四種
[00:04:01.860 --> 00:04:03.860]  會不會是第四種呢
[00:04:03.860 --> 00:04:05.860]  我們自己填進去
[00:04:05.860 --> 00:04:07.860]  以上所說的
[00:04:07.860 --> 00:04:09.860]  如有雷同實受巧合
[00:04:09.860 --> 00:04:11.860]  回來教會
[00:04:11.860 --> 00:04:13.860]  會是怎樣的呢
[00:04:13.860 --> 00:04:15.860]  你聽聽
[00:04:15.860 --> 00:04:17.860]  作者
[00:04:17.860 --> 00:04:19.860]  你看一看
[00:04:19.860 --> 00:04:21.860]  他很想回來
[00:04:21.860 --> 00:04:23.860]  星期一他在等什麼時候
[00:04:23.860 --> 00:04:25.860]  星期一
[00:04:25.860 --> 00:04:27.860]  為什麼他很想回來
[00:04:27.860 --> 00:04:29.860]  因為回來有三個福
[00:04:29.860 --> 00:04:31.860]  我復小康教會叫三福
[00:04:31.860 --> 00:04:33.860]  一座山一座山
[00:04:33.860 --> 00:04:35.860]  今天進來這裡
[00:04:35.860 --> 00:04:37.860]  三福裡面
[00:04:37.860 --> 00:04:39.860]  或者這裡傳因是有
[00:04:39.860 --> 00:04:41.860]  你進來
[00:04:41.860 --> 00:04:43.860]  有三個福
[00:04:43.860 --> 00:04:45.860]  第一個福
[00:04:45.860 --> 00:04:47.860]  總之你進來
[00:04:47.860 --> 00:04:49.860]  學務的才進來
[00:04:49.860 --> 00:04:51.860]  剛才我們唱歌感受到
[00:04:51.860 --> 00:04:53.860]  我們這裡有學務的人
[00:04:53.860 --> 00:04:55.860]  因為我們知道他唱出來的味道
[00:04:55.860 --> 00:04:57.860]  是不同的
[00:04:57.860 --> 00:04:59.860]  你學務的你進來
[00:04:59.860 --> 00:05:01.860]  第二個福
[00:05:01.860 --> 00:05:03.860]  你說我想進來了
[00:05:03.860 --> 00:05:05.860]  你和我都進來了
[00:05:05.860 --> 00:05:07.860]  第三個
[00:05:07.860 --> 00:05:09.860]  如果你進來是依靠神
[00:05:09.860 --> 00:05:11.860]  你真的唱歌
[00:05:11.860 --> 00:05:13.860]  你簡直是敬拜的
[00:05:13.860 --> 00:05:15.860]  你很學務的
[00:05:15.860 --> 00:05:17.860]  外面很艱辛
[00:05:17.860 --> 00:05:19.860]  可能他有機會進來
[00:05:19.860 --> 00:05:21.860]  那就依靠他的
[00:05:21.860 --> 00:05:23.860]  這個
[00:05:23.860 --> 00:05:25.860]  這三福就齊了
[00:05:25.860 --> 00:05:27.860]  所以這話詩篇其實告訴你
[00:05:27.860 --> 00:05:29.860]  你想不想成為有福的人
[00:05:29.860 --> 00:05:31.860]  你知不知道
[00:05:31.860 --> 00:05:33.860]  詩篇有150篇
[00:05:37.860 --> 00:05:39.860]  第一篇和150篇
[00:05:39.860 --> 00:05:41.860]  有什麼特點呢
[00:05:41.860 --> 00:05:43.860]  第一篇
[00:05:43.860 --> 00:05:45.860]  頭兩個中文字是什麼字
[00:05:45.860 --> 00:05:47.860]  有文字
[00:05:47.860 --> 00:05:49.860]  第一篇頭兩個中文字
[00:05:49.860 --> 00:05:51.860]  我們中文和合本就背
[00:05:51.860 --> 00:05:53.860]  我知道你們
[00:05:53.860 --> 00:05:55.860]  不會用和合本的
[00:05:55.860 --> 00:05:57.860]  因為和合本就是論進
[00:05:57.860 --> 00:05:59.860]  你會發覺和合本的時候
[00:05:59.860 --> 00:06:01.860]  是三個筆
[00:06:01.860 --> 00:06:03.860]  其實原本的意思
[00:06:03.860 --> 00:06:05.860]  原本寫出來的原文
[00:06:05.860 --> 00:06:07.860]  不是的
[00:06:07.860 --> 00:06:09.860]  有福
[00:06:09.860 --> 00:06:11.860]  福
[00:06:11.860 --> 00:06:13.860]  其實只有一個字
[00:06:13.860 --> 00:06:15.860]  福就是第一個字
[00:06:15.860 --> 00:06:17.860]  150篇是最後那個
[00:06:17.860 --> 00:06:19.860]  是很多音響
[00:06:19.860 --> 00:06:21.860]  樂器來敬拜的
[00:06:21.860 --> 00:06:23.860]  敬拜是結束
[00:06:23.860 --> 00:06:25.860]  所以整個
[00:06:25.860 --> 00:06:27.860]  這麼多的詩篇
[00:06:27.860 --> 00:06:29.860]  150篇告訴你
[00:06:29.860 --> 00:06:31.860]  什麼叫福氣
[00:06:31.860 --> 00:06:33.860]  最後什麼叫敬拜
[00:06:33.860 --> 00:06:35.860]  敬拜結束
[00:06:35.860 --> 00:06:37.860]  剛才我們都唱了
[00:06:37.860 --> 00:06:39.860]  頭兩首
[00:06:39.860 --> 00:06:41.860]  今天我再看下去
[00:06:41.860 --> 00:06:43.860]  你回教會是怎樣的呢
[00:06:43.860 --> 00:06:45.860]  剛才主席都帶我們去讀
[00:06:45.860 --> 00:06:47.860]  你再重溫一下頭四節
[00:06:47.860 --> 00:06:53.860]  不如這樣
[00:06:53.860 --> 00:06:55.860]  這個這麼漂亮的詩篇
[00:06:55.860 --> 00:06:57.860]  今天你不要太期望
[00:06:57.860 --> 00:06:59.860]  很詳細地解釋
[00:06:59.860 --> 00:07:01.860]  詩篇太多解釋
[00:07:01.860 --> 00:07:03.860]  反而傷害了它的味道
[00:07:03.860 --> 00:07:05.860]  不如這樣
[00:07:05.860 --> 00:07:07.860]  今天我們一起用一種
[00:07:07.860 --> 00:07:09.860]  慢慢任詩
[00:07:09.860 --> 00:07:11.860]  詩是用來感受那種美
[00:07:11.860 --> 00:07:13.860]  這首詩很出名的
[00:07:13.860 --> 00:07:15.860]  叫甜美詩
[00:07:15.860 --> 00:07:17.860]  不如稍為叫做
[00:07:17.860 --> 00:07:19.860]  慢一點讀
[00:07:19.860 --> 00:07:21.860]  我們一節四節
[00:07:21.860 --> 00:07:23.860]  一二起
[00:07:31.860 --> 00:07:33.860]  三二起
[00:07:33.860 --> 00:07:45.860]  阿爵
[00:07:45.860 --> 00:07:47.860]  為自己找著房屋
[00:07:47.860 --> 00:07:49.860]  天子為自己找著
[00:07:49.860 --> 00:07:51.860]  抱初之窩
[00:07:51.860 --> 00:07:53.860]  如此住在
[00:07:53.860 --> 00:07:55.860]  你殿中的便為
[00:07:55.860 --> 00:07:57.860]  有福
[00:07:59.860 --> 00:08:01.860]  好 謝謝
[00:08:01.860 --> 00:08:03.860]  出現了小奶奶
[00:08:03.860 --> 00:08:05.860]  進來教會
[00:08:05.860 --> 00:08:07.860]  應該是開心過上班
[00:08:07.860 --> 00:08:09.860]  應該是開心過上班
[00:08:09.860 --> 00:08:11.860]  是不是
[00:08:11.860 --> 00:08:13.860]  我們盡量用類似的
[00:08:13.860 --> 00:08:15.860]  教會和殿
[00:08:15.860 --> 00:08:17.860]  是放同一樣東西
[00:08:17.860 --> 00:08:19.860]  是不是開心過上班
[00:08:19.860 --> 00:08:21.860]  開心過上學
[00:08:21.860 --> 00:08:23.860]  如果你進來
[00:08:23.860 --> 00:08:25.860]  什麼叫進去學校
[00:08:25.860 --> 00:08:27.860]  我曾經經歷過在學校
[00:08:27.860 --> 00:08:29.860]  我曾經經歷過在學校
[00:08:29.860 --> 00:08:31.860]  做什麼不交課
[00:08:31.860 --> 00:08:33.860]  做什麼這麼晚
[00:08:33.860 --> 00:08:35.860]  下次準時一點
[00:08:35.860 --> 00:08:37.860]  回到公司還沒交差
[00:08:37.860 --> 00:08:39.860]  你昨天的事情弄成這樣
[00:08:39.860 --> 00:08:41.860]  做好它
[00:08:41.860 --> 00:08:43.860]  這個老闆第一句通常是這樣的
[00:08:43.860 --> 00:08:45.860]  難道請你喝咖啡早上
[00:08:45.860 --> 00:08:47.860]  但是你發覺進來
[00:08:47.860 --> 00:08:49.860]  剛才說進來
[00:08:49.860 --> 00:08:51.860]  你那第一下歡迎的是什麼
[00:08:51.860 --> 00:08:53.860]  是音樂
[00:08:53.860 --> 00:08:55.860]  通常帶敬拜的人很好
[00:08:55.860 --> 00:08:57.860]  他一早回來
[00:08:57.860 --> 00:08:59.860]  所以你進來聽到音樂
[00:08:59.860 --> 00:09:01.860]  在地下就聽到很多雜聲
[00:09:01.860 --> 00:09:03.860]  因為是商場
[00:09:03.860 --> 00:09:05.860]  東茂都是廣場
[00:09:05.860 --> 00:09:07.860]  外面還有賣東西
[00:09:07.860 --> 00:09:09.860]  一上來馬上不同
[00:09:09.860 --> 00:09:11.860]  第一是安靜
[00:09:11.860 --> 00:09:13.860]  第二是有音樂
[00:09:13.860 --> 00:09:15.860]  讚美之傳就發出來了
[00:09:15.860 --> 00:09:17.860]  進來教會是開心的
[00:09:17.860 --> 00:09:19.860]  然後耶穌你來敬拜祂
[00:09:19.860 --> 00:09:21.860]  祂擁抱你
[00:09:21.860 --> 00:09:23.860]  耶穌在等著
[00:09:23.860 --> 00:09:25.860]  祂會在那裡等著你
[00:09:25.860 --> 00:09:27.860]  祂會在那裡等著你
[00:09:27.860 --> 00:09:29.860]  祂會在那裡等著你
[00:09:29.860 --> 00:09:31.860]  祂會在那裡等著你
[00:09:31.860 --> 00:09:33.860]  祂會在那裡等著你
[00:09:33.860 --> 00:09:35.860]  祂會在那裡等著你
[00:09:35.860 --> 00:09:37.860]  祂會在那裡等著你
[00:09:37.860 --> 00:09:39.860]  祂會在那裡等著你
[00:09:39.860 --> 00:09:41.860]  祂會在那裡等著你
[00:09:41.860 --> 00:09:43.860]  祂會在那裡等著你
[00:09:43.860 --> 00:09:45.860]  祂會在那裡等著你
[00:09:45.860 --> 00:09:47.860]  祂會在那裡等著你
[00:09:47.860 --> 00:09:49.860]  祂會在那裡等著你
[00:09:49.860 --> 00:09:51.860]  祂會在那裡等著你
[00:09:51.860 --> 00:09:53.860]  祂會在那裡等著你
[00:09:53.860 --> 00:09:55.860]  祂會在那裡等著你
[00:09:55.860 --> 00:09:57.860]  祂會在那裡等著你
[00:09:57.860 --> 00:09:59.860]  祂會在那裡等著你
[00:09:59.860 --> 00:10:01.860]  祂會在那裡等著你
[00:10:01.860 --> 00:10:03.860]  祂會在那裡等著你
[00:10:03.860 --> 00:10:05.860]  祂會在那裡等著你
[00:10:05.860 --> 00:10:07.860]  祂會在那裡等著你
[00:10:07.860 --> 00:10:09.860]  祂會在那裡等著你
[00:10:09.860 --> 00:10:11.860]  祂會在那裡等著你
[00:10:11.860 --> 00:10:13.860]  祂會在那裡等著你
[00:10:13.860 --> 00:10:15.860]  祂會在那裡等著你
[00:10:15.860 --> 00:10:17.860]  祂會在那裡等著你
[00:10:17.860 --> 00:10:19.860]  祂會在那裡等著你
[00:10:19.860 --> 00:10:21.860]  祂會在那裡等著你
[00:10:21.860 --> 00:10:23.860]  祂會在那裡等著你
[00:10:23.860 --> 00:10:25.860]  祂會在那裡等著你
[00:10:25.860 --> 00:10:27.860]  祂會在那裡等著你
[00:10:27.860 --> 00:10:29.860]  祂會在那裡等著你
[00:10:29.860 --> 00:10:31.860]  祂會在那裡等著你
[00:10:31.860 --> 00:10:33.860]  祂會在那裡等著你
[00:10:33.860 --> 00:10:35.860]  祂會在那裡等著你
[00:10:35.860 --> 00:10:37.860]  祂會在那裡等著你
[00:10:37.860 --> 00:10:39.860]  祂會在那裡等著你
[00:10:39.860 --> 00:10:41.860]  祂會在那裡等著你
[00:10:41.860 --> 00:10:43.860]  祂會在那裡等著你
[00:10:43.860 --> 00:10:45.860]  祂會在那裡等著你
[00:10:45.860 --> 00:10:47.860]  祂會在那裡等著你
[00:10:47.860 --> 00:10:49.860]  祂會在那裡等著你
[00:10:49.860 --> 00:10:51.860]  祂會在那裡等著你
[00:10:51.860 --> 00:10:53.860]  祂會在那裡等著你
[00:10:53.860 --> 00:10:55.860]  祂會在那裡等著你
[00:10:55.860 --> 00:10:57.860]  祂會在那裡等著你
[00:10:57.860 --> 00:10:59.860]  祂會在那裡等著你
[00:10:59.860 --> 00:11:01.860]  祂會在那裡等著你
[00:11:01.860 --> 00:11:03.860]  祂會在那裡等著你
[00:11:03.860 --> 00:11:05.860]  祂會在那裡等著你
[00:11:05.860 --> 00:11:07.860]  祂會在那裡等著你
[00:11:07.860 --> 00:11:09.860]  祂會在那裡等著你
[00:11:09.860 --> 00:11:11.860]  祂會在那裡等著你
[00:11:11.860 --> 00:11:13.860]  祂會在那裡等著你
[00:11:13.860 --> 00:11:15.860]  祂會在那裡等著你
[00:11:15.860 --> 00:11:17.860]  祂會在那裡等著你
[00:11:17.860 --> 00:11:19.860]  祂會在那裡等著你
[00:11:19.860 --> 00:11:21.860]  祂會在那裡等著你
[00:11:21.860 --> 00:11:23.860]  祂會在那裡等著你
[00:11:23.860 --> 00:11:25.860]  祂會在那裡等著你
[00:11:25.860 --> 00:11:27.860]  祂會在那裡等著你
[00:11:27.860 --> 00:11:29.860]  祂會在那裡等著你
[00:11:29.860 --> 00:11:31.860]  祂會在那裡等著你
[00:11:31.860 --> 00:11:33.860]  祂會在那裡等著你
[00:11:33.860 --> 00:11:35.860]  祂會在那裡等著你
[00:11:35.860 --> 00:11:37.860]  祂會在那裡等著你
[00:11:37.860 --> 00:11:39.860]  祂會在那裡等著你
[00:11:39.860 --> 00:11:41.860]  祂會在那裡等著你
[00:11:41.860 --> 00:11:43.860]  祂會在那裡等著你
[00:11:43.860 --> 00:11:45.860]  祂會在那裡等著你
[00:11:45.860 --> 00:11:47.860]  祂會在那裡等著你
[00:11:47.860 --> 00:11:49.860]  祂會在那裡等著你
[00:11:49.860 --> 00:11:51.860]  祂會在那裡等著你
[00:11:51.860 --> 00:11:53.860]  祂會在那裡等著你
[00:11:53.860 --> 00:11:55.860]  祂會在那裡等著你
[00:11:55.860 --> 00:11:57.860]  祂會在那裡等著你
[00:11:57.860 --> 00:11:59.860]  祂會在那裡等著你
[00:11:59.860 --> 00:12:01.860]  祂會在那裡等著你
[00:12:01.860 --> 00:12:03.860]  祂會在那裡等著你
[00:12:03.860 --> 00:12:05.860]  祂會在那裡等著你
[00:12:05.860 --> 00:12:07.860]  祂會在那裡等著你
[00:12:07.860 --> 00:12:09.860]  祂會在那裡等著你
[00:12:09.860 --> 00:12:11.860]  祂會在那裡等著你
[00:12:11.860 --> 00:12:13.860]  祂會在那裡等著你
[00:12:13.860 --> 00:12:15.860]  祂會在那裡等著你
[00:12:15.860 --> 00:12:17.860]  祂會在那裡等著你
[00:12:17.860 --> 00:12:19.860]  祂會在那裡等著你
[00:12:19.860 --> 00:12:21.860]  祂會在那裡等著你
[00:12:21.860 --> 00:12:23.860]  祂會在那裡等著你
[00:12:23.860 --> 00:12:25.860]  祂會在那裡等著你
[00:12:25.860 --> 00:12:27.860]  祂會在那裡等著你
[00:12:27.860 --> 00:12:29.860]  祂會在那裡等著你
[00:12:29.860 --> 00:12:31.860]  祂會在那裡等著你
[00:12:31.860 --> 00:12:33.860]  祂會在那裡等著你
[00:12:33.860 --> 00:12:35.860]  祂會在那裡等著你
[00:12:35.860 --> 00:12:37.860]  祂會在那裡等著你
[00:12:37.860 --> 00:12:39.860]  祂會在那裡等著你
[00:12:39.860 --> 00:12:41.860]  祂會在那裡等著你
[00:12:41.860 --> 00:12:43.860]  祂會在那裡等著你
[00:12:43.860 --> 00:12:45.860]  祂會在那裡等著你
[00:12:45.860 --> 00:12:47.860]  祂會在那裡等著你
[00:12:47.860 --> 00:12:49.860]  祂會在那裡等著你
[00:12:49.860 --> 00:12:51.860]  祂會在那裡等著你
[00:12:51.860 --> 00:12:53.860]  祂會在那裡等著你
[00:12:53.860 --> 00:12:55.860]  祂會在那裡等著你
[00:12:55.860 --> 00:12:57.860]  祂會在那裡等著你
[00:12:57.860 --> 00:12:59.860]  祂會在那裡等著你
[00:12:59.860 --> 00:13:01.860]  祂會在那裡等著你
[00:13:01.860 --> 00:13:03.860]  祂會在那裡等著你
[00:13:03.860 --> 00:13:05.860]  祂會在那裡等著你
[00:13:05.860 --> 00:13:07.860]  祂會在那裡等著你
[00:13:07.860 --> 00:13:09.860]  祂會在那裡等著你
[00:13:09.860 --> 00:13:11.860]  祂會在那裡等著你
[00:13:11.860 --> 00:13:13.860]  祂會在那裡等著你
[00:13:13.860 --> 00:13:15.860]  祂會在那裡等著你
[00:13:15.860 --> 00:13:17.860]  祂會在那裡等著你
[00:13:17.860 --> 00:13:19.860]  祂會在那裡等著你
[00:13:19.860 --> 00:13:21.860]  祂會在那裡等著你
[00:13:21.860 --> 00:13:23.860]  祂會在那裡等著你
[00:13:23.860 --> 00:13:25.860]  祂會在那裡等著你
[00:13:25.860 --> 00:13:27.860]  祂會在那裡等著你
[00:13:27.860 --> 00:13:29.860]  祂會在那裡等著你
[00:13:29.860 --> 00:13:31.860]  祂會在那裡等著你
[00:13:31.860 --> 00:13:33.860]  祂會在那裡等著你
[00:13:33.860 --> 00:13:35.860]  祂會在那裡等著你
[00:13:35.860 --> 00:13:37.860]  祂會在那裡等著你
[00:13:37.860 --> 00:13:39.860]  祂會在那裡等著你
[00:13:39.860 --> 00:13:41.860]  祂會在那裡等著你
[00:13:41.860 --> 00:13:43.860]  祂會在那裡等著你
[00:13:43.860 --> 00:13:45.860]  祂會在那裡等著你
[00:13:45.860 --> 00:13:47.860]  祂會在那裡等著你
[00:13:47.860 --> 00:13:49.860]  祂會在那裡等著你
[00:13:49.860 --> 00:13:51.860]  祂會在那裡等著你
[00:13:51.860 --> 00:13:53.860]  祂會在那裡等著你
[00:13:53.860 --> 00:13:55.860]  祂會在那裡等著你
[00:13:55.860 --> 00:13:57.860]  祂會在那裡等著你
[00:13:57.860 --> 00:13:59.860]  祂會在那裡等著你
[00:13:59.860 --> 00:14:01.860]  祂會在那裡等著你
[00:14:01.860 --> 00:14:03.860]  祂會在那裡等著你
[00:14:03.860 --> 00:14:05.860]  祂會在那裡等著你
[00:14:05.860 --> 00:14:07.860]  祂會在那裡等著你
[00:14:07.860 --> 00:14:09.860]  祂會在那裡等著你
[00:14:09.860 --> 00:14:11.860]  祂會在那裡等著你
[00:14:11.860 --> 00:14:13.860]  祂會在那裡等著你
[00:14:13.860 --> 00:14:15.860]  祂會在那裡等著你
[00:14:15.860 --> 00:14:17.860]  祂會在那裡等著你
[00:14:17.860 --> 00:14:19.860]  祂會在那裡等著你
[00:14:19.860 --> 00:14:21.860]  祂會在那裡等著你
[00:14:21.860 --> 00:14:23.860]  祂會在那裡等著你
[00:14:23.860 --> 00:14:25.860]  祂會在那裡等著你
[00:14:25.860 --> 00:14:27.860]  祂會在那裡等著你
[00:14:27.860 --> 00:14:29.860]  祂會在那裡等著你
[00:14:29.860 --> 00:14:31.860]  祂會在那裡等著你
[00:14:31.860 --> 00:14:33.860]  祂會在那裡等著你
[00:14:33.860 --> 00:14:35.860]  祂會在那裡等著你
[00:14:35.860 --> 00:14:37.860]  祂會在那裡等著你
[00:14:37.860 --> 00:14:39.860]  祂會在那裡等著你
[00:14:39.860 --> 00:14:41.860]  祂會在那裡等著你
[00:14:41.860 --> 00:14:43.860]  祂會在那裡等著你
[00:14:43.860 --> 00:14:45.860]  祂會在那裡等著你
[00:14:45.860 --> 00:14:47.860]  祂會在那裡等著你
[00:14:47.860 --> 00:14:49.860]  祂會在那裡等著你
[00:14:49.860 --> 00:14:51.860]  祂會在那裡等著你
[00:14:51.860 --> 00:14:53.860]  祂會在那裡等著你
[00:14:53.860 --> 00:14:55.860]  祂會在那裡等著你
[00:14:55.860 --> 00:14:57.860]  祂會在那裡等著你
[00:14:57.860 --> 00:14:59.860]  祂會在那裡等著你
[00:14:59.860 --> 00:15:01.860]  祂會在那裡等著你
[00:15:01.860 --> 00:15:03.860]  祂會在那裡等著你
[00:15:03.860 --> 00:15:05.860]  祂會在那裡等著你
[00:15:05.860 --> 00:15:07.860]  祂會在那裡等著你
[00:15:07.860 --> 00:15:09.860]  祂會在那裡等著你
[00:15:09.860 --> 00:15:11.860]  祂會在那裡等著你
[00:15:11.860 --> 00:15:13.860]  祂會在那裡等著你
[00:15:13.860 --> 00:15:15.860]  祂會在那裡等著你
[00:15:15.860 --> 00:15:17.860]  祂會在那裡等著你
[00:15:17.860 --> 00:15:19.860]  祂會在那裡等著你
[00:15:19.860 --> 00:15:21.860]  祂會在那裡等著你
[00:15:21.860 --> 00:15:23.860]  祂會在那裡等著你
[00:15:23.860 --> 00:15:25.860]  祂會在那裡等著你
[00:15:25.860 --> 00:15:27.860]  祂會在那裡等著你
[00:15:27.860 --> 00:15:29.860]  祂會在那裡等著你
[00:15:29.860 --> 00:15:31.860]  祂會在那裡等著你
[00:15:31.860 --> 00:15:33.860]  祂會在那裡等著你
[00:15:33.860 --> 00:15:35.860]  祂會在那裡等著你
[00:15:35.860 --> 00:15:37.860]  祂會在那裡等著你
[00:15:37.860 --> 00:15:39.860]  祂會在那裡等著你
[00:15:39.860 --> 00:15:41.860]  祂會在那裡等著你
[00:15:41.860 --> 00:15:43.860]  祂會在那裡等著你
[00:15:43.860 --> 00:15:45.860]  祂會在那裡等著你
[00:15:45.860 --> 00:15:47.860]  祂會在那裡等著你
[00:15:47.860 --> 00:15:49.860]  祂會在那裡等著你
[00:15:49.860 --> 00:15:51.860]  祂會在那裡等著你
