
[00:00:00.000 --> 00:00:04.600]  各位理智會 大家好
[00:03:58.700 --> 00:04:00.820]  讓我們有一個安定的心
[00:04:00.820 --> 00:04:04.140]  亦都不因為這些環境影響了我們
[00:04:04.140 --> 00:04:07.900]  對主你那份敬虔和崇拜
[00:04:07.900 --> 00:04:10.380]  更加求聖靈張開我們的耳朵
[00:04:10.380 --> 00:04:12.420]  去聆聽你的話語
[00:04:12.420 --> 00:04:15.060]  你今天要藉著約書亞記跟我們說
[00:04:15.060 --> 00:04:17.380]  你的同在、你的應許
[00:04:17.380 --> 00:04:19.060]  你要給我們的使命
[00:04:19.060 --> 00:04:21.780]  亦都幫助我們敢於向前走
[00:04:21.780 --> 00:04:23.660]  敢於去承擔
[00:04:23.660 --> 00:04:27.820]  願你的話語成為我們每一個人的啟迪
[00:04:27.820 --> 00:04:31.900]  讓我們知道我們怎樣在我們生活裏面去活出來
[00:04:31.900 --> 00:04:34.380]  由我將我自己交在你的手中
[00:04:34.380 --> 00:04:36.340]  讓我成為你流通的管子
[00:04:36.340 --> 00:04:41.020]  以致我能夠按照你給我的啟迪
[00:04:41.020 --> 00:04:43.780]  將你的話語按照正義分解
[00:04:43.780 --> 00:04:46.380]  去將真理的道宣講出來
[00:04:46.380 --> 00:04:47.780]  求主幫助我們
[00:04:47.780 --> 00:04:49.740]  求你的靈與我們眾人同在
[00:04:49.740 --> 00:04:51.700]  禱告奉耶穌基督的名球
[00:04:51.700 --> 00:04:53.780]  阿門
[00:04:53.780 --> 00:04:55.940]  最後去第一個段落
[00:04:55.940 --> 00:04:59.380]  在一至四節
[00:04:59.380 --> 00:05:01.260]  我都highlight了顏色的字
[00:05:01.260 --> 00:05:04.980]  方便大家去明白
[00:05:04.980 --> 00:05:06.700]  第一個我在經文裏面
[00:05:06.700 --> 00:05:09.700]  抓到的重點是什麼呢?
[00:05:09.700 --> 00:05:12.500]  耶和華對約書亞說
[00:05:12.500 --> 00:05:15.260]  不是約書亞開始說話
[00:05:15.260 --> 00:05:19.220]  在第一章最先說話的是上帝
[00:05:19.220 --> 00:05:23.260]  上帝先和約書亞說話
[00:05:23.260 --> 00:05:25.380]  不是約書亞去求問神
[00:05:25.380 --> 00:05:26.820]  然後神去回應
[00:05:26.820 --> 00:05:28.660]  當約書亞未開口的時候
[00:05:28.660 --> 00:05:31.620]  上帝跟他說話
[00:05:31.620 --> 00:05:35.140]  上帝有啟示給他
[00:05:35.140 --> 00:05:37.940]  第二個我們可以留意的地方是「我」字
[00:05:37.940 --> 00:05:40.500]  雖然可能原文不是有這麼多個「我」字
[00:05:40.500 --> 00:05:46.220]  不過在中文聖經裏面有多少個「我」字呢?
[00:05:46.220 --> 00:05:47.860]  我等待大家回答
[00:05:47.860 --> 00:05:51.180]  四個 這麼明顯沒理由不認識
[00:05:51.180 --> 00:05:52.860]  四個「我」字
[00:05:52.860 --> 00:05:57.260]  代表上帝主動要跟約書亞說
[00:05:57.260 --> 00:06:00.340]  在上帝的參與當中
[00:06:00.340 --> 00:06:03.620]  當人還不知道怎樣向前走
[00:06:03.620 --> 00:06:05.820]  上帝已經主動去介入
[00:06:05.820 --> 00:06:08.180]  在這三節經文裏面
[00:06:08.180 --> 00:06:10.380]  上帝說我的僕人摩西死了
[00:06:10.380 --> 00:06:13.940]  我要親自帶以色列人去到要去的地方
[00:06:13.940 --> 00:06:17.580]  我也會照著我所應許摩西的話
[00:06:17.580 --> 00:06:22.580]  所給摩西的應許去賜給你們每一個
[00:06:22.580 --> 00:06:24.340]  第三個比較極端的就是
[00:06:24.340 --> 00:06:27.860]  上帝的應許是沒有斷絕的
[00:06:27.860 --> 00:06:30.380]  上帝的應許不會因為摩西死了
[00:06:30.380 --> 00:06:32.460]  這個應許中斷了
[00:06:32.460 --> 00:06:33.820]  不是
[00:06:33.820 --> 00:06:37.820]  上帝不是要呼召約書亞做一件新的事
[00:06:37.820 --> 00:06:42.460]  上帝就要將他昔日給摩西的應許
[00:06:42.460 --> 00:06:45.740]  繼續透過約書亞傳承
[00:06:45.740 --> 00:06:46.860]  換句話說
[00:06:46.860 --> 00:06:51.540]  神的工作並沒有因為摩西的離開而中斷
[00:06:51.540 --> 00:06:55.100]  神的應許也沒有停在上一代裏面
[00:06:55.100 --> 00:06:57.300]  神怎樣向摩西應許
[00:06:57.300 --> 00:07:01.340]  現在也怎樣向約書亞應許
[00:07:01.340 --> 00:07:03.340]  這一點對我來說
[00:07:03.340 --> 00:07:05.020]  我有很深的體會
[00:07:05.020 --> 00:07:08.020]  可能也分享了一些個人的事情
[00:07:08.020 --> 00:07:11.780]  回想過去幾年
[00:07:11.780 --> 00:07:15.380]  一直都在考慮離開自己的舞會
[00:07:15.380 --> 00:07:18.500]  但是心裏面還是冷不定心智
[00:07:18.500 --> 00:07:24.060]  因為自己的教會已經19年的侍奉在舞會裏面
[00:07:24.060 --> 00:07:26.860]  加上在舞會裏面的成長
[00:07:26.860 --> 00:07:28.100]  聚會的日子
[00:07:28.100 --> 00:07:30.340]  有三十多年的感情
[00:07:30.340 --> 00:07:32.580]  所以是一個不容易的決定
[00:07:32.580 --> 00:07:37.060]  可能有些地方不知怎樣離開
[00:07:37.060 --> 00:07:41.420]  而是很想上帝顯明了我要去那裏
[00:07:41.420 --> 00:07:43.660]  那我就去那裏就很安心了
[00:07:43.660 --> 00:07:48.100]  一直上帝沒有一個清楚的告訴我
[00:07:48.100 --> 00:07:52.540]  沒有一個完整的地圖讓我知道我應該怎樣做
[00:07:52.540 --> 00:07:54.780]  上帝沒有給我地圖
[00:07:54.780 --> 00:07:56.060]  但是他給我的
[00:07:56.060 --> 00:07:59.500]  是在每日的經文裏面給我的應許
[00:07:59.500 --> 00:08:02.100]  在禱告裏面給我的同在
[00:08:02.100 --> 00:08:04.740]  他給的愛溫暖我
[00:08:04.740 --> 00:08:07.260]  使我能夠有一個勇氣
[00:08:07.260 --> 00:08:11.140]  去寫上我人生的第三封的辭職信
[00:08:11.140 --> 00:08:13.500]  其實我只是辭職過三次
[00:08:13.500 --> 00:08:16.700]  三次都是裸辭的我還記得
[00:08:16.700 --> 00:08:20.380]  遲些再分享另外兩次是怎樣的
[00:08:20.380 --> 00:08:25.580]  在寫信之後放下了19年的侍奉崗位的時候
[00:08:25.580 --> 00:08:28.580]  我的心情大家知道是怎樣的嗎?
[00:08:28.580 --> 00:08:33.180]  好像本來有個困鎖鎖住了自己的
[00:08:33.180 --> 00:08:34.780]  突然間好像斷了
[00:08:34.780 --> 00:08:36.220]  整個人輕了
[00:08:36.220 --> 00:08:38.100]  整個人飄起了
[00:08:38.100 --> 00:08:41.660]  好像心頭大石放低了
[00:08:41.660 --> 00:08:44.660]  雖然我仍然不知道我要去那裏
[00:08:44.660 --> 00:08:47.660]  那當然就打開時事論壇
[00:08:47.660 --> 00:08:51.220]  看一下有沒有招聘欄
[00:08:51.220 --> 00:08:56.180]  原來很多教會都要請堂主任的
[00:08:56.180 --> 00:09:00.220]  甚至有些教會已經空缺了堂主任一段時間
[00:09:00.220 --> 00:09:01.540]  所以那一刻明白
[00:09:01.540 --> 00:09:03.420]  原來不是沒有路可走
[00:09:03.420 --> 00:09:05.620]  而是更加難的就是
[00:09:05.620 --> 00:09:07.620]  應該去哪個地方呢?
[00:09:07.620 --> 00:09:10.380]  上帝沒有指引我去那裏
[00:09:10.380 --> 00:09:11.660]  回頭看
[00:09:11.660 --> 00:09:14.940]  原來不是上帝要給我所有答案
[00:09:14.940 --> 00:09:16.620]  我才知道要怎樣做
[00:09:16.620 --> 00:09:18.860]  上帝已經給我足夠的恩典
[00:09:18.860 --> 00:09:22.540]  叫我可以走出我的第一步
[00:09:22.540 --> 00:09:26.340]  這正是約書雅記第一章要給我們看到的是
[00:09:26.340 --> 00:09:30.860]  上帝不是要我們完全掌握將來
[00:09:30.860 --> 00:09:32.660]  才去信祂
[00:09:32.660 --> 00:09:34.860]  而是反過來我們要相信祂
[00:09:34.860 --> 00:09:35.940]  祂的應許
[00:09:35.940 --> 00:09:38.140]  我們要將我們的將來交給祂
[00:09:38.140 --> 00:09:41.500]  我們就能夠敢向前走
[00:09:41.500 --> 00:09:46.260]  所以我送給大家一句金句 精句
[00:09:46.260 --> 00:09:48.380]  上帝的應許有多大
[00:09:48.380 --> 00:09:50.900]  常常顯明在我們的信心有多大
[00:09:50.900 --> 00:09:52.580]  是甚麼意思呢?
[00:09:52.580 --> 00:09:54.660]  有一個爸爸叫兩個兒子
[00:09:54.660 --> 00:09:59.460]  去山上很好的金泉去取水
[00:09:59.460 --> 00:10:02.380]  一個大兒子一個小兒子
[00:10:02.380 --> 00:10:06.700]  小兒子取水回來一天就喝光了
[00:10:06.700 --> 00:10:08.420]  大兒子回來
[00:10:08.420 --> 00:10:11.220]  那些水喝了一個月都沒有喝完
[00:10:11.220 --> 00:10:12.740]  為甚麼呢?
[00:10:12.740 --> 00:10:15.900]  因為小兒子只是拿了一個桶過去
[00:10:15.900 --> 00:10:20.460]  而大兒子就拿了整個啤酒桶過去去取水
[00:10:20.460 --> 00:10:23.340]  所以有時你見到上帝的應許為何這麼小
[00:10:23.340 --> 00:10:26.740]  不是的 上帝的應許是無限大
[00:10:26.740 --> 00:10:29.060]  但是就視乎你的信心
[00:10:29.060 --> 00:10:30.740]  你信心有多大
[00:10:30.740 --> 00:10:33.340]  上帝給你的應許有多大
[00:10:33.340 --> 00:10:34.900]  你信心越大
[00:10:34.900 --> 00:10:40.180]  你所經歷上帝的應許就更大
[00:10:40.180 --> 00:10:42.260]  所以千萬不要說上帝的應許太小
[00:10:42.260 --> 00:10:46.300]  而有時可能是我們的信心未足夠
[00:10:46.300 --> 00:10:47.340]  在第三節說
[00:10:47.340 --> 00:10:50.500]  凡你腳掌所踏之地 我都要賜給你
[00:10:50.500 --> 00:10:52.580]  應許已經在這裡了
[00:10:52.580 --> 00:10:56.820]  就視乎你願不願意憑信心去踏上第一步
[00:10:56.820 --> 00:11:01.700]  所以今天我們要思想的問題就是
[00:11:01.700 --> 00:11:05.820]  你是否停留在一個上帝已經向你說話
[00:11:05.820 --> 00:11:09.260]  但是你仍然未夠膽踏出去的地方
[00:11:09.260 --> 00:11:10.060]  有沒有一些事情
[00:11:10.060 --> 00:11:13.220]  可能上帝已經很多時候的祈禱
[00:11:13.220 --> 00:11:15.460]  上帝已經為你預備了
[00:11:15.460 --> 00:11:18.780]  但是你願不願意去走出來呢?
[00:11:18.780 --> 00:11:21.860]  可能就在你的家庭 在你的工作
[00:11:21.860 --> 00:11:24.340]  在你的侍奉 在你的關係
[00:11:24.340 --> 00:11:26.500]  在你一些人生的抉擇上
[00:11:26.500 --> 00:11:28.660]  上帝已經給了你一些感動
[00:11:28.660 --> 00:11:31.340]  給了你一些提醒
[00:11:31.340 --> 00:11:33.660]  甚至給了你一個方向
[00:11:33.660 --> 00:11:35.860]  但是你仍然有些事情未知
[00:11:35.860 --> 00:11:37.340]  你仍然有些事情未確定
[00:11:37.340 --> 00:11:40.020]  你不敢走
[00:11:40.020 --> 00:11:43.100]  但是上帝今天要告訴我們
[00:11:43.100 --> 00:11:46.900]  感前行 不是因為前面的
[00:11:46.900 --> 00:11:49.820]  所有未知的事情已經搞清楚
[00:11:49.820 --> 00:11:53.180]  感前行就是仍然在未知的裡面
[00:11:53.180 --> 00:11:55.020]  上帝已經有祂的說話
[00:11:55.020 --> 00:11:58.060]  有祂的應許 有祂的同在
[00:11:58.060 --> 00:11:59.380]  就是因為祂的應許
[00:11:59.380 --> 00:12:04.620]  你夠膽向前踏出第一步
[00:12:04.620 --> 00:12:09.660]  第二個段落是在約書亞的一章五至九節
[00:12:09.660 --> 00:12:13.060]  剛才已經讀了 所以我不讀多一次
[00:12:13.060 --> 00:12:17.500]  其實可能我們在舊約聖經要留意一件事
[00:12:17.500 --> 00:12:21.140]  就是舊約聖經裡面其實是沒有標點符號的
[00:12:21.140 --> 00:12:24.940]  也不會有第幾章 第幾節
[00:12:24.940 --> 00:12:27.580]  甚至也不會有我們要highlight那個字
[00:12:27.580 --> 00:12:29.700]  所以粗看它
[00:12:29.700 --> 00:12:34.180]  所以如果聖經作者想突出一個重點
[00:12:34.180 --> 00:12:36.020]  是怎麼做的呢?
[00:12:36.020 --> 00:12:39.460]  在舊約聖經裡面會有一種叫做線型結構
[00:12:39.460 --> 00:12:41.740]  去帶出一個重點出來
[00:12:41.740 --> 00:12:45.500]  在五至九節就是一個線型結構
[00:12:45.500 --> 00:12:46.220]  你怎麼看到呢?
[00:12:46.220 --> 00:12:49.740]  就是你會發覺有些字眼好像來來回回重複的
[00:12:49.740 --> 00:12:52.740]  在某節又重複 同在這個字
[00:12:52.740 --> 00:12:56.460]  在某節又重複 要謹守遵行
[00:12:56.460 --> 00:12:58.780]  在某節又重複 要剛強壯膽
[00:12:58.780 --> 00:13:01.260]  重複複複的 為什麼前前後後重複的
[00:13:01.260 --> 00:13:02.540]  這麼有趣的
[00:13:02.540 --> 00:13:05.500]  你就發覺原來是一個三文字的形式
[00:13:05.500 --> 00:13:08.060]  是夾住了一個重點的經文
[00:13:08.060 --> 00:13:10.460]  就好像在五節九節裡面
[00:13:10.460 --> 00:13:12.180]  這些字都是太小了
[00:13:12.180 --> 00:13:15.100]  這裡說 我怎樣與摩西同在
[00:13:15.100 --> 00:13:19.540]  也照樣與你同在
[00:13:19.540 --> 00:13:22.540]  我必不撇下你 也不丟棄你
[00:13:22.540 --> 00:13:24.100]  這是第五節
[00:13:24.100 --> 00:13:27.180]  而在九節的下半節是這樣說的
[00:13:27.180 --> 00:13:28.980]  因為你無論往哪裡去
[00:13:28.980 --> 00:13:32.860]  耶和華的神必與你同在
[00:13:32.860 --> 00:13:34.780]  重複字眼就是同在
[00:13:34.780 --> 00:13:37.420]  在五節裡面重複了兩次同在
[00:13:37.420 --> 00:13:42.100]  在第九節的尾又再重複多一次
[00:13:42.100 --> 00:13:45.380]  接著你可能會說 牧師也是巧合而已
[00:13:45.380 --> 00:13:47.060]  我們再看多一段
[00:13:47.060 --> 00:13:49.420]  就在接著的第六節
[00:13:49.420 --> 00:13:51.740]  你當剛強壯膽
[00:13:51.740 --> 00:13:53.900]  去到七節的上半節
[00:13:53.900 --> 00:13:58.020]  又是你要剛強大大壯膽
[00:13:58.020 --> 00:13:59.980]  連續兩次的剛強壯膽
[00:13:59.980 --> 00:14:02.860]  去到九節的開始就說
[00:14:02.860 --> 00:14:04.220]  我希望要吩咐你
[00:14:04.220 --> 00:14:07.540]  你當剛強壯膽 不要懼怕
[00:14:07.540 --> 00:14:09.660]  也不要驚慌
[00:14:09.660 --> 00:14:13.420]  同在第一個三文字的層面
[00:14:13.420 --> 00:14:17.020]  再深入一點就是剛強壯膽
[00:14:17.020 --> 00:14:20.540]  重點其實就在七和第八節
[00:14:20.540 --> 00:14:23.020]  而在第七節上和八節下
[00:14:23.020 --> 00:14:25.060]  也都有一個三文字的形式
[00:14:25.060 --> 00:14:28.300]  那個三文字叫做謹守遵行
[00:14:28.300 --> 00:14:29.660]  在第七節上說
[00:14:29.660 --> 00:14:33.580]  你要謹守遵行摩西吩咐的一切律法
[00:14:33.580 --> 00:14:34.700]  不可偏離左右
[00:14:34.700 --> 00:14:35.780]  那又會怎樣
[00:14:35.780 --> 00:14:37.420]  就會順利
[00:14:37.420 --> 00:14:39.820]  而在八節下又是再說一次
[00:14:39.820 --> 00:14:42.260]  你要謹守遵行我所寫的一切話
[00:14:42.260 --> 00:14:44.580]  如此你的道路就可以亨通
[00:14:44.580 --> 00:14:46.740]  凡事什麼 順利
[00:14:46.740 --> 00:14:48.420]  謹守遵行順利
[00:14:48.420 --> 00:14:51.580]  在第七節下和八節上
[00:14:51.580 --> 00:14:53.180]  作了一個三文字
[00:14:53.180 --> 00:14:56.980]  所以最重要的在哪裡
[00:14:56.980 --> 00:14:58.180]  你吃三文字
[00:14:58.180 --> 00:14:59.460]  你吃漢堡包最重要的是
[00:14:59.460 --> 00:15:01.340]  中間那塊是什麼
[00:15:01.340 --> 00:15:04.100]  那塊和牛牛肉
[00:15:04.100 --> 00:15:04.860]  那塊牛肉是什麼
[00:15:04.860 --> 00:15:06.180]  就是我們一起讀
[00:15:06.180 --> 00:15:07.060]  第八節上
[00:15:07.060 --> 00:15:08.260]  一二三
[00:15:08.260 --> 00:15:11.820]  這律法書不可離開你的口
[00:15:11.820 --> 00:15:13.660]  總要晝夜思賞
[00:15:13.660 --> 00:15:15.100]  再來一次聽不到我
[00:15:15.100 --> 00:15:16.340]  一二三
[00:15:16.340 --> 00:15:20.100]  這律法書不可離開你的口
[00:15:20.100 --> 00:15:24.060]  總要晝夜思賞
[00:15:24.060 --> 00:15:27.420]  為什麼這句話這麼重要
[00:15:27.420 --> 00:15:30.460]  當約書亞得到上帝的應許
[00:15:30.460 --> 00:15:34.260]  同在他知道他要向前走的時候
[00:15:34.260 --> 00:15:37.180]  他最需要的是什麼呢
[00:15:37.180 --> 00:15:39.100]  不是什麼軍事策略
[00:15:39.100 --> 00:15:41.820]  因為接下來他們要打仗
[00:15:41.820 --> 00:15:44.620]  也不是約書亞個人什麼謀略
[00:15:44.620 --> 00:15:45.940]  最重要的是什麼
[00:15:45.940 --> 00:15:47.860]  是神的話語
[00:15:47.860 --> 00:15:49.700]  原來這裡就是要告訴我們
[00:15:49.700 --> 00:15:55.100]  不是上帝先給約書亞的什麼孫子兵法
[00:15:55.100 --> 00:16:00.220]  去怎樣打贏應許之隊裡面那幫迦南七族
[00:16:00.220 --> 00:16:03.340]  也不是要提升約書亞的什麼領導能力
[00:16:03.340 --> 00:16:04.860]  最重要的是什麼呢
[00:16:04.860 --> 00:16:08.100]  就是要知道上帝的話
[00:16:08.100 --> 00:16:10.620]  並且要晝夜思賞
[00:16:10.620 --> 00:16:12.380]  謹守遵行
[00:16:12.380 --> 00:16:19.300]  原來這裡就是要告訴我們這個重點
[00:16:19.300 --> 00:16:20.780]  更加重要的是
[00:16:20.780 --> 00:16:23.620]  不只是知道神的話
[00:16:23.620 --> 00:16:25.860]  每個人都知道神的話重要
[00:16:25.860 --> 00:16:28.500]  但這裡說要我們什麼
[00:16:28.500 --> 00:16:32.620]  將上帝的話不可離開你的口
[00:16:32.620 --> 00:16:35.980]  總要晝夜思賞
[00:16:35.980 --> 00:16:38.060]  晝夜思賞是什麼意思呢
[00:16:38.060 --> 00:16:41.660]  不知道大家有沒有見過牛和羊吃草是怎樣的
[00:16:41.660 --> 00:16:44.020]  咀嚼 咀嚼 咀嚼草
[00:16:44.020 --> 00:16:47.580]  其實我們的流傳都讀生物的
[00:16:47.580 --> 00:16:49.660]  可能問問他 可能更加清楚
[00:16:49.660 --> 00:16:53.940]  原來他們的吃的方法有一種叫反初
[00:16:53.940 --> 00:16:55.380]  反初的意思就是說
[00:16:55.380 --> 00:16:57.740]  他咀嚼完草 其實草很難消化的
[00:16:57.740 --> 00:17:00.100]  人家的疏草很難消化的
[00:17:00.100 --> 00:17:01.740]  下到胃裡
[00:17:01.740 --> 00:17:03.940]  然後又會反初出來
[00:17:03.940 --> 00:17:05.780]  在口裡再咀嚼 咀嚼 咀嚼
[00:17:05.780 --> 00:17:08.060]  又再下到胃裡 又反初出來
[00:17:08.060 --> 00:17:12.500]  要很多的幾次的咀嚼之後
[00:17:12.500 --> 00:17:15.260]  才能將草消化得到
[00:17:15.260 --> 00:17:17.140]  這裡給我們提醒什麼呢
[00:17:17.140 --> 00:17:18.380]  提醒我們就是
[00:17:18.380 --> 00:17:20.300]  我們上帝的說話
[00:17:20.300 --> 00:17:23.100]  要好這樣去反覆思想
[00:17:23.100 --> 00:17:24.820]  晝夜都要想
[00:17:24.820 --> 00:17:26.620]  而且要不斷的想
[00:17:26.620 --> 00:17:29.340]  大家有沒有常常將上帝的說話
[00:17:29.340 --> 00:17:30.860]  擺在你面前
[00:17:30.860 --> 00:17:32.140]  有 我看到
[00:17:32.140 --> 00:17:33.500]  我的弟子會很厲害的
[00:17:33.500 --> 00:17:35.140]  我有時候看他們的手機
[00:17:35.140 --> 00:17:38.460]  那個螢幕一開頭就是神的話語了
[00:17:38.460 --> 00:17:40.020]  去到探訪的弟子妹
[00:17:40.020 --> 00:17:41.860]  那些月曆又是神的話語
[00:17:41.860 --> 00:17:43.500]  很多神的話語在家裡
[00:17:43.500 --> 00:17:47.060]  就算我們辦公室的中間同工
[00:17:47.060 --> 00:17:49.100]  桌面都是擺設
[00:17:49.100 --> 00:17:50.740]  有神的話語在裡面
[00:17:50.740 --> 00:17:52.300]  但是這樣夠不夠呢
[00:17:52.300 --> 00:17:54.420]  你每天看到上帝的話語
[00:17:54.420 --> 00:17:56.100]  但是經文提醒我們
[00:17:56.100 --> 00:17:58.100]  我們不僅要看見神的話語
[00:17:58.100 --> 00:17:59.300]  還要怎麼樣呢
[00:17:59.300 --> 00:18:00.700]  要不可離開你的口
[00:18:00.700 --> 00:18:01.860]  怎樣不可離開你的口呢
[00:18:01.860 --> 00:18:03.020]  要背誦
[00:18:03.020 --> 00:18:05.460]  所以為什麼我們清苗、幽苗
[00:18:05.460 --> 00:18:07.340]  就應該要背聖經的
[00:18:07.340 --> 00:18:09.100]  去到我們這裡使用背聖經
[00:18:09.100 --> 00:18:11.980]  我自己讀書都要我的同學背聖經
[00:18:11.980 --> 00:18:14.860]  但是我知道大人記性就差一點
[00:18:14.860 --> 00:18:17.140]  就沒有小孩子那麼好記性
[00:18:17.140 --> 00:18:18.420]  但是在你手機那裡
[00:18:18.420 --> 00:18:20.420]  看到神的話語之後怎麼樣呢
[00:18:20.420 --> 00:18:21.500]  就要念誦
[00:18:21.500 --> 00:18:23.380]  記住它
[00:18:23.380 --> 00:18:24.940]  記住之後還有什麼呢
[00:18:24.940 --> 00:18:27.060]  反錯嘛 反錯的意思就是
[00:18:27.060 --> 00:18:29.220]  晝夜思想
[00:18:29.220 --> 00:18:30.940]  有空將上帝的話語
[00:18:30.940 --> 00:18:32.460]  默想一下
[00:18:32.460 --> 00:18:33.780]  思想一下
[00:18:33.780 --> 00:18:35.580]  這句話語有什麼意思呢
[00:18:35.580 --> 00:18:37.580]  有沒有線型結構在裡面呢
