
[00:00:00.000 --> 00:00:01.640]  靚姊妹 麻煩你
[00:04:43.020 --> 00:04:45.020]  很寶貴的經文
[00:04:45.020 --> 00:04:46.020]  祢的話語
[00:04:46.020 --> 00:04:48.020]  一點一滴
[00:04:48.020 --> 00:04:49.020]  都不會廢去
[00:04:49.020 --> 00:04:50.020]  求主祢引導我們
[00:04:50.020 --> 00:04:51.020]  在接下來的時間
[00:04:51.020 --> 00:04:53.020]  祢的靈去引導我們
[00:04:53.020 --> 00:04:55.020]  祢的話將我們的心
[00:04:55.020 --> 00:04:56.020]  改變我們
[00:04:56.020 --> 00:05:00.020]  我們這樣祈禱奉主名給
[00:05:00.020 --> 00:05:03.020]  尼西米基有一個很有趣的特色
[00:05:03.020 --> 00:05:04.020]  不知道你們有沒有看過
[00:05:04.020 --> 00:05:06.020]  尼西米基幾乎
[00:05:06.020 --> 00:05:09.020]  所有講故事的形式
[00:05:09.020 --> 00:05:11.020]  他是用「我」
[00:05:11.020 --> 00:05:15.020]  尼西米基是用一個第一人稱
[00:05:15.020 --> 00:05:18.020]  去講自己的故事
[00:05:18.020 --> 00:05:19.020]  換句話說
[00:05:19.020 --> 00:05:20.020]  有點像看小說
[00:05:20.020 --> 00:05:24.020]  而且是一個自己的經歷
[00:05:24.020 --> 00:05:26.020]  小說的一種表達
[00:05:26.020 --> 00:05:28.020]  尼西米基一直去講述
[00:05:28.020 --> 00:05:34.020]  他在整個興建城牆
[00:05:34.020 --> 00:05:36.020]  十幾章的過程裡
[00:05:36.020 --> 00:05:38.020]  他就好像我們一路去看尼西米基
[00:05:38.020 --> 00:05:40.020]  第一章一路看下去的時候
[00:05:40.020 --> 00:05:41.020]  就好像帶著我們
[00:05:41.020 --> 00:05:47.020]  一路去進入他身處的景象裡
[00:05:47.020 --> 00:05:49.020]  在主前的五世紀
[00:05:49.020 --> 00:05:52.020]  以色列人被擄去巴比倫
[00:05:52.020 --> 00:05:57.020]  輾轉去到波斯人的統治下
[00:05:57.020 --> 00:06:01.020]  當時尼西米基正在服侍波斯王亞達薩西
[00:06:01.020 --> 00:06:03.020]  他身邊有一位高官
[00:06:03.020 --> 00:06:09.020]  他也是為了當時以色列的聖城耶路撒冷
[00:06:09.020 --> 00:06:11.020]  原來已經被毀了
[00:06:11.020 --> 00:06:12.020]  為了這件事
[00:06:12.020 --> 00:06:14.020]  他非常非常地心痛
[00:06:14.020 --> 00:06:16.020]  聖門被焚毀
[00:06:16.020 --> 00:06:17.020]  他就哭了
[00:06:17.020 --> 00:06:21.020]  於是他就向耶和華上帝祈禱
[00:06:21.020 --> 00:06:23.020]  上帝應允了他的祈禱
[00:06:23.020 --> 00:06:26.020]  於是王就派他去耶路撒冷
[00:06:26.020 --> 00:06:29.020]  當時就是波斯的一個猶大省
[00:06:29.020 --> 00:06:32.020]  做當時的一個省長
[00:06:32.020 --> 00:06:41.020]  他就開始計劃去呼召人去重建耶路撒冷的城牆
[00:06:41.020 --> 00:06:46.020]  而第三章就是開始城牆的建造工程
[00:06:46.020 --> 00:06:50.020]  今天我們會看第三章的全章
[00:06:50.020 --> 00:06:52.020]  不過不用怕時間關係
[00:06:52.020 --> 00:06:58.020]  剛才主席已經幫我們讀了頭幾節和尾幾節
[00:06:58.020 --> 00:07:00.020]  其餘的部分都是重要的
[00:07:00.020 --> 00:07:02.020]  所以我都列了出來
[00:07:02.020 --> 00:07:06.020]  鼓勵弟兄姊妹一邊聽的時候
[00:07:06.020 --> 00:07:09.020]  都可以去留意一下經文
[00:07:09.020 --> 00:07:11.020]  大家不用太擔心
[00:07:11.020 --> 00:07:14.020]  我都知道今天的經文不是那麼容易看
[00:07:14.020 --> 00:07:18.020]  當中我會抽出一些重點
[00:07:18.020 --> 00:07:22.020]  大家可以留心一下我所說的哪幾節
[00:07:22.020 --> 00:07:23.020]  提到什麼人
[00:07:23.020 --> 00:07:26.020]  這些你記住就可以了
[00:07:26.020 --> 00:07:29.020]  我都為大家預備了
[00:07:29.020 --> 00:07:30.020]  經文的同時
[00:07:30.020 --> 00:07:32.020]  有張地圖在旁邊
[00:07:32.020 --> 00:07:34.020]  讓大家沒那麼容易走失
[00:07:34.020 --> 00:07:37.020]  我都知道那些字很小
[00:07:37.020 --> 00:07:39.020]  不是考大家的眼力
[00:07:39.020 --> 00:07:40.020]  所以我都預備了
[00:07:40.020 --> 00:07:42.020]  PowerPoint大一點
[00:07:42.020 --> 00:07:44.020]  幫幫大家
[00:07:44.020 --> 00:07:46.020]  我都看得不太清楚
[00:07:46.020 --> 00:07:52.020]  第三章我們剛才讀出的時候
[00:07:52.020 --> 00:07:56.020]  都看到好像是一堆很沉悶的描述
[00:07:56.020 --> 00:07:59.020]  好像沒有什麼故事在裡面
[00:07:59.020 --> 00:08:01.020]  沒有起承轉合
[00:08:01.020 --> 00:08:03.020]  甚至整章裡面
[00:08:03.020 --> 00:08:06.020]  起碼他沒有提到他自己
[00:08:06.020 --> 00:08:08.020]  沒有提到上帝
[00:08:08.020 --> 00:08:12.020]  甚至連一個我們稍微認得的名字
[00:08:12.020 --> 00:08:14.020]  我們都未必找到
[00:08:14.020 --> 00:08:18.020]  整章的聖經基本上是不斷重複
[00:08:18.020 --> 00:08:21.020]  某某在建造某個地方
[00:08:21.020 --> 00:08:26.020]  然後在他旁邊建造的就是某某人
[00:08:26.020 --> 00:08:28.020]  就是這樣的句式
[00:08:28.020 --> 00:08:31.020]  三十幾節的聖經類似
[00:08:31.020 --> 00:08:35.020]  這個某某有時是一個人
[00:08:35.020 --> 00:08:38.020]  告訴我們是誰是他爸爸
[00:08:38.020 --> 00:08:42.020]  有家族身份
[00:08:42.020 --> 00:08:44.020]  又有時告訴我們
[00:08:44.020 --> 00:08:45.020]  這個某某不是一個人
[00:08:45.020 --> 00:08:46.020]  而是一群人
[00:08:46.020 --> 00:08:47.020]  可能是一族人
[00:08:47.020 --> 00:08:49.020]  例如是耶利哥
[00:08:49.020 --> 00:08:52.020]  就是住在耶利哥那地方的人
[00:08:52.020 --> 00:08:53.020]  又或者是利美人
[00:08:53.020 --> 00:08:56.020]  我們知道是利美支派的人
[00:08:56.020 --> 00:08:58.020]  所以這一章的聖經
[00:08:58.020 --> 00:09:02.020]  可以有什麼屬靈的教導呢
[00:09:02.020 --> 00:09:05.020]  難有無呢
[00:09:05.020 --> 00:09:07.020]  一堆這樣的經文
[00:09:07.020 --> 00:09:08.020]  細心一點看
[00:09:08.020 --> 00:09:09.020]  其實是有的
[00:09:09.020 --> 00:09:11.020]  我相信我們的聖經是很寶貴的
[00:09:11.020 --> 00:09:13.020]  在智慮行間的時候
[00:09:13.020 --> 00:09:15.020]  我們一起去發掘
[00:09:15.020 --> 00:09:18.020]  首先我們一起去看看這個地圖
[00:09:18.020 --> 00:09:20.020]  我印給大家這個地圖
[00:09:20.020 --> 00:09:21.020]  你留意一下
[00:09:21.020 --> 00:09:23.020]  這個地圖是四方形
[00:09:23.020 --> 00:09:26.020]  其實圍著四邊
[00:09:26.020 --> 00:09:28.020]  有些很小的數字
[00:09:28.020 --> 00:09:30.020]  數字旁邊有個母號
[00:09:30.020 --> 00:09:33.020]  有沒有留意到
[00:09:33.020 --> 00:09:38.020]  右上角
[00:09:38.020 --> 00:09:41.020]  有一個叫陽門的地方開始
[00:09:41.020 --> 00:09:44.020]  你會看到有個一字
[00:09:44.020 --> 00:09:46.020]  然後你留意一下
[00:09:46.020 --> 00:09:48.020]  逆時針方向
[00:09:48.020 --> 00:09:50.020]  繞了一個圈
[00:09:50.020 --> 00:09:54.020]  其實就是圍著城牆走了一個圈
[00:09:54.020 --> 00:09:59.020]  其實整章的聖經就是按著這個次序
[00:09:59.020 --> 00:10:01.020]  你看到那些數字
[00:10:01.020 --> 00:10:04.020]  在四方邊的數字
[00:10:04.020 --> 00:10:05.020]  就是那個節數
[00:10:05.020 --> 00:10:07.020]  經文裡面的節數
[00:10:07.020 --> 00:10:09.020]  所以你看著它
[00:10:09.020 --> 00:10:10.020]  你就不會那麼容易迷失
[00:10:10.020 --> 00:10:11.020]  不用怕
[00:10:11.020 --> 00:10:13.020]  我們先來看第一節
[00:10:13.020 --> 00:10:15.020]  第一節說
[00:10:15.020 --> 00:10:18.020]  伊利亞實大祭司和他的弟兄眾祭司
[00:10:18.020 --> 00:10:20.020]  起來建立陽門
[00:10:20.020 --> 00:10:23.020]  將門分別為聖安納門扇
[00:10:23.020 --> 00:10:25.020]  直到哈米亞樓
[00:10:25.020 --> 00:10:28.020]  他們又將他分別為聖
[00:10:28.020 --> 00:10:31.020]  直到哈南葉樓
[00:10:31.020 --> 00:10:33.020]  我們知道耶路撒冷
[00:10:33.020 --> 00:10:34.020]  是興建在一個山
[00:10:34.020 --> 00:10:36.020]  叫錫安山上
[00:10:36.020 --> 00:10:38.020]  這個城
[00:10:38.020 --> 00:10:40.020]  對以色列人來說
[00:10:40.020 --> 00:10:41.020]  與別不逃
[00:10:41.020 --> 00:10:43.020]  不單止是因為
[00:10:43.020 --> 00:10:45.020]  從前是他們的首都
[00:10:45.020 --> 00:10:47.020]  他們的政治經濟中心
[00:10:47.020 --> 00:10:49.020]  更加重要的是
[00:10:49.020 --> 00:10:50.020]  這個城裡面
[00:10:50.020 --> 00:10:53.020]  有一樣所有其他地方
[00:10:53.020 --> 00:10:54.020]  其他城都沒有的東西
[00:10:54.020 --> 00:10:56.020]  叫聖殿
[00:10:56.020 --> 00:10:57.020]  聖殿是什麼
[00:10:57.020 --> 00:11:00.020]  聖殿就是人敬拜上帝的地方
[00:11:00.020 --> 00:11:02.020]  獻祭的地方
[00:11:02.020 --> 00:11:07.020]  自從所羅門王興建聖殿開始
[00:11:07.020 --> 00:11:10.020]  聖殿就代替了回眸
[00:11:10.020 --> 00:11:12.020]  就成為一個象徵著
[00:11:12.020 --> 00:11:15.020]  上帝去同在的建築
[00:11:15.020 --> 00:11:16.020]  很高大
[00:11:16.020 --> 00:11:18.020]  人人都可以看到
[00:11:18.020 --> 00:11:19.020]  在城裡面
[00:11:19.020 --> 00:11:22.020]  但是在巴比倫人
[00:11:22.020 --> 00:11:24.020]  攻陷了耶路撒冷的時候
[00:11:24.020 --> 00:11:25.020]  很不幸地
[00:11:25.020 --> 00:11:27.020]  人就被俘虜
[00:11:27.020 --> 00:11:30.020]  整個城包括城牆
[00:11:30.020 --> 00:11:32.020]  聖殿也被砸毀
[00:11:32.020 --> 00:11:34.020]  不過很奇妙
[00:11:34.020 --> 00:11:35.020]  在七十年之後
[00:11:35.020 --> 00:11:38.020]  上帝就帶領了第一批的以色列人
[00:11:38.020 --> 00:11:39.020]  去回歸
[00:11:39.020 --> 00:11:41.020]  就讓他們用了二十一年的時間
[00:11:41.020 --> 00:11:44.020]  重建這個聖殿
[00:11:44.020 --> 00:11:47.020]  但是要再過七十年之後
[00:11:47.020 --> 00:11:49.020]  才來到我們今天看的
[00:11:49.020 --> 00:11:53.020]  這段經文的時期
[00:11:53.020 --> 00:11:56.020]  所以起碼在當時的時期
[00:11:56.020 --> 00:11:58.020]  城牆是沒有的
[00:11:58.020 --> 00:12:00.020]  不過聖殿已經存在
[00:12:00.020 --> 00:12:04.020]  相信一切聖殿裡的日常運作
[00:12:04.020 --> 00:12:06.020]  已經回復正常
[00:12:06.020 --> 00:12:09.020]  所以我們就可以想像
[00:12:09.020 --> 00:12:11.020]  當時很多的以色列人
[00:12:11.020 --> 00:12:13.020]  雖然在這樣的環境下
[00:12:13.020 --> 00:12:15.020]  他們上來耶路撒冷
[00:12:15.020 --> 00:12:17.020]  他們應該不是兩手空空
[00:12:17.020 --> 00:12:20.020]  他們一定會帶同他們的一些祭物
[00:12:20.020 --> 00:12:22.020]  而這麼多的祭物裡面
[00:12:22.020 --> 00:12:26.020]  羊應該是最常見的一種祭神
[00:12:26.020 --> 00:12:28.020]  大祭司以利亞實
[00:12:28.020 --> 00:12:30.020]  就帶同他的弟兄
[00:12:30.020 --> 00:12:32.020]  就是其他的祭司
[00:12:32.020 --> 00:12:36.020]  一起去建立這個叫做羊門
[00:12:36.020 --> 00:12:39.020]  就是建築在這座
[00:12:39.020 --> 00:12:45.020]  在山下一直上山的路上的一個位置
[00:12:45.020 --> 00:12:48.020]  因為這一條就是他們上山
[00:12:48.020 --> 00:12:52.020]  去獻祭的一條重要的通道
[00:12:52.020 --> 00:12:56.020]  所以城牆我們看到他第一樣去描述的
[00:12:56.020 --> 00:12:59.020]  是建立這個門
[00:12:59.020 --> 00:13:01.020]  要保護的
[00:13:01.020 --> 00:13:04.020]  要保護整座城的
[00:13:04.020 --> 00:13:08.020]  不是那個糧倉
[00:13:08.020 --> 00:13:10.020]  不是銀行
[00:13:10.020 --> 00:13:11.020]  你會想像
[00:13:11.020 --> 00:13:13.020]  也不是他們的軍鞋褲
[00:13:13.020 --> 00:13:16.020]  整個城牆第一樣要建的
[00:13:16.020 --> 00:13:18.020]  是這裡的羊門
[00:13:18.020 --> 00:13:23.020]  一座最接近聖殿地方的一道門
[00:13:23.020 --> 00:13:25.020]  這位大祭司利亞實
[00:13:25.020 --> 00:13:27.020]  他把這裡的羊門
[00:13:27.020 --> 00:13:30.020]  就是相連著城牆
[00:13:30.020 --> 00:13:32.020]  經文提及到
[00:13:32.020 --> 00:13:35.020]  有兩次這裡特別說到
[00:13:35.020 --> 00:13:38.020]  分別為聖
[00:13:38.020 --> 00:13:40.020]  整座的城牆在第三章
[00:13:40.020 --> 00:13:43.020]  沒有其他部分有這樣的描述
[00:13:43.020 --> 00:13:47.020]  唯獨是這裡特別說到分別為聖
[00:13:47.020 --> 00:13:51.020]  大祭司應該是在哪裡工作的
[00:13:51.020 --> 00:13:53.020]  在山上的祭司
[00:13:53.020 --> 00:13:54.020]  在聖殿裡面工作
[00:13:54.020 --> 00:13:58.020]  但我們留意一下這裡的祭司是做什麼的
[00:13:58.020 --> 00:14:02.020]  下手下腳做裝修
[00:14:02.020 --> 00:14:05.020]  興建城牆
[00:14:05.020 --> 00:14:06.020]  我們想像一下
[00:14:06.020 --> 00:14:09.020]  朱牧師帶我們一群童工去砍石
[00:14:09.020 --> 00:14:11.020]  在這裡砌磚
[00:14:11.020 --> 00:14:14.020]  朱牧師要做這些事嗎
[00:14:14.020 --> 00:14:17.020]  可能會這樣想
[00:14:17.020 --> 00:14:19.020]  當時就是這樣
[00:14:19.020 --> 00:14:22.020]  原來分別為聖這個字
[00:14:22.020 --> 00:14:23.020]  我們仔細想想
[00:14:23.020 --> 00:14:25.020]  其實有一個奉獻的意味
[00:14:25.020 --> 00:14:29.020]  當很多人進來獻祭的時候
[00:14:29.020 --> 00:14:34.020]  也要將他所獻的祭物分別為聖
[00:14:34.020 --> 00:14:37.020]  所以所有進來的人
[00:14:37.020 --> 00:14:39.020]  他們自己也分別為聖
[00:14:39.020 --> 00:14:44.020]  經過這道門
[00:14:44.020 --> 00:14:46.020]  就讓那些經過的人
[00:14:46.020 --> 00:14:49.020]  經過的祭身也分別為聖
[00:14:49.020 --> 00:14:52.020]  所以這裡也意味著
[00:14:52.020 --> 00:14:57.020]  不只是一個城牆要被重建
[00:14:57.020 --> 00:15:00.020]  現在重要的是這個聖城裡面
[00:15:00.020 --> 00:15:03.020]  其實所有城裡面的人
[00:15:03.020 --> 00:15:06.020]  他的聖文也要被重建
[00:15:06.020 --> 00:15:10.020]  所有的人他們的心也要被重建
[00:15:10.020 --> 00:15:16.020]  這個是上帝的計劃裡面
[00:15:16.020 --> 00:15:19.020]  在這裡所描述裡面
[00:15:19.020 --> 00:15:22.020]  很值得我們留意的
[00:15:22.020 --> 00:15:24.020]  專注為聖
[00:15:24.020 --> 00:15:25.020]  一個敬拜的心
[00:15:25.020 --> 00:15:27.020]  第一樣要建立的
[00:15:27.020 --> 00:15:28.020]  就是一個敬拜
[00:15:28.020 --> 00:15:31.020]  一個分別為聖
[00:15:31.020 --> 00:15:33.020]  望向上帝的心
[00:15:33.020 --> 00:15:35.020]  這是第一步
[00:15:35.020 --> 00:15:38.020]  我們要想想自己的教會
[00:15:38.020 --> 00:15:40.020]  不論是我們去崇拜團契
[00:15:40.020 --> 00:15:41.020]  去主教
[00:15:41.020 --> 00:15:43.020]  或者去侍奉
[00:15:43.020 --> 00:15:44.020]  其實我們回來
[00:15:44.020 --> 00:15:46.020]  常常都可以有很多得著
[00:15:46.020 --> 00:15:47.020]  但在教會裡面
[00:15:47.020 --> 00:15:49.020]  我們可以有很多東西
[00:15:49.020 --> 00:15:50.020]  我們回來是很開心的
[00:15:50.020 --> 00:15:52.020]  我們回來可能會遇到很多朋友
[00:15:52.020 --> 00:15:55.020]  回來可以有很多人會關心我們
[00:15:55.020 --> 00:15:56.020]  我們需要安慰的時候
[00:15:56.020 --> 00:15:58.020]  有人會安慰我們
[00:15:58.020 --> 00:15:59.020]  跟我們一起祈禱
[00:15:59.020 --> 00:16:00.020]  非常好
[00:16:00.020 --> 00:16:02.020]  甚至乎回來教會
[00:16:02.020 --> 00:16:04.020]  我們會認識到很多朋友
[00:16:04.020 --> 00:16:07.020]  甚至乎有機會認識到一生的伴侶
[00:16:07.020 --> 00:16:08.020]  雖然這不是目的
[00:16:08.020 --> 00:16:10.020]  但也是祝福
[00:16:10.020 --> 00:16:12.020]  這是什麼意思?
[00:16:12.020 --> 00:16:13.020]  這些東西
[00:16:13.020 --> 00:16:15.020]  上帝是可以給我們的
[00:16:15.020 --> 00:16:17.020]  我們也可以在這裡
[00:16:17.020 --> 00:16:20.020]  發揮上帝給我們的很多恩賜
[00:16:20.020 --> 00:16:21.020]  才華
[00:16:21.020 --> 00:16:23.020]  不管是管理教會
[00:16:23.020 --> 00:16:24.020]  管理團契
[00:16:24.020 --> 00:16:25.020]  或者是音樂的
[00:16:25.020 --> 00:16:27.020]  行政的
[00:16:27.020 --> 00:16:28.020]  或者是做輔導的
[00:16:28.020 --> 00:16:29.020]  教導的等等
[00:16:29.020 --> 00:16:30.020]  很多很多
[00:16:30.020 --> 00:16:32.020]  上帝都給了我們
[00:16:32.020 --> 00:16:34.020]  有不同的人有不同的恩賜才華
[00:16:34.020 --> 00:16:35.020]  在教會裡面
[00:16:35.020 --> 00:16:36.020]  我們都可以見到
[00:16:36.020 --> 00:16:38.020]  相信不同的弟兄姊妹
[00:16:38.020 --> 00:16:42.020]  很多都是從事不同的專業
[00:16:42.020 --> 00:16:45.020]  其實我們回來
[00:16:45.020 --> 00:16:47.020]  這裡也是一個地方
[00:16:47.020 --> 00:16:49.020]  我們可以大展拳腳
[00:16:49.020 --> 00:16:51.020]  上帝給了我們這麼多的恩賜能力
[00:16:51.020 --> 00:16:53.020]  這是美事
[00:16:53.020 --> 00:16:54.020]  回來教會
[00:16:54.020 --> 00:16:57.020]  我們有機會去發揮這些恩賜
[00:16:57.020 --> 00:16:59.020]  我們會很有滿足感
[00:16:59.020 --> 00:17:01.020]  我們可以很感恩
[00:17:01.020 --> 00:17:03.020]  上帝去使用我們
[00:17:03.020 --> 00:17:06.020]  我們回來有這麼多的知己好友
[00:17:06.020 --> 00:17:07.020]  我們又可以被關心
[00:17:07.020 --> 00:17:10.020]  我們又可以被滿足
[00:17:10.020 --> 00:17:12.020]  可能有時候我們在職場裡面
[00:17:12.020 --> 00:17:14.020]  我們都會經歷一些事情
[00:17:14.020 --> 00:17:15.020]  未必那麼如意
[00:17:15.020 --> 00:17:17.020]  但可能我們回來
[00:17:17.020 --> 00:17:19.020]  都可以有這份滿足
[00:17:19.020 --> 00:17:21.020]  都可以為這件事感恩
[00:17:21.020 --> 00:17:22.020]  不過感恩的同時
[00:17:22.020 --> 00:17:25.020]  可能我們又要小心
[00:17:25.020 --> 00:17:28.020]  不是在上帝的教會裡面
[00:17:28.020 --> 00:17:30.020]  一切的侍奉
[00:17:30.020 --> 00:17:34.020]  自動等於我們很聚焦為上帝做
[00:17:34.020 --> 00:17:36.020]  除非我們的心
[00:17:36.020 --> 00:17:38.020]  是專一去服侍上帝
[00:17:38.020 --> 00:17:39.020]  是尊他為聖
[00:17:39.020 --> 00:17:42.020]  用一個敬拜的心獻給他
[00:17:42.020 --> 00:17:44.020]  或者我們值得一問的
[00:17:44.020 --> 00:17:45.020]  可以去檢視一下自己
[00:17:45.020 --> 00:17:47.020]  會不會有時候
[00:17:47.020 --> 00:17:49.020]  我們所做的事情
[00:17:49.020 --> 00:17:54.020]  我們都不是很願意去跟別人分享
[00:17:54.020 --> 00:17:57.020]  這件事是我的
[00:17:57.020 --> 00:18:00.020]  我們未必很願意
[00:18:00.020 --> 00:18:02.020]  用一個團隊方式去侍奉
