
[00:00:00.000 --> 00:00:03.480]  因為我記得上次有提到在訊息裡
[00:05:39.200 --> 00:05:44.000]  所以很難說在這次講題裡講得完
[00:05:44.000 --> 00:05:47.000]  既然趁著今天是母親節
[00:05:47.000 --> 00:05:49.400]  下個月又有父親節
[00:05:49.400 --> 00:05:53.800]  不如我們從家裡開始講
[00:05:53.800 --> 00:05:58.000]  我們中國人有一些儒家思想
[00:05:58.000 --> 00:06:00.600]  修身齊家治國平天下
[00:06:00.600 --> 00:06:02.400]  由家講起
[00:06:02.400 --> 00:06:04.600]  也是對的
[00:06:04.600 --> 00:06:07.000]  說回剛才的誓詞
[00:06:07.000 --> 00:06:11.400]  可能短短幾分鐘向我們的神立誓
[00:06:11.400 --> 00:06:14.200]  但當父母回歸現實的時候
[00:06:14.200 --> 00:06:17.800]  我相信他要實踐在誓詞所講的東西
[00:06:17.800 --> 00:06:21.400]  真的不會是很容易的一件事
[00:06:21.400 --> 00:06:28.000]  我們經常說家家有本難唸的經
[00:06:28.000 --> 00:06:33.400]  父母兩人通常都在不同的家庭成長
[00:06:33.400 --> 00:06:36.800]  管教方法也有不同
[00:06:36.800 --> 00:06:38.600]  而剛好那兩個孩子
[00:06:38.600 --> 00:06:41.600]  雖然有自己很多特徵好像遺傳
[00:06:41.600 --> 00:06:45.200]  但性格又可以完全跟父母很不同
[00:06:45.200 --> 00:06:49.200]  很有他們個人的獨特性格
[00:06:49.200 --> 00:06:50.600]  當你都讚嘆著
[00:06:50.600 --> 00:06:54.400]  為什麼這個孩子這麼獨特呢
[00:06:54.400 --> 00:06:57.000]  讚嘆天父的創造真的奇妙
[00:06:57.000 --> 00:06:59.800]  其實也是幾億人口
[00:06:59.800 --> 00:07:02.800]  為什麼每個人都這麼不同呢
[00:07:02.800 --> 00:07:07.400]  當你不得不讚嘆天父創造奇妙之外
[00:07:07.400 --> 00:07:11.600]  但這件事都會成為我們每一個父母
[00:07:11.600 --> 00:07:15.200]  很頭痛很勞氣的根源
[00:07:15.200 --> 00:07:18.000]  當兩代遇上溝通的問題
[00:07:18.000 --> 00:07:19.800]  父母管教無效
[00:07:19.800 --> 00:07:23.000]  子女又不吻於父母的感受
[00:07:23.000 --> 00:07:25.000]  輕則家嘈屋閉
[00:07:25.000 --> 00:07:27.600]  總之就好像我們經常看到報紙
[00:07:27.600 --> 00:07:29.200]  看到不想看到的東西
[00:07:29.200 --> 00:07:31.000]  一些倫常慘劇
[00:07:31.000 --> 00:07:33.000]  真的很可悲
[00:07:33.000 --> 00:07:36.400]  所以今天都想藉著聖經裏面的提醒
[00:07:36.400 --> 00:07:39.600]  不單止勉勵做人父母
[00:07:39.600 --> 00:07:42.200]  也勉勵兒女
[00:07:42.200 --> 00:07:45.000]  因為我想我們在座當中
[00:07:45.000 --> 00:07:48.000]  一定是人兒女
[00:07:48.000 --> 00:07:50.800]  雖然未必是肉身的父母
[00:07:50.800 --> 00:07:52.800]  當然我們一定是人兒女
[00:07:52.800 --> 00:07:54.400]  我們要學一下
[00:07:54.400 --> 00:07:57.200]  我們雖然未必是肉身的父母
[00:07:57.200 --> 00:07:59.000]  但正如我剛才所說
[00:07:59.000 --> 00:08:03.600]  我們都可以成為別人屬靈的父母
[00:08:03.600 --> 00:08:07.200]  想起我自己試自己
[00:08:07.200 --> 00:08:10.000]  也是一個很多愛我們的孩子
[00:08:10.000 --> 00:08:11.600]  甚至我牧養的群體
[00:08:11.600 --> 00:08:14.400]  每一個我都試她是我的兒女
[00:08:14.400 --> 00:08:17.400]  在事實上是真的有人感受到
[00:08:17.400 --> 00:08:18.800]  我都很相信
[00:08:18.800 --> 00:08:20.800]  就好像很多年前
[00:08:20.800 --> 00:08:25.000]  我都牧養過在蛋義利團
[00:08:25.000 --> 00:08:27.600]  即是一些青年的團體做導師
[00:08:27.600 --> 00:08:29.600]  那些團友應該就論年齡
[00:08:29.600 --> 00:08:31.800]  我都沒有辦法生出他們
[00:08:31.800 --> 00:08:34.400]  但也有一個姐妹很窩心
[00:08:34.400 --> 00:08:37.600]  她真的都當我是一個屬靈的母親
[00:08:37.600 --> 00:08:39.600]  她真的每一年的母親節
[00:08:39.600 --> 00:08:42.000]  都會送一個祝福
[00:08:42.000 --> 00:08:45.600]  或者送一個母親節卡給我
[00:08:45.600 --> 00:08:47.600]  你說也挺窩心
[00:08:47.600 --> 00:08:50.800]  剛才剛好又遇到一位小姐妹
[00:08:50.800 --> 00:08:53.000]  即是青苗小時候那些
[00:08:53.000 --> 00:08:56.200]  她剛才又很興奮地走來跟我說
[00:08:56.200 --> 00:08:58.000]  我買了一份禮物給你
[00:08:58.000 --> 00:09:00.000]  母親節快樂
[00:09:00.000 --> 00:09:03.800]  你說多麼窩心
[00:09:03.800 --> 00:09:06.400]  所以我想每一個人
[00:09:06.400 --> 00:09:10.000]  都可以成為別人的一個屬靈父母
[00:09:10.000 --> 00:09:11.800]  有機會的話
[00:09:11.800 --> 00:09:13.200]  所以我相信
[00:09:13.200 --> 00:09:15.800]  都是一個很好的學習和提升
[00:09:15.800 --> 00:09:18.200]  願我們這個神的話語
[00:09:18.200 --> 00:09:19.400]  都真的可以成為
[00:09:19.400 --> 00:09:24.200]  我們每一個家庭的一個家訓
[00:09:24.200 --> 00:09:26.600]  這個經文剛才看到有兩段經文
[00:09:26.600 --> 00:09:30.000]  我們先看到二筆所書的一段經文
[00:09:30.000 --> 00:09:31.200]  這個經文
[00:09:31.200 --> 00:09:33.800]  大家如果熟悉二筆所書的時候
[00:09:33.800 --> 00:09:35.200]  大概都知道二筆所書
[00:09:35.200 --> 00:09:36.800]  其實是提醒我們
[00:09:36.800 --> 00:09:39.000]  人和神的罪
[00:09:39.000 --> 00:09:41.000]  因為罪的緣故是隔絕了
[00:09:41.000 --> 00:09:43.600]  但是因為有主耶穌基督的來到
[00:09:43.600 --> 00:09:46.600]  就將隔絕的牆都拆毀了
[00:09:46.600 --> 00:09:49.200]  於是我們也可以藉著主耶穌
[00:09:49.200 --> 00:09:51.000]  再親近神
[00:09:51.000 --> 00:09:54.000]  同樣神都很希望我們
[00:09:54.000 --> 00:09:57.800]  人與人之間都可以彼此親近
[00:09:57.800 --> 00:09:59.200]  在我們的家人裡面
[00:09:59.200 --> 00:10:00.800]  可以相親相愛
[00:10:00.800 --> 00:10:02.400]  不會有隔膜
[00:10:02.400 --> 00:10:04.600]  所以你看二筆所書的時候
[00:10:04.600 --> 00:10:06.200]  亦都在五章有一段
[00:10:06.200 --> 00:10:07.600]  婚禮都很喜歡用的
[00:10:07.600 --> 00:10:10.000]  講到夫妻的關係
[00:10:10.000 --> 00:10:11.400]  丈夫要愛妻子
[00:10:11.400 --> 00:10:13.400]  好像耶穌用犧牲的愛
[00:10:13.400 --> 00:10:15.600]  去愛教會一樣
[00:10:15.600 --> 00:10:17.600]  而兩代之間
[00:10:17.600 --> 00:10:20.400]  亦都要子女要聽父母
[00:10:20.400 --> 00:10:22.400]  要孝敬父母的話
[00:10:22.400 --> 00:10:24.800]  而父母亦都不要惹兒女的氣
[00:10:24.800 --> 00:10:27.000]  要按主的教導和警戒
[00:10:27.000 --> 00:10:29.400]  造就和養育他們
[00:10:29.400 --> 00:10:31.000]  而今天的經文
[00:10:31.000 --> 00:10:32.800]  我們看四節
[00:10:32.800 --> 00:10:34.800]  在六章一至四節
[00:10:34.800 --> 00:10:36.200]  只是四節的經文裡面
[00:10:36.200 --> 00:10:38.600]  就表達到父母和子女
[00:10:38.600 --> 00:10:40.200]  應該怎樣建立一種
[00:10:40.200 --> 00:10:45.400]  雙方都負責任的愛心關係
[00:10:45.400 --> 00:10:46.600]  經文一開始的時候
[00:10:46.600 --> 00:10:48.000]  其實第一個命令
[00:10:48.000 --> 00:10:51.200]  就是對做兒女的說的
[00:10:51.200 --> 00:10:53.800]  在「主女聽從父母」
[00:10:53.800 --> 00:10:56.600]  聖經是十分重視
[00:10:56.600 --> 00:10:58.600]  「聽從」這個觀念
[00:10:58.600 --> 00:11:00.200]  這個字很多時候
[00:11:00.200 --> 00:11:02.600]  在其他地方用在什麼呢
[00:11:02.600 --> 00:11:06.400]  就是用在「人要聽從神」
[00:11:06.400 --> 00:11:07.200]  就是說
[00:11:07.200 --> 00:11:10.200]  這裡要我們的兒女聽從父母
[00:11:10.200 --> 00:11:12.600]  是等同人要聽從神
[00:11:12.600 --> 00:11:14.800]  而且是理所當然
[00:11:14.800 --> 00:11:15.600]  意思就是說
[00:11:15.600 --> 00:11:17.600]  我們父母人生經驗豐富
[00:11:17.600 --> 00:11:20.000]  而且神既然賜了兒女給他們
[00:11:20.000 --> 00:11:21.600]  他們有養育的責任
[00:11:21.600 --> 00:11:23.200]  同樣養兒女就自然
[00:11:23.200 --> 00:11:25.000]  也是理所當然的
[00:11:25.000 --> 00:11:26.400]  聽從父母
[00:11:26.400 --> 00:11:28.000]  這個也是很合理
[00:11:28.000 --> 00:11:30.600]  根本是沒有質疑的地方
[00:11:30.600 --> 00:11:32.000]  而第二個命令
[00:11:32.000 --> 00:11:35.800]  就是作兒女一定要孝敬父母
[00:11:35.800 --> 00:11:37.400]  而且這也是一個應許
[00:11:37.400 --> 00:11:39.200]  因為你可以得福
[00:11:39.200 --> 00:11:42.600]  它說到這是第一條大應許的誡命
[00:11:42.600 --> 00:11:44.600]  第一條是什麼意思呢
[00:11:44.600 --> 00:11:46.000]  如果大家有熟悉
[00:11:46.000 --> 00:11:47.800]  記得十誡的話
[00:11:47.800 --> 00:11:51.400]  通常十誡是分開大方面
[00:11:51.400 --> 00:11:54.400]  頭四誡是對人的
[00:11:54.400 --> 00:11:58.000]  之後五至十誡是對人倫方面的
[00:11:58.000 --> 00:12:01.600]  而第五誡就是人倫裡的第一條
[00:12:01.600 --> 00:12:04.000]  就是孝敬父母
[00:12:04.000 --> 00:12:06.000]  就是說我們在人倫裡
[00:12:06.000 --> 00:12:08.600]  神將它放在第一條
[00:12:08.600 --> 00:12:11.400]  可見神也非常重視
[00:12:11.400 --> 00:12:13.800]  兒女要孝敬父母
[00:12:13.800 --> 00:12:15.400]  當然
[00:12:15.400 --> 00:12:18.000]  我們也知道我們作為中國人
[00:12:18.000 --> 00:12:21.400]  也是非常重視孝道的
[00:12:21.400 --> 00:12:24.200]  聽說有一位弟兄
[00:12:24.200 --> 00:12:25.600]  也會教他一個
[00:12:25.600 --> 00:12:28.600]  只有幼稚園這麼小的小朋友
[00:12:28.600 --> 00:12:30.400]  他問他
[00:12:30.400 --> 00:12:35.200]  知不知道百恨以什麼為先
[00:12:35.200 --> 00:12:37.600]  不知道小朋友會不會回答
[00:12:37.600 --> 00:12:39.800]  但你也會回答
[00:12:39.800 --> 00:12:43.400]  百恨以孝為先
[00:12:43.400 --> 00:12:46.200]  當然經文也清楚說到
[00:12:46.200 --> 00:12:50.000]  聽從是要在主裡
[00:12:50.000 --> 00:12:53.000]  如果我們作為子女的父母
[00:12:53.000 --> 00:12:54.400]  也有的
[00:12:54.400 --> 00:12:57.200]  我們在在的父母還未信主
[00:12:57.200 --> 00:12:59.200]  而這個信主的父母
[00:12:59.200 --> 00:13:01.000]  可能還未有機會認識神
[00:13:01.000 --> 00:13:02.000]  我也聽過很多
[00:13:02.000 --> 00:13:04.600]  可能他有一些無理的要求
[00:13:04.600 --> 00:13:09.800]  這個聽從可能也成為一個很大的考驗
[00:13:09.800 --> 00:13:11.400]  聽到不少見證
[00:13:11.400 --> 00:13:12.600]  說到未信的父母
[00:13:12.600 --> 00:13:15.400]  也不讓子女們回教會
[00:13:15.400 --> 00:13:17.000]  說到這方面
[00:13:17.000 --> 00:13:20.000]  其實也可以問一下我先生
[00:13:20.000 --> 00:13:22.600]  其實我先生即是我丈夫的意思
[00:13:22.600 --> 00:13:24.600]  其實他很小的時候就回教會
[00:13:24.600 --> 00:13:27.400]  因為他是在一個基督教小學裡
[00:13:27.400 --> 00:13:29.600]  讀書有機會認識神
[00:13:29.600 --> 00:13:34.200]  但他的家人就不算很喜歡他回教會
[00:13:34.200 --> 00:13:37.600]  因為他們都是拜祖先
[00:13:37.600 --> 00:13:39.200]  所以也很怕有一天
[00:13:39.200 --> 00:13:41.800]  他們真的受了浸的話
[00:13:41.800 --> 00:13:44.600]  會不同祖先上香
[00:13:44.600 --> 00:13:47.400]  不過他還是回教會
[00:13:47.400 --> 00:13:49.800]  甚至乎最後也不理會
[00:13:49.800 --> 00:13:53.600]  他最後也受了浸
[00:13:53.600 --> 00:13:59.400]  他就算不聽從父母
[00:13:59.400 --> 00:14:02.000]  但是我們也不可以忘記
[00:14:02.000 --> 00:14:03.800]  我們也不可以不聽從
[00:14:03.800 --> 00:14:06.000]  我們的天父的話
[00:14:06.000 --> 00:14:08.000]  所以經文中有一個很重要的條件
[00:14:08.000 --> 00:14:10.000]  大家都要知道和明白
[00:14:10.000 --> 00:14:12.400]  就是在主類要聽從父母
[00:14:12.400 --> 00:14:13.600]  即是聽從父母
[00:14:13.600 --> 00:14:16.600]  也希望是合乎心意
[00:14:16.600 --> 00:14:19.400]  是神心意的裡邊
[00:14:19.400 --> 00:14:21.800]  我先生最終你也知道
[00:14:21.800 --> 00:14:24.600]  他已經突破了這個問題
[00:14:24.600 --> 00:14:26.000]  繼續有回教會
[00:14:26.000 --> 00:14:28.600]  還受了浸
[00:14:28.600 --> 00:14:30.400]  當然這裡我不詳細說
[00:14:30.400 --> 00:14:33.400]  有機會你可以問他的見證
[00:14:33.400 --> 00:14:34.600]  其實除了他
[00:14:34.600 --> 00:14:38.600]  我也聽過不少有類似的人的見證
[00:14:38.600 --> 00:14:41.200]  都是最後家人反對
[00:14:41.200 --> 00:14:43.400]  但可能是家裡的見證
[00:14:43.400 --> 00:14:46.000]  以至他的家人也接受到
[00:14:46.000 --> 00:14:52.200]  他最後受浸 加入教會
[00:14:52.200 --> 00:14:54.000]  另外一個
[00:14:54.000 --> 00:14:56.000]  也聽過一些情況
[00:14:56.000 --> 00:14:57.000]  可能你也聽過
[00:14:57.000 --> 00:14:59.800]  一些壞脾氣的父母可能會說
[00:14:59.800 --> 00:15:01.000]  兒子是我的
[00:15:01.000 --> 00:15:03.000]  我喜歡怎樣教就怎樣教
[00:15:03.000 --> 00:15:05.000]  不關你的事
[00:15:05.000 --> 00:15:06.800]  這個也很明顯
[00:15:06.800 --> 00:15:10.400]  這樣的說法完全不合聖經的教導
[00:15:10.400 --> 00:15:13.600]  而我們作為基督徒的父母
[00:15:13.600 --> 00:15:17.800]  當然更加不可以這樣說
[00:15:17.800 --> 00:15:19.400]  所以接著我們看到
[00:15:19.400 --> 00:15:22.400]  接下來的經文第三第四個命令
[00:15:22.400 --> 00:15:23.800]  就是提醒
[00:15:23.800 --> 00:15:26.200]  這裡提醒父親
[00:15:26.200 --> 00:15:28.800]  當然我們現代的傳息
[00:15:28.800 --> 00:15:30.400]  也可以把它作為
[00:15:30.400 --> 00:15:32.000]  母親也要知道
[00:15:32.000 --> 00:15:34.000]  不只是爸爸
[00:15:34.000 --> 00:15:37.400]  不過既然這裡是說父親的話
[00:15:37.400 --> 00:15:39.400]  這個也很值得我們各位
[00:15:39.400 --> 00:15:43.400]  爸爸思考 反思一下
[00:15:43.400 --> 00:15:46.800]  其實我來到教會
[00:15:46.800 --> 00:15:49.800]  其實我在幼稚園裡的服事
[00:15:49.800 --> 00:15:52.400]  不知不覺已經十七年了
[00:15:52.400 --> 00:15:54.200]  在這十幾年裡
[00:15:54.200 --> 00:15:58.400]  在學校裡舉行過無數的家長會
[00:15:58.400 --> 00:16:00.400]  專題講座
[00:16:00.400 --> 00:16:05.200]  你猜猜爸爸的出席率高一點
[00:16:05.200 --> 00:16:08.600]  還是媽媽的出席率高一點呢
[00:16:08.600 --> 00:16:11.400]  我想夫之欲出吧
[00:16:11.400 --> 00:16:13.000]  當然你可能會說
[00:16:13.000 --> 00:16:15.400]  通常家庭主婦是媽媽
[00:16:15.400 --> 00:16:18.000]  當然他們會比較空閒
[00:16:18.000 --> 00:16:19.200]  不過我們也看到
[00:16:19.200 --> 00:16:22.800]  現代其實雙職父母也很多
[00:16:22.800 --> 00:16:25.400]  如果真的有需要的時候
[00:16:25.400 --> 00:16:29.800]  你又猜猜是媽媽請假比較多
[00:16:29.800 --> 00:16:32.800]  還是爸爸請假比較多呢
[00:16:32.800 --> 00:16:35.800]  我想大家也猜到了
[00:16:35.800 --> 00:16:42.600]  我眼見的是真的媽媽請假比較多
[00:16:42.600 --> 00:16:44.800]  通常無論在家長會裡
[00:16:44.800 --> 00:16:48.400]  有機會跟家長 尤其是媽媽傾談
[00:16:48.400 --> 00:16:50.600]  甚至在教會裡
[00:16:50.600 --> 00:16:53.600]  跟一些媽媽級的姐妹傾談
[00:16:53.600 --> 00:16:55.200]  即是他們的神器
[00:16:55.200 --> 00:16:56.600]  甚至我一認同
[00:16:56.600 --> 00:16:58.400]  也會聽到不少有關
[00:16:58.400 --> 00:17:03.200]  爸爸的角色的露出
[00:17:03.200 --> 00:17:04.600]  情況是怎樣呢
[00:17:04.600 --> 00:17:05.800]  我會想起一幅圖畫
[00:17:05.800 --> 00:17:07.200]  就是我小時候畫畫
[00:17:07.200 --> 00:17:10.200]  我不知道小時候畫家庭圖是怎樣的
[00:17:10.200 --> 00:17:12.600]  小時候很喜歡畫家庭圖
[00:17:12.600 --> 00:17:16.200]  通常畫媽媽不是在廚房煮飯
[00:17:16.200 --> 00:17:19.800]  可能是在照顧弟弟
[00:17:19.800 --> 00:17:24.000]  你猜我通常畫爸爸在做甚麼呢
[00:17:24.000 --> 00:17:27.200]  可能你小時候也這樣畫
[00:17:27.200 --> 00:17:29.600]  看報紙
[00:17:29.600 --> 00:17:31.400]  不知道為甚麼以前的爸爸
[00:17:31.400 --> 00:17:33.000]  只拿著一份報紙
[00:17:33.000 --> 00:17:36.000]  不是下班回來就看報紙
[00:17:36.000 --> 00:17:37.800]  不過現在沒有報紙了
[00:17:37.800 --> 00:17:38.800]  我想現在的小朋友
[00:17:38.800 --> 00:17:46.800]  你猜畫爸爸回來做甚麼呢
[00:17:46.800 --> 00:17:49.000]  我聽回來也是這樣
[00:17:49.000 --> 00:17:51.600]  不過現在整個家庭圖不同了
[00:17:51.600 --> 00:17:54.000]  譬如說整個家庭成員明明只有四個
[00:17:54.000 --> 00:17:57.400]  最後畫出來為甚麼有五個人呢
[00:17:57.400 --> 00:18:00.400]  廚房那個不是媽媽
[00:18:00.400 --> 00:18:03.600]  廚房多了一個姐姐
[00:18:03.600 --> 00:18:07.200]  不過通常廚房再不是媽媽
[00:18:07.200 --> 00:18:11.200]  也是畫媽媽照顧弟弟妹妹
[00:18:11.200 --> 00:18:15.000]  爸爸還是這樣畫圖
[00:18:15.000 --> 00:18:17.400]  所以今天母親節
[00:18:17.400 --> 00:18:20.600]  很多人都會發覺母親節
[00:18:20.600 --> 00:18:23.000]  好像比較受重視
[00:18:23.000 --> 00:18:26.400]  爸爸你千萬不要吃醋
[00:18:26.400 --> 00:18:28.400]  不是說爸爸不愛兒女
[00:18:28.400 --> 00:18:29.400]  我知道一定是很愛
[00:18:29.400 --> 00:18:32.800]  不過一般男性給人的感受
[00:18:32.800 --> 00:18:36.400]  就是我的責任就是拼命賺錢工作
[00:18:36.400 --> 00:18:38.800]  就是最大盡爸爸的責任
[00:18:38.800 --> 00:18:41.000]  至少我爸爸是這樣想
[00:18:41.000 --> 00:18:45.800]  相對媽媽十月懷胎之後
[00:18:45.800 --> 00:18:47.600]  每一個都是貼心
[00:18:47.600 --> 00:18:50.400]  無微不至和犧牲的慣外
[00:18:50.400 --> 00:19:00.400]  總會給人感覺母親真的偉大一點
[00:19:00.400 --> 00:19:03.000]  不過除了聖經剛才說
[00:19:03.000 --> 00:19:04.400]  古語有云
[00:19:04.400 --> 00:19:09.400]  養不教是父之過
[00:19:09.400 --> 00:19:11.800]  即是當子女不聽話的時候
[00:19:11.800 --> 00:19:13.800]  甚至學壞了的時候
[00:19:13.800 --> 00:19:15.800]  不論三字經還是聖經
[00:19:15.800 --> 00:19:18.800]  原來是父親的責任
[00:19:18.800 --> 00:19:21.600]  父親責無旁貸
[00:19:21.600 --> 00:19:24.600]  我們常常都將育兒視為
[00:19:24.600 --> 00:19:26.800]  媽媽天經地義的責任
[00:19:26.800 --> 00:19:29.200]  但原來聖經不是這樣看
[00:19:29.200 --> 00:19:31.200]  而且在現實裏面
[00:19:31.200 --> 00:19:33.200]  現代做了很多調查
[00:19:33.200 --> 00:19:35.600]  發覺缺席爸爸的家庭
[00:19:35.600 --> 00:19:38.200]  那些孩子都會多數出現
[00:19:38.200 --> 00:19:40.400]  很多心理的毛病
[00:19:40.400 --> 00:19:43.800]  爸爸和媽媽其實對孩子的影響
