
[00:00:00.000 --> 00:00:02.000]  創世紀四章一至十二節
[00:01:47.000 --> 00:01:51.000]  但如果你留意到早些時候三章的時候
[00:01:51.000 --> 00:01:53.000]  亞當夏娃犯了罪
[00:01:53.000 --> 00:01:56.000]  神分別對各人都有些責罰
[00:01:56.000 --> 00:01:58.000]  亞當就這樣說
[00:01:58.000 --> 00:02:04.000]  亞當說:你輕輕從妻子的懷下了我所吩咐你不可吃那時的果子
[00:02:04.000 --> 00:02:06.000]  地必為你的緣故受奏助
[00:02:06.000 --> 00:02:10.000]  你必終生奴婦才能從地裏得赤
[00:02:10.000 --> 00:02:12.000]  有些解經的人就說
[00:02:12.000 --> 00:02:14.000]  因為地裏面受了奏助
[00:02:14.000 --> 00:02:17.000]  於是產生出來的東西就不太理想了
[00:02:17.000 --> 00:02:21.000]  所以戈壬就把地裏面的出產獻給上帝
[00:02:21.000 --> 00:02:23.000]  自然上帝當然不喜歡
[00:02:23.000 --> 00:02:25.000]  不知道你是否接受這個解釋
[00:02:25.000 --> 00:02:27.000]  我就很不接受這個解釋
[00:02:27.000 --> 00:02:29.000]  戈壬是間諜動物
[00:02:29.000 --> 00:02:32.000]  將自己工作所獻給上帝是挺好的
[00:02:32.000 --> 00:02:34.000]  就是這樣
[00:02:34.000 --> 00:02:36.000]  不是用甚麼來獻給上帝
[00:02:36.000 --> 00:02:40.000]  用自己的勞力賺取獻給上帝是很上帝月立的
[00:02:40.000 --> 00:02:44.000]  如果你看地理記第二章的話
[00:02:44.000 --> 00:02:47.000]  講到有些不同的獻祭
[00:02:47.000 --> 00:02:52.000]  第二章講到用植物蔬菜類的掃祭獻給上帝
[00:02:52.000 --> 00:02:55.000]  上帝都吩咐有四種掃祭可以獻上
[00:02:55.000 --> 00:02:57.000]  但上帝都月立的
[00:02:57.000 --> 00:03:00.000]  所以我覺得這個解釋是不合理的
[00:03:00.000 --> 00:03:01.000]  所以大家剔走它吧
[00:03:01.000 --> 00:03:03.000]  不要記著這個解釋
[00:03:03.000 --> 00:03:05.000]  第二個解釋有人這樣看
[00:03:05.000 --> 00:03:09.000]  因為你看到第三節和第四節是這樣說的
[00:03:09.000 --> 00:03:17.000]  第三節第一節就這樣說:有一日該隱麻地裡的出產為貢物獻給耶和華
[00:03:17.000 --> 00:03:24.000]  第四節:亞伯也將羊群中頭身和羊的脂油獻上
[00:03:24.000 --> 00:03:26.000]  然後上帝就月立了亞伯
[00:03:26.000 --> 00:03:28.000]  在這裡特別留意
[00:03:28.000 --> 00:03:34.000]  亞伯特別刻意地去選一些羊來獻上
[00:03:34.000 --> 00:03:36.000]  去選頭身
[00:03:36.000 --> 00:03:38.000]  即是剛剛初世那隻
[00:03:38.000 --> 00:03:40.000]  另外羊的脂油
[00:03:40.000 --> 00:03:43.000]  羊的脂油在當時認為是最好的部份
[00:03:43.000 --> 00:03:51.000]  即是亞伯去選最好的東西獻給上帝
[00:03:51.000 --> 00:03:52.000]  該隱就沒有
[00:03:52.000 --> 00:03:54.000]  該隱沒有植物在這裡
[00:03:54.000 --> 00:03:58.000]  該隱就將出產作為貢物獻上
[00:03:58.000 --> 00:03:59.000]  所以有人解釋
[00:03:59.000 --> 00:04:03.000]  因為亞伯獻上最好的東西給上帝
[00:04:03.000 --> 00:04:05.000]  所以上帝月立
[00:04:05.000 --> 00:04:08.000]  誰知沒有這麼好的東西實際不月立
[00:04:08.000 --> 00:04:10.000]  是不是這個理由呢?
[00:04:10.000 --> 00:04:12.000]  似乎就好像這樣
[00:04:12.000 --> 00:04:13.000]  有一種這樣的解釋
[00:04:13.000 --> 00:04:17.000]  但這樣其實對該隱來說是很不公平的
[00:04:17.000 --> 00:04:18.000]  為什麼呢?
[00:04:18.000 --> 00:04:21.000]  因為你種地就是拿地裡的出產來獻上
[00:04:21.000 --> 00:04:24.000]  但那件事是不是一個叫做最好
[00:04:24.000 --> 00:04:28.000]  你怎知道那件事是最好呢?
[00:04:28.000 --> 00:04:31.000]  特別這個數字
[00:04:31.000 --> 00:04:32.000]  獻數字
[00:04:32.000 --> 00:04:34.000]  因為「貢物」這個字
[00:04:34.000 --> 00:04:35.000]  原文這麼圓黑
[00:04:35.000 --> 00:04:40.000]  其實是選禮物、貢物、奉獻或數字這個詞語
[00:04:40.000 --> 00:04:42.000]  現在就是想獻數字
[00:04:42.000 --> 00:04:45.000]  而數字在第二章裡面有四種數字
[00:04:45.000 --> 00:04:47.000]  上帝是叫人呈獻的
[00:04:47.000 --> 00:04:48.000]  看他用哪一種
[00:04:48.000 --> 00:04:51.000]  第一種就是用爐烤過的物來做數字
[00:04:51.000 --> 00:04:55.000]  第二種是用鐵鵝做成的物來做數字
[00:04:55.000 --> 00:04:58.000]  鐵鵝就是鍋
[00:04:58.000 --> 00:05:03.000]  第三種是用煎盤做的物來做數字
[00:05:03.000 --> 00:05:10.000]  第四種是用獻初熟的物來做數字
[00:05:10.000 --> 00:05:12.000]  這四種裡面
[00:05:12.000 --> 00:05:15.000]  哪一種是特別上帝喜歡最好呢?
[00:05:15.000 --> 00:05:16.000]  其實上帝沒有說
[00:05:16.000 --> 00:05:19.000]  有四種可以做數字獻賞的
[00:05:19.000 --> 00:05:21.000]  也就是說該隱沒有說
[00:05:21.000 --> 00:05:24.000]  他一定是要初熟的
[00:05:24.000 --> 00:05:26.000]  就是為之最好
[00:05:26.000 --> 00:05:33.000]  如果你說該隱獻的數字、蔬菜
[00:05:33.000 --> 00:05:35.000]  為上帝認為不是最好
[00:05:35.000 --> 00:05:37.000]  這樣很不公道
[00:05:37.000 --> 00:05:38.000]  因為在利未記裡面所說
[00:05:38.000 --> 00:05:42.000]  也沒有說哪一種數字才是最好
[00:05:42.000 --> 00:05:44.000]  但上帝都會原諒
[00:05:44.000 --> 00:05:46.000]  所以如果要這樣說
[00:05:46.000 --> 00:05:48.000]  因為阿伯獻得最好
[00:05:48.000 --> 00:05:49.000]  所以阿伯原諒
[00:05:49.000 --> 00:05:50.000]  不讓該隱獻
[00:05:50.000 --> 00:05:52.000]  其實我覺得不是很成立的
[00:05:52.000 --> 00:05:53.000]  這個情況
[00:05:53.000 --> 00:05:56.000]  第三種是什麼呢?
[00:05:56.000 --> 00:05:59.000]  第三種就是說
[00:05:59.000 --> 00:06:01.000]  神先閲立了人
[00:06:01.000 --> 00:06:04.000]  然後閲立了貢物的現世
[00:06:04.000 --> 00:06:05.000]  為什麼呢?
[00:06:05.000 --> 00:06:07.000]  在第四節裡面
[00:06:07.000 --> 00:06:08.000]  就這樣舉
[00:06:08.000 --> 00:06:10.000]  就是耶和看中了阿伯
[00:06:10.000 --> 00:06:11.000]  先說人
[00:06:11.000 --> 00:06:14.000]  然後就說貢物
[00:06:14.000 --> 00:06:15.000]  對該隱也是這樣說
[00:06:15.000 --> 00:06:18.000]  耶和看不進該隱
[00:06:18.000 --> 00:06:19.000]  然後去到貢物
[00:06:19.000 --> 00:06:22.000]  原來上帝是先看那個人
[00:06:22.000 --> 00:06:24.000]  為人如何
[00:06:24.000 --> 00:06:26.000]  如果他為人不好的時候
[00:06:26.000 --> 00:06:28.000]  他所見的也不接納
[00:06:28.000 --> 00:06:30.000]  這個也有其他聖經經文
[00:06:30.000 --> 00:06:31.000]  支持這樣說法
[00:06:31.000 --> 00:06:35.000]  在撒姆爾記上第十五章二十二節
[00:06:35.000 --> 00:06:37.000]  也有這樣說
[00:06:37.000 --> 00:06:40.000]  當素羅去等撒姆爾來獻祭的時候
[00:06:40.000 --> 00:06:41.000]  才去打仗
[00:06:41.000 --> 00:06:42.000]  等不及了
[00:06:42.000 --> 00:06:43.000]  撒姆爾遲了
[00:06:43.000 --> 00:06:44.000]  於是他急
[00:06:44.000 --> 00:06:47.000]  自己來做祭司的角色去獻祭
[00:06:47.000 --> 00:06:49.000]  撒姆爾出現的時候說他
[00:06:49.000 --> 00:06:50.000]  這裡又說他
[00:06:50.000 --> 00:06:52.000]  撒姆爾說
[00:06:52.000 --> 00:06:54.000]  耶華喜悅還祭和平安祭
[00:06:54.000 --> 00:06:58.000]  喜悅喜悅人聽從他的話
[00:06:58.000 --> 00:07:00.000]  聽命勝於獻祭
[00:07:00.000 --> 00:07:03.000]  順從勝於公羊的自由
[00:07:03.000 --> 00:07:04.000]  神喜歡人是什麼
[00:07:04.000 --> 00:07:05.000]  是聽命
[00:07:05.000 --> 00:07:06.000]  是跟從
[00:07:06.000 --> 00:07:07.000]  是聽話
[00:07:07.000 --> 00:07:08.000]  只不過你
[00:07:08.000 --> 00:07:12.000]  還勝於你獻祭或者獻公羊的由
[00:07:12.000 --> 00:07:14.000]  如果你的人不好
[00:07:14.000 --> 00:07:15.000]  即是你不聽話
[00:07:15.000 --> 00:07:16.000]  不順從
[00:07:16.000 --> 00:07:17.000]  不是上帝所喜悅的人
[00:07:17.000 --> 00:07:20.000]  你的獻祭上帝不是很悅立家
[00:07:20.000 --> 00:07:22.000]  就是一個這樣的意思
[00:07:22.000 --> 00:07:24.000]  另外還有一段聖經
[00:07:24.000 --> 00:07:27.000]  在尼加書第六章六至八節
[00:07:27.000 --> 00:07:31.000]  當時以色列人在獻祭裡面這樣說
[00:07:31.000 --> 00:07:32.000]  我朝見神
[00:07:32.000 --> 00:07:34.000]  在神面前獻些什麼
[00:07:34.000 --> 00:07:35.000]  詩詩就說
[00:07:35.000 --> 00:07:38.000]  是否獻一歲的牛獨為凡世
[00:07:38.000 --> 00:07:39.000]  即是一歲牛仔
[00:07:39.000 --> 00:07:41.000]  由上帝喜悅呢
[00:07:41.000 --> 00:07:44.000]  或者是獻千千萬萬的公羊和尤河
[00:07:44.000 --> 00:07:45.000]  上帝就喜悅呢
[00:07:45.000 --> 00:07:47.000]  這樣就好了
[00:07:47.000 --> 00:07:49.000]  詩詩就在第八節這樣說
[00:07:49.000 --> 00:07:50.000]  世人啊
[00:07:50.000 --> 00:07:52.000]  耶和華指示你何為善呢
[00:07:52.000 --> 00:07:55.000]  他要向你所要的是什麼
[00:07:55.000 --> 00:07:58.000]  是要你行公義好憐憫
[00:07:58.000 --> 00:08:01.000]  傳謙卑的心與你的神同行
[00:08:01.000 --> 00:08:03.000]  上帝不是喜
[00:08:03.000 --> 00:08:04.000]  祭物本身
[00:08:04.000 --> 00:08:06.000]  上帝既喜悅的是什麼
[00:08:06.000 --> 00:08:07.000]  那些人的
[00:08:07.000 --> 00:08:09.000]  是否行公義好憐憫
[00:08:09.000 --> 00:08:11.000]  謙卑地與神同行
[00:08:11.000 --> 00:08:13.000]  這件事上帝先喜悅
[00:08:13.000 --> 00:08:14.000]  勝於祭物
[00:08:14.000 --> 00:08:16.000]  透過這些經文這樣說
[00:08:16.000 --> 00:08:17.000]  似乎呢
[00:08:17.000 --> 00:08:19.000]  印證著或者支持著
[00:08:19.000 --> 00:08:20.000]  上帝呢
[00:08:20.000 --> 00:08:21.000]  閱立呢
[00:08:21.000 --> 00:08:22.000]  祭物
[00:08:22.000 --> 00:08:23.000]  更加首先去閱立
[00:08:23.000 --> 00:08:24.000]  這個人
[00:08:24.000 --> 00:08:26.000]  本身是怎麼樣
[00:08:26.000 --> 00:08:28.000]  而這個人本身為人如何呢
[00:08:28.000 --> 00:08:29.000]  好形成了
[00:08:29.000 --> 00:08:30.000]  上帝是否閱立
[00:08:30.000 --> 00:08:32.000]  祂的祭物
[00:08:32.000 --> 00:08:34.000]  貼供物在裏面
[00:08:34.000 --> 00:08:36.000]  即是如果用這個理由呢
[00:08:36.000 --> 00:08:37.000]  我們就回去
[00:08:37.000 --> 00:08:38.000]  都很合理啊
[00:08:38.000 --> 00:08:40.000]  我們就回去看一看
[00:08:40.000 --> 00:08:43.000]  究竟創世紀那段的經文
[00:08:43.000 --> 00:08:45.000]  其實有沒有足夠的經文
[00:08:45.000 --> 00:08:46.000]  堅持
[00:08:46.000 --> 00:08:48.000]  上帝是這樣來看
[00:08:48.000 --> 00:08:51.000]  閱立阿伯
[00:08:51.000 --> 00:08:53.000]  不是閱立該人呢
[00:08:53.000 --> 00:08:56.000]  是否該人平時所做的
[00:08:56.000 --> 00:08:57.000]  不是那麼好
[00:08:57.000 --> 00:08:58.000]  很差
[00:08:58.000 --> 00:08:59.000]  所以祂現在獻的祭物
[00:08:59.000 --> 00:09:00.000]  祂的供物
[00:09:00.000 --> 00:09:03.000]  上帝不接納呢
[00:09:03.000 --> 00:09:05.000]  有些解經家就說
[00:09:05.000 --> 00:09:06.000]  在《字裡行單》裏面
[00:09:06.000 --> 00:09:09.000]  有找到兩個
[00:09:09.000 --> 00:09:11.000]  理由去支持的
[00:09:11.000 --> 00:09:13.000]  第一個理由呢
[00:09:13.000 --> 00:09:14.000]  就是說
[00:09:14.000 --> 00:09:17.000]  當別人不閱立該人的時候
[00:09:17.000 --> 00:09:19.000]  該人的反應是怎麼樣
[00:09:19.000 --> 00:09:21.000]  大大的發怒
[00:09:21.000 --> 00:09:22.000]  變了臉色
[00:09:22.000 --> 00:09:25.000]  變了臉色就像臉色一層那樣
[00:09:25.000 --> 00:09:27.000]  所以這句說話
[00:09:27.000 --> 00:09:29.000]  反映該人平時以前的行為
[00:09:29.000 --> 00:09:31.000]  或者為人都一般般
[00:09:31.000 --> 00:09:32.000]  人家不接受你
[00:09:32.000 --> 00:09:33.000]  就馬上變臉色
[00:09:33.000 --> 00:09:34.000]  變臉
[00:09:34.000 --> 00:09:35.000]  不過我想想
[00:09:35.000 --> 00:09:36.000]  如果你送禮物給人
[00:09:36.000 --> 00:09:37.000]  人家不接受你
[00:09:37.000 --> 00:09:39.000]  你會不會變臉色
[00:09:39.000 --> 00:09:41.000]  都會的
[00:09:41.000 --> 00:09:43.000]  不過未必那麼大度
[00:09:43.000 --> 00:09:44.000]  那麼過分
[00:09:44.000 --> 00:09:45.000]  但都是不開心
[00:09:45.000 --> 00:09:46.000]  一情緒的反應
[00:09:46.000 --> 00:09:48.000]  不過他的反應就極大
[00:09:48.000 --> 00:09:49.000]  但這句說話
[00:09:49.000 --> 00:09:50.000]  是否足以證明
[00:09:50.000 --> 00:09:52.000]  這個人過往的為人不好呢
[00:09:52.000 --> 00:09:53.000]  我覺得好像很難接受
[00:09:53.000 --> 00:09:54.000]  第二句呢
[00:09:54.000 --> 00:09:55.000]  比較多些人說
[00:09:55.000 --> 00:09:57.000]  在第六第七節
[00:09:57.000 --> 00:10:00.000]  當耶和華說不接受該人的時候
[00:10:00.000 --> 00:10:01.000]  該人發怒
[00:10:01.000 --> 00:10:02.000]  變了臉色
[00:10:02.000 --> 00:10:03.000]  耶和華跟他說
[00:10:03.000 --> 00:10:04.000]  你要行得好
[00:10:04.000 --> 00:10:06.000]  就豈不蒙閱立呢
[00:10:06.000 --> 00:10:08.000]  即是你做得好的時候
[00:10:08.000 --> 00:10:09.000]  就要蒙閱立
[00:10:09.000 --> 00:10:10.000]  這是修辭手法
[00:10:10.000 --> 00:10:11.000]  即是閱立
[00:10:11.000 --> 00:10:12.000]  如果你做得不好
[00:10:12.000 --> 00:10:14.000]  就留意罪了
[00:10:14.000 --> 00:10:15.000]  這就證明了
[00:10:15.000 --> 00:10:18.000]  該人為何不被接納
[00:10:18.000 --> 00:10:19.000]  因為他行得不好
[00:10:19.000 --> 00:10:21.000]  所以就不被接納
[00:10:21.000 --> 00:10:24.000]  其實這個推論都有合理
[00:10:24.000 --> 00:10:27.000]  但如果你仔細看經文的時候
[00:10:27.000 --> 00:10:29.000]  第七節所說
[00:10:29.000 --> 00:10:32.000]  他是在解釋第六節的原因
[00:10:32.000 --> 00:10:33.000]  這句說話的原因
[00:10:33.000 --> 00:10:35.000]  這個解釋他為何發怒
[00:10:35.000 --> 00:10:36.000]  變臉色的原因
[00:10:36.000 --> 00:10:40.000]  不是解釋為何上帝不閱立他的公民
[00:10:40.000 --> 00:10:43.000]  所以在經文結構分析上
[00:10:43.000 --> 00:10:46.000]  他這樣運用是有點不妥的
[00:10:46.000 --> 00:10:48.000]  這三件事說完之後
[00:10:48.000 --> 00:10:50.000]  即是什麼?
[00:10:50.000 --> 00:10:51.000]  說完之後
[00:10:51.000 --> 00:10:52.000]  是這樣的
[00:10:52.000 --> 00:10:53.000]  結果就說
[00:10:53.000 --> 00:10:56.000]  其實找不到原因
[00:10:56.000 --> 00:10:58.000]  我們不是很清楚
[00:10:58.000 --> 00:10:59.000]  知道多了一點
[00:10:59.000 --> 00:11:01.000]  可能跟他的行為有些關係
[00:11:01.000 --> 00:11:02.000]  但確實原因是怎樣
[00:11:02.000 --> 00:11:03.000]  是不知道的
[00:11:03.000 --> 00:11:05.000]  聖人的確沒有告訴他
[00:11:05.000 --> 00:11:07.000]  究竟上帝為何不閱立
[00:11:07.000 --> 00:11:10.000]  他真正的原因所在
[00:11:10.000 --> 00:11:11.000]  當我們不知道的時候
[00:11:11.000 --> 00:11:12.000]  我們要尊重經文
[00:11:12.000 --> 00:11:14.000]  這個是屬於上帝的主權
[00:11:14.000 --> 00:11:15.000]  有些戒經就是這樣
[00:11:15.000 --> 00:11:17.000]  既然上帝不讓我們知道
[00:11:17.000 --> 00:11:18.000]  真正的原因是什麼
[00:11:18.000 --> 00:11:19.000]  我們就要接納
[00:11:19.000 --> 00:11:21.000]  尊重上帝的主權
[00:11:21.000 --> 00:11:23.000]  然後就看一看
[00:11:23.000 --> 00:11:25.000]  究竟上帝死斷經文的時候
[00:11:25.000 --> 00:11:28.000]  他背後要帶的訊息
[00:11:28.000 --> 00:11:30.000]  才是重點所在
[00:11:30.000 --> 00:11:32.000]  即是重點不放於
[00:11:32.000 --> 00:11:33.000]  為何上帝不閱立
[00:11:33.000 --> 00:11:35.000]  這個不是經文所帶出
[00:11:35.000 --> 00:11:37.000]  重點的地方就是
[00:11:37.000 --> 00:11:39.000]  上帝之後怎樣回應
[00:11:39.000 --> 00:11:41.000]  該人的法律
[00:11:41.000 --> 00:11:42.000]  那些教導
[00:11:42.000 --> 00:11:44.000]  就是經文的重點
[00:11:44.000 --> 00:11:47.000]  其他是我們需要去學習的地方
[00:11:47.000 --> 00:11:49.000]  有時我們都會有很多疑問
[00:11:49.000 --> 00:11:50.000]  上帝為何這樣
[00:11:50.000 --> 00:11:52.000]  但可能我們得不到答案
[00:11:52.000 --> 00:11:53.000]  譬如有時有人問
[00:11:53.000 --> 00:11:54.000]  有些人問過
[00:11:54.000 --> 00:11:55.000]  曾經問過
[00:11:55.000 --> 00:11:57.000]  為何上帝要成為
[00:11:57.000 --> 00:11:58.000]  選擇以色列民族
[00:11:58.000 --> 00:12:00.000]  將舊因帶出來
[00:12:00.000 --> 00:12:01.000]  不選中國人呢
[00:12:01.000 --> 00:12:03.000]  又問得到
[00:12:03.000 --> 00:12:05.000]  但我真的不懂回答
[00:12:05.000 --> 00:12:06.000]  為何呢
[00:12:06.000 --> 00:12:07.000]  又問為何
[00:12:07.000 --> 00:12:09.000]  我不是新於
[00:12:09.000 --> 00:12:11.000]  或者我們唐朝正西的時代
[00:12:11.000 --> 00:12:13.000]  新於這個時代真的沒那麼好
[00:12:13.000 --> 00:12:14.000]  真的不懂回答
[00:12:14.000 --> 00:12:16.000]  為何我不是美國人
[00:12:16.000 --> 00:12:17.000]  而是香港人呢
[00:12:17.000 --> 00:12:19.000]  為何我爸爸不是李嘉誠呢
[00:12:19.000 --> 00:12:20.000]  又是怎樣的
[00:12:20.000 --> 00:12:21.000]  為何我家庭不好呢
[00:12:21.000 --> 00:12:23.000]  為何我的東西不好過其他人呢
[00:12:23.000 --> 00:12:25.000]  我們有很多很多疑問
[00:12:25.000 --> 00:12:26.000]  問這些問題
[00:12:26.000 --> 00:12:27.000]  其實回答到
[00:12:27.000 --> 00:12:28.000]  是回答不到的
[00:12:28.000 --> 00:12:31.000]  這些可能是屬於上帝主權的範圍內
[00:12:31.000 --> 00:12:33.000]  我們是給不到答案
[00:12:33.000 --> 00:12:34.000]  就算你怎樣想
[00:12:34.000 --> 00:12:35.000]  都不知道是不是
[00:12:35.000 --> 00:12:37.000]  既然不知道的時候
[00:12:37.000 --> 00:12:39.000]  我們放下這個問題
[00:12:39.000 --> 00:12:40.000]  反而就是說
[00:12:40.000 --> 00:12:42.000]  之後既然事實是這樣
[00:12:42.000 --> 00:12:43.000]  我不知道為何
[00:12:43.000 --> 00:12:45.000]  事實我就是香港人了
[00:12:45.000 --> 00:12:46.000]  那我怎樣呢
[00:12:46.000 --> 00:12:47.000]  怎樣生活呢
[00:12:47.000 --> 00:12:48.000]  我家庭就是這樣
[00:12:48.000 --> 00:12:49.000]  我怎樣去生活下去呢
[00:12:49.000 --> 00:12:50.000]  就好像正如那個人
[00:12:50.000 --> 00:12:52.000]  當上帝誤入下去的時候
[00:12:52.000 --> 00:12:55.000]  他又不知道上帝原因是甚麼時候
[00:12:55.000 --> 00:12:57.000]  那我怎樣活下去呢
[00:12:57.000 --> 00:12:58.000]  現在生活下去之後
[00:12:58.000 --> 00:13:00.000]  那個反應是重要的
[00:13:00.000 --> 00:13:05.000]  聖經在第六和第七節就這樣說
[00:13:05.000 --> 00:13:07.000]  我們一起讀多一次好嗎
[00:13:07.000 --> 00:13:08.000]  預備起
[00:13:08.000 --> 00:13:11.000]  耶和華對該人說
[00:13:11.000 --> 00:13:13.000]  你為甚麼發怒呢
[00:13:13.000 --> 00:13:16.000]  你為甚麼變了面色呢
[00:13:16.000 --> 00:13:17.000]  你若行得好
[00:13:17.000 --> 00:13:19.000]  其君夢越難
[00:13:19.000 --> 00:13:21.000]  你若行得不好
[00:13:21.000 --> 00:13:23.000]  罪就伏在你耳
[00:13:23.000 --> 00:13:24.000]  他必戀慕你
[00:13:24.000 --> 00:13:26.000]  你卻要誓服他
[00:13:26.000 --> 00:13:27.000]  當他發怒的時候
[00:13:27.000 --> 00:13:29.000]  變了面色的時候
[00:13:29.000 --> 00:13:30.000]  第六節
[00:13:30.000 --> 00:13:31.000]  第七節
[00:13:31.000 --> 00:13:34.000]  神正在回應他發了怒
[00:13:34.000 --> 00:13:35.000]  變了面色的時候
[00:13:35.000 --> 00:13:37.000]  上帝有一個勸告
[00:13:37.000 --> 00:13:38.000]  這個勸告是甚麼呢
[00:13:38.000 --> 00:13:40.000]  你若行得好
[00:13:40.000 --> 00:13:42.000]  就夢越難
[00:13:42.000 --> 00:13:43.000]  豈不夢越難
[00:13:43.000 --> 00:13:44.000]  你知修辭手法
[00:13:44.000 --> 00:13:45.000]  豈不夢越難
[00:13:45.000 --> 00:13:46.000]  即是正面來說
[00:13:46.000 --> 00:13:47.000]  你行得好的時候
[00:13:47.000 --> 00:13:48.000]  就會夢越難
[00:13:48.000 --> 00:13:49.000]  即是說
[00:13:49.000 --> 00:13:51.000]  若你現在變了面色
[00:13:51.000 --> 00:13:52.000]  我不接受你的仇
[00:13:52.000 --> 00:13:54.000]  現在上帝勸告你
[00:13:54.000 --> 00:13:56.000]  以後若你行得好的時候
[00:13:56.000 --> 00:13:59.000]  是會再夢越難的
[00:13:59.000 --> 00:14:01.000]  但若你行得不好
[00:14:01.000 --> 00:14:03.000]  不單止不夢越難
[00:14:03.000 --> 00:14:06.000]  並且罪就伏在你的面前
[00:14:06.000 --> 00:14:10.000]  這個就是上帝勸告該人
[00:14:10.000 --> 00:14:12.000]  當你現在很不開心
[00:14:12.000 --> 00:14:13.000]  不被越難的時候
[00:14:13.000 --> 00:14:14.000]  很不開心的時候
[00:14:14.000 --> 00:14:16.000]  你有一種憤怒的反應
[00:14:16.000 --> 00:14:18.000]  但上帝提醒你
[00:14:18.000 --> 00:14:19.000]  勸告你
[00:14:19.000 --> 00:14:21.000]  你之後若行得好的時候
[00:14:21.000 --> 00:14:24.000]  你可以得到一個夢越難的人生
[00:14:24.000 --> 00:14:25.000]  的生活
[00:14:25.000 --> 00:14:27.000]  但之後若你選擇
[00:14:27.000 --> 00:14:29.000]  行得不好的時候
[00:14:29.000 --> 00:14:32.000]  你會過一個不夢越難的生活
[00:14:32.000 --> 00:14:33.000]  而這個不夢越難
[00:14:33.000 --> 00:14:35.000]  你要留意罪
[00:14:35.000 --> 00:14:36.000]  你留意罪
[00:14:36.000 --> 00:14:39.000]  罪就伏在你的門前
[00:14:39.000 --> 00:14:41.000]  這裡是用一個圖像
[00:14:41.000 --> 00:14:42.000]  圖畫
[00:14:42.000 --> 00:14:44.000]  罪就好像一個野獸
[00:14:44.000 --> 00:14:45.000]  形容一個野獸
[00:14:45.000 --> 00:14:48.000]  在你家門口伏著
[00:14:48.000 --> 00:14:49.000]  伏著怎樣
[00:14:49.000 --> 00:14:50.000]  即是想進你的屋
[00:14:50.000 --> 00:14:51.000]  你打開了門
[00:14:51.000 --> 00:14:53.000]  他進不到屋
[00:14:53.000 --> 00:14:54.000]  他等機會
[00:14:54.000 --> 00:14:55.000]  等什麼機會
[00:14:55.000 --> 00:14:57.000]  就是當你無意中開了門
[00:14:57.000 --> 00:14:58.000]  打開了門的時候
[00:14:58.000 --> 00:15:00.000]  他就可以進到你的屋
[00:15:00.000 --> 00:15:03.000]  進到你的屋就會破壞你
[00:15:03.000 --> 00:15:07.000]  神就用這個說法提醒該人
[00:15:07.000 --> 00:15:09.000]  你的那道心門
[00:15:09.000 --> 00:15:10.000]  你要留意
[00:15:10.000 --> 00:15:12.000]  若你打開那道心門的時候
[00:15:12.000 --> 00:15:15.000]  罪就會進入你的心門
